OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
1575,OK,11,Cimarron Meridian,001,0,N,021,0,E,0,OK110010N0210E0,1N 21E,,,,,,38727.2234576823,93442049.6454571
1576,OK,11,Cimarron Meridian,001,0,N,028,0,E,0,OK110010N0280E0,1N 28E,,,,,,35277.1275805659,75792334.7557942
1577,OK,11,Cimarron Meridian,001,0,N,023,0,E,0,OK110010N0230E0,1N 23E,,,,,,38695.0563158555,93260564.9406269
1578,OK,11,Cimarron Meridian,001,0,S,025,0,E,0,OK110010S0250E0,1S 25E,,,,,,18302.1135424568,164928.086858463
1579,OK,11,Cimarron Meridian,001,0,N,025,0,E,0,OK110010N0250E0,1N 25E,,,,,,38697.9142202687,93300048.9744339
1580,OK,11,Cimarron Meridian,001,0,S,024,0,E,0,OK110010S0240E0,1S 24E,,,,,,18323.6647316378,268755.477240453
1581,OK,11,Cimarron Meridian,001,0,N,024,0,E,0,OK110010N0240E0,1N 24E,,,,,,38686.5578029617,93244290.8165976
1582,OK,11,Cimarron Meridian,001,0,S,023,0,E,0,OK110010S0230E0,1S 23E,,,,,,18345.8920363109,370091.121291632
1583,OK,17,Indian Meridian,024,0,N,026,0,W,0,OK170240N0260W0,24N 26W,,,,,,32980.7468844467,64623019.4694215
1584,OK,11,Cimarron Meridian,001,0,S,026,0,E,0,OK110010S0260E0,1S 26E,,,,,,18286.4596384721,49062.213489349
1585,OK,11,Cimarron Meridian,001,0,N,026,0,E,0,OK110010N0260E0,1N 26E,,,,,,38720.9344464009,93427354.8481273
1586,OK,11,Cimarron Meridian,001,0,N,027,0,E,0,OK110010N0270E0,1N 27E,,,,,,38691.4433457496,93225213.3861252
1587,OK,11,Cimarron Meridian,002,0,N,017,0,E,0,OK110020N0170E0,2N 17E,,,,,,38656.6074894706,93103146.8263123
1588,OK,11,Cimarron Meridian,002,0,N,018,0,E,0,OK110020N0180E0,2N 18E,,,,,,38737.9571268239,93472846.1673121
1589,OK,11,Cimarron Meridian,002,0,N,016,0,E,0,OK110020N0160E0,2N 16E,,,,,,38559.3998117103,92612001.9092481
1590,OK,11,Cimarron Meridian,002,0,N,019,0,E,0,OK110020N0190E0,2N 19E,,,,,,38698.1379382524,93302017.1475797
1591,OK,11,Cimarron Meridian,002,0,N,022,0,E,0,OK110020N0220E0,2N 22E,,,,,,38660.2764229504,93103009.6535941
1592,OK,11,Cimarron Meridian,002,0,N,021,0,E,0,OK110020N0210E0,2N 21E,,,,,,38727.6117161193,93479709.6787221
1593,OK,11,Cimarron Meridian,002,0,N,020,0,E,0,OK110020N0200E0,2N 20E,,,,,,38618.6931104595,92853232.332856
1594,OK,11,Cimarron Meridian,003,0,N,016,0,E,0,OK110030N0160E0,3N 16E,,,,,,38500.5103553643,92261851.3966123
1595,OK,11,Cimarron Meridian,003,0,N,018,0,E,0,OK110030N0180E0,3N 18E,,,,,,38706.8871680929,93381511.8642742
1596,OK,11,Cimarron Meridian,003,0,N,017,0,E,0,OK110030N0170E0,3N 17E,,,,,,38681.1208665798,93189389.3989035
1597,OK,11,Cimarron Meridian,003,0,N,020,0,E,0,OK110030N0200E0,3N 20E,,,,,,38576.3337547241,92637647.6037569
1598,OK,11,Cimarron Meridian,003,0,N,021,0,E,0,OK110030N0210E0,3N 21E,,,,,,38718.893388336,93409788.0733421
1599,OK,11,Cimarron Meridian,003,0,N,022,0,E,0,OK110030N0220E0,3N 22E,,,,,,38644.0448642449,93054989.8684275
1600,OK,11,Cimarron Meridian,003,0,N,019,0,E,0,OK110030N0190E0,3N 19E,,,,,,38632.3171337225,92910139.335697
1601,OK,11,Cimarron Meridian,002,0,N,025,0,E,0,OK110020N0250E0,2N 25E,,,,,,38665.3214207876,93110700.1395877
1602,OK,11,Cimarron Meridian,002,0,N,024,0,E,0,OK110020N0240E0,2N 24E,,,,,,38623.2868772141,92890225.3010174
1603,OK,11,Cimarron Meridian,002,0,N,023,0,E,0,OK110020N0230E0,2N 23E,,,,,,38658.6759663923,93108794.1600707
1604,OK,17,Indian Meridian,025,0,N,026,0,W,0,OK170250N0260W0,25N 26W,,,,,,30419.3474061161,50800802.268502
1605,OK,11,Cimarron Meridian,002,0,N,027,0,E,0,OK110020N0270E0,2N 27E,,,,,,38764.5829272178,93644860.0774847
1606,OK,11,Cimarron Meridian,002,0,N,026,0,E,0,OK110020N0260E0,2N 26E,,,,,,38727.4974376364,93480175.9301767
1607,OK,11,Cimarron Meridian,002,0,N,028,0,E,0,OK110020N0280E0,2N 28E,,,,,,35385.9503543157,76289661.6379824
1608,OK,11,Cimarron Meridian,003,0,N,023,0,E,0,OK110030N0230E0,3N 23E,,,,,,38629.9046115186,92975598.2723945
1609,OK,11,Cimarron Meridian,003,0,N,025,0,E,0,OK110030N0250E0,3N 25E,,,,,,38643.185006009,93036001.7768031
1610,OK,11,Cimarron Meridian,003,0,N,024,0,E,0,OK110030N0240E0,3N 24E,,,,,,38605.8268316593,92826927.9963677
1611,OK,11,Cimarron Meridian,003,0,N,028,0,E,0,OK110030N0280E0,3N 28E,,,,,,35318.8358117215,75874815.5284428
1612,OK,17,Indian Meridian,026,0,N,026,0,W,0,OK170260N0260W0,26N 26W,,,,,,30444.4872817154,50767447.2126847
1613,OK,11,Cimarron Meridian,003,0,N,027,0,E,0,OK110030N0270E0,3N 27E,,,,,,38820.3062065874,93890990.2680996
1614,OK,11,Cimarron Meridian,003,0,N,026,0,E,0,OK110030N0260E0,3N 26E,,,,,,38672.8593284217,93174686.135166
1615,OK,11,Cimarron Meridian,004,0,N,002,0,E,0,OK110040N0020E0,4N 2E,,,,,,38497.2282317244,92140747.4800146
1616,OK,11,Cimarron Meridian,004,0,N,003,0,E,0,OK110040N0030E0,4N 3E,,,,,,38605.4046274798,92916827.3952577
1617,OK,11,Cimarron Meridian,004,0,N,004,0,E,0,OK110040N0040E0,4N 4E,,,,,,38610.1557082767,92875196.8361572
1618,OK,11,Cimarron Meridian,004,0,N,007,0,E,0,OK110040N0070E0,4N 7E,,,,,,38635.0704912396,93031715.5786829
1619,OK,11,Cimarron Meridian,004,0,N,006,0,E,0,OK110040N0060E0,4N 6E,,,,,,38544.4588426856,92556369.2142836
1620,OK,11,Cimarron Meridian,004,0,N,008,0,E,0,OK110040N0080E0,4N 8E,,,,,,38485.6890501137,92237861.2568941
1621,OK,11,Cimarron Meridian,004,0,N,005,0,E,0,OK110040N0050E0,4N 5E,,,,,,38458.8164144077,92125704.3726884
1622,OK,11,Cimarron Meridian,004,0,N,001,0,E,0,OK110040N0010E0,4N 1E,,,,,,38649.4385814772,93174562.8958204
1623,OK,11,Cimarron Meridian,005,0,N,004,0,E,0,OK110050N0040E0,5N 4E,,,,,,38733.9860919814,93484546.2653469
1624,OK,11,Cimarron Meridian,005,0,N,003,0,E,0,OK110050N0030E0,5N 3E,,,,,,38733.4866120101,93467728.7715797
1625,OK,11,Cimarron Meridian,005,0,N,006,0,E,0,OK110050N0060E0,5N 6E,,,,,,38670.6035690677,93193507.8154376
1626,OK,11,Cimarron Meridian,005,0,N,005,0,E,0,OK110050N0050E0,5N 5E,,,,,,38630.8961591273,92935474.2731308
1627,OK,11,Cimarron Meridian,005,0,N,007,0,E,0,OK110050N0070E0,5N 7E,,,,,,38698.7694639526,93285252.3520363
1628,OK,11,Cimarron Meridian,004,0,N,011,0,E,0,OK110040N0110E0,4N 11E,,,,,,38517.2393523621,92390960.273213
1629,OK,11,Cimarron Meridian,004,0,N,010,0,E,0,OK110040N0100E0,4N 10E,,,,,,38591.4162726792,92769389.1497014
1630,OK,11,Cimarron Meridian,004,0,N,009,0,E,0,OK110040N0090E0,4N 9E,,,,,,38663.5902268254,93142686.6468502
1631,OK,11,Cimarron Meridian,004,0,N,013,0,E,0,OK110040N0130E0,4N 13E,,,,,,38521.030187839,92445434.8150741
1632,OK,11,Cimarron Meridian,004,0,N,015,0,E,0,OK110040N0150E0,4N 15E,,,,,,38482.1803610437,92218221.632336
1633,OK,11,Cimarron Meridian,004,0,N,014,0,E,0,OK110040N0140E0,4N 14E,,,,,,38516.2956417804,92518110.4568585
1634,OK,11,Cimarron Meridian,004,0,N,012,0,E,0,OK110040N0120E0,4N 12E,,,,,,38597.2320732548,92803669.6094005
1635,OK,11,Cimarron Meridian,005,0,N,010,0,E,0,OK110050N0100E0,5N 10E,,,,,,38656.2589272685,93094413.1584828
1636,OK,11,Cimarron Meridian,005,0,N,009,0,E,0,OK110050N0090E0,5N 9E,,,,,,38685.7722259953,93195415.1847721
1637,OK,11,Cimarron Meridian,005,0,N,008,0,E,0,OK110050N0080E0,5N 8E,,,,,,38701.4391579594,93325040.9663246
1638,OK,11,Cimarron Meridian,005,0,N,011,0,E,0,OK110050N0110E0,5N 11E,,,,,,38662.423125311,93123472.7806254
1639,OK,11,Cimarron Meridian,005,0,N,013,0,E,0,OK110050N0130E0,5N 13E,,,,,,38664.470454826,93143618.2314057
1640,OK,11,Cimarron Meridian,005,0,N,014,0,E,0,OK110050N0140E0,5N 14E,,,,,,38685.1940703645,93263219.5186481
1641,OK,11,Cimarron Meridian,005,0,N,012,0,E,0,OK110050N0120E0,5N 12E,,,,,,38644.9247993388,93016073.0003474
1642,OK,11,Cimarron Meridian,005,0,N,015,0,E,0,OK110050N0150E0,5N 15E,,,,,,38681.9269285181,93205588.663118
1643,OK,11,Cimarron Meridian,005,0,N,001,0,E,0,OK110050N0010E0,5N 1E,,,,,,38633.4167135406,92940763.9318974
1644,OK,11,Cimarron Meridian,005,0,N,002,0,E,0,OK110050N0020E0,5N 2E,,,,,,38718.2090394153,93346109.5187958
1645,OK,11,Cimarron Meridian,006,0,N,006,0,E,0,OK110060N0060E0,6N 6E,,,,,,31967.8056961278,62628435.3606545
1646,OK,11,Cimarron Meridian,006,0,N,005,0,E,0,OK110060N0050E0,6N 5E,,,,,,31955.5100136919,62565580.6676121
1647,OK,11,Cimarron Meridian,006,0,N,007,0,E,0,OK110060N0070E0,6N 7E,,,,,,31935.2307209926,62560149.5219646
1648,OK,11,Cimarron Meridian,006,0,N,004,0,E,0,OK110060N0040E0,6N 4E,,,,,,31945.5834355304,62611950.7057326
1649,OK,11,Cimarron Meridian,006,0,N,002,0,E,0,OK110060N0020E0,6N 2E,,,,,,32922.5364428922,67366354.3725975
1650,OK,11,Cimarron Meridian,006,0,N,003,0,E,0,OK110060N0030E0,6N 3E,,,,,,32465.8316055564,64462043.3311484
1651,OK,11,Cimarron Meridian,006,0,N,001,0,E,0,OK110060N0010E0,6N 1E,,,,,,32970.8329332552,66436605.0584538
1652,OK,11,Cimarron Meridian,006,0,N,011,0,E,0,OK110060N0110E0,6N 11E,,,,,,31752.5789827894,61641915.8988904
1653,OK,11,Cimarron Meridian,006,0,N,009,0,E,0,OK110060N0090E0,6N 9E,,,,,,31543.9068831963,60612165.8595249
1654,OK,11,Cimarron Meridian,006,0,N,010,0,E,0,OK110060N0100E0,6N 10E,,,,,,31606.763095917,61004960.5074997
1655,OK,11,Cimarron Meridian,006,0,N,008,0,E,0,OK110060N0080E0,6N 8E,,,,,,31695.314532192,61262478.7464676
1656,OK,11,Cimarron Meridian,006,0,N,014,0,E,0,OK110060N0140E0,6N 14E,,,,,,32249.491137111,63904268.4918281
1657,OK,11,Cimarron Meridian,006,0,N,012,0,E,0,OK110060N0120E0,6N 12E,,,,,,31927.7532087513,62449022.8313513
1658,OK,11,Cimarron Meridian,006,0,N,013,0,E,0,OK110060N0130E0,6N 13E,,,,,,32116.7935473501,63274177.1703746
1659,OK,11,Cimarron Meridian,006,0,N,015,0,E,0,OK110060N0150E0,6N 15E,,,,,,32372.888502795,64476925.2979825
1660,OK,11,Cimarron Meridian,004,0,N,017,0,E,0,OK110040N0170E0,4N 17E,,,,,,38671.6988558824,93196223.9994
1661,OK,11,Cimarron Meridian,004,0,N,016,0,E,0,OK110040N0160E0,4N 16E,,,,,,38428.67970856,91917866.9768982
1662,OK,11,Cimarron Meridian,004,0,N,018,0,E,0,OK110040N0180E0,4N 18E,,,,,,38575.064031336,92678020.0395223
1663,OK,11,Cimarron Meridian,004,0,N,019,0,E,0,OK110040N0190E0,4N 19E,,,,,,38551.2516008386,92589765.799026
1664,OK,11,Cimarron Meridian,004,0,N,022,0,E,0,OK110040N0220E0,4N 22E,,,,,,38644.3374277463,92968678.9329918
1665,OK,11,Cimarron Meridian,004,0,N,021,0,E,0,OK110040N0210E0,4N 21E,,,,,,38730.7005676425,93424297.2618153
1666,OK,11,Cimarron Meridian,004,0,N,020,0,E,0,OK110040N0200E0,4N 20E,,,,,,38553.472325476,92547817.3624576
1667,OK,11,Cimarron Meridian,005,0,N,017,0,E,0,OK110050N0170E0,5N 17E,,,,,,38686.9965903262,93259488.0297908
1668,OK,11,Cimarron Meridian,005,0,N,016,0,E,0,OK110050N0160E0,5N 16E,,,,,,38685.8678598239,93219491.1287416
1669,OK,11,Cimarron Meridian,005,0,N,018,0,E,0,OK110050N0180E0,5N 18E,,,,,,38680.023626712,93214500.0098593
1670,OK,11,Cimarron Meridian,005,0,N,022,0,E,0,OK110050N0220E0,5N 22E,,,,,,38668.9731681358,93134232.2973411
1671,OK,11,Cimarron Meridian,005,0,N,021,0,E,0,OK110050N0210E0,5N 21E,,,,,,38680.0548297574,93218033.3169032
1672,OK,11,Cimarron Meridian,005,0,N,019,0,E,0,OK110050N0190E0,5N 19E,,,,,,38682.6485529206,93229501.0818001
1673,OK,11,Cimarron Meridian,005,0,N,020,0,E,0,OK110050N0200E0,5N 20E,,,,,,38661.2982396176,93110132.2026239
1674,OK,11,Cimarron Meridian,004,0,N,024,0,E,0,OK110040N0240E0,4N 24E,,,,,,38711.3644289691,93266263.4485211
1675,OK,11,Cimarron Meridian,004,0,N,023,0,E,0,OK110040N0230E0,4N 23E,,,,,,38686.2938443641,93229342.8156181
1676,OK,11,Cimarron Meridian,004,0,N,025,0,E,0,OK110040N0250E0,4N 25E,,,,,,38692.5867229145,93264313.6084122
1677,OK,11,Cimarron Meridian,004,0,N,027,0,E,0,OK110040N0270E0,4N 27E,,,,,,38731.7495886514,93504643.3109187
1678,OK,11,Cimarron Meridian,004,0,N,028,0,E,0,OK110040N0280E0,4N 28E,,,,,,35127.3257589351,75176078.6124187
1679,OK,11,Cimarron Meridian,004,0,N,026,0,E,0,OK110040N0260E0,4N 26E,,,,,,38733.2457450911,93398931.5524672
1680,OK,17,Indian Meridian,027,0,N,026,0,W,0,OK170270N0260W0,27N 26W,,,,,,30445.0532311831,50930165.0380824
1681,OK,11,Cimarron Meridian,005,0,N,023,0,E,0,OK110050N0230E0,5N 23E,,,,,,38688.4212459423,93246306.0959132
1682,OK,11,Cimarron Meridian,005,0,N,025,0,E,0,OK110050N0250E0,5N 25E,,,,,,38676.3628947146,93139721.0857503
1683,OK,11,Cimarron Meridian,005,0,N,024,0,E,0,OK110050N0240E0,5N 24E,,,,,,38679.7511380337,93225240.9814582
1684,OK,11,Cimarron Meridian,005,0,N,027,0,E,0,OK110050N0270E0,5N 27E,,,,,,38688.1467038843,93217162.4110347
1685,OK,17,Indian Meridian,028,0,N,026,0,W,0,OK170280N0260W0,28N 26W,,,,,,30535.2205204468,50904853.8789397
1686,OK,11,Cimarron Meridian,005,0,N,026,0,E,0,OK110050N0260E0,5N 26E,,,,,,38707.1585921095,93349404.1569929
1687,OK,11,Cimarron Meridian,005,0,N,028,0,E,0,OK110050N0280E0,5N 28E,,,,,,33265.3172109571,65522024.2250435
1688,OK,11,Cimarron Meridian,006,0,N,017,0,E,0,OK110060N0170E0,6N 17E,,,,,,32698.6981841959,65889065.6695258
1689,OK,11,Cimarron Meridian,006,0,N,016,0,E,0,OK110060N0160E0,6N 16E,,,,,,32476.0605177619,64947466.4417404
1690,OK,11,Cimarron Meridian,006,0,N,018,0,E,0,OK110060N0180E0,6N 18E,,,,,,32795.9663968144,66404285.2025857
1691,OK,11,Cimarron Meridian,006,0,N,020,0,E,0,OK110060N0200E0,6N 20E,,,,,,32968.7612994929,67196607.6314206
1692,OK,11,Cimarron Meridian,006,0,N,021,0,E,0,OK110060N0210E0,6N 21E,,,,,,33145.142843496,67964245.1767559
1693,OK,11,Cimarron Meridian,006,0,N,019,0,E,0,OK110060N0190E0,6N 19E,,,,,,32910.484062311,66894765.179233
1694,OK,11,Cimarron Meridian,006,0,N,022,0,E,0,OK110060N0220E0,6N 22E,,,,,,33196.3513291018,68243119.9558181
1695,OK,11,Cimarron Meridian,006,0,N,024,0,E,0,OK110060N0240E0,6N 24E,,,,,,33502.4165119789,69639401.9032111
1696,OK,11,Cimarron Meridian,006,0,N,025,0,E,0,OK110060N0250E0,6N 25E,,,,,,33618.1009695977,70177948.661102
1697,OK,11,Cimarron Meridian,006,0,N,023,0,E,0,OK110060N0230E0,6N 23E,,,,,,33364.1329105798,68987301.1994891
1698,OK,17,Indian Meridian,029,0,N,026,0,W,0,OK170290N0260W0,29N 26W,,,,,,21513.8576965938,26939717.2055276
1699,OK,11,Cimarron Meridian,006,0,N,028,0,E,0,OK110060N0280E0,6N 28E,,,,,,28567.2866636178,50329334.1859688
1700,OK,11,Cimarron Meridian,006,0,N,026,0,E,0,OK110060N0260E0,6N 26E,,,,,,33842.98025675,71127613.166005
1701,OK,11,Cimarron Meridian,006,0,N,027,0,E,0,OK110060N0270E0,6N 27E,,,,,,33929.872503251,71558736.2209408
1702,OK,17,Indian Meridian,002,0,N,026,0,W,0,OK170020N0260W0,2N 26W,,,,,,38727.462845639,93484665.3986847
1703,OK,17,Indian Meridian,002,0,N,027,0,W,0,OK170020N0270W0,2N 27W,,,,,,25754.1619592081,27268920.5505962
1704,OK,17,Indian Meridian,001,0,N,027,0,W,0,OK170010N0270W0,1N 27W,,,,,,10354.7722407318,6664654.79947859
1705,OK,17,Indian Meridian,001,0,S,025,0,W,0,OK170010S0250W0,1S 25W,,,,,,25299.4487315688,27466664.5227726
1706,OK,17,Indian Meridian,001,0,N,025,0,W,0,OK170010N0250W0,1N 25W,,,,,,36001.3562805046,78989417.8149745
1707,OK,17,Indian Meridian,002,0,N,025,0,W,0,OK170020N0250W0,2N 25W,,,,,,38746.4844827214,93578849.4105601
1708,OK,17,Indian Meridian,001,0,N,026,0,W,0,OK170010N0260W0,1N 26W,,,,,,26631.2868975445,17230684.366649
1709,OK,17,Indian Meridian,001,0,S,023,0,W,0,OK170010S0230W0,1S 23W,,,,,,38330.4020790238,91633810.1657391
1710,OK,17,Indian Meridian,002,0,N,023,0,W,0,OK170020N0230W0,2N 23W,,,,,,38623.4777079517,92945145.7429651
1711,OK,17,Indian Meridian,002,0,N,024,0,W,0,OK170020N0240W0,2N 24W,,,,,,38589.7468188113,92782035.6674436
1712,OK,17,Indian Meridian,001,0,S,024,0,W,0,OK170010S0240W0,1S 24W,,,,,,37732.1295878134,90732824.1267308
1713,OK,17,Indian Meridian,001,0,N,024,0,W,0,OK170010N0240W0,1N 24W,,,,,,38620.8197992673,92938826.8293907
1714,OK,17,Indian Meridian,004,0,N,027,0,W,0,OK170040N0270W0,4N 27W,,,,,,25438.4801436622,24881949.1379463
1715,OK,17,Indian Meridian,003,0,N,027,0,W,0,OK170030N0270W0,3N 27W,,,,,,25480.0062341849,26011194.4343787
1716,OK,17,Indian Meridian,006,0,N,026,0,W,0,OK170060N0260W0,6N 26W,,,,,,38458.6223118327,92447012.1689485
1717,OK,17,Indian Meridian,006,0,N,027,0,W,0,OK170060N0270W0,6N 27W,,,,,,22741.5850833349,12582834.4042922
1718,OK,17,Indian Meridian,005,0,N,026,0,W,0,OK170050N0260W0,5N 26W,,,,,,38519.3085021915,92506993.7109691
1719,OK,17,Indian Meridian,005,0,N,027,0,W,0,OK170050N0270W0,5N 27W,,,,,,22941.3447237825,13741018.6772908
1720,OK,17,Indian Meridian,005,0,N,025,0,W,0,OK170050N0250W0,5N 25W,,,,,,38532.5924026332,92453541.5059615
1721,OK,17,Indian Meridian,003,0,N,022,0,W,0,OK170030N0220W0,3N 22W,,,,,,38674.2385422915,93065715.9845368
1722,OK,17,Indian Meridian,003,0,N,023,0,W,0,OK170030N0230W0,3N 23W,,,,,,38646.3445536387,93098297.3309286
1723,OK,17,Indian Meridian,005,0,N,024,0,W,0,OK170050N0240W0,5N 24W,,,,,,38634.9327257582,92985299.6481633
1724,OK,17,Indian Meridian,002,0,S,022,0,W,0,OK170020S0220W0,2S 22W,,,,,,27275.0242762918,20418836.1228017
1725,OK,17,Indian Meridian,002,0,S,021,0,W,0,OK170020S0210W0,2S 21W,,,,,,17044.8323537995,19481407.068378
1726,OK,17,Indian Meridian,001,0,S,021,0,W,0,OK170010S0210W0,1S 21W,,,,,,39779.3077415243,73254395.4810374
1727,OK,17,Indian Meridian,001,0,S,020,0,W,0,OK170010S0200W0,1S 20W,,,,,,37292.2076275366,90190618.460938
1728,OK,17,Indian Meridian,001,0,S,022,0,W,0,OK170010S0220W0,1S 22W,,,,,,38351.0684245443,91681189.0940068
1729,OK,17,Indian Meridian,002,0,S,019,0,W,0,OK170020S0190W0,2S 19W,,,,,,36898.2551175333,84925515.1501763
1730,OK,17,Indian Meridian,004,0,S,019,0,W,0,OK170040S0190W0,4S 19W,,,,,,16616.880169489,16710601.1554298
1731,OK,17,Indian Meridian,003,0,S,019,0,W,0,OK170030S0190W0,3S 19W,,,,,,31441.1256540082,54351919.6684053
1732,OK,17,Indian Meridian,002,0,S,020,0,W,0,OK170020S0200W0,2S 20W,,,,,,19662.535885261,14653207.2150095
1733,OK,17,Indian Meridian,001,0,S,019,0,W,0,OK170010S0190W0,1S 19W,,,,,,38432.5771994975,92037399.1972381
1734,OK,17,Indian Meridian,001,0,N,019,0,W,0,OK170010N0190W0,1N 19W,,,,,,38689.9442278803,93282750.2375473
1735,OK,17,Indian Meridian,001,0,N,018,0,W,0,OK170010N0180W0,1N 18W,,,,,,38699.7336077037,93377005.5570663
1736,OK,17,Indian Meridian,002,0,N,018,0,W,0,OK170020N0180W0,2N 18W,,,,,,38679.5442009488,93209796.9554534
1737,OK,17,Indian Meridian,003,0,N,020,0,W,0,OK170030N0200W0,3N 20W,,,,,,38830.6229957872,93833737.9341364
1738,OK,17,Indian Meridian,003,0,N,021,0,W,0,OK170030N0210W0,3N 21W,,,,,,38833.3897193847,93953521.2183264
1739,OK,17,Indian Meridian,004,0,N,021,0,W,0,OK170040N0210W0,4N 21W,,,,,,38690.4406749319,93329634.4352136
1740,OK,17,Indian Meridian,004,0,N,020,0,W,0,OK170040N0200W0,4N 20W,,,,,,38800.2239150176,93947644.2065638
1741,OK,17,Indian Meridian,003,0,N,019,0,W,0,OK170030N0190W0,3N 19W,,,,,,38613.0597957222,92914453.9716683
1742,OK,17,Indian Meridian,003,0,N,018,0,W,0,OK170030N0180W0,3N 18W,,,,,,38645.3105009299,93234648.0764079
1743,OK,17,Indian Meridian,004,0,N,019,0,W,0,OK170040N0190W0,4N 19W,,,,,,38753.301395967,93665467.2624451
1744,OK,17,Indian Meridian,002,0,S,017,0,W,0,OK170020S0170W0,2S 17W,,,,,,38537.890866916,92586291.5726027
1745,OK,17,Indian Meridian,001,0,S,017,0,W,0,OK170010S0170W0,1S 17W,,,,,,38486.2890137837,92232654.4979772
1746,OK,17,Indian Meridian,001,0,N,017,0,W,0,OK170010N0170W0,1N 17W,,,,,,38616.1345039959,92853890.0262573
1747,OK,17,Indian Meridian,002,0,N,017,0,W,0,OK170020N0170W0,2N 17W,,,,,,38595.4313344219,92732882.3725194
1748,OK,17,Indian Meridian,002,0,S,014,0,W,0,OK170020S0140W0,2S 14W,,,,,,38599.0524468288,92717027.3614523
1749,OK,17,Indian Meridian,001,0,S,014,0,W,0,OK170010S0140W0,1S 14W,,,,,,38625.4122727282,92935620.676127
1750,OK,17,Indian Meridian,005,0,S,013,0,W,0,OK170050S0130W0,5S 13W,,,,,,29158.067277676,31809901.3311144
1751,OK,17,Indian Meridian,006,0,S,008,0,W,0,OK170060S0080W0,6S 8W,,,,,,35860.999909148,76742451.7689335
1752,OK,17,Indian Meridian,005,0,S,012,0,W,0,OK170050S0120W0,5S 12W,,,,,,34882.0134144764,82479694.554106
1753,OK,17,Indian Meridian,005,0,S,009,0,W,0,OK170050S0090W0,5S 9W,,,,,,45603.9814958668,39751511.9242453
1754,OK,17,Indian Meridian,004,0,S,018,0,W,0,OK170040S0180W0,4S 18W,,,,,,27050.8690163663,38645820.5625635
1755,OK,17,Indian Meridian,004,0,S,017,0,W,0,OK170040S0170W0,4S 17W,,,,,,31202.4011535713,38780064.9207594
1756,OK,17,Indian Meridian,004,0,S,016,0,W,0,OK170040S0160W0,4S 16W,,,,,,37569.7722278031,90849481.938307
1757,OK,17,Indian Meridian,005,0,S,016,0,W,0,OK170050S0160W0,5S 16W,,,,,,18208.9930131115,11310948.0344624
1758,OK,17,Indian Meridian,004,0,S,014,0,W,0,OK170040S0140W0,4S 14W,,,,,,45802.9275028897,93804616.0249514
1759,OK,17,Indian Meridian,005,0,S,015,0,W,0,OK170050S0150W0,5S 15W,,,,,,23219.5758904463,21951971.911714
1760,OK,17,Indian Meridian,005,0,S,014,0,W,0,OK170050S0140W0,5S 14W,,,,,,25345.9939437057,14407516.2644645
1761,OK,17,Indian Meridian,004,0,S,013,0,W,0,OK170040S0130W0,4S 13W,,,,,,38412.9934234406,92810034.3023174
1762,OK,17,Indian Meridian,020,0,N,026,0,W,0,OK170200N0260W0,20N 26W,,,,,U.S. Supreme Court Order 3/5/1928,35289.4593472318,75667269.7168567
1763,OK,17,Indian Meridian,023,0,N,026,0,W,0,OK170230N0260W0,23N 26W,,,,,U.S. Supreme Court Order 3/5/1928,33324.632239427,65754733.9972957
1764,OK,17,Indian Meridian,022,0,N,026,0,W,0,OK170220N0260W0,22N 26W,,,,,U.S. Supreme Court Order 3/5/1928,33271.3527312307,65402380.1513321
1765,OK,17,Indian Meridian,021,0,N,026,0,W,0,OK170210N0260W0,21N 26W,,,,,U.S. Supreme Court Order 3/5/1928,33252.8216509208,65627919.5446219
1766,OK,17,Indian Meridian,005,0,N,007,0,E,0,OK170050N0070E0,5N 7E,,,,,,39687.7510577877,93629510.3794112
1767,OK,17,Indian Meridian,004,0,S,002,0,W,0,OK170040S0020W0,4S 2W,,,,,,38725.7342729088,93501686.3717044
1768,OK,17,Indian Meridian,007,0,N,016,0,W,0,OK170070N0160W0,7N 16W,,,,,,38633.776445698,93048677.4947291
1769,OK,17,Indian Meridian,006,0,N,015,0,W,0,OK170060N0150W0,6N 15W,,,,,,38549.7714011675,92584503.0514881
1770,OK,17,Indian Meridian,007,0,N,015,0,W,0,OK170070N0150W0,7N 15W,,,,,,38651.4374991037,93042843.6799636
1771,OK,17,Indian Meridian,006,0,N,016,0,W,0,OK170060N0160W0,6N 16W,,,,,,38557.469277784,92612312.7679899
1772,OK,17,Indian Meridian,007,0,N,014,0,W,0,OK170070N0140W0,7N 14W,,,,,,39385.0966216361,93739680.2906126
1773,OK,17,Indian Meridian,006,0,N,014,0,W,0,OK170060N0140W0,6N 14W,,,,,,38618.7126078485,93002880.2383179
1774,OK,17,Indian Meridian,008,0,N,016,0,W,0,OK170080N0160W0,8N 16W,,,,,,39399.3975750367,93763585.0606923
1775,OK,17,Indian Meridian,008,0,N,015,0,W,0,OK170080N0150W0,8N 15W,,,,,,39358.6048690059,93319216.8475261
1776,OK,17,Indian Meridian,008,0,N,014,0,W,0,OK170080N0140W0,8N 14W,,,,,,39470.2485846764,93276991.5148092
