454.objectid,5201.0,5634
450.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,7878d6aa-5938-49d2-a262-dcc2b4d97f42
246.townnumber,116,34
244.shape_length,521.837607572804,52.0085991342582
134.shape_length,379.998339232768,3779.47922634221
366.shape_length,603.753826114667,4162.11383835092
404.shape_length,9806.83774457375,9304.76907805457
358.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,6dfb8a86-4719-4310-9abf-6297d663af43
251.townname,FAIRFIELD,FARMINGTON
184.townnumber,50.0,115
2222.townname,FARMINGwTON,FARMINGTON
107.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,f9e3fbdc-b4c2-4e16-aab0-bea6e74a9a0c
2155.townname,NWINGTON,NEWINGTON
179.global_id,ab804522-5451-4025-916a-3501438b5477,a050208a-246b-42cd-a218-b2949f2b5a1f
2028.townnumber,45,15
481.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,4410f274-2e0e-4d59-ae16-919bed455879
1787.townnumber,103,8
412.shape_length,3142.27171710809,8134.46391947205
368.shape_length,9806.83774457375,1026.52011381179
1096.townname,kGROTON,GROTON
2291.townname,SAILSBURY,SALISBURY
1128.townnumber,17,2
161.shape_length,7948.6395940341,15041.5540153952
2333.townname,DURHAbM,DURHAM
449.townnumber,135.0,43
214.global_id,2d203d05-6439-47d1-880f-346d26a6663d,4f8cef2f-1d4e-4732-826a-381b61277f6e
2082.townnumber,167,128
2043.townnumber,79,25
36.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,f2dd99c4-d45b-4861-86ed-d554b6f7cb67
163.global_id,19f435af-ce11-4286-8ace-4ced13b0f099,f3acb525-3404-414d-bb8b-12d3e288acf5
415.shape_length,509.651972116994,7812.24127870959
435.townnumber,5.0,40
259.townname,BRIDGEPORT,MORRIS
195.townnumber,156.0,127
100.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,de756118-1cb1-4421-a5d9-a359e4b59da3
1186.stlnstlocname,EDERAL RD,FEDERAL RD
277.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,a6431bb7-fcb8-40d3-9e15-5b3b14a72325
178.shape_length,1167.53170948455,6124.89734281967
221.shape_length,3826.7584425289,5189.67927194956
308.townnumber,89.0,83
2030.townnumber,26,15
241.townnumber,58.0,158
1911.townnumber,83,12
1797.townnumber,74,5
1286.townname,AEST GRANBY,EAST GRANBY
587.townname,FARMNIGTON,FARMINGTON
1513.stlnstlocname,BOSjTON TPKE,BOSTON TPKE
1617.townnumber,64,15
145.global_id,34b34e61-510e-4ce6-b148-339c5063e350,dccb927a-9253-41db-8dc8-b2a67e910289
1491.townnumber,122,23
2244.townnumber,46,28
2283.townnumber,80,76
413.global_id,a1b93dc3-3ec5-44f3-b717-b8b17f67713e,695860ea-54fe-4458-9d8f-04d2973132b5
1768.townnumber,121,34
127.global_id,feb5b047-bdb9-42b8-af21-1afa0d856de0,c73ae011-c9a2-43de-bea6-95db9f811fb0
272.shape_length,12330.9098044451,2498.9369288134
1682.townnumber,57,17
2549.townname,GOTON,GROTON
1424.townname,GLASTONBURwY,GLASTONBURY
190.objectid,5182.0,5370
137.shape_length,9806.83774457375,6204.75755706525
168.shape_length,182.45479680074,5782.79356843513
193.shape_length,200.452761383444,26147.3214473983
124.objectid,5205.0,5304
2476.townname,NSONIA,ANSONIA
2225.townname,AFIRFIELD,FAIRFIELD
2273.townname,NEW MILOFRD,NEW MILFORD
1662.townnumber,52,11
251.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,36569fb5-029b-4f6b-98c2-c89d23540966
272.global_id,34b34e61-510e-4ce6-b148-339c5063e350,51354284-3e8d-46fc-939a-4d788307acce
2516.townname,AVN,AVON
436.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,c6827630-7add-4b50-9ecc-19b212263779
318.objectid,5213.0,5498
209.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,127fbdeb-f77a-48f8-b713-fcde10a2a8c3
1047.townname,DANBUcRY,DANBURY
269.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,32d2554e-ef4b-4089-9515-c57140204348
372.townname,NORTH HAVEN,WETHERSFIELD
1388.townnumber,40,19
82.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,e1e5a3eb-ec2a-407d-b686-3ef144590799
479.objectid,5183.0,5659
2403.stlnstlocname,MRLBOROUGH ST,MARLBOROUGH ST
86.shape_length,3142.27171710809,16343.408913562
291.shape_length,379.998339232768,76.0549598166337
286.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,1e9a468d-cb8d-47a9-98f0-800ac0f33d25
142.shape_length,200.452761383444,151.324827896315
209.shape_length,200.452761383444,4231.0900851456
976.townnumber,44,17
860.townname,HAMDN,HAMDEN
216.shape_length,3396.01007945106,15204.3331367172
1732.townname,ARTLAND,HARTLAND
475.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,fbda7bab-7c22-4e49-99d6-c53f221841d8
252.shape_length,985.689892189737,21736.8122488093
330.townname,NORWALK,HAMPTON
267.objectid,5188.0,5447
368.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,cb9f240b-cdcb-405d-ad30-211b9bcb18f1
111.townname,THOMPSON,PLAINVILLE
2133.townname,EAST WINDqSOR,EAST WINDSOR
1272.townnumber,97,76
347.objectid,5208.0,5527
175.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,e3b23c76-fa2c-44f9-bcf6-dca2bbde801b
333.global_id,2d203d05-6439-47d1-880f-346d26a6663d,71583c15-1f47-4f3a-b924-5baa8943e8e1
289.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,19096d44-d2e2-4de2-9efc-1e46a28fad7e
265.objectid,5213.0,5445
217.global_id,ca09ce32-4b26-46ac-b368-c6764b598ec9,d25ed24a-5d69-4de1-b391-7ef236bb5bb7
373.objectid,5188.0,5553
69.shape_length,3396.01007945106,7002.69895087044
364.townnumber,39,14
76.objectid,5198.0,5256
269.townname,DARIEN,NAUGATUCK
428.townnumber,83.0,40
73.objectid,5193.0,5253
1101.townnumber,127,82
87.shape_length,6381.87382341404,18266.4024756233
39.shape_length,2294.73264193745,842.130337572
424.global_id,b10d799c-170d-4e6e-a596-8eaffe9618fc,88d22222-65a0-4100-8477-9684f84ff9dc
419.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,2ffc8eba-a917-4272-9d79-af637110a10e
50.shape_length,6381.87382341404,14404.7575019374
158.shape_length,5130.2253509147,52267.3624363115
173.shape_length,6381.87382341404,3961.58303504458
2156.townname,EASTH ARTFORD,EAST HARTFORD
294.townname,NORTH HAVEN,DANBURY
2438.townname,GRANYB,GRANBY
239.townnumber,94.0,82
1273.townname,EASTb LYME,EAST LYME
474.objectid,5184.0,5654
462.global_id,8a0f5906-c1a8-40d5-a8c3-1917a9d16270,280d86c7-8c12-410f-88d2-270592a738fc
462.objectid,5184.0,5642
413.shape_length,603.753826114667,22040.1912683693
329.shape_length,14772.9620826568,15755.0996213659
2342.townname,ErAST WINDSOR,EAST WINDSOR
70.shape_length,7652.56288779022,645.354847695804
459.objectid,5265.0,5639
184.shape_length,14772.9620826568,8877.85393740733
2378.townname,EST LYME,EAST LYME
2136.townname,EaLLINGTON,ELLINGTON
1232.townnumber,71,15
243.townnumber,83.0,161
963.townname,HRATFORD,HARTFORD
235.townnumber,126.0,94
169.shape_length,2966.52729141655,55.1674742716134
129.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,f93251b3-bab1-4a6c-b4ec-582520364249
2012.stlnstlocname,HOPMEADOW TS,HOPMEADOW ST
37.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,fbcbfdcd-3096-41ea-8ac7-9cc8fa26c874
214.shape_length,742.174291303956,10437.6997061709
390.townnumber,20,15
2085.townname,HAMDExN,HAMDEN
101.shape_length,3396.01007945106,29536.6852745674
366.townnumber,97.0,135
1003.townname,ENFILED,ENFIELD
2197.townname,FARgMINGTON,FARMINGTON
1754.stlnstlocname,FEDERLA RD,FEDERAL RD
1675.townnumber,104,29
363.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,583e3666-3af8-4386-bfd3-6956a2ac652f
132.townnumber,22.0,93
261.shape_length,6486.97988089746,28455.0683572135
2491.townnumber,30,15
948.townnumber,125,34
464.objectid,5276.0,5644
439.townnumber,100.0,139
1656.townname,PORLAND,PORTLAND
177.townnumber,135.0,67
197.townname,NEW LONDON,GOSHEN
81.townname,SOUTHINGTON,ROCKY HILL
170.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,27a3bfc6-e08f-40a9-86a3-b579bdca1ef4
106.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,7e6504bc-448f-43d8-b133-c2ce85b24d0f
1556.townnumber,10,6
331.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,e9cfe502-21d1-44b0-9551-df36992a2b3e
242.townnumber,23.0,158
252.townnumber,161.0,1
179.shape_length,2294.73264193745,14283.3588267801
1540.townname,HdARTFORD,HARTFORD
200.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,964edf14-e928-4161-b802-031cbc216ad2
288.global_id,2d203d05-6439-47d1-880f-346d26a6663d,d95846e0-0ca4-4e48-8b86-991885cb4242
396.shape_length,3396.01007945106,1387.82232924788
1878.townname,BURLNIGTON,BURLINGTON
2516.stlnstlocname,SIMSBURY RyD,SIMSBURY RD
299.global_id,34b34e61-510e-4ce6-b148-339c5063e350,99854690-b854-4964-9dee-93920eddb4f6
375.townnumber,50.0,108
149.shape_length,881.268121484844,665.179758490298
340.shape_length,9806.83774457375,11901.7418697349
61.townnumber,100.0,123
1896.townnumber,104,14
452.objectid,5228.0,5632
284.townname,FAIRFIELD,NEWTOWN
67.townnumber,89.0,43
2413.townname,FAbIRFIELD,FAIRFIELD
56.shape_length,2294.73264193745,7132.2389804309
457.objectid,5199.0,5637
463.objectid,5280.0,5643
1919.townnumber,61,12
136.townname,SOUTHINGTON,WETHERSFIELD
1710.townname,MANyCHESTER,MANCHESTER
1852.townnumber,223,162
238.townnumber,94.0,82
134.townnumber,158.0,118
719.stlnstlocname,BERLIN TKPE,BERLIN TPKE
2176.townname,EAST HnARTFORD,EAST HARTFORD
372.objectid,5186.0,5552
2329.stlnstlocname,EAST ECNTER ST,EAST CENTER ST
406.objectid,5194.0,5586
2406.townname,GRrOTON,GROTON
160.shape_length,182.45479680074,1544.55634403517
300.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,b8252047-e8a3-4705-80f0-20f4fc619850
186.shape_length,3396.01007945106,759.841713613894
1512.townnumber,170,76
1389.townname,KILLIGLY,KILLINGLY
303.shape_length,200.452761383444,263.954907545695
371.townnumber,14.0,96
1072.townname,RGOTON,GROTON
419.townname,BRANFORD,WOODSTOCK
427.objectid,5186.0,5607
177.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,303001f9-ee26-4092-a328-33bcb0baa32b
1555.townname,BETtHANY,BETHANY
276.townnumber,109.0,125
112.townnumber,15.0,109
133.shape_length,1629.27439638088,22820.0821076653
439.global_id,ed7919f7-34da-4bc2-8510-c4e4b64535c4,31b13a09-83d0-42c4-bc19-8792609b2474
398.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,74139f86-69cd-41bc-a94e-b643fdabe05b
368.townnumber,89.0,152
39.global_id,d3c6bb03-22a8-470b-a49c-d6bcaf070f95,1bfeeba8-bfe4-40e9-acd5-356ceceafbbb
117.townname,BRIDGEPORT,NORTH STONINGTON
273.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,27ea04d7-f3f6-41d6-a4cf-d147d3875af3
197.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,08087a5b-bd04-448a-b4bb-8fc713ac6d90
181.global_id,ca09ce32-4b26-46ac-b368-c6764b598ec9,6c24757f-3adc-48e3-9bc8-0e0acebd3691
287.townname,NORTH HAVEN,LYME
112.shape_length,14772.9620826568,6629.24377157092
936.townname,FAIRFdIELD,FAIRFIELD
168.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,c88bc64b-f310-40d4-ae94-d6f0d0ad7219
1683.townnumber,73,17
1215.townname,GRANY,GRANBY
172.townnumber,94.0,41
1374.stlnstlocname,lWINDSOR AVE,WINDSOR AVE
234.shape_length,9806.83774457375,4081.15240361612
1920.townname,HBRON,HEBRON
486.global_id,4ad96b7a-ab05-49ba-a9b8-aff4dfa2d86e,578e0a29-ba83-48cf-b3b3-668fe43e60f8
271.objectid,5199.0,5451
194.global_id,b82cde8c-843f-469b-b732-e0e40493224b,67dda95c-8652-43fe-95df-7e0e9cf8ec09
405.townname,WEST HAVEN,PRESTON
340.townname,SHELTON,FARMINGTON
1512.stlnstlocname,EAST CENTER TS,EAST CENTER ST
123.townnumber,100.0,65
156.global_id,9465a035-2fbd-4db1-800a-5d5c8cbd4924,a6e2d0b1-8b0e-4c67-ba3c-c99d2b4b9384
350.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,53585fdf-dd71-483c-ac72-388d734edddb
418.objectid,5211.0,5598
218.townname,FAIRFIELD,MADISON
210.shape_length,7948.6395940341,2993.44985794528
1299.townname,EASeT WINDSOR,EAST WINDSOR
1974.townname,GROTOtN,GROTON
90.shape_length,7948.6395940341,10331.6870179817
120.shape_length,3826.7584425289,5728.41083328923
237.shape_length,5130.2253509147,1274.96810512362
1287.townname,EAST GRcANBY,EAST GRANBY
147.global_id,34b34e61-510e-4ce6-b148-339c5063e350,d4685a69-a802-437b-826d-efef0e7a6233
62.shape_length,3396.01007945106,25813.567986994
44.shape_length,881.268121484844,710.329009867396
293.shape_length,881.268121484844,720.300480840671
436.townnumber,135.0,104
97.objectid,5182.0,5277
1583.townname,KENhT,KENT
221.townnumber,95.0,92
2547.townnumber,90,22
2179.townname,NEFIELD,ENFIELD
88.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,8a8a49ea-79d3-4f2a-856a-d48118dbcaf0
2319.stlnstlocname,CENdTER ST,CENTER ST
170.shape_length,815.473081229889,18477.1920709985
1127.townnumber,41,17
303.objectid,5196.0,5483
316.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,2cc880ab-b051-468b-a7b3-b8e5a8f9ac33
2515.townname,AVN,AVON
892.townnumber,113,112
311.objectid,5199.0,5491
1643.townnumber,50,2
602.stlnstlocname,ACAeDEMY RD,ACADEMY RD
434.townnumber,94.0,49
220.objectid,5213.0,5400
132.shape_length,3826.7584425289,338.680171282147
71.townnumber,100.0,26
487.townnumber,50.0,86
207.townnumber,7.0,121
321.objectid,5326.0,5501
2168.townnumber,119,93
69.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,1d13c35f-97e9-4141-85ce-58cb48ffe127
2568.townnumber,94,14
1038.townnumber,56,14
268.townnumber,94.0,42
2237.townnumber,136,130
86.townname,DARIEN,LISBON
43.objectid,5225.0,5223
2566.townnumber,69,14
2084.townname,MANlCHESTER,MANCHESTER
477.objectid,5193.0,5657
2185.townnumber,127,34
835.townnumber,29,14
52.shape_length,6381.87382341404,2222.68522423194
393.shape_length,881.268121484844,541.552457056931
348.shape_length,985.689892189737,931.685413789315
283.global_id,a1b93dc3-3ec5-44f3-b717-b8b17f67713e,03efa4af-b216-49d1-918d-a71c8554fe26
219.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,e6a9d65a-a497-4f01-8533-60a9bc49b900
406.shape_length,7948.6395940341,25335.9314198843
128.objectid,5241.0,5308
585.townnumber,43,9
377.objectid,5212.0,5557
620.townnumber,122,34
2241.townname,ESiSEX,ESSEX
2040.townnumber,85,22
290.townnumber,100.0,76
103.shape_length,985.689892189737,2608.77794299709
408.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,1d26d944-21cb-4f35-858b-c6303344c5b1
25.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,462138a5-548d-4344-af79-e7ee3b548a1b
321.shape_length,2966.52729141655,8718.60025122094
299.townnumber,108.0,88
358.objectid,5218.0,5538
727.townnumber,36,15
1801.townname,BETHAYN,BETHANY
434.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,1fb4dfb6-6092-4736-b076-ea0475b2aa74
1539.stlnstlocname,AMIN ST,MAIN ST
301.townnumber,92.0,88
376.townnumber,100.0,163
929.townname,FARMINTGON,FARMINGTON
225.global_id,9465a035-2fbd-4db1-800a-5d5c8cbd4924,513f7aa7-7444-4133-9c3c-0e2425352368
1914.townnumber,117,76
494.townnumber,89.0,64
377.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,eddfee0b-65f5-4c51-8207-26669fa39f3b
36.townname,FAIRFIELD,PLAINFIELD
389.shape_length,379.998339232768,6586.9328521981
513.townname,FARMINGTN,FARMINGTON
136.shape_length,2966.52729141655,5098.04640526611
352.shape_length,985.689892189737,12139.5265989602
1118.townname,PhORTLAND,PORTLAND
433.townnumber,100.0,82
135.townname,NEW HAVEN,WETHERSFIELD
12.shape_length,815.473081229889,9225.80386281673
387.global_id,af4d57aa-07c3-41dd-9682-3d50abc09b52,6a91108a-b0cf-4e2c-a612-8de825fa25f5
739.townname,LLINGTON,ELLINGTON
126.global_id,ca09ce32-4b26-46ac-b368-c6764b598ec9,be192000-91a6-4f54-9447-417eb5423c5e
47.global_id,ab804522-5451-4025-916a-3501438b5477,d8259421-9768-4833-a8ff-34c7334123ab
105.townnumber,50.0,145
74.townnumber,135.0,156
421.global_id,7fcde6ce-f860-47ac-b41e-a046abceb900,2fe42ea3-26e2-4da4-88fa-3b7ece1de00f
529.townnumber,37,36
458.townnumber,35.0,164
2341.townname,WETHERhSFIELD,WETHERSFIELD
395.shape_length,379.998339232768,141.335267575763
454.townnumber,7.0,162
40.shape_length,9806.83774457375,20964.1790221649
433.objectid,5196.0,5613
952.townnumber,110,76
2438.stlnstlocname,SLAMON BROOK ST,SALMON BROOK ST
344.shape_length,5130.2253509147,5721.4657079507
1477.townnumber,104,7
447.objectid,5181.0,5627
237.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,9dea615c-ad90-48f9-8fd4-e510a3ada102
128.global_id,fcd3df40-8b4d-4d3e-96a6-ccf93b02f9db,83c7bc54-d099-4b2e-be62-91e5bf2d364f
484.townnumber,35.0,164
1635.townnumber,56,36
151.shape_length,6486.97988089746,5058.74518820236
1916.stlnstlocname,BOScTON TPKE,BOSTON TPKE
70.townname,WILTON,MIDDLEFIELD
212.shape_length,14111.1495413135,3596.41622326342
455.objectid,5216.0,5635
213.townnumber,156.0,168
42.shape_length,3396.01007945106,764.54780283707
409.global_id,c8fc8018-c9f1-44e9-b992-589b5cbf4eaa,03b571a9-6b18-4d84-9a5d-7ea677daedff
118.shape_length,3396.01007945106,6001.99270011448
188.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,f2d271f4-214f-44c0-90a4-a5b5f44d866d
674.townnumber,70,25
304.shape_length,14772.9620826568,680.624240497428
326.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,3c57c91d-9393-4c50-a33f-4840d7db230d
173.townname,THOMPSON,NEW LONDON
349.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,2b6ba979-d632-499f-bb40-abb0f70dfb8e
2417.townname,FIARFIELD,FAIRFIELD
1381.townnumber,108,26
373.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,2c7d184d-4c8c-4f2d-b110-482adb17d3bf
169.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,7d676cdd-16bc-407e-9044-125b4b7e50ac
22.shape_length,3826.7584425289,15258.5661796849
2481.townname,GRABNY,GRANBY
2517.townname,NEW MILFOgRD,NEW MILFORD
68.global_id,b82cde8c-843f-469b-b732-e0e40493224b,91826efd-64bf-40be-8110-442ee060f158
51.shape_length,7948.6395940341,486.865653784746
254.townname,GROTON,COLUMBIA
242.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,f3f3e2f9-adc1-4ef8-9186-7dc70a8e2054
125.townname,FAIRFIELD,NEWTOWN
60.townname,BRIDGEPORT,VOLUNTOWN
1512.townname,ANCHESTER,MANCHESTER
102.shape_length,14772.9620826568,22420.932236521
464.global_id,811e683f-79db-4307-a0f9-ef6eb4d7fcac,3f1fa12d-baa4-4697-8ea1-6d849926ad05
155.global_id,b82cde8c-843f-469b-b732-e0e40493224b,7e4a2f70-cbd2-4e0d-8862-31af8544124c
79.objectid,5195.0,5259
215.shape_length,3142.27171710809,1278.7497985734
427.global_id,595bdc12-73e7-4cba-9bf0-940752382196,8289347f-f593-4033-a502-21f984ac5ddf
1022.townnumber,6,5
2196.townname,OSHEN,GOSHEN
211.townnumber,50.0,146
208.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,be52bfd3-5121-4a05-9de0-244e69597f8f
80.shape_length,985.689892189737,2439.58619016015
2588.townname,ESySEX,ESSEX
268.global_id,ab804522-5451-4025-916a-3501438b5477,28931302-39c5-43c1-8777-51f13d66e3a1
151.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,b0361006-a4cb-440f-9199-1063f017adf8
370.shape_length,200.452761383444,1351.19309261332
52.global_id,2d203d05-6439-47d1-880f-346d26a6663d,b57714ab-fb50-4689-8800-fe69191c23d4
95.objectid,5189.0,5275
978.townnumber,87,17
114.objectid,5203.0,5294
1656.townnumber,203,112
2072.townname,kHARWINTON,HARWINTON
416.shape_length,521.837607572804,90.5263087336771
316.townname,BRANFORD,DEEP RIVER
834.townname,EASaT HARTFORD,EAST HARTFORD
49.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,72276c73-3e50-4d1b-81dd-001bac3f56fc
222.global_id,2d203d05-6439-47d1-880f-346d26a6663d,3a3e1129-1b81-47fc-9a7f-1f7fbab91dc8
375.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,b9cb0d19-c09b-4418-b775-67e457ce2d75
488.townnumber,131.0,91
335.global_id,ab804522-5451-4025-916a-3501438b5477,a7761de5-5cd4-4fb8-b7e3-62ec43447e74
431.townnumber,35.0,105
2291.townnumber,215,121
366.objectid,5189.0,5546
2093.townname,LELINGTON,ELLINGTON
272.townname,DARIEN,NORWALK
95.global_id,595bdc12-73e7-4cba-9bf0-940752382196,ff717b1a-1fbf-48e1-a297-083b63cb41ee
225.shape_length,2294.73264193745,708.324045170826
1348.townname,FAIFIELD,FAIRFIELD
2261.townnumber,103,17
1889.townname,GREEnNWICH,GREENWICH
307.townnumber,156.0,43
205.shape_length,16505.5404661247,1024.19659354891
2404.townnumber,39,2
220.townnumber,92.0,107
438.townnumber,50.0,164
203.townnumber,34.0,125
417.shape_length,815.473081229889,500.834986450856
560.townname,bGROTON,GROTON
1485.townnumber,111,18
2451.townname,uNEW CANAAN,NEW CANAAN
112.global_id,609d116b-a9c6-49de-9b90-776d7f8c4628,914bdb39-b1b1-49cf-86d8-cf0e3e0356d9
69.townnumber,35.0,59
268.shape_length,6486.97988089746,194.699824564534
2083.townname,OBLTON,BOLTON
104.shape_length,14772.9620826568,186.830843019451
407.townnumber,102.0,47
1901.townname,WICHESTER,WINCHESTER
2454.stlnstlocname,RVER RD,RIVER RD
412.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,a4605517-5015-41e4-a5a7-315db39949da
313.global_id,b090fd8a-8bf8-49a6-a3c3-2df9357b44a0,ce7c2af2-bf67-4590-9263-387e89258b78
423.shape_length,9960.99077896146,15977.0250120704
66.objectid,5197.0,5246
54.objectid,5193.0,5234
1156.townname,BRULINGTON,BURLINGTON
2214.townname,HARTFROD,HARTFORD
960.townnumber,61,10
2182.townname,EAST HARTFROD,EAST HARTFORD
1948.townname,GROON,GROTON
397.townname,NEW MILFORD,NORWALK
602.townname,CHEHIRE,CHESHIRE
338.global_id,7bbf0f00-2f52-484d-97b9-9c45766ad549,27057a47-d6a8-442c-ae33-129cee2211aa
421.shape_length,603.753826114667,3621.0497891647
328.shape_length,881.268121484844,8281.34008576579
54.shape_length,6381.87382341404,239.697978840225
51.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,2844d336-e9df-497a-bac6-604ea151836f
346.townnumber,89.0,116
465.townnumber,104,33
2480.townnumber,201,103
2227.townname,bBRIDGEPORT,BRIDGEPORT
2308.townnumber,111,36
277.shape_length,12330.9098044451,2194.52094464691
1006.stlnstlocname,PLEASANT VALEY RD,PLEASANT VALLEY RD
264.shape_length,815.473081229889,207.237603314626
2534.stlnstlocname,ALBANY TmPKE,ALBANY TPKE
110.townnumber,153.0,93
1478.townname,GLASTOBURY,GLASTONBURY
10.shape_length,2294.73264193745,3061.24089709602
2039.townnumber,93,12
354.shape_length,200.452761383444,251.979751687387
189.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,c6573fa5-899a-4e7d-b24d-3372812de6f4
128.shape_length,6381.87382341404,2911.64141111371
1145.townnumber,63,29
336.shape_length,6381.87382341404,266.65694274922
47.objectid,5193.0,5227
258.townnumber,126.0,70
239.shape_length,14111.1495413135,900.328622231553
2116.townname,EAST HAVN,EAST HAVEN
2515.stlnstlocname,WEST MjAIN ST,WEST MAIN ST
482.global_id,2291b6ab-f588-4f97-9709-d4decc80e00c,2ec43bef-ef4b-4eb0-9af9-812236fc83b5
289.shape_length,815.473081229889,333.791558866666
220.shape_length,3826.7584425289,5407.28266939521
444.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,f56e3278-2d1c-41b0-b115-9b2c424c0a1d
133.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,ba4fc81b-436b-4138-954e-28928c379a01
389.townnumber,54,31
396.townnumber,83.0,138
1295.townnumber,174,159
157.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,a593a8fb-3a46-4657-9a97-a65395050798
142.global_id,8bf32e33-b965-4ada-94af-aae0bd580059,a6c22ef0-df81-4867-90d7-5507628f5159
550.townnumber,53,5
319.shape_length,1167.53170948455,9263.49868825488
182.townname,MILFORD,ASHFORD
1663.townnumber,32,5
2210.townname,ESAT WINDSOR,EAST WINDSOR
141.shape_length,1448.25020254832,1188.59932433648
311.global_id,b0eea965-42e2-498c-9bd7-921fb85f5be2,dbcb7433-f7f0-444d-87ab-8a57ddac987e
2531.townnumber,57,16
216.objectid,5245.0,5396
1271.townname,AVN,AVON
403.global_id,8a0f5906-c1a8-40d5-a8c3-1917a9d16270,65514a68-e101-44ca-9e14-08a343429a17
480.global_id,ab804522-5451-4025-916a-3501438b5477,e2e986bc-76ba-4676-a732-521b40ae2dfc
898.townnumber,60,7
892.stlnstlocname,MAN ST,MAIN ST
2490.townnumber,106,25
2022.townnumber,92,30
947.townname,KILLINLGY,KILLINGLY
311.townnumber,138.0,92
188.townnumber,131.0,76
374.objectid,5268.0,5554
428.objectid,5213.0,5608
426.objectid,5228.0,5606
257.townnumber,15.0,49
77.townnumber,114,15
254.objectid,5204.0,5434
1508.townnumber,32,5
320.global_id,595bdc12-73e7-4cba-9bf0-940752382196,a5df0d92-a695-4a77-89ad-17517d8bc0e6
98.objectid,5186.0,5278
342.global_id,b82cde8c-843f-469b-b732-e0e40493224b,44c61e16-c229-43cf-96a1-f8c17fa9d48f
180.townnumber,35.0,125
113.global_id,70690680-e27d-4db4-bea2-8cb5658f59d6,a43cddc7-f9d3-4867-a4fb-9cdec4392ede
469.objectid,5288.0,5649
67.shape_length,9806.83774457375,3818.28794624567
273.townnumber,92.0,67
447.global_id,9d24fb74-43c4-42d5-ab90-b8036b2a8836,79ad2157-7650-4b3c-8274-b0e0c806de2a
307.global_id,a1b99014-86ad-4ee3-8df8-f42a5af5cc69,60bdc94f-3ab3-4775-9eb4-d57300f175e3
58.shape_length,182.45479680074,39535.5431688788
2249.townname,EST HAMPTON,EAST HAMPTON
