county_name,district_name,co_dist_code,site_code,school_site,total_enrollment,telephone,principal,mailing_address,mailing_city,mailing_state,mailing_zip,grades_low_high,certified_staff
PONTOTOC,BYNG,62I016,105,BYNG ES,263.0,(580) 310-6723,Dennis Kymes,500 South New Bethel Blvd,Ada,OK,74820.0,6-Apr,27
PONTOTOC,BYNG,62I016,110,HOMER ES,594.0,(580) 559-0200,Vicki Wilson,1400 North Monte Vista,Ada,OK,74820.0,PK-05,50
PONTOTOC,BYNG,62I016,115,FRANCIS ES,276.0,(580) 559-0270,Johna Hancock,500 S. New Bethel Blvd,Ada,OK,74820.0,PK-03,23
PONTOTOC,BYNG,62I016,610,BYNG JHS,347.0,(580) 310-6744,Kevin Wilson,500 South New Bethel Blvd,Ada,OK,74820.0,9-Jul,52
PONTOTOC,BYNG,62I016,705,BYNG HS,318.0,(580) 310-6733,Scott Lowrance,500 South New Bethel Blvd,Ada,OK,74820.0,12-Oct,51
PONTOTOC,ADA,62I019,105,ADA EC CTR,493.0,(580) 310-7283,Rita Cloar,603 West 33Rd St ,Ada,OK,74820.0,PK-KG,37
PONTOTOC,ADA,62I019,110,HAYES ES,422.0,(580) 310-7294,Diana Clampitt,500 South Mississippi Ave,Ada,OK,74820.0,2-Jan,37
PONTOTOC,ADA,62I019,125,WASHINGTON ES,380.0,(580) 310-7303,Pam Martin,600 South Oak Ave,Ada,OK,74820.0,4-Mar,34
PONTOTOC,ADA,62I019,130,WILLARD ES,388.0,(580) 310-7250,Kevin Mann,817 East Ninth St ,Ada,OK,74820.0,6-May,40
PONTOTOC,ADA,62I019,610,ADA JHS,572.0,(580) 310-7260,Bryan Harwell,223 West 18Th St ,Ada,OK,74820.0,9-Jul,63
PONTOTOC,ADA,62I019,705,ADA HS,484.0,(580) 310-7220,Charles Golightly,1400 Stadium Drive,Ada,OK,74820.0,12-Oct,84
PONTOTOC,LATTA,62I024,105,LATTA ES,456.0,(580) 332-7669,Phillip Shivers,13925 County Rd 1560,Ada,OK,74820.0,PK-05,38
PONTOTOC,LATTA,62I024,510,LATTA MS,179.0,(580) 332-8180,Terry Painter,13925 County Rd 1560,Ada,OK,74820.0,8-Jun,26
PONTOTOC,LATTA,62I024,705,LATTA HS,220.0,(580) 332-3300,Stan Cochran,13925 County Rd 1560,Ada,OK,74820.0,12-Sep,31
PONTOTOC,STONEWALL,62I030,105,STONEWALL ES,212.0,(580) 265-4243,Larry Rayburn,600 South Highschool,Stonewall,OK,74871.0,PK-04,20
PONTOTOC,STONEWALL,62I030,515,MCLISH MS,140.0,(580) 777-2221,Jack Wofford,600 South Highschool,Stonewall,OK,74871.0,8-May,15
PONTOTOC,STONEWALL,62I030,705,STONEWALL HS,110.0,(580) 265-4242,Tamara Newberry,600 South Highschool,Stonewall,OK,74871.0,12-Sep,18
PONTOTOC,ROFF,62I037,105,ROFF ES,236.0,(580) 456-7251,Danny Baldridge,PO Box 157,Roff,OK,74865.0,PK-08,20
PONTOTOC,ROFF,62I037,705,ROFF HS,102.0,(580) 456-7252,Ead Simon,PO Box 157,Roff,OK,74865.0,12-Sep,17
POTTAWATOMIE,NORTH ROCK CREEK,63C010,105,NORTH ROCK CREEK PUBLIC SCHOOL,582.0,(405) 275-3473,Denise Sims,42400 Garrett's Lake Rd,Shawnee,OK,74804.0,PK-08,48
POTTAWATOMIE,GROVE,63C027,105,GROVE PUBLIC SCHOOL,461.0,(405) 275-7435,Sheril Payne,2800 North Bryan Ave,Shawnee,OK,74804.0,PK-08,34
POTTAWATOMIE,PLEASANT GROVE,63C029,105,PLEASANT GROVE PUBLIC SCHOOL,282.0,(405) 275-6092,Alicia O'donnell,1927 East Walnut St ,Shawnee,OK,74801.0,PK-08,24
POTTAWATOMIE,SOUTH ROCK CREEK,63C032,105,SOUTH ROCK CREEK PUBLIC SCHOOL,414.0,(405) 273-6072,Ryan Rosser,17800 South Rock Creek Rd,Shawnee,OK,74801.0,PK-08,30
POTTAWATOMIE,MCLOUD,63I001,105,MCLOUD ES,1081.0,(405) 964-3314,Carolyn Cope,PO Box 240,Mcloud,OK,74851.0,PK-06,71
POTTAWATOMIE,MCLOUD,63I001,610,MCLOUD JHS,264.0,(405) 964-3314,Angie Drew,PO Box 240,Mcloud,OK,74851.0,8-Jul,31
POTTAWATOMIE,MCLOUD,63I001,705,MCLOUD HS,513.0,(405) 964-3314,Leigh Todd,PO Box 240,Mcloud,OK,74851.0,12-Sep,50
POTTAWATOMIE,DALE,63I002,105,DALE ES,342.0,(405) 964-5514,Scott Dennis,300 Smith Ave,Dale,OK,74851.0,PK-05,21
POTTAWATOMIE,DALE,63I002,510,DALE MS,197.0,(405) 964-2799,Ky Wilkins,300 Smith Ave,Dale,OK,74851.0,8-Jun,21
POTTAWATOMIE,DALE,63I002,705,DALE HS,206.0,(405) 964-5555,Ky Wilkins,300 Smith Ave,Dale,OK,74851.0,12-Sep,20
POTTAWATOMIE,BETHEL,63I003,105,BETHEL ES,622.0,(405) 273-7632,Tammy Cook,36000 Clearpond Rd,Shawnee,OK,74801.0,PK-05,48
POTTAWATOMIE,BETHEL,63I003,505,BETHEL MS,320.0,(405) 273-5944,Tina Moon,36000 Clearpond Rd,Shawnee,OK,74801.0,8-Jun,35
POTTAWATOMIE,BETHEL,63I003,705,BETHEL HS,399.0,(405) 273-3633,Jeff Pruitt,36000 Clearpond Rd,Shawnee,OK,74801.0,12-Sep,43
POTTAWATOMIE,MACOMB,63I004,110,MACOMB ES,183.0,(405) 598-2716,Janet Turner,36591 State Hwy 59B,Macomb,OK,74852.0,PK-08,21
POTTAWATOMIE,MACOMB,63I004,705,MACOMB HS,108.0,(405) 598-5420,Scott Frazier,36591 State Hwy 59B,Macomb,OK,74852.0,12-Sep,14
POTTAWATOMIE,EARLSBORO,63I005,105,EARLSBORO ES,178.0,(405) 997-5312,Robert Calder,PO Box 10,Earlsboro,OK,74840.0,PK-08,13
POTTAWATOMIE,EARLSBORO,63I005,705,EARLSBORO HS,61.0,(405) 997-5252,Mark Maloy,PO Box 10,Earlsboro,OK,74840.0,12-Sep,12
POTTAWATOMIE,TECUMSEH,63I092,105,BARNARD ES,319.0,(405) 598-3169,Cindy Horn,315 East Locust St ,Tecumseh,OK,74873.0,2-Jan,23
POTTAWATOMIE,TECUMSEH,63I092,115,KROUCH ES,300.0,(405) 598-2967,Tammy Giaudrone,723 West Park St ,Tecumseh,OK,74873.0,PK-KG,21
POTTAWATOMIE,TECUMSEH,63I092,120,CROSS TIMBERS ES,427.0,(405) 598-3771,Teresa Ledbetter,1111 West Highland St ,Tecumseh,OK,74873.0,5-Mar,36
POTTAWATOMIE,TECUMSEH,63I092,505,TECUMSEH MS,476.0,(405) 598-3744,Robert Kinsey,315 West Park St ,Tecumseh,OK,74873.0,8-Jun,55
POTTAWATOMIE,TECUMSEH,63I092,705,JUVENILE CTR,57.0,(405) 598-2135,Randy Dilbeck,700 South Ninth St ,Tecumseh,OK,74873.0,12-Sep,17
POTTAWATOMIE,TECUMSEH,63I092,710,TECUMSEH HS,685.0,(405) 598-2113,Danny Sterling,901 North Thirteenth St ,Tecumseh,OK,74873.0,12-Sep,63
POTTAWATOMIE,SHAWNEE,63I093,110,SHAWNEE EC CTR,564.0,(405) 273-3388,Ann Worden,1831 Airport Drive,Shawnee,OK,74804.0,PK-KG,30
POTTAWATOMIE,SHAWNEE,63I093,120,HORACE MANN ES,256.0,(405) 273-1806,Susan Field,412 North Draper St ,Shawnee,OK,74801.0,5-Jan,27
POTTAWATOMIE,SHAWNEE,63I093,130,JEFFERSON ES,402.0,(405) 273-1846,Vickie Penson,800 North Louisa St ,Shawnee,OK,74801.0,5-Jan,28
POTTAWATOMIE,SHAWNEE,63I093,137,SEQUOYAH ES,372.0,(405) 273-1878,Terri Lemos,1401 East Independence St ,Shawnee,OK,74801.0,5-Jan,26
POTTAWATOMIE,SHAWNEE,63I093,145,WILL ROGERS ES,379.0,(405) 273-1519,Jackie Noble,2600 North Union St ,Shawnee,OK,74801.0,5-Jan,31
POTTAWATOMIE,SHAWNEE,63I093,505,SHAWNEE MS,754.0,(405) 273-0403,Colby Cagle,4300 North Union St ,Shawnee,OK,74804.0,8-Jun,65
POTTAWATOMIE,SHAWNEE,63I093,705,SHAWNEE HS,1320.0,(405) 275-3084,Angela Avila,1001 North Kennedy St ,Shawnee,OK,74801.0,12-Sep,86
POTTAWATOMIE,ASHER,63I112,105,ASHER ES,189.0,(405) 784-2331,Jeremy Frye,PO Box 168,Asher,OK,74826.0,PK-08,19
POTTAWATOMIE,ASHER,63I112,705,ASHER HS,85.0,(405) 784-2331,Jeremy Frye,PO Box 168,Asher,OK,74826.0,12-Sep,11
POTTAWATOMIE,WANETTE,63I115,105,WANETTE ES,128.0,(405) 383-2222,Crystal Shaw,PO Box 161,Wanette,OK,74878.0,PK-08,20
POTTAWATOMIE,WANETTE,63I115,705,WANETTE HS,61.0,(405) 383-2254,Silvia Mcneely,PO Box 161,Wanette,OK,74878.0,12-Sep,12
POTTAWATOMIE,MAUD,63I117,105,MAUD ES,226.0,(405) 374-2421,Paula Horn,PO Box 130,Maud,OK,74854.0,PK-08,26
POTTAWATOMIE,MAUD,63I117,705,MAUD HS,99.0,(405) 374-2425,Darrell Reid,PO Box 130,Maud,OK,74854.0,12-Sep,14
PUSHMATAHA,ALBION,64C002,105,ALBION PUBLIC SCHOOL,78.0,(918) 563-4331,C. Lynn Bullard,PO Box 100,Albion,OK,74521.0,PK-08,7
PUSHMATAHA,TUSKAHOMA,64C004,105,TUSKAHOMA PUBLIC SCHOOL,80.0,(918) 569-7737,Barry Simpson,PO Box 100,Tuskahoma,OK,74574.0,PK-08,9
PUSHMATAHA,NASHOBA,64C015,105,NASHOBA PUBLIC SCHOOL,50.0,(918) 755-4343,Charles Caughern Jr.,PO Box 17,Nashoba,OK,74558.0,PK-08,6
PUSHMATAHA,RATTAN,64I001,105,RATTAN ES,284.0,(580) 587-2715,Dana House,PO Box 44,Rattan,OK,74562.0,PK-06,28
PUSHMATAHA,RATTAN,64I001,610,RATTAN JHS,65.0,(580) 587-2715,Neil Birchfield,PO Box 44,Rattan,OK,74562.0,8-Jul,13
PUSHMATAHA,RATTAN,64I001,705,RATTAN HS,132.0,(580) 587-2715,Neil Birchfield,PO Box 44,Rattan,OK,74562.0,12-Sep,20
PUSHMATAHA,CLAYTON,64I010,105,CRAIN ES,180.0,(918) 569-4158,Jeremy Hairrell,300 West Pine St.,Clayton,OK,74536.0,PK-08,19
PUSHMATAHA,CLAYTON,64I010,705,CLAYTON HS,100.0,(918) 569-4156,Keith Milligan,304 N. 1St St.,Clayton,OK,74536.0,12-Sep,15
PUSHMATAHA,ANTLERS,64I013,105,BRANTLY ES,538.0,(580) 298-3108,Pamela Matthews,219 Ne A St,Antlers,OK,74523.0,PK-05,37
PUSHMATAHA,ANTLERS,64I013,510,OBUCH MS,224.0,(580) 298-3308,William Neyman,219 Ne A St,Antlers,OK,74523.0,8-Jun,27
PUSHMATAHA,ANTLERS,64I013,705,ANTLERS HS,263.0,(580) 298-2141,Bryan Mcnutt,219 Ne A St,Antlers,OK,74523.0,12-Sep,31
PUSHMATAHA,MOYERS,64I022,105,MOYERS ES,158.0,(580) 298-5547,Donna Dudley,PO Box 88,Moyers,OK,74557.0,PK-08,14
PUSHMATAHA,MOYERS,64I022,705,MOYERS HS,56.0,(580) 298-6951,Lawanda Vaughan,PO Box 88,Moyers,OK,74557.0,12-Sep,10
ROGER MILLS,LEEDEY,65I003,105,LEEDEY ES,157.0,(580) 488-3377,Darren Danielson,PO Box 67,Leedey,OK,73654.0,PK-08,24
ROGER MILLS,LEEDEY,65I003,705,LEEDEY HS,62.0,(580) 488-3377,Darren Danielson,PO Box 67,Leedey,OK,73654.0,12-Sep,17
ROGER MILLS,REYDON,65I006,105,REYDON ES,115.0,(580) 655-4376,Ryan Baker,PO Box 10,Reydon,OK,73660.0,PK-08,19
ROGER MILLS,REYDON,65I006,705,REYDON HS,26.0,(580) 655-4375,Ryan Baker,PO Box 10,Reydon,OK,73660.0,12-Sep,12
ROGER MILLS,CHEYENNE,65I007,105,CHEYENNE ES,286.0,(580) 497-2486,Belinda Chalfant,PO Box 650,Cheyenne,OK,73628.0,PK-08,32
ROGER MILLS,CHEYENNE,65I007,705,CHEYENNE HS,79.0,(580) 497-3371,Whitney Moore,PO Box 650,Cheyenne,OK,73628.0,12-Sep,19
ROGER MILLS,SWEETWATER,65I015,105,SWEETWATER ES,102.0,(580) 534-2272,Brenda Quinn,11107 North Hwy 30,Sweetwater,OK,73666.0,PK-08,19
ROGER MILLS,SWEETWATER,65I015,705,SWEETWATER HS,29.0,(580) 534-2272,Casey Reed,11107 North Hwy 30,Sweetwater,OK,73666.0,12-Sep,10
ROGER MILLS,HAMMON,65I066,105,HAMMON ES,208.0,(580) 473-2289,Jeff Morton,PO Box 279,Hammon,OK,73650.0,PK-08,28
ROGER MILLS,HAMMON,65I066,705,HAMMON HS,59.0,(580) 473-2737,Mike Higgins,PO Box 279,Hammon,OK,73650.0,12-Sep,21
ROGERS,JUSTUS-TIAWAH,66C009,105,JUSTUS-TIAWAH PUBLIC SCHOOL,494.0,(918) 341-3626,Kim Larmon,14902 East School Rd,Claremore,OK,74019.0,PK-08,42
ROGERS,CLAREMORE,66I001,105,CLAREMONT ES,479.0,(918) 923-4202,Brian Young,318 East Seventh St ,Claremore,OK,74017.0,PK-05,38
ROGERS,CLAREMORE,66I001,110,ROOSA ES,412.0,(918) 923-4206,Glen Abshere,2001 North Sioux Ave,Claremore,OK,74017.0,PK-05,38
ROGERS,CLAREMORE,66I001,115,WESTSIDE ES,602.0,(918) 923-4201,Traci Thomas,2600 Holly Rd,Claremore,OK,74017.0,PK-05,45
ROGERS,CLAREMORE,66I001,135,CATALAYAH ES,408.0,(918) 923-4307,Kellye Shuck,2700 King Rd,Claremore,OK,74019.0,PK-05,33
ROGERS,CLAREMORE,66I001,610,WILL ROGERS JHS,823.0,(918) 923-4205,Lindsey Schnoebelen,1915 North Florence,Claremore,OK,74017.0,8-Jun,86
ROGERS,CLAREMORE,66I001,705,CLAREMORE HS,1372.0,(918) 923-4211,Todd Steidley,201 Stuart Roosa,Claremore,OK,74017.0,12-Sep,112
ROGERS,CATOOSA,66I002,105,J. W. SAM ES,316.0,(918) 266-8637,Cyndi Flanary,2000 South Cherokee St ,Catoosa,OK,74015.0,3-Feb,26
ROGERS,CATOOSA,66I002,110,CHEROKEE ES,293.0,(918) 266-8630,Kristi Surface,2000 South Cherokee St ,Catoosa,OK,74015.0,5-Apr,25
ROGERS,CATOOSA,66I002,115,HELEN PAUL LEARNING CTR,448.0,(918) 266-8643,Tyra Haight,2000 South Cherokee St ,Catoosa,OK,74015.0,PK-01,29
ROGERS,CATOOSA,66I002,510,WELLS MS,501.0,(918) 266-8623,Della Parrish,2000 South Cherokee St ,Catoosa,OK,74015.0,8-Jun,59
ROGERS,CATOOSA,66I002,705,CATOOSA HS,598.0,(918) 266-8619,Darren Peaster,2000 South Cherokee St ,Catoosa,OK,74015.0,12-Sep,64
ROGERS,CHELSEA,66I003,110,ART GOAD ES,462.0,(918) 789-2503,Zenda Willcut,401 Redbud Lane,Chelsea,OK,74016.0,PK-05,32
ROGERS,CHELSEA,66I003,510,CHELSEA MS,186.0,(918) 789-2521,Howard Hill,401 Redbud Lane,Chelsea,OK,74016.0,8-Jun,25
ROGERS,CHELSEA,66I003,705,CHELSEA HS,270.0,(918) 789-2533,Howard Hill,401 Redbud Lane,Chelsea,OK,74016.0,12-Sep,31
ROGERS,OOLOGAH-TALALA,66I004,105,OOLOGAH-TALALA LOWER ES,484.0,(918) 443-6141,Crysti York,PO Box 189,Oologah,OK,74053.0,PK-02,33
ROGERS,OOLOGAH-TALALA,66I004,205,OOLOGAH-TALALA UPPER ES,346.0,(918) 443-6041,Amy Oglesbee,PO Box 189,Oologah,OK,74053.0,5-Mar,27
ROGERS,OOLOGAH-TALALA,66I004,505,OOLOGAH-TALALA MS,415.0,(918) 443-6161,Kelli Dixon,PO Box 189,Oologah,OK,74053.0,8-Jun,47
ROGERS,OOLOGAH-TALALA,66I004,705,OOLOGAH-TALALA HS,581.0,(918) 443-6211,Melissa Overcash,PO Box 189,Oologah,OK,74053.0,12-Sep,50
ROGERS,INOLA,66I005,105,INOLA ES,580.0,(918) 543-2271,Kyle Ford,PO Box 909,Inola,OK,74036.0,PK-04,38
ROGERS,INOLA,66I005,515,INOLA MS,389.0,(918) 543-2434,Jeff Unrau,PO Box 819,Inola,OK,74036.0,8-May,43
ROGERS,INOLA,66I005,715,INOLA HS,423.0,(918) 543-2404,Paul Gruenberg,PO Box 789,Inola,OK,74036.0,12-Sep,45
ROGERS,SEQUOYAH,66I006,105,SEQUOYAH ES,635.0,(918) 341-6111,Lisa Tittle,16441 South 4180 Rd,Claremore,OK,74017.0,PK-05,40
ROGERS,SEQUOYAH,66I006,510,SEQUOYAH MS,297.0,(918) 343-5105,Barry Bulman,16403 South 4180 Rd,Claremore,OK,74017.0,8-Jun,35
ROGERS,SEQUOYAH,66I006,705,SEQUOYAH HS,443.0,(918) 341-0642,Steve Johnson,16401 South 4180 Rd,Claremore,OK,74017.0,12-Sep,44
ROGERS,FOYIL,66I007,105,FOYIL ES,337.0,(918) 342-3310,Brad Jordan,PO Box 49,Foyil,OK,74031.0,PK-06,28
ROGERS,FOYIL,66I007,610,FOYIL JHS,128.0,(918) 342-1782,Benny Ballard,PO Box 49,Foyil,OK,74031.0,9-Jul,23
ROGERS,FOYIL,66I007,705,FOYIL HS,107.0,(918) 342-1782,Benny Ballard,PO Box 49,Foyil,OK,74031.0,12-Oct,24
ROGERS,VERDIGRIS,66I008,105,VERDIGRIS ES,395.0,(918) 266-6333,Amy Moyer,8207 E 540 Rd,Claremore,OK,74019.0,PK-03,32
ROGERS,VERDIGRIS,66I008,305,VERDIGRIS UPPER ES,292.0,(918) 266-6333,Gary Kennemer,8204 E. 540 Rd.,Claremore,OK,74019.0,6-Apr,25
ROGERS,VERDIGRIS,66I008,615,VERDIGRIS JHS,298.0,(918) 266-6343,Gregory Kelley,26505 S. 4110 Rd.,Claremore,OK,74019.0,9-Jul,32
ROGERS,VERDIGRIS,66I008,705,VERDIGRIS HS,281.0,(918) 266-2336,Randy Risenhoover,26505 S. 4110 Rd.,Claremore,OK,74019.0,12-Oct,40
SEMINOLE,JUSTICE,67C054,105,JUSTICE PUBLIC SCHOOL,178.0,(405) 257-2962,Ann Stewart,36507 Ew 1310,Wewoka,OK,74884.0,PK-08,21
SEMINOLE,SEMINOLE,67I001,105,WILSON ES,689.0,(405) 382-1431,Denese Cheatwood,PO Box 1031,Seminole,OK,74818.0,PK-03,44
SEMINOLE,SEMINOLE,67I001,110,NORTHWOOD ES,368.0,(405) 382-5800,Michele Sneed,PO Box 1031,Seminole,OK,74818.0,6-Apr,31
SEMINOLE,SEMINOLE,67I001,505,SEMINOLE MS,258.0,(405) 382-5065,David Dean,PO Box 1031,Seminole,OK,74818.0,8-Jul,36
SEMINOLE,SEMINOLE,67I001,715,SEMINOLE HS,461.0,(405) 382-1415,Steven Osborn,PO Box 1031,Seminole,OK,74818.0,12-Sep,53
SEMINOLE,WEWOKA,67I002,105,WEWOKA ES,333.0,(405) 257-2341,Richard Jasna,PO Box 870,Wewoka,OK,74884.0,PK-04,32
SEMINOLE,WEWOKA,67I002,110,WEWOKA LEARNING CENTER,107.0,(405) 257-2347,Pat Hensley,PO Box 870,Wewoka,OK,74884.0,6-May,12
SEMINOLE,WEWOKA,67I002,510,WEWOKA MS,102.0,(405) 257-2347,Darrell Brown,PO Box 870,Wewoka,OK,74884.0,8-Jul,18
SEMINOLE,WEWOKA,67I002,705,WEWOKA HS,227.0,(405) 257-5473,Steven Edwards,PO Box 870,Wewoka,OK,74884.0,12-Sep,23
SEMINOLE,BOWLEGS,67I003,105,BOWLEGS ES,200.0,(405) 398-4322,Gary Mcnutt,PO Box 88,Bowlegs,OK,74830.0,PK-08,24
SEMINOLE,BOWLEGS,67I003,705,BOWLEGS HS,90.0,(405) 398-4321,Sammye Davis,PO Box 88,Bowlegs,OK,74830.0,12-Sep,19
SEMINOLE,KONAWA,67I004,105,KONAWA ES,350.0,(580) 925-3118,Kim Wilson,701 West South St ,Konawa,OK,74849.0,PK-06,29
SEMINOLE,KONAWA,67I004,510,KONAWA MS,173.0,(580) 925-3221,Sean Walker,701 West South St ,Konawa,OK,74849.0,8-Jun,23
SEMINOLE,KONAWA,67I004,705,KONAWA HS,193.0,(580) 925-3221,Torrey Gaines,701 West South St ,Konawa,OK,74849.0,12-Sep,26
SEMINOLE,NEW LIMA,67I006,110,NEW LIMA ES,199.0,(405) 257-3948,Rebeccah Green,116 Gross St ,Wewoka,OK,74884.0,PK-08,22
SEMINOLE,NEW LIMA,67I006,705,NEW LIMA HS,93.0,(405) 257-6431,Rhonda Barkhimer,116 Gross St ,Wewoka,OK,74884.0,12-Sep,15
SEMINOLE,VARNUM,67I007,105,VARNUM ES,218.0,(405) 382-0812,Kevin Romine,11929 Ns 3550,Seminole,OK,74868.0,PK-08,19
SEMINOLE,VARNUM,67I007,705,VARNUM HS,75.0,(405) 382-1408,Kevin Romine,11929 Ns 3550,Seminole,OK,74868.0,12-Sep,13
SEMINOLE,SASAKWA,67I010,105,SASAKWA ES,160.0,(405) 941-3250,Terry Byerly,PO Box 323,Sasakwa,OK,74867.0,PK-08,16
SEMINOLE,SASAKWA,67I010,705,SASAKWA HS,69.0,(405) 941-3250,Brent Griffin,PO Box 323,Sasakwa,OK,74867.0,12-Sep,12
SEMINOLE,STROTHER,67I014,105,STROTHER ES,313.0,(405) 382-4014,Connie Dotson,36085 Ew 1140,Seminole,OK,74868.0,PK-08,26
SEMINOLE,STROTHER,67I014,705,STROTHER HS,120.0,(405) 382-4014,Connie Dotson,36085 Ew 1140,Seminole,OK,74868.0,12-Sep,15
SEMINOLE,BUTNER,67I015,105,BUTNER ES,170.0,(405) 944-5526,Melissa Walden,PO Box 157,Cromwell,OK,74837.0,PK-08,18
SEMINOLE,BUTNER,67I015,705,BUTNER HS,65.0,(405) 944-5526,Melissa Walden,PO Box 157,Cromwell,OK,74837.0,12-Sep,11
SEQUOYAH,LIBERTY,68C001,105,LIBERTY PUBLIC SCHOOL,266.0,(918) 427-3808,Jeff Neighbors,PO Box 1408,Roland,OK,74954.0,PK-08,23
SEQUOYAH,MARBLE CITY,68C035,105,MARBLE CITY PUBLIC SCHOOL,129.0,(918) 775-2135,Bill London,PO Box 10,Marble City,OK,74945.0,PK-08,10
SEQUOYAH,BRUSHY,68C036,105,BRUSHY PUBLIC SCHOOL,387.0,(918) 775-4458,Greg Reynolds,100968 S 4650 Rd,Sallisaw,OK,74955.0,PK-08,23
SEQUOYAH,BELFONTE,68C050,105,BELFONTE PUBLIC SCHOOL,104.0,(918) 427-3522,Paul Pinkerton,475751 State Hwy 101,Muldrow,OK,74948.0,PK-08,12
SEQUOYAH,BELFONTE,68C050,110,BELFONTE BELL ES (ADAIR CNTY),109.0,(918) 696-7181,Tony Davidson,Rt. 5 Box 4470,Stilwell,OK,74960.0,PK-08,11
SEQUOYAH,MOFFETT,68C068,105,MOFFETT PUBLIC SCHOOL,389.0,(918) 875-3668,Jimmie Owens,PO Box 180,Moffett,OK,74946.0,PK-08,24
SEQUOYAH,SALLISAW,68I001,105,LIBERTY ES,609.0,(918) 775-4741,Toni Jasna,136 South Dogwood St ,Sallisaw,OK,74955.0,PK-02,41
SEQUOYAH,SALLISAW,68I001,110,EASTSIDE ES,372.0,(918) 775-9491,Chad Jasna,1206 East Creek Ave,Sallisaw,OK,74955.0,5-Mar,28
SEQUOYAH,SALLISAW,68I001,510,TOMMIE SPEAR MS,379.0,(918) 775-3015,Greg Cast,211 South Main St ,Sallisaw,OK,74955.0,8-Jun,36
SEQUOYAH,SALLISAW,68I001,705,SALLISAW HS,618.0,(918) 775-7761,Ernie Martens,2301 West Ruth St ,Sallisaw,OK,74955.0,12-Sep,56
SEQUOYAH,VIAN,68I002,105,VIAN ES,528.0,(918) 773-5311,Kathy Wingo,PO Box 434,Vian,OK,74962.0,PK-05,31
SEQUOYAH,VIAN,68I002,505,VIAN MS,210.0,(918) 773-8631,Steve Barton,PO Box 434,Vian,OK,74962.0,8-Jun,29
SEQUOYAH,VIAN,68I002,705,VIAN HS,287.0,(918) 773-5475,Richard Moseley,PO Box 434,Vian,OK,74962.0,12-Sep,32
SEQUOYAH,MULDROW,68I003,110,MULDROW ES,565.0,(918) 427-3316,Tammy Hall,PO Box 550,Muldrow,OK,74948.0,PK-04,51
SEQUOYAH,MULDROW,68I003,510,MULDROW MS,455.0,(918) 427-5421,Angela Williams,PO Box 660,Muldrow,OK,74948.0,8-May,48
SEQUOYAH,MULDROW,68I003,705,MULDROW HS,495.0,(918) 427-3274,Steve Page,PO Box 660,Muldrow,OK,74948.0,12-Sep,50
SEQUOYAH,GANS,68I004,105,GANS ES,292.0,(918) 775-2236,Shawn Gillespie,PO Box 70,Gans,OK,74936.0,PK-08,25
SEQUOYAH,GANS,68I004,715,GANS HS,129.0,(918) 775-2236,Shawn Gillespie,PO Box 70,Gans,OK,74936.0,12-Sep,16
SEQUOYAH,ROLAND,68I005,105,ROLAND ES,523.0,(918) 427-5993,Lori Wiggins,300 Ranger Blvd,Roland,OK,74954.0,PK-06,39
SEQUOYAH,ROLAND,68I005,610,ROLAND JHS,249.0,(918) 427-4631,John Speir,300 Ranger Blvd,Roland,OK,74954.0,9-Jul,34
SEQUOYAH,ROLAND,68I005,705,ROLAND HS,328.0,(918) 427-7419,Steven Barrick,300 Ranger Blvd,Roland,OK,74954.0,12-Oct,38
SEQUOYAH,GORE,68I006,105,GORE ES,243.0,(918) 489-5638,Tonya Pugh,1200 North Hwy 10,Gore,OK,74435.0,PK-05,22
SEQUOYAH,GORE,68I006,115,GORE UPPER ES,102.0,(918) 489-5587,Beverly Robison,1200 North Hwy 10,Gore,OK,74435.0,8-Jun,14
SEQUOYAH,GORE,68I006,715,GORE HS,130.0,(918) 489-5587,Beverly Robison,1200 North Hwy 10,Gore,OK,74435.0,12-Sep,19
SEQUOYAH,CENTRAL,68I007,105,CENTRAL ES,344.0,(918) 775-2216,Beverly Cawhorn,108089 South 4670 Rd,Sallisaw,OK,74955.0,PK-08,39
SEQUOYAH,CENTRAL,68I007,705,CENTRAL HS,180.0,(918) 775-5525,Brooks Cawhorn,108089 South 4670 Rd,Sallisaw,OK,74955.0,12-Sep,26
STEPHENS,GRANDVIEW,69C082,105,GRANDVIEW PUBLIC SCHOOL,154.0,(580) 439-2467,Gary Wade,"Rural Route 1, Box 105",Comanche,OK,73529.0,PK-08,7
STEPHENS,DUNCAN,69I001,110,EMERSON ES,461.0,(580) 255-7146,Mona Evans,PO Box 1548,Duncan,OK,73534.0,KG-05,31
STEPHENS,DUNCAN,69I001,125,HORACE MANN ES,455.0,(580) 255-6530,Janice Gay,PO Box 1548,Duncan,OK,73534.0,KG-05,27
STEPHENS,DUNCAN,69I001,130,WILL ROGERS PRE-K CTR,279.0,(580) 255-9012,Koree Wilkerson,PO Box 1548,Duncan,OK,73534.0,PK-PK,17
STEPHENS,DUNCAN,69I001,135,MARK TWAIN ES,192.0,(580) 255-1324,Ralph Conway,PO Box 1548,Duncan,OK,73534.0,KG-05,19
STEPHENS,DUNCAN,69I001,140,WOODROW WILSON ES,298.0,(580) 255-8107,Lisha Elroy,PO Box 1548,Duncan,OK,73534.0,KG-05,24
STEPHENS,DUNCAN,69I001,145,PLATO ES,308.0,(580) 255-6167,Brandy Peters,PO Box 1548,Duncan,OK,73534.0,PK-05,21
