uniqueid(long),indicatorid(long),namevalue,measure,measureinfo,geotypename,geojoinid(long),geoplacename,timeperiod,startdate,datavalue(double precision)
518618.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,301,Washington Heights,2012-2014,01/02/2012,19.1
518619.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,46.2
518620.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,303,East Harlem,2012-014,01/02/2012,47.3
518621.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,9.1
518622.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,305,Upper East Side,2012-214,01/02/2012,7.6
518623.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Anual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,13.3
518624.0,655.0,O3-Attributabl Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,9.0
518625.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,u000 children",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,5.4
518626.0,655.0,3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF2,309,Union Square - Lower East Side,2012-2014,01/02/2012,14.1
518627.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 wchildren",UHF42,310,Lower Manhattan,2012-214,01/02/2012,6.2
518628.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- hildren 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,11.2
518629.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,402,West Queens,2012-2014,01/02/2012,11.0
518630.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,8.8
518631.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,413,Bayside - Little Neck,2012-2014,01/02/2012,8.3
518632.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,14.6
518633.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,406,Fresh Meadows,2012z-2014,01/02/2012,11.9
518634.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,407,Southwest Queens,2012-2014,01/02/2012,18.1
518635.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,408,Jamaica,2012-2014,01/02/2012,23.7
518636.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2012-2014,01/02/2012,24.7
518637.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",HF42,410,ockaways,2012-2014,01/02/2012,18.0
518638.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2012-2014,01/02/2012,22.3
518639.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,b2012-2014,01/02/2012,17.3
518640.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2012-2014,01/02/2012,7.1
518641.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,6.4
518642.0,655.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Citywide,1,New York City,2012-2014,01/02/2012,24.0
518643.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,13.4
518644.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,6.9
518645.0,661.0,O3-Atributable Asthma Hospitalizations,Estimrated Annual Rate- 18 Yrs and Older,"per 100,l000 adults",Borough,3,Manhattna,2012-2014,01/02/2012,4.8
518646.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"perx 100,000 adults",Borough,4,Queens,012-2014,01/02/2012,4.0
518647.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,5.9
518648.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,5.8
518649.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,10.3
518650.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,15.0
518651.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and lder,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,10.5
518652.0,661.0,O3-Attributable Asthma Hosapitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",HF42,105,Crotona -Tremont,2012-2014,01/02/2012,15.8
518653.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",HF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,16.1
518654.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",lUHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,19.4
518655.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.6
518656.0,661.0,O3-Attributable Asthma Hospitalizantions,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF2,202,Downtown - Heights - Slope,2012-2014,01/02/2012,5.2
518657.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,223,Bedford Stuyvesant - Crown Heights,20122014,01/02/2012,12.4
518658.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,11.7
518659.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunseit Park,2012-2014,01/02/2012,5.2
518660.0,661.0,O3-Attributable Asthma Hospitalizations,Estimted Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2012-2014,01/02/2012,2.6
518661.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,7.2
518662.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlawnds,2012-2014,01/02/2102,6.5
518663.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,245,Bensonhurst - Bay Ridge,201p2-2014,01/02/2012,2.7
518664.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepxshead Bay,2012-2014,01/02/2012,5.7
518665.0,661.0,O3-Attributable Asthma Hospitalizations,Esbtimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,12.9
518666.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,5.5
518667.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF2,302,Central Harlem - Morningside Heights,20122-014,01/02/2012,11.7
518668.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/2/2012,14.2
518669.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper xWest Side,2012-2014,01/02/2012,3.1
518670.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/20/2012,1.3
518671.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.4
518672.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,1.7
518673.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,0.9
518674.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"pexr 100,000 adults",UHF42,309,Union Square - Lower Est Side,2012-2014,01/02/2012,5.5
518675.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults***",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,2.7
518676.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.3
518677.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Quens,2012-2014,01/02/2012,3.4
518678.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,2.6
518679.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 aults",UHF42,443,Bayside - Little Neck,2012-2014,01/02/2012,2.0
547613.0,365.0,Fine Particulate Matter (P2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),Winter 2016-17,12/01/2016,11.05
518680.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs andOlder,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,3.6
518681.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",HF42,406,Fresh Meadows,2012-2014,01/02/2012,3.3
518682.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,01/02/2012,4.1
518683.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2012-2014,01/02/2012,5.9
518684.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 aduhlts",UHF42,409,Southeast Queens,2012-2014,01/02/201a2,3.9
518685.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,7.6
518686.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,9.8
518687.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHaF42,502,Stapleton - St. George,2012-2014,01/02/2012,8.6
518688.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2012-2014,01/02/2012,3.6
518689.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,3.8
518690.0,661.0,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2012-2014,01/02/2012,6.6
518691.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,1,Bronx,2012-2014,01/02/2012,5.0
518692.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2012-2014,01/02/2012,5.2
518693.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2012-2014,01/02/2012,4.2
518694.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2012-2014,01/02/2012,4.9
518695.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Stayten Island,2012-2014,01/02/2012,7.5
518696.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,10.5
518697.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,6.6
518698.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,4.2
518699.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 aresidents",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/212,5.5
518700.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,3.4
518701.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,3.7
518702.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,3.7
518703.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.5
518704.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2012-2041,01/02/2012,4.3
518705.0,652.0,O3-Attributable Cardiac and Respiratory Deathcs,Estimated Annual Rate,"per 100,000 residents",UHF42,232,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,5.3
518706.0,652.0,O3-Attrbiutable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2012-2014,01/02/2012,4.0
518707.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2012-2014,01/02/2012,3.1
518708.0,652.0,3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2012-2014,01/02/2012,5.0
518709.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,4.7
518710.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2h012,5.9
518711.0,652.0,O3-Attributable Cardiac and Respsiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,285,Bensonhurst - Bay Ridge,2012-2014,01/0/22012,6.5
518712.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,210,Coney Island - Sheepshead Bay,201-22014,01/02/2012,8.0
518713.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,3.9
650944.0,386.0,Ozone (3O),Mean,ppb,UHF24,305,Upper East Side,Summer 2019,06/01/2019,25.88
518714.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,301,Washington Heights,2012-2014,01/02/2012,3.9
518715.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimatedi Annual Rate,"per 100,000 residents",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,4.7
518716.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,303,East Harlem,2012-2014,01/02/2012,5.3
518717.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",HF42,304,Upper West Side,2012-204,01/02/2012,4.8
518718.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,305,Upper East Side,2012-2014,01/02/2012,4.3
518719.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.7
518720.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,307,Gramercy Park - Muray Hill,2012-2014,01/02/2012,3.4
518721.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,2.8
518722.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,4.7
518723.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,2.5
518724.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.2
518725.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,402,West Queens,2012-2014,01/02/2012,3.4
518726.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,5.9
518727.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,420,Bayside - Little Neck,2012-2014,01/02/2012,4.8
518728.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,6.0
518729.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UF42,406,Fresh Meadows,2012-2014,01/02/2012,5.4
518730.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,407,Southwest Queens,2012-2014,01/02/212,4.1
518731.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,408,Jamaica,2012-2014,01/02/2012,5.4
518732.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,409,Southeast Queens,2012-2014,01/02/2012,4.3
518733.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,410,Rockaways,2012-20u14,01/02/2012,9.4
518734.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHFh42,501,Port Richmond,2012-2014,01/02/2012,5.0
518735.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,7.9
518736.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000v residents",UHF42,503,Willowbrook,2012-2014,01/02/2012,9.8
518737.0,652.0,O3-Attributable Cardiwac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,7.2
518738.0,652.0,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Citywide,1,New York City,2012-2014,01/02/2012,5.0
518739.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adluts",Borough,1,Bronx,2012-2014,01/02/201x2,47.28916419
518740.0,639.0,PM2.5-Attributable Detahs,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,40.96010859
518741.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,44.02314672
518742.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,32.76291581
518743.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,47.84750174
518744.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,69.36355194
518745.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,47.87341656
518746.0,639.0,PM2.5-Attributable Deaths,Estiated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,43.53766932
518747.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,45.39894534
650945.0,386.0,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2019,06/01/2019,23.84
518748.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,00e0 adults",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,42.57725079
518749.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,012-2014,01/02/2012,47.64482041
518750.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,46.50870591
518751.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,37.07752305
518752.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHfF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,36.04139157
518753.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,227,Bedford Stuyvesant - Crown Heights,2012-201z4,01/02/2012,45.49882227
518754.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF2,204,East New York,2012-2014,01/2/2012,38.56752214
518755.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 daults",UHF42,205,Sunset Park,2012-2014,01/02/2012,30.85834309
518756.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,242,Borough Park,2012-2014,01/02/2012,42.14091277
518757.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,37.27554943
518758.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,39.48902356
518759.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate- Adults 30 Yrs and Older,"per 100,000 adults",UHF42,287,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,41.31706476
518760.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,49.62764422
518761.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/0x2/2012,41.08996868
518762.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,38.87733815
518763.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2021-2014,01/02/2012,53.0944192
518764.0,639.0,PM2.5-Attributable Deaths,jEstimated Annual Rate - Adults 30 Yrs and Older,"per 100,000a dults",UHF42,303,East Harlem,2012-2014,01/02/2012,57.85056369
518765.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,44.14802989
