OBJECTID,GlobalID,Class,GIS_Acres,created_user,created_date,last_edited_user,last_edited_date,DONOTEDIT_OGCLASS,Shape_Length,Shape_Area
3374,{7E317287-63FA-405A-9430-59647C1B2491},R2,907.72146691,,,,,,13898.1889969757,3673418.44466793
3375,{4E6D8E3B-F42F-4724-8AEA-2A18B14961D5},R2,1903.89810651,,,,,,13546.1708850393,7704802.1665884
3376,{609B65D6-9A0C-4B11-A4DA-7EECE8B354CB},R2,9.41216464,,,,,,1032.17198829805,38089.6789126555
3377,{ED60C4D8-5797-4AAB-B54C-7113BEAE2981},R2,94.11641215,,,,,,3889.09384260056,380875.623715525
3378,{6B21BB00-A15B-4EFC-9FFC-9EAE29D65B66},R2,3253.21626936,,,,,,19425.3295918412,13165299.2085959
3379,{6E9E8F84-344F-4151-B5D8-F28955DA73D7},R2,84.51331999,,,,,,4972.34645588905,342013.257375332
3380,{7F14792A-06D0-4111-85E0-9C0FD263F421},R2,20.96046233,,,,,,1870.35685072185,84823.9735581217
3381,{567A987A-AB51-4208-8634-9A775E1B18A0},R2,112.11130487,,,,,,3912.24050095886,453698.354294567
3382,{6F6670C5-C8BE-4815-AE0C-7BA8A6E3D196},R2,6367.12773418,,,,,,36527.0563355966,25766851.7412905
3383,{BAE3B53E-2136-4A66-8E75-3E64526C2062},R2,6292.33545483,,,,,,25878.0122533943,25464178.1431887
3384,{82870C17-3C68-44D5-8F41-F8916FE0AA3F},R2,6.15338107,,,,,,1104.14506117472,24901.8436134246
3385,{44B52D13-370E-4BFD-B411-2611AA63AA15},R2,14.77927116,,,,,,2085.82383547758,59809.5894362165
3386,{03A191C2-FD67-4BAD-8DD7-021E569B90DE},R2,8.85470411,,,,,,1675.55830783016,35833.7136585644
3387,{9EEE7ADA-826A-4CE3-BE83-0AF03886878F},R2,8.39242196,,,,,,1514.21284186564,33962.9272438626
3388,{F9159986-1677-42F4-A32F-2F4387574249},R2,19.38763043,,,,,,3946.89145513257,78458.9925797734
3389,{9F345E4D-231C-41C1-9704-02F851A42BFA},R2,14.10467484,,,,,,3038.15451174027,57079.5994369996
3390,{E23083B9-3B73-42A7-8A85-BA28A003C535},R2,11.70751018,,,,,,1688.03340863835,47378.605942666
3391,{011E251A-6AB2-4A0B-8134-97C31188FE6A},R2,7.31350805,,,,,,1018.33695284758,29596.7206611299
3392,{D46CB76A-BB45-44CF-8D49-3B549EB9B917},R2,17.92048333,,,,,,4857.72018720248,72521.6201559539
3393,{895F86FA-C76C-41E3-AB88-64302AD1DF73},R2,29.56619914,,,,,,4559.60961649516,119650.153888023
3394,{97B93F61-D40E-40E7-8F6D-F19D3C3E859E},R2,20.73352807,,,,,,3302.03771805393,83905.6066458741
3395,{7BCDAE8D-6439-4EEE-B513-D5B1FC17D6AB},R2,8.54275336,,,,,,1414.13397325821,34571.2941067142
3396,{C58DAB7A-AECF-4AEB-87A0-42E7AFA40B82},R2,41.50280441,,,,,,4534.45581589849,167955.888204819
3397,{50D3F63A-FAC1-4B48-A5CF-9D61B9B22ADA},R2,9.73254126,,,,,,1352.73565028918,39386.2020982442
3398,{ED7B69DC-BFDA-4307-BB14-1D79ADB146CB},R2,7.56041899,,,,,,1399.37998592095,30595.9306469497
3399,{4A865CD0-0F27-4234-898C-A4F6AFA62AB9},R2,0.00644548,,,,,,41.8425791097028,26.083941170931
3400,{C0BA8D61-EB27-48C8-B624-D5F8D4FA089D},R2,2046.42152701,,,,,,13682.7530504582,8281574.11615917
3401,{77128EDA-CB29-4350-8661-087B40A9D2BD},R2,1560.02097542,,,,,,10536.9640540193,6313180.91074726
3402,{A62526DB-8C8B-42D8-A6BB-AF81D48C3DDA},R2,40.30717729,,,,,,2241.22793930202,163117.365394479
3403,{A4DB6AC4-4578-4A41-B7D7-23F3C756C0B5},R2,49.65287845,,,,,,2142.57491101248,200938.070682969
3404,{B76D5194-A2B3-405D-A3ED-31A8BE1B3E17},R2,13.09843783,,,,,,2141.66387394724,53007.4964130006
3405,{7B5857E5-537A-4AFE-8480-C33BDD0792F0},R2,3.17196391,,,,,,643.045244499301,12836.4823048397
3406,{97995115-DD2F-41A1-991A-A46E11C19FBF},R2,0.76832686,,,,,,884.902649829593,3109.32700442096
3407,{38E155A5-B6D8-46AE-947A-6552F0D38EE6},R2,6.36105115,,,,,,993.492533540686,25742.2605457642
3408,{CA8EB8A0-F4DC-4B24-B301-18DC812A30A0},R2,0.13189979,,,,,,199.284954763263,533.779523820621
3409,{C8D21D65-A819-4185-91B3-76C9D9E3C938},R2,1275.21269466,,,,,,16665.8911278651,5160602.71572097
3410,{28FCBC33-556D-4D42-814F-EC5EF89A4B0F},R2,9543.26148886,,,,,,35522.7897613372,38620208.953582
3411,{34F65059-3F05-44A7-9D69-9EF2FD7ABC7C},R2,165872.35298107,,,,,,405330.658140289,671261596.53211
3412,{88C4B059-D91B-4C56-BC5B-3258241EF82C},R2,11133.00535635,,,,,,54884.618763877,45053674.213596
3413,{C4FAAF63-8DD1-4237-9C93-A983DB90092C},R2,59480.08362276,,,,,,153585.12733957,240707358.466825
3414,{11A95115-38EB-4DAD-A7FE-3B539A165177},R2,2057.52477251,,,,,,13009.3730039463,8326507.3327868
3415,{F7EFE1B8-E18F-4244-A33A-46639CC3C6AF},R2,100.33766145,,,,,,4309.00891177397,406052.122079704
3416,{BE22B544-E78A-44FC-8A32-C02695EDCC1D},R2,1585.16043216,,,,,,12229.2248587658,6414916.71881801
3417,{C1201400-2F04-4F56-B40A-735289317D6D},R2,3515.08886607,,,,,,39085.5224407342,14225059.9218034
3418,{E36A8F1A-92A5-4BB6-A012-5A522247D728},R2,58.79272296,,,,,,2550.4814677236,237925.708498589
3419,{83B5B1C3-697A-4552-83A4-13F4667E1FE5},R2,11.36956158,,,,,,1821.53993509423,46010.976091124
3420,{10A75AD1-C287-44EB-866B-A64B6242CDE4},R2,5.25260029,,,,,,860.674590001242,21256.5208189429
3421,{226EE705-96BE-4F47-BD4D-F45AB450529C},R2,2982.95351625,,,,,,21493.654952127,12071584.577703
3422,{A8471009-EFF6-4513-9157-5D19BA6CA797},R2,25460.75528769,,,,,,53167.7212584628,103036021.172685
3423,{63D574C5-36AB-4670-B964-BE6B77C635F8},R3,2.69702609,,,,,,569.580732607229,10914.4812653045
3424,{C2734CAD-6E51-4F10-A632-04B79E461BA4},R3,6.86864119,,,,,,788.389202879435,27796.4069084425
3425,{2BE936F4-B8A3-473F-9668-8B65972F7CB0},R3,2.23272198,,,,,,549.305034806788,9035.5055192591
3426,{B912C0FC-E8AA-4D9C-AA6C-348FFFE15CCC},R3,76.31301379,,,,,,2576.4864678936,308827.809965668
3427,{C9D5CE03-88C5-4911-94BF-4C72198D4AF0},R3,1.14736355,,,,,,254.191417956047,4643.21663234488
3428,{39ABA46E-691C-4755-8C6B-B992F16112E4},R3,789.69125598,,,,,,14406.5406767873,3195767.14109284
3429,{5D3BB03C-BF47-4B02-8F5F-2F4B509650F7},R3,1.30139753,,,,,,651.277859985124,5266.56758582859
3430,{5171FD3D-6ED0-46A4-BEF6-AD84C756D5C8},R3,34.57634043,,,,,,1530.39929536692,139925.469663113
3431,{87C4642D-3039-450E-B0D5-38358F0C0192},R3,65.35834594,,,,,,4544.01793042913,264495.845078496
3432,{3D19F7EC-61F4-4A4F-98A7-DB7A5F3672EB},R3,217.48934757,,,,,,6490.52338937134,880148.167374093
3433,{2F86007B-4759-4283-9DA9-D6DA59EBA984},R3,387.77017462,,,,,,6455.69718495029,1569250.22011802
3434,{F0FF3206-C49C-4775-BFFB-26408BBD5C55},R3,36.18793129,,,,,,2738.78224933726,146447.370362361
3435,{2677E057-78AD-48AF-85EA-9E00CD060D5B},R3,57.87370465,,,,,,2502.20319430855,234206.553952581
3436,{5A5355C5-7DE5-4116-932E-EE32A1DC0F04},R3,249.08158696,,,,,,14527.1971927119,1007997.41987908
3437,{8652C5F5-8ECD-421E-865E-BD5AF47F1909},R3,56.02660778,,,,,,3388.08706918182,226731.633403671
3438,{44F2EC5C-FED1-4EDA-BA68-ED8D66AA25BA},R3,13.814789,,,,,,1135.13829357744,55906.4513058982
3439,{BDF88A37-EB1B-4551-BEF1-368FBB157EB0},R3,42.94042244,,,,,,2545.84734577484,173773.723358071
3440,{76AFEFC0-2FC7-40EC-B0D2-5C349975EDEC},R3,11.00447113,,,,,,1252.08068528207,44533.5122686655
3441,{E85D7A1F-643B-4882-9E91-0DAFB514356D},R3,45.98940832,,,,,,1975.79912442842,186112.5324112
3442,{5A697CDC-EAE7-4AC3-B089-C9BC6A16CA2B},R3,5.67170551,,,,,,725.670658410643,22952.5748209159
3443,{C8102F1C-06D6-4CF6-8D31-17BC9DC95490},R3,2.81729828,,,,,,606.733253885806,11401.2031746097
3444,{1CBBBD93-8A07-415C-AC36-D3C819343DE6},R3,16.08975993,,,,,,1233.99939716586,65112.9472830277
3445,{FCF963C2-2596-426A-9FC4-74A0AC67E120},R3,19.00235908,,,,,,1600.99278931411,76899.8173155761
3447,{B0CD12B6-6774-4C38-8075-C34BA938B444},R3,118.05021572,,,,,,4492.83002572458,477732.261407505
3448,{B0CFF46B-6110-406F-AC5E-77259D4BC19B},R3,6.92475931,,,,,,690.949436871396,28023.5046746852
3449,{305709C2-99BC-4AF3-B20B-B9330C67DE1F},R3,2773.22415865,,,,,,43744.4894339798,11222839.9990261
3450,{26907C38-F3A5-4EC3-A0FA-2898CD9B5557},R3,3123.44984263,,,,,,44404.5555747844,12640153.1495865
3451,{CF92963A-5BDE-42C4-AC99-50EA1A426EFF},R3,19.41849947,,,,,,1153.79293682321,78583.8766178935
3452,{D45CB66E-EB24-40FF-9870-BDF2BC6476B6},R3,32.19242497,,,,,,1718.28604991483,130278.121874365
3453,{96E9A648-51AA-4A0C-B700-BC13B64C47A8},R3,11.96316887,,,,,,1053.75093286532,48413.2267820036
3454,{A88BD54D-30C9-450F-9F08-91FFD4ADDD87},R3,257.50987459,,,,,,4182.28039541548,1042105.48898302
3455,{974F8AA4-F286-406F-A2BA-CD986037A0BF},R3,4.09131208,,,,,,502.571803082377,16556.9525645411
3456,{DEA099DB-2F86-46A5-BF62-0B238249ED80},R3,29.4106663,,,,,,2477.60085904473,119020.751650949
3457,{00C712CB-A986-44F2-9C93-833C15F7A80C},R3,57.34417512,,,,,,7855.38548698899,232063.637321408
3458,{8E438EBE-4A83-49CD-AF13-F7B26AABDB22},R3,29.34039009,,,,,,2289.31278208538,118736.357855275
3459,{EC65FC8B-3085-4364-99DA-9F22A67CDBE4},R3,5.64529372,,,,,,858.22168203842,22845.693350396
3460,{E70DCE45-FD8E-44EF-B727-A0C5613E35FA},R3,18.98079336,,,,,,2171.26451748797,76812.5488764742
3461,{0D2B0266-461F-4706-B9CD-D3C9AB633DFF},R3,1035.85139063,,,,,,13422.9749791536,4191941.88527552
3462,{E6D99370-77D3-4D6B-97E0-2C36F8A78B46},R3,11.58336413,,,,,,1131.81191125982,46876.2025613091
3463,{D4DA88E2-8FBA-4832-8923-5E66EBFAEAA1},R3,22.67807463,,,,,,1779.31330964382,91774.9126725763
3464,{BF1FF2E0-F312-4EAE-90F9-4F35507CA3D6},R3,46.40709897,,,,,,3155.7963816462,187802.873520474
3465,{014697B6-4DD7-41D2-BC29-4A9440DFD47A},R3,11.88243494,,,,,,992.950873493779,48086.5109357217
3466,{E069CA25-37EB-47E3-84CA-84653BE62C0A},R3,678.8249859,,,,,,20197.9769621392,2747107.26129048
3467,{B9AA44E8-27E0-4BFE-8A45-D430244424F6},R3,2055.01354618,,,,,,25689.1428525174,8316344.76394524
3468,{8CE841ED-1623-4ABD-9295-B900BC9845B0},R3,39.95125526,,,,,,1608.65038058829,161676.99392099
3469,{4933DDAF-5DB7-4D07-B808-22B564920A2A},R3,33.83021967,,,,,,1678.09164438891,136906.043742661
3470,{0C126CC9-DB0B-4D0B-A092-7C8CF7DBD055},R3,44.21548578,,,,,,3418.49053161481,178933.712157426
3471,{404879B9-FAFC-4C19-B05E-0BBEFCA9BA9C},R3,20.55658938,,,,,,1810.24821941599,83189.5643973907
3472,{1B2E3E6E-A100-4F08-AC94-C1A2F9F8763E},R3,9.70219729,,,,,,977.248203148224,39263.3994048669
3473,{42D2BD4F-81D1-4E0A-B386-2906E7C655BA},R3,13.5374833,,,,,,1520.28279866029,54784.2484964156
3474,{AE235F06-7741-4072-A517-AA706338F1E9},R3,506.48855741,,,,,,7481.03248878938,2049686.46737938
3475,{9315235C-515F-4CC3-A1FD-2A4B5790C245},R3,19.98773802,,,,,,1616.25120207687,80887.5142290574
3476,{B19A6330-2172-4130-BAA0-6B12FC9728B9},R3,11.84449506,,,,,,1976.01199103899,47932.9812067422
3477,{264F7F07-7784-4D41-97FA-905EB3070E35},R3,14.09680915,,,,,,1017.45398134361,57047.7608287361
3478,{D8F8E7F4-FD2B-49D8-ACE5-93689881204B},R3,12.28033356,,,,,,971.465802594159,49696.7487511177
3479,{707A1DBD-8ADB-45DA-B4EB-9B0F7D8CBF2F},R3,51.28780046,,,,,,4704.5507105474,207554.371197211
3480,{5527CDAB-182C-48E8-A876-7063AB4F60A4},R3,62.06578438,,,,,,4108.98302458415,251171.31920111
3481,{86C113AF-0B3E-4C8D-8E8E-8AA7E4C8D2F3},R3,293.78992668,,,,,,8666.15372410068,1188925.64792363
3482,{069375A9-882D-4A14-BF23-3BDE38D860B3},R3,16.6907708,,,,,,1296.91538535755,67545.1529903871
3483,{F3201C50-2099-4F00-A314-054EFD004568},R3,9.68130056,,,,,,1478.59875524344,39178.8469300447
3484,{9A011DCF-7334-4735-9107-BE906AD121D0},R3,11.27731572,,,,,,1736.63599446727,45637.6820069943
3485,{FEA3A624-A79F-4A08-B20E-670A041028A9},R3,8.89032559,,,,,,1573.00282670567,35977.8712247385
3486,{15F072EF-9DB1-47D0-81D5-2E883E7F3D35},R3,27.34701758,,,,,,3230.09934780423,110669.446305233
3487,{D8ABEA8B-6608-49FE-8FE0-B3ACCAE8F6BB},R3,205.5124631,,,,,,5390.51774779508,831679.424741637
3488,{E25D6344-AAAB-4BF7-83D1-00DA9B16E544},R3,13.12596225,,,,,,1792.16424317953,53118.8839209319
3489,{16A8DBB5-CB6F-4DFA-AF6F-0F26B5352ABD},R3,6.13964359,,,,,,725.287738936927,24846.2561018593
3490,{7CDE9A17-98F5-4DAB-B035-3E5E5FA95B2A},R3,230.79198887,,,,,,6206.81387461658,933982.01474894
3491,{39E3BD72-51BB-44B4-8061-7E79670FD868},R3,812.51976186,,,,,,12244.0908673413,3288150.88460073
3492,{33B019ED-5056-4515-A3B4-87A187652FE5},R3,53.64335481,,,,,,3074.90692811606,217086.970276773
3493,{E181F3E0-594E-42CE-A859-87285DBDE324},R3,218.66728983,,,,,,5449.96739568168,884915.177074958
3494,{550EBA0E-3EE0-4322-AF12-C1874239DBAB},R3,22.07811849,,,,,,1277.80056858314,89346.9697048311
3495,{54AD5CF9-E4DF-4E3E-9B57-699036FE678B},R3,80.78286529,,,,,,8599.99386646115,326916.63736697
3496,{412AF44B-BB82-41C8-9874-693F09F30DC6},R3,57.84594997,,,,,,3086.61644494084,234094.246630307
3497,{F63F225C-8BA2-4343-B70A-A5ED73343E9D},R3,30.51019075,,,,,,2876.31589968659,123470.359664374
3498,{276BF8A1-48C2-4E44-A4D6-35FB8B6697C1},R3,12.15999201,,,,,,1034.88038463776,49209.7416888833
3499,{7E608A1D-0287-494A-9C4F-10FEE494F2DF},R3,65.79416881,,,,,,4779.35117927898,266259.553515631
3500,{4A305100-1B9C-4B54-9027-585B3F59EB63},R3,47.22218429,,,,,,1775.13870040306,191101.399793606
3501,{B85969A4-AF97-455D-98E4-62CA471A40FA},R3,403.87478253,,,,,,9188.00958974454,1634423.20780135
3502,{5D1DE0B3-A990-4388-AAD0-4EC0BEDE6A04},R3,9.8934008,,,,,,850.957783918468,40037.166544383
3503,{3A5C09AC-0D85-49D9-94F5-0171139F5DEF},R3,282.71353516,,,,,,13089.0904808204,1144101.09738188
3504,{1413B6C7-D4D8-49A0-BA42-06CA85FA5EB9},R3,30.5271412,,,,,,1636.07136157251,123538.938642996
3505,{E62AB802-3276-444B-803C-1DC043DA6CBE},R3,17.59987264,,,,,,2059.03133058019,71224.1594319205
3506,{B015A66E-8A72-4059-9C60-AF36257E5EFA},R3,257.11431029,,,,,,9066.30161833668,1040504.71205536
3507,{3F2FEF69-3872-42C5-A88C-AC1295F16F8C},R3,9.83570282,,,,,,1094.23365692383,39803.6748245719
3508,{A02D4740-CEDD-4A4E-8A77-A78CC74036F5},R3,10.69179023,,,,,,1109.36110222144,43268.1399538237
3509,{7DADE2C4-7F10-4E30-A29F-40AEA9186A5F},R3,10.95746833,,,,,,1186.23367649082,44343.3013922159
3510,{F9FE1BAB-A8FF-4CF4-BBB6-B61A56DA2A7E},R3,16.06355473,,,,,,1077.75774442062,65006.8983935387
3511,{B0610F3A-4263-41A1-B5AA-F04F1D008E98},R3,14.67836781,,,,,,1689.51782645145,59401.2456459308
3512,{B9B8588B-302D-40A1-B95A-26395175D494},R3,321.05604208,,,,,,5111.35483784177,1299267.705824
3513,{F761512A-9EEE-4BD8-8E34-A9A006823070},R3,4.11255445,,,,,,559.480477043806,16642.9144580187
3514,{DF68EC3B-65F4-4847-934F-E71DB00D0935},R3,6.32625721,,,,,,742.889343209459,25601.4577382172
3515,{9A76C72C-479F-409A-AA36-AEFEA55383E4},R3,22.23159902,,,,,,1343.71853811928,89968.0892811314
3516,{D485AD1A-4FF6-4794-B8ED-BE8A7F4E3425},R3,139.83254767,,,,,,4451.48109903838,565882.241069249
3517,{DEB69ABC-22C4-4419-B8B5-96E0C539C9A6},R3,674.33396378,,,,,,14872.7698881902,2728932.73403187
3518,{A8A1485D-16AD-4F98-B535-16EF4D677ECD},R3,13.50684657,,,,,,1368.52331360366,54660.2679332478
3519,{01285F63-9979-4642-8381-A46C75522AA5},R3,72.99138591,,,,,,3136.97610971283,295385.674505151
3520,{7CA91311-41F0-4D38-AEE8-9918AF908660},R3,8.57530132,,,,,,1286.1630772053,34703.014321981
3521,{0DCEA471-230E-4695-BF3B-1CD3FE0304AE},R3,33.30111346,,,,,,4792.19645252602,134764.826229965
3522,{97104140-6781-4E3B-A207-60CFEB07B760},R3,105.23806464,,,,,,4855.70447941202,425883.348792072
3523,{6AB6D215-5E63-4F26-A7DD-39AFA7C24837},R3,46.33543702,,,,,,3945.69395013469,187512.851299701
3524,{562F23DE-04C9-4620-9BBA-91E83991EB7A},R3,5.73796893,,,,,,819.803200716802,23220.7339685918
3525,{FC09685A-E317-41CB-B25B-4C2965570C6E},R3,19.93116507,,,,,,3222.97754086206,80658.5621506083
3526,{FC467407-009A-4469-8DA6-0C2E024BCCB4},R3,78.46195027,,,,,,5779.00149471977,317524.244426349
3527,{FEAB9BAB-CA30-4DFB-A239-1ED442E5E027},R3,848.49918811,,,,,,16563.9083611861,3433754.35704506
3528,{91AB8375-2D2A-4BCF-AB34-340AC6D5CAB8},R3,53.04784601,,,,,,3608.08603813815,214677.018847656
3529,{DB73D59C-A078-49E4-9CB5-8EBC9F7AB57B},R3,9493.79246444,,,,,,88848.3422541561,38420015.0853601
3530,{944EB90A-93E3-491F-AC31-585779C3F135},R3,6.95439641,,,,,,978.557925720152,28143.4437856052
3531,{4856E927-D0A9-4199-BEE2-330A81272672},R3,16.97915615,,,,,,1320.2262980131,68712.2071018849
3532,{FC5BA3EF-E2AA-477E-A62B-85BBBB0E058C},R3,25.3542005,,,,,,2188.04806720611,102604.81682068
3533,{69674AA0-E25E-447B-BB4F-FACC3B6C04E5},R3,1439.90598204,,,,,,28724.0618673259,5827092.75107742
3534,{9C933134-5F7C-433B-A093-821F5A93D1E6},R3,8.62265572,,,,,,858.683149319092,34894.646061562
3535,{5DA0DB71-A0AE-4393-BB88-1C8A77F16A0F},R3,47.30422894,,,,,,3135.2066687793,191433.419288605
3536,{00467F26-807B-45D2-A74A-744D6999A422},R3,14.61045095,,,,,,1975.93150070697,59126.397434227
3537,{77CCFBC9-5584-4EFB-8A7E-B25026337AD0},R3,626.51752877,,,,,,15313.205257525,2535426.46869422
3538,{CCF6EDE0-0149-4798-9A5D-A6AD4833DC9F},R3,237.24827842,,,,,,8190.69366473882,960109.704355982
3539,{D3AB101D-1730-4AF3-9206-A390999D5369},R3,38.00026222,,,,,,2198.34452437182,153781.598908262
3540,{CB4CB146-8CDB-4882-B77A-339DE0CC08ED},R3,3.03992618,,,,,,831.231504958894,12302.1441304233
3541,{D5FE7E21-3575-4733-BA04-EC9417EF2141},R3,22.08135266,,,,,,1710.45227732192,89360.0688587549
3542,{8CD5FBBE-C621-4D79-A979-1603AC7814FB},R3,6.59383403,,,,,,727.026099114943,26684.305744189
3543,{629ECE3B-7841-4BB6-AE18-E1EE69708F22},R3,11.81127861,,,,,,1018.79826505832,47798.5494594202
3544,{F217CCBA-BFDE-4EF5-8133-0FC0200CB220},R3,40.18046744,,,,,,2410.99321693055,162604.571126036
3545,{B6FDD5FA-BCCC-43DE-90F1-61C04404FAC7},R3,41.89217243,,,,,,3018.69099739424,169531.593121179
3546,{8C9D01A8-8AB3-4574-8DD5-F2620BFF1597},R3,547.88315542,,,,,,18753.6490164068,2217204.47080407
3547,{C85F2BFE-792A-43B9-9B26-783B9C312017},R3,17.45251171,,,,,,1037.84337342955,70627.8001990263
3548,{B87ABC30-7B35-4004-ADD4-1399E9AE0807},R3,31.55996253,,,,,,2032.25824364314,127718.63511632
3549,{D281B335-0597-4BBA-9E7A-00706D88237A},R3,11.98962841,,,,,,1094.92825197346,48520.3047465495
3550,{3FE7E608-43A3-4EA2-9B16-6A97338F75C9},R3,13.94881754,,,,,,1839.48841885595,56448.8705574605
3551,{F03538E8-C063-4859-B803-6B396A3C0C04},R3,4.81848562,,,,,,873.547947348397,19499.7217936897
3552,{E8BED186-BBCB-4410-9574-39AE83697CF3},R3,358.10232817,,,,,,13094.0570221446,1449188.70321618
3553,{BD6FE2E1-C750-4E7B-9C27-21DDB0188DC9},R3,8.41419084,,,,,,764.399705712199,34051.01566985
3554,{48CA9B9B-8173-4AED-B2E0-B9E8EB00EA6E},R3,10.25896714,,,,,,981.463867102684,41516.5605810649
3555,{816A2535-998F-4B2C-8ED1-227F9531F3E5},R3,6.75232104,,,,,,1048.42245854421,27325.6994061922
3556,{47350D3B-0487-490C-8496-FFACF2D9A9FE},R3,53487.31987222,,,,,,429169.325310656,216455503.833895
3557,{97453949-5FDB-45A5-BDCA-8FAA773870D6},R3,10.24826242,,,,,,976.020409067444,41473.249441974
3558,{273150E6-765D-471D-AB1C-14155D2F6E6A},R3,10.06199814,,,,,,1006.02337198218,40719.4569561279
3559,{60248CC7-10A8-42F2-ACF2-D940FCAC1EBF},R3,52.82571844,,,,,,2623.55193124817,213778.084460298
3560,{DB5A892E-BDDF-4AC0-81CA-3F6E248032D4},R3,191.09599611,,,,,,7754.76410684173,773338.061474844
3561,{6C761EE1-C7A5-43B1-B770-0521D6F6AD68},R3,19.41316868,,,,,,1187.64613323298,78562.3150349882
3562,{9638FB04-0967-4AA6-85BE-3A00F6C210A4},R3,22.07675203,,,,,,1264.20489598102,89341.4397068822
3563,{210B2998-B5CD-47EC-B768-1CF0A3B61FE1},R3,151.0963064,,,,,,4363.76383082404,611465.073434567
3564,{1642F4AA-8C3E-4F62-83C0-4731336FC7A5},R3,17.06108932,,,,,,1261.03591402189,69043.7810426498
3565,{13CB6DFC-B915-490B-9D0A-E9085E33D3C5},R3,19.28411702,,,,,,1225.74136219664,78040.0347647415
3566,{963D91B3-C69C-4505-8D58-ADA5E09EAA82},R3,5.60642929,,,,,,862.562826029027,22688.4143646868
3567,{F9797B48-EA2C-4E72-97AD-6556121C86BB},R3,72.62104021,,,,,,2537.56750946725,293886.927516726
3568,{50569935-B8AE-4BA6-88D4-32CE95469A9D},R3,20.94848216,,,,,,1249.26360860207,84775.5017130109
3569,{60B295D8-CAC2-4994-97A7-413219C7CBBF},R3,19.75470068,,,,,,1339.15648033294,79944.4348850345
3570,{85D90C73-236E-4EC3-92AD-4B3C20F55E17},R3,662.95661397,,,,,,10563.9262106995,2682890.22472507
3571,{5D3135D0-258B-47B2-ACEC-37B4259A07B4},R3,5.03853073,,,,,,1018.52892779597,20390.2123436495
3572,{6F181059-B407-452E-8AC7-A97CC5F830BA},R3,8.25601776,,,,,,1155.67425077041,33410.9219877355
3573,{7E9DF8AE-9067-4E0F-95BE-20E80F8C2C50},R3,19.9316707,,,,,,2713.00752186805,80660.6118972593
3574,{719911B3-2150-4690-B79E-3B69F7D5ABDB},R3,11.87792288,,,,,,1925.07061670549,48068.2485056267
3575,{8BA5AE5E-89BF-48BC-AA49-170C96612CEC},R3,65.74810197,,,,,,2056.63262824664,266073.136401067
3576,{C36F04AE-0D16-49F6-A936-80C9A5C7D216},R3,27.77970113,,,,,,2458.43430300258,112420.469526073
3577,{81A42CA6-230D-4872-9975-6000023DEAF3},R3,233.57711279,,,,,,7148.79611761458,945253.034320869
3578,{EE3E521C-73B1-45A9-BDC0-E671CC756180},R3,734.39642494,,,,,,13981.0218184128,2971996.8919868
3579,{2642C730-CB2D-4F5F-8EAE-A97C46C123C1},R3,322.1855038,,,,,,12227.9487607552,1303838.47729918
3580,{793BF4F9-4399-4B14-AF95-76CEFE7094BB},R3,5048.34749554,,,,,,75907.9812652774,20429937.5109572
3581,{32D7093B-FDC6-4E25-9914-37494E6230EA},R3,5.50283918,,,,,,1053.24671028406,22269.2000600198
3582,{FF254D43-39EC-48B7-9143-FF3A13787C35},R3,40.58014835,,,,,,3300.04464900261,164222.050545607
3583,{EB7D40DF-7B1C-4FAC-AA2A-A915FE3087AB},R3,24.563637,,,,,,1429.70214881124,99405.4924711406
3584,{43E7A6B5-8AD7-45E5-8BC5-B50F54826837},R3,2173.80753599,,,,,,23449.2277977536,8797086.94696626
3585,{33982D9A-EDDB-4363-9384-C70D5C644564},R3,14.62697596,,,,,,1936.07796048924,59193.2765098938
3586,{49FBFA65-D7AD-4E39-9510-4617DAA28884},R3,12.6386959,,,,,,1444.73056808494,51146.9790392096
3587,{F6A87DB8-6EDA-4EED-958E-7FA42573EBCF},R3,17.03131652,,,,,,1470.37454851852,68923.2859390314
3588,{C729A879-F42C-499E-8ECA-CC3A250F23BF},R3,4.2042584,,,,,,651.449492142359,17014.0275137337
3589,{E0D1498F-568E-4D1B-9EBD-15B8E1B9624B},R3,285.56777454,,,,,,8145.60579195647,1155651.80557304
3590,{47800501-6F53-43D2-8106-26C74CDEA089},R3,86.84205481,,,,,,3005.76823270123,351437.334445889
3591,{C1E558A1-4E90-4137-A7D2-15FCECD61656},R3,74.66494925,,,,,,3360.19360097078,302158.332446666
3592,{C4AB3818-AF7B-4E74-BE2B-C6C1E436F15B},R3,207.43435879,,,,,,7898.94424093193,839457.058355175
3593,{DF48C49D-455A-4975-80BD-CE820B3D5DA7},R3,3.41938472,,,,,,664.368139115454,13837.7559684835
3594,{7FBB32D4-A08F-43FC-BE9F-FC0B2926FD21},R3,11.40599025,,,,,,1445.40187639492,46158.4117699056
3595,{21332260-FBB4-492D-BF04-DA632FC23E06},R3,6.50919701,,,,,,894.860055269704,26341.7857187203
3596,{A1010E24-C1A4-4AE8-872A-4715B33C44FC},R3,7.15883166,,,,,,773.76073938267,28970.7606670927
3597,{7E650ADB-BD71-448E-9A5E-2D16ED2A3756},R3,167.38563685,,,,,,6627.62937471518,677385.615374366
3598,{CFCEDDA1-B260-4933-8626-31C8D4C314F5},R3,13.80612707,,,,,,1686.41524341003,55871.4110101415
3599,{E571C0BF-837D-4986-8F8F-5372D434AEE4},R3,318.93063016,,,,,,5018.7769392674,1290666.48230405
