ObjectId,ID,Council_District,Amount,Household_Size,Race,Ethnicity,Gender,DATE,Zip_Code,GlobalID
631,567,6,3440,1,African American,Non-Hispanic,Female,11/9/2021,40203,{BEAEB818-E800-4EFF-A5CC-CB0F2D00828F}
632,761,11,8550,3,African American,Non-Hispanic,Female,10/25/2021,40220,{797F8A70-56BB-4959-8C94-45F001DD9424}
633,568,6,1485,2,African American,Non-Hispanic,Female,7/8/2021,40208,{1DC23241-BE0C-4B5C-A7F8-15EEB0A65F24}
634,762,11,9500,2,African American,Non-Hispanic,Female,11/17/2021,40220,{AF7BFC12-1B03-4EBC-9574-637517329C60}
635,569,6,9477,3,African American,Non-Hispanic,UNKNOWN,11/8/2021,40208,{97D9E886-675A-45F4-A2E0-CBD20D41D659}
636,763,11,8050,1,Mixed Race,Non-Hispanic,Female,8/9/2021,40245,{396C4AFB-4D3B-4856-BA00-AA7AFCBBD7B7}
637,570,6,3840,1,White,Non-Hispanic,Male,11/15/2021,40208,{E2D96374-81A2-44CF-BFD0-E77D3179D04A}
638,451,5,10125,2,African American,Non-Hispanic,Male,7/30/2021,40211,{6766C78C-7E8E-429F-B4AA-AF4E55892C6C}
639,764,11,7191,4,White,Non-Hispanic,Female,8/25/2021,40299,{BC5538A8-C7D2-4520-BA94-466660D453FF}
640,765,11,6655,1,Others,Non-Hispanic,Male,11/18/2021,40220,{1A83C9C4-07F4-4B53-BB88-AA9B2991645D}
641,766,11,12492.5,1,White,Non-Hispanic,Male,10/22/2021,40220,{894BF1D2-9086-4B00-8793-39F9AAA47B3C}
642,767,11,5646,1,African American,Non-Hispanic,Female,10/19/2021,40220,{CA585299-D8F1-45D2-933D-6D2A541199C8}
643,768,11,5280.34,1,African American,Non-Hispanic,Female,10/25/2021,40299,{98EC32AF-4D6C-414C-BC96-DD3A5B195BCC}
644,769,11,9441,3,White,Non-Hispanic,Female,11/17/2021,40220,{8E92DECD-D4CB-47E9-90FC-9244AF072E49}
645,770,11,7545,1,White,Non-Hispanic,Female,10/19/2021,40299,{0A2B3B7D-E4FD-49D4-AE28-167858B2CC8B}
646,771,11,7839,2,White,Non-Hispanic,Female,8/18/2021,40220,{08EEE345-3E53-4245-8C59-898D82B1047E}
647,772,11,852,2,Mixed Race,Non-Hispanic,Female,11/12/2021,40299,{83114B13-B9A6-468F-8820-0224697C921D}
648,773,11,8160,2,African American,Non-Hispanic,Female,8/2/2021,40220,{1AA01111-BA8D-453C-970F-A59BF8496783}
649,774,11,26766,1,White,Non-Hispanic,Male,11/3/2021,40299,{71F5505E-9302-4E30-91F6-3BCDFE4A6839}
650,775,11,7196,3,Others,Non-Hispanic,Male,9/23/2021,40299,{D5735164-94B7-4DB7-859D-8BBD5F89C08A}
651,776,11,15972,2,African American,Non-Hispanic,Male,7/29/2021,40245,{924B0047-D47F-4344-8BD6-38926B1976C9}
652,777,11,7896,1,White,Non-Hispanic,Female,10/21/2021,40299,{A0BFC15F-9F00-488D-B8E6-0D5CD3A62FDB}
653,778,11,14161,1,Mixed Race,Non-Hispanic,Female,11/4/2021,40220,{61E20455-933A-4396-B32D-403012D1664A}
654,779,11,2817,1,African American,Non-Hispanic,Female,7/20/2021,40299,{0DB75744-8681-4013-8227-F41E0B36781C}
655,780,11,10480,1,White,Non-Hispanic,Male,8/13/2021,40299,{ACDC913C-E867-4377-9BBA-A5ADE6C4D3C9}
656,781,11,10740,2,African American,Non-Hispanic,Male,9/8/2021,40299,{8AC74D1A-6B16-4F62-AED6-C9F0F628A715}
657,782,11,3153,4,African American,Non-Hispanic,Male,7/13/2021,40299,{3632D300-0246-49B3-9190-B527634223F1}
658,783,11,3616,1,White,Non-Hispanic,Male,7/13/2021,40299,{DF76241D-E831-405F-B887-D5B7D1A2C699}
659,784,11,10096.97,1,African American,Non-Hispanic,Male,10/22/2021,40220,{D37BA9DA-F499-4D59-BC26-80DBE931AE32}
660,785,11,2840,3,White,Non-Hispanic,Male,7/6/2021,40299,{A265BF70-4686-4914-B78D-FA1F8C771DDB}
661,786,11,3786,3,White,Non-Hispanic,Male,7/6/2021,40299,{2463F790-3086-4FFA-8A9E-D21825381556}
662,787,11,6131,1,African American,Non-Hispanic,Female,10/28/2021,40220,{E630BE09-966C-407C-834E-81DBC9899403}
663,788,11,6673.07,1,Others,Non-Hispanic,Female,9/1/2021,40299,{E3DFA04A-CB1B-4B31-9509-89220FBEAB9F}
664,789,11,2443,1,African American,Non-Hispanic,Female,7/12/2021,40299,{26F2B139-C744-4BBF-8767-CDFB0BB2D591}
665,790,11,4220,1,African American,Non-Hispanic,Female,7/12/2021,40299,{109FE757-F47D-483E-8D9F-E88DD4A14835}
666,791,11,6825.1,1,African American,Non-Hispanic,Male,11/10/2021,40220,{54EAB8C0-6430-4E8B-8206-F6C39B5893B1}
667,792,11,6127.76,2,African American,Non-Hispanic,Female,10/26/2021,40299,{6E44EEFF-C98D-4D43-A27B-666C262BCA37}
668,793,11,9655,1,African American,Non-Hispanic,Male,10/1/2021,40299,{1E8C8A91-1A15-444C-A937-6CDDF346E776}
669,794,11,6186,1,White,Non-Hispanic,Female,8/27/2021,40299,{0798C18D-2EF0-4790-8D6D-620BA24176D5}
670,795,11,9382.75,1,African American,Non-Hispanic,Male,10/26/2021,40299,{4EFD614E-A426-4936-80B2-0A6B0E19BD67}
671,796,11,9386,1,African American,Non-Hispanic,Female,8/2/2021,40220,{C4F4C744-360B-4B9E-93C5-D56C330B0268}
672,797,11,375.15,2,African American,Non-Hispanic,Male,7/7/2021,40299,{82E1652C-3AFB-4611-B9F8-4C604079A5CF}
673,571,6,4000,1,White,Non-Hispanic,Male,11/17/2021,40208,{A7E97200-6B1D-4FB4-8BC2-BCEE5F187338}
674,572,6,852.84,7,African American,Non-Hispanic,Female,11/5/2021,40210,{314136B2-9830-495A-9A7D-5A03C3251826}
675,452,5,6390,2,African American,Non-Hispanic,Female,8/10/2021,40212,{0A9D7669-C00A-4524-AC55-4A0E40592618}
676,573,6,5900,1,Mixed Race,Non-Hispanic,Male,10/25/2021,40203,{A619E084-7D7F-4325-8228-8E424C259DC6}
677,453,5,6084,4,African American,Non-Hispanic,Female,9/14/2021,40212,{2C21F7B1-9F6B-4CF9-A99B-890C9A1E2F91}
678,574,6,653,2,African American,Non-Hispanic,Male,12/10/2021,40210,{395F743F-7E93-4E05-B01B-2BC211A387A5}
679,454,5,5266,1,African American,Non-Hispanic,Male,8/2/2021,40212,{2959EE58-202D-4FC9-8284-CEA2DD1C375A}
680,575,6,1950,4,African American,Non-Hispanic,Female,7/28/2021,40208,{E967FD42-A5FC-4871-BDD0-FCBEB9D9E39B}
681,455,5,10120,6,African American,Non-Hispanic,Female,10/18/2021,40211,{7BAC363B-FF61-49A5-8A19-B2902B400E77}
682,576,6,4444,3,African American,Non-Hispanic,Male,12/3/2021,40210,{C7766D36-6E9D-45E3-BF9A-EBFA21450801}
683,456,5,6900,1,White,Non-Hispanic,Male,1/27/2022,40203,{03C0AC76-6BC2-47FF-A9BF-8F0BD412B472}
684,577,6,2250,4,African American,Non-Hispanic,Male,7/26/2021,40210,{FB4E6AA6-7F2F-4DA0-9DF4-2363FFDD98D3}
685,457,5,4505,3,African American,Non-Hispanic,Female,8/25/2021,40211,{9B80B8B5-2F87-47B1-87E9-D2BF1C98B09C}
686,578,6,2566,1,White,Non-Hispanic,Female,11/1/2021,40210,{FCB70057-CAEB-49B4-B547-F0DA5E0856FA}
687,458,5,8010,1,African American,Non-Hispanic,Male,8/11/2021,40212,{A2418919-5CA5-43E2-B7B9-E8DB98DB5AD7}
688,579,6,1226.67,1,Mixed Race,Non-Hispanic,Female,11/18/2021,40210,{28E63AC4-0988-488F-AF62-B3478B96EE33}
689,459,5,10035,4,African American,Non-Hispanic,Female,9/23/2021,40212,{48D25994-553D-4CB7-B345-025D7173D333}
690,580,6,8038.48,3,African American,Non-Hispanic,Female,11/1/2022,40203,{4E909530-0712-4DBC-9596-F9C069DEB75E}
691,460,5,3941,1,Others,Non-Hispanic,Female,10/25/2021,40211,{C6DAAA25-885B-4B4C-A5FC-CEF47A9BB0E8}
692,581,6,516,1,African American,Non-Hispanic,Male,12/10/2021,40203,{23322EA3-8B44-443D-8850-A2F59D039F44}
693,461,5,7940,2,African American,Non-Hispanic,Female,10/27/2021,40212,{3B1EFE37-8452-4F03-BF17-EDFECFC83623}
694,582,6,10410,1,Mixed Race,Non-Hispanic,Male,11/17/2021,40208,{9EF25E8F-D96C-4FA2-96CB-2E2719AD909E}
695,462,5,5940,1,African American,Non-Hispanic,Male,11/17/2021,40212,{9BC469C1-E990-493C-B77D-2651B6185BB8}
696,583,6,11050,2,African American,Non-Hispanic,Male,10/25/2021,40210,{E6905B01-5EFE-4368-B2CF-0990FBD5D0CB}
697,463,5,10454,2,African American,Non-Hispanic,Female,8/6/2021,40212,{0774F0CE-1C67-4009-B4AF-FF3654F484DA}
698,584,6,2700,4,African American,Non-Hispanic,Male,7/8/2021,40210,{E0C3C548-2CC4-494D-9753-35B288BA1B33}
699,464,5,6075,2,White,Non-Hispanic,Female,10/8/2021,40212,{D8BDACA5-304F-44FD-8E4A-337C73688063}
700,465,5,5280,1,White,Non-Hispanic,Female,10/26/2021,40211,{9F017DB0-D2E9-4E05-B611-2FAE2B63C809}
701,466,5,8665,1,African American,Non-Hispanic,Female,11/1/2021,40212,{70977F45-E7BB-49C3-AF33-5D7838810378}
702,467,5,11200,2,African American,Non-Hispanic,Female,9/5/2021,40203,{94B4C782-46BD-4220-959A-2D8C8A89D145}
703,468,5,7175,4,African American,Non-Hispanic,Female,8/10/2021,40211,{D00C289D-391B-4C92-B3E6-4E71E93FDCB8}
704,469,5,4680,4,African American,Non-Hispanic,Female,10/25/2021,40211,{01B97694-84B6-411C-89DC-3076E9E29BEE}
705,470,5,13663,2,African American,Non-Hispanic,Female,8/13/2021,40211,{54B98A8D-6B27-42B1-B09E-A52E625675A4}
706,471,5,6220,1,African American,Non-Hispanic,Male,9/22/2021,40211,{910570D4-5719-4A6C-95FC-DF8B870BA649}
707,472,5,8280,1,Others,Non-Hispanic,UNKNOWN,9/23/2021,40212,{FA8E70E5-09EA-484B-BDBB-27D3037B0577}
708,473,5,3960,1,African American,Non-Hispanic,Female,9/29/2021,40212,{F2E471FB-A379-4506-BAC4-98266C7E144C}
709,474,5,15850,1,African American,Non-Hispanic,Male,8/18/2021,40212,{1B6305A8-A321-4E8C-BD33-2F05C5E3F5EA}
710,475,5,9578,2,African American,Non-Hispanic,Female,10/8/2021,40212,{AE739024-6330-4723-A62A-D346E2384DAD}
711,476,5,10450,5,African American,Non-Hispanic,Male,8/11/2021,40212,{E9B4D87D-4505-4704-AF38-08D6023FE33F}
712,477,5,11950,5,African American,Non-Hispanic,Female,9/16/2021,40212,{A5F06EE0-EB8D-4E18-8336-BE211AE11E1B}
713,478,5,8400,3,White,Non-Hispanic,Male,8/4/2021,40212,{A138D2E9-1111-4EE4-872A-9D9EA9F0A8D5}
714,479,5,1941,3,White,Non-Hispanic,Female,7/9/2021,40212,{E66F7CAB-8C67-468A-B2A4-7B55B9168CB0}
715,480,5,7763,3,White,Non-Hispanic,Female,7/9/2021,40212,{0AFC106C-7967-4370-84FD-AC879C517BE5}
716,481,5,4624,2,African American,Non-Hispanic,Male,10/15/2021,40211,{19CD1954-D43C-4F91-8DDE-638BA7FDF588}
717,482,5,7725,2,African American,Non-Hispanic,Female,8/29/2021,40212,{6455683D-8881-4C3C-86E5-EC67F9AD628B}
718,483,5,5641.92,4,Others,Non-Hispanic,Female,9/22/2021,40212,{33A26C12-EC63-4DDC-8BBA-DD5D3057BBC0}
719,484,5,3300,4,Others,Non-Hispanic,UNKNOWN,10/25/2021,40212,{9725CC38-652E-4815-B47E-CC9CDA4A1DE0}
720,485,5,3309.68,1,African American,Non-Hispanic,Female,10/25/2021,40211,{621D8E97-833D-4AFC-B58A-DF0116C7906F}
721,486,5,2874,3,Others,Non-Hispanic,UNKNOWN,10/25/2021,40212,{7A32A766-BF36-4F41-A74F-DAC99AC212E2}
722,487,5,6750,3,White,Non-Hispanic,Male,11/17/2021,40212,{79ADD3C7-6570-412A-9455-81CC40DDFC8E}
723,488,5,1496,7,African American,Non-Hispanic,Female,10/25/2021,40211,{84FD4EC2-7603-4B2A-97E0-C700FEE070F4}
724,489,5,10350,4,White,Non-Hispanic,Female,8/2/2021,40212,{1FB02F6F-39B4-47EB-9DA9-392A50549E61}
725,490,5,1662.2,3,African American,Non-Hispanic,Female,9/23/2021,40212,{1FC5E0A8-CCFF-410F-877E-4F38F85F8181}
726,491,5,8040,3,African American,Non-Hispanic,Female,9/7/2021,40212,{E8BC6116-7809-42A9-9432-2827951F59F3}
727,492,5,7500,5,Mixed Race,Non-Hispanic,Male,8/16/2021,40212,{5BA53484-3B35-412D-8667-CEAA996DBCCB}
728,493,5,6240,1,African American,Non-Hispanic,Female,11/1/2021,40212,{5A98C438-FF30-4C10-A9E1-C9136233E694}
729,494,5,1142,1,African American,Non-Hispanic,Female,9/3/2021,40212,{C465B39F-51A5-4458-ACF6-1961AA13749F}
730,495,5,4975.33,8,African American,Non-Hispanic,Female,10/25/2021,40211,{762F540D-87DA-42F1-B7A7-694B5FBFBEF4}
731,496,5,14450,1,African American,Non-Hispanic,male,9/29/2021,40211,{718A787B-720F-4085-B491-C8B39DF799C0}
732,497,5,2601,1,African American,Non-Hispanic,Female,10/8/2021,40212,{ECA17A0C-6A10-42A3-98AC-07721172A270}
733,498,5,438,1,Mixed Race,Non-Hispanic,Female,7/9/2021,40212,{E0731EE6-C20E-4FF6-AAD5-3F36C36B3017}
734,499,5,6000,2,African American,Non-Hispanic,Female,9/24/2021,40212,{36F2C2FF-4DAA-4E8C-8CE6-ACF1FE8B497C}
735,500,5,1746,6,White,Non-Hispanic,Female,7/23/2021,40212,{6028546F-415D-43B4-BCC0-1E910F2BFF92}
736,585,6,6300,4,African American,Non-Hispanic,Male,7/8/2021,40210,{F9B2ECF2-FB6D-49F1-8558-5C3DB92A706A}
737,586,6,6309.13,1,African American,Non-Hispanic,Male,10/20/2021,40203,{C7607B5B-981A-424C-A57B-99E1B1A09FE5}
738,587,6,1562.64,2,African American,Non-Hispanic,Female,9/23/2021,40203,{7AC069EB-1209-4DA4-9B4F-803FEA891442}
739,588,6,96,4,African American,Non-Hispanic,Female,12/22/2021,40210,{74049381-7752-4ABD-A02E-CC117B1AAE4E}
740,589,6,747,4,African American,Non-Hispanic,Female,12/10/2021,40210,{05452157-7411-4B48-8BD7-D480C832D21F}
741,590,6,4140,1,White,Non-Hispanic,Male,11/9/2021,40203,{5DD91A4A-7FEA-44F4-A351-7E67C700E58E}
742,591,6,10450,10,White,Non-Hispanic,Female,8/6/2021,40208,{6B32C767-012E-452F-906E-A322A2B47A1C}
743,592,6,4444,1,White,Non-Hispanic,Male,9/1/2021,40203,{1D9E4DD1-C527-4626-A2FB-7A409EE39D84}
744,593,6,1468.9,3,African American,Non-Hispanic,Female,10/22/2021,40210,{DD88BD3D-440D-4183-9890-B3814B1FD7D5}
745,594,6,10400,1,White,Non-Hispanic,Male,10/7/2021,40203,{723B7893-FF7D-43D1-AA6F-99B692BABFC1}
746,595,6,6687.5,1,White,Non-Hispanic,Male,8/26/2021,40203,{29A669CA-85E4-4F22-A4AC-A5B642354F65}
747,596,6,1485,1,African American,Non-Hispanic,Male,7/13/2021,40203,{189D9B32-CD9B-4D40-ADEF-984CFDA13439}
748,597,6,3323.75,3,African American,Non-Hispanic,Female,11/18/2021,40210,{D103E2A8-22C8-4859-9C2A-9224CBC909B6}
749,598,6,9900,3,African American,Non-Hispanic,Male,8/3/2021,40210,{F5A485B5-335E-49A1-9813-2BE3C150EC0F}
750,599,6,4901,7,African American,Non-Hispanic,Female,7/29/2021,40203,{A1BAD2EC-F663-442F-B7F5-1CA395387411}
751,650,8,7800,1,African American,Non-Hispanic,OTHERS,11/15/2021,40205,{9E82D1FF-2B6B-4EED-AEE5-54B70E190787}
752,651,8,9533.52,1,White,Non-Hispanic,OTHERS,10/22/2021,40204,{14E0BF9D-AF24-4ED0-B3C6-743B2C5A0ABB}
753,652,8,19582.14,1,White,Non-Hispanic,Male,10/19/2021,40205,{3F57E3D6-61CE-4D27-8CCD-1A0E402759C0}
754,653,8,6000,1,African American,Non-Hispanic,Male,11/1/2021,40204,{A1D826A4-B0A6-49BF-84AE-01EC46C54377}
755,654,8,8539,1,White,Non-Hispanic,Female,7/30/2021,40204,{876AD0CA-FF71-421D-8652-F41B141447DD}
756,655,8,2175,1,White,Non-Hispanic,Male,7/8/2021,40204,{9E8ED778-75AC-43AB-AE9E-E500924BA97B}
757,656,8,5886,1,White,Non-Hispanic,Male,7/8/2021,40204,{9F434FAA-8575-497A-B4F8-410A2DEC217F}
758,657,8,4439,1,Others,Non-Hispanic,Male,9/22/2021,40220,{CA0451DE-D6CC-4FBC-80ED-E2AC63C112E3}
759,658,8,5896,1,African American,Non-Hispanic,Female,8/9/2021,40205,{106FE169-D140-4E8D-9B11-C85FF8D7F3E4}
760,659,8,8884,1,African American,Non-Hispanic,Male,11/17/2021,40204,{3124148F-964F-42CF-BC30-984BF1959414}
761,660,8,2085,1,White,Non-Hispanic,Female,7/1/2021,40204,{FC926165-960B-4AAB-B312-B35C755D51C8}
762,661,8,4865,1,White,Non-Hispanic,Female,7/1/2021,40204,{2A623CDC-2DC8-41DB-9AA9-E59490F13F82}
763,662,8,8880,2,White,Non-Hispanic,Male,8/28/2021,40205,{E220A83A-9EC3-43AB-BE4F-E530F1A8EC27}
764,663,8,7674,1,White,Non-Hispanic,Male,9/3/2021,40204,{3F914CA8-A734-4A23-8B9C-10BA5A58BF01}
765,665,9,5490,4,Mixed Race,Non-Hispanic,Female,1/6/2022,40207,{7DBFCF9E-91DC-475A-A933-B12554CB3F65}
766,666,9,11350,5,Mixed Race,Non-Hispanic,Female,1/6/2022,40207,{49746DEB-AED9-4011-B063-E9CB4833242A}
767,667,9,7850,2,Mixed Race,Non-Hispanic,Female,1/6/2022,40207,{D5848C0F-3663-4191-8D99-19757E148B5A}
768,667,9,7850,2,Mixed Race,Non-Hispanic,Female,1/6/2022,40207,{6902A83F-BD6A-4D24-9FF6-7BF8CE37F983}
769,668,9,2693,3,Mixed Race,Non-Hispanic,Male,1/6/2022,40207,{E53FACFA-BD01-423C-B894-54C9C719855A}
770,669,9,501,3,Mixed Race,Non-Hispanic,Female,10/4/2022,40207,{9AFE992B-DEDF-4D2E-98D1-71C600E7AD2B}
771,670,9,1352,4,Mixed Race,Non-Hispanic,Female,10/4/2022,40207,{5451A686-4681-423A-95E4-20D497CDB407}
772,671,9,10149,4,White,Non-Hispanic,Female,11/12/2021,40207,{331C5427-11F2-4301-97A2-AC9882E84EA2}
773,672,9,1450,5,White,Non-Hispanic,Male,11/12/2022,40207,{BF888561-6DD5-40ED-B363-BFF8DF55C7E5}
774,673,9,6742,3,White,Non-Hispanic,Female,11/12/2021,40207,{D8E0500A-9AC2-4CB8-96BC-24CC99678CA1}
775,674,9,427.73,3,African American,Non-Hispanic,Female,12/3/2021,40206,{91823378-45D0-4B4D-9C81-8F385E5C09DC}
776,675,9,4695,4,White,Non-Hispanic,Male,11/12/2021,40207,{DE90916B-BA71-4BEA-A444-378DB84E4852}
777,676,9,1210,2,Mixed Race,Non-Hispanic,Female,11/12/2021,40207,{9FE207BC-FE80-40F2-8AE0-DA4A82D4780E}
778,677,9,1966,4,Mixed Race,Non-Hispanic,Female,12/28/2021,40207,{3349208C-AFB5-436C-A53E-C7D6961EA3FC}
779,678,9,1632,2,Mixed Race,Non-Hispanic,Male,12/28/2021,40207,{151D74AC-A920-4649-A977-2BE4D694D0C4}
780,679,9,15660,3,Mixed Race,Hispanic,Female,11/9/2021,40207,{24171213-BE2B-4DA5-A88B-AC7830A2707A}
781,680,9,9460,4,African American,Hispanic,Female,10/15/2021,40207,{D8FA99C6-8F2D-4876-A1AE-B7A680F03E54}
782,681,9,14100,1,African American,Non-Hispanic,Male,11/11/2021,40206,{5A75BFD5-3D1E-4819-85B6-1FD0A20D2C0A}
783,682,9,2550,1,Mixed Race,Non-Hispanic,Male,7/27/2021,40207,{C1433D6B-CD6B-4F7E-8FB0-4D8896E45A94}
784,683,9,318,3,Mixed Race,Non-Hispanic,Female,12/28/2021,40207,{2E5BB247-26C9-454F-B1A2-375639DC2568}
785,683,9,318,3,Mixed Race,Non-Hispanic,Female,12/28/2021,40207,{BA8BA228-6E3A-473F-8995-7F6B4FF5A5A0}
786,684,9,580,3,African American,Non-Hispanic,Female,10/15/2021,40207,{57EAC68E-F834-46C4-AE17-A6D5E9EA2D59}
787,684,9,580,3,African American,Non-Hispanic,Female,10/15/2021,40207,{25B8A65A-CE8E-4014-961E-3DEE6A7C96B9}
788,685,9,219,1,African American,Non-Hispanic,Female,10/15/2021,40207,{2BAA61A7-2641-46DF-9980-D738A329CCCD}
789,686,9,2700,1,White,Non-Hispanic,Female,7/20/2021,40207,{E300ADDC-C96A-48A0-A27C-6E2C7EB4649F}
790,687,9,8747,1,African American,Non-Hispanic,Male,11/17/2021,40207,{588B7631-07CA-4BD8-9988-9411CDD20C41}
791,688,9,6325,1,White,Non-Hispanic,Male,10/19/2021,40206,{A56599CB-1DF3-4A83-86AC-316D8EB70723}
792,689,9,8540,1,African American,Non-Hispanic,Female,11/8/2021,40207,{182EC9F5-9ABE-4C6A-8434-A086359A12EE}
793,690,9,10400,2,White,Non-Hispanic,Male,7/29/2021,40207,{E683ED87-ED20-4733-A32B-16C6C56F4C84}
794,691,9,7625,1,White,Non-Hispanic,Male,9/14/2021,40206,{075AD166-2D2F-497D-BCE0-96AA1AA3D449}
795,692,9,2445,1,African American,Non-Hispanic,Male,7/1/2021,40206,{62516123-5448-4BD6-85AD-3B7624DD0F62}
796,693,9,5595,1,African American,Non-Hispanic,Male,7/1/2021,40206,{A8AC5B57-9785-4E93-83A8-E5A872322E36}
797,694,9,5600,1,White,Non-Hispanic,Female,10/1/2021,40207,{C3D77A8D-CB74-455E-919B-FB8011B7A870}
798,695,10,9104,2,African American,Non-Hispanic,Female,8/12/2021,40218,{BE084EB4-788F-4CD6-A35B-127B25B860B2}
799,696,10,5859.92,1,White,Non-Hispanic,Female,8/20/2021,40218,{94989492-63FF-4EC4-9C79-2B3DCD7F3942}
800,697,10,7013.58,1,White,Non-Hispanic,Male,8/30/2021,40218,{5641DD2D-7A82-417A-ABF4-4A7E0C21518F}
801,898,13,2010.34,4,African American,Non-Hispanic,Female,10/11/2021,40219,{6FFF6DD7-D3B0-4206-800C-BB60EFE3BACB}
802,998,15,3134,2,White,Non-Hispanic,Female,7/1/2021,40208,{B6CAB653-7DEB-421E-A3F4-03F0B99BB7B4}
803,899,13,7065,1,African American,Non-Hispanic,Female,10/25/2021,40118,{7B42EC57-E322-4248-9149-96D2533BE231}
804,999,15,6003,2,White,Non-Hispanic,Female,7/1/2021,40208,{D85713A4-A2F5-4AEE-9D55-CA85FDE92C42}
805,900,13,7020,4,Others,Non-Hispanic,Male,10/7/2021,40214,{FF6B69C5-8768-4F45-A31C-E7D27C014610}
806,1098,18,7212.66,1,White,Non-Hispanic,Male,11/17/2021,40223,{A1DCB4A9-B573-4AAE-BAAD-D666462D3BB9}
807,1000,15,5820.29,4,African American,Non-Hispanic,Male,9/18/2021,40217,{B03BAB64-D378-449C-AD30-1398987C35F7}
808,901,13,2460,1,Mixed Race,Non-Hispanic,Male,7/16/2021,40219,{0C134123-4F52-4D68-BF36-60DEA7A94F52}
809,798,11,16155,1,African American,Non-Hispanic,Female,11/12/2021,40299,{82CFF231-ACA5-4935-B35C-006E6DACE9BB}
810,1099,18,9202.18,4,Others,Non-Hispanic,Female,10/22/2021,40223,{BB7F1F68-868E-40A8-AAC4-B40E1A3EA1B8}
811,848,12,6800,2,African American,Non-Hispanic,Female,7/30/2021,40216,{843EFC9F-3A83-4684-8E9E-8221CCDBA462}
812,1001,15,1921,1,African American,Non-Hispanic,Male,7/8/2021,40208,{03062974-A7B3-4371-B587-6A2741D25E23}
813,902,13,1146,3,White,Non-Hispanic,Female,12/29/2021,40118,{5F2217EC-F395-4101-B9CE-5B5CB6D60A1A}
814,799,11,3123,5,White,Non-Hispanic,Female,7/1/2021,40299,{A7F4E798-D43C-4A57-857B-DB5D7C2A3234}
815,1100,18,13308.37,1,Mixed Race,Non-Hispanic,Male,10/7/2021,40223,{E5714D7C-6801-47F5-AC22-D4C605644F04}
816,849,12,4795,3,White,Non-Hispanic,Female,8/23/2021,40214,{C55424FB-ED96-4C84-951E-E09764BC6A39}
817,1002,15,5103,1,African American,Non-Hispanic,Male,7/8/2021,40208,{3C4C5F76-8A13-4F26-BB9E-3BAC21E888B2}
818,903,13,1590,2,White,Non-Hispanic,Female,11/3/2021,40219,{1ABCF68B-7B5F-440A-91CD-1E8E548676C4}
819,800,11,6628,5,White,Non-Hispanic,Female,7/1/2021,40299,{3D5208C7-1BED-4E3B-8428-5918C9F4FDB3}
820,948,13,10480,1,African American,Non-Hispanic,Female,11/10/2021,40214,{411294AF-E766-4ECB-86E1-EEE2F30FA814}
821,1101,18,8387,1,African American,Non-Hispanic,Male,11/18/2021,40243,{FDCBB563-6CC7-4E5A-B559-CB78571E4BBE}
822,1102,18,11309.64,4,Others,Hispanic,Female,11/4/2021,40223,{40631CE8-90F6-405E-B214-8C30F842D9C9}
823,1103,18,13154.02,3,African American,Non-Hispanic,Female,11/18/2021,40223,{0CF01F8E-9FF6-4F2D-B049-ECC3B1719B1B}
824,1104,18,7988.75,2,Mixed Race,Non-Hispanic,Female,11/9/2021,40223,{63422907-63DA-4072-A718-464B11BBF280}
825,1105,18,17136,2,White,Non-Hispanic,Male,11/12/2021,40222,{784C26E3-59D4-4F65-8503-6D801DD5AD82}
826,1106,19,6344,3,White,Non-Hispanic,Female,11/18/2021,40223,{96AA1403-A441-4A8C-AEBC-D18890099DC7}
827,1107,19,12001.75,1,White,Non-Hispanic,Female,9/2/2021,40245,{996F8FF3-3C9D-47F8-A8D9-232257099A9A}
828,1108,19,4428,2,White,Non-Hispanic,Female,12/10/2021,40243,{91A15133-0590-4800-99CB-2402658C9DF2}
829,1109,19,8925,1,African American,Non-Hispanic,Male,10/25/2021,40245,{6744FBF2-2E88-45B2-94F5-B449739C5A36}
830,1110,19,7411,2,Others,Hispanic,Female,7/29/2021,40223,{E2DAC84F-25A4-4970-ABDC-9F8A82849C7C}
831,1111,19,14076.49,1,African American,Hispanic,Female,10/19/2021,40245,{A1D1208C-1B20-4F12-8A70-8346CAA557CD}
832,1112,19,5042,3,African American,Non-Hispanic,Female,7/7/2021,40223,{7BFBD0D7-0700-4B2D-9F71-635D752D2887}
833,1113,19,7619.06,2,Others,Hispanic,Male,8/18/2021,40245,{A54C86BA-CE31-4B40-A954-D103788016A4}
834,1114,19,14326,2,African American,Hispanic,Male,9/5/2021,40245,{9E905FC8-BF71-489F-83AC-37558A7C23BF}
835,1115,19,4590,6,White,Non-Hispanic,Female,7/1/2021,40223,{BE8E1AB3-29E6-4D07-A49C-305C8FD52905}
836,1116,19,4927,6,White,Non-Hispanic,Female,7/1/2021,40223,{4FCEC1F4-DB1F-4BBD-A9B4-5733D197FF71}
837,1117,19,11340.67,2,African American,Non-Hispanic,Female,10/22/2021,40223,{B921BFAB-AACD-4DAD-8376-89BC2E1A3A33}
838,1118,19,4230,1,White,Non-Hispanic,Female,8/23/2021,40245,{F4E1B78C-D60E-4023-A682-6AEC082F8FA0}
839,1119,19,12163,3,White,Non-Hispanic,Female,8/27/2021,40243,{1F2CF1CC-FFC3-4D66-BD72-4825C1CCBCB9}
