OBJECTID,TRACT,YEAR,EDG,Shape__Area,Shape__Length
3462,11800,2016,1,0.000277407099019911,0.0892169699181052
3463,26400,2016,0,7.68698600950302e-06,0.0180872763203975
3464,26500,2016,0,4.85695300085354e-05,0.0367530569062542
3465,11002,2016,1,0.000200244653115078,0.0782263248929557
3466,11001,2016,0,0.000127918816815509,0.0540531770783875
3467,11102,2016,2,0.000155054382048547,0.0685209783793662
3468,11101,2016,6,0.000137430486574885,0.0502404958630889
3469,10200,2016,0,0.000333028956447379,0.11271566174329
3470,10300,2016,7,0.000198398764041485,0.0642910647053545
3471,10401,2016,3,0.000193211777968827,0.0568494124962671
3472,10402,2016,0,0.000214966202747746,0.0678262713359494
3473,9300,2016,0,0.00113299724262106,0.173814357796121
3474,10001,2016,0,0.000276618263342243,0.0831926739939896
3475,10100,2016,2,0.000298218930311123,0.0922542421096109
3476,9500,2016,4,0.000304434297049738,0.0988771502695929
3477,10002,2016,1,0.000113364045319031,0.0467362678691797
3478,9400,2016,7,0.00020603925395335,0.0639287593805915
3479,8900,2016,6,0.00015212363223327,0.0660897434617428
3480,9000,2016,6,9.8158996024722e-05,0.0468376762101642
3481,9100,2016,0,5.00922501487366e-05,0.0375965186436615
3482,12100,2016,0,0.000204040886274015,0.0858440179607803
3483,12000,2016,0,0.000172843347627349,0.0598497338371051
3484,11402,2016,5,0.000141653116315865,0.0614718356563585
3485,11600,2016,1,0.000371990764961083,0.105638834823587
3486,11300,2016,1,0.000382142119178752,0.0848882286545701
3487,11500,2016,0,0.000183752446901053,0.0631919112897776
3488,11401,2016,0,0.000147293862028164,0.0584523909737741
3489,10800,2016,2,0.00048387096830993,0.12603660967411
3490,10701,2016,0,0.00017400918113708,0.0698956319565265
3491,10600,2016,2,0.000301785100418783,0.0994869572009152
3492,10702,2016,0,9.37602449084807e-05,0.0490289740779551
3493,10500,2016,8,0.0002053042821899,0.0662629092626292
3494,9900,2016,6,0.000780124209995847,0.20687811939334
3495,9702,2016,0,0.000265267209215381,0.0895244589114827
3496,9701,2016,1,0.000214246188988909,0.099929591955516
3497,9800,2016,2,0.000230788414683047,0.0624658236419387
3498,9600,2016,0,0.000219158700474509,0.072199876820078
3499,8001,2016,2,5.82156258133182e-05,0.07042114205618
3500,8002,2016,2,2.74026701845287e-05,0.0278967537809733
3501,7200,2016,3,0.000120876315577334,0.0555304873306105
3502,7100,2016,1,0.000103152953215613,0.0593703265309707
3503,5802,2016,3,0.000369886421140109,0.167372929325878
3504,7000,2016,2,9.64466698860633e-05,0.0467212606512495
3505,6900,2016,0,0.00010805862439156,0.0510449174120837
3506,26001,2016,0,7.2470370469091e-06,0.0278560676919807
3507,500,2016,0,0.000335463334977248,0.0851400097793993
3508,10900,2016,4,0.000575062130337756,0.155383084384038
3509,11200,2016,1,0.000329505363879434,0.105354301764879
3510,11900,2016,0,0.000373716378817335,0.141625115685039
3511,2500,2017,0,0.000117916550607333,0.0520502475018142
3512,2600,2017,2,0.000149118681747495,0.0507144599457063
3513,5600,2017,0,0.000357275615897379,0.102853186284302
3514,6800,2017,0,8.59462111293396e-05,0.038414197937941
3515,6000,2017,1,0.00015723495016573,0.0668395886457784
3516,5900,2017,0,0.000217008214349335,0.0786079093182879
3517,5700,2017,0,0.000595616721057013,0.153638446361827
3518,4900,2017,3,0.000131139368932054,0.0493550995412475
3519,5801,2017,2,0.00021803737126902,0.0881675850806519
3520,4800,2017,1,0.000160054485149885,0.0598933251189305
3521,4700,2017,3,0.000237890633343341,0.0756371247149321
3522,3200,2017,1,0.000247349756591575,0.114694686413892
3523,3500,2017,2,0.000153872611463157,0.053705450860666
3524,3400,2017,0,9.42779070101096e-05,0.0409841882038762
3525,3300,2017,1,0.000155273106884124,0.0581723390273726
3526,2800,2017,1,0.000117806075650151,0.0430440189281107
3527,2900,2017,2,0.000118143551844696,0.0436513780231625
3528,3000,2017,1,0.00017888558568302,0.054577084508621
3529,3100,2017,0,0.000257302393947612,0.0826069506232273
3530,1701,2017,0,0.000106972941466665,0.0557614796728038
3531,1702,2017,2,0.00015339873107223,0.059178155427237
3532,1600,2017,1,0.000231202849136025,0.0793844119564369
3533,1500,2017,0,0.000137318093948124,0.0467847134067514
3534,200,2017,0,0.000393998005165486,0.0837630669814513
3535,2700,2017,0,0.000190933996691456,0.0825740377831476
3536,2200,2017,0,0.000331308734075719,0.0974503104342816
3537,2400,2017,1,0.000117176468847902,0.0481586156788466
3538,2000,2017,0,0.000135632391447871,0.0512680672445529
3539,2100,2017,0,0.000163608778166235,0.054882709796404
3540,1900,2017,0,0.000199293836431025,0.0688837627496096
3541,1800,2017,1,0.000112983199414884,0.0493728725199169
3542,900,2017,0,0.000113850000161619,0.0651236808652226
3543,1300,2017,3,0.000141883711876289,0.0515105657505454
3544,1100,2017,0,0.000127085785607051,0.0469252614199373
3545,1000,2017,0,0.000114386455152271,0.0436458647824782
3546,1200,2017,0,0.000219803349409631,0.0713584200303691
3547,800,2017,0,0.000136825452955236,0.0492117330716874
3548,600,2017,2,0.000460058188764378,0.107713250183703
3549,700,2017,0,0.00015518679856541,0.0589745228581218
3550,100,2017,1,0.000221706090542284,0.0660422136234774
3551,300,2017,0,0.000145139423693763,0.0607851498101049
3552,4100,2017,1,0.000381802093215811,0.120917266196308
3553,5200,2017,4,0.000115522557734948,0.0454452002984051
3554,5100,2017,0,0.000105572425582068,0.0423061595079253
3555,5301,2017,2,6.50778824820009e-05,0.0382727388180878
3556,5000,2017,2,9.06897430468234e-05,0.0388500891304593
3557,4200,2017,0,0.000295094519060513,0.0849624818321201
3558,4301,2017,0,0.000117288412639027,0.0558367111152466
3559,4302,2017,2,3.96030541196524e-05,0.0256630969758588
3560,4000,2017,0,0.000297413282169146,0.096876024090113
3561,4400,2017,4,0.000118553204174532,0.043564896452133
3562,4500,2017,0,8.03577163424052e-05,0.037821995954508
3563,4600,2017,0,0.000185272743692622,0.137534403753179
3564,3600,2017,9,0.000143309114264412,0.0606068017155192
3565,3900,2017,0,0.000116645677735505,0.0466195359795243
3566,3800,2017,0,7.48172324165353e-05,0.0352001616376488
3567,1400,2017,0,0.000255106135227834,0.106280959064322
3568,402,2017,0,0.000215634516735008,0.0690712721283335
3569,401,2017,1,0.000163510467245942,0.0535703208301732
3570,7800,2017,1,0.00024889714541132,0.0896299627959236
3571,9200,2017,0,3.74137785001949e-05,0.0484800069708912
3572,8800,2017,1,0.00011346917017363,0.0427420505937891
3573,8700,2017,0,8.76059402799001e-05,0.03804895061903
3574,8600,2017,6,8.50922965582868e-05,0.0371913263719806
3575,8500,2017,1,5.67230586057121e-05,0.0333647585875868
3576,8100,2017,1,9.98886089291773e-05,0.0682751296360039
3577,8200,2017,0,4.38680685874715e-05,0.0324559543724876
3578,8300,2017,0,2.84061661659507e-05,0.0303272161407975
3579,8400,2017,1,4.57738310615241e-05,0.0321435971815658
3580,7900,2017,2,8.35623991406464e-05,0.0383407301847121
3581,7500,2017,12,9.59246422098659e-05,0.0414135816933154
3582,7700,2017,3,0.000126624921449547,0.0488534933910829
3583,7300,2017,2,0.00011079984551543,0.0453426015277281
3584,7402,2017,1,2.98257355098031e-05,0.0238412501784224
3585,7600,2017,3,6.84268889017403e-05,0.0335970233185851
3586,7401,2017,2,3.10368700411345e-05,0.0275537216411909
3587,6300,2017,1,0.000276667329217162,0.0870589949045944
3588,6200,2017,1,0.000303953330785589,0.168804342408508
3589,6500,2017,1,0.000137339002321824,0.0586744589643685
3590,6600,2017,0,0.000122326892778801,0.0766074705465994
3591,6400,2017,0,0.000108137893221283,0.0471391073897014
3592,6700,2017,2,0.000147587038100028,0.0634219826980529
3593,6100,2017,0,0.000133913737954572,0.0748822024828974
3594,5400,2017,0,0.000143478278005205,0.0724969291141328
3595,5302,2017,0,0.000279738639619609,0.117540850404155
3596,11700,2017,3,0.000417838500197831,0.0975205160735019
3597,11800,2017,0,0.000277407099019911,0.0892169699181052
3598,26400,2017,0,7.68698600950302e-06,0.0180872763203975
3599,26500,2017,0,4.85695300085354e-05,0.0367530569062542
3600,11002,2017,1,0.000200244653115078,0.0782263248929557
3601,11001,2017,0,0.000127918816815509,0.0540531770783875
3602,11102,2017,3,0.000155054382048547,0.0685209783793662
3603,11101,2017,2,0.000137430486574885,0.0502404958630889
3604,10200,2017,0,0.000333028956447379,0.11271566174329
3605,10300,2017,4,0.000198398764041485,0.0642910647053545
3606,10401,2017,4,0.000193211777968827,0.0568494124962671
3607,10402,2017,0,0.000214966202747746,0.0678262713359494
3608,9300,2017,2,0.00113299724262106,0.173814357796121
3609,10001,2017,0,0.000276618263342243,0.0831926739939896
3610,10100,2017,1,0.000298218930311123,0.0922542421096109
3611,9500,2017,3,0.000304434297049738,0.0988771502695929
3612,10002,2017,3,0.000113364045319031,0.0467362678691797
3613,9400,2017,7,0.00020603925395335,0.0639287593805915
3614,8900,2017,2,0.00015212363223327,0.0660897434617428
3615,9000,2017,3,9.8158996024722e-05,0.0468376762101642
3616,9100,2017,2,5.00922501487366e-05,0.0375965186436615
3617,12100,2017,0,0.000204040886274015,0.0858440179607803
3618,12000,2017,1,0.000172843347627349,0.0598497338371051
3619,11402,2017,2,0.000141653116315865,0.0614718356563585
3620,11600,2017,2,0.000371990764961083,0.105638834823587
3621,11300,2017,0,0.000382142119178752,0.0848882286545701
3622,11500,2017,0,0.000183752446901053,0.0631919112897776
3623,11401,2017,0,0.000147293862028164,0.0584523909737741
3624,10800,2017,1,0.00048387096830993,0.12603660967411
3625,10701,2017,0,0.00017400918113708,0.0698956319565265
3626,10600,2017,0,0.000301785100418783,0.0994869572009152
3627,10702,2017,0,9.37602449084807e-05,0.0490289740779551
3628,10500,2017,4,0.0002053042821899,0.0662629092626292
3629,9900,2017,4,0.000780124209995847,0.20687811939334
3630,9702,2017,0,0.000265267209215381,0.0895244589114827
3631,9701,2017,1,0.000214246188988909,0.099929591955516
3632,9800,2017,1,0.000230788414683047,0.0624658236419387
3633,9600,2017,2,0.000219158700474509,0.072199876820078
3634,8001,2017,0,5.82156258133182e-05,0.07042114205618
3635,8002,2017,0,2.74026701845287e-05,0.0278967537809733
3636,7200,2017,2,0.000120876315577334,0.0555304873306105
3637,7100,2017,2,0.000103152953215613,0.0593703265309707
3638,5802,2017,1,0.000369886421140109,0.167372929325878
3639,7000,2017,1,9.64466698860633e-05,0.0467212606512495
3640,6900,2017,0,0.00010805862439156,0.0510449174120837
3641,26001,2017,0,7.2470370469091e-06,0.0278560676919807
3642,500,2017,0,0.000335463334977248,0.0851400097793993
3643,10900,2017,1,0.000575062130337756,0.155383084384038
3644,11200,2017,5,0.000329505363879434,0.105354301764879
3645,11900,2017,0,0.000373716378817335,0.141625115685039
3646,2500,2018,0,0.000117916550607333,0.0520502475018142
3647,2600,2018,1,0.000149118681747495,0.0507144599457063
3648,5600,2018,0,0.000357275615897379,0.102853186284302
3649,6800,2018,1,8.59462111293396e-05,0.038414197937941
3650,6000,2018,4,0.00015723495016573,0.0668395886457784
3651,5900,2018,2,0.000217008214349335,0.0786079093182879
3652,5700,2018,0,0.000595616721057013,0.153638446361827
3653,4900,2018,6,0.000131139368932054,0.0493550995412475
3654,5801,2018,0,0.00021803737126902,0.0881675850806519
3655,4800,2018,0,0.000160054485149885,0.0598933251189305
3656,4700,2018,6,0.000237890633343341,0.0756371247149321
3657,3200,2018,1,0.000247349756591575,0.114694686413892
3658,3500,2018,1,0.000153872611463157,0.053705450860666
3659,3400,2018,0,9.42779070101096e-05,0.0409841882038762
3660,3300,2018,2,0.000155273106884124,0.0581723390273726
3661,2800,2018,2,0.000117806075650151,0.0430440189281107
3662,2900,2018,1,0.000118143551844696,0.0436513780231625
3663,3000,2018,6,0.00017888558568302,0.054577084508621
3664,3100,2018,0,0.000257302393947612,0.0826069506232273
3665,1701,2018,2,0.000106972941466665,0.0557614796728038
3666,1702,2018,4,0.00015339873107223,0.059178155427237
3667,1600,2018,2,0.000231202849136025,0.0793844119564369
3668,1500,2018,0,0.000137318093948124,0.0467847134067514
3669,200,2018,0,0.000393998005165486,0.0837630669814513
3670,2700,2018,0,0.000190933996691456,0.0825740377831476
3671,2200,2018,1,0.000331308734075719,0.0974503104342816
3672,2400,2018,0,0.000117176468847902,0.0481586156788466
3673,2000,2018,0,0.000135632391447871,0.0512680672445529
3674,2100,2018,2,0.000163608778166235,0.054882709796404
3675,1900,2018,0,0.000199293836431025,0.0688837627496096
3676,1800,2018,5,0.000112983199414884,0.0493728725199169
3677,900,2018,0,0.000113850000161619,0.0651236808652226
3678,1300,2018,1,0.000141883711876289,0.0515105657505454
3679,1100,2018,0,0.000127085785607051,0.0469252614199373
3680,1000,2018,0,0.000114386455152271,0.0436458647824782
3681,1200,2018,5,0.000219803349409631,0.0713584200303691
3682,800,2018,0,0.000136825452955236,0.0492117330716874
3683,600,2018,1,0.000460058188764378,0.107713250183703
3684,700,2018,0,0.00015518679856541,0.0589745228581218
3685,100,2018,3,0.000221706090542284,0.0660422136234774
3686,300,2018,3,0.000145139423693763,0.0607851498101049
3687,4100,2018,1,0.000381802093215811,0.120917266196308
3688,5200,2018,2,0.000115522557734948,0.0454452002984051
3689,5100,2018,0,0.000105572425582068,0.0423061595079253
3690,5301,2018,7,6.50778824820009e-05,0.0382727388180878
3691,5000,2018,3,9.06897430468234e-05,0.0388500891304593
3692,4200,2018,2,0.000295094519060513,0.0849624818321201
3693,4301,2018,1,0.000117288412639027,0.0558367111152466
3694,4302,2018,6,3.96030541196524e-05,0.0256630969758588
3695,4000,2018,0,0.000297413282169146,0.096876024090113
3696,4400,2018,7,0.000118553204174532,0.043564896452133
3697,4500,2018,0,8.03577163424052e-05,0.037821995954508
3698,4600,2018,0,0.000185272743692622,0.137534403753179
3699,3600,2018,3,0.000143309114264412,0.0606068017155192
3700,3900,2018,0,0.000116645677735505,0.0466195359795243
3701,3800,2018,0,7.48172324165353e-05,0.0352001616376488
3702,1400,2018,4,0.000255106135227834,0.106280959064322
3703,402,2018,1,0.000215634516735008,0.0690712721283335
3704,401,2018,1,0.000163510467245942,0.0535703208301732
3705,7800,2018,0,0.00024889714541132,0.0896299627959236
3706,9200,2018,0,3.74137785001949e-05,0.0484800069708912
3707,8800,2018,1,0.00011346917017363,0.0427420505937891
3708,8700,2018,2,8.76059402799001e-05,0.03804895061903
3709,8600,2018,6,8.50922965582868e-05,0.0371913263719806
3710,8500,2018,1,5.67230586057121e-05,0.0333647585875868
3711,8100,2018,2,9.98886089291773e-05,0.0682751296360039
3712,8200,2018,0,4.38680685874715e-05,0.0324559543724876
3713,8300,2018,0,2.84061661659507e-05,0.0303272161407975
3714,8400,2018,5,4.57738310615241e-05,0.0321435971815658
3715,7900,2018,4,8.35623991406464e-05,0.0383407301847121
3716,7500,2018,6,9.59246422098659e-05,0.0414135816933154
3717,7700,2018,1,0.000126624921449547,0.0488534933910829
3718,7300,2018,3,0.00011079984551543,0.0453426015277281
3719,7402,2018,3,2.98257355098031e-05,0.0238412501784224
3720,7600,2018,0,6.84268889017403e-05,0.0335970233185851
3721,7401,2018,2,3.10368700411345e-05,0.0275537216411909
3722,6300,2018,0,0.000276667329217162,0.0870589949045944
3723,6200,2018,0,0.000303953330785589,0.168804342408508
3724,6500,2018,7,0.000137339002321824,0.0586744589643685
3725,6600,2018,2,0.000122326892778801,0.0766074705465994
3726,6400,2018,0,0.000108137893221283,0.0471391073897014
3727,6700,2018,2,0.000147587038100028,0.0634219826980529
3728,6100,2018,7,0.000133913737954572,0.0748822024828974
3729,5400,2018,2,0.000143478278005205,0.0724969291141328
3730,5302,2018,0,0.000279738639619609,0.117540850404155
3731,11700,2018,1,0.000417838500197831,0.0975205160735019
3732,11800,2018,15,0.000277407099019911,0.0892169699181052
3733,26400,2018,0,7.68698600950302e-06,0.0180872763203975
3734,26500,2018,0,4.85695300085354e-05,0.0367530569062542
3735,11002,2018,0,0.000200244653115078,0.0782263248929557
3736,11001,2018,0,0.000127918816815509,0.0540531770783875
3737,11102,2018,2,0.000155054382048547,0.0685209783793662
3738,11101,2018,4,0.000137430486574885,0.0502404958630889
3739,10200,2018,0,0.000333028956447379,0.11271566174329
3740,10300,2018,6,0.000198398764041485,0.0642910647053545
3741,10401,2018,3,0.000193211777968827,0.0568494124962671
3742,10402,2018,0,0.000214966202747746,0.0678262713359494
3743,9300,2018,0,0.00113299724262106,0.173814357796121
3744,10001,2018,3,0.000276618263342243,0.0831926739939896
3745,10100,2018,2,0.000298218930311123,0.0922542421096109
3746,9500,2018,11,0.000304434297049738,0.0988771502695929
3747,10002,2018,3,0.000113364045319031,0.0467362678691797
3748,9400,2018,5,0.00020603925395335,0.0639287593805915
3749,8900,2018,6,0.00015212363223327,0.0660897434617428
3750,9000,2018,4,9.8158996024722e-05,0.0468376762101642
3751,9100,2018,0,5.00922501487366e-05,0.0375965186436615
3752,12100,2018,0,0.000204040886274015,0.0858440179607803
3753,12000,2018,0,0.000172843347627349,0.0598497338371051
3754,11402,2018,0,0.000141653116315865,0.0614718356563585
3755,11600,2018,1,0.000371990764961083,0.105638834823587
3756,11300,2018,0,0.000382142119178752,0.0848882286545701
3757,11500,2018,1,0.000183752446901053,0.0631919112897776
3758,11401,2018,1,0.000147293862028164,0.0584523909737741
3759,10800,2018,2,0.00048387096830993,0.12603660967411
3760,10701,2018,1,0.00017400918113708,0.0698956319565265
3761,10600,2018,2,0.000301785100418783,0.0994869572009152
3762,10702,2018,0,9.37602449084807e-05,0.0490289740779551
3763,10500,2018,5,0.0002053042821899,0.0662629092626292
3764,9900,2018,5,0.000780124209995847,0.20687811939334
3765,9702,2018,0,0.000265267209215381,0.0895244589114827
3766,9701,2018,0,0.000214246188988909,0.099929591955516
3767,9800,2018,0,0.000230788414683047,0.0624658236419387
3768,9600,2018,0,0.000219158700474509,0.072199876820078
3769,8001,2018,0,5.82156258133182e-05,0.07042114205618
3770,8002,2018,1,2.74026701845287e-05,0.0278967537809733
3771,7200,2018,2,0.000120876315577334,0.0555304873306105
3772,7100,2018,2,0.000103152953215613,0.0593703265309707
3773,5802,2018,1,0.000369886421140109,0.167372929325878
3774,7000,2018,3,9.64466698860633e-05,0.0467212606512495
3775,6900,2018,1,0.00010805862439156,0.0510449174120837
3776,26001,2018,0,7.2470370469091e-06,0.0278560676919807
3777,500,2018,0,0.000335463334977248,0.0851400097793993
3778,10900,2018,2,0.000575062130337756,0.155383084384038
3779,11200,2018,7,0.000329505363879434,0.105354301764879
3780,11900,2018,0,0.000373716378817335,0.141625115685039
3781,2500,2019,0,0.000117916550607333,0.0520502475018142
3782,2600,2019,2,0.000149118681747495,0.0507144599457063
3783,5600,2019,0,0.000357275615897379,0.102853186284302
3784,6800,2019,3,8.59462111293396e-05,0.038414197937941
3785,6000,2019,0,0.00015723495016573,0.0668395886457784
3786,5900,2019,3,0.000217008214349335,0.0786079093182879
3787,5700,2019,3,0.000595616721057013,0.153638446361827
3788,4900,2019,4,0.000131139368932054,0.0493550995412475
3789,5801,2019,0,0.00021803737126902,0.0881675850806519
3790,4800,2019,2,0.000160054485149885,0.0598933251189305
3791,4700,2019,17,0.000237890633343341,0.0756371247149321
3792,3200,2019,1,0.000247349756591575,0.114694686413892
3793,3500,2019,0,0.000153872611463157,0.053705450860666
3794,3400,2019,0,9.42779070101096e-05,0.0409841882038762
3795,3300,2019,2,0.000155273106884124,0.0581723390273726
3796,2800,2019,0,0.000117806075650151,0.0430440189281107
3797,2900,2019,0,0.000118143551844696,0.0436513780231625
3798,3000,2019,16,0.00017888558568302,0.054577084508621
3799,3100,2019,0,0.000257302393947612,0.0826069506232273
3800,1701,2019,1,0.000106972941466665,0.0557614796728038
3801,1702,2019,1,0.00015339873107223,0.059178155427237
3802,1600,2019,6,0.000231202849136025,0.0793844119564369
3803,1500,2019,0,0.000137318093948124,0.0467847134067514
3804,200,2019,1,0.000393998005165486,0.0837630669814513
3805,2700,2019,2,0.000190933996691456,0.0825740377831476
3806,2200,2019,0,0.000331308734075719,0.0974503104342816
3807,2400,2019,0,0.000117176468847902,0.0481586156788466
3808,2000,2019,1,0.000135632391447871,0.0512680672445529
3809,2100,2019,0,0.000163608778166235,0.054882709796404
3810,1900,2019,0,0.000199293836431025,0.0688837627496096
3811,1800,2019,2,0.000112983199414884,0.0493728725199169
3812,900,2019,0,0.000113850000161619,0.0651236808652226
3813,1300,2019,0,0.000141883711876289,0.0515105657505454
3814,1100,2019,0,0.000127085785607051,0.0469252614199373
3815,1000,2019,0,0.000114386455152271,0.0436458647824782
3816,1200,2019,4,0.000219803349409631,0.0713584200303691
3817,800,2019,0,0.000136825452955236,0.0492117330716874
3818,600,2019,4,0.000460058188764378,0.107713250183703
3819,700,2019,1,0.00015518679856541,0.0589745228581218
3820,100,2019,3,0.000221706090542284,0.0660422136234774
3821,300,2019,0,0.000145139423693763,0.0607851498101049
3822,4100,2019,0,0.000381802093215811,0.120917266196308
3823,5200,2019,6,0.000115522557734948,0.0454452002984051
3824,5100,2019,2,0.000105572425582068,0.0423061595079253
3825,5301,2019,5,6.50778824820009e-05,0.0382727388180878
3826,5000,2019,3,9.06897430468234e-05,0.0388500891304593
3827,4200,2019,0,0.000295094519060513,0.0849624818321201
3828,4301,2019,1,0.000117288412639027,0.0558367111152466
3829,4302,2019,1,3.96030541196524e-05,0.0256630969758588
3830,4000,2019,0,0.000297413282169146,0.096876024090113
3831,4400,2019,1,0.000118553204174532,0.043564896452133
3832,4500,2019,0,8.03577163424052e-05,0.037821995954508
3833,4600,2019,0,0.000185272743692622,0.137534403753179
3834,3600,2019,4,0.000143309114264412,0.0606068017155192
3835,3900,2019,0,0.000116645677735505,0.0466195359795243
3836,3800,2019,0,7.48172324165353e-05,0.0352001616376488
3837,1400,2019,0,0.000255106135227834,0.106280959064322
3838,402,2019,0,0.000215634516735008,0.0690712721283335
3839,401,2019,3,0.000163510467245942,0.0535703208301732
3840,7800,2019,0,0.00024889714541132,0.0896299627959236
3841,9200,2019,0,3.74137785001949e-05,0.0484800069708912
3842,8800,2019,2,0.00011346917017363,0.0427420505937891
3843,8700,2019,2,8.76059402799001e-05,0.03804895061903
3844,8600,2019,5,8.50922965582868e-05,0.0371913263719806
3845,8500,2019,2,5.67230586057121e-05,0.0333647585875868
3846,8100,2019,0,9.98886089291773e-05,0.0682751296360039
3847,8200,2019,0,4.38680685874715e-05,0.0324559543724876
3848,8300,2019,2,2.84061661659507e-05,0.0303272161407975
3849,8400,2019,2,4.57738310615241e-05,0.0321435971815658
3850,7900,2019,4,8.35623991406464e-05,0.0383407301847121
3851,7500,2019,3,9.59246422098659e-05,0.0414135816933154
3852,7700,2019,0,0.000126624921449547,0.0488534933910829
3853,7300,2019,2,0.00011079984551543,0.0453426015277281
3854,7402,2019,1,2.98257355098031e-05,0.0238412501784224
3855,7600,2019,5,6.84268889017403e-05,0.0335970233185851
3856,7401,2019,1,3.10368700411345e-05,0.0275537216411909
3857,6300,2019,0,0.000276667329217162,0.0870589949045944
3858,6200,2019,0,0.000303953330785589,0.168804342408508
3859,6500,2019,4,0.000137339002321824,0.0586744589643685
3860,6600,2019,4,0.000122326892778801,0.0766074705465994
3861,6400,2019,0,0.000108137893221283,0.0471391073897014
3862,6700,2019,0,0.000147587038100028,0.0634219826980529
3863,6100,2019,3,0.000133913737954572,0.0748822024828974
3864,5400,2019,3,0.000143478278005205,0.0724969291141328
3865,5302,2019,0,0.000279738639619609,0.117540850404155
3866,11700,2019,2,0.000417838500197831,0.0975205160735019
3867,11800,2019,1,0.000277407099019911,0.0892169699181052
3868,26400,2019,0,7.68698600950302e-06,0.0180872763203975
3869,26500,2019,0,4.85695300085354e-05,0.0367530569062542
3870,11002,2019,0,0.000200244653115078,0.0782263248929557
3871,11001,2019,3,0.000127918816815509,0.0540531770783875
3872,11102,2019,0,0.000155054382048547,0.0685209783793662
3873,11101,2019,5,0.000137430486574885,0.0502404958630889
3874,10200,2019,0,0.000333028956447379,0.11271566174329
3875,10300,2019,6,0.000198398764041485,0.0642910647053545
3876,10401,2019,3,0.000193211777968827,0.0568494124962671
3877,10402,2019,0,0.000214966202747746,0.0678262713359494
3878,9300,2019,0,0.00113299724262106,0.173814357796121
3879,10001,2019,0,0.000276618263342243,0.0831926739939896
3880,10100,2019,0,0.000298218930311123,0.0922542421096109
3881,9500,2019,4,0.000304434297049738,0.0988771502695929
3882,10002,2019,1,0.000113364045319031,0.0467362678691797
3883,9400,2019,8,0.00020603925395335,0.0639287593805915
3884,8900,2019,0,0.00015212363223327,0.0660897434617428
3885,9000,2019,2,9.8158996024722e-05,0.0468376762101642
3886,9100,2019,1,5.00922501487366e-05,0.0375965186436615
3887,12100,2019,0,0.000204040886274015,0.0858440179607803
3888,12000,2019,0,0.000172843347627349,0.0598497338371051
3889,11402,2019,2,0.000141653116315865,0.0614718356563585
3890,11600,2019,0,0.000371990764961083,0.105638834823587
3891,11300,2019,0,0.000382142119178752,0.0848882286545701
3892,11500,2019,0,0.000183752446901053,0.0631919112897776
3893,11401,2019,0,0.000147293862028164,0.0584523909737741
3894,10800,2019,2,0.00048387096830993,0.12603660967411
3895,10701,2019,1,0.00017400918113708,0.0698956319565265
3896,10600,2019,4,0.000301785100418783,0.0994869572009152
3897,10702,2019,0,9.37602449084807e-05,0.0490289740779551
3898,10500,2019,3,0.0002053042821899,0.0662629092626292
3899,9900,2019,1,0.000780124209995847,0.20687811939334
3900,9702,2019,1,0.000265267209215381,0.0895244589114827
3901,9701,2019,0,0.000214246188988909,0.099929591955516
3902,9800,2019,3,0.000230788414683047,0.0624658236419387
3903,9600,2019,2,0.000219158700474509,0.072199876820078
3904,8001,2019,3,5.82156258133182e-05,0.07042114205618
3905,8002,2019,0,2.74026701845287e-05,0.0278967537809733
3906,7200,2019,1,0.000120876315577334,0.0555304873306105
3907,7100,2019,2,0.000103152953215613,0.0593703265309707
3908,5802,2019,2,0.000369886421140109,0.167372929325878
3909,7000,2019,3,9.64466698860633e-05,0.0467212606512495
3910,6900,2019,0,0.00010805862439156,0.0510449174120837
3911,26001,2019,0,7.2470370469091e-06,0.0278560676919807
3912,500,2019,0,0.000335463334977248,0.0851400097793993
3913,10900,2019,0,0.000575062130337756,0.155383084384038
3914,11200,2019,1,0.000329505363879434,0.105354301764879
3915,11900,2019,0,0.000373716378817335,0.141625115685039
3916,2500,20152019,1,0.000117916550607333,0.0520502475018142
3917,2600,20152019,6,0.000149118681747495,0.0507144599457063
3918,5600,20152019,2,0.000357275615897379,0.102853186284302
3919,6800,20152019,4,8.59462111293396e-05,0.038414197937941
3920,6000,20152019,6,0.00015723495016573,0.0668395886457784
3921,5900,20152019,5,0.000217008214349335,0.0786079093182879
3922,5700,20152019,3,0.000595616721057013,0.153638446361827
3923,4900,20152019,17,0.000131139368932054,0.0493550995412475
3924,5801,20152019,8,0.00021803737126902,0.0881675850806519
3925,4800,20152019,3,0.000160054485149885,0.0598933251189305
3926,4700,20152019,32,0.000237890633343341,0.0756371247149321
3927,3200,20152019,4,0.000247349756591575,0.114694686413892
3928,3500,20152019,4,0.000153872611463157,0.053705450860666
3929,3400,20152019,0,9.42779070101096e-05,0.0409841882038762
3930,3300,20152019,7,0.000155273106884124,0.0581723390273726
3931,2800,20152019,7,0.000117806075650151,0.0430440189281107
3932,2900,20152019,7,0.000118143551844696,0.0436513780231625
3933,3000,20152019,28,0.00017888558568302,0.054577084508621
3934,3100,20152019,0,0.000257302393947612,0.0826069506232273
3935,1701,20152019,8,0.000106972941466665,0.0557614796728038
3936,1702,20152019,11,0.00015339873107223,0.059178155427237
3937,1600,20152019,16,0.000231202849136025,0.0793844119564369
3938,1500,20152019,0,0.000137318093948124,0.0467847134067514
3939,200,20152019,2,0.000393998005165486,0.0837630669814513
