retailer,name,street,city,state,zip,quick_draw,latitude,longitude,georeference
112625,BOLLA 1152 UTICA AVENUE C-STOR,1152 UTICA AVE,BROOKLYN,NY,11203,,40.644525,-73.92983,POINT (-73.92983 40.644525)
111169,ONVO TRAVEL PLAZA - CANAAN,12816 ROUT 22,CANAAN,NY,12029,Y,42.361409,-73.428338,POINT (-73.428338 42.361409)
104161,JIMMYS DELI & PIZZA INC,161 SOUTH PLANK RD,NEWBURGH,NY,12550,,41.522586,-74.06383,POINT (-74.06383 41.522586)
59309,CALEDONIA MARKETPLACE,3136 MAIN ST,CALEDONIA,NY,14423,Y,42.973139,-77.854273,POINT (-77.854273 42.973139)
44574,CLIFF'S LOCAL MARKET #511,1221 ERIE BLVD W,ROME,NY,13440,,43.225692,-75.4875,POINT (-75.4875 43.225692)
83181,CONSTANTINE & CO INC,60-02 CATALPA AVE,RIDGEWOOD,NY,11385,,40.705417,-73.896403,POINT (-73.896403 40.705417)
78690,HO 110 INC,1350 BROADHOLLOW RD,FARMINGDALE,NY,11735,,40.736528,-73.423425,POINT (-73.423425 40.736528)
30247,STEWART'S SHOPS #320,2740 HAMBURG ST,SCHENECTADY,NY,12303,,42.773534,-73.935792,POINT (-73.935792 42.773534)
110538,7-ELEVEN #35764B,60-31 METROPOLITIAN AVE,RIDGEWOOD,NY,11385,,40.71297,-73.90414,POINT (-73.90414 40.71297)
105171,ROSSVILLE WINES & LIQUORS INC,1000 ROSSVILLE AVE,STATEN ISLAND,NY,10309,,40.551208,-74.211834,POINT (-74.211834 40.551208)
75707,RITE AID #10868,1567 PENFIELD ROAD,ROCHESTER,NY,14625,Y,43.135066,-77.497728,POINT (-77.497728 43.135066)
106581,LALU GROCERY 594 NY INC,594 COLUMBUS AVENUE,NEW YORK,NY,10024,,40.788295,-73.97106,POINT (-73.97106 40.788295)
32534,CUMBERLAND FARMS #1525,68 MAIN STREET,MILLERTON,NY,12546,,41.953008,-73.506115,POINT (-73.506115 41.953008)
101491,SUNRISE OF HICKSVILLE INC,106 NORTH BROADWAY,HICKSVILLE,NY,11801,,40.772346,-73.527474,POINT (-73.527474 40.772346)
101656,689 BEST LIQUORS INC,765 NEW LOTS AVE,BROOKLYN,NY,11208,Y,40.666552,-73.882288,POINT (-73.882288 40.666552)
111319,CATALPA CHEMISTS CORP.,5701 CATALPA AVE,RIDGEWOOD,NY,11385,,40.70094,-73.90426,POINT (-73.90426 40.70094)
112768,SP FOOD MART INC,11 W LAMOKA AVE,SAVONA,NY,14879,Y,42.288642,-77.220818,POINT (-77.220818 42.288642)
67636,SHOPRITE OF HAUPPAUGE,335 NESCONSET HWY,HAUPPAUGE,NY,11788,Y,40.828268,-73.202366,POINT (-73.202366 40.828268)
104644,CROSBY'S #40055,92 MAIN ST,RANDOLPH,NY,14772,Y,42.172432,-78.947872,POINT (-78.947872 42.172432)
82195,37TH AVE GROCERY INC,82-06 37TH AVE,JACKSON HEIGHTS,NY,11372,Y,40.749755,-73.884227,POINT (-73.884227 40.749755)
109445,5313 GROCERY INC,5313 FORT HAMILTON PKWY,BROOKLYN,NY,11219,,40.63606,-74.00067,POINT (-74.00067 40.63606)
98431,AV COMPUTERS CORP,229 E 116TH ST,NEW YORK,NY,10029,Y,40.797665,-73.939376,POINT (-73.939376 40.797665)
29382,4 CORNERS DELI,889 LOWELL AVE,CENTRAL ISLIP,NY,11722,Y,40.784012,-73.19092,POINT (-73.19092 40.784012)
110598,SAMMY GROCERY DELI,4378 3RD AVE,BRONX,NY,10457,,40.85074,-73.89372,POINT (-73.89372 40.85074)
103777,GATEWAY NEWS #633,200 BROADWAY,NEW YORK,NY,10038,,40.710688,-74.009139,POINT (-74.009139 40.710688)
30242,STEWART'S SHOPS #133,1050 WESTERN AVE,ALBANY,NY,12203,,42.674281,-73.816345,POINT (-73.816345 42.674281)
97494,SUNNYSIDE SUPER DELI INC,50-12 39TH AVE,WOODSIDE,NY,11377,,40.748914,-73.913613,POINT (-73.913613 40.748914)
113041,FIRE GRILL & DELI INC,720 COURTLANDT AVE,BRONX,NY,10451,,40.82077,-73.917486,POINT (-73.917486 40.82077)
109495,FASTRAC EG #280,17 CANAL ST,PORT CRANE,NY,13833,Y,42.164607,-75.834988,POINT (-75.834988 42.164607)
44142,MIRABIT0 #28-HANCOCK,494 W MAIN ST,HANCOCK,NY,13783,,41.95407,-75.301442,POINT (-75.301442 41.95407)
96367,RITE AID #4610,89-10 JAMAICA AVE,WOODHAVEN,NY,11421,Y,40.692631,-73.855414,POINT (-73.855414 40.692631)
92295,BOLLA OPERATING CORP STORE #17,2624 CONEY ISLAND AVE,BROOKLYN,NY,11223,Y,40.592767,-73.960945,POINT (-73.960945 40.592767)
104286,SMILEY FOOD MART,2650 NYS RT 26,MAINE,NY,13802,,42.20052,-76.057058,POINT (-76.057058 42.20052)
50803,BLISS FOOD MART,115 S MAIN ST,MANCHESTER,NY,14504,Y,42.961041,-77.230271,POINT (-77.230271 42.961041)
69896,BHACHU LLC,100 SOUTH TRANSIT RD,LOCKPORT,NY,14094,,43.16495,-78.696855,POINT (-78.696855 43.16495)
109819,TIN PAN ALLEY,775 CAYUGA STREET,LEWISTON,NY,14092,Y,43.170929,-79.036729,POINT (-79.036729 43.170929)
91170,LUCKY BUSY DELI INC,249-06 HORACE HARDING EXPWY,LITTLE NECK,NY,11362,Y,40.760332,-73.731549,POINT (-73.731549 40.760332)
98758,MOSAMMAT SUFIA BEGUM,666 3RD AVE,NEW YORK,NY,10017,,40.751233,-73.974656,POINT (-73.974656 40.751233)
70650,CITGO MART,26 MANCHESTER ROAD,POUGHKEEPSIE,NY,12603,Y,41.694394,-73.894086,POINT (-73.894086 41.694394)
113052,MUKTI 2054 PETROLEUM INC,1511 MIDDLE COUNTRY RD,RIDGE,NY,11961,,40.893526,-72.897038,POINT (-72.897038 40.893526)
106442,VILLA DORO ITALIAN DELI & BARK,24 OLD ALBANY POST ROAD,CROTON ON HUDSON,NY,10520,Y,41.236252,-73.916033,POINT (-73.916033 41.236252)
77802,BEVERAGE PLUS II,17 SOUTH ST,WARWICK,NY,10990,Y,41.257426,-74.358483,POINT (-74.358483 41.257426)
97841,UNDER THE SUN DELI CORP,172-23 JAMAICA AVENUE,JAMAICA,NY,11432,Y,40.707764,-73.787505,POINT (-73.787505 40.707764)
111669,PROHIBITION 2020 LLC,3847 SOUTHWESTERN BLVD,ORCHARD PARK,NY,14127,Y,42.77788,-78.78924,POINT (-78.78924 42.77788)
36504,SPEEDWAY #07712,6 GREEN ST,HUDSON,NY,12534,,42.247502,-73.781184,POINT (-73.781184 42.247502)
109261,ANGOLA LAKESIDE MARKET & BUTCH,9155 LAKE SHORE ROAD,ANGOLA,NY,14006,Y,42.638373,-79.072551,POINT (-79.072551 42.638373)
102890,GOLDEN FARMS,1351 KENSINGTON AVE,BUFFALO,NY,14215,Y,42.941118,-78.805881,POINT (-78.805881 42.941118)
73926,RITE AID #594,1896 ROUTE 6,CARMEL,NY,10512,Y,41.414738,-73.669727,POINT (-73.669727 41.414738)
104668,CROSBY'S 40079,5 EAST FAIRMOUNT,LAKEWOOD,NY,14750,Y,42.097893,-79.325687,POINT (-79.325687 42.097893)
113350,CAFE JJ,230-59 INT'L AIRPT CTR C130,SPRNGFLD GDNS,NY,11413,,40.65124,-73.75579,POINT (-73.75579 40.65124)
106133,SINGH GROCERY STORE,211 AVE M,BROOKLYN,NY,11230,,40.616659,-73.973181,POINT (-73.973181 40.616659)
109665,SPEEDWAY #09877,4590 GENESEE ST,BUFFALO,NY,14225,Y,42.934664,-78.716039,POINT (-78.716039 42.934664)
105199,AMAN 1 INC,69 COLUMBIA ST,RENSSELAER,NY,12144,Y,42.635081,-73.746059,POINT (-73.746059 42.635081)
76593,LAKESIDE DELI & MORE,4888 ST PAUL BLVD,ROCHESTER,NY,14617,Y,43.246446,-77.597829,POINT (-77.597829 43.246446)
112702,LOVE'S TRAVEL STOP #833,6201 SHORTMAN RD,RIPLEY,NY,14775,Y,42.257912,-79.74177,POINT (-79.74177 42.257912)
99573,PAGE BAGELS & DELI INC,289 PAGE AVE,STATEN ISLAND,NY,10307,Y,40.516913,-74.233667,POINT (-74.233667 40.516913)
112855,DATLA III INC,47 GENESEE ST,GREENE,NY,13778,,42.329619,-75.771149,POINT (-75.771149 42.329619)
111709,RAIL ROAD STATIONARY INC,159 RAIL ROAD AVE,RIVERHEAD,NY,11901,,40.944407,-72.580826,POINT (-72.580826 40.944407)
59272,T & R CORNER STORE INC,263 YOUNG ST,WILSON,NY,14172,,43.309054,-78.827378,POINT (-78.827378 43.309054)
89491,THROGS NECK PETRO LLC,4147 THROGGS NECK EXPWY,BRONX,NY,10465,,40.820054,-73.809913,POINT (-73.809913 40.820054)
44431,SUNRISE GAS & GROCERY,2601 RT 26 UNIT 1,MAINE,NY,13802,,42.195286,-76.060328,POINT (-76.060328 42.195286)
91435,GATEWAY NEWS #274,237 PARK AVE,NEW YORK,NY,10017,,40.754628,-73.975656,POINT (-73.975656 40.754628)
106364,EAT FRESH DELI INC,89-97 AVENUE C,NEW YORK,NY,10009,,40.7235,-73.9793,POINT (-73.9793 40.7235)
109455,FASTRAC EG #210,9027 N SENECA ST,WEEDSPORT,NY,13166,,43.054679,-76.558536,POINT (-76.558536 43.054679)
104229,NAZARENO DELI GROCERY CORP,498 HEMSTEAD TPKE,ELMONT,NY,11003,,40.708409,-73.70914,POINT (-73.70914 40.708409)
42933,ARNIE'S RESTAURANT,20 MARGARET ST,PLATTSBURGH,NY,12901,Y,44.696195,-73.453604,POINT (-73.453604 44.696195)
58295,TOPS MARKETS #066,1989 SENECA ST,BUFFALO,NY,14210,Y,42.857324,-78.812011,POINT (-78.812011 42.857324)
101206,MCNEILLY'S PUB,300 ROBINSON ST,SYRACUSE,NY,13203,Y,43.057899,-76.123363,POINT (-76.123363 43.057899)
74547,JUNES RESTAURANT,501 EAST ST,RENSSELAER,NY,12144,Y,42.640879,-73.740064,POINT (-73.740064 42.640879)
7175,PAY-O-MATIC CORP #135,1813 KINGS HWY,BROOKLYN,NY,11229,,40.609985,-73.955479,POINT (-73.955479 40.609985)
72902,BLOOMFIELD BIG M,28 MAPLE AVE,BLOOMFIELD,NY,14469,Y,42.898239,-77.417782,POINT (-77.417782 42.898239)
49034,INTERNATIONAL SPIRITS LLC,2578 MAIN ST,BUFFALO,NY,14214,Y,42.938348,-78.840303,POINT (-78.840303 42.938348)
73680,APPLEBEE'S #50,3149 SILVERBACK LANE,PAINTED POST,NY,14870,Y,42.154919,-77.104636,POINT (-77.104636 42.154919)
112363,RYAN'S IRISH BAR & GRILL,22407 UNION TURNPIKE,OAKLAND GARDENS,NY,11364,Y,40.735994,-73.746397,POINT (-73.746397 40.735994)
102137,D & D GOURMET INC,210 SMITH RD,NANUET,NY,10954,Y,41.10916,-74.029341,POINT (-74.029341 41.10916)
37497,SMOKER'S CHOICE #07,283 N COMRIE AVE RTE 30A,JOHNSTOWN,NY,12095,Y,43.019319,-74.361798,POINT (-74.361798 43.019319)
111554,WALMART SUPERCENTER #2992,3217 SILVERBACK LANE,PAINTED POST,NY,14870,Y,42.155389,-77.106581,POINT (-77.106581 42.155389)
13775,C-TOWN SUPERMARKET,1040 SHERMAN AVE,BRONX,NY,10456,Y,40.830216,-73.917984,POINT (-73.917984 40.830216)
109037,CAMILLUS BAR AND GRILL,72 MAIN STREET,CAMILLUS,NY,13031,Y,43.03911,-76.31041,POINT (-76.31041 43.03911)
55321,WEGMANS #87,4960 TRANSIT ROAD,DEPEW,NY,14043,Y,42.883889,-78.696985,POINT (-78.696985 42.883889)
104771,P G NEWS,111TH WEST STREET BROADWAY,NEW YORK,NY,10025,,40.804869,-73.965789,POINT (-73.965789 40.804869)
15017,AMBOY SERVICE STATION INC,3701 AMBOY ROAD,STATEN ISLAND,NY,10308,,40.553052,-74.142367,POINT (-74.142367 40.553052)
67600,DKP ENTERPRISES INC,3201 MIDDLE COUNTRY ROAD,LAKE GROVE,NY,11755,,40.861839,-73.124898,POINT (-73.124898 40.861839)
101306,COOPER DELI GROCERY CORP,64-55 COOPER AVE,RIDGEWOOD,NY,11385,,40.698351,-73.890176,POINT (-73.890176 40.698351)
46889,RUZNIC MARKET,801 ALBANY ST,UTICA,NY,13501,,43.094491,-75.215181,POINT (-75.215181 43.094491)
80723,SHOREWAY CONVENIENCE INC,3043 EMMONS AVE,BROOKLYN,NY,11235,Y,40.584024,-73.937162,POINT (-73.937162 40.584024)
103475,BROOKLYN BODEGA,340 ROEBLING ST,BROOKLYN,NY,11211,,40.708153,-73.961217,POINT (-73.961217 40.708153)
113216,H&H 4023 DELI GROCERY INC,4023 8TH AVE,BROOKLYN,NY,11232,,40.712169,-73.806272,POINT (-73.806272 40.712169)
64403,STOP & SHOP #0561,2650 SUNRISE HWY,EAST ISLIP,NY,11730,Y,40.74248,-73.200409,POINT (-73.200409 40.74248)
45284,PICC'S PUB,66 MAIN STREET,DELHI,NY,13753,Y,42.275762,-74.919012,POINT (-74.919012 42.275762)
106185,T & T DELI & GRILL,108-19 101ST AVE,S RICHMOND HL,NY,11419,,40.687637,-73.834874,POINT (-73.834874 40.687637)
51646,KWIK FILL #335,380 N WINTON RD,ROCHESTER,NY,14610,,43.152844,-77.551251,POINT (-77.551251 43.152844)
74446,PAUL'S PHARMACY,222 OAKRIDGE COMMON,SOUTH SALEM,NY,10590,Y,41.216259,-73.517868,POINT (-73.517868 41.216259)
7243,FOOD & DELI BY NEIL,31 MARCUS GARVEY BLVD,BROOKLYN,NY,11206,,40.698588,-73.94116,POINT (-73.94116 40.698588)
47652,PRICE CHOPPER #215,165 DELAWARE AVENUE,SIDNEY,NY,13838,Y,42.298707,-75.411547,POINT (-75.411547 42.298707)
66838,NEW LAKE SUCCESS ENTERPRISE,566 NORTHERN BOULEVARD,GREAT NECK,NY,11021,,40.781444,-73.71767,POINT (-73.71767 40.781444)
112402,MIRABITO #57- FREEVILLE #2,1321 DRYDEN RD,ITHACA,NY,14850,,42.4679,-76.409626,POINT (-76.409626 42.4679)
75274,MILKIE'S ON ELMWOOD,522 ELMWOOD AVE,BUFFALO,NY,14222,Y,42.911311,-78.877081,POINT (-78.877081 42.911311)
77892,LIMP LIZARD,201 FIRST ST,LIVERPOOL,NY,13088,Y,43.101133,-76.205361,POINT (-76.205361 43.101133)
92645,F & L MINI MARKET CORP,1690 LEXINGTON AVE,NEW YORK,NY,10029,,40.792382,-73.946309,POINT (-73.946309 40.792382)
18605,KISHOR MEHTA,1095 6TH AVE,NEW YORK,NY,10036,,40.754955,-73.984757,POINT (-73.984757 40.754955)
108153,7-ELEVEN#16309E,112 ROUTE 100,KATONAH,NY,10536,,41.256136,-73.731287,POINT (-73.731287 41.256136)
76974,KWIK FILL MO400-400,3307 MAIN ST,MEXICO,NY,13114,,43.459266,-76.232011,POINT (-76.232011 43.459266)
108501,BROADWAY PHARMACY,8808 55TH AVE,ELMHURST,NY,11373,,40.735783,-73.875708,POINT (-73.875708 40.735783)
112056,7-ELEVEN 16258H,540 ROUTE 109,LINDENHURST,NY,11757,,40.7127,-73.374395,POINT (-73.374395 40.7127)
111797,OMM PHARMACY LLC,942 MANHATTAN AVE,BROOKLYN,NY,11222,,40.73146,-73.954153,POINT (-73.954153 40.73146)
113367,EAST AVE EXPRESS CORP,1444 EAST AVE,BRONX,NY,10462,,40.836162,-73.860169,POINT (-73.860169 40.836162)
113223,BAY 86 LIQUOR,8510 BAY PKWY,BROOKLYN,NY,11214,,40.60245,-73.993691,POINT (-73.993691 40.60245)
112271,JOE'S KWIK MARTS #481,1952 LYELL AVE,ROCHESTER,NY,14606,Y,43.164699,-77.678459,POINT (-77.678459 43.164699)
38167,MENANDS MOBIL,116 BROADWAY,MENANDS,NY,12204,Y,42.683995,-73.731273,POINT (-73.731273 42.683995)
108746,BRIGHTON FOOD XPRESS MART INC,3000 S WINTON RD,ROCHESTER,NY,14623,,43.095866,-77.581896,POINT (-77.581896 43.095866)
10756,SHRIJI CORPORATION,59-39 QUEENS BLVD,WOODSIDE,NY,11377,Y,40.741766,-73.905245,POINT (-73.905245 40.741766)
41390,PRICE CHOPPER #214,12 WEST FIRST ST. SOUTH,FULTON,NY,13069,Y,43.323639,-76.422897,POINT (-76.422897 43.323639)
110100,COFFEE POT,31-03 30TH AVENUE,ASTORIA,NY,11102,,40.76652,-73.92059,POINT (-73.92059 40.76652)
83381,PRINTON 56 (NEWSSTAND STORE),50 W 56TH ST,NEW YORK,NY,10019,,40.762967,-73.976071,POINT (-73.976071 40.762967)
110822,SMITH FOOD EXPRESS,23 SMITH STREET,BROOKLYN,NY,11201,,40.69075,-73.98756,POINT (-73.98756 40.69075)
81722,AMOCO/HEIGHTS,4068 THIRD AVE,BRONX,NY,10457,,40.843138,-73.897954,POINT (-73.897954 40.843138)
107583,SPEEDWAY #09983,2633 GENESEE ST,BUFFALO,NY,14225,Y,42.921882,-78.785436,POINT (-78.785436 42.921882)
73199,RITE AID #10809,4900 BROADWAY,DEPEW,NY,14043,Y,42.901893,-78.693572,POINT (-78.693572 42.901893)
112617,MINOGUE'S BEVERAGE CENTER,624 MAPLE AVE,SARATOGA SPRINGS,NY,12866,Y,43.11986,-73.768036,POINT (-73.768036 43.11986)
102893,CHOICE ONE PHARMACY,1550 UNIVERSITY AVE,BRONX,NY,10452,Y,40.846012,-73.921258,POINT (-73.921258 40.846012)
110479,7-ELEVEN STORE #35116,34 MAIN STREET,CANASERAGA,NY,14822,,42.461299,-77.774075,POINT (-77.774075 42.461299)
75903,RUDI'S,554 MEDFORD AVE,PATCHOGUE,NY,11772,Y,40.787588,-73.009329,POINT (-73.009329 40.787588)
100599,PARKSVILLE MOBIL,6 COOLEY RD,PARKSVILLE,NY,12768,Y,41.85676,-74.758079,POINT (-74.758079 41.85676)
59730,TOPS MARKETS #236,6150 SOUTH PARK AVE,HAMBURG,NY,14075,Y,42.727728,-78.825539,POINT (-78.825539 42.727728)
111969,NOBEL WINE & SPIRITS,503 N BROADWAY,JERICHO,NY,11753,,40.791801,-73.535066,POINT (-73.535066 40.791801)
38726,MAPLEFIELDS PERU,654 BEAR SWAMP ROAD PO BOX 569,PERU,NY,12972,Y,44.57808,-73.508164,POINT (-73.508164 44.57808)
69687,APPLEBEE'S #07,628 S MAIN ST,SYRACUSE,NY,13212,Y,43.124771,-76.139794,POINT (-76.139794 43.124771)
51460,DELTA SONIC CARWASH #815,615 E RIDGE RD,ROCHESTER,NY,14621,Y,43.195782,-77.60151,POINT (-77.60151 43.195782)
109286,YK CHOICE DELICATESSENS CORP,102 DRAKE AVE,NEW ROCHELLE,NY,10805,,40.899854,-73.786955,POINT (-73.786955 40.899854)
42234,JAKE HAFNERS,5224 W TAFT RD,SYRACUSE,NY,13212,Y,43.122021,-76.155741,POINT (-76.155741 43.122021)
107512,HOME STYLE DELI GROCERY INC,91-02 104TH ST,RICHMOND HILL,NY,11418,Y,40.692263,-73.842015,POINT (-73.842015 40.692263)
110968,7-ELEVEN #11163A,328 DEPOT RD,HUNTINGTON STATION,NY,11746,,40.838274,-73.396818,POINT (-73.396818 40.838274)
110517,EARLY BIRDS CONVENIENCE,1109 LYELL AVE,ROCHESTER,NY,14606,Y,43.164321,-77.654352,POINT (-77.654352 43.164321)
92425,NEW ROCKLINE NEWS,60-19 ROOSEVELT AVE,WOODSIDE,NY,11377,,40.745496,-73.904251,POINT (-73.904251 40.745496)
64708,DIL'S GASOLINE INC,1019 TULIP AVE,FRANKLIN SQUARE,NY,11010,,40.713322,-73.677615,POINT (-73.677615 40.713322)
59208,BYRNE DAIRY #01,1968 GRAND CENTRAL AVE,HORSEHEADS,NY,14845,Y,42.143542,-76.820594,POINT (-76.820594 42.143542)
68435,7-ELEVEN #34178A,713 ATLANTIC AVE,BALDWIN,NY,11510,,40.638613,-73.613859,POINT (-73.613859 40.638613)
87172,DITMARS DELI GROCERY,23-17 24TH AVE,ASTORIA,NY,11102,Y,40.775821,-73.9204,POINT (-73.9204 40.775821)
79990,QUEENS CENTRAL PHARMACY INC,116-08 QUEENS BLVD,FOREST HILLS,NY,11375,Y,40.715845,-73.833555,POINT (-73.833555 40.715845)
100548,PARESH A PATEL NEWSSTAND,182 BROADWAY,NEW YORK,NY,10038,,40.710078,-74.009717,POINT (-74.009717 40.710078)
32533,CUMBERLAND FARMS #1524,449 RT4,RENSSELAER,NY,12144,,42.660243,-73.692197,POINT (-73.692197 42.660243)
103460,LEO'S PIZZERIA,2220 SOUTHWESTERN BLVD,BUFFALO,NY,14224,Y,42.811162,-78.720452,POINT (-78.720452 42.811162)
104720,ON THE ROCKS BAR AND GRILL,7142 JULIE ST,TABERG,NY,13471,Y,43.29811,-75.61529,POINT (-75.61529 43.29811)
111946,STOP N GO,135 BABYLON TPKE,ROOSEVELT,NY,11575,,40.676771,-73.584719,POINT (-73.584719 40.676771)
75750,TOPS MARKETS #700,100 MAIN ST,CORINTH,NY,12822,Y,43.246917,-73.834391,POINT (-73.834391 43.246917)
90953,BARTOLOME GROCERY & DELI CORP,4302 8TH AVE,BROOKLYN,NY,11232,Y,40.644994,-73.999774,POINT (-73.999774 40.644994)
8826,ARDEN SHELL,1769 ARTHUR KILL ROAD,STATEN ISLAND,NY,10312,Y,40.559359,-74.197135,POINT (-74.197135 40.559359)
48904,DANDY MINI MART #64,48 DENISON PARKWAY WEST,CORNING,NY,14830,,42.142908,-77.056485,POINT (-77.056485 42.142908)
87261,SPEEDWAY #07877,2121 FOREST AVE,STATEN ISLAND,NY,10303,,40.626543,-74.160136,POINT (-74.160136 40.626543)
74137,RITE AID #3033,963 FAIRMOUNT AVENUE WE,JAMESTOWN,NY,14701,Y,42.097318,-79.292094,POINT (-79.292094 42.097318)
110785,CHAMPS CORNER PUB AND GRILL,1 N MAIN ST,WHITEHALL,NY,12887,Y,43.562665,-73.402366,POINT (-73.402366 43.562665)
113170,RAFAEL DELI GROCERY CORP,830 MACON ST,BROOKLYN,NY,11233,,40.684646,-73.917694,POINT (-73.917694 40.684646)
86054,CROWN CHEMISTS LTD,33-20 DITMARS BLVD,ASTORIA,NY,11105,,40.77475,-73.909245,POINT (-73.909245 40.77475)
111285,BEST GAS FAIRMOUNT INC,4137 W GENESEE ST,SYRACUSE,NY,13219,,43.045989,-76.243002,POINT (-76.243002 43.045989)
49895,TOPS MARKETS #364,87 E STATE ST,SHERRILL,NY,13461,Y,43.0755,-75.5947,POINT (-75.5947 43.0755)
109410,MOTOR PARKWAY SMOKE SHOP,676 MOTOR PARKWAY,HAUPPAUGE,NY,11788,,40.807451,-73.24099,POINT (-73.24099 40.807451)
100006,RAHIM JASANI,1251 AVENUE OF THE AMERICAS,NEW YORK,NY,10020,,40.760228,-73.981446,POINT (-73.981446 40.760228)
105303,CAREWELL INC,111-14 LIBERTY AVE,S RICHMOND HL,NY,11419,,40.684689,-73.830514,POINT (-73.830514 40.684689)
101824,SHAGWONG TAVERN,774 MONTAUK HWY,MONTAUK,NY,11954,Y,41.035169,-71.942957,POINT (-71.942957 41.035169)
106663,MORONTA'S GROCERY & DELI CORP,2020 PITMAN AVENUE,BRONX,NY,10466,Y,40.896798,-73.844264,POINT (-73.844264 40.896798)
55003,WEGMANS #19,2200 RIDGE RD E,ROCHESTER,NY,14622,Y,43.204234,-77.558785,POINT (-77.558785 43.204234)
73360,STEENER'S PUB,3022 RT 430,BEMUS POINT,NY,14712,Y,42.123587,-79.308301,POINT (-79.308301 42.123587)
63695,PANACKEL ASSOCIATES INC,1183 GRAND AVE,BALDWIN,NY,11510,Y,40.681052,-73.614911,POINT (-73.614911 40.681052)
106000,CJ LIQUOR & WINES INC,2442 WILLIAMSBRIDGE RD,BRONX,NY,10469,,40.861887,-73.857692,POINT (-73.857692 40.861887)
110258,HUA LIAN SUPERMARKET,25-03 PARSONS BLVD,FLUSHING,NY,11354,Y,40.776632,-73.824267,POINT (-73.824267 40.776632)
65138,LA PLACITA #2,1563 ISLIP AVE,CENTRAL ISLIP,NY,11722,,40.780565,-73.217166,POINT (-73.217166 40.780565)
58549,CROSBY'S #40039,3511 RT16,HINSDALE,NY,14743,Y,42.151747,-78.398835,POINT (-78.398835 42.151747)
97648,MERLIN DRUG INC,133-38 41ST RD,FLUSHING,NY,11355,,40.756834,-73.83046,POINT (-73.83046 40.756834)
100997,THE CHECK CASHING PLACE #65,1869 2ND AVE,NEW YORK,NY,10029,,40.784662,-73.947195,POINT (-73.947195 40.784662)
67476,NW GROCERY CORP,153 N BROADWAY,YONKERS,NY,10701,,40.939297,-73.896056,POINT (-73.896056 40.939297)
112519,BELVEDERES LOUNGE,194 STATE ST,AUBURN,NY,13021,Y,42.940289,-76.572323,POINT (-76.572323 42.940289)
74982,JEEL CONVENIENCE INC,1197 SUNRISE HIGHWAY,BAY SHORE,NY,11706,,40.732356,-73.265626,POINT (-73.265626 40.732356)
105737,7-ELEVEN#35691A,788 MIDDLE NECK ROAD,GREAT NECK,NY,11024,Y,40.808552,-73.735649,POINT (-73.735649 40.808552)
107168,CUSTOM HOUSE BAR AND GRILL,1 MAIN ST,BROCKPORT,NY,14420,Y,43.217458,-77.937929,POINT (-77.937929 43.217458)
100297,6M HOLDINGS INC,418 CONEY ISLAND AVE,BROOKLYN,NY,11218,,40.647735,-73.971327,POINT (-73.971327 40.647735)
101380,BP,31-05 QUEENS BLVD,LONG ISLAND CITY,NY,11101,,40.744803,-73.931415,POINT (-73.931415 40.744803)
64260,WAITSTILL'S TAVERN,516 EAST MEADOW AVENUE,EAST MEADOW,NY,11554,Y,40.711716,-73.556437,POINT (-73.556437 40.711716)
112635,WILLIS SERVICE STATION CORP.,993 WILLIS AVE,ALBERTSON,NY,11507,,40.771079,-73.649187,POINT (-73.649187 40.771079)
108458,THE CABOOSE,99 1/2 W FULTON ST,GLOVERSVILLE,NY,12078,Y,43.050796,-74.351191,POINT (-74.351191 43.050796)
74492,LARCHMONT MINI MART,14 CHATSWORTH AVE,LARCHMONT,NY,10538,Y,40.92974,-73.751376,POINT (-73.751376 40.92974)
64814,ESGO E61 EXXON,5106 EXPRESS DRIVE SOUTH,HOLBROOK,NY,11741,,40.814264,-73.083544,POINT (-73.083544 40.814264)
2049,VARIETY DRUGS,169-33 137TH AVE,JAMAICA,NY,11434,Y,40.672625,-73.770894,POINT (-73.770894 40.672625)
49894,TOPS MARKETS #360,3261 SENECA TURNPIKE,CANASTOTA,NY,13032,Y,43.068618,-75.761037,POINT (-75.761037 43.068618)
73270,CHITTENANGO SUNOCO,266 WB NYS THRU-WAY,CANASTOTA,NY,13032,,43.096994,-75.842714,POINT (-75.842714 43.096994)
82176,WOODSIDE CANDY STORE,60-04 WOODSIDE AVENUE,WOODSIDE,NY,11377,Y,40.74508,-73.904337,POINT (-73.904337 40.74508)
77955,MINITZ GULF,1770 SENECA ST,BUFFALO,NY,14210,,42.861512,-78.817921,POINT (-78.817921 42.861512)
31866,STEWART'S SHOPS #107,192 S MAIN ST,NORTHVILLE,NY,12134,,43.224856,-74.17141,POINT (-74.17141 43.224856)
106385,MECHANICVILLE-STILLWATER ELKS,302-308 PARK AVE,MECHANICVILLE,NY,12118,Y,42.903974,-73.690463,POINT (-73.690463 42.903974)
44852,BLUE OX #309,1719 ST RT 8,MOUNT UPTON,NY,13809,,42.362158,-75.402681,POINT (-75.402681 42.362158)
112192,301 PINTO'S DELI INC.,2737 ROUTE 301,CARMEL,NY,10512,,41.45708,-73.753676,POINT (-73.753676 41.45708)
48299,KINNEY DRUGS #090,115 ONEIDA ST,FULTON,NY,13069,Y,43.325022,-76.417669,POINT (-76.417669 43.325022)
103678,MIRABITO #120-AFTON,205 N MAIN ST,AFTON,NY,13730,,42.229058,-75.525243,POINT (-75.525243 42.229058)
