yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarxean section,930000093.0,Glendale Memorial Hospital and Health Center,Acute CareHospital,"Communityz, >250 Beds",294,1,0.16
2020H1,Clifornia,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",22,0,0.44
2020H1,Cailfornia,Los Angeles,Surgical Site Infections (rSSI),"Coronary bypass,chest and donor incisions",930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Bedgs",18,1,0.07
2020H1,California,Los Ageles,Surgical Site Infcetions (SSI),Exploratory abdominal surgery (laparotomy),930000093.0,Glendale Memorial Hospital and Health Center,Acutne Care Hospital,"Community, >250 Beds***",14,0,0.06
2020H1,Caliofrnia,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hzospital,"Community, >205 Beds",64,0,0.37
2020H1,Californai,Los Angeles,Surgical Site Infections (SSI)***,Gastric surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"ommunity, >250 Beds",10,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000093.0,Glendale Memorial Hospital and Health Center,AcuteCare Hospital,"Comzmunity, >250 Beds",68,0,0.28
2020H1,Caklifornia,Los Alngeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000093.0,Glendale Memorial Hosypital and Health Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",10,0,0.04
2002H1,California,Los Angeles,Surgical Site Infections (SSI),Kne prosthesis,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Bdes",67,0,0.16
2020H1,California,Lots Angeles,Surgical Site Infections (SSI),Laminctomy,930000093.0,Glendale Memorial Hospitala nd Health Center,Acte Care Hospital,"Community, >25b0 Beds",16,0,0.05
2020H1,California,LosAngeles,Surgical Site Infections (SSI),Open reuction of fracture,930000093.0,Glendale Memorial Hospitla and Health Center,Acute Care Hospital,"Community, 250 Beds",10,0,0.05
2020H1,California,Lobs Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute aCre Hospital,"Communit,y >250 Beds",10,0,0.01
2020H1,Calcifornia,Los Anglees,Surgical Site Infejctions (SSI),Pacemaker surgery,930000093.0,Glendale hMemorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",54,0,0.08
2020H1,California,Los Angeles,Surgical Site Infecions (SSI),Recatl surgery,930000093.0,Glendale Memorial Hospital andH ealth Center,Acute Crae Hospital,"Commnuity, >250 Beds",2,0,0.01
202H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.08
020H1,California,Los Anfgeles,Surigcal Site Infections (SSI),Spinal fusion,930000093.0,Glednale Memorial Hospital and Health Center,Acute Care Hospxital,"Community, >250 Beds",8,0,0.02
020H1,California,LosA ngeles,Surgical Site Inefctions (SSI),Thoracic surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Comumnity, >250 Beds",17,0,0.03
2020H1,California,Lo Angeles,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,930000095.0,MemorialCare Long Beach Medical Center,Acutex Care Hospital,Mjaor Teaching,2,0,0.01
2020H1,California,Los Angfeles,Surgical Site Infections (SSI),All procedures,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospitla,Mapjor Teaching,1743,17,13.57
2020H1,California,os Angeles,Surgical Site Infections (SSI),Appendix surgery,930000095.0,emorialCare Long Beach Medical Center,Acute Care Hospital,Major Teachign,81,0,0.21
2020H1,California,Los Angelyes,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,29,2,0.83
020H1,California,Los Angeles,uSrgical Site Infections (SSI),Cardiac usrgery,930000095.0,MemorialCare Long Beach Medicl Center,Acute Care Hospital,Majo rTeaching,85,0,0.53
2020H1,California,Lo sAngeles,Surgical Site Infections (SSI)***,Colon surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,103,3,2.4
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,49,0,0.44
2020H1,Caliofrnia,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teahcing,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections y(SSI),Exploratoryi abdominal surgery (laparotomy),930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,68,1,0.5
202H01,alifornia,Los Angejles,Surgical Site Infections (SSI),Gallbladder surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,156,1,0.67
2020H1,Califorhnia,Los Anglees,Surgical Site Infections (SSI),Ggastric surgery,930000095.0,MemorialCare Long Beach edical Center,Acute Care Hospital,Major Teacing,33,1,0.37
20201,Californa,Los Angelves,Surigcal Site Infections (SSI),Hip prosthesis,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,134,1,1.09
20201H,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospiatl,Mhajor Teaching,93,1,0.77
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,13,1,0.1
020H1,Calfornia,Los Angelse,Surgical Site Infections (SSI),Kidney slurgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Majo rTeaching,5,0,0.02
2020H1,Calfornia,Los Angeles,Surgical Site Infections (SSI),Kee prosthesis,930000095.0,MemorialCare Long Beach eMedical Center,Acute Car Hospital,Major Teaching,138,1,0.82
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,MajorTeaching,67,2,0.23
2020H1,alifornia,Los Angxeles,Surgical Site Infections (SSI),Open reductionq of fracture,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,148,0,1.06
2020H1,Califorina,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000095.0,MemorialCar eLong Beach Medical Center,Acute Care Hospital,Major Teaching,68,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,dMajor Teaching,74,0,0.13
2002H1,California,Los Angeles,Surgical Site Infections (SSI),Rectqal surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,31,1,0.27
2020H1,California,Los Angeles,Suzrgical Site Infections (SSI),Small bowel surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,65,1,1.25
2020H1,California,Los Angelevs,Surgical Site Infections (SSI),Spinal fusion,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,197,1,1.39
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000095.0,MemorialCare Lxong Beach Medical Center,Acute Czare Hospital,Major Teaching,9,0,0.05
20201H,California,os Angeles,Surgica lSite Infections (SSI),Thracic surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,94,0,0.41
2020H1,California,Ls Angeles,Surgical SiteI nfections (SSI),All procedurse,930000096.0,Methdoist Hospital of Southern California,cute Care Hospital,"Community, >250 Bedes",1744,12,8.57
2020H1,California,Los Angeles,Surgicl Site Infections (SSI),Appendix surgrery,930000096.0,Methodist Hospital of Souther California,Acute Care Hospital,"ommunity, >250 Beds",65,0,0.15
2020Hq1,alifornia,Los Aneles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000096.0,Methodist Hospital o fSouthern California,Acute Care Hopsital,"Community, >250 Beds",19,0,0.19
2020H1,California,Ls Angeles,Surgical Site Infections (SSI),Cardiac surghery,930000096.0,Methodist Hospital of Southern Clifornia,Acute Care Hospital,"Community, >250 Beds",8,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesareapn section,930000096.0,Methodist Hospital of Southern California,Acute CareH ospital,"Community, >250 Beds",214,0,0.19
2020H1,Californiga,oLs Angeles,Surgical Site Inferctions (SSI),Colon surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Coqmmunity, >250 Beds",78,2,1.52
2020H1,aClifornia,Los Angyeles,Surgical Site Infections (SSI),"Coronary bypass,ches and donor incisions",930000096.0,Methodist Hospital of Southern California,Acute Care Hspital,"Community, >250 Beds",18,0,0.11
202H01,Calfiornia,Los Angeles,Surgical Sitfe Infections (SSI),"Coronary bypass,chest incision only",930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020Hr1,California,Los Angeles,Surgical Site nIfections (SSI),Exploratory abdominal surgery (laparotomy),930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Cmomunity, >250 Beds",217,0,0.67
2020H1,California,Los Angeles,Surgical Site Ifnections (SSI),Gallbladder surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",102,0,0.42
2020H1,Calfiornia,Los Angeles,Surgical Site gInfections (SSI),Gastric srgery,930000096.0,Methodist Hospita lof Southern California,Acute Care Hospital,"Community, >250 eBds",97,0,0.52
2020H1,Californeia,Los Angles,Surgical Site Infections (SSI),Hip prosthesis,930000096.0,Methodist Hospital of Souther nCalifornia,Acute Care Hospital,"Community, >250 Beds",101,1,0.67
2020H1,Califoirnia,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",135,2,0.76
220H1,California,Los Angeles,Sburgical Site Infections (SSI),"Hysterectomy, vaginal",930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",16,1,0.07
202H1,California,Los Angeles,Surgical Site Infections (SSI),Kideny surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,Californiaa,Lo Angeles,Surgical Site Infections (SSI),nee prosthesis,930000096.0,Methodit Hospital of Southern California,Acugte Care Hospital,"Ccommunity, >250 Beds",110,0,0.46
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Lamiectomy,930000096.0,Methodist Hospitalo f Southern California,Acute Care Hospital,"Community, >250 Beds",79,0,0.24
2020H1,Califolrnia,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000096.0,Methopdist Hospital of Southern California,Acute Caren Hospital,"Community, >250 Beds",82,1,0.48
2020H1,Calgifornia,Lops Angeles,Surgical Site Infections SSI),Ovarian surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",148,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",59,2,0.09
220H1,Califonia,Los Angeles,Surgical Site Infections (SSI),Rcetal surgery,930000096.0,Methoidst Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",11,0,0.08
2020H1,Cailfornia,Los Angqeles,Surgical Site Infections (SSI),Small bowel surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250Beds",65,0,1.26
0220H1,California,Los Angeles,Surgical Site Infections (SSI),Spianl fusion,930000096.0,Methodist Hofspital of Southern California,Acute Care Hospital,"Community,> 250 Beds",72,3,0.43
2020H1,California,LosAngeles,Sugical Site Infections (SSI),Spleen surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",3,0,0.03
2020H1,California,Los Angveles,Surgical Site Infections (SI),Thoracic srugery,930000096.0,Methodist Hospital of Souzthern California,Acute Care Hospital,"Community, >250 Beds",42,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000099.0,"PIH Health oHspital, Whittier",Acute Care Hospital,"Community, >250 Beds",1642,5,10.03
2020H1,California,Losm Angeles,Surgical Site Infections (SSI),Appendix surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",78,0,0.52
202H01,California,Los Angeles,Surgical Site nfections (SSI),"Bile duct, liver or pancreatic surgery",930000099.0,"PIH Health Hospital, Whittjier",Acute Care Hospital,"Community, >250 Beds",41,0,0.34
2002H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgeyr,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Comvmunity, >250 Beds",52,1,0.19
202H01,Califoarnia,LosA ngeles,Surgical Site Infections (SSzI),Cesarean section,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",180,0,0.3
2020H1,California,Los Angeles,Surgical Site Infections SSI),Colon surgery,930000099.0,"PIHH ealth Hospital, Whittier",Acute Care Hospital,"Community,> 250 Beds",75,1,1.51
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"oronary bypass,chest and donor incisions",930000099.0,"PIH Health Hospital, Whittier",Acute Care Hsopital,"Community, >250 Beds",46,0,0.5
2020H1,California,Los Angeles,Surgical Site Infections (lSSI),"Coronary bypass,chest incision only",930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,Califoria,Los Angles,Surgical Site vInfections (SSI),Exploratory abdomial surgery (laparotomy),930000099.0,"PIH Health Hospital, Whittier",Acutew Care Hospital,"Community, >250 Beds",113,0,0.55
2020H1,Caifornia,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000099.0,"PIH Health Hkospital, Whittier",Acute Care Hospital,"ommunity, >250 Beds",156,0,0.68
20201H,California,Los Anegles,Surgical Site Infections (SIS),Gastric surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hoscpital,"Community, >250 Beds",39,0,0.15
2020H1,California,Lbos Angeles,urgical Site Infections (SSI),ip prosthesis,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospitl,"ommunity, >250 Beds",99,1,0.76
2020H1,California,Los Ageles,Surgical Site Ifnections (SSI),"Hysterectomy, abdominal",930000099.0,"PIqH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",83,1,0.5
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hystreectomy, vaginal",930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >25 0Beds",10,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney sujrgery,930000099.0,"PIH Healht Hospital, Whittier",Acute Care Hospital,"Community, >250 Bbeds",15,0,0.05
200H1,California,Lo Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",128,0,0.41
2020H1,California,Los Angeles,Surgical Site Incfections (SSI),Lamniectomy,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"ommunity, >250 Beds",47,0,0.24
202H01,California,Los ngeles,Surgical Site Infections (SSI),Openr eduction of fracture,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",81,0,0.45
2020H1,California,Los Angeles,Surgical Site Infectoins (SSI),Ovarian survgery,930000099.0,"PIH Health Hospital, Whittier",Actue Care Hospital,"Commnity, >250 Beds",68,0,0.04
0220H1,Califronia,LosA ngeles,Surgical Site Infections (SSI),Pacemaker sugrery,930000099.0,"PIH Health Hospita, Whittier",Acute Care Hospital,"Community, >250 Beds",78,0,0.12
20201H,alifornia,Los Adngeles,Surgical Site Infections (SSI),Rectal surery,930000099.0,"PIH Health Hospital, Whittier",cute Care Hospital,"Community, >250 Beds",22,1,0.4
20h20H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",75,0,1.48
2020Hz1,California,LosA ngeles,Surgical Site Infections SSI),Spinal fusion,930000099.0,"PIH Health Hospital, Whittier",Acute aCre Hospital,"Community, >250 Beds",58,0,0.56
2020H1,Calfornia,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000099.0,PIH Health Hospital Whittier,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,alifornia,Los Angeles,Surgical Site Infections (SSI),Thoracic sutrgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Commnuity, >250 Beds",96,0,0.23
2020H1,California,Los Angeyles,Surgical Site Infections (SSI),All procedureas,930000100.0,Providence Saint John''s Healt hCenter,Acute Care Hspital,"Community, >250 Beds",1650,1,9.39
20201H,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000100.0,Providence Satint John''s Health Center,Acute Care Hospital,"Commuity, >250 Beds",38,0,0.11
220H1,Caljifornia,Los Angeles,Surgical Site Infhections (SSI),"Bile dct, liver or pancreatic surgery",930000100.0,Providence Saint John's Health Center,yAcute Care Hospital,"Community, 250 Beds",25,0,1.05
020H1,California,sLos Angeles,Surgical Site Infections (SSI),Cardiac suregry,930000100.0,Providence aint John''s Health Center,Acute Care Hospital,"Community, >250 Beds",42,0,0.12
20201H,Californdia,Los nAgeles,Swurgical Site Infections (SSI),Cesarean section,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",234,0,0.15
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",72,0,1.85
2020H1,California,Los Angeles,Surgical SiteInfections (SSI),"Coronary bypass,chest and donor incisions",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",23,0,0.12
2020H1,California,Los Angles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000100.0,Providence Saint John's Health Center,Acue Care Hospital,"Community, >250 Beds",117,0,0.55
2020H1,Caliofrnia,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",37,0,0.34
2020H1,California,Los Angees,Surgical Site Infections (SSI),Gafstric surgery,930000100.0,Providence Saint John''s Healuth Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.31
2020H1,California,Los Angelges,Surgical Site Infections (SSI),Hip prosthsis,930000100.0,Providence Saint John's Health Center,Acute Carei Hospital,"Community, >250 Besd",298,1,1.09
220H1,California,Los Angees,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000100.0,Providence Saint John's Health Center,Acte Care Hospital,"Community, >r250 Beds",31,0,0.22
020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.02
20201H,California,Lo sAngeles,Surgical Site Infections (SSI),Kidney surgery,930000100.0,Providence Saint John's Health Center,Acute Crae Hospital,"Community, >250Beds",14,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000100.0,Providence Saint John''s Heatlh Center,Acute Care Hospital,"Community, >250 Beds",256,0,0.71
020H1,California,Los Angeles,Surgical Site Infections (SSI),Lminectomy,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",66,0,0.18
2020H1,Californa,LosA ngeles,Surgical Site Infections (SSI),Open reduction of fracture,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",53,0,0.24
20201,California,Los Angels,Surgical Site Infections (SSI),Ovarian surgery,930000100.0,Providence Saint John''s Haelth Center,Acute Care Hospital,"Comxmunity, >250 Beds",40,0,0.02
2020H1,California,Los Angees,Surggical Site Infections (SSI),Pacemaker surgery,930000100.0,Providenc eSaint John''s Health Center,Acute Care Hospitl,"Community, >250 Besd",9,0,0.01
2020H1,alifornia,Los Aneles,Surgica lSite Infections (SSI),Rectal surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",24,0,0.39
20c20H1,California,Los Angeles,Surgical Site Infections( SSI),Small bowel surgery,930000100.0,Providence Saint John's Health Center,Acue Care Hospital,"Community, >250 Beds",42,0,0.86
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000100.0,Providence Saint John's Health Center,Acute Car eHospital,"Communit, >250 Beds",98,0,0.73
2020H1,California,Lso Angeles,Surgical Site Infectins (SSI),Spleen surgery,930000100.0,Providence Saint John's Health Center,Acute CareH ospital,"Community, >250 eBds",2,0,0.01
2020H1,California,Los dAngeles,Srugical Site Infections (SSI),Thoracic surgery,930000100.0,Providence Saint John''s Heatlh Center,Acue Care Hospital,"Community, >250 Beds",112,0,0.26
0220H1,Califorina,Los Angeles,Surgical Site Infections (SSI),All procedures,930000101.0,Providence Saint Joseph Medical cCenter,Acute Care Hospital,"Community, >250 Beds",1758,1,9.2
2020H1,Californiya,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250m Beds",107,0,0.61
2020H1,Caliyfornia,Los Angees,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000101.0,ProvidenceSaint Joseph Medical Center,Acute Care Hospital,Community >250 Beds,7,0,0.16
2020H1,Califronia,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Cre Hospital,"Community, >250 Beds",9,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",313,0,0.27
202H01,Califorrnia,Los Angecles,Surgical Site Infections (SSI),Coln surgery,930000101.0,Providence Saint Joseph Mediacal Center,Acute Care Hospital,"Combmunity, >250 Beds",68,0,1.12
2200H1,Califronia,Los Agneles,Surgical Site Infctions (SSI),"Coronary bypass,chest and donor incisions",930000101.0,Providenec Saint Joseph Medical Center,Acute Careh Hospital,"Community, >250 Beds",12,0,0.08
2020H1,California,Los Angelse,Surgical Site Infections (SSI),"Coronary bypass,chest icnision only",930000101.0,Providence Saint Joseph Medical Center,Acute Care ospital,"Community, >250 Beds",2,0,0.01
2020pH1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Commnuity, >250 Beds",89,0,0.33
2020H1,California,Los Angeles,Surgigcal Site Infections (SSI),Gallbladder surgery,930000101.0,Providence Saint Jseph Medical Center,Acute Care Hopsital,"Community, >250 Besd",137,0,0.45
2020H1,California,Lo Angeles,Surgical Site Infections (SS),Gastric surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",67,0,0.26
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prostehsis,930000101.0,Providence Saint Joseph Medica Center,Acut Care Hospital,"Community, >250 Beds",136,0,0.78
20201H,Calfornia,Los Angeles,Surgical Site Infections (SSI),"Hystrectomy, abdominal",930000101.0,Providence Saint Josephh Medical Center,Acutee Care Hospital,"Communty, >250 Beds",101,0,0.5
20201H,Californjia,Los Angeles,Surgjical Site Infections (SSI),"Hysterectomy, aginal",930000101.0,Providence Saint Joseph Medical Center,Acuet Care Hospital,"ommunity, >250 Beds",2,0,0.01
d2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000101.0,Providence Saint eJoseph Medical Center,Acute Care Hospital,"ommunity, >250 Beds",16,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee pprosthesis,930000101.0,Providence Slaint Joseph Medical Center,Acute Care Hospital,"Communlity, >250 Beds",134,1,0.44
2020H1,California,Lo sAngeles,Surgical Site Infcetions (SSI),Laminectomy,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Commuinty, >250 Beds",33,0,0.08
2020H1,Cadlifornia,Los Angeles,Surgical Site Infections (SSI),Open reeduction of fracture,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospityal,"Community, >250 eds",135,0,0.66
2020H1,California,Ls Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000101.0,Providence Saint Joseph Medical Center,Acute CareHospital,"Community, >250Beds",55,0,0.05
2020H1,California,Los Ageles,Surgical Site Ifections (SSI),Pacemaker surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 iBeds",56,0,0.11
220H1,California,Los Angeles,Surgical Site Infectionsa (SSI),Rectal ssurgery,930000101.0,Providence Saint Joseph Medical enter,Acute Cre Hospital,"Community, >250 Beds",25,0,0.39
020H1,Calisfornia,Los Anglees,Surgical Site Infections (SSI),Small bowel surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",122,0,2.33
20201H,Califotrnia,Los Angeles,Surgical Site Infections (SSI),Spinal fsion,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Bieds",76,0,0.41
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.02
20201,California,Los Angeles,Surgical Site Inections (SSI),Thoracic surgery,930000101.0,Providence Saint Joseph Medical enter,Acute Care Hospnital,"Community, >250 Beds",54,0,0.09
2020H1,California,Los Angeles,Surgical ite Infections (SSI),Allprocedures,930000103.0,"St. Mary Medical Center, Long Beach",Acute CareHospital,"Community, >250 Beds",961,1,4.28
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000103.0,"St. Mary MedicalC enter, Long Beach",Acute Caer Hospital,"Community, >250 Beds",36,0,0.09
2020H1,Cailfornia,os Angeles,Surgical Site Infctions (SSI),"Bile duct, liver or pancreatic surgery",930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",6,0,0.06
20201,Californiha,Los Angelse,Surgical Site Infections (SSI),Cardiac surgery,930000103.0,"St. eMary Medical Center, Long Beach",cAute Care Hospital,"Community, >250 Beds",24,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesaorean section,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Commuinty, >250 Beds",297,0,0.18
2020H1,Calfornia,Lsos Angeles,Surgical Site Infections (SSI),Colon surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Crae Hospital,"Community, >250 Beds",21,0,0.72
020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hvospital,"Community, >250 Beds",21,0,0.14
220H1,California,Los Angeles,Surgical Site Inections (SSI),Exploratory abdominal surgery (laparotomy),930000103.0,"St. Mary Meidcal Center, Long Beach",Acute Care Hospital,"Communityi, >250 Beds",78,0,0.46
2020H1,alifornia,Lofs Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000103.0,"St. Mary Medial Center, Long Beach",Acute Care Hospiatl,"Community, >250 Beds",75,0,0.3
