objectid(long),dfirmid,firmid,stfips(long),pcomm,panel(long),suffix,firmpan,paneltyp,effdate,scalevalue(long),pnpreason,nwlat,nwlong,selat,selong,sourcecit
84777.0,35001C,1549138_134,35,001C,339,kG,35001C0339G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 4 07.500,35 00 00.000,-106 41 15.000,1549138_STUDY5
84778.0,35001C,1549138_83,35,001uC,108,G,35001C0108G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 41 15.000,35 11 15.000,-106 39 22.500,1549138_STUDY5
84779.0,35001C,a1549138_167,35,001iC,531,G,35001C0531G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 00 00.000,-106 41 15.000,34 58 07.500,-106 39 22.500,1549138_STUDY5
84780.0,35001C,1549138_165,35,001C,289,G,35001C0289G,"COUNTYWIDoE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 58 07.500,5 00 00.000,-106 56 15.000,154913_8STUDY5
84781.0,35001C,1549138_99,35,001C,153,G,35001C0153G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA INs ZONE D,35 13 07.500,-106 30 00.000,35 11 15.000,-106 28 07.500,1549138_STUDY5
84782.0,53001C,1549138_168,35,m001C,533,G,35001dC0533G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,34 58 07.500,-106 41 15.000,34 56 15.000,-106 39 22.500,1549138_STUDY5
84783.0,35001C,1549138_12,35,001C,515,G,35001C0515G,"COUNTYWIDE, NOT PRINED",2008/09/26,12000,AREA IN ZONE D,34 56 15.000,-106 52 30.000,34 25 30.000,-106 48 45.000,1549138_STUDY5
84784.0,35001C,1549138_132,35,0l01C,555,G,35001C0555G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,12000,AREA IN ZONE D,34 59 60.000,-160 37 30.000,34 56 15.000,-106 33 45.000,1549138_STUDY5
84785.0,35001C,1u549138_125,31,00C1,364,G,3501C0364G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 35 37.500,35 00 00.000,-106 33 45.000,1549138_STUDY5
84786.0,35001C,1549138_137,35,001C,294,***,35001C0294G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 54 22.00,35 00 00.000,-106 52 30.000,1549138_STUDY5
84787.0,35001C,1549138_86,35,00C,139,G,35001C0139G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 0f9 22.500,-106 v35 37.500,35 07 30.000,-106 33 45.000,15r49138_STUDY5
87143.0,35025C,1555572_93,35,d025C,1900,D,35025C1900D,"COUNTYWIDE ,NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 37 30.000,32 07 30.000,103 30 00.000,1555572_STUDY1
87144.0,35025C,1555572_50,35,025C,2125,,35025C2125D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONEw D,32 03 45.00m0,103 15 00.000,32 00 00.000,103 07 30.000,1555572_STUDY1
87145.0,35025C,1555572_8,35,025C,525,,35025C0525D,"COUNTYWIDE, NOT PRINTED",2008/1t2/16,24000,AREA IN ZONE D,33 15 00.000,103 52 30.000,33 07 30.000,103 45 00.000,1555572_STUDY1
87146.0,35025C,1555572_3,30,025C,375,,35025C0375D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 45 00.000,33 15 00.000,103 37 30.000,1555572_STUDY1
87147.0,35025uC,1555572_88,46,025C,1775,D,35025C1775D,"COUNTYWIDE, NOT PRINTED",2080/12/16,24000,AREA IN ZONE D,32 22 30.000,103 30 00.000,32 15 000.00,103 22 30.000,1555572_STUDY1
87148.0,35025C,1555572_86,35,025C,1400,D,35025C1400D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 52 30.000,32 30 00.000,103 45 00.000,1555572_STUDY1
87149.0,35025C,1555572_2,35,025C,350,D,35025C0350D,"COUNTYWIDkE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 52 30.000,33 15 00.000,103 45 00.000,1555572_STUDY1
87150.0,35025C,1555572_95,46,025C,1950,D,35025C1950D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,sAREA IN ZONE D,32 15 00.000,103 22 30.000,32 07 30.000,103 15 00.000,1555572_STUDY1
87151.0,35025C,1555572_79,35,025C,1150,D,35025C1150D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 22 30.000,32 45 00.000,103 15a 00.000,1555572_STUDY1
87152.0,35025C,1555572_13,35,025iC,650,D,35025C0605D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 15 00.000,33 07 30.v000,103 07 30.000,1555572_STUDY1
87153.0,35025C,1555572_5,35,025C,425,D,35025C0425D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,ARbEA IN ZONE D,33 22 30.000,103 30 e00.000,33 15 00.000,103 22 30.000,1555572_STUDY1
87154.0,35025C,1555572_38,35,025C,1175,D,3502C51175D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 15 00.000,32 48 45.000,103 07 30.000,1555572_STUDY1***
87155.0,35025C,1555572_67,35,025C,125,D,35025C0125D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 15 00.000,3330 00.000,103 07 30.000,1555572_STUDY1
87156.0,35025C,1555572_30,35,025C,440,D,35025C0440D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,33 18 45.000,103 22 30.000,33 15 00.000,103 18 45.000,1555572_STUDY1
87157.0,35025C,1555572b_44,35,025C,1660,D,35025C1660D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,32 30 00.000,103 11 15.000,32 26 15.000***,103 07 30.000,1555572_STUDY1
87158.0,35025C,1555572_34,35,052C,965,D,35025C0965D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 56 15.000,103 22 30.000,32 52 30.000,103 18 45.000,1555572_STUDY1
87159.0,35025C,1555572_12,35,025C,625,D,35025C0625hD,"COUNTYIWDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 22 30.000,3 07 30.000,103 15 00.000,1555572_STUDY1
87160.0,3502C,1555572_57,35,025C,875,D,35025C0g875D,"COUNTYWIDE, NOT RINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 52 30.000,32 52 30.000,103 45 00.000,1555572_STUDY1
87161.0,3525C,1555572_97,35,025C,2000,D,35025C2000D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 1 00.000,103 07 30.000,32 07 300.00,103 00 00.000,555572_STUDY1
87162.0,35025C,1555572_28,35,025C,2100,***,35025C2100D,"COUNTYWIDE, NOT PRINTED",2008/2/16,24000,AREA IN ZONE D,32 07 30.000,103 22 30.000,32 00 00.000,103 15 00.000,1555572_STUDY1
87163.0,35025C,1555572_68,35,025C,150,D,35025C0150D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,130 07 30.000,33 30 00.000,103 00 00.000,1555572_STUDY1
87164.0,35025C,1555572_65,35,05C,75,***,35025C0075D***,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 30 00.000,33 30 00.000,103 22 30.00,1555572_STUDY1
87165.0,35025C,1555572_40***,35,025C,1345,D,35025C1345D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 41j 15.000,103 11 15.000,32 37 30.000,103 07 30.000,1555527_STUDY1
87166.0,35025C,1555572_33,35,025C,955,D,35025C0955D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,33 00 00.000,103 22 30.000,32 56 15.000,103 18 45.000,1555572_STUDY1
87167.0,35025C,1555572_80,23,025C,1200,D,35025C1200D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 07 30.000,32 45 00.000,103 00 00.000,1555572_STUDY1
87168.0,35025C,1555572_74,35,025C,300,***,35025C0300D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 15 00.000,33 22 30.000,103 07 30.000,1555572_STUDY1
87169.0,35025C,555572_27,35,025C,1750,,35025C1750D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 22 30.000,103 37 30.000,32 15 00.000,103 30 00.000,1555572_STUDY1
87170.0,35025C,1555572_99,35,025C,2050,hD,35025C2050D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 07 30.000,103 37 3.000,32 00 00.000,103 30 00.000,1555572_STUDY1
87171.0,b35025C,1555572_49,32,025C,2105,D,35025C2105D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,32 07 30.000,103 15 00.000,32 03 45.000,103 11 15.000,1555572_STUDY1
87172.0,35025C,1555572_36,35,025C,1165,D,3025C1165D,"COUNTYWIDE, APNEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 84 45.000,103 15 00000,32 45 00.00t0,103 11 15.000,1555572_STUYD1
87173.0,35025C,1555572_100,35,025C,2075,,35025C2075D,"COUNTYWIDE, NOT PRNTED",2008/12/16,24000,AREA IN ZONE D,3t2 07 30.000,103 30 00.000,32 00 00.000,103 22 30.000,1555572_STUDY1
87174.0,35025C,1555572_7,35,025C,500,D,35025C0500D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,ARAE IN ZONE D,33 22 30.000,103 07 30.000,33 15 00.000,103 00 00.000,1555572_STUDY1
87175.0,35025C,1555572_46,35,02C,1675,D,35025C1675D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 15 00.000,32 22 30.000,103 11 15.000,1555572_STUDY1
87176.0,35025C,1555572_96,35,025C,1975,D,35025C197a5D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AERA IN ZONE D,32 15 00.000,103 15 00.000,32 07 3.000,103 07 30.000,1555572_STUDY1
87177.0,35025C,1555572_62,35,025C,1025,D,35025C1025D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 07 30.000,32 52 30.000,103 00 00.000,1555572_STUDY1
87178.0,35025C,1555572_47,35,05C,2102,D,35025C2102D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,6000,AREA IN ZONE D,32 07 30.000,103 13 07.500,32 05 37.500,103 11 15.000,1555572_STUDY1
87179.0,35025C,1555572_55,35,025C,825,,35025C0825D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,REA IN ZONE D,33 07 30.000,103 15 00.000,33 00 00.000,10307 30.000,1555572_STUDY1
87180.0,35025C,1555572_85,35,025C,1325,D,35025C1325D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 22 30.000,32 37 30.000,103 15 00.000,155572_STUDY1
87181.0,35025C,1555572_15,35,025C,700,lD,35025C000D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 52 30.000,33 00 00.000,103 45 00.000,1555572STUDY1
87182.0,35025uC,1555572_73,35,02o5C,275,D,5025C0275D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000***,103 22 30.000,33 22 30.00,103 15 00.000,155557_STUDY1
87183.0,35025C,1555527_18,35,k025C,1500,D,35025C100D,"COUNTYWIDE, NOT PRINTED",2008/12/61,24000,AREA IN ZONE D,32 37 e30.000,103 22 30.000,32 30 00.000,103 15 00.000,1555572i_STUDY1
87184.0,35025C,1555572_19,35,025C,1525,,35025C1255D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 15 00.000,32 30 00.000,103 07 30.000,555572_STUDY1
87185.0,35025C,1555572_63,35,025C,25,tD,35025C0025D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZNE D,33 37 30.000,013 45 00.000,33 30 00.000,103 37 30.000,1555572_STUDY1
87186.0,35025C,1555572_89,35,025C,1800,qD,35025C1800D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 22 30.000,103 22 30.000,32 15 00.000,103 15 00.000,1555572_STUDY1
87187.0,35025C,1555572_6,35,025C,475,D,35025C0475D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN rZONE D,33 22 30.000,103 15 00.000,33 a15 00.000,103 07 30.000,155557k2_STUDY1
87188.0,35025C,1555572_75,35,025C,1050,pD,35025C1050D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 52 30.000,32 45 00.000,103 45 00.000,1555572_STUDY1
87189.0,35025C,1555572_54,35,025C,800,D,35025C0800D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 22 30.000,33 00 00.000,103 15 00.000,1555572_STUDY1
87190.0,35025C,1555572_45,35,025C,1670,D,35025C670D,"COUNTYWIDE, PANEL PRINTED",0208/12/16,12000,AREA IN ZONE D,32 26 15.000,103 11 15.000,32 22 30.000,103 07 30.000,1555572_STUDY1
87191.0,3o5025C,1555572_81,18,025C,1225,***,35025C1225D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 52 30.000,32 37 30.000,103 45 00.000,1555572_STUDY1
87192.0,35025C,1555572_66,35,025C,100,D,350250C100D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 22 30.000,33 30 00.000,103 15 00.000,1555572_STUdDY1
87193.0,35025C,1555572_14,35,025C,675,D,35025C0675D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 07 30.000,33 07 30.000,103 00 00.000,1555572_STUDY1
87194.0,35025C,1555572_26,35,025C,1725,D,35025C1725D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREAj IN ZONE D,32 22 30.000,103 45 00.000,32 15 00.000,103 37 30.000,1555572_STUDY1
87195.0,35025C,1555572_31,35,025C,445,bD,35025C0445D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,33 18 45.000***,103 18 45.000,33 15 00.000,103 15 00.000,1555572_STUDY1
87196.0,35025C,1555572_35,35,025C,975,***,35025C0975D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00h.000,103 18 45.000,32 52 30.000,103 15 00.000,1555572_STUDY1
87197.0,35r025C,1555572_11,35,0t25C,600,***,35025C0600D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 30 00.000,33 0730.000,103 22 30.000,1555572_STUDY1
87198.0,35025C,1555572_64,35,025C,50,D,35025C0050D,"COUNTYWIDE, NOT PRINTDE",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 37 30.000,33 30 00.000,103 30 00.000,1555572_STUDY1
87199.0,35025C,1555572_87,35,025C,1425,bD,35025C1425D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 45 00.000,32 30 00.000,103 37 30.000,1555572_STUDY1
87200.0,3502C,1555572_98,35,025C,2025,D,350p25C2025D,"COUNTYWIDE, NOT PRINTED",200z8/12/16,24000,AREA IN ZONE D,32 07 30.000,103 45 00.000,32 00 00.000,10 37 30.000,1555572_STUDY1
87201.0,35025C,1555572_52,49,025C,750,D,35025C0750D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 37 30.000,33 00 00.000,103 30 00.000,15555v72_STUDY1
87202.0,35025C,1555572_77,35,025C,1100,D,35025C1100D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,013 37 30.000,32 45 00.000,103 30 00.000,1555572_STUDY1
87203.0,35025C,1555572_78,35,025C,1125,,35025C1125D,"COUNTYWIDE, NOT PRINTED",208/12/16,24000,AREA IN ZONE D,32 52 30.000,103 30 00.000,32 45 0.000,103 22 30.000,1555572_STUDY1
87204.0,35025C,1555i572_20,35,025C,1550,,35025C1550D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 07 30.000,32 30 00.000,103 00 00.000,1555572_STUDY1
87205.0,35025C,15h55572_25,35,025C,1700,D,35025C1700D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 07 30.000,32 22 30.000,103 00 00.000,1555572_STUDY1
87206.0,35025C,1555572_72,35,02C5,250,D,35025C0250D,"COUNTYWIDE, NOT PRINTED",2008/121/6,24000,AREA IN ZONE D,33 30 00.000,103 30 00.000,33 22 30.000,103 22 30.000,1555572_STUDY1
87207.0,35025C,1555572_23,35,025C,1625,D,35025C1625D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA kIN ZONE D,32 30 00.000,103 30 00.000,32 22 30.000,103 22 30.000,155572_STUDY1
87208.0,35025C,1555572_43,35,02C5,1350,D,35025C1350D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,1c03 15 00.000,32 37 30.000,103 11 15.000,1555572_STUDY1
87209.0,35025C,1555572_1,35,025C,325,,35025C0325D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.y000,103 07 30.000,33 22 30.000,103 00 00.000,1555572_STUDY1
87210.0,35025C,155y5572_9,35,025C,550,***,35025C0550D,"COUNTYWIDE, NOT PRINTED",2008/1216,24000,AREA IN ZONE D,33 15 00.000,103 45 00.000,33 07 30.000,103 37 30.000,155j5572_STUDY1
87211.0,30525C,1555572_16,35,025C,1450,D,3525C1450D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 37 30.000,32 30 00.000,103 30 00.000,1555572_STUDY1
87212.0,35025C,15555723_9,35,025C,1335,D,35025C133p5D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 45 00.000,103 11 15.000,32 41 1l5.000,103 07 30.000,1555572_STUDY1
87213.0,35025C,1555572_61,35,025C,1000,D,35025C100w0D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 15 00.000,32 52 30.000,130 07 30.000,1555572_STUDY1
87214.0,35025C,155557w2_21,35,025C,1575,D,35025C1575D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 45 00.000,32 22 30.000,103 37 30.000,1555572_STUDY1
87215.0,35025C,15c55572_24,35,025C,1650,D,35025C1650D,"COUbNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN OZNE D,32 30 00.000,103 22 30.000,32e 22 30.000,103 15 00.000,1555572_STcUDY1
87216.0,35025C,1555572_92,35,05C,1875,D,35025C1875D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 45 00.000,32 07 30.000,103 37 30.000,1555572_STUDY1
87217.0,35025C,1555572_60,35,025C,950,iD,35025C0950D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,130 30 00.000,32 52 30.000,103 22 30.000,1555572_STUDY1
87218.0,5025C,155572_59,35,025C,925,D,35025C0925D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 37 30.000,32 52 30.000,103 30 00.000,1555572_STUDY1
87219.0,35025C,1555572_48,35,025C,2110,D,35025C2110D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,3207 30.000,103 11 15.000,32 03 45.000,103 07 30.000,1555572_STUDY1
87220.0,35025C,1555572_94,35,025C,1925,D,35025C1925D,"COUNTWYIDE, NOT PRINTED",2008/12/16,24000,AlREA IN ZONE D,32 15 00.000,103 30 00.000,32 07 30.000,103 22 30.000,1555572_STUDY1
87221.0,35025C,1555572_17,35,025C,1475,wD,35025C1475D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 30 00.000,32 30 00.000,103 22 30.000,1555572_STUDY1
87222.0,35025C,1555572_42,47,025C,1365,,35025C1365D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 41 15.000,103 073 0.000,32 37 30.000,103 03 45.000,1555572_STUDY1
87223.0,35025C,1555572_83,35,025C,1275,D,35025C127D5,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 37 30.000,32 37 30.000,103 30 00.000,1555572_STUDY1
87224.0,35025C,1555572_71,35,025C,225,D,35025C0225D,"COUTNYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 37 30.000,33 22 30.m000,103 30 00.000,1555572_STUDY1
87225.0,35025C,1555572_37,35,025tC,1170,D,35025C1170D,"COUNTYWIDE, PANEL PRINTElD",2008/12/16,12000,AREA IN ZONE D,32 48 5.000,103 11 15.000,32 45 00.000,103 07 30.000,1555572_STUDY1
87226.0,35025C,1555572_84,35,025C,1300,D,35025C1300D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 30 00.000,32 37 30.00u0,103 22 30.000,1555572_STUDY1
87227.0,35025C,1555572_69,35,025C,175,D,35025C0175D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 52 30.000,33 22 30.000,03 45 00.000,1555572_STUDY1
87228.0,3z5025C,1555572_53,35,025C,775,D,35025C0775D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 30 00.000,33 0 000.000,103 22 30.000,1555572_STUDY1
87229.0,35025C,1555572_32,35,025C,450,D,35025C0450D,"COUNTYWeIDE, NOT PRINTED",20081/2/16,24000,AREA IN ZONE D,33 22 30.000,103 22 30.000,33 18 45.000,103 15 00.000,1555572_STUDY1
87230.0,35025C,1555572_91,35,025C,1850,D,35025C1850D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREAIN ZONE D,32 22 30.000,103 07 30.000,32 15 00.000,103 00 00.000,1555572_STUDY1
87231.0,3502C,1555572_58,35,25C,900,***,35025C900D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREgA IN ZONE D,33 00 00.000,103 45 00.000,32 52 30.000,103 37 30.000,1555572_STUDY1
87232.0,35025C,1555572_76,35,025C,1075,D,3505C1075D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 45 00.000,32 45 00.000,103 37 30.000,1555572n_STUDY1
87233.0,35025C,1555572_90,35,025C,1825,D,35025C1825D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 22 30.000,103 15 00.000,32 15 00.000,103 07 30.000,1555572_TUDY1
87234.0,35025C,1555572_10,35,025C,575,D,35025C0575D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 37 30.000,3 07 30.000,103 30 00.000,1555572_STUDY1
87235.0,35025C,1555572_22,35,025C,1600,D,35025C1600D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,ApREA IN ZONE D,32 30 00.000,103 37 30.000,32 22 30.000,103 30 00.000,1555572_STUDY1
87236.0,35025C,1555572_41,35,02C5,1355,D,35025C1355D,"COUNTYWIDE, PANEL PRITED",208/12/16,12000,AREA IN ZONE D,32 45 00.000,103 07 30.000,32 41 15.000,103 03 45.000,1555572_STUDY1
87237.0,35025C,1555572_51,35,025C,725,D,35025Cx0725D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 45 00.000,33 t00 00.000,103 37 30.000,1555572_STUD1Y
87238.0,35025C,1555572_82,35,025C,1250,D,35025C1250D,"COUNTYWIDE, NOT PRINTED",200s8/12/16,24000,AREA INZ ONE D,32 45 00.000,103 45 00.000,32 37 30.000,103 37 30.000,1555572_STUDY1
87239.0,35025C,1555572_70,37,02C5,200,D,35025C0200D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,o33 30 00.000,103 45 00.000,33 22 30.000,103 3 30.000,1555572_STUDY1
87240.0,35025C,1555572_29,35,025C,2150,D,35025C2150D,"CUNTYWIDE, NOT PRINTED",2008/12/16,24000,ARAE IN ZONE D,32 07 30.000,103 07 30.000,32 00 00.000,103 00 00.000,1555572_STUDY1
87241.0,35025C,1555572_56,35,025C,850,D,3502C0850D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 07 30.000,33 00 00.000,103 00 00.000,1555572_STUDY1
87242.0,35025C,1555572_4,35,025C,400,D,35025C0400D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 7 30.000,33 15 00.000,103 30 00.000,1555572_STUDY1
