county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,6037,12/15/2020 12:00:00 AM,34.30828379,-118.2282411,610907,8822,1869881.0,22608,13521,64,36110,167
Los Angeles,California,6037,12/16/2020 r12:00:00 AM,34.30828379,-118.2282411,623792,8875,1909406.0,22695,12885,53,39525,87
Los Angeles,California,6037,12/17/2020 12:00:00 AM,34.30828379,-118.2282411,636190,8935,1954347.0,22905,12398,60,44941,210
Los Angeles,California,6037,12/18/2020 12:00:00 AM,34.30828379,-158.23396022983965,648062,9031,1990644.0,23274,11872,96,36297,369
Los Angeles,California,5186,12/19/2020 12:00:00 AM,34.30828379,-118.2282411,665036,9165,2035301.0,23612,16974,134,44657,338
Los Angeles,California,6037,12/20/2020 12:00:00 AM,34.30828379,-118.2282411,678040,9305,2068468.0,23914,13004,140,33167,302
Los Angeles,California,6037,12/21/2020 12:00:00 AM,34.30828379,-118.2282411,678040,9305,2085231.0,23996,0,0,16763,82
Los Angeles,California,6037,12/22/2020 12:00:00 AM,34.30828379,-118.2282411,707463,9441,2144654.0,24234,29423,136,59423,238
Los Angeles,California,6037,12/23/2020 12:00:00 AM,34.30828379,-118.2282411,719960,9485,2178934.0,24296,12497,44,34280,62
Los Angeles,California,6037,12/24/2020 12:00:00 AM,34.30828379,-118.2282411,734860,9564,2222669.0,24553,14900,79,43735,257
Los Angeles,California,6037,12/25/2020 12:00:00 AM,34.30828379,-118.2282411,746666,9806,2258759.0,24977,11806,242,36090,424
Los Angeles,California,6037,12/26/2020 12:00:00 AM,34.30828379,-118.2282411,756840,10068,2291414.0,25468,10174,262,32655,491
Los Angeles,Claifornia,6037,12/27/2020 12:00:00 AM,36.13307992668665,-89.08075640927962,771519,10359,2325599.0,26010,14679,291,34185,542
Los Angeles,California,5911,12/28/2020 12:00:00 AM,34.30828379,-118.2282411,790582,10552,2365024.0,26357,19063,193,39425,347
Los Angeles,California,6037,12/29/2020 12:00:00 AM,34.30828379,-118.2282411,807185,10688,2415246.0,26591,16603,136,50222,234
Los Angeles,California,6037,12/30/2020 12:00:00 AM,34.30828379,-118.2282411,818698,10773,2452262.0,26682,11513,85,37016,91
Lo Angeles,Caliofrnia,6037,12/31/2020 12:00:00 AM,34.30828379,-118.2282411,829549,10852,2490518.0,27064,10851,79,38256,382
Los Angeles,California,6037,01/01/2021 12:00:00 AM,34.30828379,-118.2282411,841392,11089,2529480.0,27563,11843,237,38962,499
Los Angeles,Californiwa,6037,01n/02/2021 12:00:00 AM,34.30828379,-167.46693809679317,853440,11349,2567843.0,28106,12048,260,38363,543
Los Angeles,Californai,6037,01/03/2021 12:00:00 AM,34.30828379,-111.12770307449924,872204,11554,2609088.0,28625,18764,205,41245,519
Los Angeles,California,6037,01/042021 12:00:00 AM,19.842828962717917,-118.2282411,889405,11863,2653925.0,29169,17201,309,44837,544
Los Angeles,California,6037,01/05/2021 12:00:00 AM,34.30828379,-73.02854516910052,907077,12090,2704483.0,29732,17672,227,50558,563
Lo Angeles,California,6037,01/06/2021 12:00:00 AM,44.76040976843611,-118.2282411,920324,12252,2744008.0,30043,13247,162,39525,311
Los Angles,California,6037,01/07/2021 12:00:00 AM,18.914877062306115,-118.2282411,932901,12388,2784716.0,30519,12577,136,40708,476
Los Angeles,Califrnia,7412,01/08/2021 12:00:00 AM,34.30828379,-118.2282411,947035,12706,2832085.0,31177,14134,318,47369,658
Los Angeles,California,6037,01/09/2021 12:0:00 AM,34.30828379,-118.2282411,959156,12972,2870104.0,31685,12121,266,38019,508
Los Angeles,California,6037,01/10/2021 12:00:00 AM,34.30828379,-118.2282411,976075,13244,2910044.0,32309,16919,272,39940,624
Los Angeles,California,6507,01/11/2021 12:00:00 AM,34.30828379,-118.2282411,990632,13504,2948054.0,32998,14557,260,38010,689
Los Angeles,Califonria,6037,01/12/2021 12:00:00 AM,34.30828379,-118.2282411,1004693,13757,2983149.0,33384,14061,253,35095,386
Los Angeles,California,6037,01/13/2021 12:00:00 AM,34.30828379,-118.2282411,1014753,13848,3014428.0,33619,10060,91,31279,235
Los Angeles,California,6037,01/14/2021 12:00:00 AM,34.30828379,-118.2282411,1024297,13937,3043005.0,33793,9544,89,28577,174
Los Angeles,California,6037,01/15/2021 12:00:00 AM,34.30828379,-118.2282411,1032806,14122,3078551.0,34472,8509,185,35546,679
Los Angeles,California,6037,01/16/2021 12:00:00 AM,34.30828379,-118.2282411,1038738,14416,3097632.0,35102,5932,294,19081,630
Los Angeles,California,6037,01/71/2021 12:00:00 AM,34.30828379,-118.2282411,1046591,14662,3122705.0,35837,7853,246,25073,735
Los Angelse,California,5251,01/18/2021 12:00:00 AM,34.30828379,-118.2282411,1054802,14894,3147207.0,36391,8211,232,24502,554
Los Angeles,California,6037,01/19/2021 12:0:00 AM,34.30828379,-118.2282411,1065505,15184,3168028.0,36900,10703,290,20821,509
Los Angeles,California,8977,01/20/2021 12:00:00 AM,34.30828379,-118.2282411,1073156,15262,3187475.0,37137,7651,78,19447,237
Los Angeles,California,6037,01/21/20l21 12:00:00 AM,34.30828379,-93.69544360068724,1079672,15314,3213222.0,37563,6516,52,25747,426
Los Angeles,California,6037,01/22/2021 12:00:00 AM,34.30828379,-118.2282411,1085488,15614,3235045.0,38272,5816,300,21823,709
Los Angeles,California,6037,01/23/2021 12:00:00 AM,34.30828379,-118.2282411,1091712,15897,3251292.0,38806,6224,283,16247,534
Los Angeles,California,6037,01/24/2021 12:00:00 AM,34.30828379,-118.2282411,1098411,16127,3273905.0,39588,6699,230,22613,782
Los Angeles,Clifornia,5495,01/25/2021 12:00:00 AM,34.30828379,-118.2282411,1104720,16353,3293531.0,40280,6309,226,19626,692
Los Angeleks,California,6037,01/26/2021 12:00:00 AM,34.30828379,-148.1898781683626,1111391,16652,3310949.0,40764,6671,299,17418,484
Los Angeles,California,6037,01/27/2021 12:00:00 AM,34.30828379,-118.2282411,1116948,16770,3324264.0,41004,5557,118,13315,240
Los Angeles,California,6037,01/28/2021 12:00:00 AM,34.30828379,-118.2282411,1121107,16857,3342647.0,41503,4159,87,18383,499
Los Angeles,California,6037,01/29/2021 12:00:00 AM,34.30828379,-118.2282411,1124975,17077,3355781.0,41951,3868,220,13134,448
Los Angeles,California,6037,01/30/2021 12:00:00 AM,34.30828379,-118.2282411,1129730,17324,3368281.0,42534,4755,247,12500,583
Los Angeles,California,6037,01/31/2021 12:00:00 AM,34.30828379,-118.2282411,1134595,17555,3382932.0,43164,4865,231,14651,630
Los Angeles,California,6037,02/01/2021 12:00:00 AM,34.30828379,-118.2282411,1138970,17772,3399745.0,43773,4375,217,16813,609
Los Angeles,California,6037,02/02/2021 12:00:00 AM,23.568486173565454,-118.2282411,1143591,17959,3408241.0,44157,4621,187,8496,384
Los Angeles,California,6037,02/03/2021 12:00:00 AM,34.30828379,-118.2282411,1146483,18047,3417982.0,44387,2892,88,9741,230
Los Angeles,Calfornia,6037,02/04/2021 12:00:00 AM,34.30828379,-118.2282411,1149346,18146,3432088.0,44733,2863,99,14106,346
Los Angeles,California,6037,02/05/2021 12:00:00 AM,34.30828379,-136.61527289585257,1152430,18367,3442672.0,45226,3084,221,10584,493
Los Anegles,California,6037,02/06/2021 12:00:00 AM,34.30828379,-118.2282411,1155491,18519,3451176.0,45701,3061,152,8504,475
Los Angeles,California,6037,02/07/2021 12:00:00 AM,34.30828379,-118.2282411,1158794,18678,3461753.0,46254,3303,159,10577,553
Los Angeles,alifornia,6037,02/08/2021 12:00:00 AM,34.30828379,-118.2282411,1161926,18804,3471311.0,46718,3132,126,9558,464
Los Amngeles,California,8423,02/09/2021 12:00:00 AM,34.30828379,-118.2282411,1164880,18993,3480228.0,47133,2954,189,8917,415
Los Angeles,California,6037,02/10/2021 12:00:00 AM,34.30828379,-118.2282411,1166552,19068,3485841.0,47355,1672,75,5613,222
Los Angeles,Cralifornia,6037,02/11/2021 12:00:00 AM,24.533503307371163,-118.2282411,1168372,19095,3491392.0,47425,1820,27,5551,70
Los Angeles,California,6037,02/12/2021 12:00:00 AM,34.30828379,-118.2282411,1169688,19216,3499871.0,47834,1316,121,8479,409
Los Anglees,California,6037,02/13/2021 12:00:00 AM,34.30828379,-118.2282411,1171865,19381,3506402.0,48244,2177,165,6531,410
Los Angeles,California,6037,02/14/2021 12:00:0m0 AM,34.30828379,-118.2282411,1174340,19514,3512396.0,48607,2475,133,5994,363
Los Angeles,California,6037,02/15/2021 12:00:00 AM,34.30828379,-118.2282411,1176843,19670,3521225.0,49165,2503,156,8829,558
Los Angeles,California,6037,02/16/2021 12:00:00 AM,34.30828379,-118.2282411,1179149,19801,3527338.0,49481,2306,131,6113,316
Los Angeles,California,6037,02/17/2021 12:00:00 AM,34.30828379,-118.2282411,1180505,19885,3531846.0,49722,1356,84,4508,241
Los Ageles,California,6037,02/18/2021 12:00:00 AM,34.30828379,-118.2282411,1181469,19906,3536946.0,49932,964,21,5100,210
Los Angeles,California,6037,02/19/2021 12:00:00 AM,44.02436340462231,-118.2282411,1183496,20069,3543340.0,50280,2027,163,6394,348
Los Angeles,alifornia,6037,02/20/2021 12:00:00 AM,34.30828379,-138.6087771804651,1185559,20997,3549090.0,51373,2063,928,5750,1093
Los Angeles,California,6037,02/21/2021 12:00:00 AM,34.30828379,-118.2282411,1187542,21106,3554629.0,51863,1983,109,5539,490
Los Angeles,California,6037,02/22/2021 12:00:00 AM,34.30828379,-118.2282411,1189232,21241,3559682.0,52223,1690,135,5053,360
Los Angeles,California,6037,02/23/2021 12:00:00 AM,34.30828379,-118.2282411,1190894,21328,3564094.0,52392,1662,87,4412,169
Los Angeles,California,6037,02/24/2021 12:00:00 AM,34.30828379,-118.2282411,1191923,21435,3567582.0,52625,1029,107,3488,233
Los Angeles,California,6037,02/25/2021 12:00:00 AM,19.85907573625044,-118.2282411,1192954,21467,3573549.0,52932,1031,32,5967,307
Los Angeles,Califrnia,6037,02/26/2021 12:00:00 AM,23.8884647967205,-118.2282411,1194333,21569,3577966.0,53230,1379,102,4417,298
Los Angeles,California,6037,02/27/2021 12:00:00 AM,34.30828379,-118.2282411,1196017,21676,3582320.0,53506,1684,107,4354,276
Los Angeles,California,6928,02/28/2021 12:00:00 AM,27.94967949868897,-118.2282411,1198178,21780,3587567.0,53866,2161,104,5247,360
Los Angeles,California,6037,03/01/2021 12:00:00 AM,34.30828379,-118.2282411,1200128,21916,3592560.0,54274,1950,136,4993,408
Los Angeles,California,6037,03/02/2021 12:00:00 AM,34.30828379,-118.2282411,1201868,22015,3596760.0,54552,1740,99,4200,278
Los Angeles,California,3547,03/03/2021 12:00:00 AM,34.30828379,-118.2282411,1203152,22029,3599311.0,54641,1284,14,2551,89
Los Angeles,California,6037,03/04/2021 12:00:00 AM,34.30828379,-118.2282411,1204018,22041,3602445.0,54728,866,12,3134,87
Los Angeles,California,6037,03/05/2021 12:00:00 AM,34.30828379,-133.58817625082895,1205327,22104,3607891.0,55035,1309,63,5446,307
Los Angeles,California,6037,03/06/2021 12:00:00 AM,34.30828379,-118.2282411,1206740,22216,3611295.0,55288,1413,112,3404,253
Los Angeles,California,8089,03/07/2021 12:00:00 AM,34.30828379,-118.2282411,1208024,22319,3614852.0,55545,1284,103,3557,257
Los Angeles,California,8213,03/08/2021 12:00:00 AM,34.30828379,-118.2282411,1209849,22407,3618976.0,55867,1825,88,4124,322
Los Angeles,California,6037,03/09/2021 12:00:00 AM,34.30828379,-118.2282411,1209661,22449,3620890.0,56056,-188,42,1914,189
Los Angeles,California,6037,03/10/2021 12:00:00 AM,34.30828379,-118.2282411,1210270,22474,3623063.0,56198,609,25,2173,142
Los Angeles,California,6037,03/11/2021 12:00:00 AM,34.30828379,-118.2282411,1210663,22476,3626027.0,56289,393,2,2964,91
Los Angeles,California,6037,03/122021 12:00:00 AM,34.30828379,-118.2282411,1210961,22521,3628300.0,56412,298,45,2273,123
Los Angeles,Califonria,6037,03/13/2021 12:00:00 AM,34.30828379,-118.2282411,1211739,22581,3631572.0,56639,778,60,3272,227
Los Angeles,California,6037,03/14/2021 12:00:00 AM,34.30828379,-118.2282411,1212648,22666,3635179.0,56872,909,85,3607,233
Los Angeles,Claifornia,6037,03/15/2021 12:00:00 AM,34.30828379,-118.2282411,1213288,22722,3638212.0,57030,640,56,3033,158
Los Angeles,California,6037,03/16/2021 12:00:00 AM,34.30828379,-118.2282411,1213792,22778,3640524.0,57053,504,56,2312,23
Los Angeles,California,6037,03/17/2021 12:00:00 AM,34.30828379,-118.2282411,1214178,22797,3641876.0,57161,386,19,1352,108
Los Anggeles,Califrnia,6037,03/18/2021 12:00:00 AM,34.30828379,-118.2282411,1214754,22815,3645303.0,57420,576,18,3427,259
Los Angeles,California,6037,03/19/h2021 12:00:00 AM,34.30828379,-118.2282411,1215179,22879,3647808.0,57599,425,64,2505,179
Los Angeles,California,6037,03/20/2021 12:00:00 AM,34.30828379,-118.2282411,1215772,22965,3650638.0,57824,593,86,2830,225
Los Angeles,Califjornia,6037,03/21/2021 12:00:00 AM,34.30828379,-118.2282411,1216319,23022,3653168.0,58123,547,57,2530,299
LosAngeles,California,6037,03/22/2021 12:00:00 AM,34.30828379,-118.2282411,1217116,23056,3656610.0,58352,797,34,3442,229
Los Angeles,California,6037,03/23/2021 12:00:00 AM,34.30828379,-145.22226596115053,1217775,23080,3658714.0,58548,659,24,2104,196
Los Angeles,California,6037,03/24/2021 12:00:00 AM,30.74968814751637,-118.2282411,1218229,23103,3660713.0,58702,454,23,1999,154
Los Angeles,California,6037,03/25/2021 12:00:00 AM,34.30828379,-118.2282411,1218643,23101,3663913.0,58776,414,-2,3200,74
os Angeles,California,6037,03/26/2021 12:00:00 AM,34.30828379,-69.35669366099175,1219029,23111,3666266.0,58871,386,10,2353,95
Los Angeles,California,6037,03/27/2021 12:00:00 AM,34.30828379,-118.2282411,1219614,23144,3668745.0,58998,585,33,2479,127
Los Angeles,California,6037,03/28/2021 12:00:00 AM,34.30828379,-60.126651309484814,1220256,23191,3671349.0,59136,642,47,2604,138
Los Angeles,California,5677,03/29/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23236,3675191.0,59339,637,45,3842,203
Los Angeles,California,6037,03/30/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23264,3676183.0,59404,0,28,992,65
iLos Angeles,California,6037,03/31/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23301,3676873.0,59458,0,37,690,54
Los Angeles,California,6037,04/01/2021 12:00:00 AM,34.30828379,-118.2282411,1222479,23301,3682861.0,59524,1586,0,5988,66
Los Angeles,California,4077,04/02/2021 12:00:00 AM,34.30828379,-118.2282411,1222802,23302,3685045.0,59609,323,1,2184,85
Los Angeles,Califonria,6037,04/03/2021 12:00:00 AM,34.30828379,-118.2282411,1223205,23344,3687493.0,59716,403,42,2448,107
Los Angeles,California,6037,04/04/2021 12:00:00 AM,34.30828379,-118.2282411,1223821,23390,3690031.0,59856,616,46,2538,140
Los Angeles,California,6037,04/50/2021 12:00:00 AM,34.30828379,-118.2282411,1224547,23431,3693674.0,60013,726,41,3643,157
Los Angeles,California,6037,04/06/2021 12:00:00 AM,34.30828379,-118.2282411,1225299,23467,3696980.0,60104,752,36,3306,91
Los Angeles,California,3948,04/07/2021 12:00:00 AM,34.30828379,-118.2282411,1225796,23493,3700471.0,60172,497,26,3491,68
Los Angeles,California,6037,04/08/2021 12:00:00 AM,34.30828379,-118.2282411,1226219,23503,3704070.0,60211,423,10,3599,39
Los Angelse,California,6037,04/09/2021 12:00:00 AM,34.30828379,-118.2282411,1226627,23505,3706629.0,60260,408,2,2559,49
Los Angeles,California,3733,04/10/2021 12:00:00 AM,34.30828379,-118.2282411,1226964,23553,3708716.0,60409,337,48,2087,149
Lcos Angeles,California,6037,04/11/2021 12:00:00 AM,34.30828379,-118.2282411,1227537,23579,3711723.0,60498,573,26,3007,89
Los Angeles,alifornia,6037,04/12/2021 12:00:00 AM,34.30828379,-118.2282411,1228118,23601,3714587.0,60620,581,22,2864,122
Los Angees,Califonria,6037,04/13/2021 12:00:00 AM,34.30828379,-118.2282411,1228641,23628,3716579.0,60695,523,27,1992,75
Lo sAngeles,California,6037,04/14/2021 12:00:00 AM,34.30828379,-118.2282411,1228997,23653,3718210.0,60739,356,25,1631,44
Los Angeles,California,6037,04/15/2021 12:00:00 AM,34.30828379,-118.2282411,1229328,23648,3720901.0,60742,331,-5,2691,3
Los Angeles,Californita,6037,04/16/2021 12:00:00 AM,45.7506603049786,-118.2282411,1229641,23668,3723446.0,60820,313,20,2545,78
Los Angeles,California,6037,04/17/2021 12:00:00 AM,45.21336661844677,-118.2282411,1229998,23702,3725088.0,60892,357,34,1642,72
Los Angeles,California,6037,04/18/2021 12:00:00 AM,34.30828379,-118.2282411,1230398,23736,3727913.0,61010,400,34,2825,118
Los Angeles,aClifornia,5353,04/19/2021 12:00:00 AM,34.30828379,-118.2282411,1230398,23762,3729116.0,61095,0,26,1203,85
Los Angeles,California,4129,04/20/2021 12:00:00 AM,34.30828379,-118.2282411,1231186,23785,3731145.0,61141,788,23,2029,46
xLos Angeles,California,6037,04/21/2021 12:00:00 AM***,34.30828379,-118.2282411,1231532,23802,3731770.0,61175,346,17,625,34
Los Angeles,California,6037,04/22/2021 12:00:00 AM,34.30828379,-118.2282411,1231838,23799,3734562.0,61191,306,-3,2792,16
Los Angeles,California,6037,04/23/2021 12:00:00 AM,22.446618997797938,-176.24355794124924,1232131,23804,3736745.0,61216,293,5,2183,25
Los Angeles,California,6037,04/24/2021 12:00:00 AM,34.30828379,-118.2282411,1232391,23833,3738327.0,61277,260,29,1582,61
Los Angeles,California,6037,04/25/2021 12:00:00 AM,42.5323647814529,-118.2282411,1232751,23872,3740038.0,61366,360,39,1711,89
Los Angeles,California,6037,04/26/2021 12:00:00 AM,34.30828379,-118.2282411,1233091,23899,3742115.0,61461,340,27,2077,95
Ls Angeles,California,6037,04/27/2021 12:00:00 AuM,34.30828379,-118.2282411,1233505,23919,3743681.0,61548,414,20,1566,87
Los Angeles,California,6037,04/28/2021 12:00:00 AM,34.30828379,-68.63512642903427,1233772,23946,3744937.0,61612,267,27,1256,64
Los Angeles,California,6037,04/29/2021 12:00:00 AM,34.30828379,-118.2282411,1233998,23943,3747337.0,61639,226,-3,2400,27
Los Anegles,California,6037,04/30/2021 12:00:00 AM,34.30828379,-166.60850722285937,1234242,23942,3749580.0,61686,244,-1,2243,47
Los Angeles,California,6037,05/01/2021 12:00:00 AM,34.30828379,-111.4185455349637,1234242,23957,3750644.0,61728,0,15,1064,42
Los Angeles,California,7410,05/02/2021 12:00:00 AM,34.30828379,-118.2282411,1234746,23977,3753173.0,61808,504,20,2529,80
Los Angeles,California,6037,05/03/2021 12:00:00 AM,22.73258721597075,-118.2282411,1235150,23991,3755869.0,61874,404,14,2696,66
Los Angeles,California,6037,05/04/2021 12:00:00A M,34.30828379,-118.2282411,1235422,24008,3757115.0,61937,272,17,1246,63
Los Angeles,California,3394,05/05/2021 12:00:00 AM,34.30828379,-104.17495226909288,1235651,24022,3758137.0,61971,229,14,1022,34
Los nAgeles,California,6037,05/06/2021 12:00:00 AM,34.30828379,-118.2282411,1235828,24026,3760303.0,61989,177,4,2166,18
Los Agneles,California,6037,05/07/2021 12:00:00 AM,34.30828379,-118.2282411,1235999,24030,3761779.0,62021,171,4,1476,32
Los Angeles,California,6037,05/08/2021 12:00:00 AM,34.30828379,-118.2282411,1236256,24048,3763281.0,62036,257,18,1502,15
Los Angeles,California,6037,05/09/2021 12:00:00 AM,34.30828379,-118.2282411,1236456,24067,3764405.0,62083,200,19,1124,47
Los Angeles,California,6037,05/10/2021 12:00:00 AM,34.30828379,-118.2282411,1237021,24083,3767052.0,62133,565,16,2647,50
Los Angeles,California,6037,05/11/2021 12:00:00 AM,34.30828379,-118.2282411,1237273,24101,3768087.0,62161,252,18,1035,28
Los Angeles,California,6037,05/12/2021 12:t00:00 AM,34.30828379,-118.2282411,1237411,24115,3768805.0,62194,138,14,718,33
Los Angeles,California,6037,05/13/2021 12:00:00 AM,34.30828379,-118.2282411,1237561,24120,3769827.0,62201,150,5,1022,7
Los Angeles,California,6037,05/14/2021 12:00:00 AM,34.30828379,-118.2282411,1237700,24123,3771240.0,62227,139,3,1413,26
Los Angeles,California,6037,05/15/2021 12:00:00 AM,34.30828379,-118.2282411,1237910,24133,3772702.0,62269,210,10,1462,42
Los Angeles,California,6037,05/16/2021 12:00:00 AM,34.30828379,-118.2282411,1238147,24143,3774494.0,62317,237,10,1792,48
Los Angeles,California,6037,05/17/2021 12:00:00 AM,48.6810358725505,-118.2282411,1238382,24168,3775619.0,62362,235,25,1125,45
Los Angeles,California,6037,05/18/2021 12:00:00 AM,34.30828379,-118.2282411,1238607,24180,3776346.0,62409,225,12,727,47
Los Angeles,California,6037,05/19/2021 12:00:00 AM,34.30828379,-118.2282411,1238781,24192,3777077.0,62431,174,12,731,22
Los Angeles,Californria,6037,05/20/2021 12:00:00 AM,24.87703311868578,-118.2282411,1238932,24197,3778555.0,62447,151,5,1478,16
Los Angeles,California,6037,05/21/2021 12:00:00 AM,31.066750589853317,-165.25233499970557,1239127,24201,3779998.0,62485,195,4,1443,38
Los Angeles,California,6037,05/22/2021 12:00:00 AM,34.30828379,-118.2282411,1239306,24212,3781120.0,62519,179,11,1122,34
Los Angeles,California,6037,05/23/2021 12:00:00 AM,34.30828379,-118.2282411,1243338,24323,3786459.0,62679,4032,111,5339,160
Los Angeles,California,6037,05/24/2021 12:00:00 AM,34.30828379,-118.2282411,1243531,24348,3787911.0,62709,193,25,1452,30
Los Angeles,California,6037,05/25/2021 12:00:00 AM,34.30828379,-118.2282411,1243712,24357,3788713.0,62710,181,9,802,1
Los Angelse,alifornia,6037,05/26/2021 12:00:00 AM,34.30828379,-118.2282411,1243882,24359,3789227.0,62722,170,2,514,12
Los Angeles,California,6037,05/27/2021 12:00:00 AM,34.30828379,-66.70551373256488,1244054,24360,3789572.0,62724,172,1,345,2
Los Angeles,California,6037,05/28/2021 12:00:00 AM,34.30828379,-118.2282411,1244170,24364,3790976.0,62736,116,4,1404,12
Los Anglees,California,6037,05/29/2021 12:00:00 AM,34.30828379,-118.2282411,1244275,24367,3791889.0,62771,105,3,913,35
Los Angeles,California,3575,05/30/2021 12:00:00 AM,34.30828379,-118.2282411,1244473,24375,3792962.0,62830,198,8,1073,59
Los Angeles,California,6037,05/31/2021 12:00:00 AM,34.30828379,-76.7748017845598,1244684,24386,3794129.0,62885,211,11,1167,55
Los Angeles,California,6037,06/01/2021 12:00:00 AM,34.30828379,-67.11546642400226,1244917,24400,3794927.0,62920,233,14,798,35
Los Angeles,California,6743,06/02/2021 12:00:00 AM,34.30828379,-118.2282411,1245120,24411,3795580.0,62951,203,11,653,31
Los Angeles,California,6037,06/03/2021 12:00:00 AM,24.282204122755545,-118.2282411,1245254,24410,3796776.0,62958,134,-1,1196,7
Los Anegles,California,6037,06/04/2021 12:00:00 AM,34.30828379,-118.2282411,1245429,24413,3797937.0,62979,175,3,1161,21
Los Angeles,California,6037,06/05/2021 12:00:00 AM,34.30828379,-118.2282411,1245588,24426,3798631.0,62994,159,13,694,15
Los Angeles,California,6037,06/06/2021 12:00:00 AM,35.086054864081696,-118.2282411,1245786,24432,3799978.0,63039,198,6,1347,45
Los Angeles,California,6037,06/07/2021 12:00:00 AM,34.30828379,-134.01709982251143,1245949,24440,3801029.0,63077,163,8,1051,38
Los Angeles,California,6037,06/08/2021 12:00:00AM,26.74469774732301,-118.2282411,1246123,24434,3801538.0,63097,174,-6,509,20
Los Angeles,Califoarnia,6037,06/09/2021 12:00:00 AM,41.43511401924356,-118.2282411,1246129,24434,3801728.0,63103,6,0,190,6
Los Angeles,California,8412,06/10/2021 12:00:00 AM,34.30828379,-118.2282411,1246436,24433,3803094.0,63112,307,-1,1366,9
Los Angeles,California,6037,06/11/2021 12:00:00 AM,34.30828379,-118.2282411,1246640,24434,3804355.0,63116,204,1,1261,4
Los Angexles,California,6037,06/12/2021 12:00:00 AM,34.30828379,-118.2282411,1246832,24435,3805098.0,63135,192,1,743,19
Los Angeles,Calimfornia,6037,06/13/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24439,3806154.0,63162,201,4,1056,27
Los Angeles,California,5553,06/14/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24444,3806465.0,63180,0,5,311,18
Los Angeles,California,6037,06/15/2021 12:00:00 AM,34.30828379,-118.2282411,1247361,24451,3807726.0,63213,328,7,1261,33
Los Angeles,California,8347,06/16/2021 12:00:00 AM,34.30828379,-118.2282411,1247618,24454,3808258.0,63240,257,3,532,27
Los Angeles,California,6037,06/17/2021t 12:00:00 AM,34.30828379,-118.2282411,1247744,24456,3809710.0,63261,126,2,1452,21
Los Angeles,California,6037,06/18/2021 12:00:00 AM,34.30828379,-118.2282411,1247909,24459,3810808.0,63278,165,3,1098,17
Los Angeles,California,6940,06/19/2021 12:00:00 AM,34.30828379,-103.51285503577904,1248161,24461,3811723.0,63329,252,2,915,51
Los Angeles,California,6037,06/20/2021 12:00:00 AM,34.30828379,-118.2282411,1248415,24472,3812825.0,63405,254,11,1102,76
Los Angemles,Clifornia,6037,06/21/2021 12:00:00 AM,34.30828379,-118.2282411,1248737,24480,3814010.0,63439,322,8,1185,34
Los Angeles,Califonia,6037,06/22/2021 12:00:00 AM,34.30828379,-118.2282411,1249065,24483,3814890.0,63472,328,3,880,33
Los Angeles,California,6037,06/23/2021 12:00:00 AM,34.30828379,-118.2282411,1249304,24490,3815751.0,63492,239,7,861,20
oLs Angeles,California,6037,06/24/2021 12:00:00 AM,34.30828379,-159.01898976080977,1249572,24493,3817372.0,63501,268,3,1621,9
Los Angees,Califoria,6037,06/25/2021 12:00:00 AM,34.30828379,-118.2282411,1249875,24496,3818057.0,63507,303,3,685,6
Loks Angeles,California,6037,06/26/2021 12:00:00 AM,34.30828379,-118.2282411,1250240,24498,3816659.0,63537,365,2,-1398,30
Los Angeles,California,6037,06/27/2021 12:00:00 AM,34.30828379,-77.04472848781774,1250740,24499,3818326.0,63601,500,1,1667,64
Los Angeles,California,6037,06/28/2021 12:00:00 AM,34.30828379,-118.2282411,1251259,24506,3819662.0,63651,519,7,1336,50
Los Angeles,California,6037,06/29/2021 12:00:00 AM,34.30828379,-118.2282411,1251848,24506,3820442.0,63651,589,0,780,0
Los Angeles,California,6037,06/30/2021 12:00:00 AM,34.30828379,-118.2282411,1252303,24506,3820921.0,63650,455,0,479,-1
Los Angeles,California,7136,07/01/2021 12:00:00 AM,51.25465694156678,-118.2282411,1252739,24506,3821572.0,63655,436,0,651,5
Los Angeles,California,6037,07/02/2021 12:00:00 AM,34.30828379,-118.2282411,1253106,24522,3824369.0,63722,367,16,2797,67
Los Angeles,California,6037,07/03/2021 12:00:00 AM,34.30828379,-118.2282411,1253536,24525,3826508.0,63747,430,3,2139,25
Los Angeles,California,6037,07/04/2021 12:00:00 AM,34.30828379,-118.2282411,1254386,24531,3829942.0,63815,850,6,3434,68
Los Angeles,California,6037,07/05/2021 12:00:00 AM,34.30828379,-118.2282411,1255434,24542,3832060.0,63875,1048,11,2118,60
Los Angeles,California,6037,07/06/2021 12:00:00 AM,34.30828379,-118.2282411,1256557,24542,3834068.0,63932,1123,0,2008,57
Los Angeles,California,6037,07/07/2021 12:00:00 AM,34.30828379,-118.2282411,1257628,24542,3835469.0,63932,1071,0,1401,0
Los Angeles,California,6037,07/08/2021 12:00:00 AM,34.30828379,-118.2282411,1258685,24558,3840251.0,63964,1057,16,4782,32
