OBJECTID,GEOID,CITY,COUNTY,STATEABB,COUNTYFIPS,CBSA,CBSANAME,STATEFIPS,POPULATION,DOE_DAC,LINGISOPCT,OVER64PCT,PRE1960PCT,DSLPM,CANCER,PTRAF,PWDIS,PNPL,PRMP,PTSDF,PM25,LONGCOMPCT,NOCARPCT,ENERGYBRDN,FOSSEMPLMT,COALEMPLMT,OUTAGECNT,OUTAGEDUR,FOODSRTPCT,JOBACCESS,HOUSEBRDN,RENTPCT,TRNSPTBRDN,NOINTPCT,GREENSPACE,HOMELESPCT,UNINSURPCT,UNEMPPCT,DISABLPCT,INCPLMBPCT,SNGLPNTPCT,MOBILHMPCT,NONGRIDPCT,LESSHSPCT,LOWINCFPCT,LOWINCAPCT,EAL_NPCTL,ST_ABBR,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,total_work,non_transi,transit_us,est_vmiles,est_annual,Avg_Annual,five_year_,Highway_MP,Mean_Annua,Mean_Ann_1,Average_au,Average_An,Average__1,travel_tim,average__2,transporta,zero_vehic,EPL_NOVEH,one_vehicl,two_vehicl,three_vehi,EPL_COMMUT,EPL_TCB,NWKI,EPL_NWKI,Transp_TH,EPL_AGE65,EP_UNINSUR,EPL_UNINSU,EPL_DISABL,Health_TH,EPL_NOHSDP,B25003_c_2,EPL_Renter,EPL_UNEMP,EPL_PCI,EPL_POV,GINI,EPL_GINI,B25106_001,B25106_002,B25106_006,B25106_010,B25106_014,B25106_018,B25106_022,B25106_024,B25106_028,B25106_032,B25106_036,B25106_040,B25106_044,P_HUCB,EPL_HUCB,Economy_TH,EPL_LIMENG,Equity_TH,Resilience,P_LDPNT,P_DSLPM,P_CANCR,P_RESP,P_OZONE,P_PM25,ENVIRO_TH,Transpor_1,HealthDis,EconomyDis,EquityDis,Resilien_1,EnviroDis,SumDis,DOT_DAC,Shape_Leng,Count_,NEVI_DAC,Shape__Area,Shape__Length
3850,06085503508,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6533,0,0.116,0.1116,0.3644,0.4569,57.7611,2668.5039,0,0.3261,0.5001,11.0929,17.879,0.5333,0.0054,2,0.0005,0.0005,2,1526,1,-2.6,25,36,17,4,-1,2.8857,0.0435,0.0284,0.0935,0,0.4226,0,0.0365,0.3736,0.3131,0.5058,88.9784,CA,06085503508,"Census Tract 5035.08, Santa Clara County, California",0.389247186892,6682,3319,2596,157,45.31,11327.5,26626,3.18818043,23.61574858,7700,128.3333333,2.632,18003.52447,2098.43626,2389.02112,16569.98045,0.62232331,0.5,22,6,23,70.4,77.6,97.42635831,13.33333333,24.0225,55.2622145775,23.39,7,45.8632469,22.58,30.6110823,94.87,31.6,50,23.2,79.21,50.95,0.3777,22,1341,917,43,135,0,60,103,424,72,70,30,25,40,43.1021625652,83.3488,57.6541142857,93.8,93.8,88.97840223,68.0669174891,24.1983849862,38.2802948114,41.6071376549,53.3152965377,62.7426011244,48.0351054339,1,0,1,1,1,0,4,1,0.0406617838443,1,1,1590671.54296875,5043.36692398765
3851,06085503509,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4449,0,0.1251,0.0976,0.0928,0.6688,85.9068,960.1375,0,0.4552,0.634,12.1556,26.5501,0.5616,0,2,0.0005,0.0005,2,1526,1,-2.2,27,25,18,3.2,-1,2.8857,0.1083,0.066,0.0977,0,0.2738,0.0029,0.0593,0.2875,0.247,0.3843,81.7869,CA,06085503509,"Census Tract 5035.09, Santa Clara County, California",0.416487455196,4218,2073,1614,32,0,12133.33333,35612,3.18818043,23.61574858,7950,132.5,2.671,18734.40259,2098.43626,2466.586741,17085.24364,0.479760857,0,0,5.3,22.3,72.4,81.4,86.1434243,10.5,42.2553,52.449681075,19.85,10.8,67.4419896,29.95,39.0806632,92.81,27.3,43,78.13,64.36,16.74,0.3449,8,894,650,41,12,5,117,72,244,6,0,34,29,61,42.1700223714,81.7439,54.9691285714,95.01,95.01,81.78693686,33.7505673659,23.2134434621,37.131497379,40.8480285971,55.7174419847,59.7992074545,41.7433643739,1,0,1,1,1,0,4,1,0.0538119447428,1,1,1723051.08984375,6577.58297928314
3852,06085503510,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5826,0,0.1792,0.0948,0.4802,0.7698,88.8186,6486.2085,0,0.5759,1.4729,18.5643,26.9245,0.5735,0.0236,2,0.0005,0.0005,2,1526,1,-3,24,47,16,12.1,0,2.8857,0.0767,0.0418,0.0926,0.0065,0.5547,0.0247,0.0534,0.2987,0.3204,0.5918,87.6957,CA,06085503510,"Census Tract 5035.10, Santa Clara County, California",0.398817111064,5929,3051,2427,67,40.39,10097.5,32387,3.18818043,23.61574858,6675,111.25,2.599,17088.49069,2098.43626,2071.002075,15710.58324,0.485089179,2.4,57.7,4.9,23.4,69.4,58.3,87.07071268,12.77777778,28.1894,57.81502817,14.46,9.8,62.6581312,16.04,31.0527104,95.18,42.6,65,62.84,64.3,46.61,0.4009,37,1386,796,17,23,115,42,85,590,103,61,49,123,20,46.0317460317,87.778,65.5297142857,95.77,95.77,87.69573406,75.8960080575,28.9306384483,41.9328321198,45.4935281988,51.5433519822,63.8660463081,51.2770675191,1,0,1,1,1,1,5,1,0.044261137292,1,1,1637802.16796875,5524.827625056
3853,06085503601,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,3383,0,0.3354,0.1094,0.5529,0.8006,64.4691,12071.6523,0.0001,0.4859,5.8821,21.5399,18.5086,0.5275,0.0047,2,0.0005,0.0005,2,1526,0,-4.1,23,60,15,15.5,0,2.8857,0.1117,0.0334,0.1113,0,0.2934,0.0109,0.1086,0.2949,0.4691,0.6603,91.2812,CA,06085503601,"Census Tract 5036.01, Santa Clara County, California",0.529853180028,3148,1559,997,156,38.72,9680,32045,3.18818043,23.61574858,7650,127.5,2.322,15058.17361,2098.43626,2373.507996,12213.3766,0.381132052,0.5,22,16.3,33.7,49.5,76.9,59.8933896,13.33333333,24.0225,45.7039724,23.39,8.8,57.1278797,40.38,40.2992932333,91.38,66,87,34.11,58.99,53.43,0.4882,85,902,307,23,14,11,0,57,595,74,58,61,62,10,41.0199556541,79.7339,69.9491285714,94.89,94.89,91.28115591,80.2733179679,51.5520555319,53.783490746,60.6229357231,40.5144619367,73.1177246444,59.9773310917,0,0,1,1,1,1,4,1,0.0562736391826,1,1,2176484.33203125,6902.07239392409
3854,06085503602,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5602,1,0.266,0.1075,0.3466,1.2005,96.7495,26486.0115,0.0001,0.9136,6.6946,29.3762,27.6007,0.4685,0.0545,2,0.0005,0.0005,2,1526,0,-4.1,20,51,15,13.1,-3,2.8857,0.0627,0.0762,0.0969,0.0044,0.4286,0.0693,0.0413,0.3843,0.4149,0.5801,76.4803,CA,06085503602,"Census Tract 5036.02, Santa Clara County, California",0.47141509792,5368,2773,2024,138,37.99,9497.5,24674,3.18818043,23.61574858,6575,109.5833333,2.177,14032.17977,2098.43626,2039.975827,12386.42951,0.502003303,5.4,78.6,13.3,39.2,42,56.2,89.64851884,14.83333333,11.8239,59.06810471,20.85,6,38.7430047,24.74,28.1110015667,95.84,57.3,81,72.63,74.84,70.3,0.4513,70,1379,589,7,16,22,60,65,790,202,108,73,51,50,47.4256707759,89.4557,79.1522428571,96.92,96.92,76.48029255,60.2492747332,51.5368011697,53.8595054314,59.719659761,43.7721962527,71.2235564927,56.7268323068,1,0,1,1,1,1,5,1,0.0508344680295,1,1,1927929.50390625,6360.22911119404
3855,06085503703,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4073,1,0.347,0.107,0.1805,1.1104,93.9088,27367.3727,0,0.8291,5.0546,27.5714,27.3415,0.4995,0.0476,2,0.0005,0.0005,2,1526,0,-3.9,20,47,15,14.5,0,2.8857,0.071,0.0501,0.0883,0.0065,0.5261,0.0064,0.0475,0.4676,0.3673,0.491,78.4682,CA,06085503703,"Census Tract 5037.03, Santa Clara County, California",0.25290839306,4325,1892,1345,115,42.59,10647.5,30716,3.18818043,23.61574858,7025,117.0833333,2.316,15502.42253,2098.43626,2179.593944,13327.62696,0.433898521,4.8,76,10.5,33,51.7,65.7,76.0279297,14.38888889,15.1327,58.215157425,16.65,7.9,51.6587283,20.54,29.6162427667,98.77,48.9,73,53.34,81.39,49.38,0.4201,51,926,473,22,33,15,67,59,453,74,52,115,59,7,54.3196544276,95.6505,71.7900714286,98.55,98.55,78.468222,49.3649509369,47.2213216287,49.5595005132,56.155972661,46.7918573369,68.2312148327,52.8874696516,1,0,1,1,1,1,5,1,0.0377262214132,1,1,1040398.3515625,4731.19391754554
3856,06085503707,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6087,0,0.2898,0.076,0.2514,1.0836,94.3627,4225.1294,0.0001,0.6692,5.4378,28.3488,27.6222,0.4546,0.0361,2,0.0005,0.0005,2,1526,1,-4.1,21,43,15,3.2,-1,2.8857,0.0453,0.0186,0.0682,0.007,0.374,0.0063,0.019,0.2746,0.2285,0.2974,84.4939,CA,06085503707,"Census Tract 5037.07, Santa Clara County, California",0.291543303588,6217,2963,2187,199,44.8,11200,35304,3.18818043,23.61574858,7175,119.5833333,2.247,15308.25506,2098.43626,2226.133317,13666.14095,0.387098939,3.6,69,16.2,32.1,48.1,68.5,61.91732141,14.88888889,11.261,52.6695803525,6.72,5.5,34.8534292,8.13,16.5678097333,95.4,57.9,81,16.95,72.16,37.37,0.3153,2,1424,600,10,11,21,99,38,824,53,68,109,91,75,40.3792134831,78.6039,54.7834142857,96.67,96.67,84.49387536,50.6617770047,45.9047469682,50.2823796475,55.1423418083,43.1539600998,71.4725394112,52.7696241566,1,0,1,1,1,1,5,1,0.035519531727,1,1,1205589.4921875,4375.77874181695
3857,06085503709,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6457,1,0.4228,0.2338,0.1543,1.1121,95.3937,3922.7282,0.0001,0.6123,6.2567,30.4812,27.7104,0.5453,0.0908,2,0.0005,0.0005,2,1526,1,-3.9,14,78,14,26.1,0,2.8857,0.1033,0.125,0.1737,0,0.6267,0,0.0343,0.3872,0.6505,0.683,89.12,CA,06085503709,"Census Tract 5037.09, Santa Clara County, California",0.341687914736,6205,2416,1687,248,30.93,7732.5,25186,3.18818043,23.61574858,6025,100.4166667,1.935,11735.91151,2098.43626,1869.331461,10279.47009,0.408142225,9.1,87.5,17.7,43.8,29.4,43.4,68.64293845,12.72222222,28.6425,57.0463596125,72.49,10.3,65.1174094,75.08,70.8958031333,97.93,82.2,95,90.78,88.15,90.29,0.5484,96,1981,353,15,12,10,18,50,1628,484,258,154,70,0,54.0636042403,95.5008,93.3786857143,99.39,99.39,89.1200044,45.6694787493,47.3423026211,51.8237179994,56.9939601016,41.1976439604,72.5629543589,52.5983429651,1,1,1,1,1,1,6,1,0.0389816888561,1,1,1394664.51171875,4867.25949030375
3858,06085503710,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,3858,0,0.3585,0.124,0.2227,0.7102,62.8378,5779.5173,0,0.4737,3.4166,16.8798,18.3343,0.3938,0.1306,1,0.0005,0.0005,2,1526,1,-4.2,13,79,14,16.5,0,2.8857,0.0539,0.0835,0.1249,0,0.5867,0,0.0148,0.3985,0.4209,0.5847,78.4503,CA,06085503710,"Census Tract 5037.10, Santa Clara County, California",0.232151163438,4061,1677,1212,115,29.04,7260,31285,3.18818043,23.61574858,5925,98.75,2.086,12439.20895,2098.43626,1838.305213,10972.25955,0.3507195,13.1,91.5,7,38.4,41.6,40.9,49.51692162,15.66666667,6.6053,47.130555405,33.33,7.8,51.024815,36,40.1182716667,97.93,74.4,92,87.31,83.41,72.65,0.5409,95,1084,277,21,0,0,35,38,807,267,83,36,29,0,46.9557195572,88.934,88.1762857143,98.3,98.3,78.45034988,55.3478688323,44.9660443678,50.0995007836,55.6026780688,44.4045995341,70.0815503129,53.4170403166,0,0,1,1,1,1,4,1,0.0402174162161,1,1,955169.41796875,4846.64971877894
3859,06085503711,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5368,0,0.1855,0.0884,0.3862,1.1075,94.811,19036.1258,0.0001,0.7894,5.3916,25.4307,27.4567,0.4609,0.0108,2,0.0005,0.0005,2,1526,1,-4.2,21,57,15,15.5,-2,2.8857,0.0926,0.0735,0.0861,0,0.4227,0.011,0.0341,0.3784,0.3275,0.4786,77.0385,CA,06085503711,"Census Tract 5037.11, Santa Clara County, California",0.372905805844,5327,2312,1625,49,44.8,11200,30558,3.18818043,23.61574858,6300,105,2.657,18101.48362,2098.43626,1954.653644,14721.83974,0.481767123,1.1,36.3,4.7,21.9,72.4,50,86.48213443,12.72222222,28.6425,50.3561586075,11.7,10.1,64.1953536,12.45,29.4484512,95.8,60.9,83,56.7,78.72,48.59,0.3888,29,1057,413,29,10,4,15,63,644,23,74,104,111,39,44.6546830653,85.805,68.2307142857,94.95,94.95,77.03845255,66.7398986625,47.084244575,50.8788022538,55.883330638,45.3640991776,69.5144632929,55.9108064333,1,0,1,1,1,1,5,1,0.0408354074187,1,1,1521907.3125,5065.47067238578
3860,06085503712,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4484,0,0.4085,0.2002,0.1001,0.675,62.1075,10640.2139,0,0.4023,2.6952,16.9192,18.3373,0.4172,0.0369,1,0.0005,0.0005,2,1526,1,-3.9,18,73,14,20.1,-1,2.8857,0.0918,0.0595,0.1056,0.012,0.4347,0,0.0366,0.3141,0.3719,0.5432,88.8739,CA,06085503712,"Census Tract 5037.12, Santa Clara County, California",0.256437751442,4444,2031,1500,103,31.29,7822.5,34754,3.18818043,23.61574858,6900,115,2.131,12966.02019,2098.43626,2140.811134,11823.3169,0.340200176,3.7,69.7,21.2,33.4,41.7,63.1,45.95907715,12.5,30.4658,52.3062192875,83.6,11.3,69.5735492,34.49,62.5545164,94.32,76.1,93,67.26,70.51,73.74,0.505,89,1420,339,21,12,25,43,24,1081,260,209,94,80,27,55.985915493,96.5909,83.4887,98.48,98.48,88.87391908,38.8007379491,42.2176191443,48.5090697237,52.995504627,44.5829928018,70.1328999181,49.5398040274,1,1,1,1,1,0,5,1,0.0334501786543,1,1,1052945.46875,4203.7587917032
3861,06085503713,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,3550,0,0.3415,0.15,0.0403,0.6385,61.2826,16110.2178,0,0.3657,2.3331,17.5319,18.2746,0.5156,0.0336,1,0.0005,0.0005,2,1526,0,-3.8,13,82,14,21.8,-1,2.8857,0.0814,0.0145,0.1223,0,0.248,0,0.0471,0.3472,0.4932,0.6833,63.71,CA,06085503713,"Census Tract 5037.13, Santa Clara County, California",0.188287659626,3457,1516,1065,67,27.23,6807.5,30581,3.18818043,23.61574858,6475,107.9166667,2.132,12505.49501,2098.43626,2008.949578,10886.88323,0.356001544,3.4,67.5,24.1,28.7,43.9,53.9,51.3992615,11.58333333,36.2788,52.269515375,68.76,7.6,49.7632372,38.91,52.4777457333,96.8,77,93,3.15,79.29,71.51,0.4077,42,1126,259,21,31,3,46,0,867,188,40,32,116,27,44.7602131439,85.9808,67.3901142857,98.68,98.68,63.70997677,24.9330850194,39.2555603592,46.6955438105,49.5539165511,45.6576109648,68.9968299647,45.8487577783,1,1,1,1,0,0,4,1,0.0309067317603,1,1,774278.83984375,3884.67198311125
3862,06085503902,Alum Rock,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5973,0,0.1685,0.1268,0.5931,0.9369,116.4472,3752.2652,0,0.5818,2.337,27.8384,36.2679,0.4961,0.0222,2,0.0005,0.0005,2,1526,1,-3.1,20,58,16,10.7,0,2.8857,0.0416,0.0425,0.0813,0,0.2434,0,0.0468,0.1672,0.2512,0.5338,86.3127,CA,06085503902,"Census Tract 5039.02, Santa Clara County, California",0.396120960798,6019,2588,1940,103,39.81,9952.5,39244,3.18818043,23.61574858,7675,127.9166667,2.403,15724.65421,2098.43626,2381.264558,14252.19504,0.363168766,2.2,55.2,8.5,36.1,53.2,77.3,53.94930453,13.16666667,25.3405,52.9474511325,29.38,8,52.2968075,24.05,35.2422691667,90.67,39.9,62,57.8,56.02,44.98,0.4123,45,1537,924,38,21,35,65,180,613,21,83,94,103,44,44.5022771633,85.5456,63.1450857143,94.28,94.28,86.31270708,81.7362745094,25.1748714158,39.4850818032,42.2614754743,48.8297046149,66.7204417899,50.7013082679,1,0,1,1,1,1,5,1,0.0417685579897,1,1,1626238.27734375,5298.26980191454
3863,06085503903,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,3773,0,0.2887,0.1197,0.4226,0.5764,59.8093,5309.1963,0,0.3326,1.9031,18.7979,18.2134,0.5888,0.0198,2,0.0005,0.0005,2,1526,0,-3.6,25,48,16,10.4,0,2.8857,0.0648,0.0652,0.094,0,0.3451,0,0.0137,0.2445,0.2269,0.4804,68.9891,CA,06085503903,"Census Tract 5039.03, Santa Clara County, California",0.358008832378,3658,1822,1336,106,40.11,10027.5,40341,3.18818043,23.61574858,7700,128.3333333,2.54,16662.22596,2098.43626,2389.02112,14728.84995,0.365108697,2,52.3,10.8,18.4,68.8,77.6,54.57952747,14.25,16.264,50.1858818675,36.28,6.4,41.6799744,20.54,32.8333248,90.37,39.9,62,65.55,48.51,35.92,0.389,29,949,570,6,25,0,34,145,379,73,11,29,88,42,47.7344573235,89.8374,60.1696285714,94.17,94.17,68.9891255,67.732222426,34.1682242178,43.2848489081,46.5298170814,47.0558239268,68.0046065616,51.1292571869,1,0,1,1,0,1,4,1,0.0401080826934,1,1,1486267.640625,4990.90754434196
3864,06085504001,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6078,0,0.1649,0.0942,0.4045,0.8034,89.1978,6716.0555,0,0.5377,2.1821,24.543,27.1543,0.5097,0.0265,2,0.0005,0.0005,2,1526,0,-3.5,23,44,15,15.3,0,2.8857,0.0921,0.0474,0.0742,0.0065,0.463,0.0089,0.0462,0.3643,0.3843,0.3352,88.6581,CA,06085504001,"Census Tract 5040.01, Santa Clara County, California",0.43700375717,6344,3019,2314,151,41.96,10490,30364,3.18818043,23.61574858,7300,121.6666667,2.436,16222.92775,2098.43626,2264.916127,14804.40559,0.487564405,2.7,61,10.1,28.1,59.1,70.9,87.42330437,15.66666667,6.6053,56.4821510925,17.59,8.5,55.4011081,16.63,29.8737027,91.14,53.1,77,32.72,75.33,46.21,0.4024,38,1537,721,16,8,52,86,49,816,109,75,197,126,40,49.3168510085,91.5604,64.5657714286,94.63,94.63,88.65807888,68.207981614,30.6984440259,42.5094040118,45.9444895987,49.616357808,66.2683594909,50.5408394249,1,0,1,1,1,1,5,1,0.0456836887813,1,1,1801146.8203125,5725.13685579637
3865,06085504002,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6772,0,0.1853,0.1273,0.2282,0.6499,60.9617,16547.9338,0,0.4124,1.9826,14.0435,18.1972,0.4888,0.0125,2,0.0005,0.0005,2,1526,1,-3.8,21,62,15,7.3,-2,2.8857,0.1034,0.0934,0.0861,0.0065,0.3829,0.0044,0.0509,0.3164,0.2556,0.5323,85.8123,CA,06085504002,"Census Tract 5040.02, Santa Clara County, California",0.397760735992,6634,3267,2261,138,38.58,9645,31756,3.18818043,23.61574858,6650,110.8333333,2.595,16808.99484,2098.43626,2063.245513,13784.92336,0.434088782,1.3,40.3,10.6,15.4,72.7,57.8,76.08623227,15,10.6349,46.2052830675,26.04,9.8,62.6581312,21.21,36.6360437333,92.94,56.3,80,89.91,77.91,27.02,0.4011,37,1375,601,24,9,12,48,85,774,135,62,136,95,122,52.9454545455,94.7374,71.3596285714,94.28,94.28,85.81228777,50.3783779917,40.117362585,45.9606683738,50.2873353558,47.8362808719,67.7265311454,50.3844260539,0,0,1,1,1,1,4,1,0.0437457637356,1,1,1622009.828125,5555.86825020625
3866,06085504101,Alum Rock,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5095,0,0.0537,0.1209,0.5634,0.4429,57.5505,943.9112,0,0.2904,0.7655,9.5964,18.039,0.4926,0.0449,2,0.0005,0.0005,2,1526,1,-2.8,27,33,17,6.8,-1,2.8857,0.0958,0.0722,0.0992,0,0.3373,0.0129,0.0651,0.2236,0.3132,0.4149,83.1576,CA,06085504101,"Census Tract 5041.01, Santa Clara County, California",0.383388475144,4953,2775,2033,116,45.47,11367.5,30385,3.18818043,23.61574858,7225,120.4166667,2.618,17930.34136,2098.43626,2241.646441,15465.35909,0.508980059,4.5,74.5,3.3,18.4,73.9,69.5,90.58968878,10,44.9119,69.875397195,29.94,8.1,52.9369697,32.94,38.6056565667,92.87,27.8,44,85.82,64.77,60.67,0.3704,18,1091,788,10,41,10,121,159,303,59,13,0,62,0,43.5380384968,84.06,64.3128571429,91.47,91.47,83.15759084,80.8531833845,22.9701267661,37.8013919156,41.0173358774,51.1368916407,65.2937330706,49.8454437758,1,0,1,1,1,0,4,1,0.0446036080038,1,1,1576564.05078125,5517.22468418443
3867,06085504102,Alum Rock,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5883,0,0.1919,0.1032,0.5644,0.66,85.5048,2336.3979,0,0.4571,0.9685,17.9917,26.9009,0.5713,0.0245,2,0.0005,0.0005,2,1526,1,-2.5,24,35,17,8.4,0,2.8857,0.0738,0.057,0.1113,0,0.4673,0,0.0061,0.2566,0.287,0.429,89.6782,CA,06085504102,"Census Tract 5041.02, Santa Clara County, California",0.519011435868,5690,2778,2473,64,48.01,12002.5,31985,3.18818043,23.61574858,6775,112.9166667,2.62,18302.77554,2098.43626,2102.028323,18443.66397,0.576634797,2.4,57.7,5.7,19.4,72.5,60.6,95.95213637,12.11111111,33.0222,61.8185840925,18.94,9.8,62.6581312,27.69,36.4293770667,89.61,24.3,37,40.82,52.54,27.02,0.384,26,1321,1000,47,13,16,120,154,321,34,46,87,23,48,44.5117335352,85.5703,51.2229,93.59,93.59,89.6781644,79.6169883159,22.7469005618,36.4905347366,39.3018795186,52.4078096483,63.6142792247,49.029732001,1,0,1,1,1,0,4,1,0.0516441067561,1,1,2125273.79296875,6363.75560833048
3868,06085504413,Milpitas,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,1981,0,0.227,0.2132,0.0149,0.2974,27.8872,1786.6981,0.0001,0.1457,0.8875,12.4355,9.403,0.4465,0.0352,1,0.0005,0.0005,2,1526,0,-2.6,25,41,16,14.5,-1,2.8857,0.0294,0.0598,0.1702,0.0082,0.1181,0,0.0069,0.0878,0.1555,0.2341,75.5564,CA,06085504413,"Census Tract 5044.13, Santa Clara County, California",0.248550459786,1923,739,630,18,33.53,8382.5,82031,3.18818043,23.61574858,8425,140.4166667,2.246,13936.94038,2098.43626,2613.96142,14546.36236,0.177327624,3.5,68.3,8.3,48.3,39.9,86.9,7.054610067,18,0.6508,40.7263525167,82.13,3.3,17.0066516,72.02,57.0522172,59.8,45.8,69,58.82,10.6,26.03,0.4588,73,729,395,0,12,5,5,73,334,119,23,18,0,4,35.5281207133,67.7508,52.1429714286,91.55,91.55,75.55644152,15.8667489122,35.6216473071,33.7639617795,44.8137237946,28.9367883397,78.169438015,39.5287180247,0,1,1,1,1,0,4,1,0.0361547827296,1,1,1015603.1953125,4721.66633909081
3869,06085505100,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4076,0,0.0672,0.0577,0.4893,0.9938,74.1829,8837.6503,0.0002,0.3722,4.8069,44.1473,18.802,0.3324,0.064,1,0.0005,0.0005,2,1526,1,-5.3,22,63,15,14.6,-3,2.8857,0.0594,0.0398,0.1313,0,0.4978,0,0.0299,0.126,0.3285,0.3991,99.1806,CA,06085505100,"Census Tract 5051, Santa Clara County, California",2.689238268,3985,2255,1686,145,36.09,9022.5,56573,3.18818043,23.61574858,5775,96.25,1.616,10250.65592,2098.43626,1791.76584,9590.825325,0.169530082,6.4,81.9,40.5,38.2,14.9,37.2,6.214775535,13.41666667,23.1685,37.1208188838,26.04,4.7,28.4899949,39.64,31.3899983,58.31,73.9,92,29.96,10.3,44.11,0.4748,80,2039,532,24,38,41,9,51,1507,340,70,37,55,104,37.7145659637,73.071,55.393,86.84,86.84,99.18063212,74.2105885473,64.1812718229,74.9126299675,91.0026394467,28.4813139114,78.0792098683,68.4779422607,0,0,1,1,1,1,4,1,0.122580255295,1,1,11044950.1601563,14879.6049355639
3870,06085505202,Santa Clara,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6936,0,0.0526,0.104,0.2189,1.4444,102.6714,4065.6327,0.0004,4.7313,5.0427,105.8387,28.1948,0.3911,0.0389,1,0.0005,0.0005,2,1526,1,-3.8,16,76,14,8.9,-1,2.8857,0.0509,0.0176,0.1096,0.013,0.2195,0,0.0319,0.1233,0.2039,0.4624,99.6192,CA,06085505202,"Census Tract 5052.02, Santa Clara County, California",3.54720826356,6472,3946,3154,177,41.04,10260,46460,3.18818043,23.61574858,6100,101.6666667,1.949,12883.01561,2098.43626,1892.601147,12283.99863,0.264399454,3.9,71,25.6,42.2,28.3,45.3,22.46314445,13.11111111,25.5863,41.0873611125,26.57,9.7,62.1110077,44.03,44.2370025667,83.7,76.2,93,6.09,27.47,44.11,0.4381,62,2538,605,0,39,0,70,60,1933,127,184,362,182,257,50.4728132388,92.7233,58.4419,77.28,77.28,99.61918641,54.2095512906,62.3431535519,62.7371232223,80.9089945588,23.7645917098,77.9707755273,60.3223649768,0,0,1,1,1,1,4,1,0.1660996195,1,1,14562015.4726563,20293.2603046415
3871,06085505203,Santa Clara,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5964,0,0.0559,0.0801,0.43,0.8859,70.8655,9266.7041,0.0001,0.5654,2.6732,35.831,18.706,0.247,0.0607,1,0.0005,0.0005,2,1526,1,-4.9,31,57,15,1.4,0,2.8857,0.0406,0.0324,0.0642,0,0.1605,0,0.0468,0.0437,0.2681,0.3045,94.0802,CA,06085505203,"Census Tract 5052.03, Santa Clara County, California",0.576740248602,6000,2663,1536,108,38.12,9530,9354,3.18818043,23.61574858,5575,92.91666667,1.956,12621.39847,2098.43626,1729.713344,9094.75246,0.972284847,6.1,81,21.6,42.9,29.4,32.4,99.378106,17.66666667,0.9556,53.4334265,2.96,4.8,29.343313,9.94,14.0811043333,32.33,56.1,79,25.83,38.3,77.94,0.4274,55,1282,563,21,4,0,0,148,719,107,43,87,68,88,44.1497659906,85.0156,56.2022285714,46.95,46.95,94.08020457,68.8413242824,57.3948712332,68.24853751,84.17172949,27.9073079452,76.4044046114,63.8280291787,1,0,1,0,1,1,4,1,0.0660829366917,1,1,2370068.640625,7968.40131572081
