year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,62,1,1.911,0.523,No Difference,0.03,2.58,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,31,0,0.462,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000707,"Kaiser Foundation Hospital, Riverside",Riverside,71,0,2.667,0.0,No Difference,0.0,1.12,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30001370,"Kaiser Foundation Hospital, Roseville",Placer,117,3,3.764,0.797,No Difference,0.2,2.17,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,76,2,3.025,0.661,No Difference,0.11,2.18,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,170,2,5.945,0.336,No Difference,0.06,1.11,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,102,3,4.059,0.739,No Difference,0.19,2.01,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,74,2,1.192,1.677,No Difference,0.28,5.54,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000944,"Kaiser Foundation Hospital, San Rafael",Marin,37,2,0.45,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,99,1,3.962,0.252,No Difference,0.01,1.25,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000508,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,34,0,0.376,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000071,"Kaiser Foundation Hospital, South Bay",Los Angeles,92,0,3.125,0.0,Low,0.0,0.96,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,108,0,3.723,0.0,Low,0.0,0.81,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,53,2,0.727,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630012364,"Kaiser Foundation Hospital, Vacaville",Solano,35,1,0.507,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Contra Costa,122,0,4.526,0.0,Low,0.0,0.66,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000076,"Kaiser Foundation Hospital, West LA",Los Angeles,102,0,3.903,0.0,Low,0.0,0.77,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000290,"Kaiser Foundation Hospital, Woodland Hills",Los Angeles,80,0,2.49,0.0,No Difference,0.0,1.2,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120001444,Kaweah Delta Medical Center,Tulare,6,1,0.193,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000912,Keck Hospital of USC,Los Angeles,387,4,18.109,0.221,Low,0.07,0.53,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120000342,Kern Medical Center,Kern,68,1,1.887,0.53,No Difference,0.03,2.61,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000040,LAC+USC Medical Center,Los Angeles,7,0,0.373,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,60,2,2.702,0.74,No Difference,0.12,2.45,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000028,LAC/Rancho Los Amigos National Rehabilitation Ctr,Los Angeles,2,0,0.029,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000024,La Palma Intercommunity Hospital,Orange,19,1,0.18,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000047,Lakewood Regional Medical Center,Los Angeles,35,3,0.446,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000139,Lodi Memorial Hospital,San Joaquin,21,0,0.331,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000027,Loma Linda University Medical Center,San Bernardino,143,5,6.399,0.781,No Difference,0.29,1.73,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630012971,Loma Linda University Medical Center - Murrieta,Riverside,19,1,0.241,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000095,Long Beach Memorial Medical Center,Los Angeles,66,1,2.185,0.458,No Difference,0.02,2.26,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000025,Los Alamitos Medical Center,Orange,40,2,0.535,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000085,Los Angeles Community Hospital,Los Angeles,6,0,0.074,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000038,Los Angeles County Olive View-UCLA Medical Center,Los Angeles,33,1,1.497,0.668,No Difference,0.03,3.3,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000020,Los Robles Hospital & Medical Center,Ventura,92,2,3.53,0.567,No Difference,0.07,2.05,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70001349,Lucile Salter Packard Children's Hospital at Stanford,Santa Clara,57,0,2.207,0.0,No Difference,0.0,1.36,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000021,Mad River Community Hospital,Humboldt,1,0,0.008,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,40000111,Madera Community Hospital,Madera,11,0,0.151,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000005,Mammoth Hospital,Mono,2,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000021,Marian Regional Medical Center,Santa Barbara,42,1,0.393,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,7,0,0.07,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000953,Marin General Hospital,Marin,18,0,0.579,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000044,Marina Del Rey Hospital,Los Angeles,10,0,0.106,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000121,Marshall Medical Center,El Dorado,23,0,0.262,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,40000110,Memorial Hospital Los Banos,Merced,2,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000092,Memorial Hospital of Gardena,Los Angeles,9,0,0.135,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000123,Memorial Medical Center,Stanislaus,155,6,5.401,1.111,No Difference,0.45,2.31,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000023,Mendocino Coast District Hospital,Mendocino,2,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000727,Menifee Valley Medical Center,Riverside,4,0,0.057,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000124,Mercy General Hospital,Sacramento,70,2,2.615,0.765,No Difference,0.13,2.53,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120000404,Mercy Hospital,Kern,21,0,0.319,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000901,Mercy Hospital of Folsom,Sacramento,36,0,0.405,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,40000113,Mercy Medical Center,Merced,35,0,0.543,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000012,Mercy Medical Center Mt. Shasta,Siskiyou,3,0,0.049,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000010,Mercy Medical Center Redding,Shasta,76,0,2.434,0.0,No Difference,0.0,1.23,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000127,Mercy San Juan Medical Center,Sacramento,116,3,3.617,0.829,No Difference,0.21,2.26,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120000701,Mercy Southwest Hospital,Kern,14,0,0.164,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000037,Methodist Hospital of Sacramento,Sacramento,34,0,0.364,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000096,Methodist Hospital of Southern California,Los Angeles,37,4,1.024,3.905,High,1.24,9.42,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000017,Mills-Peninsula Medical Center,San Mateo,66,0,2.31,0.0,No Difference,0.0,1.3,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000027,Mission Community Hospital,Los Angeles,6,0,0.049,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000066,Mission Hospital Laguna Beach,Orange,7,0,0.082,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000060,Mission Hospital Regional Medical Center,Orange,72,2,2.72,0.735,No Difference,0.12,2.43,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000009,Montclair Hospital Medical Center,San Bernardino,6,0,0.086,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000108,Monterey Park Hospital,Los Angeles,6,0,0.074,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000145,Natividad Medical Center,Monterey,7,0,0.082,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000010,Northbay Medical Center,Solano,33,0,0.368,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000378,Northbay Vacavalley Hospital,Solano,17,0,0.2,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000111,Northridge Hospital Medical Center,Los Angeles,33,1,1.186,0.843,No Difference,0.04,4.16,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000982,Novato Community Hospital,Marin,11,0,0.151,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000146,O'Connor Hospital,Santa Clara,62,0,2.627,0.0,No Difference,0.0,1.14,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000131,Oak Valley Hospital District   (2-Rh),Stanislaus,1,0,0.008,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000105,Olympia Medical Center,Los Angeles,34,0,1.363,0.0,No Difference,0.0,2.2,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000208,Orange Coast Memorial Medical Center,Orange,62,0,2.036,0.0,No Difference,0.0,1.47,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000014,Oroville Hospital,Butte,21,0,0.319,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000052,PIH Hospital - Downey,Los Angeles,24,0,0.246,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000057,Pacific Alliance Medical Center,Los Angeles,11,0,0.2,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000133,Pacifica Hospital of the Valley,Los Angeles,2,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000077,Palmdale Regional Medical Center,Los Angeles,50,0,0.666,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000042,Palo Verde Hospital,Riverside,12,0,0.123,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000142,Palomar Health Downtown Campus,San Diego,2,1,0.029,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630013873,Palomar Medical Center,San Diego,83,2,3.053,0.655,No Difference,0.11,2.16,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000145,Paradise Valley Hospital,San Diego,5,0,0.14,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000044,Parkview Community Hospital Medical Center,Riverside,20,0,0.225,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000040,Petaluma Valley Hospital,Sonoma,17,0,0.225,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000062,Placentia Linda Hospital,Orange,18,2,0.245,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000147,Pomerado Hospital,San Diego,20,0,0.237,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000123,Pomona Valley Hospital Medical Center,Los Angeles,84,4,2.702,1.48,No Difference,0.47,3.57,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000099,Presbyterian Intercommunity Hospital,Los Angeles,96,2,3.15,0.635,No Difference,0.11,2.1,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000066,Providence Holy Cross Medical Center,Los Angeles,69,0,2.406,0.0,No Difference,0.0,1.25,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,8,0,0.206,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,64,3,2.111,1.421,No Difference,0.36,3.87,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000100,Providence Saint John's Health Center,Los Angeles,20,5,0.716,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000101,Providence Saint Joseph Medical Center,Los Angeles,98,3,2.821,1.064,No Difference,0.27,2.9,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000091,Providence Tarzana Medical Center,Los Angeles,79,0,3.339,0.0,Low,0.0,0.9,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000041,Queen of the Valley Medical Center,Napa,40,1,1.339,0.747,No Difference,0.04,3.69,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000023,Rady Children's Hospital - San Diego,San Diego,85,0,2.631,0.0,No Difference,0.0,1.14,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000046,Redlands Community Hospital,San Bernardino,60,1,1.93,0.518,No Difference,0.03,2.56,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000045,Redwood Memorial Hospital,Humboldt,10,1,0.143,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000133,Regional Medical Center of San Jose,Santa Clara,4,0,0.087,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000261,Rideout Memorial Hospital,Sutter,25,5,0.364,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120000409,Ridgecrest Regional Hospital,Kern,7,0,0.057,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000049,Riverside Community Hospital,Riverside,141,6,4.629,1.296,No Difference,0.53,2.7,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000050,Riverside County Regional Medical Center,Riverside,54,5,1.986,2.518,No Difference,0.92,5.58,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,311,13,14.011,0.928,No Difference,0.52,1.55,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000063,Saddleback Memorial Medical Center,Orange,56,1,2.247,0.445,No Difference,0.02,2.2,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,40000126,Saint Agnes Medical Center,Fresno,73,1,2.493,0.401,No Difference,0.02,1.98,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000128,Saint Francis Medical Center,Los Angeles,71,3,2.419,1.24,No Difference,0.32,3.38,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000029,Saint Francis Memorial Hospital,San Francisco,9,0,0.123,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000635,Saint Louise Regional Hospital,Santa Clara,3,0,0.025,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000104,Saint Vincent Medical Center,Los Angeles,24,2,0.99,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000147,Salinas Valley Memorial Hospital,Monterey,10,0,0.311,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000053,San Antonio Community Hospital,San Bernardino,96,2,2.777,0.72,No Difference,0.12,2.38,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000125,San Dimas Community Hospital,Los Angeles,14,1,0.127,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000019,San Francisco General Hospital,San Francisco,63,1,2.866,0.349,No Difference,0.02,1.72,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000041,San Gabriel Valley Medical Center,Los Angeles,7,0,0.07,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000101,San Gorgonio Memorial Hospital,Riverside,5,0,0.041,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120000411,San Joaquin Community Hospital,Kern,94,2,3.076,0.65,No Difference,0.11,2.15,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000135,San Joaquin General Hospital,San Joaquin,41,0,0.641,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630013913,San Leandro Hospital,Alameda,4,0,0.082,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000007,San Mateo Medical Center,San Mateo,12,0,0.135,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000026,St Johns Pleasant Valley Hospital,Ventura,29,1,0.348,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000704,San Ramon Regional Medical Center,Contra Costa,20,0,0.274,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000280,Santa Barbara Cottage Hospital,Santa Barbara,88,1,3.505,0.285,No Difference,0.01,1.41,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000149,Santa Clara Valley Medical Center,Santa Clara,105,5,3.918,1.276,No Difference,0.47,2.83,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,68,2,2.726,0.734,No Difference,0.12,2.42,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140001268,Santa Rosa Memorial Hospital,Sonoma,61,0,1.516,0.0,No Difference,0.0,1.98,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000022,Scripps Green Hospital,San Diego,77,2,1.095,1.826,No Difference,0.31,6.03,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000150,Scripps Memorial Hospital - Encinitas,San Diego,69,2,0.761,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000149,Scripps Memorial Hospital - La Jolla,San Diego,151,2,5.407,0.37,No Difference,0.06,1.22,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000025,Scripps Mercy Hospital,San Diego,149,6,5.486,1.094,No Difference,0.44,2.28,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000016,Scripps Mercy Hospital Chula Vista,San Diego,38,2,0.495,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000025,Sequoia Hospital,San Mateo,24,1,0.834,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000026,Seton Medical Center,San Mateo,8,0,0.299,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000021,Sharp Chula Vista Medical Center,San Diego,63,1,2.306,0.434,No Difference,0.02,2.14,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000033,Sharp Coronado Hospital and Healthcare Center,San Diego,10,0,0.18,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80001470,Sharp Mary Birch Hospital For Women And Newborns,San Diego,6,0,0.286,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000036,Sharp Memorial Hospital,San Diego,225,7,9.458,0.74,No Difference,0.32,1.46,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000016,Shasta Regional Medical Center,Shasta,33,1,0.356,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000140,Sherman Oaks Hospital,Los Angeles,2,0,0.016,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000262,Sierra Nevada Memorial Hospital,Nevada,24,0,0.282,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000031,Sierra Vista Regional Medical Center,San Luis Obispo,1,0,0.008,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000455,Simi Valley Hospital & Health Care Services,Ventura,40,1,0.596,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000056,Sonoma Valley Hospital,Sonoma,4,0,0.033,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30001799,Sonora Regional Medical Center,Tuolumne,29,2,0.323,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000015,Southern California Hospital at Culiver City,Los Angeles,10,0,0.311,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000507,"Southwest Healthcare System, Murrieta",Riverside,30,0,0.356,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000344,"Southwest Healthcare System, Wildomar",Riverside,59,0,0.691,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000035,St Johns Regional Medical Center,Ventura,57,0,1.616,0.0,No Difference,0.0,1.85,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000067,St Joseph Hospital,Orange,143,7,5.854,1.196,No Difference,0.52,2.37,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000041,St Rose Hospital,Alameda,28,0,0.953,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000103,St. Bernardine Medical Center,San Bernardino,19,0,0.694,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000020,St. Elizabeth Community Hospital,Tehama,21,0,0.306,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000058,St. Helena Hospital,Napa,18,0,0.27,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000044,St. Helena Hospital - Clearlake,Lake,7,0,0.118,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000067,St. Joseph Hospital,Humboldt,50,3,0.617,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000143,St. Joseph's Medical Center Of Stockton,San Joaquin,63,3,2.617,1.146,No Difference,0.29,3.12,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000068,St. Jude Medical Center,Orange,112,0,3.157,0.0,Low,0.0,0.95,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,56,0,1.936,0.0,No Difference,0.0,1.55,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000103,"St. Mary Medical Center, Long Beach",Los Angeles,17,0,0.433,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000030,St. Mary's Medical Center,San Francisco,39,0,0.698,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70001357,Stanford Hospital,Santa Clara,484,12,19.664,0.61,No Difference,0.33,1.04,
