objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depth,lenunit,velocity,velunit,arrevert,bferevert,deprevert,sourcecit,hydroid,cstmdlid
847442,35001C,1549138_5965,AH,,T,4926.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847443,35001C,1549138_5776,AH,,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847444,35001C,1549138_6210,AH,,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847445,35001C,1549138_5475,AO,,T,-9999.0,,3.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847446,35001C,1549138_6047,AH,,T,4952.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847447,35001C,1549138_5658,AE,,T,5345.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847448,35001C,,A,,T,,,,,,,,-9999.0,-9999.0,1549138_STUDY4,,
847449,35001C,1549138_5672,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847450,35001C,1549138_5630,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847451,35001C,1549138_5811,AH,,T,5103.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847452,35001C,1549138_5909,AH,,T,4943.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847453,35001C,1549138_6707,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847454,35001C,1549138_5631,AH,,T,4992.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847455,35001C,1549138_5446,AH,,T,5001.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847456,35001C,1549138_5720,AH,,T,4975.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847457,35001C,1549138_6176,AH,,T,4937.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847458,35001C,1549138_6190,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847459,35001C,1549138_5550,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847460,35001C,1549138_6130,AH,,T,4936.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847726,35001C,1549138_6048,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847727,35001C,1549138_5881,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847728,35001C,1549138_7124,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847729,35001C,1549138_5875,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847730,35001C,1549138_6080,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847731,35001C,1549138_6857,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847732,35001C,1549138_6697,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847733,35001C,1549138_7707,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847734,35001C,1549138_6860,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847735,35001C,1549138_5509,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847736,35001C,1553169_7804,AO,,T,,,1.0,FEET,,,,-9999.0,-9999.0,1549138_STUDY4,,
847737,35001C,1549138_5615,AO,,T,-9999.0,,3.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847738,35001C,1549138_7252,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847739,35001C,1549138_6133,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847740,35001C,1549138_5918,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847741,35001C,1549138_7056,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847742,35001C,1549138_7688,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847743,35001C,1549138_6062,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847744,35001C,1549138_6265,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847745,35001C,1549138_6150,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847746,35001C,1549138_7782,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847747,35001C,1549138_6034,AE,,T,5063.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847748,35001C,1549138_6075,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847749,35001C,1549138_6222,AH,,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847750,35001C,1549138_7123,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847751,35001C,1549138_6138,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847752,35001C,1549138_5992,AE,,T,5966.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847753,35001C,1549138_6225,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847754,35001C,1549138_5936,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847755,35001C,1549138_5703,AH,,T,4971.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847756,35001C,1549138_6705,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847757,35001C,1549138_7256,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847758,35001C,1549138_5619,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847759,35001C,1549138_6552,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847760,35001C,1549138_5504,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847761,35001C,1549138_7402,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847762,35001C,1549138_5945,AH,,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847763,35001C,1549138_6226,AH,,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847764,35001C,1549138_5734,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847765,35001C,1549138_5977,AH,,T,4953.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847766,35001C,1549138_5533,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847767,35001C,1549138_7079,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847768,35001C,1549138_6809,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847769,35001C,1549138_6243,AH,,T,4923.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847770,35001C,1549138_5635,AE,,T,6149.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847771,35001C,1549138_7063,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847772,35001C,1549138_6640,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847773,35001C,1549138_6211,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847774,35001C,1549138_6517,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847775,35001C,1549138_7354,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847776,35001C,1549138_6194,AH,,T,4929.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847777,35001C,1549138_6736,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847778,35001C,1549138_7691,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847779,35001C,1549138_5991,AH,,T,4952.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847780,35001C,1549138_6134,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847781,35001C,1549138_5729,AH,,T,5103.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847782,35001C,1549138_5522,AE,,T,5233.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847783,35001C,1549138_7693,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847784,35001C,1549138_5735,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847785,35001C,1549138_5938,AE,,T,5000.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847461,35001C,1549138_7792,X PROTECTED BY LEVEE,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847462,35001C,1549138_6501,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847463,35001C,1549138_7569,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847464,35001C,1549138_6750,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847465,35001C,1549138_5558,AH,,T,4992.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847466,35001C,1549138_6544,X PROTECTED BY LEVEE,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847467,35001C,1549138_5464,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847468,35001C,1549138_5794,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847469,35001C,1549138_6151,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847470,35001C,1549138_5598,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847471,35001C,1549138_5718,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847472,35001C,1549138_5962,AH,,T,4925.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847473,35001C,1549138_5593,AH,,T,4987.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847474,35001C,1549138_5541,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847475,35001C,1549138_6590,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847476,35001C,1549138_5727,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847477,35001C,1549138_7736,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847478,35001C,1549138_5467,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847479,35001C,1549138_6254,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847480,35001C,1549138_5932,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847481,35001C,1549138_5846,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847482,35001C,1549138_5963,AH,,T,4927.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847483,35001C,1549138_5632,AH,,T,4981.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847484,35001C,1549138_6145,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847485,35001C,1549138_5492,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847486,35001C,1549138_5661,AO,,T,-9999.0,,3.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847487,35001C,1549138_6344,AH,,T,4913.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847488,35001C,1549138_6114,AH,,T,4943.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847489,35001C,1549138_6851,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847490,35001C,1553169_7797,X,,F,,,,,,,,-9999.0,-9999.0,1549138_STUDY4,,
847491,35001C,1549138_6187,AH,,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847492,35001C,1549138_5495,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847493,35001C,1549138_6213,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847494,35001C,1549138_5588,AH,,T,4987.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847495,35001C,1549138_5465,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847496,35001C,1549138_5605,AE,,T,5973.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847497,35001C,1549138_6146,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847498,35001C,1549138_7272,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847499,35001C,1549138_6370,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847500,35001C,1549138_5436,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847501,35001C,1549138_5664,AH,,T,4974.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847502,35001C,1549138_5448,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847503,35001C,1549138_5899,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847504,35001C,1549138_7250,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847505,35001C,1549138_5787,AH,,T,4961.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847506,35001C,1549138_5698,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847507,35001C,1549138_6077,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847508,35001C,1549138_6070,AH,,T,4947.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847509,35001C,1553169_7798,AO,,T,,,1.0,FEET,,,,-9999.0,-9999.0,1549138_STUDY4,,
847510,35001C,1549138_6051,AE,,T,5218.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847511,35001C,1549138_6713,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847512,35001C,1549138_5908,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847513,35001C,1549138_5956,AH,,T,4929.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847514,35001C,1549138_5694,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847515,35001C,1549138_6037,AH,,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847516,35001C,1549138_6599,AH,,T,5065.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847517,35001C,1549138_7055,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847518,35001C,1549138_6153,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847519,35001C,1549138_5778,AH,,T,4935.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847786,35001C,1549138_6759,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847787,35001C,1549138_7652,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847788,35001C,1549138_5958,AH,,T,4924.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847789,35001C,1549138_6036,AH,,T,4936.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847790,35001C,1549138_6698,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847791,35001C,1549138_6131,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847792,35001C,1549138_6152,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847793,35001C,1549138_5596,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847794,35001C,1549138_7760,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847795,35001C,1549138_7192,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847796,35001C,1549138_6231,AH,,T,4929.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847797,35001C,1549138_6740,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847798,35001C,1549138_6710,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847799,35001C,1549138_6246,AH,,T,4922.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847800,35001C,1549138_7130,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847801,35001C,1549138_6714,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847802,35001C,1549138_5444,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847803,35001C,1549138_5614,AH,,T,4984.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847804,35001C,1549138_6692,X,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847805,35001C,1549138_5730,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847806,35001C,1549138_5855,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847807,35001C,1549138_5700,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847808,35001C,1549138_7359,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847809,35001C,1549138_6354,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847810,35001C,1549138_5554,AO,,T,-9999.0,,1.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847811,35001C,1549138_6538,AO,,T,-9999.0,,2.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847812,35001C,1549138_5911,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,,F,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847813,35001C,1549138_5940,AE,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847814,35001C,1549138_6360,A,,T,-9999.0,,-9999.0,,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847815,35001C,1549138_5704,AH,,T,5143.0,NAVD88,-9999.0,FEET,-9999.0,,,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
