objectid,dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe,vdatum,depth,lenunit,velocity,velunit,arrevert,bferevert,deprevert,sourcecit,hydroid,cstmdlid
847714,35001C,1549138_5609,AH,NULL,T,4986.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847715,35001C,1549138_6696,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847716,35001C,1549138_6721,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847717,35001C,1549138_6359,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847718,35001C,1549138_6060,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847719,35001C,1549138_5424,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847720,35001C,1549138_6581,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847721,35001C,1549138_6362,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847722,35001C,1549138_6472,AH,NULL,T,4957.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847723,35001C,1549138_6057,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847724,35001C,1549138_5569,AO,NULL,T,-9999.0,NULL,3.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847725,35001C,1549138_5848,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847402,35001C,1549138_6109,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847403,35001C,1549138_7140,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847404,35001C,1549138_7664,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847405,35001C,1549138_7137,AE,NULL,T,5474.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847406,35001C,1549138_7576,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847407,35001C,1549138_5491,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847408,35001C,1549138_5865,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847409,35001C,1549138_6087,AE,NULL,T,5231.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847410,35001C,1549138_5767,AE,NULL,T,5257.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847411,35001C,1549138_5995,AE,NULL,T,5127.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847412,35001C,1549138_5628,AH,NULL,T,4983.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847413,35001C,1549138_5854,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847414,35001C,1549138_6522,AE,NULL,T,6153.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847415,35001C,1549138_6582,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847416,35001C,1549138_7738,AH,NULL,T,5116.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847417,35001C,1549138_6117,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847418,35001C,1549138_6646,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847419,35001C,1549138_6056,AE,NULL,T,5211.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847420,35001C,1549138_5906,AH,NULL,T,4946.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847421,35001C,1549138_7226,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847422,35001C,1549138_5577,AH,NULL,T,4991.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847423,35001C,1549138_6752,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847424,35001C,1549138_6652,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847425,35001C,1549138_7321,AH,NULL,T,5011.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847426,35001C,1549138_5512,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847427,35001C,1549138_5894,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847428,35001C,1549138_6352,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847429,35001C,1549138_5683,AE,NULL,T,5108.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847430,35001C,1549138_6524,AE,FLOODWAY,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847431,35001C,1553169_7805,A,NULL,T,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,NULL,NULL
847432,35001C,1549138_6015,AH,NULL,T,4937.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847433,35001C,1549138_5928,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847434,35001C,1549138_7692,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847435,35001C,1549138_6372,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847436,35001C,1549138_7198,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847437,35001C,1549138_5716,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847438,35001C,1549138_7640,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847439,35001C,1549138_5861,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847440,35001C,1549138_5910,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847441,35001C,1549138_6824,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847442,35001C,1549138_5965,AH,NULL,T,4926.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847443,35001C,1549138_5776,AH,NULL,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847444,35001C,1549138_6210,AH,NULL,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847445,35001C,1549138_5475,AO,NULL,T,-9999.0,NULL,3.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847446,35001C,1549138_6047,AH,NULL,T,4952.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847447,35001C,1549138_5658,AE,NULL,T,5345.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847448,35001C,NULL,A,NULL,T,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,NULL,NULL
847449,35001C,1549138_5672,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847450,35001C,1549138_5630,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847451,35001C,1549138_5811,AH,NULL,T,5103.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847452,35001C,1549138_5909,AH,NULL,T,4943.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847453,35001C,1549138_6707,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847454,35001C,1549138_5631,AH,NULL,T,4992.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847455,35001C,1549138_5446,AH,NULL,T,5001.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847456,35001C,1549138_5720,AH,NULL,T,4975.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847457,35001C,1549138_6176,AH,NULL,T,4937.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847458,35001C,1549138_6190,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847459,35001C,1549138_5550,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847460,35001C,1549138_6130,AH,NULL,T,4936.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847726,35001C,1549138_6048,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847727,35001C,1549138_5881,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847728,35001C,1549138_7124,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847729,35001C,1549138_5875,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847730,35001C,1549138_6080,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847731,35001C,1549138_6857,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847732,35001C,1549138_6697,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847733,35001C,1549138_7707,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847734,35001C,1549138_6860,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847735,35001C,1549138_5509,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847736,35001C,1553169_7804,AO,NULL,T,NULL,NULL,1.0,FEET,NULL,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,NULL,NULL
847737,35001C,1549138_5615,AO,NULL,T,-9999.0,NULL,3.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847738,35001C,1549138_7252,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847739,35001C,1549138_6133,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847740,35001C,1549138_5918,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847741,35001C,1549138_7056,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847742,35001C,1549138_7688,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847743,35001C,1549138_6062,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847744,35001C,1549138_6265,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847745,35001C,1549138_6150,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847746,35001C,1549138_7782,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847747,35001C,1549138_6034,AE,NULL,T,5063.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847748,35001C,1549138_6075,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847749,35001C,1549138_6222,AH,NULL,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847750,35001C,1549138_7123,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847751,35001C,1549138_6138,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847752,35001C,1549138_5992,AE,NULL,T,5966.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847753,35001C,1549138_6225,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847754,35001C,1549138_5936,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847755,35001C,1549138_5703,AH,NULL,T,4971.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847756,35001C,1549138_6705,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847757,35001C,1549138_7256,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847758,35001C,1549138_5619,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847759,35001C,1549138_6552,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847760,35001C,1549138_5504,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847761,35001C,1549138_7402,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847762,35001C,1549138_5945,AH,NULL,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847763,35001C,1549138_6226,AH,NULL,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847764,35001C,1549138_5734,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847765,35001C,1549138_5977,AH,NULL,T,4953.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847766,35001C,1549138_5533,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847767,35001C,1549138_7079,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847768,35001C,1549138_6809,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847769,35001C,1549138_6243,AH,NULL,T,4923.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847770,35001C,1549138_5635,AE,NULL,T,6149.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847771,35001C,1549138_7063,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847772,35001C,1549138_6640,AE,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847773,35001C,1549138_6211,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847774,35001C,1549138_6517,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847775,35001C,1549138_7354,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847776,35001C,1549138_6194,AH,NULL,T,4929.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847777,35001C,1549138_6736,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847778,35001C,1549138_7691,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847779,35001C,1549138_5991,AH,NULL,T,4952.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847780,35001C,1549138_6134,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847781,35001C,1549138_5729,AH,NULL,T,5103.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847782,35001C,1549138_5522,AE,NULL,T,5233.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847783,35001C,1549138_7693,A,NULL,T,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847784,35001C,1549138_5735,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847785,35001C,1549138_5938,AE,NULL,T,5000.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847461,35001C,1549138_7792,X PROTECTED BY LEVEE,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847462,35001C,1549138_6501,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847463,35001C,1549138_7569,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847464,35001C,1549138_6750,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847465,35001C,1549138_5558,AH,NULL,T,4992.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847466,35001C,1549138_6544,X PROTECTED BY LEVEE,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847467,35001C,1549138_5464,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847468,35001C,1549138_5794,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847469,35001C,1549138_6151,X,NULL,F,-9999.0,NULL,-9999.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847470,35001C,1549138_5598,AO,NULL,T,-9999.0,NULL,2.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847471,35001C,1549138_5718,AO,NULL,T,-9999.0,NULL,1.0,NULL,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847472,35001C,1549138_5962,AH,NULL,T,4925.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847473,35001C,1549138_5593,AH,NULL,T,4987.0,NAVD88,-9999.0,FEET,-9999.0,NULL,NULL,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
