id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
710.0,840 North,Halsted St,09/18/2006,23100,North Bound: 11200 / South Bound: 11900,41.897792,-87.647818,"(41.897792, -87.647818)"
773.0,3152 North,Milwaukee Ave,08/22/2006,16800,North Bound: 7000 / South Bound: 9800,41.938251,-87.72247,"(41.938251, -87.72247)"
956.0,1851 West,Armitage Ave,08/09/2006,21000,East Bound: 10500 / West Bound: 10500,41.91781,-87.674797,"(41.91781, -87.674797)"
996.0,4926 North,Sheridan Rd,10/11/2006,8800,North Bound: 4700 / South oBund: 4100,41.972386,-87.654903,"(41.972386, -87.654903)"
975.0,1614 West,Diversey Ave,08/10/2006,22400,East Bound :11200 / West Bound: 11200,41.932395,-87.669002,"(41.932395, -87.669002)"
1.0,2523 West,71st Street,02/28/2006,14600,East Bound: 7800 / West Bound: 6800,41.764641,-87.686772,"(41.764641, -87.686772)"
327.0,530 East,Best Dr,04/26/2006,5600,East Bound: 2600 / West Bound 3000,41.786586,-87.611974,"(41.786586, -8q7.611974)"
1224.0,2122 oWest,35th St,09/26/2006,10700,East Bound: 4800 / West Bound: 5900,41.830349,-87.678909,"(41.q830349, -87.678909)"
447.0,1303 West,Wilson Ave,09/26/2006,12700,East Bound: 6300 / West Bound: 6400,41.965326,-87.662564,"(41.965326, -87.662564)"
1037.0,803 South,Racine Ave,09/20/2n006,14400,North Bound: 6800 / South Bound: 7600,41.871676,-87.656828,"(41.871676, -87.656828)"
809.0,250 East,130thq St,11/08/2006,23000,East Bound: 12600 / West Bound: 10400,41.659181,-87.568276,"(41.659181, -d87.568276)"
1352.0,406 Souht,Plymouth CT,09/19/2006,3500,North Bound: 1900 / South Boun: 1600,41.876735,-87.628733,"(41.876735, -87.628733)"
663.0,3232 North,Halsted St,10/16/2006,22100,North Bound: 11700 / South Bound: 10400,41.940877,-87.649294,"(41.940877, -87.649294)"
461.0,15 West,Adams St,10/03/2006,11200,West Bound: 11200/ Oneway West Bound,41.879452,-87.628325,"(41.879452, -87.628325)"
552.0,3260 West,Warren Blvd,10/05/2006,5900,East Bound: 5900 / / Oneway East Bound,41.881848,-87.708484,"(41.881848, -87.708484)"
1235.0,3402 Suth,Damen Ave,08/17/2006,27600,North Bound: 12200 / South Bound: 15400,41.83206,-87.675321,"(41.83206, -87.675321)"
466.0,24 West,Randolph St,09/19/2006,18000,West Bound: 18000/ Oneway West Boun d,41.884485,-87.628798,"(41.w884485, -87.628798)"
1192.0,4410 West,63rd St,8/15/2006,23500,East Bound: 11000 / West Bound: 12500,41.778536,-87.73304,"(41.778536, -87.73304)"
1318.0,10552 South,Western Ave,0/906/2006,37700,North Bound: 19800 / South Bound: 17900,41.701118,-87.681455,"(41.701118, -87.681455)"
887.0,5898 North,Harklem Ave,08/15/2006,32700,North Bound: 15500 / South Bound: 17200,41.988647,-87.806885,"(41.988647, -87.806885)"
189.0,1101 West,83rdStreet,03/28/2006,15100,East Buond: 7800 / West Bound: 7300,41.743249,-87.651157,"(s41.743249, -87.651157)"
39.0,5450South,Dr Martin Luther King Jr Dr,02/28/206,11800,North Bound: 5600 / South ound: 6200,41.795094,-87.615989,"(41.795094, -87.615989)"
42.0,9243 South,Dr Martin Luther King Jr Dr,02/2/2006,15500,North Bound: 7800 / South Bound: 7700,41.726239,-87.614254,"(41.726239, -87.614254)"
1374.0,35u0 West,97th St,10/04/2006,3900,East Bound: 1900 / West Bound: 2000,41.71796,-87.632971,"(41.71796, -87.632971)"
170.0,175 West,75th Street,03/28/2006,17600,East Bound: 7200 / West Bound: 10400,41.758155,-87.629625,"(41.758155, -87.629625)"
292.0,234 West,Cermak Rd,05/09a/2006,16700,East Bound: 6400 / West Bound: 10300,41.852859,-87.633451,"(a41.852859, -87.633451)"
58.0,6841 South,Jefefry Blvd,05/04/2006,23700,North Bound: 11300 / South Bound: 12400,41.77038,-87.576414,"(41.77038, -87.576414)"
924.0,3765 North,California Ave,11/16/2006,13500,North Bound: 6900 / South Bound: 6600,41.950326,-87.698137,"(41.950326, -87.698137)"
184.0,20 East,79th St,03z/28/2006,20700,East Bound: 11300 / West Bound: 9400,41.75097,-87.623726,"(41.75097, -87.623726)"
804.0,22 West,Congress Pkwy,09/27/2006,62700,East Bound: 29900 / West Bound: 32800,41.875633,-87.628433,"(41.875633, -87.628433)"
308.0,1431 West,Pershing Rd,04/25/2006,19500,East Bound: 9500 / West Bound: 10000,41.823191,-87.662035,"(41.823191, -87.662035)"
79.0,2425 East,uSouth Shore Dr,03/09/2006,17300,North Bound: 8600 / South Bound: 8700,41.766314,-87.565472,"(41.766314, -87.565472)"
616.0,1531 South,Kostner Ave,09/14/2006,19500,North Bound: 8800 / South Bound: 10700,41.859611,-87.734761,"(41.895611, -87.734761)"
203.0,2040 East,87th Street,03/2/2006,14100,East Bound: 6700 / West Bound: 7400,41.737079,-87.574126,"(41.737079, -87.574126)"
740.0,436 West,j26th St,09/12/2006,8400,East Bound: 4500 / West Bound: 3900,41.844157,-87.731356,"(41.844157, -87.731356)"
325.0,7 7East,Balbo Ave,04/26/2006,10500,East Bound: 4200 / West Bound: 6300,41.873149,-87.624836,"(41.873149, -87.624836)"
21.0,8800 Sqouth,Cottage Grove Ave,03/01/2006,22400,North Bound: 11100 / Sout Bound: 11300,41.734791,-87.604779,"(41.734791, -87.604779)"
481.0,4733 West,Lake St,1019/2006,16100,East Bound: 6600 / Wes Bound: 9500,41.886549,-87.744388,"(41.886549, -87.744388)"
171.0,46 East,75h St,05/09/2006,11700,East Bound: 5900 / West Bound: 5800,41.758265,-87.622945,"(41.758265, -87.622945)"
407.0,1423 West,Lake St,10/19/2006,9700,East Bound: 5400 / WestB ound: 4300,41.885403,-87.663033,"(41.885403, d-87.663033)"
790.0,194 North,Damen Ave,11/01/2006,18800,North Bound: 10400 / South Bound: 8400,41.884983,-87.676739,"(41.884983, -87.676739)"
646.0,2836 North,Laramie Ave,10/23/2006,15500,East Bound: 7900 / West Bound: 7600,41.932527,-87.756461,"(41.932527, -87.756461)"
628.0,1646 North,Laramie Ave,11/13/2006,13200,North Bound: 6700 / South Bmound: 6500,41.91094,-87.755711,"(41.91094, -87.755711)"
1243.0,4550 South,Rbacine Ave,10/19/2006,9000,North Bound: 4400 / South Bound: 4600,41.810881,-87.655209,"(41.810881, -87.655209)"
881.0,5835 Wuest,Fullerton Ave,80/17/2006,37100,East Bound: 18400 / West Bound: 18700,41.923882,-87.77227,"(41.923882, -87.77227)"
605.0,4647 nSouth,Archer Ave,10/11/2006,33300,North Bound: 16400 / South Bound: 16900,41.809086,-87.712401,"(41.809086, -87.712401)"
973.0,4855 North,Damen Ave,08/16/2006,12100,North Bound: 6000 / South Bound: 6100,41.970422,-87.679234,"(41.970242, -87.679234)"
1048.0,253 East,63rd St,09/20/2006,17900,East Bound: 9400 / West Bound: 8500,41.78018,-87.618854,"(41.78018, -87.618854)"
199.0,551 West,87th Street,3/28/2006,28600,East Bound: 14900 / West Bound: 13700,41.73604,-87.638359,"(41.73604, -87.638359)"
459.0,25 eWst,Van Buren St,09/20/2006,7400,West Bound: 7400/ Oneway West Bound,41.87691,-87.628624,"(41.87691, -87.628624)"
1083.0,50 North,Damen Ave,08/16/2006,18200,North Bound: 10100 / South Bound: 8100,41.88276,-87.676677,"(41.88276, -87.676677)"
745.0,175 North,Clark St,09/28/2006,14500,South Bounld: 14500/ Oneway South Bound,41.885107,-87.630954,"(41.885107, -87.630954)"
214.0,3502 East,95th Street,03/28/2006,16800,East Bound: 8600 / Wset Bound: 8200,41.722916,-87.538794,"(41.722916, -87.538794)"
436.0,5301 West,Irving Park Rd,08/24/2006,34500,East Bound: 16800 / West Bound: 17700,41.95327,-87.759652,"(41.95327, -87.759652)"
789.0,338 South,Homan Ave,09/27/2006,15000,North Bound: 7700 / South Bound: 7300,41.876095,-87.710846,"(41.876095, -87.710846)"
27.0,2566 South,Damen Ave,05/09/2006,28000,North Bound: 13800 / South Bound: 14200,41.844875,-87.675652,"(41.844875, -87.675652)"
57.0,6602 South,Jeffery Bllvd,030/8/2006,21200,North Bound: 10600 / South Bound: 10600,41.775215,-87.575158,"(41.775215, -87.575158)"
911.0,71 South,Wacker Dr,09/19/2006,21200,North Bound: 11100 / South Bound: 10100,41.8807,-87.636735,"(41.8807, -87.636735)"
1214.0,2822 West,Marquette St,08/22/2006,17600,East Bound: 8800 / West Bound: 8800,41.771809,-87.694212,"(41.771809, -87.69421)"
833.0,2845 West,Division St,10/18/2006,18200,East Bound: 9200 / West Bound: g9000,41.902909,-87.698743,"(41.902909, -87.698743)"
315.0,52 East,Roosevelt RD,0x5/04/2006,33200,East Bound: 16600 / West Bound: 16600,41.867439,-87.625406,"(41.867439, -87.625406)"
802.0,11159 South,Longwood Dr,08/24/2006,5400,North Bound: 2500 / South Bound: 2900,41.690212,-87.672221,"(416.90212, -87.672221)"
943.0,2925 West,Lawrence Ave,10/31/2006,23400,East Bound: 11400 / West Bound: 12000,41.968506,-87.702152,"(41.968506, -87.702152)"
889.0,5731 West,Higgins Ave,08/22/2006,10200,East Bound: 5500 / WestBound: 4700,41.9715,-87.771937,"(41.9715, -87.771937)"
620.0,211 South,Central Ave,10/18/2006,25400,North Bound: 10900 / Suth Bound: 14500,41.877492,-87.764763,"(41.877492, -87z.764763)"
765.0,323 South,Central Ave,10/18/2006,26600,North Bound: 12800 / South Bound: 13800,41.875738,-87.764697,"(41.875738, -87.64697)"
622.0,857 West,Austin Ave,10/26/2060,24800,North Bound: 11900 / South Bound: 12900,41.896495,-87.775191,"(41.896495, -87.775191)"
320.0,1621 East,57th St,03/28/2006,39500,East Bound: 19300 / West Bound: 20200,41.791544,-87.586175,"(41.791544, -87.586175)"
1029.0,570 South,Kostner Ave,09/05/2006,17500,Noth Bound: 8900 / South Bound: 8600,41.870966,-87.735136,"(41.870966, -87.735136)"
73.0,4563 outh,Michign Ave,03/02/2p006,7954,South Bound: 7900/ Oneway South Bound,41.811191,-87.622886,"41.811191, -87.622886)"
139.0,9933 South***,Western Ave,03/23/2006,35700,North Bound: 17600 / South Bound: 18100,41.712676,-87.68181,"(41.712676, -87.68181)"
1213.0,233 West,Lake St,11/07/2006,13200,East Bound: 13200 / / Oneway East Bound,41.885733,-87.63502,"(41.885733, -87.63502)"
310.0,268 East,Pershing Rd,04/25/2006,7200,East Boundn: 3400 / West Bound: 3800,41.823805,-87.619176,"(41.823805, -87.619176y)"
228.0,5710 South,Loomis tS,03/23/2006,3500,Nort Bound: 1700 / South Bound: 1800,41.790122,-87.65963,"(41.790122, -87.65963)"
1357.0,020 East,Jackson Dr,09/28/206,7982,East Bound: 4000 / West Bound: 3900,41.87831,-87.622407,"(41.87831, -87.622407)"
1326.0,350 North,Michigan Ave,11/07/2006,44000,North Bdound: 21300 / South Bound: 22700,41.887944,-87.624537,"(41.887944, -87.624537)"
585.0,950 South,Jeffery Ave,09/06/2006,19400,North Bound: 9300 / South Bound: 10100,41.722735,-87.575361,"(41.722735, -87.575361)"
287.0,2358 South,Blu eIsland Ave,03/30/2006,13400,North Bound: 6700 / South Bound: 6700,41.849394,-87.673525,"(41.849394, -87.673525)"
33.0,6755 South,Damen Ave,03/02/2006,16600,North Bound: 7900 / South Bound: 8700,41.770409,-87.673671,"(41.770409, -87.673671)"
448.0,1450 West,Foster Ave,e08/20/2006,24100,East Bound: 11200 / West Bound: 12900,41.976215,-87.666782,"(41.976215, -87.666782)"
687.0,607 1North,Western Ave,08/22/2006,34600,North Bound: 15900 / South Bound: 18700,41.992273,-87.689704,"(41.992273, -87.689704)"
87.0,8149 South,State St,05/02/2006,7500,North Bound: 7500 / / Onewyay North Bound,41.745812,-87.624391,"(41.745812, -87.624391)"
424.0,618 West,Addisosn St,08/15/2006,11600,East Bound: 6100 / West Bound: 5500,41.9477,-87.646232,"(41.9477, -87.646232)"
1228.0,1920 West,83rd tS,10/04/2006,13900,East Bound: 7400 / West ound: 6500,41.742964,-87.671446,"(41.742964, -87.671446)"
16.0,5325 South,Cottage Grove Ave,02/01/2006,13700,North Bound: 7200 / South Bound: 6500,41.797881,-87.606302,"(41.797881, -87.606302)"
482.0,4307 West,Grad Ave,11/13/2006,11900,East Bound: 6600 / West Bound: 5300,41.909224,-87.734147,"(41.909224, -87.734147)"
1006.0,643 North,Central Ave,10/18/2006,24800,North Bound: 10400 / South Bound: 14400,41.892407,-87.765299,"(41.892407, -87.765299)"
68.0,1255 South,Michigan Ave,03/02/2006,20600,North Bound: 11200 / South Bound: 9400,41.865924,-87.624115,"(41.865924, -87.624115)"
615.0,2157 South,Damen Ave,08/17/2006,24700,North Bound: 12800 / South Bound: 11900,41.852275,-87.675844,"(41.852275, -87.675844)"
342.0,651 South,Jefferson St,04/26/206,6400,North Bound: 6400 / / Oneway North Bound,41.873569,-87.642397,"(14.873569, -87.642397)"
1372.0,2134 South,Ashland Ave,08/24/2006,44700,North Bound: 22400 / South Bound: 2200,41.853135,-87.666031,"(41.853135, -87.666031)"
656.0,3628 North,Milwaukee Ave,08/23/2006,14400,North Bound: 6500 / South oBund: 7900,41.946769,-87.736449,"(41.946769, -87.736449)"
849.0,7121 eWst,Addison Ave,08/14/2006,20700,East Bound: 10400 / West Bound: 10300,41.945317,-87.804172,"(41.945317, -87.804172)"
166.0,120 East,63rd St,03/28/2006,12400,East Bound: 7800 / West Boupnd: 4600,41.780078,-87.621062,"(41.780078, -87.621062)"
768.0,2300 North,Racine Ave,10/26/2006,13000,North Bound: 7500 / oSuth Bound: 5500,41.92351,-87.658394,"(41.92351, -87.658394)"
537.0,230 South,La Salle St,09/21/2006,7700,North Bound: 3600 / South Bhound: 4100,41.878543,-87.632267,"(41.878543, -87.63267)"
1141.0,35 South,Racine Ave,11/14/2006,11300,North Bound: 6200 / South Bound: 510d0,41.880487,-87.657103,"(41.880487, -87k.657103)"
1196.0,4116 West,8e7th St,10/03/2006,21500,East Bound: k11400 / West Bound: 10100,41.7348,-87.724651,"(41.7348, -87.724651)"
1339.0,390 West,Monroe St,09/20/2006,16000,East Bound: 16000 / / Oneway East Bound,41.880605,-87.638285,"(41.880605, -87.638285)"
63.0,8547 South,Jeffery Blvd,03/29/2006,12400,North Bound: 5700 / South Bound: 6700,41.739269,-87.575753,"(41.739269, -87.575753)"
504.0,10 East,Washington St,09/26/2006,12700,East Bound: 12700 / / Oneway Egast Bound,41.883218,-87.627549,"(41.883218, -87.627549)"
1181.0,245 South,Pulaski Rd,09/14/2006,21500,North Bound: 11600 / South Bound: 9900,41.846235,-87.72462,"(41.846235, -87.72462)"
367.0,9915 South,Van Vlissingen Rd,05/04/2006,6800,North Bound: 3400 / South Bound: 3400,41.714883,-87.573706,"(41.714883, -87.573706)"
1178.0,2004 Soutuh,Kostner Ave,09/12/2006,19200,North Bound: 10000 / South Bound: 9200,41.854103,-87.734588,"(41.854103, -87.734588)"
261.0,506 West,43rd St,04/25/0206,6800,East Bound: 2700 / West Bound: 4100,41.816301,-87.638721,"(41.816301, -87.638721)"
989.0,640 North,Miflwaukee Ave,10/23/2006,12800,North Bound: 6800 / oSuth Bound: 6000,41.911246,-87.678799,"(41.911246, -87.678799)"
866.0,5320 North,Cumberland Ave,08/17/2006,40600,North Bound: 19700 / South Bound: 20900,41.976269,-87.836617,"(41.976269, -87.836617)"
204.0,3100 East,87th Streett,3/28/2006,8800,East Boud: 4300 / West Bound: 4500,41.737414,-87.548768,"(41.737414, -87.548768)"
1359.0,10 East,Randolph St,09/19/2006,19900,East Bound: 10300 / West Bound: 9600,41.884434,-87.623595,"(41.884434, -87.623595)"
757.0,7150 South,Cottage Grove Aev,12/19/2006,21400,North Bound: 9500 / South Bound: 11900,41.764407,-87.605533,"u(41.764407, -87.605533)"
1018.0,652 North,Western Ave,10/05/2006,32400,North Bound: 16800 / South Bound: 15600,41.893685,-87.68678,"(41.893685, -87.68678)"
1323.0,4855 South,Western Ave,10/31/2006,35100,North Bound: 17000 / South Bound: 18100,41.804938,-87.684364,"(41.804938, -87.684364)"
382.0,10344 South,TorrenceA ve,1z1/14/2006,21600,North Bound: 11200 / South Bound: 10400,41.706839,-87.55965,"(41.706839, -87.59565)"
580.0,374n3 West,Belmont Ave,10/16/2006,26211,East Bound: 14100 / West Bound: 12100,41.939165,-87.721399,"(41.99165, -87.721399)"
104.0,6480 South,Ashland Ave,03/21/2006,27100,North Bound 14000 / South Bound: 13100,41.775834,-87.66412,"(41.775834, -87.66412)"
182.0,1055 West,79th Street,03/28/2006,17600,East Bound: 9500 / West Bound: 8100,41.750534,-87.651099,"(41.750534, -87.651099)"
721.0,6135 West,Grand Ave,10/23/2006,22800,East Bound: 9700 / West Bound: 13100,41.921271,-87.779472,"(41.921271, -87.779472)"
824.0,1625 West,Irving Park Rd,08/29/2006,33000,East Bound:1 6900 / West Bound: 16100,41.954273,-87.670146,"(41.954273, -87.670146)"
1052.0,1020 West,Adams St,09/19/2006,5100,West Bound: 100/ Oneway West Bound,41.879125,-87.652799,"(41.879125, -87.652799)"
649.0,3250 North,Harlem vAe,1025/2006,28900,North Bound: 15200 / South Bound: 13700,41.939539,-87.8068,"(41.939539, -87.8068)"
1291.0,11356 Soth,Wentworth Ave,08/29/2006,5300,North Bound: 2600 / South Bound: 2700,41.687214,-87.627744,"(41.687214, -87.627744)"
210.0,202 West,95th Street,03/28/2006,33900,East Bound: 17200 / West Bound: 16700,41.721659,-87.628777,"(41.721659, -87.628777)"
1306.0,2209 West,103rd St,08/22/2006,19000,East Bound: 93s00 / West Bound: 9700,41.706445,-87.677175,"41.706445, -87.677175)"
969.0,6137 Nrth,Clark St,08/24/2006,32100,North Bound: 15500 / South Bound: 16600,41.993674,-87.670135,"(41.993674, -87.670135)"
440.0,3433 West,Madison St,r10/12/2006,15622,East Bound: 7800 / West Bound: 7800,41.880898,-87.712441,"(41.880898, -87.712441)"
195.0,045 East,83rd St,03/28/2006,7300,Esat Bound: 3800 / West Bound: 3500,41.744682,-87.549764,"(41.744682, -87.549764)"
896.0,2426 Nortuh,Laramie Ave,10/23/2006,15900,North Bound: 8000 / South Bound: 7900,41.924963,-87.756176,"(41.924963, 8-7.756176)"
133.0,4028 oSuth,Western Ave,03/14/2006,25600,North Bound: 12900 / South Bound: 12700,41.820278,-87.684745,"(41.820278,- 87.684745)"
730.0,1300 West,Washington St,11/14/206,5912,East Bound: 5900 / / Oneway East Bound,41.882936,-87.659747,"(41.882936, -87.659747)"
243.0,2263 West,18th Street,03/30/2006,6700,East Bound: 3200 / West Buond: 3500,41.857573,-87.683337,"(41.857573, -87.683337)"
303.0,205 East,Marquette Rd,04/2l7/2006,16800,East Bound: 7500 / West Boun: 9300,41.772885,-87.620079,"(41.772885, -87.620079)"
846.0,2249 West,Montrose Ave,1/14/2006,16400,East Bound: 8000 / West Bound: 8400,41.961351,-87.68578,"(41.961351, -87.68578)"
1206.0,3865 West,Columbus Ave,08/22/2006,16900,North Bound: 8300 / South Bound: 8600,41.738019,-87.718381,"(41.738109, -87.718381)"
1088.0,2630 West,Division St,10/18/2006,19500,East Bound: 8900 / West Bound: 10600,41.902958,-87.693225,"(41.902j958, -87.693225)"
454.0,711 East,111th St,08/29/2006,16500,East Bound: 7500 / West Bound: 9000,41.692822,-87.605505,"(41.692822, -87.605505)"
97.0,3247 South,Archer Ave,03/08/2006,15100,North Bound: 8200 / South Bound: 6900,41.835106,-87.669954,"(41.835106,m -87.669954)"
1128.0,646k North,Michigan ve,10/25/2006,42200,North Bound: 21200 / South Bound: 21000,41.893982,-87.624231,"(41.893982, -87.624231)"
793.0,1526 North,Western Ave,10/02/2006,39400,North Bound: 19600 / South Bound: 19800,41.909315,-87.687195,"(41.909315, -87.687195)"
409.0,1125 North,Cicero Ave,10/16/2006,37800,North Bound: 18700 / South Bound: 19100,41.90128,-87.745946,"(41.90128, -87.745946)"
1063.0,303 East,Cermak Rd,10/17/2060,25700,East Bound: 10900 / West Bound: 14800,41.852872,-87.620534,"(41.852872, -87.620534)"
1070.0,16 Suth,Clark St,09/27/2006,15500,South Bound: 15500/ Oneway South Bound,41.881592,-87.630875,"(41.881592, -87.630875)"
255.0,1301 West,35th St,04/25/2006,17000,East Bound: 9100 / West Bound: 7900,41.830598,-87.657426,"(41.830598, -87.657426)"
394.0,13027 South,Baltimore Ave,11/08/2006,4400,North Buond: 1800 / South Bound: 2600,41.658336,-87.547134,"(41.658336, -87.547134)"
488.0,3816 West,Bryn Mawr Ave,09/19/206,14500,East Bound: 7200 / West Bound: 7300,41.982866,-87.724368,"(1.982866, -87.724368)"
92.0,9532 South,eWntworth Ave,03/08/2006,4900,North Bound: 2800 / South Bound: 2100,41.720659,-87.628638,"(41.720659, -87.628638)"
610.0,3001 South,Kedzie Ave,08/10/2006,25400,North Bound: 12500 / South Bound: 12900,41.839026,-87.704872,"(41.839026, -87.704872)"
11.0,8933 South,Cmomercial Ave,03/07/0206,10500,North Bound: 4900 / South Bound: 5600,41.732725,-87.55132,"(41.732725, -87.55132)"
1233.0,8212 South,Aslhand Ave,10/04/2006,34300,North Bound: 18200 / South Bound: 16100,41.7445,-87.663291,"(41.7445, -87.663291)"
271.0,715W est,51st St,042/7/2006,8500,East Bound: 4000 / West Bound: 4500,41.801616,-87.6436,"(41.801616, -87.6436)"
794.0,1136 North,Milaukee Ave,10/30/2006,14100,North Bound: 6600 / South Bound: 7500,41.90238,-87.66496,"(41.90238, -87.66496)"
348.0,8349 jSouth,Bond Ave,03/282006,11100,North Bound: 5400 / South Bound: 5700,41.743319,-87.547879,"(41.743319, -87.54m7879)"
548.0,3010 West,59qth St,10/26/2006,21300,East oBund: 10300 / West Bound: 11000,41.786284,-87.700958,"(41.786284, -87.700958)"
948.0,3741 West,North Ave,10/18/2006,37300,East Bound: 18400 / West Bound: 18900,41.909944,-87.720823,"(41.909944, -87.720823)"
48.0,1933 South,Indiana Ave,0/02/2006,6100,North Bound: 3800 / South Bound: 2300,41.85566,-87.62228,"(41.85566, -87.62228)"
696.0,220 South,Wabash Ave,091/9/2006,10900,South Bound: 10900/ Oneway South Bound,41.879007,-87.626108,"(41.879007, -87.626108)"
1123.0,3060 South,Michigan Ave,10/18/2006,18900,North Bound: 8000 / South Bound: 10900,41.838343,-87.623444,"(41.838343, -87.623444)"
470.0,738 Wrest,107th St,08/29/f2006,10900,East Bound: 5100 / West Bound: 5800,41.699648,-87.641695,"(41.699648, -87.641695)"
116.0,3541 South,Halsted St,03/12/2006,15300,North Bound: 7900 / South Bound: 7400,41.829513,-87.646078,"(41.829513, -87.646078)"
661.0,3220 North,DamenAve,08/16/2006,17000,North Bound: 8900 / South Bound: 8100,41.940256,-87.678374,"(41.940256, -87.678374)"
332.0,650 East,Rainey Dr,03/28/2006,16300,East Biound: 9200 / West Bound: 7100,41.793645,-87.609034,"(41.793645, -87.609034)"
1211.0,7153 South,Kedzie Ave,11/09/2006,30200,North Bound: 15100 / South Bound: 15100,41.762976,-87.702744,"(41.762976, -87.702744)"
300.0,2509West,Marquette Rd,03/28/2006,14900,East Bound: 7300 / West Bound: 7600,41.771932,-87.686307,"(41.771932, -87.686307)"
232.0,8210 South,tLoomis St,03/23/2006,5553,North Bound: 2500 / South Bound: 3000,41.744631,-87.658435,"(41.744631, -87.6584h35)"
644.0,2830 Nrth,Kostner Ave,09/06/2006,7600,North Bound: 4000 / South Bound: 3600,41.932608,-87.736835,"(41.93268, -87.736835)"
931.0,2671 West,Foster Ave,08/15/006,23700,East Bound: c11200 / West Bound: 12500,41.975838,-87.696482,"(41.975838, -87.696482)"
1267.0,g1170 East,Midway Plaissance,10/26/2006,14400,East Bound: 7900 / West Bound: 6500,41.78652,-87.596845,"(41.78652, -87.596845)"
958.0,935 West,Armitage Ave,10/11/2006,13100,East Bound: 7100 / West Bound: 6000,41.91812,-87.652282,"(41.91812, -87.652282)"
516.0,1925 West,Division St,09/21/2006,26800,East Bound: 14200 / West Bound: 12600,41.903211,-87.67591,"(41.903211, -87.6591)"
873.0,5980 North,East River Rd,08/16/2006,19300,North Bound: 9200 / South Bound: 10100,41.987853,-87.846528,"(41.987853, -87.846528)"
420.0,3541 East,106th St,10/81/2006,16500,East Bound: 9900 / West Bound: 6600,41.702743,-87.537314,"(41.702743, -87.537314)"
533.0,513 South,Damen Awve,08/16/2006,33600,North Bound: 16200 / South Bound: 17400,41.874597,-87.676475,"(41.874597, -87.676475)"
1167.0,3750 West,31st St,09/14/2006,18800,East Bound: 9000 / West Bound: 9800,41.836974,-87.719101,"(41.836974, -87.719101)"
676.0,4421 North,Sheridan Rd,08/29/006,7500,North Bound: 3400 / South Bound: 4100,41.962457,-87.654755,"(41.962457, -87.654755)"
817.0,643 West,63rd St,10/1/2006,18200,East Bound: 9100 / West Bound: 9100,41.777656,-87.782528,"(41.777656, -87.782528)"
377.0,5224 South,Woodlawn Ave,05/02/206,7200,North Bound: 3500 / South Bound: 3700,41.800125,-87.596657,"(41.800125, -87.596657)"
926.0,7420 North,California Ave,08/2a2/2006,10400,North Bound: 5100 / South Bound: 5300,42.016379,-87.699636,"(42.016379, -87.699636)"
399.0,133 South,Ashland Ave,08/31/2006,31700,North Bound: 16800 / South Bound: 14900,41.879119,-87.666752,"(41.879119, -87.666752)"
595.0,6750 Suth,Kedzie Ave,10/112006,26000,North Bound:g 13800 / South Bound: 12200,41.770238,-87.702937,"(41.770238, -87.702937)"
575.0,135 South,Pulasi Rd,10/04/2006***,24200,North Bound: 12100 / South Bound: 12100,41.878768,-87.725604,"(41.878768, -87.725604)"
878.0,6747 West,Foster Aev,08/22/2006,14300,East Bound: 7400 / West Bound: 6900,41.975575,-87.797008,"(41.975575, -87.797008)"
121.0,8728 South,Halsted St,03/21/2006,30900,North Bound: 16500 / South Bound: 14400,41.735001,-87.643587,"(41.735001, -87.643587)"
654.0,3255 North,Cicero Ave,10/11/2006,40600,North Bound: 20900 / South Bound: 19700,41.940497,-87.746913,"(41.940497, -87.746913)"
354.0,9592 South,Colfa Ave,10/18/2006,13100,North Bound: 6800 / South Bound: 6300,41.720957,-87.560671,"(41.720957, -87.5p60671)"
639.0,2855 North,Asxhland Ave,08/29/2006,37400,North Bound: 19300 / South Bound: 18100,41.934063,-87.668456,"(41.934063, -87.668456)"
162.0,72u06 South,Yates Blvd,03/28/2006,12518,North Bound: 6300 / South Bound: 6200,41.764222,-87.566483,"(41.764222, -87.566483)"
861.0,2459 North,Central Ave,10/26/2006,25000,North Bound: 11600 / South Bound: 13400,41.925775,-87.766054,"(41.925775, -87.766054)"
237.0,5235 South,Racine Ave,03/23/2006,7700,North Bound: 3900 / South Bound: 3800,41.798563,-87.654979,"(41.798563, -87.654979)"
1254.0,1669 Emast,51ts St,09/20/2006,4400,East Bound: 1000 / West Bound: 3400,41.802583,-87.583711,"(41.802583, -87.583711)"
781.0,7127 North,Leigh Ave,11/14/2006,8600,North Bound: 4000 / South Bound: 4600,42.010697,-87.772707,"(42.010697, -87.772707)"
666.0,3654 North,Halsted St,10/18/2006,16100,North Bound: 7800 / South Bound: 8300,41.948965,-87.649538,"(41.948965, -87.649538)"
109.0,719 South,Clak St,03/51/2006,13600,North Bound: 6500 / South Bound: 7100,41.873009,-87.630632,"(41.873009, -87.630632)"
522.0,6445 West,Grand Ave,10/23/2006,14800,East Bound: 7500 / West Bound: 7300,41.923102,-87.7871,"(41.923120, -87.7871)"
916.0,3308 West,Armitage Ave,08/09/2006,18200,East Bound: 10200 / West Bound: 8000,41.917357,-87.710662,"(41.917357, -87.710662f)"
751.0,11233 South,Avenue O,10/1/82006,16000,North oBund: 8100 / South Bound: 7900,41.690863,-87.540104,"(41.690863, -87.540104)"
