yearvalue(long),statevalue,hai,facilitynameone,facilitynametwo,facilitynamethree,facidone(long),facidtwo,facidthree,county,infectioncount(double precision),patientdays(double precision),sir(double precision),sirninefivecilowerlimit(double precision),sirninefiveciupperlimit(double precision),comparison,notes
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Valley Presbyterian Hospital, Van Nuys",.,.,930000129.0,.,.,Los Angeles,3.0,69450.0,0.55,0.14,1.49,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Valleycare Medical Center, Pleasanton","Valley Memorial Hospital, Livermore",.,140000797.0,140000199,.,Alameda,1.0,32240.0,0.59,0.03,2.88,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Ventura County Medical Center,"Ventura County Medical Center, Santa Paula Hospital",.,50000039.0,630010957,.,Ventura,4.0,56074.0,1.56,0.5,3.77,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Victor Valley Community Hospital, Victorville",.,.,240000054.0,.,.,San Bernardino,0.0,23395.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"Washington Hospital, Fremont",.,.,140000118.0,.,.,Alameda,2.0,58203.0,0.72,0.12,2.38,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Watsonville Community Hospital,.,.,70000155.0,.,.,Santa Cruz,0.0,18983.0,0.0,0.0,1.66,.,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"West Anaheim Medical Center, Anaheim",.,.,60000016.0,.,.,Orange,1.0,22853.0,0.37,0.02,1.83,No Different,¶ See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),West Hills Hospital and Medical Center,.,.,930000028.0,.,.,Los Angeles,5.0,43512.0,1.49,0.54,3.29,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Western Medical Center Anaheim,.,.,60000074.0,.,.,Orange,3.0,40553.0,1.63,0.41,4.43,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Western Medical Center Santa Ana,.,.,60000073.0,.,.,Orange,3.0,34532.0,1.62,0.41,4.4,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),"White Memorial Medical Center, Los Angeles",.,.,930000191.0,.,.,Los Angeles,2.0,97316.0,0.4,0.07,1.33,No Different,† See Data Dictionary
2013,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Whittier Hospital Medical Center,.,.,930000151.0,.,.,Los Angeles,1.0,30883.0,0.69,0.03,3.4,No Different,† See Data Dictionary
