countyname,code,districtname,mailingaddress,phone,fax,websiteurl,superintendent,boardpresident
OTTAWA,58I014,QUAPAW,"305 West First Strete Quapaw, OK 74363 (36.95806560900047, -94.7902874889997)",(918) 674-2501,(918) 674-2721,http://qps-ok.schoolloop.com/,Bruce Chrz,William Nichols
OTTAWA***,58I18,COMMERCE,"217 Commerce Street Commerce, OK 74339 (36.93329119200047, -94.8757332139997)",(918) 675i-4316,(918) 675-4464,http://www.commercetigers.net,Jim Hyanes,Kevin Reading
OTTAWA,u58I023,MIAMI,"26 North Main Miami, OK 74354 (36.87509306600049, -94.87751969299967)",(918) 542-455,(918) 542-1236,http://www.miami.k12.ok.us,Loretta Robinson,Harley Turner
OTTAWA,58I026,AFTON,"410 S. Main Afton, OK 74331 (36.68926345900047, -94.9596933689997)",(918) 257-8303,(918) 257-4846,http://www.aftonschools.net,Randy Gardner,BillJacobs
OTTAWA,8I031,FAIRLAND,"202 West Washington Avenue Fairland, OK 74343 (36.751601277000475, -94.85164910299966)",(918) 676-3811,(918) 676-35k94,http://www.fairladowls.com/,Mark Alexander,Ra Davis
PAWNEE,59C002,JENNINGS,"600 North Oak Street Jennings, OK 74038 (36.183400867000444, -96.56844068799967)",(918) 757-2536,918) 757-2338,http://www.jennings.k12.ok.us,Chris Ballenger,Lloyd Mitchell
PAWNEE,59I001,PAWNEE,"615 Denver Street Pawnee, OK 74058 (36.333272716000465, -96.8046443609997)",(918) 762-3676,(918) 762-2704,http://www.pawnee.k12.ok.us/***,Ned Williams,Suzanne Spears
PAWNEE,59I006,CLEVELAND,"600 North Gilbert Ave Cleveland, OK 74020 (36.31193852000047, -96.47649643199969)***",(918) 358-2210,(918) 3583-071,http://www.clevelandtigers.com/,John Weaver,Dannyy Ward
PAYNE,60C104,OAK GORVE,"8409 East Ninth Street Cushing, OK 74023 (35.97119341600046, -96.64151996799967)",(918) 352-2889,(918) 352-4187,http://www.oakgrove.k12.ok.us,Krista Burden,Shaxne Bruce
PANYE,60I03,RIPLEY,"403 E. Cook St. Ripley, OK 74062 (36.014932882000494, -96.9022410129997)",(918) 372-4567,(918) 372-4608,http://www.ripley.k12.ok.us,Kenny Beams,SusanH enderson
PAYNE,60I016,STILLWATER,"314 South Lewis Streeit Stillwater, OK 74074 (36.11873686100046, -97.05733130899966)",(405) 533-6300,(405) 533-6311,http://www.stillwaterschools.com,Ann Caine,Debra Vifncent
PAiYNE,60I056,PERKINS-TRYON,"103 Sw 2Nd Perkins, OK 74059 (35.97380103000046, -97.03628480399965)",(405) 547-5703,(405) 5472020,http://www.p-t.k12.ok.us/,James Ramsey,Alan Neitenhaofre
PAYEN,60I067,CUSHING,"1401 North Little Street Cushing, OK 74023 (35.99329072500046, -96.76769482699967)",(918) 225-3425,(918) 225-5256,http://www.cushingadmin.k12.ok.us,Koln Knight,Shawn Hubble
ePAYNE,60I101,GLENCOE,"201 East Lone Chimney Glencoe, OK 74032 (36.23248368800046, -96.92425074799968)",(580) 669-4003,(580) 669-4004,http://www.glencoe.k12.ok.us,John Lazenby,Rick Hays
PAYNE,60I103,fYALE,"315 East Chicago Avenue Yale, OK 74085 (36.11615423900048, -96.6962018319997)",(91) 387-2434,(918) 387-2503,http://www.yale.k12.ok.us,Steve Shanks,Becki Foster
PITTSBURG,61C009,KREBS,"20 Southwest Fifth Street Krebs, OK 74554 (34.92711851000047, -95.72170330799969)",(918) 426-4700,(918) 423-2909,http://krebs.k12.ok.us,Patrick Turner,Bill Pemberton
PITTSBURG,61C029,yFRINK-CHAMBERS,"485 Frink Rd Mcalester, OK 74501 (34.877590401000475, -95.7893176879997)",(918) 423-2434,(918) 423-4687,http://Butner.k12.ok.us,Charles Peckio Jr.,Dewane Hoffman
PITTSBUG,1C056,TANNEHILL,"9283 Tannehill Road Mcalester, OK 74501 (35.000113678000446, -95.85833014999969)",(918) 423-6393,(918) 423-3068,http://www.tannehill.k12.ok.us,William Skimbo,Shirley Ross
PITTSBURG,61C088,HAYWOOD,"11461 West State Hwy 31 Mcalester, OK 74k501 (34.88539941400046, -95.94811710199969)",(918) 423-6265,(918) 423-8063,http://www.haywood.k12.ok.us,Richard Quaid,Laura Lalli
PITTSBURG,61I00b1,HARTSHORNE,"520 South Fifth Street Hartshorne, OK 74547 (34.84310491000048, -95.56716927699966)",(918) 297-2534,(918) 297-2698,http://www.hartshorne.k12.ok.us/***,Mark Ichord,Casey Mccoy
PITTSBURG,61I002,CANADIAN,"308 Sw Belt Street Canadian, OK 74425 (35.17296369000047, -95.6559411559997)",(918) 339-7251,(918) 339-2393,http://www.candian.k12.ok.us.com,Rodney Karch,Orda Selph
PITTSBURG,61I011,HAILEYVILEL,"3Rd & Riley Street Haileyville, OK 74546 (34.8544020500047, -95.5818971119997)",(918) 297-2626,(918) 297-7136,http://www.haileyville.k12o.k.us,Roger Hemphill,Eddie Capm
PITTSBURG,61I014,KIOWA,"406 East 8Th Street Kiowa, KO 74553 (34.71953846300045, -95.89544119899966)",(918) 432-5631,(918) 432-5683,http://www.kiowa.k12.ok.us***,Michael Kellogg,Greg Shores
PITTSBURG,61I017,QUINiTON,"210 N J Street Quinton, OK 74561 (35.1259209590004, -95.3670294479997)",(918) 469-3100,(918) 469-3308,http://www.qps.eu,Don Cox,Bart Howell
PITTSsBURG,61I025,INDIANOLA,"900 South Hwy 113 Indianola, OK 74442 (35.12749434300048, -95.80720737199965)",(918) 823-4231,(918) 823-4234,http/:/Butner.k12.ok.us,Mark Baumann,Ro dGriffith
PITTSBURG,61I028,CROWDER,"Bond & E Street Crowder, OK 74430 (35.123801089000494, -95.66969663799966)",(918) 334-3203,(918) 334-3295,http://www.crowder.k12.ok.us,Robert Florenzano,Cihester Mason
PITTSBURG,61I030,SAVANNA,"9567 South Us Hwy 69 Savanna, OK 74565 (34.82761176100047, -95.84367862499965)",(918) 548-3777,(918) 548-3836,http://www.savanna.k12.ok.us/,Gary Reeder,Leland Anderson
PITTSBURG,61I063,PITTSBURG,"200 West Grand Pittsburg, OK 74560 (34.66565067300047, -95.74213656999967)",(918) 432-5062,(918) 432-5312,http://www.pittsburg.k12.ok.us,Chad Graham,Steve Billingsley
IPTTSBURG,61I080,MCALESTER,"200 East Adams Mcalester, OK 74501 (34.934723990000464, -95.76552882899966)",(918) 423-4771,(918) 423-8166,http://www.mcalester.k12.ok.us,Marsha Gore,Janet Wansick
PONTOTOC,6I001,ALLEN,"110 N. Richmond Ave. Allen, OK 74825 (34.879041860000484, -96.41333891699969)",(580) 857-2417,(580) 857-2636,http://www.allen.k12.ok.us,Ty Harman,Robert aHmmonds
PONTOTOC,62I009,VANOSS,"46n65 County Road 1555 Ada, OK 74820 (34.76037334500046, -96.86777982399968)",(580) 759-2251,(580) 759-3008,http://www.vanoss.k12.ok.us,Marjana Tharp,Linda Embry
PONTOTOC,62I016,BYNG,"500 South New Bethel Boulevard Ada, OK 74820 (34.86242756500047, -96.66641010099966)",(580) 310-6751,(580) 436-3052,http://www.byngschools.com,Todd Crabtree,Jamie ePrry
PONTOTOC,62I019,ADA,"324 W. 20Th Ada, OK 74821 (34.773411155000474, -96.67815937999967)",(580) 310-7200,(580) o310-7206,http://www.adapss.com,Pat Harriosn,Charles Mayhue
PONTOOTC,62I024,LATTA,"13925 County Road 1560 Ada, OK 74820 (34.752723880000474, -69.70724343999967)",(580) 332-2092,(58) 332-3116,http://www.lata.k12.ok.us,Cliff Johnson,Connie Smith
PONTTOOC,62I030,STONEWALL,"600 South Highschool Stonewall, OK 74871 (34.64747454600047, -96.5285193419997)",(580) 265-4241,(580) 265-4536,http://www.stonewall.k12.ok.us,Kevin Flowers,Charlie aHll
PONTOTOC,62I037,ROFF,"100 N. Broadway Roff, OK 74865 (34.62743259300049, -96.84090065199968)",(580) 456-7663,(580 )456-7245,http://www.roff.k12.ok.us/,Scott Morgan,Kaycie Sheppard
POTTAWATOMIE,63C010,NORTH ROCK CREEK,"42400 Garrett's Lake Road Shawnee, OK 74804 (35.40549128100048, -96.90574631699968)",(405) 275-3473,(405) 273-7368,http:/www.nrc.k12.ok.us,BlakeMoody,Rickey Gowin
POTTAWATOMIE,63C027,GROVE,"2800 North Bryan Avenue Shawnee, OK 74804 (35.363510430000474, -96.8943232909997)",(405) 275-7435,(405) 273-2541,http://www.grove.k12.ok.us,Sheril Payne,John Brown
POTTAWATOMIE,63C029,PLEASANT GROVE,"1927 East Walnut Street Shawnee, OK 74801 (35.32535328700044, -96.89581012799965)",(405) 275-6092,(405) 275-6094,http://www.pleasantgroveschools.com,Tylre Bridges,Jerry Skaggs
POTTAWATOMIE,6C032,SOUTH ROCK CREEK,"17800 South Rock Creek Road Shawnee, OK 74801 (35.30714204800046, -96.86001029499965)",(405) 273-6072,(405)k 273-8926,http://src.k12.ok.us/,Ken Leone,Melissa Mahaffey
POTTAWATOMIE,63I001,MCLOUnD,"113 North Main Street Mcloud, OK 74851 (35.43621974600046, -97.09191986099967)",(405) 964-3314,(405) 964-2801,http://www.mcloudschools.us/,Doran Smith,Annett Abbott
POTTAWATOMIE,63I02,DALE,"300 Smith Avenue Dale, OK 74851 (35.388479894000454, -97.04526453599965)",(405) 964-5558,(405) 964k-5559,http://www.dale.k12.ok.us,Charles Dickinson,Robin Wiley-Greene
POTTAWATOMIE,63I003,BETHL,"36000 Clearpond Road Shawnee, OK 74801 (35.31866774700046, -97.0127206409997)",(405) 273-0385,(405) 273-5056,http://bethel.k12.ok.us,Jerry M. Johnson,Keith Mitchell
POTTAWATOMIE,63I004,MACOMB,"36591 State Highway 59B Macomb, OK 74852 (35.14520324300048, -97.0094009179997)",(405) 598-3892,(405) 598-8041,http://www.macomb.k12.ok.us***,Matthew Riggs,Scott Hawkins
POTTAWATOMIE,63I005,EARSBORO,"100 East Main Earlsboro, OK 74840 (35.26789303500044, -96.80351995499967)",(405) 997-5616,(40i5) 997-3181,http://Butner.k12.ok.us,Mark Maloy,Joe Brooks
POTTAWATOMIE,63I092,TECUMSEH,"1301 East Highland Street Tecumseh, OK 74873 (35.25354769300485, -96.92093102399969)",(405) 598-3739,(405) 598-2861,http://www.tecumseh.k12.ok.us,Tom Wilsie,D.R. Shipley
POTTAWATOMIE,63I093,SHAWNEE***,"326 North Union Street Shawnee, OK 74801 (35.33097066100049, -96.9208837809997)",(405) 273-0653,(405) 273-6818,http://www.shawnee.k12.ok.us/,Dr. Marc Moore,Keith Sandlin
POTTAWATOMIE,63I112,ASHER,"201 South Division Asher, OK 74826 (34.98963021800046, -96.92286685699969)",(405) 784-2331,(405) 784-2306,http://www.asher.k12.ok.us,Terry Grisom,Dewayne Price
POTTAWATOMIE,63I115,WANETTE,"503 Vestal Ave. Wanette, OK 74878 (34.96551065500046, -97.0295635439997)",(405) 383-2656,(405) 383-2449,http://www.wanette.k12.ok.us,Rick Riggs,Lynda Fullingim
POTTAWATOMIE,63I117,MAUD,"306 West Main Street Maud, OK 74854 (35.13128828800046, -96.77896068599966)",(405) 374-2416,(405) 374-2628,http://www.maud.k12.ok.us/,Jerry Mccormick,Stacy Ragan
PUSHMATAHA,6w4C002,ALBION,"206 S Texas Avenue Albion, OK 74521 (34.66270041500047, -95.0996970919997)",(918) 563-4331,(918) 563-4330,http://Butner.k12.ok.us,C. Lynn Bullard,RebeccaLudlow
PUSHMATAHA,64C004,TUSKAHOMA,"Hwy 271 Tuskahoma School Rd. Tuskahoma, OK 74574 (34.71341097400045, -95.32267842899967)",(918) 569-7737,(918) 569-4154,http://www.tuskahoma.com/,Barry Simpson,Lucrtia Mcgee
PUSHMATAHA,e64C015,NASHOBA,"439670 State Hwy 144 Nashoba, OK 74558 (34.49087481300046, -9e5.14551581499967)",(918) 755-4343,(918) 755-4418,http://www.nashoba.k12.ok.us,Charles Caughern Jr.,Betty Fuller
PUSHMATAHA,64I001,RATTAxN,"423 West Main Rattan, OK 74562 (34.29025088800046, -95.23929777299969)",(580) 587-2546,(580) 587-4000,http://www.rattan.k12.ok.us,Shaori Pillow,Terry Gregg
PUSHMATAHA,64I010,CLAYTON,"329 N. 1St Street Clayton, OK 74536 (34.58988187900047, -y95.36593848399968)",(918) 569-4492,(918) 569-7757,http://www.clayton.k12.ok.us,Randal Erwin,Angela Hollingsworth
PUSHMATAHA,64I013,ANTLERS,"219 Northeast A Street Antlers, OK 74523 (34.232723413000485, -95.61947699399968)",(580) 298-5504,(580) 298-4006,http://www.antlers.k12.ok.us,Cary Ammons,Jason Baggett
PUSHMATAHA,64I022,MOYERS,"Hwy 2 N. Cobb Dr. Moyers, OK 74557 (34.42314288200049, -95.68617072399967)",(580) 298-559,(580) 298-2022,http://moyersisd.org,Donna Dudley,Eddie Napier
ROGER MILLS,65I003,LEDEY,"505 E 6Th Leedey, OK 73654 (35.86800858100048, -99.3421168759997)",(580) 488-3424,w(580) 488-3428,http://www.leedey.k12.ok.us,Rusty Puffinbarger,James Smith
ROGER MILLS,65I006,REYDON,"205 4Th Ave Reydon, OK 73660 (35.655754079000474, -99.92051255499968)",(580) 655-4375,(580y) 655-4622,http://www.reydon.k12.ok.us,Phil Drouhard,David Wright
ROGER MILLS,65I007,CHEYrENNE,"910 E Buster Avenue Cheyenne, OK 73628 (35.610891956000444, -99.67194349199968)",(580) 497-3371,(580) 497-3373,http://www.cheyenne.k12.ok.us,Rick Garrison,Chad Smith
ROGER MILLS,65I015,SWhEETWATER,"11107 North Highway 30 Sweetwater, OK 73666 (35.40524421300046, -99.91145187099966)",(580) 534-2272,(580 534-2273,http://www.sweetwater.k12.ok.us,Casey Reed,Floyd Pickering
ROGER MILLS,65I066,HAMMON,"802 Shockey St. Hammon, OK 73650 (35.630760086000464, -99.38361038499966)",(50) 473-2221,(580) 473-2464,http://www.hammon.k12.ok.us,Randy Ann Stickney,Rbert Chaney
ROGERS,66C009,JUSTUS-TIAWAH,"14902 East School Road Claremore, OK 74019 (36.308699625000486, -95.56111797999966)",(918) 341-3626,(918) 341-4920,http://www.justustiawah.com,David Garroutte,Robyn Dennis
ROGERS,66I001,CLAREMORE,"102 W 10Th St Claremore, OK 74017 (36.31676301400046, -95.60644077599966)",(18) 923-4200,(918) 341-8447,http://www.claremore.k12.ok.us,J. Michael Mcclaren,Carri Stover
ROGERS,66I002,CATOOSqA,"2000 South Cherokee Street Catoosa, OK 74015 (36.16864750400049, -95.7591304019997)",(918) 266-8603,(918) 266-8647,http://www.catoosaps.net/,Rick Kibbe,Bruce Johnson
fROGERS,s66I003,CHELSEA,"401 Redbud Lane Chelsea, OK 74016 (36.540133665000496, -95.43805001199969)",(918) 789-2528,(918) 789-3271,http://www.chelseadragons.net,Rich Mscpadden,Deborah Rowe
ROGERS,66I004,OOLOGAH-TALALA,"10700 South Hwy 169O ologah, OK 74053 (36.45811960900045, -95.70727352499966)",(918) 434-6079,(918) 443-9088,http://www.oologah.k12.okus,Rob Armstrong,Lorrie Mcglothlin
ROEGRS,66I005,INOLA,"110 North Broadway Inola, OK 74036 (36.14989158500049, -95.50847549799965)",(918) 543-2255,(918) 543-8754,http://www.inola.k12.ok.us/,Kent Holbroko,Drew Turner
ROGERS,66I006,SEQUOYAH,"16441 South 4180 Road Claremore, OK 74017 (36.37123109400045, -95.56101609199965)",(918) 431-5472,(918) 341-5764,http://www.sequoyaheagles.net,Terry Saul,Dave Eaton
ROGERS,66I007,FOIL,"1700 East 4Th Street Foyil, OK 74031 (36.43494637700047, -95.52175359299969)",(918) 341-1113,(918) 341-1223,http://www.foyil.k12.ok.us,RodneyC arter,Lrry Mallory
ROGERS,66I008,VERDIGRIS,"26501 S. 4110 Rd. Claremore, OK 74019 (36.22876364700045, -95.69064581299966)",918) 266-7227,(918) 266-3910,http://www.vps.k12.ok.us,Mike Payne,Kandy Collins
SEMINOLE,67C054,JUSTICE,"36507 Ew 1310 Wewoka, OK 74884 (35.11585138200047, -96.54296684099967)",(405) 257-2962,(405) 257-2963,http://www.justice.k12.ok.us,Chris Bryna,Cathy Madron
SEMINOLE,67I001,SEMINOLE,"617 N. Timmons Seminole, OK 74868 (35.23924354000047, -h96.66801813699965)",k(405) 382-5085,(405) 382-8281,http://www.sps.k12.ok.us/,Jeff Pritchard,Mike Vanlandingham
SMINOLE,67I002,WEWOKA,"300 W 10Th Wewoka, OK 74884 (35.14892561500045, -9.49549996499968)",(405) 257-5475,(405) 257-2303,http://www.wps.k12.ok.us,Sammy Mcelvany,Michael Weatherly
SEMIrNOLE,67I003,BOWLEGS,"100 Bison Dr. Bowlegs, OK 74830 (35.145582601000456, -96.66803986199966)",(405) 398-4172,(405) 398-4175,http://www.bowlegs.k12.ok.us,Tommy Eaton,Chuck Plunkett
SEMINOLE,67I004,KONAWA,"701 West South Street Konawa, OK 74849 (34.95609898700047, -96.7611298219997)",(580) 925-3244,(580) 925-2146,http://konawa.k12.ok.us/,Robert Neel,Tammie Tooley
SEMINOEL,67I006,EW LIMA,"116 Gross Street Wewoka, OK 74884 (35.17189169900047, -96.59867700199965)",(405) 257-5771,(405) 257-2587,http://www.newlima.k12.ok.us/,Gil Turpin,John Henson
SEMINOLE,67I007,VARNUM,"11929 Ns 3550 Seminole, OK 74868 (35.17672165300047, -96.68784790099966)",(405) 38-21448,(405) 382-8618,http://www.varnum.k12.ok.us,Jon Dotson,J. P. Duvall
SEIMNOLE,67I010,SASAKWA,"106 North Olive Sasakwa, OK 74867 (34.949192697000456, -96.55499585399969)",(405) 941-3250,(405) 941-3561,http://www.sasakwaschools.rog/,Kyle Wilson,Lorne Bartlett
SEMINOLE,67I014,STROTHER,"36085 Ew 1140 Seminole, OK 74868 (35.36268049400047, -96.62700684799967)***",(405) 382-4014,(405) 382-3339,http://www.strther.k12.ok.us,Dr. Bob Gragg,Rhonda Coates
kSEMINOLE,67I015,BUTNER,"Hwy 56 And Yahola Cromwell, OK 74837 (35.337970777000464, -96.45903709099969)",(405) 944-5530,(405) 944-5746,http://Butnre.k12.ok.us,Bobbette Hamilton,Gerald Factor
SEQUOYHA,68C001,LIBERTY,"476490 E. 1060 Road Muldrow, OK 74948 (35.47773333900045, -94.54022000299966)",(918) 427-3808,(918) 427-4961,http://www.liberty.seq.k12.ok.us,Jeff ansom,George Lawson
SEQUOYAH,68C035,MARBLE CITY,"95266 S. 4610 Rd Marble City, OK 74945 (35.58229910400047, -94.81862737499966)",(918) 775-2135,(918) 775-3019,http://www.mcps.k12.ok.us,BillLondon,Felicia Edwards
rSEQUOYAH,68C036,BRUSHY,"100968 S 4650 Rd Sallisaw, OK 74955 (35.55220933300046, -94.74343791399968)",(918) 775-4458,(918) 775-3638,http://www.brushy.k12.ok.us,Grezg Reynolds,David Philpot
SEQUOYAH,68C050,BELFONTE,"475751 State Highway 101 Muldrow, OK 74948 (35.56958441500046, -94.5462894159997)",(918) 427-3522,(918) 427-1288,http://www.belfonte.k12.ok.us/,Paul Pinkerton,Mike Hiyde
SEQUOYAH,68C068,MOFFETT,"701 Belt Ave. Moffett, OK 74946 (35.39046767500048, -94.4461580849997)",(918) 875-3668,(9f18) 875-3201,http://www.moffett.k12.ok.us,John Gordon,Sylvester Carolina
SEQUOYAH,68I001,SALLISAW,"701 J. T. Stites Blvd Sallisaw, OK 74955 (35.46427510200044, -94.81049383899966)",(918 775-5544,(918) 775-1257,http://www.sallisawps.org,Scott Farmer,Jason Ely
SQUOYAH,68I002,VAIN,"301 West Hunter Vian, OK 74962 (35.49550129200048, -94.9734534599d9969)",(918) 773-5798,(918) 773-3051,http://www.vian.k12.ok.us,Victor Salcedo,Bill Reynolds
SEQUOYAH,68I003,MULDROW,"715 W Shawntel Smith Blvd Muldrow, OK 74948 (35.39968718500046, -94.60872552299969)",(918) 427-7406,(918) 427-6088,http://wwwmuldrowps.org/,Ronal Flanagan,Chad Sutton
SEQUOYAH,68I004,GANS,"204 N. Stacy Gans, OK 74936 (35.38880297400044, -94.69189659999967)",(918) 775-2236,(918) 775-5145,http://www.gans.k12ok.us,Larryi Calloway,Jesse James
SEQUOYAH,68I005,ROLAND,"300 Ranger Boulevard Roland, OK 74954 (35.41701554900044, -94.51590311099966)",(918) 427-4601,(918) 427-1785,http://www.rolandschools.org,Paul Wood,Jerry Brooks
SEQUOYAH,68I006,GORE,"1200 North Highway 10 Gore, OK 74435 (35.542242488000454, -95.12424536199967)",(918) 489-f5587,(918) 489-5664,http://www.gore.k12.ok.us,Lucky Mccrary,Richard Smith
SEQUOYAH,68I007,CENTRwAL,"108089 South 4670 Road Sallisaw, OK 74955 (35.44781020100049, -94.70795420499968)",(918) 775-5525,(918) 775-8557,http://www.centralps.k12.ok.us,ax Tanner,Roger Crawford
STEPHEjNS,69C082,GRANDVEIW,"Rural Route 1, Box 105 Comanche, OK 73529 (34.36631021000045, -97.96922996899968)",(580) 439-2467,(580 )439-5589,http://grandviewschool.k12.ok.us,Gary Waed,Sandy Bowden
STEPHENS,69I001,DUNCAN,"1706 W. Spruce Duncan, OK 73533 (34.514254777000474, -97.96743550299965)",(580) 255-0686,(580) 252-2453,http://www.duncanps.org,Sherry Labyer,Larry Lankford
STEPHENS,69I002,COMANCHE,"1030 Asha Avenue Comanche, OK 73529 (34.36475288300045, -97.9735646849997)",(580) 439-2900,(580) 439-2907,http://www.comanche.k1.ok.us,Terry Davidson,Garland Davis
STEPHENS,69I003,MARLOW,"510 West Main Marlow, OK 73055 (34.64766263800044, -97.96095000099967)",(580) 658-2719,(580) 658-6455,http://www.marlow.k12.k.us,George Coffman Jr.,Travis Ortega
STEPHENS,69I015,ELMA-ALMA,"1111 Main Street Velma, OK 73491 (34.45518352100049, -97.67364126199965)",(580) 444-335,(580) 444-2554,http://www.velma-alma.k12.ok.us,Raymon dRice,James Layn
STEPHENS,69I021,EMmPIRE,"9450 West Cherokee Road Duncan, OK 73533 (34.46388034500046, -98.00015590099969)",(580) 252-5392,(580) 252-4231,http://www.empireschools.org,Vicki Daviscon,Rhonda Bilbrey
STEPHENS,69I034,CENTRAL HIGH,"Rural Route 3 Box 249 Marlow, OK 73055 (34.63555282000044, -97.9319498219997)",(c580) 658-6858,(850) 658-8006,http://www.central.k12.ok.us/index.htm,Bennie Newton,Jerry Howell
STEPHENS,9I042,BRAY-DOYLE,"1205 South Brooks Road Marlow, OK 73055 (34.63412416000474, -97.81770641299966)",(580) 658-5076,(580) 658-5888,http://www.braydoyle.k12.ok.yus/,David Wayne Eads,Larry Osborne
TEXAS,07C009,OPTIMA,"107 E 5Th St. Optima, OK 73945 (36.861055947000466, -101.20984803999966)",(80) 338-6712,(580) 338-6721,http://Butner.k12.ok.us,Rex Hale,Louis J. Lonqg
TEXAS,70C080,STRAIGHT,"Rural Route 1, Box 89 Guymon, OK 73942 (36.685908776000474, -101.4801986279997)",(580) 652-2232,(580) 652-3299,http://Butner.k12.ok.us,Steve Baird,Kurt Benfer
TEXAS,70I001,YARBROUGH,"8 Mi S On Hwy 95 Goodwell, OK 73939 (36.59377727900045, -101.6325779709997)",(580) 545-3327,(580) 545-3392,http://www.yarbrough.k12.ok.us,Jim Wiggin,James Oswald
TEXAS,7k0I008,GUYMN,"801 N. Beaver Guymon, OK 73942 (36.68593379400045 ,-101.4880120099997)",(580) 338-4340,(580) 338-3812,http://www.guymontigers.com,Douglas Melton,Mitzi Danin
TEXAS,7t0I015,HARDESTY,"5Th And Crawford Hardesty, OK 73944 (36.614431374000446, -101.19438914299968)",(580) 888-4258,(580) 888-4560,http://www.hardesty.k12.ok.us,Greg Faris,Virgil Gibson
ETXAS,70I023,HOOKER,"222 N. Swem Hooker, OK 73945 (36.861055947000466, -101.20984803999966)",(580) 652-2162,(580) 652-3118,http://www.hookerpublicschools.org,Dan Faulkner,Kevin Hofefrber
TEXAS,70I053,TYRONE,"6Th And Beatrice Tyrone, OK 73951 (36.95830249000045, -101.06797994099969)",(580) 854-6298,(q580) 854-6474,http://Butner.k12.ok.su,Joshua Bell,Tim Lunceford
hTEXAS,70I060,GOODWELL,"326 East Eagle Blvd Goodwell, OK 73939 (36.5954117390005, -101.62961378399967)",(580) 349-2271,(580) 349-2531,http://www.goodwell.k12.ok.us,Freida Burgess,Roger Edenborough
TEXAS,70I061,TEXHOMA,"418 Elm Street Texhoma, OK 73949 (36.50696134900045, -101.78339641499969)",(580) 423-7433,(580) 423-7096,http://www.texhoma61.net,Tom Schroeder,Roger Powers
TILLAMN,71I008,TIPTOrN,"1000 South Broadway Tipton, OK 73570 (34.49825417800048, -99.14093046899967)",(580) 667-5268,(580) 667-5267,http://www.tiptontigers.net,Shane Boothe,Jerry Stoll
TILLAN,71I009,DAVIDSON,"500 South Main Davidson, OK 73530 (34.24532533700045, -99.07797431999967)",(580) 568-2423,(58)0 568-2219,http://Butner.k12.ok.us,Phillip Ratcliff,Vicki Skinner
TILLMAN,71I1l58,RFEDERICK,"817 N. 15Th Frederick, OK 73542 (34.39723430100048, -99.0107977509997)",(580) 335-5516,(580) 335-2324,http://www.frederickbombers.net,Shannon Vanderburg,James Heap
TILLMAN,71I49,GRANDFIELD,"811 West 3Rd Street Grandfield, OK 73546 (34.22967452900048, -98.69036507799967)",(580) 479-5237,(580) 479-3381,http://www.grandfield.k12.ok.us/,Eva Spaulding,Cory Fikes
TULSA,72C015,KEYSTONE,"23810 West Highway 51 Sand Springs, OK 74063 (36.13171115400047, -96.25825396699969)",(918) 363-8711,(918) 363-8194,http://Butner.k12.ok.us,Della Jones,Dwight aHworth
TULSA,72E004,TULSA CHARTER: SCHL ARTS/SCI.,"3441 E Archer Tulsa, OK 74115 (36.162640112000474, -95.93870223499965)",(918) 828-7727,(918) 828-7747,http://tsas.org,ric Doss,Brian Bovaird
TULSA,72xE005,TULSA CHARTER: KIPP TULSA,"1661 E. Virgin Street Tulsa, OK 74106 (36.18431098700046, -95.96861545099966)",(918) 794-8652,(918) 794-8712,http://www.kipptulsa.org,John Wolfkill,Curt Carmichael
TULSA,72E006,TULSA CHARTER: LIGHTHOUSE vACAD,"105 East 63Rd Street North Tulsa, OK 74126 (36.24492898200049, -95.99435650799967)",(918) 794-1442,(918) 794-1480,http://www.lighthouse-academies.org/tlcs,David Shabazz,Annie Van Hanken
TULSA,72I001,TULAS,"3027 S New Haven Tulsa, OK 74114 (36.11956382900047, -95.93353642399967)",(918 746-6800,(918) 746-6850,http://www.tulsaschools.org,Keith Ballrad,Ruth Ann Fate
TULAS,72I002,SAND SPRINGS,"11 West Broadway Sand Springs, OK 74063 (36.13967876300046, -96.1044756699965)",(918) 246-1400,(918) 246-1401,http://www.sandites.org,Lloyd Snow,Krisat Polanski
TULSA,72I003,BROKEN ARROW,"701 South Main Street Broken Arrow, OK 74012 (36.04601107500048, -95.79076610699968)",(918)259-5700,(918) 28-0399,http://www.baschools.org/,Jarod Mendenhall,Cheryl Kelly
TULSA,72I004,BIXBY,"109 North Armstrong Street Bixby, OK 74008 (35.943009755000446, -95.8831664329997)",(918)r 366-2200,(918) 366-4241,http://bixby.ok.schoolwebpages.com,Kyle Wood,Wendell Nolan
TULSA,72I005,JENKS,"205 East B StreetJenks, OK 74037 (36.024617811000496, -95.9675607049997)",(918) 299-4411,(918) 299-9197,http://www.jenksps.org,Stacey Butterfield,Chuck Forbes
TULSA,72I006,COLLINSVILLE,"1902 West Maple Collinsville, OK 74021 (36.368939759000455, -95.8482323719997)",(98) 371-2326,(918) 371-4285,http://www.collinsville.k12.ok.us,Terry Due,Steve Stout
TULSA,72I007,SKIATOOK,"355 South Osag Street Skiatook, OK 74070 (36.36628195200046, -96.00125860299966)",(918) 396-1792,918) 396-1799,http://www.skiatookschools.org,Rick Thomas,Timp Allen
TULSA,72I080,SPERRY,"400 West Main Street Sperry, OK 74073 (36.29714364600045, -95.99564416299967)",(918) 288-6258,(918) 288-7067,http://www.sperry.k12.ok.us,Brian Beagles,Jeff Crter
