yearvalue,statevalue,hai,operativeprocedure,facidone,facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount,infectioncount,notes
2013,California,SSI,Spleen surgery,930000070.0,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV, West Covina",.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000036.0,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000095.0,Clovis Community Medical Center,.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000021.0,"Coastal Communities Hospital, Santa Ana",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000137.0,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000101.0,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,50.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000195.0,"Contra Costa Regional Medical Center, Martinez",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000117.0,"Dameron Hospital, Stockton",.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000008.0,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000118.0,Doctors Hospital of Manteca,.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000122.0,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000139.0,Dominican Hospital,.,.,.,.,Santa Cruz,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000052.0,Downey Regional Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930001709.0,"Earl & Loraine Miller Children's Hospital, Long Beach",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000183.0,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000011.0,"Eisenhower Medical Center, Rancho Mirage",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000136.0,"El Camino Hospital, Los Gatos",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001351.0,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000040.0,El Centro Regional Medical Center,.,.,.,.,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000125.0,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000013.0,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000019.0,"Fairchild Medical Center, Yreka",.,.,.,.,Siskiyou,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000056.0,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000011.0,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000261.0,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000016.0,"French Hospital Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000058.0,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000058.0,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000141.0,"George L. Mee Memorial Hospital, King City",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000059.0,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000093.0,Glendale Memorial Hospital and Health Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000153.0,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000045.0,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000142.0,"Hazel Hawkins Memorial Hospital, Hollister",.,.,.,.,San Benito,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000009.0,Healdsburg District Hospital,.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000012.0,Hemet Valley Medical Center,.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000063.0,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000014.0,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000065.0,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000026.0,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000196.0,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000187.0,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,43.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000011.0,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000071.0,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630013929.0,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000074.0,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000189.0,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011745.0,"Kaiser Foundation Hospital, Irvine",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000973.0,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,28.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630013398.0,"Kaiser Foundation Hospital, Ontario",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000010.0,"Kaiser Foundation Hospital, Redwood City",.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30001370.0,"Kaiser Foundation Hospital, Roseville",.,.,.,.,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000130.0,"Kaiser Foundation Hospital, Sacramento",.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000144.0,"Kaiser Foundation Hospital, San Diego",.,.,.,.,San Diego,27.0,2.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000008.0,"Kaiser Foundation Hospital, San Francisco",.,.,.,.,San Francisco,23.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000150.0,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000944.0,"Kaiser Foundation Hospital, San Rafael",.,.,.,.,Marin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000133.0,"Kaiser Foundation Hospital, South Sacramento",.,.,.,.,Sacramento,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000009.0,"Kaiser Foundation Hospital, South San Francisco",.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000076.0,"Kaiser Foundation Hospital, West LA, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120001444.0,"Kaweah Delta Medical Center, Visalia",.,.,.,.,Tulare,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000912.0,"Keck Hospital of USC, Los Angeles",.,.,.,.,Los Angeles,40.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000342.0,"Kern Medical Center, Bakersfield",.,.,.,.,Kern,26.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000040.0,"LAC+USC Medical Center, Los Angeles",.,.,.,.,Los Angeles,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000027.0,"LAC/Harbor-UCLA Medical Center, Torrance",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000047.0,Lakewood Regional Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000139.0,Lodi Memorial Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000027.0,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center East Hospital, Loma Linda",San Bernardino,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630012971.0,Loma Linda University Medical Center - Murrieta,.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000018.0,Lompoc Valley Medical Center,.,.,.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000095.0,"Long Beach Memorial Medical Center, Long Beach",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000025.0,Los Alamitos Medical Center,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000038.0,"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000085.0,Los Angeles Community Hospital,930000112,Norwalk Community Hospital,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000020.0,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001349.0,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000005.0,Mammoth Hospital,.,.,.,.,Mono,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000021.0,Marian Regional Medical Center,.,.,.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000120.0,"Mark Twain Medical Center, San andreas",.,.,.,.,Calaveras,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000121.0,"Marshall Medical Center (1-Rh), Placerville",.,.,.,.,El Dorado,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000092.0,Memorial Hospital of Gardena,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000123.0,"Memorial Medical Center, Modesto",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000124.0,"Mercy General Hospital, Sacramento",.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000404.0,"Mercy Hospital, Bakersfield",120000701,"Mercy Southwest Hospital, Bakersfield",.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000113.0,Mercy Medical Center Merced,.,.,.,.,Merced,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000010.0,Mercy Medical Center Redding,.,.,.,.,Shasta,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000127.0,"Mercy San Juan Medical Center, Carmichael",.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000037.0,Methodist Hospital of Sacramento,.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000096.0,"Methodist Hospital of Southern CA, Arcadia",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000017.0,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Mateo",.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000066.0,Mission Hospital Laguna Beach,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000060.0,"Mission Hospital Regional Medical Center, Mission Viejo",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000145.0,"Natividad Medical Center, Salinas",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000010.0,"Northbay Medical Center, Fairfield",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000111.0,Northridge Hospital Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000146.0,"O'connor Hospital, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000105.0,"Olympia Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000208.0,"Orange Coast Memorial Medical Center, Fountain Valley",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000057.0,Pacific Alliance Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000133.0,"Pacifica Hospital of The Valley, Sun Valley",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000042.0,"Palo Verde Hospital, Blythe",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000142.0,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000044.0,"Parkview Community Hospital Medical Center, Riverside",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000146.0,"Pioneers Memorial Healthcare District, Brawley",.,.,.,.,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000062.0,Placentia Linda Hospital,.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000147.0,"Pomerado Hospital, Poway",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000099.0,"Presbyterian Intercommunity Hospital, Whittier",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000066.0,"Providence Holy Cross Medical Center, Mission Hills",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000081.0,"Providence Little Company of Mary Medical Center, Torrance",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000101.0,"Providence Saint Joseph Medical Center, Burbank",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000091.0,"Providence Tarzana Medical Center, Tarzana",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000041.0,"Queen of The Valley Medical Center, Napa",.,.,.,.,Napa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000023.0,"Rady Children's Hospital, San Diego",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000046.0,Redlands Community Hospital,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000045.0,"Redwood Memorial Hospital, fortuna",.,.,.,.,Humboldt,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000133.0,Regional Medical Center of San Jose,.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000409.0,Ridgecrest Regional Hospital,.,.,.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000049.0,Riverside Community Hospital,.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000050.0,"Riverside County Regional Medical Center, Moreno Valley",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000162.0,"Ronald Reagan UCLA Medical Center, Los Angeles",.,.,.,.,Los Angeles,68.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000063.0,"Saddleback Memorial Medical Center, Laguna Hills",060000064,Saddleback Memorial Medical Center-San Clemente,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000126.0,"Saint Agnes Medical Center, Fresno",.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000128.0,"Saint Francis Medical Center, Lynwood",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000029.0,"Saint Francis Memorial Hospital, San Francisco",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000100.0,"Saint John's Health Center, Santa Monica",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000104.0,"Saint Vincent Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000147.0,Salinas Valley Memorial Hospital,.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000053.0,"San Antonio Community Hospital, Upland",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000019.0,San Francisco General Hospital,.,.,.,.,San Francisco,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000041.0,"San Gabriel Valley Medical Center, San Gabriel",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000411.0,"San Joaquin Community Hospital, Bakersfield",.,.,.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000135.0,"San Joaquin General Hospital, French Camp",.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000007.0,San Mateo Medical Center,.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000704.0,San Ramon Regional Medical Center,140000683,San Ramon Regional Medical Center South Building,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000280.0,Santa Barbara Cottage Hospital,050000022,Cottage Rehabilitation Hospital at Santa Barbara,.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000149.0,"Santa Clara Valley Medical Center, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000049.0,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140001268.0,Santa Rosa Memorial Hospital,.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000022.0,"Scripps Green Hospital, La Jolla",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000150.0,"Scripps Memorial Hospital, Encinitas",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000149.0,"Scripps Memorial Hospital, La Jolla",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000025.0,"Scripps Mercy Hospital, San Diego",090000016,Scripps Mercy Hospital Chula Vista,.,.,San Diego,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000025.0,"Sequoia Hospital, Redwood City",.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000026.0,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastside, Moss Beach",.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000021.0,Sharp Chula Vista Medical Center,.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80001470.0,"Sharp Mary Birch for Women & Newborns, San Diego",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000036.0,"Sharp Memorial Hospital, San Diego",.,.,.,.,San Diego,30.0,2.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000016.0,"Shasta Regional Medical Center, Redding",.,.,.,.,Shasta,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000262.0,"Sierra Nevada Memorial Hospital, Grass Valley",.,.,.,.,Nevada,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000031.0,"Sierra Vista Regional Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000455.0,Simi Valley Hospital & Health Care Services,.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30001799.0,Sonora Regional Medical Center Campus #1,030000365,Sonora Regional Medical Center Campus #2,.,.,Tuolumne,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000507.0,"Southwest Healthcare Systems, Murrieta",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000103.0,St Bernardine Medical Center,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000020.0,"St Elizabeth Community Hospital, Red Bluff",.,.,.,.,Tehama,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000058.0,"St Helena Hospital, St Helena",.,.,.,.,Napa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000026.0,"St John's Pleasant Valley Hospital, Arillo",.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000035.0,"St John's Regional Medical Center, Oxnard",.,.,.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000067.0,"St Joseph Hospital, Eureka",.,.,.,.,Humboldt,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000067.0,"St Joseph Hospital, Orange",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000143.0,St Joseph's Medical Center of Stockton,.,.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000068.0,"St Jude Medical Center, Fullerton",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000104.0,"St Mary Medical Center, Apple Valley",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
