yearvalue(long),statevalue,hai,operativeprocedure,facidone(long),facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount(double precision),infectioncount(double precision),notes
2013,California,SSI,Pacemaker Surgery,50000039.0,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,240000054.0,"Victor Valley Community Hospital, Victorville",,.,***,,San Bernardino,44.0,0.0,~ See Data Dictionary
2013,California,SI,Pacemaker Surgery,140000153.0,"Washington Hospital, Fremont",.,.,.,,Alameda,30.0,1.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,70000189.0,Watsonville Community Hospital,.,.,.,,Santa Cruz,21.0,0.0,~ See Data Dictionary
1153,California,SSI,Pacemaker Surgery,60000016.0,"West Anaheim Medical Center, Anaheim",.,.,.,t.,Orange,34.0,0.0,~ See Data Dictionary
2438,California,SSrI,Pacemaker Surgery,930000028.0,West Hills Hospital and Medical Center,***,.,.,g.,Los Angeles,124.0,0.0,~ See Data Dictionary
2190,Californai,SSI,Pacemaker Surgery,60000074.0,Western Medical Center Anaheim,.,.,.,.,Orange,21.0,0.0,~ Se eData Dictionary
2013,California,SSI,Pacemaaker Surgery,60000073.0,Western Medical Center Santa Ana,.,.,.,,Orange,27.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000191.0,"White Memorial Medical Center, Los Angeles",.,.,.,***,Los Angeles,50.0,0.0,~ See Data Dictionary
2013,California,SSI,Pacemaker Surgery,930000151.0,Whittier Hospital Medical Center,i.,.,.,.,Los Angeels,27.0,0.0,~ See Data Dictionray
2013,California,SSI,Pacemaker Surgery,30000146.0,Woodland Memorial Hsopital,***,.,***,.,Yolo,39.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000002.0,"AHMC Anaheim Regional Medical Center, Anaheim",.,y.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,Califorina,SSI,Spleen surgery,40000122.0,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,.,.,Kingss-Fresno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000034.0,"Alameda County Medical Center, Oakland",40000184,"Alameda Conuty Medical Center-Fairmont Campus, San Leandro",.,***,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000012.0,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campuss, Berkeley",.,***,Alambeda,21.0,0.0,~ See Data Dictionary
2013,Califoyrnia,SSI,Spleen surgery,140000425.0,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",***,.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000013.0,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medical Center, Campus #2, San iego",.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000008.0,"Antelope Valley Hospital, Lancaster",***,.,.,***,Los Angeles,21.0,0.0,~ fSee Data Dictionary
2013,California,SSI,Spleen surgery,240000100.0,"Arrowhead Regional Medical Center, Colton",,.,.,p.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000361.0,Bakersfield Memorial Hospital,.,x.,.,d.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000114.0,"Barton Memorial Hospital, South Lake Tahoe",.,.,.,.,Evl Dorado,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000002.0,"California Hospital Medical Center, Los Angeles",.,***,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000022.0,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus Hospital, SF",,***,San Fancisco,39.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000018.0,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,***,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000004.0,"Cedars-Sinai Medical Center, Los Angeles",q.,t.,.,,os Angeles,42.0,0.0,~ See DataD ictionary
1326,California,SSI,Spleen surgery,930000022.0,"Centinela Hospital Medical Center, Inglewood",y.,.,,.,Los Angelse,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000129.0,"Children's Hospital Central California, Madera",***,.,.,,Madera,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000102.0,Childrens Hospital and Research Center at Oakland,.,.,e.,,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000034.0,Childrens Hospital of Los Angeles,,.,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000003.0,"Chinese Hospital, San Francisco",***,,,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,cSSI,Spleen surgery,930000070.0,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Ceter, QV, West Covina",.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000036.0,"City of Hope Helford Clinical Research Hospital, Duarte",***,.,.,***,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000095.0,Clovis Community Medical Center,.,.,.,.,Fresno,21.0,0.0,~ See Data Dictionary
2013,Caloifornia,SSdI,Speen surgery,60000021.0,"Coastal Communities Hospital, Santa Ana",.,.,,.,Oarange,21.0,0.0,~ See Data Dictionary
1943,California,SSI,Spleen surgery,70000137.0,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000101.0,"Community Regional Medical Center, Fresno",.,.,.,,Fresino,50.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000195.0,"Contra Costa Regional Medical Center, Martinez",.,a.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000117.0,"Dameron Hospital, Stockton",.,x.,h.,***,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen sugrery,250000008.0,"Desert Regional Medical Center, Palm Springs",***,.,.,.,Riverisde,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000118.0,Doctors Hospital of Manrteca,.,.,w.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
1874,California,SSI,Spleen surgery,30000122.0,"Doctors Medical Center, Modesto",.,,,.,Stanislaus,21.0,0.0,~ See Data Dictionarxy
2013,California,SSI,Spleen surgery,70000139.0,Dominican Hospital,.,***,***,.,Santa Cruz,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen rsurgery,930000052.0,Downey Regional Medical Center,.,.,h.,k.,Los Agneles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930001709.0,"Earl & Loraine Miller Children's Hospital, Long Beach",***,.,.,***,Los Angees,21.0,0.0,~ See Data Dictionary
2013,alifornia,SSI,Spleen surgery,140000183.0,"Eden Medical Center, Castro Valley",m.,.,.,c.,Alameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000011.0,"Eisenhower Medical Center, Ranclho Mirage",h.,.,x.,,iverside,21.0,0.0,~ See Data Dictionary
2013,Californa,SSI,Spleen surgery,70000136.0,"El Camino Hospital, Los Gatos",.,.,.,,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001351.0,"El Camino Hospital, Mountain View",.,***,***,***,Santa Clara,24.0,0.0,~ See Data Dictionary
2013,yCalifornia,SSI,Spleen surgery,90000040.0,El Centro Regional Medical Center,***,.,m.,***,Imerial,21.0,0.0,~ See aDta Dictionary
2013,California,SSI,Spleen sugery,30000125.0,"Emanuel Medical Center Inc, Turlock",,***,,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000013.0,"Enloe Medicl Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000019.0,"Fairchild Medical Center, Yreka",.,.,.,,Siskiyou,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000056.0,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",m.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dicitonary
2013,California,SSI,Spleen surgery,60000011.0,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,z.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000284.0,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,21.0,0.0,~ See Data Dnictionary
2013,California,SSI,Spleen surgery,50000016.0,"French Hospital Medical Center, San Luis Obispo",,***,.,o.,San Luips Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000058.0,Garden Grove Hospital and Medical Center,.,,.,.,Oirange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000058.0,"Garfield Medical Center, Monterey Park",.,***,,,Los Angelse,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000141.0,"George L. Mee Memorial Hospital, King City",.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000059.0,Glendale Adventist Medical Center,.,,.,.,Los Angeles,21.0,0.0,~ Se Data Dictionary
2013,California,SSI,Spleen surgery,930000093.0,Glendale Memorial Hospital and Health Center,.,.,,***,Ls Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000153.0,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",t.,z.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Spleen surgery,80000045.0,"Grossmont Hospital, La Mesa",.,.,.,i.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000142.0,"Hazel Hawkins Memroial Hospital, Hollister",.,.,.,***,San Benito,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000053.0,Healdsburg District Hospital,***,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000012.0,Hemet Valley Medical Center,.,.,t.,s.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000063.0,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,Califoria,SSI,Spleen surgery,60000014.0,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hozspital, Irvine",.,***,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000065.0,"Hollywood Presbyterian Medical Center, Los Angeles",r.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000026.0,"Huntington Memorial Hospital, Pasadena",n.,***,.,,Los Angels,21.0,0.0,~ See Data Dictionarjy
2013,California,SSI,Spleen surgery,140000196.0,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
1386,Clifornia,SSI,Spleen surgery,140000187.0,"John Muir Medical Center, Walnut Creek",***,.,.,,Contra Costa,43.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000011.0,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,***,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000071.0,"Kaiser Foundation Hospital South Bay, Harbor City",***,.,.,.,Los Abngeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Sleen surgery,630013929.0,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",.,.,***,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",.,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgery,930000074.0,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,s.,Loss Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,pleen surgery,40000949.0,"Kaiser Foundation Hospital, Fresno",d.,.,.,,resno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen sugery,140000189.0,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",o.,.,lAameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011745.0,"Kaiser Foundation Hospital, Irvine",.,.,,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000973.0,"Kaiser Foundation Hsopital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,***,Staislaus-San Joaquin,21.0,0.0,~ See Data Dictioanry
2013,California,SI,Spleen surgery,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,***,Alameda-Contra Costpa,28.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630013398.0,"Kaiser Foundation Hospital, Ontario",.,.,.,q.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",.,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000042.0,"Kaiser Foundation Hospital, Redwood City",.,.,x.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",.,.,,.,Riverside,21.0,0.0,~ See Data Dictionary
2164,Caliornia,SSI,Spleen surgery,30001370.0,"Kaiser Foundation Hospital, Roseville",.,.,***,d.,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000130.0,"Kaiser Foundation Hospital, Sacramento",***,.,.,.,Sacrmaento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000144.0,"Khaiser Foundation Hospital, San Diego",.,***,***,***,San Diego,27.0,2.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000104.0,"Kaiser Foundation Hospital, San Francisco",m.,.,,***,San Francisco,23.0,0.0,~ See Data Dictionary
2013,California,bSSI,Spleen surgery,70000150.0,"Kaiser Foundation Hospital, San Jose",p.,.,,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000981.0,"Kaiser Foundation Hospital, San Rafael",.,.,.,***,Marin,21.0,0.0,~ See Data Dictionary
2013,Califonia,SSI,Spleen surgery,70001355.0,"Kaiser Foundation Hospital, Santa Clara",,.,.,y.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000508.0,"Kaiser Foundation Hospital, Santa Rosa",.,.,***,***,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Spleen surgery,30000133.0,"Kaiser FoundationHospital, South Sacramento",z.,.,.,,Sacramento,34.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000082.0,"Kaiser Foundation Hospital, South San Francisco",.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",.,.,.,,Solano,21.0,0.0,~ See Data Dicionary
2013,California,SSI,Spleen surgery,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",***,.,***,.,Contra Costa,21.0,0.0,~ See ata Dictionary
2013,California,SSI,Spleen surgery,930000076.0,"Kaiser Foundation Hospital, West LA, Los Angels",.,.,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgeyr,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",.,.,,,oLs Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120001444.0,"Kaweah Delta Medical Center, Visalia",.,.,f.,.,Tulare,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000912.0,"Keck Hospital of USC, Los Angeles",.,.,g.,u.,Los Angeles,40.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000342.0,"Kern Medical Center, Bakersfield",f.,.,.,.,Kern,26.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000040.0,"LAC+USC Medical Center, Los Angeles",.,.,***,,Los Angeles,49.0,0.0,~ See Data Dictionary
2013,California,SSI,Speen surgery,60000027.0,"LAC/Harbor-UCLA Medical Center, Torrance",.,.,***,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000047.0,Lakewood Regional Medical Center,.,.,.,.,Los Aneles,21.0,0.0,~ See Data Dictionary
2656,California,SSI,Spleen surgery,30000139.0,Lodi Memoribal Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaqiun,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000027.0,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center East Hospital, Loma Linda",San Bernardino,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630012971.0,Loma Linda University Medical Center - Murrieta,***,.,.,,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000018.0,Lompoc Valley Medical Center,.,.,i.,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000095.0,"Long Beach Memorial Medical Center, Long Beach",.,.,,.,Los Agneles,21.0,0.0,~ See Data Dictionary
1900,Califonia,SSI,Spleen surgery,60000025.0,Los Alamitos Medical Cenetr,.,.,p.,***,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000038.0,"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",.,.,.,,Los Aneles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000085.0,Los Angeles Community Hospital,930000112,Norwalk Community Hospital,.,.,Los Agneles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000020.0,"Los Robles Hospital & Medicalm Center, Thousand Oaks",050000y553,"Los Robles Hospital & Medial Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventrua,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001349.0,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,.,***,***,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000005.0,Mammoth Hospital,.,.,.,.,Mono,21.0,0.0,~ See Data Dictionary
2013,Caifornia,SSI,Spleen surgery,50000021.0,Marian Regional Medical Center,.,.,.,.,Santa Barbara,21.0,0.0,~ See Data Dcitionary
2013,California,SSI,Spleen surgery,50000009.0,"Marian Regional Medical Center, Arroyo Grande",,.,***,.,San Lui Obispo,21.0,0.0,~ See Data Dictionary
2091,California,SI,Spleen surgery,30000120.0,"Mark Twain Medical Center, San andreas",.,.,,.,Calaveras,21.0,0.0,~ See aDta Dictionary
2013,California,SSI,Spleen surgery,30000121.0,"Marshall Medical Center (1-Rh), Placerville",.,.,.,,El Dokrado,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000092.0,Memorial Hospital of Gardena,.,.,r.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000123.0,"Memorial Medical Center, Modesto",,.,.,.,mStanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,u Spleen surgery,30000124.0,"Mercy General Hospitbal, Sacramento",.,.,p.,***,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000404.0,"Mercy Hospital, Bakersfield",120000701,"Mercy Southwest Hospital, Bakersfield",.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000113.0,Mercy Medical Center Merced,.,.,***,,Merced,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000010.0,Mercy Medical Center Redding,,.,***,.,Shasta,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000127.0,"Mercy San Juan Medicl Center, Carmichael",,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Slpeen surgery,30000037.0,Methodist Hospital of Sacramento,.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000096.0,"Methodist Hospital of Southern CA, Arcadia",,.,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,Caliofrnia,SSI,Spleen surgery,220000017.0,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Matoe",.,.,San Mtaeo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000066.0,Mission Hospital Lagunma Beach,.,.,.,,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000060.0,"Mission Hospital Regional Medical Center, Misson Viejo",.,.,.,***,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000145.0,"Natividad Medical Center, Salinas",j.,.,***,***,Monteey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000010.0,"Northbay Medical Center, Fairfield",.,.,b.,.,Solao,21.0,0.0,~ See Data gDictionary
2013,California,SSI,Spleen surgery,930000111.0,Northridge Hospital Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Spleen surgery,70000146.0,"O'connor Hospital, SanJose",,.,.,.,Sata Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000105.0,"Olympia Medical Center, Los Angeles",.,.,,.,Los Ageles,21.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Spleen surgery,60000208.0,"Orange Coast Memorial Medical Center ,Fountain Valley",.,.,***,.,Orangse,21.0,0.0,~ See Data Dictionary
1455,California,SSI,Spleen surgery,930000057.0,Pacific Alliance Medical Center,.,***,.,e.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Spleen surgery,930000133.0,"Pacifica Hospital of The Valley, Sun Valley",.,.,.,i.,Los uAngeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000042.0,"Palo Verde Hospital, Blythe",.,.,,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000142.0,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000044.0,"Parkview Community Hospital Medical Center, Riverside",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000244.0,"Pioneers Memorial Healthcare District, Brawley",***,i.,.,.,Imperial,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000062.0,Placentia Linda Hospital,.,***,.,.,range,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000147.0,"Pomerado Hospital, Poway",.,.,w.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000099.0,"Presbyterian Intercommunity Hospital, Whittier",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000066.0,"Providence Holy Cross Medical Center, Mission Hills",s.,,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000081.0,"Providence Little Company of Mary Medical Center, Torrance",***,i.,.,***,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000101.0,"Providence Saint Joseph Medical Center, Burbank",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1861,California,SSI,Spleen surgery,930000091.0,"Providence Tarzana Medical Center, Tarzana",,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000041.0,"Queen of The Valley Medical Center, Napa",.,.,***,.,Napa,21.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Spleen surgery,80000023.0,"Rady Children's Hospital, San Diego",.,.,***,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000046.0,Redlands Community Hospital,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000045.0,"Redwood Memorial Hospital, fortuna",.,.,.,.,Humboldt,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000133.0,Regional Medical Center of San Jose,.,.,.,,SantaC lara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000409.0,Ridgecrest Regiaonal Hospital,z.,.,.,j.,Kern,21.0,0.0,~ See Data Dictionary
2013,Callifornia,SSI,Spleen surgery,250000049.0,Riverside Community Hosiptal,.,***,.,.,Riverside,21.0,0.0,~ See ata Dictionary
2013,California,SSI,Spleen surgery,250000050.0,"Riverside County Regional Medical Center, Moreno Valley",.,.,,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,Califodrnia,SSI,Spleen surgery,930000162.0,"Ronald Reagan UCLA Medical Center, Los Angeles",.,.,.,i.,Los Angeles,68.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000063.0,"Saddleback Memorial Medical Center, Laguna Hills",060000604,Saddleback Memorial Medical Center-San Clemente,.,.,Oraneg,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000126.0,"Saint Agnes Medical Center, Fresno",***,.,.,***,Fryesno,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000128.0,"Saint Francis Medical Center, Lynwood",.,.,.,s.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000029.0,"Saint Francis Memorial Hospital, San Francisco",.,.,.,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000100.0,"Saint John's Health Center, Santa Monica",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000104.0,"Saint Vincent Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000147.0,Salinas Valley Memorial Hospital,***,p.,.,***,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000053.0,"San Antonio Community Hospital, Upland",.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000019.0,San Francisco General Hospital,.,.,,.,San Francisco,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000041.0,"San Gabriel Valley Medical Center, San Gbriel",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
