OBJECTID,FORTY,P_AREA,SHAPE_Length,SHAPE_Area
24442,1,141.86441647,61.4206280153577,141.863424860718
24443,1,4657.85458228,413.048115856315,4657.85374388213
24444,1,3293.17329376,269.398907297868,3293.17355361623
24445,1,730.89287472,108.906486559805,730.893594510638
24446,1,862.4404879,117.504247379679,862.44002390497
24447,1,121556.77200594,3511.13488280294,121556.776537978
24448,1,22874.62230942,1248.92674532506,22874.6226084039
24449,1,4032.21219041,354.008003365497,4032.21156507268
24450,1,518.53096606,88.4935522210059,518.530573810657
24451,1,1130.54345599,129.891702185619,1130.54145659428
24452,1,998.98988053,121.434741987264,998.989896179939
24453,1,436.77465674,84.4754291104574,436.773612866656
24454,1,507.58961754,91.1083758307249,507.589509549911
24455,1,4810.44066121,338.198229540575,4810.44024983527
24456,1,533.43933829,92.4055559614155,533.4385588662
24457,1,1365.93604041,159.536870885504,1365.93677954627
24458,1,202.4093496,67.6171431595267,202.408090975957
24459,1,1101.56370158,124.86413458541,1101.56238579038
24460,1,1292.93322851,137.299329326569,1292.9334530237
24461,1,51.34888548,54.7066787241526,51.3488110827702
24462,1,582.8153574,92.6263533048812,582.816471688566
24463,1,246.73877639,65.2621389806883,246.737946073512
24464,1,3375.49207294,276.830026662916,3375.49171542478
24465,1,665.95455873,100.199654721647,665.954912069037
24466,1,325.12393975,77.2917540326897,325.124283654602
24467,1,185.10918657,60.3902227125234,185.10936590409
24468,1,1036.15828753,124.460467660691,1036.15784773937
24469,1,603.307402,109.71376873983,603.307442770985
24470,1,305.8024482,65.3783504687151,305.803127062647
24471,1,65.38151324,58.2519633989903,65.3803665280109
24472,1,1574.20445887,168.01585735939,1574.20430086424
24473,1,6228.43643029,430.077090662903,6228.43694478776
24474,1,9529.24935762,528.626280856065,9529.24944531529
24475,1,162.79503269,63.804771739211,162.794412293287
24476,1,1428.85242431,144.500077880281,1428.85206290159
24477,1,3146.1948607,260.732131321645,3146.19444077066
24478,1,372.70268356,77.8708190847932,372.702557018441
24479,1,805.91816289,146.02679132595,805.916339998657
24480,1,4556.90771603,333.314928406809,4556.90459475321
24481,1,1925.24475658,202.375950372674,1925.2449178662
24482,1,128.02061972,63.266149216206,128.019605574779
24483,1,171.62099004,67.2822000902288,171.621281314006
24484,1,11497.36270837,673.758972229537,11497.3556050356
24485,1,196.18678274,65.8617834568603,196.186951863836
24486,1,10218.03275577,699.183076391376,10218.0329936515
24487,1,446.54511218,83.3848882107833,446.545363010772
24488,1,10595.24450521,684.657221133608,10595.2434980022
24489,1,341.73540178,75.5098449242917,341.734948857739
24490,1,10051.04805276,536.092717652968,10051.0492192003
24491,1,1431.65914236,145.062392526659,1431.65815876356
24492,1,389.00049477,78.6433181754351,389.001934250064
24493,1,49098.77464894,1817.33384376238,49098.7721615249
24494,1,2095.15209991,193.499158652805,2095.15193387618
24495,1,918.22983373,132.759187038762,918.230297979804
24496,1,601.73916791,101.420266880794,601.738158920926
24497,1,488.75415235,92.8453674236253,488.753760640858
24498,1,554.46624647,92.6413450810029,554.466655708259
24499,1,209.80329202,67.6471193995539,209.803184643452
24500,1,30286.64186442,1386.33491482864,30286.6377726373
24501,1,3153.61747911,281.394469979457,3153.61693372442
24502,1,1854.47131031,209.826693778622,1854.46833977919
24503,1,14538.36824744,838.927547397783,14538.3679883794
24504,1,214.19212213,67.5721504989558,214.190272858648
24505,1,5814.96576629,380.024681809765,5814.96580476191
24506,1,9439.41569549,583.423478834125,9439.4152200793
24507,1,67316.89879775,2813.37062989953,67316.9068683953
24508,1,524.0632073,92.8996595619602,524.063007806846
24509,1,219.23202914,67.1814383772666,219.232912401968
24510,1,901.27383709,120.273042941709,901.274217266092
24511,1,414.70627925,78.2378400873654,414.705780591506
24512,1,904.22996887,121.030742308667,904.229661540527
24513,1,6473.10565112,459.113639077503,6473.10608509447
24514,1,166.54199745,56.588108408512,166.543191284311
24515,1,718.22240555,102.368909306223,718.221594241635
24516,1,4486.26848197,295.995570347937,4486.26681616899
24517,1,1185.09743301,127.902721310344,1185.09783930226
24518,1,24949.20602898,1511.25326525518,24949.2064511265
24519,1,53.16115077,55.3302641113052,53.1614138260725
24520,1,4825.03584945,361.403008830187,4825.03710923
24521,1,113.94000064,66.2541336816801,113.940296169314
24522,1,825.23396568,119.508470951994,825.231980522903
24523,1,1115.12777322,121.529113832846,1115.12686608986
24524,1,1805.61786278,189.417478951162,1805.61915652739
24525,1,25452.45939443,1401.28351159781,25452.4606936222
24526,1,1206.26710975,139.062341293531,1206.26631574975
24527,1,5571.15951436,364.521478909869,5571.15777468267
24528,1,2352.13693375,210.887624049743,2352.13628666278
24529,1,2663.01719049,264.206180622281,2663.01755210459
24530,1,263.56629166,71.2146712609801,263.565677015549
24531,1,7026.71328423,460.212780193413,7026.71361289937
24532,1,6677.97727589,453.876979707576,6677.98010814572
24533,1,118.94324626,56.5585745298305,118.943947375609
24534,1,6229.71009096,365.395313331086,6229.70989034857
24535,1,342.92160801,78.3868366688185,342.922628084229
24536,1,6702.64930353,424.129447778732,6702.65038994147
24537,1,6567.6430606,526.964792086788,6567.64464371053
24538,1,4591.4420559,315.525378525281,4591.4403596953
24539,1,11667.09613148,575.209236371429,11667.0962721946
24540,1,3007.08045195,237.96358097061,3007.08036570919
24541,1,16948.11032661,735.242584322796,16948.1092583008
24542,1,436.44526329,81.9555184548861,436.445014907023
24543,1,523.70867734,88.7493100274991,523.708614316522
24544,1,4134.46219483,398.004768366364,4134.46153218946
24545,1,5137.87496988,351.209731751217,5137.87471169159
24546,1,3503.81966355,253.982935089007,3503.81926064043
24547,1,237.69980503,63.6603854216519,237.700297891558
24548,1,7300.64427597,551.712661087835,7300.64355491022
24549,1,20463.75995712,1043.74029372357,20463.7577899657
24550,1,759.01268209,107.180961967019,759.013063303147
24551,1,4796.48384405,342.270512147406,4796.48428879806
24552,1,478.49637305,86.6261110250341,478.497902317731
24553,1,2231.0868501,246.302733733243,2231.08555647104
24554,1,4376.23231903,374.433316702508,4376.23086472597
24555,1,1707.21919187,178.437719454012,1707.21853873304
24556,1,946.45231683,136.733597284644,946.452172131031
24557,1,486.78928122,92.1648385597891,486.79040715999
24558,1,1159.21435616,139.68612448901,1159.2137330247
24559,1,5916.90635804,377.67537250287,5916.90692404427
24560,1,7126.21525601,486.901144333701,7126.21565469813
24561,1,1169.11651989,129.523130980428,1169.11736979181
24562,1,1615.67230292,194.243877781667,1615.67212986553
24563,1,4758.91840186,378.465278953302,4758.92008842644
24564,1,637.05671904,102.944461080583,637.055441264338
24565,1,2154.94010297,194.744121074714,2154.93900179046
24566,1,508.06773491,112.381394257789,508.067054783979
24567,1,454.85712611,87.8624057233785,454.856903472433
24568,1,218.83862623,68.0275971906752,218.83967663569
24569,1,388.65068887,78.238210569268,388.651339912281
24570,1,338.39378086,85.6840176607643,338.395041607798
24571,1,2807.75243441,260.429509563841,2807.75243691715
24572,1,264.91263833,72.0850506883611,264.91314717336
24573,1,1964.20948684,220.404665199657,1964.20896464698
24574,1,2223.34452942,233.010563907009,2223.34417404944
24575,1,1653.24310467,163.870608344426,1653.24455204452
24576,1,428.70971995,86.9519807848956,428.710580340213
24577,1,198.22603131,67.4743212401144,198.225143837484
24578,1,3708.04006287,270.782855667817,3708.03964990744
24579,1,1786.71181121,186.590408338436,1786.71178487535
24580,1,963.36608108,118.864671288279,963.36682503493
24581,1,11573.36701563,693.774939783747,11573.3664422148
24582,1,9108.33456122,449.901994716332,9108.33481371963
24583,1,1531.45261464,168.294981508208,1531.4520090613
24584,1,1335.06823772,176.390260326784,1335.06833966555
24585,1,259.51431948,70.9916628615584,259.512942733332
24586,1,429.58941064,83.1135102372212,429.589688868783
24587,1,4396.40033953,441.342238481574,4396.4013828231
24588,1,18948.06574796,1032.15933447153,18948.0664858721
24589,1,106411.53771181,3394.27047993692,106411.535606768
24590,1,2088.1398301,293.2692459328,2088.14058123548
24591,1,1181.33902077,128.608464576004,1181.33848115812
24592,1,1042.35570464,133.2631469218,1042.35507624112
24593,1,837.54664124,109.261221961272,837.547084377581
24594,1,8972.40109496,474.535155810741,8972.39927182139
24595,1,197.20490665,65.2722929221231,197.204596254336
24596,1,1229.79878656,136.150185918135,1229.79971681261
24597,1,194.38481108,66.9950025134915,194.384632818426
24598,1,467.32401307,90.3062256124921,467.323073994347
24599,1,886.72570869,120.556429973008,886.724497030498
24600,1,1747.50810411,177.978628101759,1747.51050483331
24601,1,568.80565627,92.7951180131283,568.805696849681
24602,1,1476.4961146,142.200750279597,1476.49530538459
24603,1,615.40983386,96.2679228708912,615.412370445073
24604,1,453.88135622,84.2478165260718,453.88177548542
24605,1,15608.56572826,876.553699325368,15608.5671584109
24606,1,8247.98555367,496.650042935323,8247.98315813576
24607,1,259.2287408,64.1856634739248,259.2287619315
24608,1,725.04121881,103.176359091753,725.04082596519
24609,1,665.28403174,107.428461262401,665.283695380513
24610,1,123.88141572,63.8245839909831,123.882175971301
24611,1,884.67926757,113.531019382368,884.679561315435
24612,1,832.51043062,109.147471085442,832.51090168877
24613,1,471.69376025,89.2438904380999,471.694043061861
24614,1,92.27078483,60.0870404688722,92.2708099607157
24615,1,854.61887161,110.959757582704,854.618230976827
24616,1,719.96794247,102.970063772972,719.966625728974
24617,1,717.03051756,104.01409787922,717.029910508826
24618,1,5590.69104604,419.887958394438,5590.69077492859
24619,1,12155.57471099,708.18757195183,12155.5729288869
24620,1,1246.51755315,161.65712801207,1246.51624822393
24621,1,818.92129578,108.27182122407,818.921376663399
24622,1,790.18120322,104.838927140482,790.180503819724
24623,1,11995.49666731,608.712240164749,11995.495127392
24624,1,2964.09837735,286.348583580853,2964.09739372243
24625,1,75062.17181281,2508.43720480208,75062.1724009375
24626,1,488.52532527,87.7482242274706,488.527730049626
24627,1,18991.02614136,977.056139609416,18991.0262117508
24628,1,2951.67837899,235.367550303948,2951.67957363325
24629,1,2695.21600787,217.930784774331,2695.21573182298
24630,1,5956.15219639,424.125066901683,5956.15208800013
24631,1,78.4934279,56.3751917540766,78.493857933136
24632,1,1024.5228052,127.264176452227,1024.52292989899
24633,1,511.52883092,88.0855291558255,511.528496049026
24634,1,307.22532789,73.9506539862151,307.225593756686
24635,1,157.58836829,64.5427222991947,157.588286500677
24636,1,2450.9908155,205.504094337027,2450.99220996652
24637,1,110.95119833,59.3598295455784,110.950661093749
24638,1,887.92912597,115.045720011079,887.928914275127
24639,1,938.4082162,115.177482798569,938.408683309868
24640,1,533.18973438,91.0356258617759,533.188171055614
24641,1,517.67106603,86.4891062501192,517.671865446969
24642,1,658.34310325,95.825546219397,658.343141622241
24643,1,46.82594078,37.1391265062305,46.826118837753
24644,1,87.38036015,58.7822108817406,87.3804045555072
24645,1,523.74006046,89.6904605349246,523.740594088155
24646,1,334940.9208915,9229.77071170929,334940.925098598
24647,1,4598.73141512,273.930390723903,4598.73184005034
24648,1,315.82106118,79.2326645613005,315.820200677548
24649,1,1067.90511859,135.415582552407,1067.9059398573
24650,1,829.26119034,111.053281443618,829.26119811588
24651,1,309.01229943,74.0367746597757,309.011667369368
24652,1,3215.23279282,252.150440997023,3215.23371885813
24653,1,1219.96523948,135.243756614515,1219.9665369064
24654,1,2682.52500649,235.508515924656,2682.524895521
24655,1,3267.02495849,254.920806570316,3267.02573487979
24656,1,4172.74883368,315.337629870294,4172.74776435032
24657,1,47416.08776485,2269.86167395732,47416.0871269305
24658,1,2279.54804967,187.405584399075,2279.54795883186
24659,1,531.81981084,89.7753290021274,531.819031611191
24660,1,1117.23465279,141.219119894723,1117.23508474625
24661,1,6569.36310992,448.678795419852,6569.36166823376
24662,1,3435.83086913,265.529614704822,3435.82965056342
24663,1,1318.92174864,141.62434366661,1318.92097982074
24664,1,6071.23663165,416.216024108198,6071.23859436351
24665,1,15641.99550078,610.197560373692,15641.9936903894
24666,1,6173.96904613,426.480446771984,6173.96569064422
24667,1,2030.49705455,181.419776053429,2030.49682998051
24668,1,70.89390276,56.639985113543,70.8937741705004
24669,1,9609.14564565,556.231037739529,9609.14740967245
24670,1,4037.18791431,384.613824427411,4037.18946534559
24671,1,778.83972883,116.037210008248,778.839696262834
24672,1,309.84993496,72.0517926454797,309.849402294542
24673,1,11086.94163126,593.981517020849,11086.9391544902
24674,1,2048.72769739,194.207711487886,2048.72799428301
24675,1,850.84586601,113.44570711196,850.846765800813
24676,1,2873.96522358,210.536138172109,2873.9656446705
24677,1,2927.03039452,233.958786384074,2927.03135456871
24678,1,207.08637924,68.7122096660443,207.085972316754
24679,1,861.42221064,116.190472612983,861.42259163812
24680,1,312.59752208,72.2950813048354,312.597489832022
24681,1,361.52942205,77.4283073316708,361.529582750151
24682,1,2068.16525245,173.678644821807,2068.16431300528
24683,1,1191.51675208,133.125429768222,1191.51661959015
24684,1,915.1989941,121.951635850902,915.198289865727
24685,1,195.58981256,53.800898402085,195.589401505281
24686,1,1210.03473037,153.684402688786,1210.03565597427
24687,1,1847.25782439,183.347470317275,1847.25881885123
24688,1,395.09493018,74.0907353893089,395.094663586131
24689,1,5096.74853726,399.739550155094,5096.74838652698
24690,1,233.00731712,59.3239651373796,233.007550093232
24691,1,1293.02750877,134.658865178153,1293.02729720582
24692,1,1943.41606895,181.102083793499,1943.41583057413
24693,1,190.68498595,66.0531796070268,190.684672238641
24694,1,985.20333411,130.263662604016,985.201787785236
24695,1,940.38786198,112.27357547115,940.388268622992
24696,1,274.83037205,70.634225734602,274.831958348396
24697,1,567.66229546,94.2601350066596,567.661434848831
24698,1,1450.62607596,148.829889204595,1450.62629542943
24699,1,21082.00452418,957.839184730051,21082.0023472865
24700,1,222.56387834,68.9789471005524,222.563779252203
24701,1,5189.69129601,344.337116085584,5189.69089259772
24702,1,13656.50153902,787.934691823514,13656.5003416633
24703,1,2992.52188459,243.86715693228,2992.52333217953
24704,1,637.12998894,97.7925924076614,637.129464986492
24705,1,349.39190604,78.5252258041891,349.391089919912
24706,1,333.01854672,75.7763965400819,333.018166950197
24707,1,245.95633435,71.6137989801587,245.956499273217
24708,1,135.09392905,60.6247059553037,135.095128249337
24709,1,770.98222603,108.924778210453,770.98171372748
24710,1,440.13489575,84.4802124040553,440.13522838142
24711,1,26536.71880781,1273.28532345814,26536.718071361
24712,1,2145.46760474,193.927062193229,2145.46990151652
24713,1,1988.40024012,196.762044728342,1988.40068093499
24714,1,516.4208951,90.5904022772861,516.421336212198
24715,1,14803.94013639,809.18432604509,14803.9409590533
24716,1,3498.90716788,249.594918292049,3498.90630099328
24717,1,11929.69478824,605.481995247851,11929.6937885529
24718,1,3941.65402582,294.397439951343,3941.65297499269
24719,1,220.19324106,53.0577289189003,220.193068951973
24720,1,481.5715776,88.8349007442518,481.569830384581
24721,1,122253.07600561,4836.23173579551,122253.075295393
24722,1,630.47517376,97.535292578532,630.475381896369
24723,1,2686.10440768,214.806604629526,2686.10470344311
24724,1,2119.51409617,199.697597551491,2119.5133956863
24725,1,674.25574754,99.6489291779403,674.256076747735
24726,1,156.07819415,63.8306109745018,156.077241311892
24727,1,1463.50367202,146.524633557163,1463.50263740143
24728,1,1427.92954641,140.574713996178,1427.9293729208
24729,1,12429.35717823,548.905973597282,12429.3552674774
24730,1,1616.67769974,149.60136494217,1616.67904494796
24731,1,6500.42730353,429.594272472394,6500.42491242045
24732,1,11910.35363767,640.279666982625,11910.3539582634
24733,1,303.60192131,75.4731216662916,303.601600474101
24734,1,147.21728271,61.5341925597773,147.218866130216
24735,1,3012.21111232,281.409088572291,3012.21290334916
24736,1,2982.50596368,265.208079209979,2982.50458527501
24737,1,217.96043879,67.1679857600506,217.960144378374
24738,1,4406.04472333,320.848275897785,4406.04509409519
24739,1,1087.8353332,129.663528380623,1087.83562218859
24740,1,1257.88405196,132.191216428544,1257.88512874386
24741,1,665.85264238,96.4462241463995,665.852814483769
24742,1,628.12451285,96.7333257596478,628.124972381173
24743,1,7279.64410916,466.816559284033,7279.64150392241
24744,1,1586.80572711,264.456414521666,1586.80768427824
24745,1,4945.40083439,322.042437170922,4945.40038033715
24746,1,121.69532303,60.6584147584536,121.694476935274
24747,1,7799.83997057,413.915048392357,7799.84116008113
24748,1,890.45101724,114.560179356261,890.450404996456
24749,1,581.95532411,210.572854833539,581.954776384976
24750,1,2207.53143213,182.594025979465,2207.52974936219
24751,1,4083.50008378,306.077711862956,4083.49750448615
24752,1,518.07083674,89.3864528926037,518.070573292118
24753,1,1468.72311208,149.123371605537,1468.72239079425
24754,1,7325.42319617,508.412739380052,7325.42299388647
24755,1,803.71445772,108.510986662088,803.713731588669
24756,1,803.77437903,114.972181795086,803.773736285721
24757,1,221.58776769,64.9072021033622,221.587743363437
24758,1,5291.27723908,334.74091043212,5291.27735909756
24759,1,204.6027153,65.3582401856935,204.602272789432
24760,1,251.11327147,70.1565426901698,251.113717319154
24761,1,2946.62287658,246.157309739995,2946.6241555853
24762,1,2580.43916089,230.817715361783,2580.43833786583
24763,1,456.65030171,83.8784240456233,456.651080668461
24764,1,1327.91051691,134.510154007815,1327.9111116421
24765,1,636.88286715,98.3254904038575,636.882245978185
24766,1,29297.71920876,1192.42291948067,29297.7194824438
24767,1,500.57800583,95.1872882849057,500.57822822697
24768,1,2490.68719814,202.642476886813,2490.68612424597
24769,1,168.05283854,59.7159203878884,168.053376900684
24770,1,1043.1435185,123.068676021506,1043.14325220684
24771,1,154.38046224,59.7615620064084,154.381105933542
24772,1,1160.35383862,124.646721503893,1160.35424460957
24773,1,703.49615962,101.022314226565,703.495172189734
24774,1,1956.89551301,189.065902343293,1956.89537484927
24775,1,597.02679575,95.1027529023276,597.026896214822
24776,1,1726.13656495,179.615454742646,1726.13592859325
24777,1,464.23600939,85.3727797569066,464.23598976427
24778,1,1046.47182768,137.855347576699,1046.47316978871
24779,1,2365.27703347,220.938267857802,2365.27823912121
24780,1,21625.8832686,882.885712142955,21625.8872057858
24781,1,4134.94139734,277.617797779915,4134.94034469208
24782,1,2281.44404886,206.209671246495,2281.44513883592
24783,1,508.36837947,84.5770473516883,508.367901059203
24784,1,597.221439,93.063396732922,597.221926684231
24785,1,749.72910092,107.521753333991,749.72914012379
24786,1,723.35829777,103.795852217924,723.358363110389
24787,1,839.48693319,107.486168136725,839.487625600082
24788,1,1188.74303813,129.152399926346,1188.74197854229
24789,1,2402.9291582,201.736818690588,2402.92723280884
24790,1,924.93906757,117.175317450457,924.938813415855
24791,1,12642.63103086,705.706601561043,12642.6315542724
24792,1,640.4958382,110.77896652828,640.496995546359
24793,1,3965.65983468,256.419206731564,3965.66099850498
24794,1,1142.22236789,134.518060688811,1142.22252175579
24795,1,1290.50002584,149.148368483918,1290.49931947036
24796,1,180.30245045,63.7738834270055,180.302113415003
24797,1,1098.69922211,128.599233987699,1098.70098203137
24798,1,880.57323808,117.491236041117,880.573242517363
24799,1,546.04406162,90.2061224751553,546.044171782847
24800,1,1159.87533576,129.861250605671,1159.87603497937
24801,1,554.0579504,94.0392864033274,554.057645890854
24802,1,2978.08442062,218.938161808598,2978.08577460531
24803,1,126.3735054,61.7496468054371,126.372328390914
24804,1,912.98601105,121.959231643749,912.987726888859
24805,1,3842.49209154,257.061453400162,3842.49166559293
24806,1,798.13366143,110.101658167476,798.133562716215
24807,1,1570.59918366,154.867006029223,1570.59654719018
24808,1,1626.74764669,159.368817337832,1626.74771814957
24809,1,4989.73876345,398.426606312948,4989.73926096341
24810,1,211.9278864,63.6286735258275,211.928262359625
24811,1,1881.05174938,170.840358537463,1881.05164871446
24812,1,2668.22983809,200.954198573475,2668.22941902585
24813,1,4224.22670342,277.313310007075,4224.22623818736
24814,1,2807.4030081,238.003856278627,2807.40059284252
24815,1,185.1655395,64.2980422609905,185.165247512172
24816,1,1938.47773085,195.631462270358,1938.4771437739
24817,1,3163.22002272,249.837690964886,3163.22112396732
24818,1,3516.33660793,253.135334308464,3516.33498383508
24819,1,314.9616304,77.5350612154718,314.961756379765
24820,1,482.24788671,85.0863643748339,482.249413655217
24821,1,620.70081911,95.2335466430439,620.700725943001
24822,1,1881.50545526,197.002022666429,1881.50552198599
24823,1,676.23390803,102.219360385095,676.234597619839
24824,1,4669.05081847,334.921125784621,4669.05020552887
24825,1,1755.8103143,173.573718036112,1755.81040908594
24826,1,479.59545764,85.8746757340758,479.595511412039
24827,1,838.5715308,112.016425042056,838.570741366394
24828,1,402.12826823,80.8578240278164,402.129017507374
24829,1,6004.20564185,405.093353343144,6004.20365554669
24830,1,985.60264568,119.233748307652,985.603472122286
24831,1,2793.42722094,266.817968455376,2793.42840314313
24832,1,2130.81179562,186.05150417837,2130.80996652216
24833,1,1389.41515084,179.966529922305,1389.415128118
24834,1,3979.81604773,276.864704198101,3979.81712655938
24835,1,2020.008384,206.821488973864,2020.00625890406
24836,1,1827.1766842,170.953965834163,1827.17737527077
24837,1,6069.20531288,370.317521840049,6069.20344297554
24838,1,1035.12870016,125.769205352714,1035.12886872826
24839,1,1978.69723082,167.897359537323,1978.69753164945
24840,1,3481.00011191,290.057854514802,3480.99998697441
24841,1,1906.14109062,187.586367234744,1906.14042217879
24842,1,472.48460768,85.2471034064089,472.484095310113
24843,1,33508.10419094,1472.88925585846,33508.1043076753
24844,1,2349.6161713,187.634194857927,2349.61663943057
24845,1,284.50090169,73.3179315150527,284.501042707673
24846,1,332.84147132,74.5484877997274,332.841214117099
24847,1,818.28286493,108.299380767278,818.282821689884
24848,1,195.00476844,63.9258512261957,195.005423141546
24849,1,2161.4877876,182.927408719812,2161.48797305936
24850,1,12427.60731392,675.49760315005,12427.6078579045
24851,1,2875.23197823,247.745309510775,2875.23036314835
24852,1,1893.78815117,215.094966991287,1893.78807919847
24853,1,1212.62604509,143.13376013063,1212.62455410243
24854,1,485.43670765,83.1144074956062,485.437497449115
24855,1,1319.52440701,140.788087359675,1319.52486615312
24856,1,9794.66855372,511.067489300181,9794.66789355256
24857,1,767.60228573,108.496796524209,767.601768243534
24858,1,3542.15207727,248.28220763008,3542.15219705301
24859,1,999.11396739,140.488050895819,999.113342393917
24860,1,304.0318514,72.7411974096187,304.031030293555
24861,1,34278.10927792,1482.73388883748,34278.1068473134
24862,1,1501.19715984,148.356080974308,1501.19753721404
24863,1,577.3809733,92.1846004994344,577.381353369206
24864,1,875.35734277,108.826993854075,875.358912939718
24865,1,34500.02854776,1890.90226079144,34500.0282086195
24866,1,417.76314742,86.0929026647117,417.764282887926
24867,1,2956.36937079,239.579371180321,2956.36860004851
24868,1,1775.56882215,176.378117123953,1775.56856466233
24869,1,92.17967763,59.1759338553403,92.1787161861578
24870,1,2914.7019232,236.171886285029,2914.70378040659
24871,1,892.0230194,110.045409842171,892.022391426926
24872,1,21585.35332468,1214.04290497966,21585.3532553794
24873,1,327.9304488,78.0348258579016,327.930446818572
24874,1,1560.96216662,167.920269908249,1560.96102371202
24875,1,432.50525346,84.8735779476115,432.504829977327
24876,1,19500.28572654,821.888887256204,19500.284178759
24877,1,511.60481107,86.3708288201598,511.603184181342
24878,1,1266.49613582,135.298268623265,1266.49505876095
24879,1,148295.52317019,5524.57521597986,148295.518314818
24880,1,1317.17083545,158.178866753772,1317.17137646071
24881,1,9582.04452383,565.218608271698,9582.04375713971
24882,1,2019.92048167,203.475718424169,2019.91935708119
24883,1,166.07940416,65.6435643188824,166.079606835068
24884,1,736.49116913,104.696724097333,736.489967072171
24885,1,1824.00456928,195.79824435117,1824.00492076582
24886,1,6741.81919397,445.267208625769,6741.82064753336
24887,1,936.05801701,120.532771927763,936.058385365049
24888,1,94907.49732163,3229.78057950212,94907.5031139205
24889,1,38129.87708572,1710.85472446442,38129.8779716571
24890,1,761.98955302,137.62167982613,761.989200700015
24891,1,782.57874853,109.236220450018,782.578857659807
24892,1,278.90141552,74.3715157989536,278.90122541785
24893,1,217.23421928,67.3126628779248,217.23477254705
24894,1,1438.07219382,168.28932824153,1438.07282887973
24895,1,703.06463793,102.06394084951,703.064263417673
24896,1,153.08091235,61.5951346794551,153.080658177586
24897,1,12711.35645384,604.361364762886,12711.3559862438
24898,1,2166.44628694,176.231697615877,2166.44581713788
24899,1,343.83542241,74.0114781007525,343.835446434002
24900,1,1845.07272281,164.025496406461,1845.07297462996
24901,1,1123.88280316,122.439443990464,1123.88127376709
24902,1,4104.61203927,343.868278918399,4104.61073781669
24903,1,9677.27358074,575.450379171807,9677.27537931956
24904,1,780.94206916,109.688033602219,780.942074087944
24905,1,842.8851348,107.891818620723,842.883772955395
24906,1,165.60703914,64.8174642264711,165.607784514334
24907,1,3768.22937654,285.130615686818,3768.22887267431
24908,1,177.77328021,60.2680614045032,177.773691132881
24909,1,1006.39821471,131.769960074643,1006.39715911305
24910,1,1815.69174138,171.649640317895,1815.69142188438
24911,1,1332.92662192,134.298241130059,1332.92665334755
24912,1,570.49374574,100.669106480903,570.492650445099
24913,1,101.60768357,58.9216723806979,101.606727724554
24914,1,1320.9647849,150.751660693416,1320.96516204133
24915,1,40025.61536155,1726.98347585569,40025.6189531417
24916,1,628.59126242,96.031903201883,628.591999947965
24917,1,571.07257172,92.7312015142037,571.073096005209
24918,1,4689.18596139,295.720395512971,4689.18673897301
24919,1,2069.6622454,196.354859832796,2069.66263581826
24920,1,387.76073394,82.1635551685363,387.759187095248
24921,1,179.22051103,65.4579809228796,179.221424683659
24922,1,690.61147259,103.110948825547,690.609801817387
24923,1,1227.75276178,155.544268265758,1227.75279074393
24924,1,347.68898878,77.3114651026,347.689425427473
24925,1,297.32192097,70.2572468988344,297.321938150081
24926,1,729.19038128,102.515578706751,729.19071308428
24927,1,489.99597478,123.847823443876,489.995207729918
24928,1,206.40783205,58.7998513026035,206.407731594095
24929,1,2256.03776796,214.092984881281,2256.0375135693
24930,1,3381.27904616,287.867793440662,3381.2788165791
24931,1,975.95932407,127.977243176677,975.958574531118
24932,1,152.52122296,62.4551124244235,152.521858684218
24933,1,1221.00711397,132.263275914309,1221.00746795303
24934,1,874.69455946,123.912548079109,874.69506330504
24935,1,1180.95008281,128.550711323846,1180.94915143143
24936,1,305.32475147,69.0958835309457,305.325474294378
24937,1,926.82932601,117.254330562447,926.82942337215
24938,1,2319.84451156,214.844846500616,2319.84446720668
24939,1,68508.71591585,2813.82662426546,68508.7176027686
24940,1,38687.91451263,1754.40730489972,38687.9160875266
24941,1,525.8620837,90.6270384712942,525.8623490838
24942,1,995.18209543,123.984372404654,995.18238744045
24943,1,83.54400092,58.9575408283663,83.5446967795568
24944,1,982.0594757,130.240675633229,982.059041052978
24945,1,1757.16999454,154.13979594461,1757.17025101212
24946,1,16194.32063114,774.703999351807,16194.3204623838
24947,1,507.21282301,87.5204310159482,507.212965663954
24948,1,1368.843438,138.80426925086,1368.84438568257
24949,1,2960.14756106,227.994679360065,2960.1480695988
24950,1,1121.13199712,122.513469418267,1121.13290888073
24951,1,424.21713407,82.9036722365044,424.216562554811
24952,1,2328.47326466,243.002875566819,2328.47443758668
24953,1,592.10736336,92.5548693694463,592.108793246228
24954,1,1259.67167692,138.891271868295,1259.67179368359
24955,1,3693.80561426,295.083454197337,3693.80549288388
24956,1,445.06432062,80.923685606303,445.064201083648
24957,1,1123.35395731,126.413722615587,1123.35453299992
24958,1,30417.53500345,1587.39193390556,30417.5350391112
24959,1,100002.37846722,4214.95888020951,100002.375551161
24960,1,10845.47365643,607.479403767651,10845.473442472
24961,1,808.99760747,108.140319030895,808.996282627673
24962,1,1252.23532564,135.469585338408,1252.23636711185
24963,1,3307.09715721,246.229278564031,3307.09657251107
24964,1,419.92770776,79.0896392559529,419.92807969771
24965,1,1013.61083602,119.918812275944,1013.61158645238
24966,1,824.80462504,109.266263151283,824.804059939896
24967,1,27856.88832542,1130.11055919512,27856.8910632411
24968,1,117.26575741,73.5280996757859,117.266749094067
24969,1,21729.41113374,950.510967769548,21729.4143127345
