reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
713048.0,2020/12/18 05:00:00+00,HARDEE'S,2909 FERN VALLEY RD,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2395.0
713049.0,2020/12/18 05:00:00+00,DUNKIN DONUTS,2815 FERN VALLEY RD,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2396.0
713050.0,2020/12/18 05:00:00+00,WAFFLE HOUSE #174,2805 FERN VALLEY RD,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2397.0
713052.0,2020/12/18 05:00:00+00,WORLD OF BEER,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2398.0
713054.0,2020/12/18 05:00:00+00,WHICH WICH,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2399.0
713055.0,2020/12/18 05:00:00+00,BEEF JERKY OUTLET,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2400.0
714703.0,2021/01/07 05:00:00+00,CHRISTINE MICHAEL LLC,1506 BERRY BLVD,40215.0,2021/01/07 05:00:00+00,4,SURVEY,2401.0
714705.0,2021/01/07 05:00:00+00,LA CASITA,1504 BERRY BLVD,40215.0,2021/01/07 05:00:00+00,4,SURVEY,2402.0
714709.0,2021/01/07 05:00:00+00,COUSIN'S LIQUORS,1233 W HILL ST,40210.0,2021/01/07 05:00:00+00,4,SURVEY,2403.0
714716.0,2021/01/07 05:00:00+00,HILLTOP CHICKEN & MORE,1209 W HILL ST,40210.0,2021/01/07 05:00:00+00,4,SURVEY,2404.0
714718.0,2021/01/07 05:00:00+00,RALLY'S,2502 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2405.0
714719.0,2021/01/07 05:00:00+00,GREAT WOK,2502 S PRESTON ST,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2406.0
714720.0,2021/01/07 05:00:00+00,PIZZA HUT #036947,2508 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2407.0
714721.0,2021/01/07 05:00:00+00,KFC,2513 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2408.0
714722.0,2021/01/07 05:00:00+00,PENN STATION,3035 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2409.0
714404.0,2021/01/05 05:00:00+00,SMOR BAKERI AT OSKAR'S,3797 POPLAR LEVEL RD,40213.0,2021/01/05 05:00:00+00,4,SURVEY,2410.0
714488.0,2021/01/06 05:00:00+00,TOONERVILLE DELI,1201 S 1ST ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2411.0
714723.0,2021/01/07 05:00:00+00,SALSARITA'S,285 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2412.0
714724.0,2021/01/07 05:00:00+00,SUBWAY #24964,3314 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2413.0
714725.0,2021/01/07 05:00:00+00,NEW WAVE BURRITOS,3311 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2414.0
714726.0,2021/01/07 05:00:00+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2415.0
714727.0,2021/01/07 05:00:00+00,SLEEP INN AIRPORT,3330 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2416.0
714728.0,2021/01/07 05:00:00+00,VISION FIRST,291 N HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2417.0
714729.0,2021/01/07 05:00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2021/01/07 05:00:00+00,4,SURVEY,2418.0
714730.0,2021/01/07 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2419.0
714731.0,2021/01/07 05:00:00+00,MCDONALD'S #7940,3350 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2420.0
714732.0,2021/01/07 05:00:00+00,ARBY'S #5430,10704 DIXIE HWY,40272.0,2021/01/07 05:00:00+00,4,SURVEY,2421.0
714733.0,2021/01/07 05:00:00+00,FAMILY DOLLAR #30271,8010 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2422.0
714734.0,2021/01/07 05:00:00+00,GRAB & GO,10501 DIXIE HWY,40272.0,2021/01/07 05:00:00+00,4,SURVEY,2423.0
714735.0,2021/01/07 05:00:00+00,THE ZONE COMIC SHOP,291 N. HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2424.0
714736.0,2021/01/07 05:00:00+00,BURGER KING,10600 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2425.0
714737.0,2021/01/07 05:00:00+00,TACO BELL,6306 GREENWOOD RD,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2426.0
714738.0,2021/01/07 05:00:00+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2427.0
714739.0,2021/01/07 05:00:00+00,LA CIENFUEGUERA FOOD MARKET,1937 LOWER HUNTERS TRACE,40216.0,2021/01/07 05:00:00+00,4,SURVEY,2428.0
714740.0,2021/01/07 05:00:00+00,PANERA BREAD #1849,6900 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2429.0
714741.0,2021/01/07 05:00:00+00,CLOTHES MENTOR,291 N. HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2430.0
714742.0,2021/01/07 05:00:00+00,EL MOLCAJETE,8106 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2431.0
714743.0,2021/01/07 05:00:00+00,QDOBA #2641,6814 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2432.0
714745.0,2021/01/07 05:00:00+00,FUJI ASIAN BISTRO,6801 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2433.0
714746.0,2021/01/07 05:00:00+00,TINO'S TACOS,161 OUTER LOOP,40214.0,2021/01/08 05:00:00+00,4,SURVEY,2434.0
714747.0,2021/01/07 05:00:00+00,TUSCANY ITALIAN RESTAURANT,165 OUTER LOOP,40214.0,2021/01/07 05:00:00+00,4,SURVEY,2435.0
714748.0,2021/01/07 05:00:00+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2436.0
714749.0,2021/01/07 05:00:00+00,KROGER WINE,291 N HUBBARDS LN,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2437.0
714750.0,2021/01/07 05:00:00+00,POE'S PET STORE,291 N. HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2438.0
714751.0,2021/01/07 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2439.0
714753.0,2021/01/07 05:00:00+00,THE PALM ROOM LOUNGE,1821 W JEFFERSON ST,40203.0,2021/01/07 05:00:00+00,4,SURVEY,2440.0
714754.0,2021/01/07 05:00:00+00,MCDONALD'S #6834,8220 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2441.0
714755.0,2021/01/07 05:00:00+00,STORY TIME LEARNING ACADEMY,8310 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2442.0
714760.0,2021/01/07 05:00:00+00,BURGER KING #22793,9512 PRESTON HWY,40229.0,2021/01/07 05:00:00+00,4,SURVEY,2443.0
714773.0,2021/01/07 05:00:00+00,QDOBA #2493,1321 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2444.0
714774.0,2021/01/07 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2445.0
714775.0,2021/01/07 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2446.0
714776.0,2021/01/07 05:00:00+00,JADE PALACE,1109 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2447.0
714777.0,2021/01/07 05:00:00+00,ZI OLIVE,1301 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2448.0
714779.0,2021/01/07 05:00:00+00,WISH'S DRUGS,9615 WHIPPS MILL RD,40242.0,2021/01/07 05:00:00+00,4,SURVEY,2449.0
714780.0,2021/01/07 05:00:00+00,YMCA NORTHEAST,9400 MILL BROOK RD,40223.0,2021/01/07 05:00:00+00,4,SURVEY,2450.0
714782.0,2021/01/07 05:00:00+00,THORNTONS #34,605 LYNDON LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2451.0
714783.0,2021/01/07 05:00:00+00,CHOI'S ASIAN FOOD MARKET,607 LYNDON LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2452.0
714334.0,2021/01/05 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2453.0
714712.0,2021/01/06 05:00:00+00,LAS CAZUELAS,4214 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2454.0
714489.0,2021/01/06 05:00:00+00,ABRAHA FOOD & TOBACCO MART,1103 S 2ND ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2455.0
714490.0,2021/01/06 05:00:00+00,BARRY'S CHEESESTEAKS #2,1161 S 2ND ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2456.0
714491.0,2021/01/06 05:00:00+00,SUBWAY #34164,2840 PACKERLAND WAY,40213.0,2021/01/06 05:00:00+00,4,SURVEY,2457.0
714493.0,2021/01/06 05:00:00+00,KIDZ CLUB,7140 PRESTON HWY,40219.0,2021/01/06 05:00:00+00,4,SURVEY,2458.0
714494.0,2021/01/06 05:00:00+00,BARAKA RESTAURANT,519 W OAK ST,40210.0,2021/01/06 05:00:00+00,4,SURVEY,2459.0
714495.0,2021/01/06 05:00:00+00,ST. MATTHEW CHRISTIAN CHILDCARE,7226 PRESTON HWY,40219.0,2021/01/06 05:00:00+00,4,SURVEY,2460.0
714497.0,2021/01/06 05:00:00+00,BUCK'S,425 W ORMSBY AVE,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2461.0
714500.0,2021/01/06 05:00:00+00,C&L DON'T NEED NO SAUCE BBQ,2511 S 7TH ST,40208.0,2021/01/06 05:00:00+00,4,SURVEY,2462.0
714503.0,2021/01/06 05:00:00+00,BY-PASS LIQUOR,3632 S 7TH ST,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2463.0
714507.0,2021/01/06 05:00:00+00,THORNTONS #61,2000 S 7TH ST,40208.0,2021/01/06 05:00:00+00,4,SURVEY,2464.0
714510.0,2021/01/06 05:00:00+00,BOTTLING HOUSE GRILL,1809 GARLAND AVE,40210.0,2021/01/06 05:00:00+00,4,SURVEY,2465.0
714510.0,2021/10/06 05:00:00+00,BOTTLING HOUS GRILL,1809 GARLADN AVE,40251.0,2021/01/06 05:00:00+00,4,SURVEY,2466.0
714513.0,2021/01/06 05:00:00+00,SUMMA DIS SUMMA DAT AND MORE,139 S 44TH ST,40212.0,2021/01/06 05:00:00+00,4,SURVEY,2467.0
714019.0,2021/01/03 05:00:00+00,CITY GEAR,4443 CANE RUN ROAD SUITE 125,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2468.0
714515.0,2021/01/06 05:00:00+00,NEPALI MART LLC,7309 ST. ANDREWS CHURCH RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2469.0
714517.0,2021/01/06 05:00:00+00,ALFURAT,7319 ST. ANDREWS CHURCH RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2470.0
714428.0,2021/01/04 05:00:00+00,THE DOG BAKERY,3941 CHENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2471.0
714518.0,2021/01/06 05:00:00+00,AMERICAN LEGION IROQUOIS POST 229,7323 ST. ANDREWS CHURCH RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2472.0
714519.0,2021/01/06 05:00:00+00,MANLEY'S MARATHON,7205 MANSLICK RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2473.0
714520.0,2021/01/06 05:00:00+00,J&C GAS STATION,4953 MANSLICK RD,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2474.0
714524.0,2021/01/06 05:00:00+00,OSAKA JAPAN ONE,4819 DIXIE HWY,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2475.0
714527.0,2021/01/06 05:00:00+00,WALMART #3610,7100 RAGGARD RD,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2476.0
714529.0,2021/01/06 05:00:00+00,WING STOP,4812 DIXIE HWY,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2477.0
714535.0,2021/01/06 05:00:00+00,PANERA BREAD #1669,13000 SHELBYVILLE RD,40223.0,2021/01/06 05:00:00+00,4,SURVEY,2478.0
714536.0,2021/01/06 05:00:00+00,QDOBA #2811,13006 SHELBYVILLE RD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2479.0
714537.0,2021/01/06 05:00:00+00,THORNTONS #95,13314 SHELBYVILLE RD,40223.0,2021/01/06 05:00:00+00,4,SURVEY,2480.0
714539.0,2021/01/06 05:00:00+00,NOTHING BUNDT CAKES MIDDLETOWN,12949 SHELBYVILLE RD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2481.0
714542.0,2021/01/06 05:00:00+00,DOMINO'S PIZZA #1434,8054 NEW LAGRANGE RD,40222.0,2021/01/06 05:00:00+00,4,SURVEY,2482.0
714543.0,2021/01/06 05:00:00+00,ARBY'S #325,7708 PRESTON HWY,40219.0,2021/01/06 05:00:00+00,4,SURVEY,2483.0
714549.0,2021/01/06 05:00:00+00,MEIJER #166,9500 PRESTON HWY,40229.0,2021/01/06 05:00:00+00,4,SURVEY,2484.0
714577.0,2021/01/06 05:00:00+00,ARBY'S #7879,4900 NORTON HEALTHCARE BLVD,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2485.0
714579.0,2021/01/06 05:00:00+00,JIMMY JOHN'S,4828 NORTON HEALTHCARE BLVD,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2486.0
714581.0,2021/01/06 05:00:00+00,BARNES & NOBLE BOOKSELLERS,4100 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2487.0
714584.0,2021/01/06 05:00:00+00,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2488.0
714586.0,2021/01/06 05:00:00+00,STARBUCKS #2562,4001 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2489.0
714587.0,2021/01/06 05:00:00+00,QDOBA #2098,4059 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2490.0
714589.0,2021/01/06 05:00:00+00,FIVE GUYS,4116 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2491.0
714590.0,2021/01/06 05:00:00+00,BLAZE PIZZA #1179,4118 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2492.0
714592.0,2021/01/06 05:00:00+00,ZOE'S KITCHEN,4126 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2493.0
714593.0,2021/01/06 05:00:00+00,NOODLES & COMPANY,4302 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2494.0
714608.0,2021/01/06 05:00:00+00,PETCO,12695 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2495.0
714613.0,2021/01/06 05:00:00+00,SUN TAN CITY,12625 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2496.0
714615.0,2021/01/06 05:00:00+00,SOLA SALON,12689 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2497.0
714616.0,2021/01/06 05:00:00+00,MAGNOLIA AND FIG BOUTIQUE,12623 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2498.0
714616.0,2021x/01/06 05:00:00+00,MAGNOLIA AND FIG BOUTQIUE,12623 SHLBYVILLE ROAD,40271.0,2021/01/06 05:00:00+00,4,SURVEY,2499.0
714617.0,2021/01/06 05:00:00+00,SECRET GARDEN,12621 SHELBYVILLE ROAD UNIT 24B,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2500.0
714643.0,2021/01/06 05:00:00+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2021/01/07 05:00:00+00,4,SURVEY,2501.0
714644.0,2021/01/06 05:00:00+00,DOMINO'S PIZZA #1422,3951 TAYLORSVILLE RD,40220.0,2021/01/07 05:00:00+00,4,SURVEY,2502.0
714645.0,2021/01/06 05:00:00+00,HEINE BROTHERS COFFEE,3965 TAYLORSVILLE RD,40220.0,2021/01/07 05:00:00+00,4,SURVEY,2503.0
714710.0,2021/01/06 05:00:00+00,ORIENTAL STAR,4212 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2504.0
714711.0,2021/01/06 05:00:00+00,ORIENTAL GARDEN GROCERY,4210 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2505.0
714405.0,2021/01/05 05:00:00+00,SUBWAY #11546,3337 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2506.0
714713.0,2021/01/06 05:00:00+00,YUMMY POLLO,4222 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2507.0
714335.0,2021/01/05 05:00:00+00,LAS MARIA'S,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2508.0
714020.0,2021/01/03 05:00:00+00,FAMOUS HAIR,4443 CANE RUN ROAD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2509.0
714336.0,2021/01/05 05:00:00+00,HONEY BAKED HAM,6423 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2510.0
714430.0,2021/01/04 05:00:00+00,FLEUR DE LIS,3900 CHENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2511.0
714714.0,2021/01/06 05:00:00+00,LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE,4222 BISHOP LN STE A,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2512.0
714406.0,2021/01/05 05:00:00+00,DUNKIN DONUTS #354744,3333 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2513.0
715251.0,2021/01/03 05:00:00+00,DADDY VIC'S,4444 CANE RUN RD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2514.0
714337.0,2021/01/05 05:00:00+00,EL PASTORCITO TAQUERIA,4132 OUTER LOOP,40219.0,2021/01/05 05:00:00+00,4,SURVEY,2515.0
714432.0,2021/01/04 05:00:00+00,DIGS,3900 CHENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2516.0
714715.0,2021/01/06 05:00:00+00,SPEEDWAY #9518,4308 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2517.0
714407.0,2021/01/05 05:00:00+00,NEXT DOOR FOOD MART,3303 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2518.0
714118.0,2021/01/04 05:00:00+00,JIMMY JOHN'S,9156 TAYLORSVILLE RD,40299.0,2021/01/04 05:00:00+00,4,SURVEY,2519.0
714338.0,2021/01/05 05:00:00+00,BARGAIN HUNT,4140 OUTER LOOP,40219.0,2021/01/05 05:00:00+00,4,SURVEY,2520.0
714806.0,2021/01/04 05:00:00+00,POTBELLY SANDWICH SHOP,302 S 4TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2521.0
714717.0,2021/01/06 05:00:00+00,WAFFLE HOUSE #179,4320 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2522.0
714408.0,2021/01/05 05:00:00+00,SINGH FOOD MART,3301 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2523.0
714120.0,2021/01/04 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2021/01/04 05:00:00+00,4,SURVEY,2524.0
714121.0,2021/01/04 05:00:00+00,SUBWAY,1259 S HURSTBOURNE PKWY,40222.0,2021/01/04 05:00:00+00,4,SURVEY,2525.0
714123.0,2021/01/04 05:00:00+00,HOME RUN BURGER,2723 S HURSTBOURNE PKWY,40299.0,2021/01/04 05:00:00+00,4,SURVEY,2526.0
714128.0,2021/01/04 05:00:00+00,WHITE CASTLE #17,3705 BARDSTOWN RD,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2527.0
714129.0,2021/01/04 05:00:00+00,SUBWAY #10519,2218 HIKES LN,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2528.0
714130.0,2021/01/04 05:00:00+00,ASIAN BAZAAR,2218 HIKES LN,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2529.0
714131.0,2021/01/04 05:00:00+00,VICTORIA MEXICAN RESTAURANT,2918 HIKES LN,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2530.0
714132.0,2021/01/04 05:00:00+00,GOLDEN NUGGET BAR,2922 HIKES LN,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2531.0
714133.0,2021/01/04 05:00:00+00,KLONDIKE MARKET & DELI,3610 KLONDIKE LN,40218.0,2021/01/04 05:00:00+00,4,SURVEY,2532.0
714134.0,2021/01/04 05:00:00+00,CIRCLE K #4703240,4600 WATTBOURNE LN,40299.0,2021/01/04 05:00:00+00,4,SURVEY,2533.0
714135.0,2021/01/04 05:00:00+00,WALMART #3294,7101 CEDAR SPRINGS BLVD,40291.0,2021/01/04 05:00:00+00,4,SURVEY,2534.0
714156.0,2021/01/04 05:00:00+00,PLATINUM FOOD MART,1025 W BROADWAY,40203.0,2021/01/04 05:00:00+00,4,SURVEY,2535.0
714158.0,2021/01/04 05:00:00+00,INDI'S RESTAURANT,1033 W BROADWAY,40203.0,2021/01/04 05:00:00+00,4,SURVEY,2536.0
714160.0,2021/01/04 05:00:00+00,EXPRESSWAY FOOD MART,1420 W BROADWAY,40203.0,2021/01/04 05:00:00+00,4,SURVEY,2537.0
714166.0,2021/01/04 05:00:00+00,FARM BOY,1200 DIXIE HWY,40210.0,2021/01/04 05:00:00+00,4,SURVEY,2538.0
714169.0,2021/01/04 05:00:00+00,YENNES FOOD MART,850 W MUHAMMAD ALI BLVD,40203.0,2021/01/04 05:00:00+00,4,SURVEY,2539.0
714176.0,2021/01/04 05:00:00+00,HOME CENTER DEPARTMENT STORE,1148 S 4TH ST,40203.0,2020/12/28 05:00:00+00,4,SURVEY,2540.0
714182.0,2021/01/04 05:00:00+00,SAFARI FOOD MART,1316 CENTRAL AVE,40208.0,2021/01/04 05:00:00+00,4,SURVEY,2541.0
714183.0,2021/01/04 05:00:00+00,SPEEDWAY #9678,3030 TAYLOR BLVD,40208.0,2021/01/04 05:00:00+00,4,SURVEY,2542.0
714184.0,2021/01/04 05:00:00+00,TAYLOR BLVD VALERO,3039 TAYLOR BLVD,40208.0,2021/01/04 05:00:00+00,4,SURVEY,2543.0
714187.0,2021/01/04 05:00:00+00,WALMART #5417,175 OUTER LOOP,40214.0,2021/01/04 05:00:00+00,4,SURVEY,2544.0
714188.0,2021/01/04 05:00:00+00,WENDYS,5124 DIXIE HWY,40216.0,2021/01/04 05:00:00+00,4,SURVEY,2545.0
714189.0,2021/01/04 05:00:00+00,SMOOTHIE KING,5210 DIXIE HWY,40216.0,2021/01/04 05:00:00+00,4,SURVEY,2546.0
714190.0,2021/01/04 05:00:00+00,RAISING CANE'S,5212 DIXIE HWY,40216.0,2021/01/04 05:00:00+00,4,SURVEY,2547.0
714191.0,2021/01/04 05:00:00+00,CHICK-FIL-A,6630 DIXIE HWY,40258.0,2021/01/04 05:00:00+00,4,SURVEY,2548.0
714192.0,2021/01/04 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2021/01/04 05:00:00+00,4,SURVEY,2549.0
714193.0,2021/01/04 05:00:00+00,WENDYS,8596 DIXIE HWY,40258.0,2021/01/04 05:00:00+00,4,SURVEY,2550.0
714194.0,2021/01/04 05:00:00+00,MOBY DICK,9150 DIXIE HWY,40272.0,2021/01/04 05:00:00+00,4,SURVEY,2551.0
714195.0,2021/01/04 05:00:00+00,WHITE CASTLE #36,12006 DIXIE HWY,40272.0,2021/01/04 05:00:00+00,4,SURVEY,2552.0
714196.0,2021/01/04 05:00:00+00,MOBY DICK,12416 DIXIE HWY,40272.0,2021/01/04 05:00:00+00,4,SURVEY,2553.0
714205.0,2021/01/04 05:00:00+00,BEARNO'S LITTLE SICILY,8019 PRESTON HWY,40219.0,2021/01/04 05:00:00+00,4,SURVEY,2554.0
714208.0,2021/01/04 05:00:00+00,HOOTERS,7701 PRESTON HWY,40219.0,2021/01/04 05:00:00+00,4,SURVEY,2555.0
714210.0,2021/01/04 05:00:00+00,PIZZA HUT #036949,7509 PRESTON HWY,40219.0,2021/01/04 05:00:00+00,4,SURVEY,2556.0
714211.0,2021/01/04 05:00:00+00,ROOSTERS,7405 PRESTON HWY,40219.0,2021/01/04 05:00:00+00,4,SURVEY,2557.0
714212.0,2021/01/04 05:00:00+00,LA CHAPINLANDIA,1209 MCCAWLEY RD,40219.0,2021/01/04 05:00:00+00,4,SURVEY,2558.0
714266.0,2021/01/04 05:00:00+00,DOLLAR TREE #2213,11820 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2559.0
714268.0,2021/01/04 05:00:00+00,TASTE OF KENTUCKY,11770 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2560.0
714270.0,2021/01/04 05:00:00+00,HOMETOWN PIZZA,11804 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2561.0
714277.0,2021/01/04 05:00:00+00,LAS MARGARITAS,12220 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2562.0
714311.0,2021/01/04 05:00:00+00,WALGREENS #3677,12101 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2563.0
714312.0,2021/01/04 05:00:00+00,MOBY DICK,12012 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2564.0
714313.0,2021/01/04 05:00:00+00,POPEYE'S,12206 SHELBYVILLE RD,40243.0,2021/01/04 05:00:00+00,4,SURVEY,2565.0
714422.0,2021/01/04 05:00:00+00,LORI'S FISH MARKET,3941 CHENOWETH SQUARE,40207.0,2021/01/04 05:00:00+00,4,SURVEY,2566.0
714423.0,2021/01/04 05:00:00+00,PAUL'S FRUIT MARKET,3922 CHENOWETH SQUARE,40207.0,2021/01/04 05:00:00+00,4,SURVEY,2567.0
714426.0,2021/01/04 05:00:00+00,CHEDDAR BOX TOO,109 CHENOWETH LN,40207.0,2021/01/04 05:00:00+00,4,SURVEY,2568.0
714427.0,2021/01/04 05:00:00+00,MERCI BOUTIQUE,3941 CHENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2569.0
714339.0,2021/01/05 05:00:00+00,KING GYROS,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2570.0
713994.0,2020/12/30 05:00:00+00,HIKES POINT BAR & LOUNGE,3937 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2571.0
