objectid,routeid,beginpoint,endpoint,actlaccctl,accctldesc,actlhpmsaccessctl,hpmsaccdesc,towntown,towndesc,yearvalue,global_id,shape_length
14823.0,130-E,0.49,5.74,0.0,No Access Control,3.0,No Access Conrtol,15.0,BRIDGEPORT,2022,1affb755-4241-4307-9813-248967895eb0,27943.0125321147
14824.0,1300057,0.0,2.6,0.0,No Access Control,3.0,No Access Conrtol,130.0,SOUTHBURY,2022,b74bd5b3-dba5-406e-a0fc-29ba337002e3,13705.5001414608
14825.0,1300106,0.0,0.32,0.0,No Access Control,3.0,No Access Conrtol,130.0,SOUTHBURY,2022,bdd17329-18e8-447e-9a3b-5508655c6232,1839.8844967827
14826.0,15-S,39.55,43.4,1.0,Full Control Parkways,1.0,Full Access Control,106.0,ORANGE,2022,d7376a0f-f1f5-4d46-bfea-9b1e80fcbc04,20316.591596769
14827.0,15-S,80.08,81.9,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,63.0,HARTFORD,2022,4140951b-0d85-4099-88a1-13e1056b3c1c,9687.7792279192
14828.0,150-N,0.0,0.7,0.0,No Access Control,3.0,No Access Conrtol,98.0,NORTH BRANFORD,2022,c3aaf48a-a5de-4182-b1c2-1ee7e7c49444,3704.91679649195
14829.0,1580224,0.0,1.69,0.0,No Access Control,3.0,No Access Conrtol,158.0,WESTPORT,2022,484c8aaf-893a-484b-b0cc-b676771e94f7,8908.33240506075
14830.0,159-N,0.0,7.65,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,95e9eb11-1478-4dd5-a6d3-b73c99252caf,40403.8511445212
14831.0,159-S,0.39,1.14,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,7ac286bc-b3fc-43a1-99d9-bb63b4c7824f,3987.94803730518
14832.0,1590151,0.0,1.25,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,a78ef537-98ad-4721-8557-bc507a3a3cc2,6646.56000177377
14833.0,1590162,0.0,0.39,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,7536c91d-7f19-4359-a74f-2ff360fe9fe0,2046.55077232963
14834.0,1610088,0.0,1.51,0.0,No Access Control,3.0,No Access Conrtol,161.0,WILTON,2022,5f2cbf65-54fd-44a6-88aa-d49e0efb40b6,8004.34775596665
14835.0,0940232,0.0,2.43,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,95c5d364-c01d-4377-8574-920911aeded4,12832.3180431067
14836.0,0940270,0.0,0.6,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,236dae5e-9a89-4651-9385-f3298b900e74,3256.88313097278
14837.0,0940331,0.0,0.67,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,8f5ca2d3-e8ca-47d0-861d-ce4bd15b6642,3564.28941789313
14838.0,0950339,0.0,0.64,0.0,No Access Control,3.0,No Access Conrtol,95.0,NEW MILFORD,2022,c8b759e7-afb3-4047-b71f-aaa0b053af50,3393.51045234207
14839.0,0960019,0.0,3.1,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,239af113-4a30-4e63-acfc-3e3bd32900c9,16447.1103462115
14840.0,131-N,0.0,3.78,0.0,No Access Control,3.0,No Access Conrtol,141.0,THOMPSON,2022,e5a8a351-7da8-4170-9db8-1f473503af28,20025.3597726422
14841.0,1310019,0.0,0.59,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,5e49efae-ad4a-4cdc-b2db-23abb6552170,3161.39621591354
14842.0,1310033,0.0,1.16,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,1c543310-ed3e-4b34-a53f-07b1efe502f5,6073.65289793652
14843.0,1510226,0.0,2.11,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,3eca1338-ace2-4b55-b2df-7d7b1bea93d9,11179.1130971888
14844.0,1510296,0.0,0.12,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,d9ae2e9f-b64d-4c85-aed6-db30b61fc48d,680.391770423722
14845.0,1510387,0.0,0.47,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,83697a2a-e656-459c-9394-7ac29fe33e94,2459.67009186311
14846.0,1510536,0.0,0.25,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,d072c426-5763-4f57-bfbd-da1c32d1994d,1441.38069234105
14847.0,1510586,0.0,0.51,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,7b7ac43f-dedf-47af-82a6-6e21c08818b4,2699.84172688608
14848.0,1510785,0.0,1.49,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,8eee27e1-c469-44e6-9f60-b7ef984ded61,7824.65657384771
14849.0,184-W,0.0,0.55,0.0,No Access Control,3.0,No Access Conrtol,58.0,GROTON,2022,dab82b1a-7d55-4341-8065-2cd1cda6082b,2970.53914568701
14850.0,187-N,7.87,8.47,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,11.0,BLOOMFIELD,2022,82a6d7be-c4d0-4953-a78d-d23fcf9dc4f6,3045.54256490848
14851.0,188-N,0.0,1.34,0.0,No Access Control,3.0,No Access Conrtol,124.0,SEYMOUR,2022,ed31e7eb-e110-4a40-ad2c-906b5ad0495e,7084.85690140667
14852.0,189-S,8.47,8.62,4.0,Full Control - Undivided Higways,1.0,Full Access Control,11.0,BLOOMFIELD,2022,1c080cab-20a8-4987-a144-9245ae18190c,747.584802656559
14853.0,190-E,3.23,3.77,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,48.0,ENFIELD,2022,429cd62a-776c-4fce-aa2f-24e7540e1563,2874.28170739545
14854.0,191-N,0.0,6.28,0.0,No Access Control,3.0,No Access Conrtol,46.0,EAST WINDSOR,2022,2732a816-f18f-415c-bdfb-49f44bd068f6,33262.2216503072
14855.0,195-N,0.99,11.83,0.0,No Access Control,3.0,No Access Conrtol,77.0,MANSFIELD,2022,82fe5218-aa03-4faa-bb7b-c0389e401c1d,56921.3645358194
14856.0,2-E,46.3,46.39,6.0,Partial Control - Undivided Highways,2.0,Partial Access Control,113.0,PRESTON,2022,ccffaf54-2787-4bba-bacd-00afde1caaa3,639.671886772102
14857.0,2-E,46.66,47.96,4.0,Full Control - Undivided Higways,1.0,Full Access Control,71.0,LEDYARD,2022,5a443336-75b8-4ca9-a876-4441dfae9075,6760.3676448758
14858.0,2-W,12.67,19.21,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,78.0,MARLBOROUGH,2022,c47b0b43-b0f0-4b88-9c63-0306a2d84f9a,34952.2049301916
14859.0,20-W,27.4,27.49,0.0,No Access Control,3.0,No Access Conrtol,39.0,EAST GRANBY,2022,9b223330-dc50-42c1-8306-6fa58c6cff14,433.958985565614
14860.0,201-N,1.94,9.3,0.0,No Access Control,3.0,No Access Conrtol,101.0,NORTH STONINGTON,2022,75c8ffd4-c9c0-48cc-9c36-6b7ee18646d9,38831.2571221992
14861.0,201-N,9.3,20.1,0.0,No Access Control,3.0,No Access Conrtol,57.0,GRISWOLD,2022,6b7161a2-e968-4d0e-9061-132b2ae9edb4,57039.5377179157
14862.0,202-N,25.74,31.96,0.0,No Access Control,3.0,No Access Conrtol,150.0,WASHINGTON,2022,2a872b33-0b0a-422d-8e63-257a7e141bec,32842.2948767814
14863.0,202-N,61.71,69.13,0.0,No Access Control,3.0,No Access Conrtol,128.0,SIMSBURY,2022,3f066c2a-2d00-4bd2-9e0c-a5bb52e8d1bd,39275.1664586713
14864.0,203-N,0.0,5.32,0.0,No Access Control,3.0,No Access Conrtol,163.0,WINDHAM,2022,0f71e643-452e-4e3a-9852-b32cf20de0a0,28076.3720949833
14865.0,0960032,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,644e3384-7550-4b1c-8dfd-ea3794de8329,4158.59991805298
14866.0,0960081,0.0,1.5,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,b61a470b-65cc-46ce-bba4-be216fb8f27a,7886.07223376908
14867.0,0960180,0.0,1.19,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,58e4adcb-a7d0-4aee-9bb1-eebe12ab235c,6283.90323073509
14868.0,0960192,0.0,0.94,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,13051c34-ee61-4722-b412-b6ce875cd830,4966.85705127064
14869.0,1310034,0.0,0.46,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,5afa9b42-90e4-4c40-a618-e1367a71eb79,2445.96836007833
14870.0,1310054,0.0,0.13,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,a5a76a09-5d71-4c8d-9415-a17901dc92d4,765.798861207969
14871.0,1310110,0.0,1.09,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,13404e05-2078-40c0-8ac0-0c605378e276,5803.29546797211
14872.0,1310137,0.0,1.69,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,bfeb7d0a-6201-428a-b02e-323f3f4f99ea,8939.75238303272
14873.0,1310280,0.0,0.36,0.0,No Access Control,3.0,No Access Conrtol,131.0,SOUTHINGTON,2022,0c52c641-5a90-4516-9258-358e224fab55,1967.60896299398
14874.0,1510799,0.0,1.63,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,6f3f7a35-302d-432d-ab32-a44ceda49d1c,8678.18048125408
14875.0,1510868,0.0,0.63,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,421aee9a-e49b-433a-827a-0e6d4306607b,3340.79295946329
14876.0,1511017,0.0,0.1,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,e5bf38e7-6549-46a1-ab6b-0d48715f9cff,525.264540273198
14877.0,1511034,0.0,0.86,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,df84f016-b734-46eb-8c01-7f1e47c249fa,4469.57548904908
14878.0,1511383,0.0,0.16,0.0,No Access Control,3.0,No Access Conrtol,151.0,WATERBURY,2022,cfd38d0d-4160-409f-bce5-d7706049972a,875.916258740588
14879.0,1520086,0.0,1.29,0.0,No Access Control,3.0,No Access Conrtol,152.0,WATERFORD,2022,6875e08e-45c5-424e-b798-70fcc33336cd,6828.74517602331
14880.0,1520194,0.0,0.15,0.0,No Access Control,3.0,No Access Conrtol,152.0,WATERFORD,2022,1ca9d6ff-24a1-42fb-87b9-48f300396e3e,723.796857028689
14881.0,349-N,3.07,3.81,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,58.0,GROTON,2022,fb5a3f98-27e9-4e7e-8085-d374b1fa4e58,3888.01353605698
14882.0,349-S,3.06,3.07,6.0,Partial Control - Undivided Highways,2.0,Partial Access Control,58.0,GROTON,2022,9a52eff2-319b-4eb9-97bc-0f39c53b1d3e,118.124167267304
14883.0,372-E,3.67,6.2,0.0,No Access Control,3.0,No Access Conrtol,88.0,NEW BRITAIN,2022,e5b38d33-529f-4ecc-8cda-be7188d1c41a,13313.2251578996
14884.0,39-N,0.0,4.69,0.0,No Access Control,3.0,No Access Conrtol,34.0,DANBURY,2022,056ba1f1-89a0-4cfc-8866-cf1996d998b0,24764.2148736113
14885.0,395-N,0.0,0.13,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,44.0,EAST LYME,2022,90e486bb-3abb-4887-af8a-5ff050108aac,834.2470462713
14886.0,4-E,37.19,43.43,0.0,No Access Control,3.0,No Access Conrtol,51.0,FARMINGTON,2022,41205854-5606-4c63-b6b3-e74ff62a5225,32964.4055912517
14887.0,4-E,43.82,45.84,0.0,No Access Control,3.0,No Access Conrtol,51.0,FARMINGTON,2022,eee60136-be37-41cf-82a2-7c51c7897a37,10716.381699883
14888.0,0960256,0.0,0.84,0.0,No Access Control,3.0,No Access Conrtol,96.0,NEWTOWN,2022,cac15567-ce47-4222-bcf5-c152cea5a832,4492.20874632953
14889.0,0980123,0.0,0.13,0.0,No Access Control,3.0,No Access Conrtol,98.0,NORTH BRANFORD,2022,332b334c-7e84-418d-80e2-33666cdbf5f7,778.306893969651
14890.0,0980148,0.0,0.83,0.0,No Access Control,3.0,No Access Conrtol,98.0,NORTH BRANFORD,2022,795f2f25-6c35-4076-9b61-b563f9f3cc32,4440.97063430571
14891.0,1-N,73.96,77.87,0.0,No Access Control,3.0,No Access Conrtol,154.0,WESTBROOK,2022,ca942ba4-0fa2-4257-a2d7-3b9da8abb092,20677.5936006652
14892.0,1-N,101.87,102.21,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,58.0,GROTON,2022,96c192e6-6c60-41bf-a070-5ca916285dfd,1801.74083075371
14893.0,95-S,57.28,62.34,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,59.0,GUILFORD,2022,6083b6a9-15d6-4fd7-b445-ba66431f4232,26660.1839996303
14894.0,95-S,74.19,78.68,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,105.0,OLD SAYBROOK,2022,b25dedab-0ec8-4431-9cd4-fc78ddb98906,23771.3661105641
14895.0,0480002,0.0,3.46,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,cd3236e4-efd7-4a47-88a9-fb11963779ad,18181.335810992
14896.0,0480042,0.0,2.83,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,02c31a0b-9161-439e-aa20-07a827b7f16b,14964.3784776495
14897.0,0480277,0.0,1.83,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,1622ec3c-73b1-40c6-8aa2-754fd3dfdc12,9678.01637113605
14898.0,1640054R,0.22,3.85,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,8cc1cb88-3fd6-4429-9b52-fd517d776800,19169.8611696254
14899.0,1640063,0.0,0.57,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,e033a030-b7a7-4a8a-bc2b-b1503fac9d19,2986.25728130535
14900.0,1640096,0.0,0.15,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,704f4baf-c4bc-4354-8521-15181c99312c,846.432767699075
14901.0,1640125R,0.2,0.86,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,a405249e-1e05-4de0-ada7-62dcee1c3d8b,3550.60458242152
14902.0,1640155,0.0,0.89,0.0,No Access Control,3.0,No Access Conrtol,164.0,WINDSOR,2022,a71ea735-6984-4c6c-898b-85840fae4cb0,4704.59605508345
14903.0,540-E,0.0,1.43,0.0,No Access Control,3.0,No Access Conrtol,39.0,EAST GRANBY,2022,180e92a7-aff2-417a-8e4e-a6bf4a99b0e3,7625.1317251341
14904.0,543-N,0.0,0.38,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,2ea1e02c-33a1-430d-b372-7c06c53641ca,2115.76293905553
14905.0,571-W,0.0,1.45,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,7.0,BERLIN,2022,d00d9c55-6e97-4755-9304-0411dab71591,7673.27342813596
14906.0,58-N,0.0,5.21,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,cc91a94e-a283-4f83-a297-777448d82850,27553.4407491799
14907.0,97-N,4.22,8.27,0.0,No Access Control,3.0,No Access Conrtol,133.0,SPRAGUE,2022,7b05aaa8-ccba-4a64-9356-0a40e1352337,21393.6985065743
14908.0,97-N,14.36,22.26,0.0,No Access Control,3.0,No Access Conrtol,62.0,HAMPTON,2022,95fca6df-e274-478d-9397-c934d79d453c,41713.7059765688
14909.0,97-N,22.26,29.14,0.0,No Access Control,3.0,No Access Conrtol,111.0,POMFRET,2022,2b3e2373-5a9a-4650-bd64-329cd813fa89,36287.4120569528
14910.0,0020045,0.0,0.42,0.0,No Access Control,3.0,No Access Conrtol,2.0,ANSONIA,2022,0b40e7fa-9c75-4ccc-9b21-a807798c37a1,2166.50085599858
14911.0,0020120,0.0,0.7,0.0,No Access Control,3.0,No Access Conrtol,2.0,ANSONIA,2022,d33eccbe-9dec-4155-bdcc-7f16b2423604,3710.15748185928
14912.0,0020146,0.0,0.18,0.0,No Access Control,3.0,No Access Conrtol,2.0,ANSONIA,2022,5ebb02b4-40a7-4d51-a224-db8059d53aed,1037.36593399258
14913.0,0020218,0.0,0.15,0.0,No Access Control,3.0,No Access Conrtol,2.0,ANSONIA,2022,17246eb7-502c-441f-b278-a09b63bb03b9,807.572870281001
14914.0,0020232,0.0,0.99,0.0,No Access Control,3.0,No Access Conrtol,2.0,ANSONIA,2022,623d08fb-041f-4a03-8300-3ec1952e1ae2,5195.46384085024
14915.0,0480376,0.0,2.59,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,817d0f76-5039-4bdc-8837-cac21443e445,13634.1699080292
14916.0,0480407,0.0,2.09,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,c8f9ab5a-e522-4a4d-be0a-8e857e87baa6,11061.4416318884
14917.0,0480416,0.0,1.48,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,07dbb7c0-584f-46f6-9475-355dbb3e12e2,7727.74925633616
14918.0,165-E,1.29,7.87,0.0,No Access Control,3.0,No Access Conrtol,113.0,PRESTON,2022,2ac4b69e-e1ef-46e4-a31a-8fb2b549e7a7,34706.3630030784
14919.0,1670109,0.0,1.59,0.0,No Access Control,3.0,No Access Conrtol,167.0,WOODBRIDGE,2022,8b24eaa8-dc10-49b4-9946-206a87de8781,8375.92901758773
14920.0,59-N,0.65,3.81,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,40f4e921-e4da-4612-874e-23fe3e280613,16649.9277113494
14921.0,597-N,0.0,0.58,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,131.0,SOUTHINGTON,2022,9094a645-757c-43b9-a9c0-1abbd6353a6e,3037.62756889889
14922.0,6-E,39.4,40.39,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,140.0,THOMASTON,2022,dcfaff27-868b-4fd3-bab3-be146cdab9b4,5168.69156700536
14923.0,6-E,44.64,50.08,0.0,No Access Control,3.0,No Access Conrtol,17.0,BRISTOL,2022,cbbe27e4-89b3-4460-b971-7ae05117ff70,28718.023253046
14924.0,6-E,69.34,69.67,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,76.0,MANCHESTER,2022,ed1c3acb-517a-433a-b108-1ac6d909fd01,1737.10011349675
14925.0,6-E,70.05,70.06,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,b6be18d8-5ca2-4c34-b2b6-4803e1bb7cae,54.7079821803142
14926.0,6-E,70.06,70.36,7.0,Partial Control - Channelization,2.0,Partial Access Control,76.0,MANCHESTER,2022,ed6eb2ab-fb80-4607-a8aa-23512b54be2f,1598.99912746268
14927.0,6-E,87.81,88.07,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,30.0,COLUMBIA,2022,69c63322-3393-4fd0-b475-e932ec949028,1386.18613748058
14928.0,0040022,0.0,0.57,0.0,No Access Control,3.0,No Access Conrtol,4.0,AVON,2022,4df21467-c703-4115-a2fc-eea80428e60d,3018.44998411212
14929.0,0040052,0.0,3.27,0.0,No Access Control,3.0,No Access Conrtol,4.0,AVON,2022,2120b643-4171-4023-99a4-b2df84a543e7,17233.4154712846
14930.0,0040057,0.0,0.81,0.0,No Access Control,3.0,No Access Conrtol,4.0,AVON,2022,3b110628-1033-4c2c-814e-d882cce9f2fb,4259.34881994849
14931.0,0050020,0.0,0.78,0.0,No Access Control,3.0,No Access Conrtol,5.0,BARKHAMSTED,2022,eb3251f6-f8d4-456a-92dc-924d723af720,4174.14338548582
14932.0,0480433,0.0,2.22,0.0,No Access Control,3.0,No Access Conrtol,48.0,ENFIELD,2022,b2a71d38-07b5-438b-9a6a-eb6bd9160a84,11740.5019450689
14933.0,0490007,0.0,0.89,0.0,No Access Control,3.0,No Access Conrtol,49.0,ESSEX,2022,0e21d8be-d5e0-40c3-958e-a2b92ffb8f9a,4674.0898160414
14934.0,0490110,0.0,0.52,0.0,No Access Control,3.0,No Access Conrtol,49.0,ESSEX,2022,201645f4-4509-4d94-b957-feb2d045ae72,2752.03162542241
14935.0,0490121,0.0,0.72,0.0,No Access Control,3.0,No Access Conrtol,49.0,ESSEX,2022,831b2d46-86f3-42c6-bdef-0a8511fb81f7,3824.30873677316
14936.0,0500016,0.0,0.52,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,edf3b1c6-3637-49e4-80ec-14b532935b9a,2783.10914798658
14937.0,169-N,17.83,23.35,0.0,No Access Control,3.0,No Access Conrtol,19.0,BROOKLYN,2022,c7f54d8c-de76-496f-9406-91d1bba4f28d,29047.6527589003
14938.0,169-N,29.69,38.25,0.0,No Access Control,3.0,No Access Conrtol,169.0,WOODSTOCK,2022,6c837ebe-547e-41cb-8fc9-a7c13a6972c5,45108.3637179593
14939.0,17-N,0.0,1.19,0.0,No Access Control,3.0,No Access Conrtol,92.0,NEW HAVEN,2022,e090b9ed-9e58-4cd2-a019-5af43df08bba,6345.15929723628
14940.0,17-N,17.29,21.52,0.0,No Access Control,3.0,No Access Conrtol,82.0,MIDDLETOWN,2022,3fe2b823-e60f-450b-a518-0ad6f4461b98,22420.932236521
14941.0,171-E,0.19,6.94,0.0,No Access Control,3.0,No Access Conrtol,145.0,UNION,2022,229846cd-70bf-4d62-b2d3-988eec55eab7,35752.4405369204
14942.0,6-E,92.03,92.09,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,163.0,WINDHAM,2022,a14acf71-be8d-4600-92c1-4f7e10d3ff41,324.065961215784
14943.0,6-E,113.62,116.33,0.0,No Access Control,3.0,No Access Conrtol,68.0,KILLINGLY,2022,9da54e36-1dd9-46dc-a31f-eea31302433e,14271.8327692084
14944.0,6-W,70.05,70.06,0.0,No Access Control,3.0,No Access Conrtol,76.0,MANCHESTER,2022,1f7bff44-6c31-4628-abd0-4f1caf06c99f,52.6526687117141
14945.0,6-W,70.06,70.36,7.0,Partial Control - Channelization,2.0,Partial Access Control,76.0,MANCHESTER,2022,be554ae1-d7c4-4efe-93e5-65bce6549131,1576.62172767103
14946.0,6-W,76.24,76.95,5.0,"Partial Control - Divided, 4 or more lanes",2.0,Partial Access Control,12.0,BOLTON,2022,b6a25be8-57e0-4f32-bf81-f9cd3e65e9af,3626.60861694786
14947.0,6-W,76.95,77.26,0.0,No Access Control,3.0,No Access Conrtol,12.0,BOLTON,2022,d8c0b984-cf0a-4cab-827b-0e3df6b478d4,1745.0710707094
14948.0,6-W,110.51,110.85,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,19.0,BROOKLYN,2022,6ab5d076-b22c-4db9-98d4-e5a3ee56a15a,1790.63726099285
14949.0,6-W,110.85,111.31,2.0,"Full Control - Other Divided Highways, 4 or more lanes",1.0,Full Access Control,68.0,KILLINGLY,2022,fdd0b5c1-e8c8-45f2-a706-634f16354fb9,2546.76134139994
14950.0,0060012,0.0,1.82,0.0,No Access Control,3.0,No Access Conrtol,6.0,BEACON FALLS,2022,ad7d4d86-8dcc-4b04-a52f-f3d9d2eb2fd7,9605.51681958609
14951.0,0060032,0.0,1.46,0.0,No Access Control,3.0,No Access Conrtol,6.0,BEACON FALLS,2022,cac6f36e-5726-4247-92d6-5476e57293e6,7652.83431591099
14952.0,0060096R,0.0,0.42,0.0,No Access Control,3.0,No Access Conrtol,6.0,BEACON FALLS,2022,e521033c-9276-4f2a-a4e0-3cd3065291f4,2143.56305575833
14953.0,0070054,0.0,0.51,0.0,No Access Control,3.0,No Access Conrtol,7.0,BERLIN,2022,dd67252d-cb3c-4713-b858-b680445083ed,2704.49079307294
14954.0,0070110,0.0,1.02,0.0,No Access Control,3.0,No Access Conrtol,7.0,BERLIN,2022,2367da29-fb17-4cb8-957b-41dac29ea835,5411.10224233736
14955.0,0500080,0.0,3.22,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,fa1cb6f8-2308-4326-84ff-800fae57a23a,16974.0499601525
14956.0,0500152,0.0,3.66,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,77923b37-dc38-4477-97ad-80ce92a40055,19364.3214518084
14957.0,0500167,0.0,1.37,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,5854e3ab-60e8-4f31-bf58-7b66ced2bf70,7252.36186067292
14958.0,0500316,0.0,0.82,0.0,No Access Control,3.0,No Access Conrtol,50.0,FAIRFIELD,2022,25f7da46-5a2d-4a84-96c2-ad61df830217,4335.87735282969
14959.0,175-E,3.84,6.19,0.0,No Access Control,3.0,No Access Conrtol,159.0,WETHERSFIELD,2022,70469b91-1b02-457d-bcd3-204b2b906322,12331.3552266442
14960.0,185-E,1.71,4.75,0.0,No Access Control,3.0,No Access Conrtol,11.0,BLOOMFIELD,2022,f2472e06-18ad-4750-96e6-3e3f628bdac5,16066.7925215436
14961.0,6-W,112.15,112.17,4.0,Full Control - Undivided Higways,1.0,Full Access Control,68.0,KILLINGLY,2022,6b2c9761-5c41-4175-b775-a87f0878a75a,93.0746929075207
14962.0,621-N,0.0,0.1,0.0,No Access Control,3.0,No Access Conrtol,49.0,ESSEX,2022,d709ffb9-ea5d-466e-b793-0f5d792fac6f,624.813224297696
14963.0,623-W,0.0,1.06,0.0,No Access Control,3.0,No Access Conrtol,94.0,NEW LONDON,2022,2586e66f-d224-4827-9872-f739cdf8f9d5,5611.32663538208
14964.0,63-N,5.54,11.2,0.0,No Access Control,3.0,No Access Conrtol,8.0,BETHANY,2022,7d4ff35c-d7c2-4cbd-afd0-217cd213c5d6,29917.4678213447
14965.0,63-N,14.72,16.25,0.0,No Access Control,3.0,No Access Conrtol,87.0,NAUGATUCK,2022,c14696e5-704e-4201-b97c-30f0957b3ed0,8128.97717743815
14966.0,0090108,0.0,0.67,0.0,No Access Control,3.0,No Access Conrtol,9.0,BETHEL,2022,735010eb-b621-408f-84f3-954bbd1ee81d,3512.78876389937
14967.0,0110068,0.0,1.26,0.0,No Access Control,3.0,No Access Conrtol,11.0,BLOOMFIELD,2022,5ffe3e9a-314b-42d3-8482-d1212bdf09f1,6649.08961230376
14968.0,0110127,0.0,0.87,0.0,No Access Control,3.0,No Access Conrtol,11.0,BLOOMFIELD,2022,0ed3b367-d90b-40b3-af8d-d2397c69cb9e,4582.54476833198
14969.0,0110144,0.0,0.28,0.0,No Access Control,3.0,No Access Conrtol,11.0,BLOOMFIELD,2022,b8d453ef-9c8b-488e-a623-5477f090be36,1502.83025423755
14970.0,0120005,0.0,1.03,0.0,No Access Control,3.0,No Access Conrtol,12.0,BOLTON,2022,e2a1f362-2807-4317-af11-4a9ab5e9c039,5473.91133044515
14971.0,0120031,0.0,0.94,0.0,No Access Control,3.0,No Access Conrtol,12.0,BOLTON,2022,861ea72a-30ad-4bdc-a75a-2f438bb666b0,4985.31523255977
14972.0,0560347R,1.35,1.39,0.0,No Access Control,3.0,No Access Conrtol,56.0,GREENWICH,2022,accdafb3-63f5-46f2-85e1-6ec8625df851,219.478273641331
14973.0,0560421R,0.15,0.24,0.0,No Access Control,3.0,No Access Conrtol,56.0,GREENWICH,2022,677dea49-a4dd-4d34-9dca-52f72f37a0c8,394.978885919237
