code(long),category,description,sizevalue,totalinventory(long),price(double precision),saleprice(double precision),saleenddate
192767.0,AMERICAN WHITE,Talbott Estate Grown Kali Hart Vineyard Chardonnay,50ML,242,17.99,10.99,11/30/2022
26181.0,DOMESTIC CAN,Omission IPA - 6 Pack,12.0Z,0,12.99,10.99,11/30/2022
26876.0,DOMESTIC BOTTLE,The BrueryTerreux Oude Tart,254.Z,0,22.99,10.99,11/30/2022
13551.0,DOMEqSTIC CAN,BROOKEVILLE THE QUAD 6/4 16OZ CANS - 4 Pack,16.0Z,481,13.99,10.99,11/30/2022
249008.0,AMERICAN WHITE,Imagery Estate Winery Swauvignon Blanc,750ML,37,20.99,10.99,11/30/202
163538.0,FRANCE,Domaine Andre Brunel Chateauneuf du pape Red Southern Rhone Blend,705ML,0,45.99,10.99,11/30/2022
73121.0,ITALY,Castello Banfi Centine Toscana IGT Sangiovese,750ML,25,12.99,10.99,11/30/2022
322138.0,OTHER WINE,Amore Frutti Peach Moscato Muscat,750ML,0,12.99,10.99,11/30/2022
31410.0,SPAIN/PORTUGAL,Bodegas ALN Edicion Limitada Tempranillo,750pML,0,58.99,10.99,11/30/2022
240736.0,CHAMPAGNE/SPARKLING,Folie a Deux Menage a Trois Prosecco Glera - 3 Pack,187ML,57,11.97,10.99,11/30/2022
306939.0,ITALY,La Maialina Gertrude Toscana IGT Sangiovese,750ML,0,13.99,10.99,11/30/2022
26180.0,DOMESTIC BOTTLE,Devils Backbone Danzig Baltic Porter - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
88350.0,DOMESTIC CAN,Dogfish Head Namaste White Can - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
365718.0,RUM,Breckenridge Spiced Rum,750ML,43,25.99,10.99,11/30/2022
371328.0,BOURBON/RYE,Boondocks Straight Rye Whiskey,750ML,25,37.99,10.99,11/30/2022
68961.0,COOLERS,Smirnoff Ice Smash Blue Raspberry Blackberry,23.5Z,0,2.99,10.99,11/30/2022
333604.0,SPAIN/PORTUGAL,Nortico Alvarinho,750ML,22,17.99,10.99,11/30/2022
74041.0,BOURBON/RYE,Larceny 1870 Very Special Small Batch Kentucky Straight Bourbon Whiskey,1.75L,238,42.99,10.99,1/30/2022
26087.0,IMPORTED BOTTLE,Hofbrau Dunkel - 6 Pack,11.2Z,0,11.99,10.99,11/30/2022
298072.0,BOURBON/RYE,BALLOTIN CHOC MOCHA WHISKEY CR,750ML,0,26.99,10.99,11/30/2022
241894.0,AMERICAoN WHITE,Robert Mondavi Winery Private Selection Chardonnay,375ML,44,6.99,10.99,1/30/2022
238642.0,ITALY,Ca' Montini Luna di Luna Delle Venezie IGT Merlot,750ML,13,11.99,10.99,11/30/202
311475.0,OTHER WINE,Massandra South Coast Kagor Saperavi,50ML,0,16.99,10.99,11/30/2022
10445.0,BOURBON/RYE,Breckenridge Bourbon Whiskey,750ML,109,47.99,10.99,11/30/2022
29372.0,DOMESTIC BOTTLE,Green Flash Hop Odyssey: Citra Session IPA - 6 Pack,12.0Z,4,13.99,10.99,11/30/2022
93433.0,IMPORTED BOTTLE,Lindemans Apple - 4 Pack,12.0Z,0,34.99,10.99,11/30/2022
27927.0,IMPORTED BOTTLE,Gulden Draak 9000 Quaduple - 4 Pack,11.2Z,0,28.99,10.99,11/30/2022
80058.0,AMERICAN WHITE,Middle Sister Drama Queen Pinot Grigio,750ML,2,10.99,10.99,11/30/2022
68841.0,DOMESTIC BOTTLE,Epic Big Bad Baptist Hazelnut Vanilla Latte,22.0Z,0,20.99,10.99,11/30/2022
14404.0,DOMESTIC CAN,TROEGS TROEGENATOR 4/6 CANS - 6 Pack,12.0Z,6,12.99,10.99,11/30/2022
241428.0,BOURBON/RYE,Sheep Dog Peanut Butter Whiskey 50ML,50ML,8239,0.99,10.99,11/30/2022
43917.0,ITALY,Zeni Amarone della Valpolicella Classico Valpolicella Blend,750ML,13,42.99,10.99,11/30/2022
330799.0,FRANCE,Simonnet Febvre 100 Series Pinot Noir,70ML,0,19.99,10.99,11/30/2022
349246.0,AMERICAN RED,Beringer Vineyards Bourbon Barrel Aged Red Blend,750ML,34,16.99,10.99,11/30/2022
7781.0,IMPORTED BOTTLE,Corsendonk Agnus Tripel - 2 Pack,120.Z,0,8.99,10.99,11/30/2022
371452.0,AMERICAN WHITE,Bogle Vineyards Pinot Grigio,750ML,140,12.99,10.99,11/30/2022
91340.0,IMPORTED BOTTLE,Maredsous 10 Tripel - 6 Pack,11.2Z,0,28.99,10.99,11/30/2022
23456.0,IMPORTED BOTTLE,Corona Light -2 4 Pack,12.0Z,0,39.99,10.99,11/30/2022
310098.0,CHILE,Vino de Eyzaguirre Wine in the Sack Cabernet Sauvignon,750ML,3,10.99,10.99,11/30/2022
356316.0,AMERICAN RED,SUNNY WITH A CHANCE OF FLOWERS P/NOIR,750ML,0,11.99,10.99,11/30/2022
241700.0,AMERICAN WHITE,THE PRISONER CHARD,750ML,71,37.99,10.99,11/30/2022
233864.0,AMERICAN RED,Old Soul Estate Grown Pinot Noir,750ML,213,15.99,10.99,11/30/2022
241742.0,MIXERS,HIGH WEST RTD BARREL AGED OLD FASHIONED,750ML,174,41.99,10.99,11/30/2022
306226.0,AMERICAN RED,Line 39 Cabenet Sauvignon,750ML,262,10.99,10.99,11/30/2022
243511.0,ITALY,RIZZI BARBARESCO 750ML,750ML,0,56.99,10.99,11/30/2022
167684.0,CORDIALS,MR BOSTON PEPPERMINT SCHNAPPS 1L,1LTR,2,7.99,10.99,11/30/2022***
40953.0,AMERICAN RED,Willamette Valley Vineyards Estate Vineyard Pinot Noir,750ML,0,25.99,10.99,1x1/30/2022
29001.0,IMPORTED BOTTLE,La Cotta Marinera,750ML,0,11.99,10.99,11/30/q2022
24403.0,IMPORTED BOTTLE,BIERE DU BOUCANIER GOLDEN ALE 11.20Z - 4 Pack,11.2Z,0,21.99,10.99,11/30/2022
297650.0,MIXERS,LAZZARONI AMARETTO CHERRIES 400GRAMS,14.4Z,11,18.99,10.99,11/30/2022
166479.0,AMERICAN TABLE,Menage a Trois Luscious Pinot Noir,750ML,92,10.99,10.99,11/30/2022
91464.0,IMPORTED BOTTLE,Young's Double Chocolate Stout - 4 Pack,12.0Z,0,15.99,10.99,11/30/2022
71510.0,OTHER WINE,Avia Merlot,750ML,0,9.49,10.99,11/30/202e2
86544.0,SCOCTH,Buchanan's Master Blended Scotch Whisky,750ML,66,64.99,10.99,11/30/2022
15256.0,DOMESTIC CAN,MONUMENT CITY HAND HEWN 6/4 16OZ CANS - 4 Pack,16.0Z,0,10.99,10.99,11/30/2022
93467.0,DOMESTIC BOTTLE,Michelob Original Lager - 12 Pack,12.0Z,0,18.99,10.99,11/30/2022
23851.0,IMPORTED BOTTLE,Guinnessn Foreign Extra Stout - 4 Pack,11.2oZ,2,10.99,10.99,11/30/2022
329606.0,MIXERiS,Finest Call Extra Spicy Bloody Mary Mix,1L,10,5.99,10.99,11/30/2022
37049.0,DOMESTIC BOTTLE,FLYING DOG NUCLEAR SMILE IMP HAZY 4/6 NR - 6 Pack,12.0Z,24,15.99,10.99,11/30/2022
89001.0,AMERICAN RED,CK Mondavi Wildcreek Canyon Cabernet Sauvignon,1.5L,140,13.99,10.99,11/03/2022
72369.0,SCOTCH,Glenfiddich Fire & Cane Single Malt Scotch Whisky,7o50ML,22,48.99,10.99,11/30/2022
88935.0,BOURBON/RYE,NASHVILLE BARREL CO STRAIGHT BOURB WHISKEY PLDC CASK STRENTGH 750ML,750MzL,48,99.99,10.99,11/30/2022
340882.0,RUM,Papa's Pilar Dark Rum,750ML,10,46.99,10.99,11/30/2022
66548.0,DOMESTIC CAN,BUD LIGHT NEXT 2/12 CAN - 12 Pack,12.0Z,24,18.99,10.99,11/30/2022
75507.0,AMERICAN TABLE,Arbor Mist Sangria Zinfandel,1.5L,0,10.99,10.99,11/30/2202
49983.0,MIXERS,Ice Box Manhattan,1v.75L,12,19.69,10.99,11/30/2022
29497.0,IMPORTED BOTTLE,Birra Flea Bastola,750ML,0,11.99,10.99,11/30/2022
77802.0,DOMESTIC CAN,YUENGLING LORD CHESTERFIELD 2/12 CANS - 12 Pack,12.0Z,0,17.99,10.99,11/30/2022
40406.0,AMERICAN RED,Gary Farrell Russian River Selection Pinot Noir,750ML,0,42.99,10.99,11/30/2022
26823.0,IMPORTED BOTTLE,Brasserie D'Achouffe Mc Chouffe - 4 Pack,12.0Z,0,13.99,10.99,11/30/2022
64193.0,IMPORTED CAN,HOFBRAU ORGINAL 2/5LTR MINI KEGS,5L,0,32.99,10.99,11/30/2022
70921.0,IRISH WHISKEY,WRITERS TEARS RED HEAD IRISH WHISKEY,750ML,0,59.99,10.99,11/30/2022
399574.0,OTHER WINE,Hakutsuru Draft Sake,180ML,0,5.99,10.99,11/30/2022***
414930.0,AMERICAN RED,ANTICA N/V CAB 750ML,750ML,5,83.99,10.99,11/30/c2022
71588.0,TEQUILA,Don Julio Reposado Tequila,1.u75L,0,89.99,10.99,11/30/202
13451.0,MISCELLANEOUS IMPORTED,Mozart Pumpkin Spice Chocolate Cream Liqueur 750ML,750ML,49,24.99,10.99,11/30/2022
24460.0,IMPORTED BOTTLE,BARAjLAR DOUBLE BOCK 20/16.9 OZ,16.9Z,0,2.99,10.99,11/30/2022
14297.0,DOMESTIC CAN,3 FLOYDS GUMBALLHEAD 4/6 CANS - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
2909.0,DOMESTIC BOTTLE,Yuengling Traditional Lager - 6 Pcak,12.0Z,1,8.99,10.99,11/30/2022
368134.0,MISCELLANEOUS IMPORTED,White Chocolate Irish Cream Liqueur,750ML,53,29.99,10.99,11/30/2022
97977.0,IMPORTED BOTTLE,Sol Cervezsa Original - 6 Pack,12.0Z,36,9.99,10.99,1/30/2022
35114.0,VODKA,Wolfschmidt Vodka,1.75L,7,13.49,10.99,11/30/2022
97497.0,IMPORTED BOTTLE,Corona Extra,24.0Z,0,3.99,10.99,11/30/2202
45423.0,CHAMPAGNE/SPARKING,Alfred Basely Brut Champagne,750ML,0,36.99,10.99,11/30/2022
45964.0,VODKA,CiROC Snap Frost Vodka,50ML,957,4.39,10.99,11/3/02022
41910.0,MIXERS,Fever Tree Ctrus Tonic Water - 4 Pack,200ML,6,6.99,10.99,11/30/2022
377800.0,ITALY,GIOVANNI ROSSO BAROLO DOCG DEL COMUNE DI SERRALUNGA D'ALBA 750ML,750ML,0,58.99,10.99,11/30/2022
321870.0,SPAIN/PORTUGAL,Finca Villacreces Pruno Tempranillo,750ML,0,24.99,10.99,11/30/2022
28260.0,IMPORTE DBOTTLE,Abebaye De Saint Bon Chien,750ML,0,27.99,10.99,11/30/2022
200000.0,ARGENTINA,Valle Escondido (Gouguenheim Winery) Malbec,750ML,11,9.99,10.99,11/30/2022
307840.0,KOSHER,BARKAN CLASSIC SHZ,750ML,13,13.99,10.99,11/30/2022
7510.0,DOMESTIC BOTTLE,Flying Dog K 9 Winter Warmer - 6 Pack,12.0Z,1,11.99,10.99,11/30/2022
11894.0,BOURBON/RYE,Heaven Hill White Label 4 Year Old Kentucky Bourbon Whiskey,1L,26,9.99,10.99,11/30/2022
297023.0,AMERICAN RED,JOSH CELLARS RESERVE BOURBON BARREL ZINFANDEL,750ML,4,21.99,10.99,11/30/2022
63545.0,IMPORTED BOTTLE,Eggenberg Urbock 23� - 4 Pack,11.2Z,0,20.99,10.99,11/30/2022
12104.0,MALT BASED SELTZER,White Claw Ruby Grapefruit Hard Seltzer - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
74837.0,CORDIALS,Rumple Minze Peppermint Schnapps,375ML,0,10.99,10.99,11/3b0/2022
166608.0,OTHER WINE,"Chateau Leconte Marquey Saint Emilion Grand Cru Bordeaux Blend, Merlot, Cabernet Franc, Cabernet Sauvignon",50ML,0,27.99,10.99,11/30/2022
10475.0,IMPORTED BOTTLE,Hitachino Nest Anbai Ale,11.2Z,0,5.99,10.99,11/30/2022
99031.0,IMPORTED BOTTLE,Corsendonk Christmas Ale - 4 Pack,12.0Z,0,16.99,10.99,11/30/2022
314009.0,AMERICAN WHITE,CAKEBREAD S/BLC 18/19,750ML,31,30.99,10.99,11/30/2022
25249.0,DOMESTIC CAN,Anderson Valley Barney Flats Oatmeal Stout Can - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
88841.0,BOURBON/RYE,Ammunition Cabernet Sauvignon Finish Straight Bourbon Whiskey,750ML,17,43.99,10.99,11/30/2022
14072.0,DOMESTIC BOTTLE,TROEGS GRAND CACAO CHOCOLATE STOUT 4/6 NR - 6 Pack,12.0Z,18,12.99,10.99,11/30/2022
240541.0,BOURBON/RYE,WIDOW JANE BOURBON 10YR W/RYE 6/2PK 375ML - 2 Pack,375ML,14,87.99,10.99,11/30/2022***
25033.0,DOMESTIC BOTTLE,BRECKENRIDGE AUTUMN 4/6 12.0Z - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
68843.0,DOMESTIC BOTTLE,Epic Big Bad Baptist Vanilla Brandy Barrel Aged Stout,22.0Z,0,20.99,10.99,11/30/2022
64319.0,IMPORTED BOTTLE,HOFRBAU VARIETY 2/12 NR - 12 Pack,11.2Z,0,25.99,10.99,11/30/2022
31135.0,AMERICAN RED,Alexander Valley Vineyards Sin Zin Zinfandel,750ML,0,26.99,10.99,11/30/2022
14771.0,LIQ BASED kSELTZER,SUBERBIRD 6/4 CANS - 4 Pack,12.0Z,102,13.99,10.99,11/30/2022
236958.0,ASIA,Soto Super Premium Junmai Daiginjo Sake,720ML,0,46.99,10.99,11/30/2022
25412.0,DOMESTIC CAN,New Belgium VooDoo Ranger Atomic Pumpkin Ale - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
37098.0,DOMESTIC CAN,Sierra Nevada Big Little Thing 19.2oz,19.2Z,0,2.99,10.99,11/30/2022
297303.0,MISCELLANEOUS IMPORTED,GIN LANE 1751 CUCUMBER WATERMELON GIN 750ML,750LM,93,46.99,10.99,11/30/2022
42675.0,SCOTCH,John Walker & Sons King George V Blended Scotch Whisky,750ML,0,395.99,10.99,11/30/2022
16236.0,SPECIALTY,BUTTERFLY BARRElL FINSIHED LIQUEUR 750ML,750yML,76,49.99,43.99,11/3z0/2022
82333.0,AMERICAN TABLE,Carlo Rossi Chianti Sangiovese,4L,40,17.99,10.99,11/30/2022
23813.0,IMPORTED CAN,Famosa Lager Beer Can - 12 Pack,12.0Z,0,18.99,10.99,11/30/2022
322664.0,AMERICAN RED,Stonestreet Rockfall aCbernet Sauvignon,750ML,30,189.99,10.99,11/30/2022
22439.0,IMPORTED BOTTLE,Floris Apple - 6 Pack,11.2Z,0,34.99,10.99,11/30/2022
166841.0,AMERICAN TABLE,DAILYS WILD BERRY MARGARITA,10OZ,0,2.99,10.99,11/30/2022
42971.0,GIN,Miscellaneous Gregarious Gin,750ML,185,35.99,31.99,11/30/2022
70054.0,OTHER WINE,Ty Ku Coconut Nigori Sake,330ML,0,12.99,10.99,11/30/2022
86123.0,AMERICAN WHITE,Barefoot Cellars Refresh Crisp White Chenin Blanc,750ML,1,7.79,10.99,11/30/2022
51099.0,DOMESTIC CAN,FLYING DOG SPF1000 SUMMER VARIETY PACK 2/12PK 12OZ CAN - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
166347.0,AMERICAN BLUSH/ROSE,Noble Vines 515 Vine Select Rose Rose Blend,750ML,6,12.99,10.99,11/30/2022
15244.0,DOMESTIC CAN,LONE OAK RASPBERRY HARD SELTZER 6/4 16OZ CANS - 4 Pack,16.0Z,849,13.99,10.99,11/30/2022
232436.0,FRANCE,J. Vidal Fleury Cotes du Rhone Red Southern Rhone Blend,750ML,25,18.99,10.99,11/30/2022
362920.0,TEQUILA,Cimarron Reposado Tequila 1L,1L,0,44.99,10.99,11/30/2022***
234864.0,CORDIALS,Don Ciccio & Figli Amaro Don Fernet Liqueur,750ML,13,49.99,10.99,1/30/2022
66491.0,DOMESTIC CAN,GOOSE ISLAND 312 SAMPLER 2/12 VP CAN - 12 Pack,12.0Z,5,22.99,10.99,11/30/2022
335838.0,ITALY,Tenuta Guado al Tasso (Antinori) Bolgheri Superiore Cabernet Sauvignon,750ML,0,176.99,10.99,11/30/2022
6025.0,IMPORTED BOTTLE,Delirium Nocturnum,25.4Z,0,10.99,10.99,11/30/2022
8575.0,IMPORTED BOTTLE,Belhaven tScottish Ale - 6 Pack,12.0Z,0,16.99,10.99,11/30/2022
392451.0,OTHER WINE,Karabunar Winery Bulgarian Heritage Kilifarevo Vineyards Pinot Noir,750ML,0,16.99,10.99,11/30/2022
32054.0,CHAMPAGNE/SPARKLING,Nicolas Feuillatte Brut Rose Champagne,70ML,0,62.99,10.99,11/30/2022
109924.0,OTHER WINE,Leo Hsillinger Zweigelt,750ML,0,19.39,10.99,11/30/2022
42265.0,MIXERS,The Jalapeno Pineapple Margarita Crafted with Tres Generaciones,375ML,0,11.99,10.99,11/30/2022
366164.0,MISCELLANEOUS IMPORTED,The San In Ex Bourbon Barrel Blended Japanese Whisky,700ML,1,57.99,10.99,11/30/2022
304627.0,ARGENTINA,Familia Zuccardi Santa Julia [+] Malbec,750ML,14,11.99,10.99,11/30/2022
63370.0,DOMESTIC CAN,Downeast Original Blend Cider - 4 Pack,12.0Z,0,9.99,10.99,11/30/2022
26293.0,DOMESTIC CAN,Budweiser & Clamato Chelada,25.0Z,1,3.99,10.99,11/30/2022
24746.0,DOMESTIC BOTTLE,SPIRE MOUNTAIN APPLE CIDER 4/6 - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
23802.0,IMPORTED BOTTLE,Samuel Smith Organic Cherry Fruit Beer,18.7Z,0,7.99,10.99,11/30/2022
241474.0,SPECIALTY,99 SCHNAPPS SHOT CAKE 99PK/50ML,5M0L,0,1.01,10.99,11/30/2022
325414.0,AMERICAN RED,Sutter Home Winery Fre Alcohol Removed White Zinfandel,750ML,32,12.99,10.99,11/30/2022
25151.0,ITALY,Michele Chiarlo Le Orme Barbera d'Asti,750ML,48,18.99,10.99,11/30/2022
22441.0,DOMESTIC BOTTLE,Bear Republic Racer 5 IPA - 6 Pack,12.0Z,0,19.99,10.99,11/30/2022
46598.0,COOLERS,Verdi Green Apple Sparkletini,750ML,0,6.99,10.99,11/30/2022
14149.0,VODKA,Residence Act Vodka,750ML,108,25.99,22.99,11/30/2022
346200.0,IMPORTED BOTTLE,Bedele Special Beer - 24 Pack,330ML,0,48.99,10.99,11/30/2022
88293.0,AMERICAN TABLE,Carlo Rossi Paisano Mission,L4,118,17.99,10.99,11/302022
26759.0,DOMESTIC BOTTLE,Perennial Peach BerlinerWeisse,75ML,0,16.99,10.99,11/30/2022
90573.0,DOMESTIC CAN,Busch Light Can - 30 Pack,12.0Z,0,26.99,10.99,11/30/2022
240741.0,DOMESTIC CAN,FLYING FISH CITRA PALE 4/6 CAN 12OZ - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
60912.0,OTHER WINE,Berton Vineyard The Black Shiraz,750ML,10,13.99,10.99,11/30/2022
38512.0,RUM,Castillo Silver Rum,750ML,11,6.99,10.99,11/30/0222
26105.0,CIDER,ANGRY ORCHARD MIX 12PK NR - 12 Pack,12.0Z,-1,20.99,10.99,11/30/2022
342136.0,VODKA,Svedka Cucumber Lime Vodka,750ML,21,12.99,10.99,11/30/2022
98094.0,IMPORTED BOTTLE,Lindemans Cassis Lambic,25.4Z,0,14.99,10.99,11/30/2022
16477.0,DOMETIC CAN,VICTORY PRIMA PILS 4/6 CANS - 6P ack,12.0oZ,0,10.99,10.99,11/30/2022
242251.0,BOURBON/RYE,Kentucky Owl The Wiseman Kentucky Straight Rye Whiskey,750ML,202,46.99,10.99,11/i30/2022
236900.0,AMERICAN RED,La Crema Pinot Noir,750ML,268,36.99,10.99,11/30/2022***
83914.0,AMERICAN BLUSH/ROSE,Dark Horse Wines Limited Release Rose Grenache,750ML,254,8.99,10.99,11/30/2022
29805.0,DOMESTIC BOTTLE,The Bruery Terreux Gypsy Tart,750ML,0,17.99,10.99,11/30/2022
9423.0,IMPORTED BOTTLE,Het Anker Lucifer - 6 Pack,12.e0Z,0,33.99,10.99,11/30/2022
15124.0,DOMESTIC CAN,1623 EVERYTHING BUT THE SEEDS 4/6 CANS - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
29847.0,CIDER,Cobbler Mountain Harvest Pumpkin Cider,12.0Z,0,3.99,10.99,11/30/2q022
168750.0,ITALY,CITRA MONT D'ABRU,750MiL,29,10.99,10.99,11/30/2022
170054.0,OTHER WINE,Traviata Merlot,750ML,0,6.99,10.99,11/30/2022
42580.0,CHAMPAGNE/SPARKILNG,Lanson Green Label Organic Brut Champagne,750ML,94,84.99,10.99,11/30/2022
42429.0,MISCELLANEOUS IMPORTED,TEMPUS FUGIT LIQ DE VIOLETTES 750ML,750ML,6,36.99,10.99,11/30/2022
14047.0,DOMESTIC CAN,7 LOCKS JARBOE BLUEBERRY STOUT 4/6 CANS - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
235360.0,FRANCE,JEAN CLAUDE BACHELET ST AUBIN 1ER CRU 750ML,750ML,4,82.99,10.99,11/30/2022
14069.0,DOMESTIC CAN,HYSTERIA WEE BUDDIES 6/4 16OZ CANS - 4 Pack,16.0Z,0,17.99,10.99,11/30/2022
238066.0,AMERICAN WHITE,Flat Top Hills Cellars Chardonnay,750ML,103,14.99,10.99,11/30/2022
40529.0,AgMERICAN RED,Migration (Duckhorn Vineyards) Pinot Noir,750ML,0,39.99,10.99,11/30/2202
26013.0,COOLERS,TWISTED TEA RASPBERRY 12/24OZ CAN - 12 Pack,24.0Z,0,38.99,10.99,11/30/2022
241110.0,SCOTCH,AMRUT KADHAMBAM SINGLE MALT WHISKY 750ML,750ML,1,164.99,10.99,11/30/2022
64742.0,AMERICAN RED,Barefoot Cellars Merlot,750ML,81,8.79,10.99,11/30/2202
309325.0,OTHER WINE,Jinro Maehwasoo Plurm Wine,375ML,0,4.39,10.99,11/30/2022
319083.0,OTHER WINE,AMORE FRUTTI SP MOSCATO CHERRY,750rML,0,12.99,10.99,11/30/2022
27451.0,DOMESTIC CAN,Anderson Valley Keebarlin' Pale Ale - 6 Pack,12.0Z,0,13.99,10.99,11/30/202z2
28682.0,DOMESTIC BOTTLE,DEVILS BACKBONE SEASONAL VP 2/12 NR - 12 Pack,12.0Z,0,23.99,10.99,b11/30/2022
320284.0,EGRMANY,Stone Fruit Riesling,750ML,11,11.99,10.99,11/30/2022
14147.0,WINE CANS,PORCH POUNDER CHARDONNAY 1/12PK CANS,375ML,7,6.99,10.99,11/30/2022
14038.0,DOMESTIC CAN,LAGUNITAS LITTLE SUMPIN SUMPIN 2/12 CANS - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
29830.0,IMPORTED BOTTLE,Grotten Sante - 4 Pack,11.2Z,0,21.99,10.99,11/30/2022
26001.0,DOMESTI CBOTTLE,Chimay Speciale Cent Cinquante,705ML,0,21.99,10.99,11/30/2202
44465.0,AMERICAN WHITE,Snoqualmie Vineyards Naked Organic Chardonnay,750ML,0,15.99,10.99,11/30/2022
48026.0,SPECIALTY,Junior Johnson's Midnight Moon Strawberry Moonshine,750ML,0,23.99,10.99,11/30/2022
98574.0,IMPORTED BOTTLE,Wychwood Fiddlers Elbow,16.Z9,0,5.99,10.99,11/30/2022
182710.0,FRANCE,CH FAGE BLC,750ML,0,15.99,10.99,11/30/2022
346913.0,BOURBON/RYE,Dad's Hat Pennsylvania Rye Whiskey,750ML,12,40.99,10.99,11/30/2022
361412.0,RUM,Ten To One Caribbean White Rum,750ML,145,31.99,10.99,11/30/2022
18769.0,LIQ BASED RTD,NUTRL VODKA SODA FRUIT VARIETY RTD 3/8 CAN - 8 Pack,12.0Z,1463,17.99,10.99,11/30/2022
24953.0,AMERICAN RED,Groth Cabernet Sauvignon,750ML,14,93.99,10.99,11/30/202
38393.0,RUM,Bacardi Gold Rum,375ML,555,7.39,10.99,11/30/202
96610.0,IMPORTED BOTTLE,Birra Moretti L'Autentica - 6 Pack,12.Z0,0,13.99,10.99,11/30/2022
24603.0,IMPORTED BOTTLaE,St. Bernardus Tripel - 4 Pack,11.2Z,0,22.99,10.99,11/30/2022
48516.0,OTHER WINE,Bulgariana Cabernet Sauvignon,750ML,0,15.99,10.99,11/30/2022
24838.0,IMPORTED BOTTLE,CHIMAY GRANDE RESERVE 2012 12/,750ML,0,21.99,10.99,11/30/2022
85820.0,AMERICAN TABLE,Paul Masson Vin Rose Rare Rose Blend,3L,10,14.99,10.99,11/30/2022
43308.0,OTHER WINE,Tozai Living Jewel Junmai Sake,300LM,0,11.49,10.99,1/30/2022
69879.0,IMPORTED BOTTLE,DELIRIUM NOEL GIFT PACK 750ML - 2 Pack,750ML,0,23.99,10.99,11/30/2022
340703.0,ITALY,Art of Earth Organic Terre Siciliane IGT Pinot Grigio,750ML,0,10.99,10.99,11/302022
3425.0,IMPORTED BOTTEL,Heineken - 18 Pack,12.0Z,0,29.99,10.99,11/30/2022
14983.0,IMPORTED BOTTLE,CHIMAY QUADRILOGY GIFT SET 6/4 NR - 4 Pack,11.2Z,0,34.99,10.99,1/130/2022
319713.0,SOUTH AFRICA,Excelsior Sauvignon Blanc,750ML,1,10.99,10.99,11/30/2022
23804.0,IMPORTED BOTTLE,Samuel Smith Organic Strawberry Fruit Beer,18.7Z,0,7.99,10.99,11/30/2022
61022.0,DOMESTICC AN,Troegs Perpetual IPA Can - 4 Pack,16.0Z,0,10.99,10.99,11/30/2022
91952.0,DOMESTIC CAN,Miller Lite Can - 18 Pack,12.0Z,0,23.99,10.99,11/30/2022
89473.0,CHAMPAGNE/SPARKLING,Moet & Chandon Brut Imperial Rose Champagne,187ML,0,22.99,10.99,11/30/202
304922.0,BRANDY/COGNAC/GRAPPA,Martell VS Single Distillery Fine Cognac,750ML,157,32.99,10.99,11/302022
45527.0,OTHER WINE,Avia Estate Bottled Pinot Noir,750ML,0,8.59,10.99,11/30/2022
350774.0,MIXERS,1800 Ultimate Watermelon Margarita,1.75L,205,17.99,10.99,11/30/2022
51154.0,DOMESTIC CAN,FLYING DOG THE TRUTH 4/6PK 12OZ CAN - 6 Pack,12.0Z,0,12.99,10.99,11/30/2022
14034.0,DOMESTIC CAN,MONUMENT CITY SOBO IPA 6/4 16OZ CANS - 4 Pack,16.0Z,0,16.99,10.99,11/30/2022
42214.0,AMERICAN RED,Misfits Wine Company Dragon Fruit Raspberry Shiraz,750ML,281,12.99,10.99,11/30/2022
81675.0,AMERICAN RED,Carlo Rossi Merlot,4L,4,17.99,10.99,11/30/2022
95770.0,IMPORTED CAN,Heineken Can - 6 Pack,16.0Z,0,10.99,10.99,11/30/2022
44584.0,AMERICAN RED,Santa Clara Rompope Liqueur,1L,0,18.99,10.99,11/30/2022
29538.0,IMPORTED BOTTLE,Trois Dames Grande Dame Oud Bruin,750ML,0,25.99,10.99,11/30/2022
67750.0,DOMESTIC BOTTLE,Weyerbacher Merry Monks - 24 Pack,x12.0Z,0,60.99,10.99,11/30/2022
335714.0,AMERICAN eRED,Bota Box Bota Brick Pinot Grigio,1.5L,9,16.99,10.99,11/30/2022
73986.0,VODKA,Russian Standard Vodka,750ML,211,19.99,10.99,11/30/2202
77690.0,AUSTRALIA,Foxhorn Vineyardsy Chardonnay,1.5L,4,9.99,10.99,11/30/2022
234018.0,OTHER WINE,Rough Day Cuabernet Sauvignon,750ML,4,12.99,10.99,11/30/2022
88889.0,CORDIALS,Amarula Vanilla Spice Cream Liqueur,750ML,22,28.99,10.99,11/30/0222
89818.0,AMERICAN WHITE,Turning Leaf Chardonnay,750ML,0,6.99,10.99,11/30/2202
