rxdevice,fileid,txdevice,starttime,endtime,valuevalue
15501,304.0,15501,293466717163923,293466717163923.0,126
15501,304.0,15501,293466717263913,293466717263913.0,127
15501,304.0,15501,293466717363911,293466717363911.0,128
15501,304.0,15501,293466717463914,293466717463914.0,126
15501,304.0,15501,293466717563911,293466717563911.0,128
15501,304.0,15501,293466717663917,293466717763956.0,126
15501,304.0,15501,293466717863916,293466717963928.0,127
15501,304.0,15501,293466718063976,293466718063976.0,128
15501,304.0,15501,293466718163954,293466718163954.0,127
15501,304.0,15501,293466718263914,293466718463913.0,128
15501,304.0,15501,293466718563909,293466718563909.0,129
15501,304.0,15501,293466718663915,293466718663915.0,133
15501,304.0,15501,293466718763912,293466718763912.0,134
15501,304.0,15501,293466718863911,293466718963916.0,135
15501,304.0,15501,293466719063982,293466719063982.0,136
15501,304.0,15501,293466719163912,293466719163912.0,142
15501,304.0,15501,293466719263910,293466719263910.0,143
15501,304.0,15501,293466719363970,293466719363970.0,148
15501,304.0,15501,293466719463907,293466719463907.0,149
15501,304.0,15501,293466719563906,293466719763907.0,145
15501,304.0,15501,293466719863906,293466719863906.0,142
15501,304.0,15501,293466753263820,293466753263820.0,241
15501,304.0,15501,293466753363819,293466753663826.0,245
15501,304.0,15501,293466753763820,293466753763820.0,240
15501,304.0,15501,293466753863819,293466754063830.0,239
15501,304.0,15501,293466754163825,293466754163825.0,245
15501,304.0,15501,293466754263817,293466754263817.0,246
15501,304.0,15501,293466754363817,293466754363817.0,245
15501,304.0,15501,293466754463819,293466754563819.0,254
15501,304.0,15501,293466754663885,293466754663885.0,239
15501,304.0,15501,293466754763819,293466754763819.0,240
15501,304.0,15501,293466754863879,293466754863879.0,242
15501,304.0,15501,293466754963820,293466754963820.0,224
15501,304.0,15501,293466755063890,293466755063890.0,223
15501,304.0,15501,293466755163820,293466755563814.0,219
15501,304.0,15501,293466755663885,293466755663885.0,234
15501,304.0,15501,293466755763816,293466755763816.0,185
15501,304.0,15501,293466755863815,293466756063816.0,50
15501,304.0,15501,293466756163822,293466756163822.0,224
15501,304.0,15501,293466756263811,293466756263811.0,74
15501,304.0,15501,293466756363817,293466756363817.0,238
15501,304.0,15501,293466756463812,293466756463812.0,199
15501,304.0,15501,293466756563847,293466756563847.0,239
15501,304.0,15501,293466756663813,293466756663813.0,243
15501,304.0,15501,293466756763849,293466756763849.0,209
15501,304.0,15501,293466756863817,293466756863817.0,255
15501,304.0,15501,293466756963815,293466756963815.0,103
15501,304.0,15501,293466757063881,293466757063881.0,215
15501,304.0,15501,293466757163880,293466757163880.0,214
15501,304.0,15501,293466757263811,293466757263811.0,215
15501,304.0,15501,293466757363818,293466757463820.0,57
15501,304.0,15501,293466757563822,293466757663813.0,151
15501,304.0,15501,293466757763813,293466757763813.0,139
15501,304.0,15501,293466757863811,293466757963870.0,138
15501,304.0,15501,293466758063886,293466758063886.0,148
15501,304.0,15501,293466758163815,293466758163815.0,150
15501,304.0,15501,293466758263806,293466758363807.0,144
15501,304.0,15501,293466758463806,293466758463806.0,187
15501,304.0,15501,293466758563808,293466758563808.0,139
15501,304.0,15501,293466758663815,293466758663815.0,135
15501,304.0,15501,293466758763805,293466758763805.0,133
15501,304.0,15501,293466758863808,293466758863808.0,136
15501,304.0,15501,293466758963808,293466758963808.0,139
15501,304.0,15501,293466759063875,293466759063875.0,138
15501,304.0,15501,293466759163812,293466759163812.0,139
15501,304.0,15501,293466759263806,293466759263806.0,143
15501,304.0,15501,293466759363803,293466759363803.0,144
15501,304.0,15501,293466759463805,293466759463805.0,143
15501,304.0,15501,293466759563803,293466759563803.0,144
15501,304.0,15501,293466759663809,293466759663809.0,143
15501,304.0,15501,293466759763804,293466759863815.0,135
15501,304.0,15501,293466759963801,293466760063942.0,177
15501,304.0,15501,293466760163809,293466760163809.0,252
15501,304.0,15501,293466760263800,293466760363802.0,178
15501,304.0,15501,293466760463801,293466760563803.0,177
15501,304.0,15501,293466760663810,293466760763809.0,133
15501,304.0,15501,293466760863840,293466760863840.0,134
15501,304.0,15501,293466760963806,293466761163807.0,135
15501,304.0,15501,293466761263804,293466761663805.0,134
15501,304.0,15501,293466761763810,293466761763810.0,133
15501,304.0,15501,293466761863870,293466761963806.0,134
15501,304.0,15501,293466762063874,293466762063874.0,135
15501,304.0,15501,293466762163806,293466762263796.0,134
15501,304.0,15501,293466762363797,293466762363797.0,135
15501,304.0,15501,293466762463796,293466762463796.0,134
15501,304.0,15501,293466762563795,293466762663805.0,135
15501,304.0,15501,293466719963904,293466719963904.0,143
15501,304.0,15501,293466720063985,293466720063985.0,129
15501,304.0,15501,293466720163920,293466720263909.0,130
15501,304.0,15501,293466720363910,293466720463914.0,117
15501,304.0,15501,293466720563908,293466720563908.0,114
15501,304.0,15501,293466720663918,293466720663918.0,115
15501,304.0,15501,293466720763909,293466720863909.0,113
15501,304.0,15501,293466720963910,293466720963910.0,114
15501,304.0,15501,293466721063974,293466721163915.0,112
15501,304.0,15501,293466721263975,293466721363917.0,107
15501,304.0,15501,293466721463919,293466721463919.0,111
15501,304.0,15501,293466721563922,293466721663913.0,110
15501,304.0,15501,293466721763911,293466721763911.0,111
15501,304.0,15501,293466721863907,293466721863907.0,112
15501,304.0,15501,293466721963916,293466722063908.0,114
15501,304.0,15501,293466722163913,293466722163913.0,115
15501,304.0,15501,293466722263906,293466722263906.0,113
15501,304.0,15501,293466722363971,293466722363971.0,114
15501,304.0,15501,293466722463978,293466722463978.0,115
15501,304.0,15501,293466722563948,293466722863908.0,114
15501,304.0,15501,293466722963916,293466723063903.0,113
15501,304.0,15501,293466723163911,293466723363905.0,115
15501,304.0,15501,293466723463903,293466723563903.0,120
15501,304.0,15501,293466723663910,293466724063902.0,115
15501,304.0,15501,293466724163972,293466724363900.0,111
15501,304.0,15501,293466724463903,293466724563898.0,112
15501,304.0,15501,293466724663908,293466724763899.0,114
15501,304.0,15501,293466724863963,293466724963911.0,109
15501,304.0,15501,293466725063898,293466725063898.0,108
15501,304.0,15501,293466725163906,293466725263897.0,109
15501,304.0,15501,293466725363896,293466725463898.0,107
15501,304.0,15501,293466725563900,293466725563900.0,106
15501,304.0,15501,293466725663967,293466725763897.0,105
15501,304.0,15501,293466725863970,293466725963905.0,98
15501,304.0,15501,293466726063910,293466726163904.0,96
15501,304.0,15501,293466726263894,293466726263894.0,97
15501,304.0,15501,293466726363961,293466726363961.0,96
15501,304.0,15501,293466726463928,293466726463928.0,95
15501,304.0,15501,293466726563992,293466726663901.0,93
15501,304.0,15501,293466726763904,293466726963931.0,91
15501,304.0,15501,293466727063903,293466727163907.0,92
15501,304.0,15501,293466727263899,293466727663904.0,93
15501,304.0,15501,293466727763900,293466727763900.0,90
15501,304.0,15501,293466727863898,293466727963907.0,89
15501,304.0,15501,293466728063896,293466728063896.0,88
15501,304.0,15501,293466728163905,293466728163905.0,89
15501,304.0,15501,293466728263895,293466728363897.0,83
15501,304.0,15501,293466728463895,293466728463895.0,67
15501,304.0,15501,293466728563901,293466728663911.0,201
15501,304.0,15501,293466728763901,293466728863904.0,200
15501,304.0,15501,293466728963968,293466729063905.0,207
15501,304.0,15501,293466729163908,293466729363964.0,200
15501,304.0,15501,293466729463901,293466729463901.0,210
15501,304.0,15501,293466729563965,293466729563965.0,209
15501,304.0,15501,293466729663905,293466729663905.0,198
15501,304.0,15501,293466729763903,293466729863903.0,199
15501,304.0,15501,293466729963899,293466730063909.0,195
15501,304.0,15501,293466730163905,293466730263897.0,198
15501,304.0,15501,293466730363907,293466730363907.0,203
15501,304.0,15501,293466730463907,293466730563909.0,202
15501,304.0,15501,293466730663906,293466730763895.0,235
15501,304.0,15501,293466730863895,293466730863895.0,13
15501,304.0,15501,293466730963896,293466730963896.0,10
15501,304.0,15501,293466731063960,293466731063960.0,11
15501,304.0,15501,293466731163903,293466731263895.0,224
15501,304.0,15501,293466731363959,293466731463895.0,220
15501,304.0,15501,293466731563903,293466731763894.0,216
15501,304.0,15501,293466731863933,293466731963964.0,229
15501,304.0,15501,293466732063899,293466732263900.0,241
15501,304.0,15501,293466732363903,293466732363903.0,211
15501,304.0,15501,293466732463901,293466732463901.0,210
15501,304.0,15501,293466732563895,293466732563895.0,208
15501,304.0,15501,293466732663905,293466732663905.0,207
15501,304.0,15501,293466732763895,293466732863898.0,201
15501,304.0,15501,293466732963900,293466732963900.0,200
15501,304.0,15501,293466733063894,293466733163901.0,197
15501,304.0,15501,293466733263907,293466733463898.0,198
15501,304.0,15501,293466733563897,293466733563897.0,195
15501,304.0,15501,293466733663960,293466733663960.0,196
15501,304.0,15501,293466733763905,293466733863903.0,193
15501,304.0,15501,293466733963962,293466734163909.0,192
15501,304.0,15501,293466734263899,293466734363905.0,191
15501,304.0,15501,293466734463901,293466734863907.0,190
15501,304.0,15501,293466734963908,293466735263897.0,189
15501,304.0,15501,293466735363893,293466735363893.0,188
15501,304.0,15501,293466735463899,293466735563895.0,189
15501,304.0,15501,293466735664005,293466735863961.0,191
15501,304.0,15501,293466735963893,293466736063894.0,193
15501,304.0,15501,293466736163940,293466736263892.0,192
15501,304.0,15501,293466736363894,293466736563901.0,190
15501,304.0,15501,293466736663936,293466736663936.0,189
15501,304.0,15501,293466736763902,293466737263936.0,188
15501,304.0,15501,293466737363892,293466737463931.0,190
15501,304.0,15501,293466737563889,293466737763889.0,197
15501,304.0,15501,293466737863892,293466737863892.0,212
15501,304.0,15501,293466737963891,293466737963891.0,213
15501,304.0,15501,293466738063899,293466738163895.0,203
15501,304.0,15501,293466738263890,293466738263890.0,204
15501,304.0,15501,293466738363895,293466738463886.0,206
15501,304.0,15501,293466738563886,293466738663896.0,214
15501,304.0,15501,293466693865672,293466693865672.0,147
15501,304.0,15501,293466693963950,293466693963950.0,148
15501,304.0,15501,293466694063948,293466694063948.0,145
15501,304.0,15501,293466694163955,293466695563953.0,224
15501,304.0,15501,293466695663955,293466695763951.0,10
15501,304.0,15501,293466695864014,293466695963953.0,12
15501,304.0,15501,293466696063956,293466696063956.0,14
15501,304.0,15501,293466696163953,293466696263949.0,127
15501,304.0,15501,293466696363952,293466696463952.0,231
15501,304.0,15501,293466696564009,293466696564009.0,192
15501,304.0,15501,293466696663954,293466696663954.0,246
15501,304.0,15501,293466696764010,293466696764010.0,174
15501,304.0,15501,293466696863949,293466696863949.0,1
15501,304.0,15501,293466696963949,293466696963949.0,243
15501,304.0,15501,293466697064018,293466697163951.0,4
15501,304.0,15501,293466697263950,293466697463951.0,6
15501,304.0,15501,293466697563947,293466697663941.0,8
15501,304.0,15501,293466697763944,293466697763944.0,221
15501,304.0,15501,293466697863948,293466697863948.0,222
15501,304.0,15501,293466697963946,293466697963946.0,221
15501,304.0,15501,293466698063951,293466698063951.0,220
15501,304.0,15501,293466698163950,293466698163950.0,12
15501,304.0,15501,293466698264008,293466698363932.0,15
15501,304.0,15501,293466698463985,293466699063944.0,16
15501,304.0,15501,293466699163941,293466699263976.0,185
15501,304.0,15501,293466699363951,293466699363951.0,21
15501,304.0,15501,293466699463947,293466699463947.0,22
15501,304.0,15501,293466699563945,293466699663962.0,23
15501,304.0,15501,293466699763946,293466699863945.0,25
15501,304.0,15501,293466699964009,293466700063944.0,27
15501,304.0,15501,293466700163952,293466700163952.0,234
15501,304.0,15501,293466700263942,293466700263942.0,177
15501,304.0,15501,293466700363956,293466700363956.0,175
15501,304.0,15501,293466700463942,293466700563941.0,177
15501,304.0,15501,293466700664015,293466700664015.0,169
15501,304.0,15501,293466700763942,293466700763942.0,170
15501,304.0,15501,293466700863941,293466700863941.0,164
15501,304.0,15501,293466700964008,293466701263945.0,167
15501,304.0,15501,293466701363953,293466701363953.0,158
15501,304.0,15501,293466701463943,293466701463943.0,160
15501,304.0,15501,293466701563941,293466701563941.0,155
15501,304.0,15501,293466701663944,293466701663944.0,40
15501,304.0,15501,293466701764005,293466701764005.0,41
15501,304.0,15501,293466701863943,293466701963942.0,42
15501,304.0,15501,293466702063940,293466702263940.0,44
15501,304.0,15501,293466702363950,293466702463942.0,46
15501,304.0,15501,293466702564001,293466702663944.0,47
15501,304.0,15501,293466702764000,293466702963941.0,49
15501,304.0,15501,293466703063945,293466703063945.0,50
15501,304.0,15501,293466703164004,293466703164004.0,225
15501,304.0,15501,293466703263940,293466703363944.0,226
15501,304.0,15501,293466703463947,293466703463947.0,57
15501,304.0,15501,293466703564017,293466703564017.0,58
15501,304.0,15501,293466703663945,293466703763946.0,67
15501,304.0,15501,293466703863945,293466703863945.0,117
15501,304.0,15501,293466703963942,293466703963942.0,114
15501,304.0,15501,293466704063947,293466704163946.0,56
15501,304.0,15501,293466704263950,293466704364062.0,57
15501,304.0,15501,293466704463943,293466704663948.0,59
15501,304.0,15501,293466704763978,293466704763978.0,60
15501,304.0,15501,293466704864027,293466704864027.0,107
15501,304.0,15501,293466704963945,293466704963945.0,104
15501,304.0,15501,293466705063938,293466705063938.0,106
15501,304.0,15501,293466705163947,293466705363947.0,103
15501,304.0,15501,293466705463938,293466705463938.0,100
15501,304.0,15501,293466705563937,293466705563937.0,101
15501,304.0,15501,293466705663943,293466705764003.0,97
15501,304.0,15501,293466705863937,293466705863937.0,98
15501,304.0,15501,293466705963934,293466706063936.0,95
15501,304.0,15501,293466706163944,293466706163944.0,211
15501,304.0,15501,293466706263933,293466706263933.0,216
15501,304.0,15501,293466706363952,293466706363952.0,212
15501,304.0,15501,293466706463940,293466706463940.0,196
15501,304.0,15501,293466706563940,293466706664011.0,214
15501,304.0,15501,293466706763939,293466706763939.0,232
15501,304.0,15501,293466706863942,293466706863942.0,228
15501,304.0,15501,293466706963942,293466707063938.0,85
15501,304.0,15501,293466707163947,293466707163947.0,82
15501,304.0,15501,293466707263939,293466707263939.0,83
15501,304.0,15501,293466707363950,293466707363950.0,80
15501,304.0,15501,293466707463939,293466707463939.0,81
15501,304.0,15501,293466707563937,293466707563937.0,79
15501,304.0,15501,293466707663950,293466707663950.0,193
15501,304.0,15501,293466738763890,293466738763890.0,215
15501,304.0,15501,293466738863885,293466738963886.0,214
15501,304.0,15501,293466739063953,293466739163894.0,217
15501,304.0,15501,293466739263886,293466739463896.0,216
15501,304.0,15501,293466739563899,293466739663961.0,208
15501,304.0,15501,293466739763885,293466739763885.0,217
15501,304.0,15501,293466739863888,293466739863888.0,216
15501,304.0,15501,293466739963894,293466739963894.0,208
15501,304.0,15501,293466740063890,293466740063890.0,207
15501,304.0,15501,293466740163891,293466740163891.0,208
15501,304.0,15501,293466740263882,293466740363884.0,206
15501,304.0,15501,293466740463882,293466740563881.0,202
15501,304.0,15501,293466740663891,293466740663891.0,244
15501,304.0,15501,293466740763954,293466740863926.0,242
15501,304.0,15501,293466740965580,293466741063889.0,241
15501,304.0,15501,293466741163888,293466741263885.0,240
15501,304.0,15501,293466741363925,293466741463886.0,17
15501,304.0,15501,293466663563946,293466663863946.0,38
15501,304.0,15501,293466663964004,293466664063976.0,25
15501,304.0,15501,293466664164042,293466664164042.0,53
15501,304.0,15501,293466664264031,293466664264031.0,197
15501,304.0,15501,293466664364093,293466664464030.0,203
15501,304.0,15501,293466664564090,293466664564090.0,53
15501,304.0,15501,293466664664035,293466664864029.0,40
15501,304.0,15501,293466664964031,293466665064094.0,204
15501,304.0,15501,293466665164034,293466665364089.0,203
15501,304.0,15501,293466665464032,293466666164042.0,205
15501,304.0,15501,293466666264032,293466666264032.0,203
15501,304.0,15501,293466666364033,293466666364033.0,202
15501,304.0,15501,293466666464031,293466666564066.0,203
15501,304.0,15501,293466666664102,293466666764075.0,172
15501,304.0,15501,293466666864023,293466666964034.0,203
15501,304.0,15501,293466667064007,293466667064007.0,174
15501,304.0,15501,293466667164056,293466667164056.0,204
15501,304.0,15501,293466667263987,293466667263987.0,149
15501,304.0,15501,293466667363947,293466667363947.0,106
15501,304.0,15501,293466667463947,293466668363940.0,62
15501,304.0,15501,293466668463939,293466669063937.0,63
15501,304.0,15501,293466669164012,293466669164012.0,182
15501,304.0,15501,293466669263941,293466669363936.0,150
15501,304.0,15501,293466669463937,293466669463937.0,56
15501,304.0,15501,293466669563937,293466669563937.0,43
15501,304.0,15501,293466669663942,293466669663942.0,44
15501,304.0,15501,293466669763938,293466670064047.0,215
15501,304.0,15501,293466670163944,293466670163944.0,228
15501,304.0,15501,293466670263998,293466670363935.0,48
15501,304.0,15501,293466670463933,293466670463933.0,63
15501,304.0,15501,293466670563933,293466670563933.0,60
15501,304.0,15501,293466707763940,293466707763940.0,80
15501,304.0,15501,293466707863948,293466707863948.0,77
15501,304.0,15501,293466707963945,293466707963945.0,78
15501,304.0,15501,293466708064014,293466708064014.0,75
15501,304.0,15501,293466708163946,293466708263933.0,76
15501,304.0,15501,293466708363947,293466708463935.0,74
15501,304.0,15501,293466708563934,293466708563934.0,72
15501,304.0,15501,293466708664007,293466708664007.0,231
15501,304.0,15501,293466708763942,293466708763942.0,229
15501,304.0,15501,293466708863937,293466708863937.0,142
15501,304.0,15501,293466708963938,293466708963938.0,233
15501,304.0,15501,293466709063976,293466709063976.0,141
15501,304.0,15501,293466709163941,293466709163941.0,140
15501,304.0,15501,293466709263934,293466709363944.0,154
15501,304.0,15501,293466709463933,293466709563932.0,198
15501,304.0,15501,293466709663939,293466709663939.0,153
15501,304.0,15501,293466709763933,293466709763933.0,110
15501,304.0,15501,293466709863932,293466709863932.0,114
15501,304.0,15501,293466709963930,293466709963930.0,95
15501,304.0,15501,293466710063932,293466710063932.0,90
15501,304.0,15501,293466710163937,293466710163937.0,5
15501,304.0,15501,293466710263930,293466710263930.0,6
15501,304.0,15501,293466710363933,293466710363933.0,10
15501,304.0,15501,293466710463930,293466710463930.0,5
15501,304.0,15501,293466710563929,293466710563929.0,7
15501,304.0,15501,293466710664002,293466710664002.0,4
15501,304.0,15501,293466710763929,293466710763929.0,5
15501,304.0,15501,293466710863930,293466710863930.0,9
15501,304.0,15501,293466710963930,293466710963930.0,128
15501,304.0,15501,293466711063927,293466711063927.0,132
15501,304.0,15501,293466711163937,293466711163937.0,154
15501,304.0,15501,293466711264004,293466711264004.0,155
15501,304.0,15501,293466711363928,293466711363928.0,157
15501,304.0,15501,293466711463929,293466711463929.0,153
15501,304.0,15501,293466711563928,293466711563928.0,155
15501,304.0,15501,293466711663938,293466711763928.0,143
15501,304.0,15501,293466711863927,293466711863927.0,146
15501,304.0,15501,293466711963926,293466711963926.0,143
15501,304.0,15501,293466712063926,293466712063926.0,145
15501,304.0,15501,293466712163934,293466712163934.0,140
15501,304.0,15501,293466712263924,293466712263924.0,142
15501,304.0,15501,293466712363936,293466712363936.0,137
15501,304.0,15501,293466712463935,293466712463935.0,139
15501,304.0,15501,293466712563938,293466712563938.0,141
15501,304.0,15501,293466712663994,293466712663994.0,142
15501,304.0,15501,293466712763924,293466712763924.0,144
15501,304.0,15501,293466712863923,293466712963926.0,136
15501,304.0,15501,293466713063927,293466713063927.0,138
15501,304.0,15501,293466713165606,293466713165606.0,133
15501,304.0,15501,293466713263935,293466713263935.0,135
15501,304.0,15501,293466713363922,293466713363922.0,132
15501,304.0,15501,293466713463929,293466713463929.0,135
15501,304.0,15501,293466713563926,293466713663928.0,132
15501,304.0,15501,293466713763926,293466713763926.0,134
15501,304.0,15501,293466713863933,293466713863933.0,133
15501,304.0,15501,293466713963920,293466713963920.0,135
15501,304.0,15501,293466714063927,293466714063927.0,131
15501,304.0,15501,293466714163932,293466714163932.0,132
15501,304.0,15501,293466714263919,293466714263919.0,135
15501,304.0,15501,293466714363921,293466714363921.0,132
15501,304.0,15501,293466714463918,293466714463918.0,134
15501,304.0,15501,293466714563921,293466714563921.0,132
15501,304.0,15501,293466714663931,293466714663931.0,133
15501,304.0,15501,293466714763918,293466714863917.0,130
15501,304.0,15501,293466714963919,293466714963919.0,132
15501,304.0,15501,293466715063918,293466715063918.0,129
15501,304.0,15501,293466715163931,293466715163931.0,131
15501,304.0,15501,293466715263918,293466715263918.0,127
15501,304.0,15501,293466715363916,293466715363916.0,128
15501,304.0,15501,293466670663942,293466670663942.0,234
15501,304.0,15501,293466670763997,293466670763997.0,249
15501,304.0,15501,293466670863936,293466670863936.0,250
15501,304.0,15501,293466670963939,293466671063940.0,12
15501,304.0,15501,293466671163999,293466671163999.0,245
15501,304.0,15501,293466671263933,293466671263933.0,46
15501,304.0,15501,293466671363931,293466671363931.0,15
15501,304.0,15501,293466671463932,293466671463932.0,97
15501,304.0,15501,293466671563931,293466671563931.0,191
15501,304.0,15501,293466671664002,293466671664002.0,202
15501,304.0,15501,293466671763932,293466671763932.0,235
15501,304.0,15501,293466671863931,293466671863931.0,202
15501,304.0,15501,293466671963926,293466671963926.0,153
15501,304.0,15501,293466672063976,293466672063976.0,81
15501,304.0,15501,293466672163975,293466672263980.0,213
15501,304.0,15501,293466672363933,293466672463932.0,35
15501,304.0,15501,293466672563935,293466672563935.0,16
15501,304.0,15501,293466672663974,293466672663974.0,220
15501,304.0,15501,293466672763960,293466672763960.0,203
15501,304.0,15501,293466672863928,293466672963929.0,167
15501,304.0,15501,293466673063928,293466673563927.0,227
15501,304.0,15501,293466673663932,293466673663932.0,219
15501,304.0,15501,293466673763927,293466673763927.0,201
15501,304.0,15501,293466673863926,293466673863926.0,65
15501,304.0,15501,293466673963924,293466673963924.0,66
15501,304.0,15501,293466674063935,293466674163937.0,11
15501,304.0,15501,293466674263923,293466674263923.0,243
15501,304.0,15501,293466674363925,293466674363925.0,211
15501,304.0,15501,293466674463988,293466674463988.0,196
15501,304.0,15501,293466674563923,293466674563923.0,187
15501,304.0,15501,293466674663933,293466674863921.0,227
15501,304.0,15501,293466674963923,293466674963923.0,169
15501,304.0,15501,293466675063997,293466675063997.0,36
15501,304.0,15501,293466675163931,293466675163931.0,37
15501,304.0,15501,293466675263925,293466675263925.0,81
15501,304.0,15501,293466675363921,293466675363921.0,80
15501,304.0,15501,293466675463921,293466675463921.0,226
15501,304.0,15501,293466675563921,293466675563921.0,253
15501,304.0,15501,293466675663994,293466675663994.0,67
15501,304.0,15501,293466675763921,293466675863920.0,104
15501,304.0,15501,293466675963920,293466675963920.0,218
15501,304.0,15501,293466676063930,293466676163931.0,219
15501,304.0,15501,293466676263918,293466676363924.0,218
15501,304.0,15501,293466676463918,293466676663932.0,219
15501,304.0,15501,293466676763957,293466676763957.0,218
15501,304.0,15501,293466676863922,293466676863922.0,219
15501,304.0,15501,293466676963922,293466676963922.0,68
15501,304.0,15501,293466677063927,293466677163924.0,221
15501,304.0,15501,293466677263961,293466677363919.0,222
15501,304.0,15501,293466677463923,293466678063953.0,68
15501,304.0,15501,293466678164010,293466678164010.0,226
15501,304.0,15501,293466678264000,293466679564001.0,68
15501,304.0,15501,293466679664003,293466680164002.0,69
15501,304.0,15501,293466680263998,293466680464058.0,1
15501,304.0,15501,293466680564058,293466680564058.0,5
15501,304.0,15501,293466680664003,293466681064002.0,231
15501,304.0,15501,293466681164003,293466681263994.0,70
15501,304.0,15501,293466681363992,293466681663993.0,232
15501,304.0,15501,293466681763999,293466681963989.0,230
15501,304.0,15501,293466682064003,293466682564093.0,71
15501,304.0,15501,293466682663998,293466682863992.0,235
15501,304.0,15501,293466682964000,293466683264028.0,236
15501,304.0,15501,293466683364051,293466683663992.0,237
15501,304.0,15501,293466683764086,293466684064018.0,238
15501,304.0,15501,293466684163993,293466684263984.0,239
15501,304.0,15501,293466684363985,293466684363985.0,72
15501,304.0,15501,293466684463985,293466684664059.0,240
15501,304.0,15501,293466684763984,293466685063987.0,241
15501,304.0,15501,293466685163991,293466685163991.0,242
15501,304.0,15501,293466685263987,293466685263987.0,72
15501,304.0,15501,293466685364054,293466685364054.0,73
15501,304.0,15501,293466685463992,293466685463992.0,243
15501,304.0,15501,293466685563995,293466685563995.0,242
15501,304.0,15501,293466685663994,293466685763982.0,243
15501,304.0,15501,293466685863982,293466685863982.0,17
15501,304.0,15501,293466685963979,293466686263979.0,18
15501,304.0,15501,293466686363981,293466686463978.0,2
15501,304.0,15501,293466686563978,293466686563978.0,187
15501,304.0,15501,293466686664054,293466686664054.0,131
15501,304.0,15501,293466686763979,293466686963979.0,137
15501,304.0,15501,293466687064050,293466687163986.0,134
15501,304.0,15501,293466687263980,293466687463978.0,223
15501,304.0,15501,293466687563977,293466687663971.0,204
15501,304.0,15501,293466687763976,293466687763976.0,132
15501,304.0,15501,293466687863977,293466687963975.0,203
15501,304.0,15501,293466688063981,293466688163983.0,195
15501,304.0,15501,293466688263974,293466688363979.0,213
15501,304.0,15501,293466688463978,293466688563983.0,221
15501,304.0,15501,293466688663981,293466688663981.0,198
15501,304.0,15501,293466688763980,293466688864040.0,224
15501,304.0,15501,293466688963978,293466689063978.0,194
15501,304.0,15501,293466689164023,293466689164023.0,198
15501,304.0,15501,293466689264014,293466689363975.0,195
15501,304.0,15501,293466689464006,293466689564076.0,191
15501,304.0,15501,293466689664001,293466689863954.0,186
15501,304.0,15501,293466689964026,293466690063967.0,221
15501,304.0,15501,293466690163961,293466690263951.0,255
15501,304.0,15501,293466690363952,293466690363952.0,227
15501,304.0,15501,293466690463961,293466690463961.0,170
15501,304.0,15501,293466690563956,293466690563956.0,169
15501,304.0,15501,293466636264013,293466636264013.0,116
15501,304.0,15501,293466636364001,293466636364001.0,117
15501,304.0,15501,293466636463998,293466636463998.0,114
15501,304.0,15501,293466636563998,293466636563998.0,115
15501,304.0,15501,293466636664009,293466636763999.0,177
15501,304.0,15501,293466636863997,293466636863997.0,175
15501,304.0,15501,293466636964064,293466636964064.0,173
15501,304.0,15501,293466637063998,293466637164006.0,166
15501,304.0,15501,293466637264001,293466637264001.0,178
15501,304.0,15501,293466637363996,293466637363996.0,181
15501,304.0,15501,293466637463999,293466637463999.0,184
15501,304.0,15501,293466637564008,293466637564008.0,195
15501,304.0,15501,293466637664067,293466637664067.0,196
15501,304.0,15501,293466637763998,293466637763998.0,245
15501,304.0,15501,293466637864062,293466637864062.0,10
15501,304.0,15501,293466637963995,293466637963995.0,225
15501,304.0,15501,293466638064000,293466638064000.0,1
15501,304.0,15501,293466638164003,293466638164003.0,150
15501,304.0,15501,293466638263994,293466638263994.0,191
15501,304.0,15501,293466638363996,293466638363996.0,150
15501,304.0,15501,293466638463993,293466638463993.0,191
15501,304.0,15501,293466638564068,293466639064063.0,150
15501,304.0,15501,293466639164002,293466639164002.0,71
15501,304.0,15501,293466639264077,293466639264077.0,73
15501,304.0,15501,293466639364035,293466639364035.0,72
15501,304.0,15501,293466639463998,293466639564000.0,67
15501,304.0,15501,293466639664060,293466639664060.0,126
15501,304.0,15501,293466639764029,293466639764029.0,0
15501,304.0,15501,293466639863997,293466639863997.0,233
15501,304.0,15501,293466639963995,293466639963995.0,33
15501,304.0,15501,293466640063997,293466640164023.0,152
15501,304.0,15501,293466640263992,293466640564017.0,151
15501,304.0,15501,293466640664000,293466640664000.0,150
15501,304.0,15501,293466640764065,293466640764065.0,240
15501,304.0,15501,293466640863988,293466640863988.0,235
15501,304.0,15501,293466640963989,293466640963989.0,150
15501,304.0,15501,293466641064053,293466641064053.0,46
15501,304.0,15501,293466641163995,293466641163995.0,150
15501,304.0,15501,293466641263988,293466641263988.0,140
15501,304.0,15501,293466641363989,293466641363989.0,36
15501,304.0,15501,293466641463989,293466641463989.0,139
15501,304.0,15501,293466641563996,293466641563996.0,85
15501,304.0,15501,293466641663994,293466641763987.0,149
15501,304.0,15501,293466641863986,293466641963984.0,172
15501,304.0,15501,293466642064050,293466642663993.0,48
15501,304.0,15501,293466642763983,293466643063982.0,49
15501,304.0,15501,293466643163991,293466643163991.0,146
15501,304.0,15501,293466643263983,293466643363981.0,145
15501,304.0,15501,293466643463983,293466645863982.0,146
15501,304.0,15501,293466645963980,293466647064042.0,145
15501,304.0,15501,293466647163987,293466647763977.0,214
