objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
846767,35001C,1549138_6l339,O,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846768,35001C,1549138_608a2,AH,FLOODWAY,T,4947.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,549138_STUDY4,1549138_-9999,1549138_-9999
846769,35001C,1549138_5539,OA,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846770,35001C,1a549138_6591,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846771,35001C,1549138_5780,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846772,35001C,1549u138_6074,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846773,5001C,1549138_6650,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEEmT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846774,35001C,1549138_6760,X,FLODOWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846775,35001C,1549138_7791,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846776,350z01C,1459138_5625,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846777,3001C,1549138_7266,X,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846778,35001C,1549138_5458,AO,FLOODWAY,***,-9999.0,NAVD8q8,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846779,35001C,1549138_6157,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154918_-9999,154913u8_-9999
846780,35001C,1549138_5857,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846781,35001C,1549138_697,AO,FbLOODWAY,T,-9999.0,ANVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846782,35001C,1549138_5611,AH,FLOODWAY,T,4997.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846783,35001C,1553169_7803***,AO,FLOODWAY,***,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1459138_STUDY4,1549138_-999,1549138_-9999
846784,35001C,1549138_5457,AO,FLOODWAY,,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1594138_STUDY4,1549138_-9999,1549138_-9999
846785,35001C,1549138_7249,AO,FLOmODWAY,T,-9999.0,NAV88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549y138_-9999,154938_-9999
846786,35001C,1549138_6248,A,FLOOWDAY,T,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138k_STUDY4,1549138_-9999,1549138_-9999
846787,35001C,1549138_6571,AE,FLOODWAY,wT,-9999.0,NAVD88,-9999.0,uFEET,-9999.0,-9999.0,-9999.0,154138_STUDY4,1549138_-9999,1549138_-9999
846788,35001C,1549138_5982,AH,FLOODWAY,,5088.0,NAVD88,-9999.0,FEuET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,159138_-9999
846789,35001C,1549138_5516,AE,FLOODAWY,T,5533.0,NAVD88,-9999.0,FEEqT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913_-9999,1549138_-9999
846790,35001C,1549138_5587,AO,FLODOWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846791,35001C,1549138_5552,AO,FhLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1q549138_STUDY4,1549138-9999,1549138-9999
846792,35001C,1549138_5833,AE,FLOODWAY,,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846793,35001C,1549138_6096,AH,FLOODWAY,T,4947.0,cNAVD88,-9999.0,jFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846794,35001C,1549138_5978,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154918_-9999
846795,35001C,1549138_1665,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOoDWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549318_STUDY4,1549138_-9999,1549138_-9999
846796,35001C,1549138_5869,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154938_STUDY4,1549138_-9999,1549138_-9999
846797,35001C,1549138_6725,rX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9v999,1541938_-9999
846798,35001C,t1549138_5858,AO,FLOODWAY,rT,-9999.0,NfAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846799,35001C,1549138_5684,AH,FLOODWAgY,***,4981.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846800,35001C,1549138_6103,AH,FLOODWAY,,4942.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846801,35001C,1549138_6350,AO,FOLODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913_8-9999,149138_-9999
846802,35001C,1549138_6091,AE,FLOODWAY,wT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846803,35001C,1549138_5719,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,154d9138_STUDY4,1549138_-9999,1549138_-9999
846804,35001C,154918_5623,AO,FLOODWAY,T,-9999.0,AVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913_8-9999,1549138_-9999
846805,35001C,1549138_6195,AH,FLOODWAY,T,4932.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_k-9999,1549138_-9999
846806,35001C,1549138_6011,AH,FLOODWYA,***,5089.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846807,35001C,1549138_5710,AE,FLOODWAY,T,5112.0,NAVD88,-9999.0,pFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846808,35001C,1549138_7153,mX,FLOODWAY,pF,-9999.0,NAVD8g8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDYy4,1549138_-9999,1549138_-9999
846809,35001C,1549138_6608,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846810,35001C,1549138_5607,AE,FLOODWAY,T,6019.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138p_STUDY4,1549138_-9999,1549138_-9999
846811,35001C,1549138_5849,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846812,35001C,149138_5639,AH,FLOODWAY,T,5189.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,549138_-9999
846813,30501C,1549138_6882,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846814,35001C,1549138_6251,AnO,FLOOrDWAY,dT,-9999.0,NAVD88,1.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549183_-9999
846815,35001C,1549138_6097,,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154938_-9999,1549138_-9999
846816,3500C1,1549138_6699,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154918_STUDY4,1549138_-9999,1549138_-y9999
846817,35001C,1549138_5641,AH,FLOODWAY,,4981.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138f_-9999,1549138_-9999
846818,35001C,1549138_5998,OA,FLOODWAY,***,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4Y,1549138_-9999,1549138_-9999
846819,35001C,1549138_6368,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,5149138_-9999,1549138_-9999
846820,35001C,1549138_5591,AE,FLOODWAY,,5118.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913_8-9999,154938_-9999
846821,35001C,1549138_6019,AH,FLOODWAY,T,4934.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUYD4,15491e38_-9999,1549138_-9999
846822,35001C,1549138_5771,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913n8_-9999,1o549138_-9999
846823,35001C,1549138_5877,HA,FLOODWAY,T,5085.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846824,35001C,1549138_6184,H,FLOODWAY,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154913_STUDY4,1549138_-9999,1549138_-9999
846825,35001C,1549138_5954,kAH,FLOODWAY,T,4928.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846826,35001C,1549138_5433,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
846827,35001C,1549138_6558,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846828,3500C1,1549138_6569,0.2 PCT ANNUAL CHAlNCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138o_STUDY4,1549138-_9999,1549138_-9999
846829,35001C,1549138_6650,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWzAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-_9999
846830,35001C,1549138_6064,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549318_-9999,1549138_-9999
846831,35001C***,549138_6085,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_sSTUDY4,1549138_-999,154938_-9999
846832,35001C,1549138_7251,***,FLOODWAY,F,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,j1549138_-9999,549138_-9999
846833,35001C,1549138_7277,X,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549318_STUDY4,1549138_-9999,1549138_-9999
846834,35001C,1549138_6708,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846835,35001C,1549138_7682,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846836,3500C,1549138_7334,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846837,35001C,1549138_5913,O,FLOODWAY,T,-9999.0,NAV8D8,1.0,FEET,-9999.0,-9999.0,-9999.0,1549c138_STUDY4,1549138_-9999,1549138_-9999
846838,35001C,1549138_609,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846839,35001C,1549138_6533,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_9-999
846840,35001C,1549138_5670,AH,FLOODWY,T,4980.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUYD4,1549138_-9999,1549138_-9999
846841,35001C,1549138_6720,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846842,x35001C,15491386648,AgE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846843,35001C,1549138_6848,AE,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154918_-9999
846844,35001C,1549138_7793,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAgY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1594138_-9999,1549138_-9999
846845,5001C,1549138_5781,H,FLOODWAY,,4934.0,NAVD88,-9999.0,FlEET,-9999.0,-9999.0,-9999.0,1549138_STUpDY4,1549138_-9999,154913j8_-9999
846846,35001C,1549138_5502,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846847,3500C1,1549138_7122,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846848,35001C,1549138_5505,AH,FLOODWAY,T,4999.0,NAVjD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_9999
846849,35001C,1549138_7657,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846850,35001C,1549138_6191,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846851,35001C,549138_5634,AH,FLOODWAY,T,4983.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,549138_-9999,1549138_-9999
846852,35001C,1549138_7758,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SUDY4,1549138_-9999,1549138_-9999
846853,u35001C,1549138_6702,cX,FLOODAY,F,-9999.0,NmAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846854,3500C1,1526115_327,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846855,5001C,1549138_6224,H,FLOOdDWAY,T,4930.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846856,35001C,1549138_6442,O,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846857,35001C,1549138_6252,OA,FLOODWAY,,-9999.0,NAV8D8,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUYD4,1549138_-9999,1549138_-9999
846858,35001C,1549138_6071,AE,FLOODWAY,T,5005.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,5149138_STUDY4,1549138-_9999,1549138_-9999
846859,35001C,1549138_6496,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAWY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846860,35001C,1549138_5912,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846861,35010C,15z49138_6554,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846862,35001C,1549138_6365,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846863,5001C,1549138_6886,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846864,30501C,1549138_5663,AH,FLOODWAY,T,4981.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846865,35001C,1549138_6030,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549318_STUDY4,1549138_-9999,1549138_-9999
846866,35001C,1549138_6706,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154138_STUDY4,1549138_-9999,1549138_-9999
846867,35001C,1549138_6033,AH,FOLODWAY,T,4933.0,NAVD88,-9999.0,FExET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-_9999
846868,3001C,1549138_5788,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846869,35001C,1549138_5690,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDwY4,u1549138_-9999,1549138_-9999
846870,35001C,1549138_67i09,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846871,53001C,1549138_5807,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9j999
846872,35001tC,1549138_5549,AhO,FLOODWAY,T,-9999.0,NAVD88,2.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154138_-9999
846873,35001C,15491385_821,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,154138_STUDY4,1549138_-9999,154138_-9999
846874,35001C,1549138_5441,mA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,15491j38_STUDY4,154138_-9999,1549138_-9999
846875,35001C,1549138_6690,X,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15p49138_-9999
846876,35001C,154138_6164,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846877,35001C,1549138_6111,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1f549138_STUDY4,1549138_-9999,1549318_-9999
846878,35001C,1549138_5891,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846879,35001C,1549138_t5725,AO,FLOODWfAY,T,-9999.0,NAVD88***,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846880,35001C,159138_6279,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846881,e35001C,1549138_6147,X,FLOODWAY,dF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846882,35001C,1549138_592,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,5149138_STUDY4,1549138_-9999,1549138_-9999***
846883,35001C,1549138_609,0.2 PCT ANNUAL HCANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846884,35001C,1549138_6700,X,FLOODWAY***,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1i549138_-9999,1549138_-9999
846885,53001C,1549138_6603,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846886,53001C,154938_5973,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846887,35001C,154138_5621,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-9999
846888,35001C,154138_5851,OA,FLOODWYA,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549183_STUDY4,1549138_-9999,1549138_-9999
846889,53001C,154138_5843,AE,FLOODWAY,T,5415.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846890,35001C,1549138_6076,AH,FLOODWAY,T,5011.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1m549138_-9999,1549138_-9999
846891,35001C,15491c38_7232,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846892,35001C,1549138_5939,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846893,35001C***,1549138_5900***,AzH,FLOODWAY,T,4948.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138e_-9999,1549138_-9999
846894,3h5001C,549138_5713,AE,FLOODWAY,T,6171.0,NkAVD88,-9999.0,tFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846895,35001C,1549138_5667,AO,LOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846896,35001C,1s549138_6585,AE,FLOODWjAY,T,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846897,35001C,1549138_6748,X,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846898,3500C,159138_7049,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1594138_STUDY4,1549138_-999y9,1549138_-9999
846899,35001C,1549138_5944,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1j549138_STUDY4,154918_-9999,1549138_-9999
846900,35001C,1549183_5590,EA,FLOODWAY,T,5970.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4,1549138_-9999,1549138_-9999
846901,35001C,1549138_5649,***,FLOODWAY,T,-9999.0,NAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDdY4,154t9138_-9999,1549138_-9999
846902,35001C,1549138_5770,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,e1549138_-9999
846903,35001C,1549138_5668,AO,FLOODWAY,T,-9999.0,ANVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_c-9999,1549138_-9999
846904,35001C,1549138_5691,AO,FLOODWuAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846905,35001C,1549138_6598,EA,FLOODWYA,T,5268.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846906,35001C,1549138_5758,AO,FLOODWAY,T,-9999.0,NAV88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846907,35001C,1549138_5706,AH,FLOODWAY,,4972.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9j999,1549138_-9999
846908,35001C,1549138_6132,AH,FLrOODWAY,T,4940.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1r549138_STUDY4,1549138_-9999,154138_-9999
846909,3001C,1549138_5882,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4Y,1549138_-9999,1549138_-9999***
846910,35001C,1549138_6853,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_p-9999,1549138_-9999
846911,35001C,1541938_5764,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_9999,1549138_-9999
