code,category,description,sizevalue,totalinventory,price,saleprice,saleenddate
73399,SCOTCH,Springbank 10 Year Old Campbeltown Single Malt Scotch Whisky,750ML,11,110.99,10.99,11/30/2022
432482,FRANCE,Chateau Tour de Pressac Saint Emilion Grand Cru Bordeaux Blend,750ML,0,48.99,10.99,11/30/2022
13936,AMERICAN RED,BRADY VYDS CABERNET FRANC 750ML,750ML,0,22.99,10.99,11/30/2022
167674,CORDIALS,MR BOSTON SLOE GIN 1L,1LTR,12,13.99,10.99,11/30/2022
6114,IMPORTED BOTTLE,Samuel Smith Pure Brewed Organic Lager,18.7Z,0,5.99,10.99,11/30/2022
340740,ARGENTINA,Astica Sauvignon Blanc,750ML,0,7.99,10.99,11/30/2022
71056,ITALY,Antinori Villa Antinori Toscana IGT Sangiovese,750ML,213,21.99,10.99,11/30/2022
4278,DOMESTIC BOTTLE,Anderson Valley Summer Solstice - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
60047,DOMESTIC CAN,Troegs Troegenator Double Bock Can - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
29260,IMPORTED BOTTLE,De Dolle Boskeun,11.2Z,0,5.99,10.99,11/30/2022
315396,SOUTH AFRICA,Stellar Winery Live a Little Wildly Wicked White Rare White Blend,750ML,6,9.99,10.99,11/30/2022
29990,DOMESTIC BOTTLE,EVIL TWIN SOFT DARK 6/4 NR,12.0Z,0,3.99,10.99,11/30/2022
300363,OTHER WINE,Tree of Life Pomegranate Semi Sweet Red Blend,750ML,0,16.99,10.99,11/30/2022
307344,ITALY,Tenuta Polvaro Venezia Pinot Grigio,750ML,2,17.99,10.99,11/30/2022
22320,DOMESTIC BOTTLE,Abita Strawberry Lager - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
63564,IMPORTED BOTTLE,Hitachino Nest White Ale Can - 4 Pack,11.2Z,0,21.99,10.99,11/30/2022
23812,DOMESTIC CAN,Leinenkugel's Summer Shandy Can - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
341082,SOUTH AFRICA,Balducci's Food Lovers Market Old Vine Steen Chenin Blanc,750ML,0,10.99,10.99,11/30/2022
48328,BRANDY/COGNAC/GRAPPA,Chateau de Laubade 1965 Bas Armagnac Brandy,750ML,3,699.99,10.99,11/30/2022
29010,DOMESTIC CAN,Firestone Walker Union Jack IPA Can - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
14424,DOMESTIC BOTTLE,STONE ENJOY BY 4.20.2021 4/6 NR - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
12103,MALT BASED SELTZER,White Claw Black Cherry Hard Seltzer - 6 Pack,12.0Z,48,10.99,10.99,11/30/2022
26088,DOMESTIC CAN,National Bohemian Beer Can - 24 Pack,16.0Z,0,27.99,10.99,11/30/2022
306516,AUSTRALIA,Yalumba The Y Series Rose Sangiovese,750ML,3,16.99,10.99,11/30/2022
320997,ITALY,Barone Montalto Collezione di Famiglia Terre Siciliane IGT Nero d'Avola,750ML,9,10.99,10.99,11/30/2022
13977,DOMESTIC CAN,MOTORHEAD ROAD CREW 6/4 16OZ CANS - 4 Pack,16.0Z,0,11.99,10.99,11/30/2022
93321,DOMESTIC BOTTLE,Abita Restoration Pale Ale - 24 Pack,12.0Z,0,47.99,10.99,11/30/2022
16186,DOMESTIC BOTTLE,EPIC BBB BLACK FOREST CAKE 22OZ NR,22.0Z,0,20.99,10.99,11/30/2022
13740,DOMESTIC CAN,SILVER BRANCH VESPUCCI CONNECTION 6/4 16OZ CANS - 4 Pack,16.0Z,36,11.99,10.99,11/30/2022
16443,DOMESTIC BOTTLE,BELLS LOSUN LO CAL AMERICAN WHEAT 4/6 NR - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
24367,IMPORTED BOTTLE,Obolon Bile,16.9Z,0,3.99,10.99,11/30/2022
70562,TEQUILA,Exotico Blanco Tequila,750ML,6,15.99,10.99,11/30/2022
57479,AMERICAN RED,Frog's Leap Zinfandel,750ML,0,36.99,10.99,11/30/2022
48786,ITALY,Santa Margherita Riserva Chianti Classico DOCG Chianti Blend,375ML,14,14.99,10.99,11/30/2022
18813,AMERICAN RED,WOODBRIDGE SESSIONS RED BLEND 750ML,750ML,0,8.99,10.99,11/30/2022
145572,OTHER WINE,Blandy's Medium Dry Rainwater Tinta Negra Mole,750ML,5,21.99,10.99,11/30/2022
98558,DOMESTIC CAN,Sierra Nevada Beer Camp Golden IPA - 6 Pack,12.0Z,30,9.99,10.99,11/30/2022
232974,CHAMPAGNE/SPARKLING,RUBY RED CARBONATED ROSE FIRST PRESS,750ML,0,14.39,10.99,11/30/2022
43966,TEQUILA,Corazon Expresiones Artisanal Edition Blanco Tequila,750ML,17,27.99,10.99,11/30/2022
300611,GIN,Sipsmith London Dry Gin,750ML,0,33.99,10.99,11/30/2022
64827,CHAMPAGNE/SPARKLING,VEUVE CLICQUOT YELLOW LBL BRUT,750ML,0,74.99,10.99,11/30/2022
307859,NEW ZEALAND,LAKE CHALICE THE FALCON S/BLC 750ML,750ML,0,19.39,10.99,11/30/2022
22956,IMPORTED CAN,Zywiec Beer - 4 Pack,16.9Z,0,8.99,10.99,11/30/2022
51188,DOMESTIC CAN,Bud Light Lemonade 25oz,25.0Z,0,2.99,10.99,11/30/2022
13579,DOMESTIC CAN,CIGAR CITY JAI ALAI LOW 4/6 CANS - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
350374,OTHER WINE,Soleil Mimosa Classic Can,375ML,0,5.99,10.99,11/30/2022
71483,SCOTCH,JOHNNIE WALKER BLUE W/GLASS,750ML,32,241.99,10.99,11/30/2022
64196,DOMESTIC CAN,GREENBRIAR VALLEY ZONAS REVENGE 4/6 CANS,12.0Z,0,2.99,10.99,11/30/2022
22321,DOMESTIC BOTTLE,Abita Christmas Ale - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
96830,IMPORTED BOTTLE,Heineken,22.0Z,0,3.99,10.99,11/30/2022
66522,COOLERS,SMIRNOFF ICE POCO PICO VP 2/12 CAN - 12 Pack,12.0Z,0,17.99,10.99,11/30/2022
28311,IMPORTED BOTTLE,Rothaus Pils Tannenzapfle - 6 Pack,11.0Z,0,18.99,10.99,11/30/2022
167875,BOURBON/RYE,SAGAMORE SPIRIT BARREL 175 SEL,750ML,0,57.99,10.99,11/30/2022
361804,CANADIAN/BLENDED WHISKEY,Seacrets WildFire Cinnamon Flavored Whiskey,750ML,141,29.99,25.99,11/30/2022
26867,SOUTH AFRICA,Excelsior Cabernet Sauvignon,750ML,0,10.99,10.99,11/30/2022
14124,DOMESTIC CAN,SOUTHERN TIER NU HAZE 4/6 CANS - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
296974,TEQUILA,Anejo Cristalino Tequila,750ML,42,114.99,10.99,11/30/2022
10480,BRANDY/COGNAC/GRAPPA,Chateau de Laubade V.S.O.P Bas Armagnac Brandy,750ML,61,49.99,10.99,11/30/2022
170070,OTHER WINE,Traviata Pinot Grigio,750ML,0,6.99,10.99,11/30/2022
400017,AMERICAN WHITE,Stonecap Estate Grown Chardonnay,750ML,0,10.99,10.99,11/30/2022
5126,IMPORTED BOTTLE,CZECH STANDARD,16.9Z,0,2.99,10.99,11/30/2022
349097,OTHER WINE,Kakhuri Gvinis Marani Saperavi,750ML,0,12.99,10.99,11/30/2022
42894,TEQUILA,Sauza Hornitos Plata Tequila,750ML,321,25.99,10.99,11/30/2022
50202,CORDIALS,Goldschlager Cinnamon Schnapps Liqueur,750ML,195,23.99,10.99,11/30/2022
24226,IMPORTED CAN,Konig Pilsener Can - 4 Pack,16.9Z,0,11.99,10.99,11/30/2022
40118,BRANDY/COGNAC/GRAPPA,Paul Masson VS Grande Amber 3 Year Old Brandy,1L,25,14.99,10.99,11/30/2022
4057,IMPORTED BOTTLE,Gaffel Kolsch - 6 Pack,12.0Z,0,18.99,10.99,11/30/2022
13554,DOMESTIC CAN,BROOKEVILLE A PLEASANT COUNTRY 6/4 16OZ CANS - 4 Pack,16.0Z,56,19.99,10.99,11/30/2022
70332,VODKA,Twenty Grand Vodka Infused with Cognac,750ML,1,32.99,10.99,11/30/2022
64602,SPAIN/PORTUGAL,Encostas do Lima Loureiro,750ML,4,8.99,10.99,11/30/2022
31177,IMPORTED CAN,Tecate Original Can - 30 Pack,12.0Z,0,28.99,10.99,11/30/2022
10434,DOMESTIC BOTTLE,Lagunitas IPA - 6 Pack,12.0Z,1086,10.99,10.99,11/30/2022
77811,IMPORTED CAN,MODELO CHELADA VP 2/12 CAN - 12 Pack,12.0Z,0,19.99,10.99,11/30/2022
378462,BOURBON/RYE,BARRELL CRAFT SPIRITS DOVETAIL WHISKEY (GRAY LABEL) 131.54PROOF 750ML,750ML,22,289.99,10.99,11/30/2022
93572,DOMESTIC BOTTLE,Miller High Life - 24 Pack,12.0Z,0,26.99,10.99,11/30/2022
80538,AMERICAN RED,William Hill Winery Pinot Noir,750ML,29,16.39,10.99,11/30/2022
405655,OTHER WINE,Kavakl?dere Angora White Sultana,750ML,0,11.49,10.99,11/30/2022
12711,DOMESTIC CAN,Two Roads Two Juicy Double IPA - 4 Pack,16.0Z,0,18.99,10.99,11/30/2022
232776,OTHER WINE,Hugl Weine Rose Zweigelt,750ML,0,11.99,10.99,11/30/2022
96660,IMPORTED BOTTLE,San Miguel Pale Pilsen - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
93157,DOMESTIC BOTTLE,Dixie Beer - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
306306,OTHER WINE,Vinaria Bostavan The Winemaker's Special Dessert Cabernet Sauvignon,750ML,0,14.49,10.99,11/30/2022
42321,TEQUILA,Cantera Negra Anejo Tequila,750ML,106,108.99,10.99,11/30/2022
237869,BRANDY/COGNAC/GRAPPA,RUJERO SINGANI 750ML,750ML,10,36.99,10.99,11/30/2022
167678,CORDIALS,MR BOSTON CREME DE CACAO WHITE 1L,1LTR,0,7.99,10.99,11/30/2022
349406,SPECIALTY,Kinky Pink Liqueur,750ML,2,18.99,10.99,11/30/2022
28130,IMPORTED BOTTLE,Ichtegem's Grand Cru - 4 Pack,11.0Z,0,21.99,10.99,11/30/2022
56634,TEQUILA,El Mayor Reposado Tequila,750ML,12,34.99,10.99,11/30/2022
72669,VODKA,Skyy Infusions Pineapple Vodka,750ML,85,13.99,10.99,11/30/2022
96024,IMPORTED BOTTLE,Carlsberg Pilsner - 6 Pack,11.2Z,6,13.99,10.99,11/30/2022
330252,CHAMPAGNE/SPARKLING,Cavit Lunetta Rose Rare Rose Blend,187ML,0,5.99,10.99,11/30/2022
66572,IMPORTED CAN,DOS EQUIS VP 2/12 CAN - 12 Pack,12.0Z,0,18.99,10.99,11/30/2022
70913,IRISH WHISKEY,WRITERS TEARS MIZUNARA CASK IRISH,750ML,0,106.99,10.99,11/30/2022
16426,RUM,Clandestino Honey Mango Pitorro Rum,750ML,10,44.99,39.99,11/30/2022
25615,AMERICAN RED,Chateau Ste. Michelle Syrah,750ML,0,19.99,10.99,11/30/2022
344551,RUM,Dogfish Head Barrel Honey Rum,750ML,114,34.99,10.99,11/30/2022
96458,IMPORTED BOTTLE,Lindemans Oude Gueuze Cuvee Rene,750ML,0,15.99,10.99,11/30/2022
26259,DOMESTIC CAN,Steel Reserve Alloy Series Blk Berry 211 - 12 Pack,24.0Z,0,26.99,10.99,11/30/2022
296990,AMERICAN TABLE,SUTTER HOME SWEET TEA WINE COCKTAIL 12/750ML,750ML,24,7.99,10.99,11/30/2022
68842,DOMESTIC BOTTLE,Epic Big Bad Baptist Peanut Butter Cup,22.0Z,0,20.99,10.99,11/30/2022
96377,IMPORTED BOTTLE,St. Pauli Girl Lager - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
42889,IMPORTED BOTTLE,OBOLON ZHIGULLVSKE LAGER 20/16.9OZ NR,16.9Z,0,3.99,10.99,11/30/2022
81475,ASIA,Gekkeikan Zipang Sparkling Sake,250ML,2,8.99,10.99,11/30/2022
25424,DOMESTIC CAN,New Belgium Ranger IPA - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
22704,IMPORTED BOTTLE,Samuel Smith Organic Cider,18.7Z,0,5.99,10.99,11/30/2022
388963,OTHER WINE,"Chateau Ksara Sunset Cabernet Franc, Syrah",750ML,0,12.99,10.99,11/30/2022
22445,DOMESTIC CAN,Brooklyn Lager Can - 24 Pack,12.0Z,0,41.99,10.99,11/30/2022
334182,AMERICAN RED,Mouton Noir Wines Other People's Pinot Pinot Noir,750ML,291,22.99,10.99,11/30/2022
15594,DOMESTIC CAN,SILVER BRANCH SURFS UP 6/4 16OZ CANS - 4 Pack,16.0Z,28,12.99,10.99,11/30/2022
344373,AMERICAN RED,Cooper and Thief Cellarmasters Bourbon Barrel Aged 3 months Red Blend,750ML,0,27.99,10.99,11/30/2022
63848,DOMESTIC CAN,21ST AMENDMENT VARIETY PACK 2/12 CANS - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
50900,DOMESTIC CAN,Brewer's Art Green Peppercorn Tripel Can - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
40955,DOMESTIC BOTTLE,Urban Family Kriek 2015 - 12 Pack,25.4Z,0,158.99,10.99,11/30/2022
89044,AMERICAN TABLE,Carlo Rossi Chablis Chardonnay,1.5L,36,8.99,10.99,11/30/2022
68816,DOMESTIC CAN,BELLS CHERRY STOUT 4/6 NR - 6 Pack,12.0Z,0,18.99,10.99,11/30/2022
65102,GERMANY,Schmitt Sohne Blue Bottle Clean & Crisp Kabinett Riesling,750ML,53,10.99,10.99,11/30/2022
296989,AMERICAN TABLE,SUTTER HOME PEACH TEA WINE COCKTAIL 24/187ML 4PK - 4 Pack,187ML,6,9.99,10.99,11/30/2022
405922,KOSHER,Cantina Gabriele Dry Red Wine Lazio IGT Cabernet Sauvignon,750ML,18,15.99,10.99,11/30/2022
16744,DOMESTIC CAN,DENIZENS CRITTER JUICY PALE ALE 6/4 16OZ CANS - 4 Pack,16.0Z,0,11.99,10.99,11/30/2022
26216,DOMESTIC CAN,Bud Ice Can,25.0Z,0,2.99,10.99,11/30/2022
297761,ITALY,MASCO DEL TACCA MONTECORE PRIMITIVO 750ML,750ML,5,13.99,10.99,11/30/2022
314381,OTHER WINE,Cramele Reca? Dreamfish Sauvignon Blanc,1.5L,0,13.99,10.99,11/30/2022
341309,OTHER WINE,Laurenz V. Charming Reserve Gruner Veltliner,750ML,0,26.99,10.99,11/30/2022
377887,FRANCE,FAM ROUX LES COTILLES P/NOIR 750ML,750ML,18,14.39,10.99,11/30/2022
236692,MISCELLANEOUS IMPORTED,Kaiyo Mizuna Oak Cask Strength Japanese Whisky,750ML,9,114.99,10.99,11/30/2022
21994,IMPORTED BOTTLE,Green's Tripel Ale,500ML,0,7.99,10.99,11/30/2022
384534,OTHER WINE,"Chateau Musar Musar Jeune Red Cinsault, Syrah, Cabernet Sauvignon",750ML,0,26.99,10.99,11/30/2022
18029,DOMESTIC CAN,TRUE RESPITE BLACK CAT IPA 6/4 16OZ CANS - 4 Pack,16.0Z,152,14.99,10.99,11/30/2022
64198,DOMESTIC BOTTLE,EPIC BIG BAD BAPTIST RESERVE 22OZ NR,22.0Z,0,23.99,10.99,11/30/2022
25705,DOMESTIC BOTTLE,Baying Hound Long Snout Stout,22.0Z,0,5.99,10.99,11/30/2022
14140,DOMESTIC CAN,TRUE RESPITE BRAWLING BEAR BLINDSIDE IPA 6/4 16Z C - 4 Pack,16.0Z,48,11.99,10.99,11/30/2022
341660,AMERICAN WHITE,Kendall Jackson Jackson Estate Chardonnay,750ML,1,21.99,10.99,11/30/2022
27636,DOMESTIC BOTTLE,Perennial Hopfentea,750ML,0,16.99,10.99,11/30/2022
7110,IMPORTED BOTTLE,Silly Scotch - 4 Pack,11.2Z,0,20.99,10.99,11/30/2022
338062,SPAIN/PORTUGAL,LEGADO DE MONCAYO GARNACHA OLD VNS MONTANA 16,750ML,0,11.49,10.99,11/30/2022
3573,IMPORTED BOTTLE,Baltika #7 Export - 6 Pack,330ML,0,14.99,10.99,11/30/2022
346379,RUM,Plantation O.F.T.D. Overproof Rum,1L,21,38.99,10.99,11/30/2022
72397,AUSTRALIA,Jacob's Creek Classic Shiraz,750ML,0,9.99,10.99,11/30/2022
29685,DOMESTIC CAN,Against The Grain The Brown Note Can,16.0Z,0,3.99,10.99,11/30/2022
31161,DOMESTIC CAN,STEEL RESERVE SPKD WATERMELON 12/24OZ CAN,24.0Z,0,2.99,10.99,11/30/2022
336520,AMERICAN WHITE,Union Wine Company Underwood Pinot Gris,750ML,17,16.99,10.99,11/30/2022
25104,DOMESTIC BOTTLE,Port City Oktoberfest - 6 Pack,12.0Z,18,11.99,10.99,11/30/2022
18012,DOMESTIC CAN,OFF COLOR KILOBEER 6/4 16OZ CANS - 4 Pack,16.0Z,0,15.99,10.99,11/30/2022
238064,AMERICAN RED,Flat Top Hills Cellars Red Blend,750ML,10,16.99,10.99,11/30/2022
50772,DOMESTIC BOTTLE,Dogfish Head 75 Minute IPA - 6 Pack,12.0Z,114,12.99,10.99,11/30/2022
23005,DOMESTIC BOTTLE,Coors Light - 12 Pack,40.0Z,0,44.99,10.99,11/30/2022
18460,DOMESTIC BOTTLE,PRAIRIE ARTISAN BUNTASTIC CARROT CAKE IMP 1/12 NR,12.0Z,0,8.99,10.99,11/30/2022
24159,IMPORTED BOTTLE,Brasserie de Silly Saison - 4 Pack,11.2Z,0,17.99,10.99,11/30/2022
22627,IMPORTED BOTTLE,Castel Beer - 6 Pack,330ML,0,12.99,10.99,11/30/2022
371252,SPAIN/PORTUGAL,VIDAL+VIDAL VERDEJO CEPAS MUY VIEJAS,750ML,9,16.39,10.99,11/30/2022
341585,FRANCE,CH DE PITRAY,750ML,3,22.99,10.99,11/30/2022
64221,OTHER WINE,BAGUERI SAUVIGNON BLANC 750ML,750ML,0,12.99,10.99,11/30/2022
296910,FRANCE,Alain Geoffroy Petit Chablis Chardonnay,750ML,0,32.99,10.99,11/30/2022
25746,DOMESTIC CAN,Maui Brewing Big Swell IPA - 6 Pack,12.0Z,0,12.99,10.99,11/30/2022
69586,DOMESTIC CAN,Sixpoint Higher Volume Variety 15 Pack - 15 Pack,12.0Z,0,26.99,10.99,11/30/2022
97896,IMPORTED BOTTLE,St. Peter's Organic Ale,16.9Z,0,6.99,10.99,11/30/2022
301429,OTHER WINE,Ta�pobo Kagor Tairovskiy Cabernet Sauvignon,750ML,0,12.69,10.99,11/30/2022
18365,SCOTCH,BALVENIE 16YR FRENCH OAK PINEAU CASK 750ML,750ML,32,199.99,10.99,11/30/2022
11801,DOMESTIC BOTTLE,Sierra Nevada Northern Hemisphere Harvest Wet Hop IPA - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
14660,MIXERS,HORNITOS LIME TEQUILA SELTZER RTD 6/4 CANS - 4 Pack,355ML,96,11.99,10.99,11/30/2022
42911,MISCELLANEOUS IMPORTED,Umai! Shochu,50ML,42,3.99,10.99,11/30/2022
21977,IMPORTED BOTTLE,UNIBROUE EPHEMERE 12/750,750ML,0,7.99,10.99,11/30/2022
237945,AMERICAN BLUSH/ROSE,Murphy Goode Rose Pinot Noir,750ML,108,13.99,10.99,11/30/2022
38253,RUM,Coruba Dark Rum,1L,0,18.99,10.99,11/30/2022
237984,SPECIALTY,TENTH WARD DIST CO SMOKED BOURBON 750ML,750ML,0,36.99,32.99,11/30/2022
15591,DOMESTIC CAN,SILVER BRANCH MAGNIFICENT INTENT 6/4 16OZ CANS - 4 Pack,16.0Z,0,11.99,10.99,11/30/2022
238711,SPECIALTY,99 SCHNAPPS PARTY YARD 3/40PK 50ML - 40 Pack,50ML,74,39.99,10.99,11/30/2022
3689,DOMESTIC BOTTLE,Ommegang Abbey Ale,25.4Z,0,11.99,10.99,11/30/2022
24138,DOMESTIC CAN,Anderson Valley Boont Amber Ale Can - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
29686,DOMESTIC CAN,Against The Grain Citra Ass Down Can,16.0Z,0,4.99,10.99,11/30/2022
318858,AMERICAN RED,Seven Falls Cellars Merlot,750ML,0,20.99,10.99,11/30/2022
18815,AMERICAN RED,WOODBRIDGE SESSIONS SAUVIGNON BLANC 750ML,750ML,0,8.99,10.99,11/30/2022
8788,DOMESTIC BOTTLE,Budweiser America E Pluribus Unum - 12 Pack,12.0Z,0,17.99,10.99,11/30/2022
366188,MISCELLANEOUS IMPORTED,Matsui The Hakuto Premium Gin,750ML,0,51.99,10.99,11/30/2022
239772,AMERICAN BLUSH/ROSE,WOODBRIDGE ROSE 187ML,187ML,101,2.99,10.99,11/30/2022
23569,DOMESTIC BOTTLE,Laughing Dog Dogzilla Black IPA - 4 Pack,22.0Z,0,25.99,10.99,11/30/2022
81256,DOMESTIC BOTTLE,Miller Lite - 12 Pack,40.0Z,0,44.99,10.99,11/30/2022
80384,MISCELLANEOUS IMPORTED,Twenty Grand Platinum Vodka,750ML,0,32.99,10.99,11/30/2022
66507,DOMESTIC CAN,SIERRA NEVADA HOP SPLASH NA 4/6 CAN - 6 Pack,12.0Z,0,8.99,10.99,11/30/2022
298586,AMERICAN TABLE,GAME BOX CABERNET SAUVIGNON BIB 3L,3L,0,22.99,10.99,11/30/2022
167830,VODKA,PLUSH VODKA 50ML,50ML,0,3.29,10.99,11/30/2022
332039,AMERICAN WHITE,Chateau St. Jean Bijou Chardonnay,750ML,3,15.99,10.99,11/30/2022
310778,AMERICAN WHITE,Two Angels Sauvignon Blanc,750ML,0,19.99,10.99,11/30/2022
50410,DOMESTIC BOTTLE,Epic Big Bad Baptista 2017 Rare Release,22.0Z,0,15.99,10.99,11/30/2022
85283,CHAMPAGNE/SPARKLING,Cavit Winery Lunetta Prosecco Glera,750ML,0,14.99,10.99,11/30/2022
10713,IMPORTED BOTTLE,Lomska Dark Lager,16.9Z,0,2.99,10.99,11/30/2022
51064,DOMESTIC CAN,Sierra Nevada Hazy Little Thing IPA,19.2Z,0,2.99,10.99,11/30/2022
88808,CORDIALS,Nixta Licor de Elote Liqueur,750ML,118,33.99,10.99,11/30/2022
29032,DOMESTIC CAN,Caldera Hopportunity Knocks Can - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
26145,DOMESTIC CAN,Budweiser Can - 18 Pack,16.0Z,0,26.99,10.99,11/30/2022
309500,OTHER WINE,Bon Appetit Merlot,750ML,0,5.79,10.99,11/30/2022
23687,IMPORTED BOTTLE,Wells Banana Bread Beer - 4 Pack,11.2Z,4,15.99,10.99,11/30/2022
86754,COOLERS,Seagram's Escapes Classic Lime Margarita - 4 Pack,355ML,0,5.99,10.99,11/30/2022
325377,TEQUILA,Del Maguey Chichicapa Single Village Mezcal,750ML,3,74.99,10.99,11/30/2022
141143,NEW ZEALAND,Wairau River Sauvignon Blanc,750ML,27,19.99,10.99,11/30/2022
84964,AMERICAN TABLE,Gallo Family Vineyards / Gallo of Sonoma Twin Valley Hearty Burgundy Rare Red Blend,1.5L,4,11.99,10.99,11/30/2022
43560,SCOTCH,A'Bunadh Highland Single Malt Scotch Whisky 121.4 Proof,750ML,0,87.99,10.99,11/30/2022
312007,OTHER WINE,Grape Valley SRL Bon Appetit Chardonnay,750ML,0,5.79,10.99,11/30/2022
13908,MALT BASED SELTZER,COORS BLACK CHERRY SELTZER 12/24OZ CAN,24.0Z,0,2.99,10.99,11/30/2022
313093,ITALY,VILLA JOLANDA ROSE MOSCATO SPARK 187ML,187ML,0,5.99,10.99,11/30/2022
16194,DOMESTIC BOTTLE,EPIC BBB DOUBLE JAM 22OZ NR,22.0Z,0,20.99,10.99,11/30/2022
8257,DOMESTIC BOTTLE,Shiner Bock - 6 Pack,12.0Z,0,8.99,10.99,11/30/2022
349218,AMERICAN TABLE,Franzia Vintners Select Rose Rose Blend,5L,15,18.99,10.99,11/30/2022
337083,AUSTRALIA,Barossa Valley Estate GSM Grenache,750ML,6,16.99,10.99,11/30/2022
318884,FRANCE,Domaine du Dragon Grande Cuvee Cotes de Provence Red Southern Rhone Blend,750ML,37,22.99,10.99,11/30/2022
242182,IMPORTED CAN,MEDALLA LIGHT 6PK/24 10OZ CAN - 6 Pack,10OZ,67,8.99,10.99,11/30/2022
14739,DOMESTIC CAN,SILVER BRANCH BREW'D X HAZY 6/4 16OZ CANS - 4 Pack,16.0Z,0,12.99,10.99,11/30/2022
239580,AMERICAN TABLE,BUZZBALLZ CHILLERS CRAN BLASTER 24/CS 187ML,187ML,3,4.99,10.99,11/30/2022
95761,IMPORTED CAN,Heineken Can - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
240551,GIN,New Riff Kentucky Wild Gin,750ML,425,29.99,10.99,11/30/2022
345622,AMERICAN RED,Sand Point Family Vineyards Pinot Noir,750ML,7,9.99,10.99,11/30/2022
304988,OTHER WINE,ChocoVine Raspberry Dutch Chocolate & Fine Red Wine,750ML,0,11.99,10.99,11/30/2022
73431,CIDER,Woodchuck Amber Hard Cider - 6 Pack,355ML,0,10.99,10.99,11/30/2022
10101,DOMESTIC CAN,OMMEGANG SOLERA 6/4 CANS,12.0Z,0,3.99,10.99,11/30/2022
375071,AMERICAN RED,Artesa Pinot Noir,750ML,0,28.99,10.99,11/30/2022
29831,IMPORTED BOTTLE,Kazematten Wipers Times 14,11.2Z,0,5.99,10.99,11/30/2022
29804,DOMESTIC BOTTLE,THE BRUERY TONNELLERIE 750ML,750ML,0,17.99,10.99,11/30/2022
310446,FRANCE,DOM MARTIN PLAN DE DIEU CDR VILG 14,750ML,0,22.99,10.99,11/30/2022
68039,PORT/SHERRY/DESSERT/VERMOUTH,Leacock Medium Dry Rainwater Tinta Negra Mole,750ML,0,19.99,10.99,11/30/2022
10334,DOMESTIC BOTTLE,Fin City Poor Man's IPA,12.0Z,0,1.99,10.99,11/30/2022
40869,OTHER WINE,Original Wincarnis The English Aperitif Wine,750ML,0,12.39,10.99,11/30/2022
342150,RUM,RumChata Horchata Con Ron Cream Liqueur,375ML,23,14.99,10.99,11/30/2022
71622,LIQ BASED RTD,Goslings Dark 'n Stormy - 4 Pack,8.5Z,0,9.99,10.99,11/30/2022
235312,OTHER WINE,Els Iced Chocolate,750ML,6,13.99,10.99,11/30/2022
74056,MIXERS,Captain Morgan Long Island Iced Tea,1.75L,0,20.99,10.99,11/30/2022
24794,DOMESTIC CAN,21st Amendment Sneak Attack Saison - 6 Pack,12.0Z,0,12.99,10.99,11/30/2022
16219,DOMESTIC CAN,SILVER BRANCH ENDLESS ODYSSEY 6/4 16OZ CANS - 4 Pack,16.0Z,0,16.99,10.99,11/30/2022
174971,PORT/SHERRY/DESSERT/VERMOUTH,GRAHAMS PORTO FINE TAWNY PORT,750ML,0,22.99,10.99,11/30/2022
249238,RUM,Captain Morgan Parrot Bay Coconut Rum 42 Proof PET 1.75ML,1.75L,27,17.99,10.99,11/30/2022
25874,IMPORTED BOTTLE,Super Brew 15,16.9Z,0,2.99,10.99,11/30/2022
72127,BOURBON/RYE,Daviess County Cabernet Sauvignon Casks Kentucky Straight Bourbon Whiskey,750ML,58,41.99,10.99,11/30/2022
81736,AMERICAN WHITE,Toasted Head Barrel Aged Chardonnay,750ML,94,13.99,10.99,11/30/2022
73682,RUM,DON Q RUM CRISTAL 750ML,750ML,196,11.99,10.99,11/30/2022
99171,IMPORTED CAN,Tecate Cerveza Can,24.0Z,0,2.99,10.99,11/30/2022
241954,TEQUILA,Mi Campo Reposado Tequila,750ML,240,26.99,10.99,11/30/2022
172521,CANADIAN/BLENDED WHISKEY,Smooth Ambler Contradiction Rye Whiskey,750ML,28,36.99,10.99,11/30/2022
9334,IMPORTED BOTTLE,Reissdorf Kolsch,16.9Z,0,4.99,10.99,11/30/2022
237340,GIN,The Revivalist Equinox Expression Botanical Gin,750ML,40,33.99,10.99,11/30/2022
