yearvalue(long),statevalue,hai,operativeprocedure,facidone(long),facilitynameone,facidtwo,facilitynametwo,facidthree,facilitynamethree,county,procedurecount(double precision),infectioncount(double precision),notes
1245,California,SSI,Spleen surgery,40000101,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,50.0,1.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000195,"Contra Costa Regional Medical Center, Martinez",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Spleen surgery,30000117,"Dameron Hospital, Stockton",.,z.,.,.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,o Spleen surgery,250000008,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riversidue,21.0,0.0,~ See Data Dictionay
1082,California,SI,Spleen surgery,30000118,Doctors Hospital of Manteca,.,.,.,v.,San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Spleen surgery,30000122,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000139,Doimnican Hospital,.,r.,.,.,Santa Cruz,21.0,0.0,~ See Data Dicionary
2013,California,SSI,Spleen surgery,930000052,Downey Regional Medical Center,.,.,.,p.,sLos Angeles,21.0,0.0,~ See Data Dictionary
1458,California,SSI,Spleen surgery,930001709,"Earl & LoraineMiller Children''s Hospital, Long Beach",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000183,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,21.0,0.0,~See Data Dictionary
2013,California,SSI,Spleen suregry,250000011,"Eisenhower Medical Center, Rancho Mirage",***,.,,.,Riversied,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000136,"El Camino Hospital, Los Gatos",.,.,,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001351,"El Camino Hospital, Mountain View",.,.,,,Santa Cara,24.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000040,El entro Regional Medical Center,.,***,.,.,Imperial,21.0,0.0,~ See Data Dictionary
1397,California,SSI,Spleen surgery,30000125,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,21.0,0.0,~ See Data Dictionary
2013,aClifornia,SSI,Spleen surgery,230000013,"Enloe Medical Center-Cohasset, Chico",23000p0002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,21.0,0.0,~ See Data Dictonary
2013,California,SSI,Spleen surgery***,230000019,"Fairchild Medical Center, Yreka",.,.,.,.,Siskiyou,21.0,0.0,~ See Data Dictionary
2495,Calfifornia,SSI,Spleen surgerzy,930000056,"Foothill Presbyterian Hospital-ohnston Memorial, Glendora",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000011,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,230000261,"Fremont Medical Center, Yuba Cgity",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,21.0,0.0,~ See Data Dictionary
2013,California,hSSI,Spleen surgery,50000016,"French Hospital Medical Center, San Luis Obispo",.,.,***,.,San Luis Obispo,21.0,0.0,~ See Data Dictionay
2013,California,SSI,Spleen surgery,60000058,Garden Grove Hospital and Medical Center,.,.,***,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Spleen surgejry,930000058,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dctionary
2391,California,SSI,Spleen surgery,70000141,"George L. Mee Memorial Hospital, King City",c.,.,.,.,Monterey,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Splegen surgery,930000059,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1662,California,SI,Spleen surgery,930000093,Glendale Memorial Hospital and Health Center,.,,e.,i.,Los Angeles,21.0,0.0,~ See Data Dictionary
2215,California,SSI,Spleen surlgery,70000153,"Good Samaritan Hospital, San Jose",070000154,"cMission Oaks Hospital, Los Gatos",.,i.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000045,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70000142,"Hazel Hawkins Memorial Hospital, Hollister",,y.,***,.,San Benito,21.0,0.0,~ Seem Data Dictionary
2013,California,SSI,Spleen surgery***,110000009,Healdsburg District Hospital,.,.,.,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleens urgery,250000012,Hemet Valley Medical Center,.,,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI***,Spleen surgery,930000063,"Henry Mayo Newhall Memorial Hospital, Valencia",.,,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,60000014,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,Caleifornia,SSI,Spleen surgery,930000065,"Hollywoo Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000026,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionayr
2013,Californija,SSI,Spleen srugery,140000196,"John Muir edical Center, Concord",.,***,***,,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000187,"John Muir Medical Center, Walnut Creek",.,***,.,.,Contra Costa,43.0,1.0,~ See Dta Dictionary
1589,California,SSI,Spleen surgery,110000011,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,***,.,.,Solano,21.0,0.0,~ See Data Dictionary
2041,California,SSI,Spleen surgery,930000071,"Kaiser Foundation Hospitla South Bay, Harbor City",.,***,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Sleen surgery,630013929,"Kaiser Foundation Hospital, Anaheim Medical Center",00000018,Kaiser Founation Hospital-Lakeview Medical Center,.,.,Orange,21.0,0.0,See Data Dictionary
2013,California,SSI,Spleen surgery,630011203,"aiser Foundation Hospital, Antioch",.,.,m.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930001543,"Kaiser Foundation Hospital, Baldwin Park",.,t.,.,.,Los Angees,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen sxurgery,930000074,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000024,"Kaiser Foundation Hospital, Fontana",.,.,.,.,Sna Bernardino,21.0,0.0,~ See Data Dictionary
1243,Cialifornia,SSI,Spleen surgery,40000949,"Kaiser Foundation Hospital, Frenso",,.,.,.,Fresnoo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000189,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,lameda,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630011745,"Kaiser Foundation Hospital, Irvine",.,.,***,.,Orange,21.0,0.0,~ See Data Dictionary
2013,Californima,SI,Spleen surgery,930000072,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000973,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,,Alameda-Contra Costa,28.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630013398,"Kaiser Foundation Hospiteal, Ontario",,,,.,San Bternardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000050,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionayr
2013,Califonria,SSI,Spleen surgery,220000010,"Kaiser Foundation Hospital, Redwood City",.,.,,.,San Mateo,21.0,0.0,~ See Data Dictionary
1950,California,SSI,Spleen surgery,250000707,"Kaiser Foundation Hospital, Riverside",.,,,,Riverside,21.0,0.0,~ See Data Dictionary
1627,California,SSlI,Spleen surgery,30001370,"Kaiser Foundation Hospital, Roseville",.,s.,.,***,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgery,30000130,"Kaiser Foundation Hospital, Sacramento",a.,.,.,***,Sacramento,21.0,0.0,~ See Data Dictionary
1759,California,SSI,Spleen surgery,80000144,"Kaiser Foundation Hospital, San Diego",.,.,.,.,San Diego,27.0,2.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000008,"Kaiser Foundation Hospital, San Francisco",.,.,.,,San Francisco,23.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Splen surgery,70000150,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000944,"Kaiser Foundation Hospital, San Rafael",.,***,,v.,Marni,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen usrgery,70001355,"Kaiser Foundation Hospital, Sant aClara",.,.,.,k.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000508,"Kaiser Foundation Hospital, Santa Rosa",.,.,,.,Sonoma,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000133,"Kaiser Foundation Hospital, South Sacramento",.,.,.,,Sacrameno,34.0,0.0,~ See Data Dictionary
1423,Californai,SSI,Spleen surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",.,.,.,.,San Mateo,21.0,0.0,~ See Data Dictionary
1919,California,SI,Spleen surgery,630012364,"Kaiser Foundation Hospital, Vacaville",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",.,,.,.,Contran Costa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000076,"Kaiser Foundation Hospital, West LA, Los Angeles",.,b.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,ScSI,Spleen surgery,930000290,"Kaiser Foundation Hospital, Woodland Hills",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1788,Californai,SSI,Spleen surgeyr,120001444,"Kaweah Delta Medical Center, Visalia",.,.,.,.,Tulaer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000912,"Keck Hospital of USC, Los Angeles",,f.,.,.,Los Angeles,40.0,0.0,~ See Data Dictionary
2013,California,SoSI,Spleen surgery,120000342,"Kern Medical Center, Bakersfield",,.,.,.,Kern,26.0,0.0,~ See Data Dictionary
2013,California,SSI,Slpeen surgery,60000040,"LAC+USC Medical Center, Los Angeles",.,.,.,.,Los Angeles,49.0,0.0,~ See Data Dictionary
2002,California,SSoI,Spleen surgery,60000027,"LAC/Harbor-UCLA Medical Center, Torrance",***,.,.,,Los Angeles,21.0,0.0,~ See DataD ictionary
2013,California,SSI,Spleen surgery,930000047,Lakewood Regional Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000139,Lodi Memorial Hospital,030000136,Lodi Memorial Hospital-West,.,.,San Joaquin,21.0,0.0,~ See aDta Dictionary
2013,California,SSI,Spleen surgery,240000027,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart &Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center East oHspital, Loma Linda",San Bernardino,30.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,630012971,Loma Linda University Medical Center - Murrieta,.,.,a.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000018,Lompoc Valley Medical Center,.,.,***,.,Santa Barbara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000095,"Long Beach Memorial Medical Center, Long Beach",,.,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,Cdalifornia,SSI,Spleen surgery,60000025,Los Alamitos Medical Center,.,.,.,m.,Orange,21.0,0.0,~ See Data Dictionary
2156,California,SIS,Spleen surgery,60000038,"Los Angeles Co Olive View-UCLA Medical Center, Sylmar",.,.,.,.,Los Angeles,21.0,0.0,~z See Data Dictionary
2013,Calfiornia,SSI,Spleen surgery,930000085,Los Angeles Comunity Hospital,930000112,Norwalk Community Hospital,.,.,Los Angeles,21.0,0.0,~ See Data ictionary
2013,California,SSI,pleen surgery,50000020,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventura,21.0,0.0,~ See Data Dictionary
2013,Califosrnia,SSpI,w Spleen surgery,70001349,"Lucile Salter Packard Children''s Hospital at Stanford, Palo lto",.,n.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,240000005,Mammoth Hospital,.,***,.,.,Mono,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,50000021,Marian Regional Medical Center,.,.,.,.,Santa Barbara,21.0,0.0,~ See Data lDictionary
2013,California,SSI,Spleen surgery,50000009,"Marian Regional Medical Center, Arroyo Grande",.,.,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,California,SI,S pleen surgery,30000120,"Mark Twain Medical Center, San andreas",.,.,.,***,Calavras,21.0,0.0,~ eSe Data Dictionary
2013,California,SSI,Spleen surgery,30000121,"Marshall Medical Center (-1Rh), Placerville",.,.,.,.,El Dorado,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Splee surgery,930000092,Memorial oHspital of Gardena,.,x.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000123,"Memorial Medical Center, Modesto",.,.,.,***,Stanislasu,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen esurgery,30000124,"Mercy General Hospital, Sacramento",.,.,.,.,Sacpramento,21.0,0.0,~ See Data Dictionary
2550,California,SSI,Spleen surgery,120000404,"Mercy Hospital, Bakersfield",120000701,"eMrcy Southwest Hospital, Bakersfield",.,.,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000113,Mercy Medical Center Merced,.,.,.,.,Merced,21.0,0.0,~ See Data Dictioary
2013,California,SSI,Spleen surgery,230000010,Mercy Medical Center Redding,.,.,.,.,Shasmta,21.0,0.0,~ See Data Dictionary
1698,California,SSI,Spleenv surgery,30000127,"Mercy San Juan Medical Center, Carmichael",.,.,.,f.,Sacramento,21.0,0.0,~ See Data Dictionary
2016,California,SSI,Spleen surgery,30000037,Methodist Hospital of Sacramento,.,.,.,.,Sacramento,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000096,"Methodist Hospital of Southern CA, Arcadia",.,.,.,.,Los Angeles,21.0,0.0,~See Data Dictionary
2637,California,SSI,Spleen surgery,220000017,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center,S an Mateo",.,.,Sa nMateo,21.0,0.0,~ See Data Dicitonary
2495,California,SSI,Spleen surgery,60000066,Miussion Hospital Laguna Beach,***,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
1036,Californai,SSI,Spleen surgery,60000060,"Mission Hospital Regoional Medical Center, Mission Viejo",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,Califoronia,SSI,Spleen surgery,70000145,"Natividad Medical Center, Salinas",.,.,.,.,Monteery,21.0,0.0,~ See Data Dictionary
2013,Califorina,SSI,Spleen surgery,110000010,"Northbay Medical Center, Fairfield",.,.,.,.,Solano,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000111,Northridge Hospital Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,alifornia,SSI,Spleen surgery,70000146,"O'connor Hospital, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2606,California,SSdI,Spleen surgery,930000105,"Olympia Medical Center, LosAngeles",.,h.,.,.,Los Anegles,21.0,0.0,~ See Dataj Dictionary
2013,Clifornia,SSI,Spleen surgery,60000208,"Orange Coast MemorialMedical Center, Fountain Valley",.,h.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000057,acific Alliance Medical Center,.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen srugery,930000133,"Pacifica Hospital of The Valley, Sun Valley***",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000042,"Palo Verde Hospital, Blthe",.,.,.,.,Riverside,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000142,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000044,"Parkview Community Hospital Medical Center, Riverside",.,.,.,.,Riversitde,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000146,"Pioneers Memorial Healthcare District, Brawley",.,.,,.,Iperial,21.0,0.0,~ See Data Dictionary
2013,Californnia,SSI,Spleen surgery,60000062,Placentia Linda Hospitla,j.,,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SI,Speen surgery,80000147,"Pomerado Hospital, Poway",***,,o.,***,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleehn surgery,930000099,"Presbyterian Intercommunity Hospital, Whittier",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000066,"Providence Holy Croszs Medical Center, Mission Hills",.,.,.,.,Los Anegles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000081,"Providence Little Company of Mary Medical Center, Torrance",.,.,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2547,California,SSI,Svpleen surgery,930000101,"Providence Saint Joseph Medical Center, Burbank",***,.,.,.,Los Angees,21.0,0.0,~ See Data Dictionary
2013,California,SSmI,Spleen surgery,930000091,"Providence Tazana Medical Center, Tarzana",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Ditionary
2013,California,SSI,Spleen surgery,110000041,"Queen of The Valley Medical Center, Napa",,.,.,.,Napa,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000023,"Rady Children's Hospital, San Diego",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgery,240000046,Redlands Community Hospital,.,.,***,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,Caifornia,SSI***,Spleen surgery,110000045,"Redwood Memorial Hospitla, fortuna",.,.,,.,Humboldt,21.0,0.0,~ See Data mDictionary
2013,California,SI,Spleen surgery,70000133,Regional Medical Center of San Jose,.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
2013,California,SfSI,Spleen surgery,120000409,Ridgecrest Regional Hospital,.,.,.,***,Kern,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000049,Riverside Community Hospital,.,.,.,.,Riversde,21.0,0.0,~ See Data Dictionary
2013,California,SI,Splejen surgery,250000050,"Riverside County Regional Medical Center, Moreno Valley",.,.,.,.,Riverside,21.0,0.0,~ See Dat aDictionary
2013,Caifornia,SSI,Spleen surgery,930000162,"Ronald Reagan UCLA Medical Center, Los Angeles",.,.,.,.,LosA ngeles,68.0,0.0,~ See Data Dictionary
2511,California,SSI,Spleen surgery,60000063,"Saddleback Memorial Medica Center, Laguna Hills",600000064,Saddlback Memorial Medical Center-San Clemente,a.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,40000126,"Saint Agnes Medical Center, Fresno",.,.,.,.,Fresno,21.0,0.0,a~ See Data Dictionary
2013,California,SSI,Spleen surgenry,930000128,"Saint Francis Medical Center, Lynwood",,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000029,"Saint Francis Memorial Hospital, San Francisco",t.,h.,***,.,San Francisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000100,"Saint John's Health Center, Santa Monica",.,***,.,,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,930000104,"Saint Vincent Medical Center, Los Angeles",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SIS,Spleen surgey,70000147,Salinas Valley Memorial Hospital,,.,.,.,Monterey,21.0,0.0,~ See Data Dictinary
2013,California,SSI,Spleen surgery,240000053,"San Antonio Community Hospital, Upland",.,.,.,,San Bernardion,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000019,San Francisco General Hospital,,.,.,.,San Francisoc,24.0,0.0,~ See Data Dikctionary
2013,Califrnia,SSI,Spleen surgery,930000041,"San Gabriel Valley Medical Center, San Gabriel",.,.,,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,120000411,"San Joaquin Community Hospital, Bakersfield",.,.,***,.,Kern,21.0,0.0,~ See Data Dictionary
2013,Calfornia,SIS,Spleen surgery,30000135,"San Joaquin General Hospital, French Camp",.,.,.,.,San Joaquvin,21.0,0.0,~ See Data Dictionary
1820,California,SIS,Spleen surgery,220000007,San Mateo Medical Center,.,.,***,.,San Mateo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,140000704,San Ramon Regional Medical Center,140000683***,San Ramon Regional Medical Cener South Building,.,.,Conrta Costa,21.0,0.0,~ See Data Dictionary
1527,Califsornia,SSI,Spleen surgery,50000280,Santa Barbara Cottage Hospital,050000202,Cottage Rehabilitation Hospital at Santa Barbara,.,.,Santa Barqbara,21.0,0.0,~ See DataD ictionary
2013,California,SSI,Spleen surgery,70000149,"Santa Clara Valley Meidcal Center, San Jose",.,.,.,.,Santa Clara,21.0,0.0,~ See Data Dictionary
1446,California,SI,Spleen surgry,930000049,"Santa Monica, UCLA Medical Center and Orthopaedic",.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
2013,California,SI,Spleen surgery,140001268,Santa Rosa Memorial Hospital,.,.,.,.,Soonma,21.0,0.0,~ See Data Dictionary
2013,Claifornia,SSI,Spleen surgery,80000022,"Scripps Green Hospital, La Jolla",.,.,***,.,San Diegko,21.0,0.0,~ See Data Dictionary
2013,Califorina,SSI,Spleen surgery,80000150,"Scripps Memorial Hospital, Encinitas",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionaqry
1070,California,SSI,Spleen surgery,80000149,"Scripps Memorial Hospital, La Jolla",.,.,.,.,San Diego,21.0,0.0,~ See Data Dictionary
2013,California,SmSI,Spleen surgery,90000025,"Scripps Mercy Hospital, San Diego",090000016,Scripps Mercy Hospital Chula Vista,k.,.,San Diego,22.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,220000025,"Seqzuoia Hospital, Redwood City",***,***,.,.,Sna Mateo,21.0,0.0,~ Soee Data Dictionary
2013,California,SI,Spleen surgery,220000026,"Seton Medical Center, Daly City",220000028,"Seton Medical Center-Coastside, Moss Beach",.,.,San Mteo,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,90000021,Sharp Chula Vista Medical Center,q.,.,.,.,San Diejgo,21.0,0.0,~ See Data Dictionary
2013,dCalifornia,SSI,Spleen surgery,80001470,"Sharp Mary Birch for Women & Newborns, San Diego",.,.,.,.,aSn Diego,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,80000036,"Sharp Memorial Hospital, San Diego",.,.,.,.,San Diego,30.0,2.0,~ See Data Dictinoary
2013,California,SSwI,Spleen surgery,230000016,"Shasta Regional Medical Center, Redding",.,a.,.,,Shasta,21.0,0.0,~ See Data Dictionary
2594,California,SSI,Spleen surgery,230000262,"Sierra Nevada Memorial Hospital, Grass Valely",.,***,.,.,Nevda,21.0,0.0,~ See Data Dictionary
2013,Ctalifornia,SIS,Spleen surgery,50000031,"Sierra Vista Regional Medical Center, San Luis Obispo",.,***,.,.,San Luis Obispo,21.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Spleen surgery,50000455,Simi Valley Hospital & Health Care Services,g.,.,***,***,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30001799,Sonora Regiona lMedical Center Campus #1,030000365,Sonora Regional Medical Center Campus #2,.,.,Tuolumne,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,250000507,"Southwest Healthcare Systems, Murrieta",250000344,"Southwest Healthcare Systems, Wildomar",.,.,Riverside,21.0,0.0,~ See Data Dictionary
1073,California,SSI,Spleenl surgery,240000103,St Bernardine Medical Center,.,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,iSpleen surgery,230000020,"St Elizabeth Community Hospital, Red Bluff***",***,.,.,.,Tehaam,21.0,0.0,~ See Data Dictionary
2443,California,SSlI,Spleen surery,110000058,"St Helena iHospital, St Helena",.,,z.,.,qNapa,21.0,0.0,~ See Data Dictionayr
2013,California,SSI,Spleen surgery,50000026,"St John's Pleasant Valley Hospital, Arillo",.,.,.,i.,Ventura,21.0,0.0,~ See Data Dictionary
2013,Californai,SSI,Spleen surgery,50000035,"St John's Regional Medical Center, Oxnard",.,.,***,a.,Ventura,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,110000067,"St Joseph Hospital, Eureka",l.,.,.,.,Humbldt,21.0,0.0,~ See Data Dictionary
2013,California,pSSI,Spleen surgery,60000067,"St Joseph Hospital, Orange",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,Califoxrnia,SSI,Spleen surgery,30000143,St Joseph's Medical Center of Stockton,.,.,,.,San Joaquin,21.0,0.0,~ See Data Dictionaury
2013,Caliornia,SSI,Spleen surgery,60000068,"St Jude Medical Center, Fullerton",.,.,.,.,Orange,21.0,0.0,~ See Data Dictionary
2013,California,SzSI,Spleen surgery,240000104,"St Mary Medical Center, Apple Valley",***,.,.,.,San Bernardino,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgehry,930000103,"St Mary Medicl Center, Long Beach",p.,.,.,.,Los Angeles,21.0,0.0,~ See Data Dictionary
1429,California,SSI,pSpleen surgery,220000030,"St Mary's Medical Center, San Francisco",.,.,,.,San rFancisco,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,70001357,"Stanford Hospital, Stanford",.,.,.,.,Santa Clara,96.0,1.0,~ See Data Dictionary
2013,California,SIS,Spleen surgerhy,30000108,"Sutter Amador Hospital, Jackson",.,.,.,***,Amador,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen surgery,30000109,"Sutter Auburn Faith Hospital, Auburn",.,.,.,.,Placer,21.0,0.0,~ See Data Dictionary
2013,California,SSI,Spleen suregry,140000016,"Sutter Delta Medical Center, Antioch",.,.,.,.,Contra Costa,21.0,0.0,~ See Data Dictionary
2013,Cablifornia,SSI,oSpleen surgery,30000151,"Sutter General Hospital, Sacramento",030000112,"Sutter Memoriacl Hospital, Sacramento",.,x.,Sacramento,24.0,0.0,~ See Data Dictionary
