datevalue,socialdet,socialtier,sort,casessevendayavgsevendaysago,population,caserateperonezerozerok,statecaserateperonezerozerok,caserateperonezerozerokthreezerodaysago,ratediffthreezerodays
2022-02-07,income,$40k - $60k,4.0,10690.4285714286,11160609,95.787143617598,103.29787971782,150.530418465462,-54.7432748478644
2022-02-07,crowding,less than 2%,0.0,5226.71428571429,8304145,62.9410286756106,103.29787971782,139.495574432927,-76.5545457573162
2022-02-07,crowding,2% - 5%,1.0,6569.28571428571,8863472,74.1163926989978,103.29787971782,144.217861000112,-70.1014683011141
2022-02-07,crowding,5% - 10%,2.0,7258.0,8093475,89.6771782207272,103.29787971782,151.939348722983,-62.2621705022557
2022-02-07,crowding,10% - 15%,3.0,4958.42857142857,4893204,101.332962439918,103.29787971782,162.703748121406,-61.3707856814879
2022-02-07,crowding,15% - 20%,4.0,3551.71428571429,3217019,110.403895212129,103.29787971782,170.701801306215,-60.2979060940858
2022-02-07,crowding,over 20%,5.0,6106.57142857143,5289783,115.440868341318,103.29787971782,165.841484070681,-50.400615729363
2022-02-07,insurance,5% - 10%,1.0,3828.42857142857,5902786,64.8579936902434,103.29787971782,146.338484328289,-81.4804906380454
2022-02-07,insurance,less than 5%,0.0,1147.85714285714,2237998,51.289462406005,103.29787971782,127.137897043349,-75.8484346373444
2022-02-07,insurance,10% - 15%,2.0,5153.57142857143,6684699,77.0950409071737,103.29787971782,152.138497412236,-75.043456505062
2022-02-07,insurance,15% - 25%,3.0,10155.0,11468254,88.5487886822179,103.29787971782,149.89527904114,-61.346490358922
2022-02-07,insurance,25% - 35%,4.0,7705.14285714286,7463115,103.242987105825,103.29787971782,162.821625470465,-59.5786383646406
2022-02-07,insurance,over 35%,5.0,5680.71428571429,4904246,115.832572136762,103.29787971782,160.600310954222,-44.7677388174596
2022-02-07,income_cumulative,above $120K,0.0,297115.0,2744855,10824.4333489383,20062.1642715671,8317.08778787951,2507.34556105878
2022-02-07,income_cumulative,$80k - $100k,0.0,905954.0,5567034,16273.5488951567,20062.1642715671,12565.2187502358,3708.33014492098
2022-02-07,income_cumulative,$100k - $120k,0.0,464081.0,3267678,14202.164350343,20062.1642715671,10954.1086973686,3248.05565297437
2022-02-07,income_cumulative,$60k - $80k,0.0,1673266.0,8630488,19387.8492154789,20062.1642715671,15152.329740798,4235.51947468092
2022-02-07,income_cumulative,below $40K,0.0,1824437.0,7290434,25025.0808113756,20062.1642715671,19570.1380740845,5454.94273729109
2022-02-07,income_cumulative,$40k - $60k,0.0,2468049.0,11160609,22113.9276539479,20062.1642715671,17374.1504607858,4739.77719316213
2022-02-14,income,above $120K,0.0,828.571428571429,2744855,30.186346039096,56.4537821659575,205.408555417387,-175.222209378291
2022-02-14,income,$80k - $100k,2.0,2316.71428571429,5567034,41.6148758156369,56.4537821659575,265.210729886102,-223.595854070465
2022-02-14,income,$100k - $120k,1.0,1229.0,3267678,37.6108049813966,56.4537821659575,241.452649248622,-203.841844267226
2022-02-14,income,$60k - $80k,3.0,4002.71428571429,8630488,46.3787712318734,56.4537821659575,285.860550020997,-239.481778789123
2022-02-14,income,below $40K,5.0,4279.57142857143,7290434,58.7011888259523,56.4537821659575,330.347154072555,-271.645965246603
2022-02-14,income,$40k - $60k,4.0,5802.85714285714,11160609,51.9940904914521,56.4537821659575,293.762559074164,-241.768468582712
2022-02-14,crowding,less than 2%,0.0,3030.42857142857,8304145,36.492963109731,56.4537821659575,221.189957598257,-184.696994488526
2022-02-14,crowding,2% - 5%,1.0,3779.28571428571,8863472,42.6388859161028,56.4537821659575,244.238525667447,-201.599639751344
2022-02-14,crowding,5% - 10%,2.0,4035.42857142857,8093475,49.8602710384423,56.4537821659575,273.158128893089,-223.297857854646
2022-02-14,crowding,10% - 15%,3.0,2697.57142857143,4893204,55.1289385967033,56.4537821659575,314.189651017999,-259.060712421296
2022-02-14,crowding,15% - 20%,4.0,1864.71428571429,3217019,57.9640432871017,56.4537821659575,347.049752692126,-289.085709405025
2022-02-14,crowding,over 20%,5.0,3052.0,5289783,57.696128555746,56.4537821659575,396.923876292889,-339.227747737142
2022-02-14,insurance,5% - 10%,1.0,2251.28571428571,5902786,38.1393754455221,56.4537821659575,235.299320843051,-197.159945397529
2022-02-14,insurance,less than 5%,0.0,685.714285714286,2237998,30.6396290664373,56.4537821659575,200.024679061237,-169.3850499948
2022-02-14,insurance,10% - 15%,2.0,2931.0,6684699,43.8464020593897,56.4537821659575,254.480033901447,-210.633631842057
2022-02-14,insurance,15% - 25%,3.0,5653.14285714286,11468254,49.2938406939963,56.4537821659575,273.046203266816,-223.75236257282
2022-02-14,insurance,25% - 35%,4.0,4074.28571428571,7463115,54.5922944278055,56.4537821659575,319.823400565268,-265.231106137462
2022-02-14,insurance,over 35%,5.0,2864.0,4904246,58.3983756116639,56.4537821659575,390.225624115214,-331.82724850355
2022-02-14,income_cumulative,above $120K,0.0,303814.0,2744855,11068.4899566644,20387.7031066686,9466.94816301772,1601.54179364666
2022-02-14,income_cumulative,$80k - $100k,0.0,924024.0,5567034,16598.1382545894,20387.7031066686,14222.7620668385,2375.37618775096
2022-02-14,income_cumulative,$100k - $120k,0.0,473517.0,3267678,14490.9320930642,20387.7031066686,12410.9229856797,2080.00910738451
2022-02-14,income_cumulative,$60k - $80k,0.0,1701101.0,8630488,19710.3686373239,20387.7031066686,17010.5097185698,2699.85891875407
2022-02-14,income_cumulative,below $40K,0.0,1850686.0,7290434,25385.1279635753,20387.7031066686,21897.1051654812,3488.02279809405
2022-02-14,income_cumulative,$40k - $60k,0.0,2505209.0,11160609,22446.8843949286,20387.7031066686,19414.2362661392,3032.64812878939
2022-02-21,income,above $120K,0.0,534.857142857143,2744855,19.4858068224785,33.3708170602838,147.312966378881,-127.827159556402
2022-02-21,income,$80k - $100k,2.0,1469.42857142857,5567034,26.3951786791417,33.3708170602838,209.75506665611,-183.359887976969
2022-02-21,income,$100k - $120k,1.0,755.0,3267678,23.1050917501663,33.3708170602838,183.094394100724,-159.989302350558
2022-02-21,income,$60k - $80k,3.0,2378.71428571429,8630488,27.561758798741,33.3708170602838,235.617532234555,-208.055773435814
2022-02-21,income,below $40K,5.0,2480.71428571429,7290434,34.0269767988337,33.3708170602838,297.975174696402,-263.948197897568
2022-02-21,income,$40k - $60k,4.0,3297.14285714286,11160609,29.5426786938137,33.3708170602838,261.411020960698,-231.868342266884
2022-02-21,crowding,less than 2%,0.0,1939.71428571429,8304145,23.3583865131725,33.3708170602838,170.761342068309,-147.402955555137
2022-02-21,crowding,2% - 5%,1.0,2271.42857142857,8863472,25.6268488401449,33.3708170602838,201.849636728953,-176.222787888808
2022-02-21,crowding,5% - 10%,2.0,2379.14285714286,8093475,29.3958140000786,33.3708170602838,237.684072802081,-208.288258802002
2022-02-21,crowding,10% - 15%,3.0,1561.57142857143,4893204,31.9130661335891,33.3708170602838,278.616595067961,-246.703528934372
2022-02-21,crowding,15% - 20%,4.0,1052.42857142857,3217019,32.7144033475889,33.3708170602838,307.145569631329,-274.43116628374
2022-02-21,crowding,over 20%,5.0,1711.57142857143,5289783,32.3561746969853,33.3708170602838,342.99611590199,-310.639941205005
2022-02-21,insurance,5% - 10%,1.0,1429.0,5902786,24.2089074548866,33.3708170602838,178.91492710868,-154.706019653794
2022-02-21,insurance,less than 5%,0.0,442.714285714286,2237998,19.7817105160186,33.3708170602838,145.451055986217,-125.669345470199
2022-02-21,insurance,10% - 15%,2.0,1796.85714285714,6684699,26.8801503681339,33.3708170602838,208.400812102142,-181.520661734008
2022-02-21,insurance,15% - 25%,3.0,3338.57142857143,11468254,29.1114186045359,33.3708170602838,237.64549915405,-208.534080549514
2022-02-21,insurance,25% - 35%,4.0,2290.57142857143,7463115,30.6918951211582,33.3708170602838,284.726481084616,-254.034585963458
2022-02-21,insurance,over 35%,5.0,1618.14285714286,4904246,32.9947326692596,33.3708170602838,340.569658939415,-307.574926270156
2022-02-21,income_cumulative,above $120K,0.0,307116.0,2744855,11188.7877501726,20577.8067619656,10269.8685358607,918.919214311867
2022-02-21,income_cumulative,$80k - $100k,0.0,933263.0,5567034,16764.097363156,20577.8067619656,15456.5968161861,1307.50054696989
2022-02-21,income_cumulative,$100k - $120k,0.0,478207.0,3267678,14634.4590868501,20577.8067619656,13475.4403585665,1159.01872828351
2022-02-21,income_cumulative,$60k - $80k,0.0,1716837.0,8630488,19892.6989991759,20577.8067619656,18436.5820333682,1456.11696580773
2022-02-21,income_cumulative,below $40K,0.0,1867410.0,7290434,25614.524457666,20577.8067619656,23756.6515244497,1857.87293321632
2022-02-21,income_cumulative,$40k - $60k,0.0,2527307.0,11160609,22644.8843427809,20577.8067619656,21017.3208289978,1627.56351378316
2022-02-28,income,above $120K,0.0,312.571428571429,2744855,11.3875388161279,19.1307268828951,101.316975558705,-89.929436742577
2022-02-28,income,$80k - $100k,2.0,784.571428571429,5567034,14.0931675389701,19.1307268828951,153.234859148656,-139.141691609686
2022-02-28,income,$100k - $120k,1.0,418.142857142857,3267678,12.7963299059105,19.1307268828951,133.223116513664,-120.426786607754
2022-02-28,income,$60k - $80k,3.0,1329.57142857143,8630488,15.4055185358166,19.1307268828951,176.609217442137,-161.20369890632
2022-02-28,income,below $40K,5.0,1342.0,7290434,18.4076832737255,19.1307268828951,232.822417688404,-214.414734414679
2022-02-28,income,$40k - $60k,4.0,1797.0,11160609,16.1012718929585,19.1307268828951,200.872355151866,-184.771083258907
2022-02-28,crowding,less than 2%,0.0,1085.57142857143,8304145,13.0726453906023,19.1307268828951,127.411314486245,-114.338669095642
2022-02-28,crowding,2% - 5%,1.0,1299.71428571429,8863472,14.6637151413609,19.1307268828951,151.915867608781,-137.25215246742
2022-02-28,crowding,5% - 10%,2.0,1313.0,8093475,16.2229450267036,19.1307268828951,181.858960957809,-165.636015931106
2022-02-28,crowding,10% - 15%,3.0,852.142857142857,4893204,17.4148238483999,19.1307268828951,213.986860411142,-196.572036562743
2022-02-28,crowding,15% - 20%,4.0,567.714285714286,3217019,17.6472158142145,19.1307268828951,230.329139634316,-212.681923820101
2022-02-28,crowding,over 20%,5.0,865.714285714286,5289783,16.3657807080987,19.1307268828951,258.183704293194,-241.817923585095
2022-02-28,insurance,5% - 10%,1.0,796.857142857143,5902786,13.4996786747333,19.1307268828951,131.670773379467,-118.171094704734
2022-02-28,insurance,less than 5%,0.0,265.142857142857,2237998,11.8473232390224,19.1307268828951,102.683833760425,-90.8365105214024
2022-02-28,insurance,10% - 15%,2.0,1019.0,6684699,15.2437678944108,19.1307268828951,156.792358033272,-141.548590138861
2022-02-28,insurance,15% - 25%,3.0,1856.0,11468254,16.1838061835742,19.1307268828951,181.68111168605,-165.497305502475
2022-02-28,insurance,25% - 35%,4.0,1219.0,7463115,16.3336622844482,19.1307268828951,218.459241760455,-202.125579476006
2022-02-28,insurance,over 35%,5.0,827.857142857143,4904246,16.8804163342773,19.1307268828951,256.802757872589,-239.922341538312
2022-02-28,income_cumulative,above $120K,0.0,309839.0,2744855,11287.9915332504,20690.1340571295,10724.1730437491,563.818489501267
2022-02-28,income_cumulative,$80k - $100k,0.0,939337.0,5567034,16873.203935884,20690.1340571295,16117.2897453114,755.914190572574
2022-02-28,income_cumulative,$100k - $120k,0.0,481413.0,3267678,14732.5715691693,20690.1340571295,14056.2809432264,676.290625942949
2022-02-28,income_cumulative,$60k - $80k,0.0,1726487.0,8630488,20004.511911725,20690.1340571295,19182.2640851827,822.247826542371
2022-02-28,income_cumulative,below $40K,0.0,1876640.0,7290434,25741.1287174399,20690.1340571295,24728.8707366393,1012.25798080059
2022-02-28,income_cumulative,$40k - $60k,0.0,2540124.0,11160609,22759.7257461488,20690.1340571295,21864.5864217625,895.139324386331
2022-03-07,income,above $120K,0.0,252.714285714286,2751554,9.18442035716129,11.029030118889,60.7595393176186,-51.5751189604573
2022-03-07,income,$80k - $100k,2.0,585.0,5572202,10.4985425869342,11.029030118889,89.38164299984,-78.8831004129058
2022-03-07,income,$100k - $120k,1.0,325.142857142857,3267678,9.95027224661846,11.029030118889,78.6834500330509,-68.7331777864324
2022-03-07,income,$60k - $80k,3.0,955.285714285714,8636352,11.0612179110545,11.029030118889,100.995148534184,-89.9339306231292
2022-03-07,income,below $40K,5.0,873.571428571429,7290434,11.9824338108188,11.029030118889,131.93310440287,-119.950670592051
2022-03-07,income,$40k - $60k,4.0,1242.28571428571,11165789,11.125821151427,11.029030118889,114.659472782022,-103.533651630595
2022-03-07,crowding,less than 2%,0.0,836.714285714286,8316012,10.0614848284765,11.029030118889,75.6202653709837,-65.5587805425072
2022-03-07,crowding,2% - 5%,1.0,950.857142857143,8863472,10.7278179798745,11.029030118889,89.9559289847543,-79.2281110048798
2022-03-07,crowding,5% - 10%,2.0,918.857142857143,8098655,11.3457993068867,11.029030118889,107.947491334921,-96.6016920280345
2022-03-07,crowding,10% - 15%,3.0,585.428571428571,4899068,11.9497947656283,11.029030118889,121.022186197789,-109.072391432161
2022-03-07,crowding,15% - 20%,4.0,375.571428571429,3217019,11.6745169540941,11.029030118889,131.694063622216,-120.019546668122
2022-03-07,crowding,over 20%,5.0,566.571428571429,5289783,10.7106743050032,11.029030118889,136.203057919033,-125.492383614029
2022-03-07,insurance,5% - 10%,1.0,604.0,5909485,10.2208568090113,11.029030118889,78.513667346502,-68.2928105374907
2022-03-07,insurance,less than 5%,0.0,216.142857142857,2237998,9.65786641198326,11.029030118889,62.5495260879207,-52.8916596759374
2022-03-07,insurance,10% - 15%,2.0,747.857142857143,6684699,11.1875963728082,11.029030118889,92.7512210263825,-81.5636246535743
2022-03-07,insurance,15% - 25%,3.0,1316.42857142857,11479286,11.467861079762,11.029030118889,106.325009759454,-94.8571486796921
2022-03-07,insurance,25% - 35%,4.0,833.428571428571,7468295,11.159556115935,11.029030118889,123.597865765625,-112.43830964969
2022-03-07,insurance,over 35%,5.0,516.142857142857,4904246,10.5244079751068,11.029030118889,136.425809772503,-125.901401797396
2022-03-07,income_cumulative,above $120K,0.0,311648.0,2744855,11353.8966539216,20769.2211847943,10979.5963721217,374.30028179995
2022-03-07,income_cumulative,$80k - $100k,0.0,943508.0,5567034,16948.1271355627,20769.2211847943,16483.6967045648,464.430430997905
2022-03-07,income_cumulative,$100k - $120k,0.0,483608.0,3267678,14799.7446504827,20769.2211847943,14379.8134332697,419.931217212956
2022-03-07,income_cumulative,$60k - $80k,0.0,1733342.0,8630488,20083.939633541,20769.2211847943,19590.8041352934,493.135498247608
2022-03-07,income_cumulative,below $40K,0.0,1883198.0,7290434,25831.0822099206,20769.2211847943,25252.3649483693,578.717261551235
2022-03-07,income_cumulative,$40k - $60k,0.0,2549598.0,11160609,22844.6135869467,20769.2211847943,22327.957193017,516.656393929759
2022-03-14,income,above $120K,0.0,213.571428571429,2744855,7.78079091869802,8.05933355480867,35.4585475110967,-27.6777565923987
2022-03-14,income,$80k - $100k,2.0,440.142857142857,5567034,7.90623619584247,8.05933355480867,50.2382106562992,-42.3319744604568
2022-03-14,income,$100k - $120k,1.0,238.428571428571,3267678,7.29657485922944,8.05933355480867,44.4867970491136,-37.1902221898842
2022-03-14,income,$60k - $80k,3.0,705.857142857143,8637059,8.17242469754048,8.05933355480867,55.7513584921742,-47.5789337946337
2022-03-14,income,below $40K,5.0,605.142857142857,7296540,8.29355909983166,8.05933355480867,70.8740942480645,-62.5805351482329
2022-03-14,income,$40k - $60k,4.0,873.142857142857,11172148,7.81535347672495,8.05933355480867,62.6353593662966,-54.8200058895717
2022-03-14,crowding,less than 2%,0.0,627.714285714286,8304145,7.55904774921784,8.05933355480867,43.8326339288718,-36.2735861796539
2022-03-14,crowding,2% - 5%,1.0,702.285714285714,8873803,7.9141458773168,8.05933355480867,50.9115094537174,-42.9973635764006
2022-03-14,crowding,5% - 10%,2.0,662.714285714286,8107360,8.17423039946771,8.05933355480867,59.6035695421312,-51.4293391426635
2022-03-14,crowding,10% - 15%,3.0,409.857142857143,4893204,8.37604855340474,8.05933355480867,66.237208681226,-57.8611601278213
2022-03-14,crowding,15% - 20%,4.0,273.142857142857,3217019,8.49055778479571,8.05933355480867,69.9735641646069,-61.4830063798112
2022-03-14,crowding,over 20%,5.0,400.571428571429,5289783,7.57254935734469,8.05933355480867,70.4161312812081,-62.8435819238634
2022-03-14,insurance,5% - 10%,1.0,464.571428571429,5902786,7.87037559165161,8.05933355480867,45.8579522893778,-37.9875766977262
2022-03-14,insurance,less than 5%,0.0,179.714285714286,2237998,8.03013611782878,8.05933355480867,36.116462762063,-28.0863266442342
2022-03-14,insurance,10% - 15%,2.0,528.714285714286,6694925,7.89723986025662,8.05933355480867,52.3880500662506,-44.490810205994
2022-03-14,insurance,15% - 25%,3.0,947.857142857143,11482244,8.25498171661517,8.05933355480867,59.0484251027236,-50.7934433861084
2022-03-14,insurance,25% - 35%,4.0,588.857142857143,7463115,7.89023273602434,8.05933355480867,65.8457907974569,-57.9555580614326
2022-03-14,insurance,over 35%,5.0,366.571428571429,4904246,7.4745726166964,8.05933355480867,71.180801006524,-63.7062283898276
2022-03-14,income_cumulative,above $120K,0.0,313125.0,2744855,11407.7064180075,20826.9572550235,11147.8384104078,259.868007599673
2022-03-14,income_cumulative,$80k - $100k,0.0,946559.0,5567034,17002.9319023379,20826.9572550235,16711.5199943094,291.411908028582
2022-03-14,income_cumulative,$100k - $120k,0.0,485316.0,3267678,14852.014182548,20826.9572550235,14579.5577165192,272.456466028782
2022-03-14,income_cumulative,$60k - $80k,0.0,1738379.0,8630488,20142.3024978425,20826.9572550235,19834.1623324197,308.140165422861
2022-03-14,income_cumulative,below $40K,0.0,1888315.0,7290434,25901.2700752795,20826.9572550235,25559.8226388168,341.447436462629
2022-03-14,income_cumulative,$40k - $60k,0.0,2555588.0,11160609,22898.2844932566,20826.9572550235,22590.6041507233,307.68034253328
2022-03-21,income,above $120K,0.0,192.428571428571,2759613,6.9730274291566,5.8973859123177,23.3527146674154,-16.3796872382588
2022-03-21,income,$80k - $100k,2.0,334.428571428571,5567034,6.00730247791861,5.8973859123177,31.1080555814661,-25.1007531035475
2022-03-21,income,$100k - $120k,1.0,198.571428571429,3267678,6.07683586239001,5.8973859123177,27.6687171110625,-21.5918812486725
2022-03-21,income,$60k - $80k,3.0,508.714285714286,8635888,5.89070036242116,5.8973859123177,32.6953446695658,-26.8046443071447
2022-03-21,income,below $40K,5.0,401.285714285714,7298407,5.49826440599591,5.8973859123177,39.9086115484224,-34.4103471424265
2022-03-21,income,$40k - $60k,4.0,616.0,11170860,5.51434714963754,5.8973859123177,35.6449873357914,-30.1306401861538
2022-03-21,crowding,less than 2%,0.0,502.714285714286,8312511,6.04768265226098,5.8973859123177,27.5430991849514,-21.4954165326905
2022-03-21,crowding,2% - 5%,1.0,542.0,8868872,6.11126195078698,5.8973859123177,30.6528318700671,-24.5415699192802
2022-03-21,crowding,5% - 10%,2.0,493.428571428571,8114269,6.08099844149327,5.8973859123177,35.2471105213215,-29.1661120798282
2022-03-21,crowding,10% - 15%,3.0,280.428571428571,4893204,5.73098058917166,5.8973859123177,38.1313030553558,-32.4003224661841
2022-03-21,crowding,15% - 20%,4.0,176.571428571429,3217019,5.4886660156943,5.8973859123177,39.0072952929649,-33.5186292772706
2022-03-21,crowding,over 20%,5.0,256.285714285714,5293605,4.84142119190446,5.8973859123177,37.9822563989581,-33.1408352070537
2022-03-21,insurance,5% - 10%,1.0,385.571428571429,5917544,6.51573403715171,5.8973859123177,28.7708579369454,-22.2551238997937
2022-03-21,insurance,less than 5%,0.0,153.142857142857,2237998,6.84285049150433,5.8973859123177,23.7275394389583,-16.884688947454
2022-03-21,insurance,10% - 15%,2.0,419.571428571429,6684699,6.27659418279609,5.8973859123177,31.6379373520736,-25.3613431692776
2022-03-21,insurance,15% - 25%,3.0,670.428571428571,11482020,5.83894272461267,5.8973859123177,34.8216742201451,-28.9827314955325
2022-03-21,insurance,25% - 35%,4.0,388.428571428571,7469151,5.20043806087963,5.8973859123177,36.8642698728404,-31.6638318119607
2022-03-21,insurance,over 35%,5.0,234.285714285714,4908068,4.77348142457917,5.8973859123177,38.7027526245485,-33.9292711999694
2022-03-21,income_cumulative,above $120K,0.0,314638.0,2744855,11462.8277267834,20893.2581693711,11254.1463938897,208.681332893722
2022-03-21,income_cumulative,$80k - $100k,0.0,949950.0,5567034,17063.8440505303,20893.2581693711,16857.9354823412,205.908568189094
2022-03-21,income_cumulative,$100k - $120k,0.0,487064.0,3267678,14905.5078254345,20893.2581693711,14706.222583743,199.285241691501
2022-03-21,income_cumulative,$60k - $80k,0.0,1744174.0,8630488,20209.4481795236,20893.2581693711,20001.9164617343,207.531717789308
2022-03-21,income_cumulative,below $40K,0.0,1894291.0,7290434,25983.2405039261,20893.2581693711,25774.9812974097,208.259206516377
2022-03-21,income_cumulative,$40k - $60k,0.0,2564167.0,11160609,22975.1530584039,20893.2581693711,22775.7105369429,199.442521460969
2022-03-28,income,above $120K,0.0,179.142857142857,2748509,6.517819557544,4.89028071215189,13.7035601932655,-7.18574063572147
2022-03-28,income,$80k - $100k,2.0,298.428571428571,5570400,5.35739931474529,4.89028071215189,17.6529627049717,-12.2955633902264
2022-03-28,income,$100k - $120k,1.0,183.428571428571,3267678,5.61342248007825,4.89028071215189,15.9199940958269,-10.3065716157487
2022-03-28,income,$60k - $80k,3.0,407.714285714286,8633727,4.72234396239638,4.89028071215189,19.2108018011771,-14.4884578387807
2022-03-28,income,below $40K,5.0,286.857142857143,7302184,3.92837461856813,4.89028071215189,22.9818778345994,-19.0535032160312
2022-03-28,income,$40k - $60k,4.0,457.714285714286,11167038,4.0987976016047,4.89028071215189,19.8079997663279,-15.7092021647232
2022-03-28,crowding,less than 2%,0.0,445.428571428571,8317594,5.35525743897299,4.89028071215189,16.3136023245261,-10.9583448855531
2022-03-28,crowding,2% - 5%,1.0,445.285714285714,8869578,5.02037091602007,4.89028071215189,18.0331066054903,-13.0127356894703
2022-03-28,crowding,5% - 10%,2.0,387.285714285714,8099119,4.78182521192384,4.89028071215189,19.9773902658117,-15.1955650538878
2022-03-28,crowding,10% - 15%,3.0,216.285714285714,4893204,4.42012461131223,4.89028071215189,21.6837084628445,-17.2635838515323
2022-03-28,crowding,15% - 20%,4.0,131.714285714286,3220258,4.09017804518414,4.89028071215189,21.9064735553304,-17.8162955101463
2022-03-28,crowding,over 20%,5.0,187.285714285714,5289783,3.54051790566294,4.89028071215189,20.55273456115,-17.0122166554871
2022-03-28,insurance,5% - 10%,1.0,346.571428571429,5902786,5.87131955268967,4.89028071215189,16.6911656262,-10.8198460735103
2022-03-28,insurance,less than 5%,0.0,137.428571428571,2245018,6.12149084900751,4.89028071215189,14.2601940280044,-8.13870317899685
2022-03-28,insurance,10% - 15%,2.0,336.571428571429,6684699,5.03495263693142,4.89028071215189,19.0428441930442,-14.0078915561128
2022-03-28,insurance,15% - 25%,3.0,533.714285714286,11480789,4.64875964286327,4.89028071215189,19.9765994797186,-15.3278398368554
2022-03-28,insurance,25% - 35%,4.0,287.285714285714,7471998,3.8448312524403,4.89028071215189,20.2516815613131,-16.4068503088728
2022-03-28,insurance,over 35%,5.0,171.714285714286,4904246,3.50133916027633,4.89028071215189,21.2742115955821,-17.7728724353058
2022-03-28,income_cumulative,above $120K,0.0,316247.0,2744855,11521.4464880659,20938.2105182366,11326.3542154321,195.09227263371
2022-03-28,income_cumulative,$80k - $100k,0.0,952831.0,5567034,17115.595126597,20938.2105182366,16945.2710366058,170.324089991191
2022-03-28,income_cumulative,$100k - $120k,0.0,488803.0,3267678,14958.7260433862,20938.2105182366,14785.0247178578,173.701325528402
2022-03-28,income_cumulative,$60k - $80k,0.0,1748295.0,8630488,20257.1975072557,20938.2105182366,20092.6065826173,164.590924638331
2022-03-28,income_cumulative,below $40K,0.0,1897775.0,7290434,26031.0291540943,20938.2105182366,25882.7252259605,148.30392813377
2022-03-28,income_cumulative,$40k - $60k,0.0,2568711.0,11160609,23015.8676824894,20938.2105182366,22868.2771701795,147.590512309856
2022-04-04,income,above $120K,0.0,200.857142857143,2744855,7.31758664327051,5.1437479806277,9.59457819108765,-2.27699154781714
2022-04-04,income,$80k - $100k,2.0,324.428571428571,5578598,5.81559329832641,5.1437479806277,10.9239642133597,-5.10837091503326
2022-04-04,income,$100k - $120k,1.0,211.0,3267678,6.45718458183456,5.1437479806277,10.4037660149838,-3.94658143314922
2022-04-04,income,$60k - $80k,3.0,454.0,8656501,5.24461326810914,5.1437479806277,11.481760120795,-6.23714685268585
2022-04-04,income,below $40K,5.0,281.857142857143,7290434,3.86612296136475,5.1437479806277,12.485821293639,-8.61969833227421
2022-04-04,income,$40k - $60k,4.0,438.857142857143,11178422,3.9259310737879,5.1437479806277,11.6026183556662,-7.67668728187826
2022-04-04,crowding,less than 2%,0.0,474.857142857143,8324653,5.70422746578317,5.1437479806277,10.4994631139589,-4.79523564817577
2022-04-04,crowding,2% - 5%,1.0,475.285714285714,8894530,5.34357312062261,5.1437479806277,11.1742731452028,-5.83070002458021
2022-04-04,crowding,5% - 10%,2.0,404.142857142857,8097299,4.99108229970089,5.1437479806277,11.6871665909863,-6.69608429128543
2022-04-04,crowding,10% - 15%,3.0,235.714285714286,4893204,4.81717675605361,5.1437479806277,12.4393349854189,-7.62215822936527
2022-04-04,crowding,15% - 20%,4.0,132.428571428571,3217019,4.11649951177072,5.1437479806277,12.2546871094699,-8.13818759769923
2022-04-04,crowding,over 20%,5.0,188.571428571429,5289783,3.56482352057596,5.1437479806277,11.2721890591153,-7.70736553853932
2022-04-04,insurance,5% - 10%,1.0,378.285714285714,5906610,6.40444712425087,5.1437479806277,10.6840083212127,-4.27956119696185
2022-04-04,insurance,less than 5%,0.0,168.571428571429,2237998,7.53224214549917,5.1437479806277,10.0408617753137,-2.50861962981456
2022-04-04,insurance,10% - 15%,2.0,377.285714285714,6719224,5.61501914932013,5.1437479806277,11.6082616839459,-5.99324253462579
2022-04-04,insurance,15% - 25%,3.0,543.857142857143,11485295,4.73524748695739,5.1437479806277,11.8602935634337,-7.12504607647631
2022-04-04,insurance,25% - 35%,4.0,283.857142857143,7463115,3.80346735722474,5.1437479806277,11.6991033310962,-7.89563597387149
2022-04-04,insurance,over 35%,5.0,159.142857142857,4904246,3.24500151792665,5.1437479806277,11.0693951369136,-7.82439361898691
2022-04-04,income_cumulative,above $120K,0.0,318257.0,2744855,11594.6743999228,20986.614222675,11389.271928754,205.402471168787
2022-04-04,income_cumulative,$80k - $100k,0.0,955898.0,5567034,17170.6872995566,20986.614222675,17008.8416920033,161.845607553321
2022-04-04,income_cumulative,$100k - $120k,0.0,490683.0,3267678,15016.2592519826,20986.614222675,14843.9044483575,172.354803625081
2022-04-04,income_cumulative,$60k - $80k,0.0,1752854.0,8630488,20310.0218666662,20986.614222675,20161.5598098277,148.4620568385
2022-04-04,income_cumulative,below $40K,0.0,1900802.0,7290434,26072.5493159941,20986.614222675,25953.9006868453,118.648629148829
2022-04-04,income_cumulative,$40k - $60k,0.0,2573257.0,11160609,23056.6002267439,20986.614222675,22933.9456296695,122.654597074408
2022-04-13,income,above $120K,0.0,251.571428571429,2744855,9.16519920256001,5.78773995910063,7.98361441943078,1.18158478312923
2022-04-13,income,$80k - $100k,2.0,359.142857142857,5567034,6.45124238764946,5.78773995910063,7.6222451028414,-1.17100271519194
2022-04-13,income,$100k - $120k,1.0,233.857142857143,3267678,7.15667647966363,5.78773995910063,7.34257878006089,-0.185902300397265
2022-04-13,income,$60k - $80k,3.0,480.571428571429,8645644,5.55853824852641,5.78773995910063,7.82018294387807,-2.26164469535166
2022-04-13,income,below $40K,5.0,267.571428571429,7290434,3.67017146813795,5.78773995910063,7.9243250709232,-4.25415360278524
