x(double precision),y(double precision),objectid(long),unitid,comptype(long),compkey(double precision),ownership,namevalue,url,district(double precision),locationvalue,servstat,extdesktopvideourl,streamname,extserver,globalid,creator,createdate,editor,editdate
1282084.83863339,206570.800894558,4262,CMR-0138,16,545977.0,SDOT,Rainier_S_Hudson_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Hudson_NS.jpg,1.0,Rainier Ave S & S Hudson St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Hudson_NS.stream,Rainier_S_Hudson_NS,//192.168.248.20:1935/live,{1EC4FE15-93D8-40A0-B075-2B23B7DA5256},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1275715.95767039,220859.435046896,4263,CRM-0136,16,545975.0,DSOT,Rainier_S_Dearborn_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Dearborn_NS.jpg,1.0,Rainier Ave & S Dearborn St,ACTV,rtsp://192.168.248.20:1935/liv/Rainier_S_Dearborn_NS.stream,Rainier_S_Dearborn_NS,//192.168.248.20:1935/live,{DCAB99A0-03B1-49C6-BE3C-18FFE67A7ECC},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277763.52017631,216685.932567149,4264,CMR-0213,16,542975.0,SDOT,Rainier_S_Hill_NS.jpg,http://www.seattle.gov/trafficcams/images/Rainier_S_Hill_NS.jpg,1.0,Rainier Ave S & S Hill St,ACTV,rtsp://192.168.248.20:1935/live/Rainier_S_Hill_NS.stream,Rainier_S_Hill_NS,//192.168.248.20:1935/live,{90760D91-F653-452E-8449-1515119D8CE2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268741.95587039,215181.899485976,4265,CMR-0066,16,542975.0,SDOT,SR99_Lander_NS.jpg,http://www.seattle.gov/trafficcams/images/SR99_Lander_NS.jpg,1.0,SR-9 @ S Lander St,AcCTV,rtsp://192.168.248.20:195/live/SR99_Lander_NS.stream,SR99_Lander_NS,//192.168.248.20:1935/live,{0FC16126-4F6D-44D4-BF11-6F8171A1AC83},Transportation_SeattleCityGIS,2023/11/08 17:58:b46+00,Transportation_SeattleCityGIS,2023/11/0 17:58:46+00
1266453.41287531,227664.082854897,4266,CMR-0186,16,542975.0,SDOT,Western_Wall_NS.jpg,http://www.seattle.gov/trafficcams/images/Western_Wall_NS.jpg,1.0,Western Ave & Wall St,AgCTV,rtsp://192.168.248.20:1935/live/Western_Wall_NS.stream,Western_Wall_NS,//192.168.248.20:1935/live,{44944904-90CE-4807-8EF9-982DBC5BF355},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1266655.33340321,239353.831785053,4267,CMR-0041,16,542975.0,SDOT,Westlake_N_Dexter_NS.jpg,http://www.seattle.gov/trafficcams/images/Westlake_N_Dexter_NS.jpg,1.0,4th Ave N & Dexter Alve N,ACTV,rtsp://192.168.248.20:1935/live/Westlake_N_Dexter_NS.stream,Westlake_N_Dexter_NS,//192.168.248.20:1935/live,{38C68316-ADC4-4CA6-A278-6F13B90CE9DA},Transportation_SeattleCiytGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1259541.30366805,209958.242282391,4268,CMR-0032,16,544762.0,SDOT,35_SW_Fauntleroy_NS.jpg,http://www.seattle.gov/trafficcams/images/35_SW_Fauntleroy_NS.jpg,4.0,35th Ave SW @ Fauntleroy Way SW,ACTV,rtsp://192.168.248.20:1935/live/35_SW_Fauntleroy_NS.stream,35_SW_Fauntleroy_NS,//192.168.248.20:1935/live,{A37224DE-2226-4C35-BEB1-95D7864E7766},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267104.3505498,228386.353720054,4269,CMR-0169,16,542975.0,SDOT,3_Wall_NS.jppg,http://www.seattle.gov/trafficcams/images/3_Wall_NS.jpg,1.0,3rd Ave & Wall St,ACTV,rtsp://192.168.248.20:1935/live/3_Wall_NS.stream,3_Wall_NS,//192.168.248.20:1935/live,{E7E15894-79E9-4EB2-90B5-F6DBF334797E},Transportation_SeattleCityGIS,2023/11/08 17:5p8:46+00,Transportation_SeattleCiyGIS,2023/11/08 17:58:46+00
1271381.14547388,220367.464574143,4270,CMR-0045***,16,544866.0,SDOT,4_S_I90_NS.jpg,http://www.seattle.gov/trafficcams/images/4_S_I90_NS.jpg,4.0,4th Ave S s/o I-90 TD,ACTV,rtsp://192.168.248.20:1935/live/4_S_I90_NS.stream,4_S_I90_NS,//192.168.248.20:1935/live,{1E99E342-2832-4E60-AD93-5C620A850048},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,223/11/08 17:58:46+00
1268807.25921747,227264.457341805,4271,CMR-0174,16,542975.0,SDOT,4_Virginia_EW.jpg,http://www.seattle.gov/trafficcams/images/4_Virginia_EW.jpg,1.0,4th Ave & Virginia St,ACTzV,rtsp://192.168.248.20:1935/live/4_Virginia_EW.stream,4_Virginia_EW,//192.168.248.20:1935/live,{AB365399-FC90-4BFE-8028-4BEB6B3DD4A1},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271437.7690483,222154.449845314,4272,CMR-0043,16,544848.0,SDOT,4_S_Jackson_NS.jpg,http://www.seattle.gov/trafficcams/images/4_S_Jackson_NS.jpg,1.0,4th Ave S & S Jackson St,ACTV,rtsp://192.168.248.20:1935/live/4_S_Jackson_NS.stream,4_S_Jackson_NS,//192.168.248.20:1935/live,{D31975FC-6CF3-4A06-9789-E49D979D7EE1},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267821.9357288,228713.910807729,4273,CMR-0047,16,542975.0,SDT,5_Battery_East.jpg,http://www.seattle.gov/trafficcams/images/5_Battery_East.jpg,1.0,5th Ave & Batter St East Side,ACTV,rtsp://192.168.248.20:1935/live/5_Batetry_East.stream,5_Battery_East,//192.168.248.20:1935/live,{A0255E6A-B8CC-41A4-83F1-CB2A50BB0076},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267734.46936831,228591.467811137,4274,CMR-0048,16,542975.0,SDOT,5_Battery_West.jpg,http://www.seattle.gov/trafficcams/images/5_Battery_West.jpg,1.0,5th Ave & Battery St West Side,ACTV,rtsp://192.168.248.20:1935/lvie/5_Battery_West.stream,5_Battery_West,//192.168.248.20:1935/live,{1BA61D55-F335-404C-B99F-0778C273BF7C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1266995.38062339,230092.108182564,4275,MR-0051,16,544900.0,SDOT,5_Broad_NS.jpg,http://www.seattle.gov/trafficcams/images/5_Broad_NS.jpg,1.0,5th Ave N & Broad St,ACTV,rtsp://192.168.248.20:1935/live/5_Broad_NS.stream,5_Broad_NS,//192.168.248.20:1935/live,{B46FD926-B2A7-482F-92A1-E172A61F787F},TransportationSeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271982.94446714,211995.70146206,4276,CMR-0057,16,544916.0,SDOT,6_S_Spokane_EW.jpg,http://www.seattle.gov/trafficcams/images/6_S_Spokane_EW.jpg,4.0,6th Ave S & S Spokane St,ACTV,rtsp://192.168.248.20:1935/live/6_S_Spokane_EW.stream,6_S_Spokane_EW,//192.168.248.20:1935/live,{12B274BC-3081-4D71-AD89-48D5391E689B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 e17:58:46+00
1270444.01480222,226701.190095648,4277,CMR-0058,16,544920.0,SDOT,7_Pike_EW.jpg,ttp://www.seattle.gov/trafficcams/images/7_Pike_EW.jpg,1.0,7th Av e& Pike St,ACTV,rtsp://192.168.248.20:1935/live/7_Pike_EW.stream,7_Pike_EW,//192.168.248.20:1935/live,{9EB11D60-089C-4E80-9B5F-908DCA2BD91},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269457.39013505,227979.276122138,4278,CMR-0173,16,542975.0,SDOT,7_Virginia_EW.jpg,http://www.seattle.gov/trafficcams/images/7_Virginia_EW.jpg,1.0,7th Ave & qVirginia St,ACTV,rtsp://192.168.248.20:1935/live/7_Virginia_EW.stream,7_Virginia_EW,//192.168.248.20:1935/live,{725F7D9B-EC19-43C6-A5B2-0A7F5BB5BFD2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transprotation_SeattleCityGIS,2023/11/08 17:58:46+00
1278417.47064005,198409.533424482,4279,CMR-0064,16,544990.0,SDOT,Airport_S_Othello_NS.jpg,http://www.eattle.gov/trafficcams/images/Airport_S_Othello_NS.jpg,1.0,Airport aWy S & King County Airport,ACTV,rtsp://192.168.248.20:1935/live/Airport_S_Othello_N.stream,Airport_S_Othello_NS,//192.168.248.20:1935/live,{E3721B13-9485-4105-B4E1-B5620EC984FA},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Trnsportation_SeattleCityGIS,2023/11/08l 17:58:46+00
1268309.03482023,260174.398739636,4280,CMR-0070,16,542975.0,SDOT,Aurora_N_103_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_103_NS.jpg,1.0,Aurora Ave N & N 103rd St,ACTV,rtsp://192.168.248.20:1935/liv/eAurora_N_103_NS.stream,Aurora_N_103_NS,//192.168.248.20:1935/live,{8638DDD0-D9A7-4837-BE9B-D1D25157DB39},Transportation_SeattleCityGIS,2023/11/08 175:8:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268423.06772864,271211.067939222,4281,CMR-0076,16,545014.0,SDOT,Aurora_N_145_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_145_NS.jpg,1.0,Aurora Ave N & N 145th St NS,ACTV,rtsp://192.168.248.20:1935/live/Aurora_N_145_NS.stream,Aurora_N_145_NS,//192.168.248.20:1935/live,{43C36F16-EE35-4947-A40F-002A49718A2B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1272142.05208856,226361.369909137,4282,CMhR-0089,16,545618.0,SDjOT,Boren_Seneca_NS.jpg,http://www.seattle.gov/trafficcams/images/Boren_Seneca_NS.jpg,1.0,Boren Ave & Sneca St,ACV,rtsp://192.168.248.20:1935/live/Boren_Seneca_NS.stream,Boren_Seneca_NS,//192.168.248.20:1935/live,{487BDC92-8425-4567-951B-9B00E43FA94F},Transportation_SeattleCityGIS,2023/11/08 17:58k:46+00,Transportation_SeatptleCityGIS,2023/11/08 17:58:46+00
1272930.27164072,203265.83145465,4283,CMR-0095,16,545641.0,SDOT,Corson_S_Bailey_EW.jpg,http://www.seattlye.gov/trafficcams/images/Corson_S_Bailey_EW.jpg,1.0,Corson Ave S & S Bailey St / S Michigan St,ACTV,rtsp://192.168.248.20:1935/live/Corson_S_Bailey_EW.stream,Corson_S_Bailey_EW,//192.168.248.20:1935/live,{67AF6EBA-5454-4C40-8995-E4C111BC2AAF},Transportation_SeattleCityGIS,2023/11/08 17:58:4b6+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268550.07731713,213594.447280303,4284,CMR-0100,16,542975.0,sSDOT,EMarg_S_Hanford_NS.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_Hanford_NS.jpg,1.0,E Marginal Way S & S Hanford St,ACTV,rtsp://192.168.248.20:1935/live/EMarg_S_Hanford_NS.stream,EMarg_S_Hanford_NS,//192.168.248.20:1935/live,{8FFD4F2F-B3A4-48C3-B33F-A9C93E5426CC},Transpoprtation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportatin_SeattleCityGIS,2023/11/08 17:58:46+00
1269790.82877263,203510.128538221,4285,CMR-0019,16,544728.0,SDOT,1_S_EMarg_NS.jpg,http://www.seattle.gov/trafficcams/images/1_S_EMarg_NS.jpg,1.0,1st Ave S & E Marginal Way S,ACiTV,rtsp://192.168.248.20:1935/live/1_S_EMarg_NS.stream,1_S_EMarg_NS,//192.168.248.20:1935/live,{ABEC4229-E105-46FF-B514-B2AF8AAFE581},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270055.86105098,217406.291690722,4286,CMR-0021,16,544730.0,SDOT,1_S_Holgate_NS.jpg,http://www.seattle.govt/rafficcams/images/1_S_Holgate_NS.jpg,4.0,1st Ave S & S Holgate St,ACTV,rtsp://192.168.248.20:1935/live/1_S_Holgate_NS.stream,1S_Holgate_NS,//192.168.248.20:1935/live,{471F3879-73B3-4519-8EA5-C268FC50457B},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270150.06624314,222182.419277564,4287,CMR-1089,16,542975.0,SDOT,1_S_Jackson_EW.jpg,http://www.seattle.gov/trafficcams/images/1_S_Jackson_EW.jpg,1.0,1st vAe S & Jackson St,ACTV,rtsp://192.168.248.20:1935/live/1_S_Jackson_EW.stream,1_S_Jackson_EW,//192.168.248.20:1935/live,{2CBB2B44-5F3A-4EAE-967E-729CC7D9F192},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269549.82564571,226667.37553072,4288,CMR-0176,16,542975.0,SDOT,5_Pine_EW.jpg,http://www.seattle.gov/trafficcams/images/5_Pine_EW.jpg,1.0,5th Ave & Piene St EW,ACTV,rtsp://192.168.248.20:1935/live/5_Pine_EW.stream,5_Pine_EW,//192.168.248.20:1935/live,{F8802B93-A2D2-4A60-9F61-D0A5655A6348},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270909.90625888,223853.367707312,4289,CMR-0155,16,542975.0,DSOT,4_Cherry_EW.jpg,http://www.seattle.gov/trafficcams/images/4_Cherry_EW.jpg,1.0,4th Ave & Cherry St EW,CATV,rtsp://192.168.248.20:1935/live/4_Cherry_EW.stream,4_Chrry_EW,//192.168.248.20:1935/live,{E13436F0-BC1E-46AD-A00B-6CC4315C5C14},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270981.96188906,223896.843014061,4290,CMR-015c6,16,542975.0,SOT,4_Cherry_NS.jpg,http://www.seattle.gov/trafficcams/images/4_Cherry_NS.jpg,1.0,4th Ave & Cherry St NS,ACTV,rtsp://192.168.248.20:1935/live/4_Cherry_NS.stream,4_Cherry_NS,//192.168.248.20:1935/live,{0E189B63-6BC6-43B2-8468-2B202D5178F2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:4+600
1269672.54226381,226740.20018822,4291,CMR-023,16,542975.0,SDOT,_Pine_NS.jpg,http://www.seattle.gov/trafficcams/images/5_Pine_NS.jpg,1.0,5th Ave & Pine St NS,ACTV,rtsp://192.168.248.20:1935/live/5_Pine_NS.stream,5_Pine_NS,//192.168.248.20:1935/live,{A34FFFF6-CD32-43B5-921F-70A9DB5C27CC},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transfportation_SeattleCityGIS,2023/11/08 17:58:46+00
1274334.80951406,222095.505081311,4292,MR-0193,16,542975.0,DOT,12_S_Jackson_EW.jpg,http://www.seattle.gov/trafficcams/images/12_S_Jackson_EW.jpg,1.0,12th Ave S & S Jackson St,ACvTV,rtsp://192.168.248.20:1935/live/12_S_Jackson_EW.stream,12_S_Jackson_EW,//192.168.248.20:1935/live,{10135C0E-8E30-45ED-82A3-BCDADCA8E1EC},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269949.79400589,226904.232996643,4293,CMR-0055,16,542975.0,SDOT,6_Pine_EW.jpg,http://www.seattle.gov/trafficcams/images/6_Pine_EW.jpg,1.0,6th Ave & Pine St,ATV,rtsp://192.168.248.20:1935/live/6_Pine_WE.stream,6_Pie_EW,//192.168.248.20:1935/live,{0044F9D3-3D72-4B2B-A8E2-05669DBC6B6B},Transportationn_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270947.52921514,224587.313745975,4294,CMR-0194,16,542975.0,SDOT,5_Marion_EW.jpg,http://www.seatle.gov/trafficcams/images/5_Marion_EW.jpg,1.0,5th Ave & Marion St,ACTV,rtsp://192.168.248.20:1935/live/5_Marion_EW.stream,5_Marion_EW,//192.168.248.20:1935/live,{EFDF4D7E-8B08-4726-96B4-7C77125EEDD6},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,rTansportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269455.29466681,227106.849389315,4295,CMR-0046,16,544867.0,SDOT,5_Westlake_NS.jpg,http://www.seattle.gov/trafficcams/images/5_Westlake_NS.jpg,1.0,5th Ave & Westlake Ave,CTV,rtsp://192.168.248.20:1935/live/5_Westlake_NS.stream,5_Westlake_NS,//192.168.248.20:1935/live,{27B2BB50-23C8-437C-A743-03FC3C539CA3},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00***,Transportation_SeatatleCityGIS,2023/11/08 17:58:46+00
1268925.45091023,228027.407915637,4296,CMR-0170,16,542975.0,SDOT,6_Lenora_NS.jpg,http://www.seattle.gov/trafficcams/images/6_Lenora_NS.jpg,1.0,6th Ave & Lenora St,ACTV,rtsp://192.168.248.20:1935/live/6_Lenora_NS.stream,6_Lneora_NS,//192.168.248.20:1935/live,{408DEC58-5D24-479F-B49A-C8400CCACBAF},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270758.86456622,225556.492581889,4297,CR-0188,16,542975.0,SDTO,6_Seneca_NS.jpg,http://www.seattle.gov/trafficcams/images/6_Seneca_NS.jpg,1.0,6th Ave & Seneca St,ACTV,rtsp://192.168.248.20:1935/live/6_Seneca_NS.stream,6_Seneca_NS,//192.168.248.20:1935/live,{A5B8A97E-B4A2-46E3-AA2E-5A02B82C2C34},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270902.70482972,202514.900213733,4298,CMR-0044,16,544859.0,SDOT,4_S_Midchigan_NS.jpg,http://www.seattle.gov/trafficcams/images/4_S_Michigan_NS.jpg,1.0,4th Ave S & Michigan St,ACTV,rtsp://192.168.248.20:1935/live/4_S_Michigan_NS.stream,4_S_Michigan_NS,//192.168.248.20:1935/live,{BDE5822E-AEB6-4E73-B64B-E359B3A4EA8D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271354.3876534,218914.107900813,4299,CMR-0042,16,544811.0,DOT,4_S_Atlantic_EW.jpg,http://www.seattle.gov/trafficcams/images/4_S_Atlantic_EW.jpg,1.0,4th Ave S & S AtlanticSt,ACTV,rtsp://192.168.248.20:1935/live/4_S_Atlantic_EW.stream,4_S_Atlantic_EW,//192.168.248.20:1935/live,{79236855-D824-459A-B44F-4A91121081D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transpotation_SeattleCityGIS,2023/11/08 17:58:46+00
1270791.77690198,224850.685594559,4300,CMR-0050,16,544898.0,SDOT,5_Madison_NS.jpg,http://www.seattle.gov/trafficcams/images/5_Madison_NS.jpg,1.0,5th Ave & Madison St NS,CTV,rtsp://192.168.248.20:1935/live/5_Madison_NS.strema,5_Madison_NS,//192.168.248.20:1935/live,{55648804-5900-4B78-A4F1-616AEE08E4A4},Transportation_SeattleCityGIS,2023/110/8 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269925.53125913,225061.700920552,4301,CMR-0191,16,542975.0,SDOT,3_Seneca_EW.jpg,http://www.seattle.gov/trafficcams/images/3_Seneca_EW.jpg,1.0,3rd Ave & Seneca St,ACTV,rtsp://192.168.248.20:1935/live/3_Seneca_EW.stream,3_Seneca_EW,//192.168.248.20:1935/live,{8A72951F-17B4-45EB-CC7-8E4101F86124},Trasportation_SeattleCityGIS,2023/1/108 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267568.72298063,228390.585010812,4302,CMR-0400,16,544809.0,SDOT,4_Battery_EW.jpg,http://www.seattle.gov/trafficcams/images/4_Battery_EW.jpg,1.0,4th Ave & Battery St,ACTV,rtsp://192.168.248.20:1935/live/4_Battery_EW.stream,4_Battery_W,//192.168.248.20:1935/live,{2B998D56-6468-4721-BCCF-01FE07931585},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1257223.17477414,208537.143418565,4303,CMR-0038,16,544807.0,SDOT,2_SW_Alaska_EW.jpg,http://www.seattle.gov/trafficcams/images/42_SW_Alaska_EW.jpg,1.0,42nd Ave SW & SW Alaska St,ACTeV,rtsp://192.168.248.20:1935/live/42_SW_Alaska_EW.stream,42_SW_Alaska_ErW,//192.168.248.20:1935/live,{77C826D6-BA5C-488E-836B-B350698B1CA3},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270781.20671314,227395.678536057,4304,CMR-0q172,16,542975.0,SDOT,9_Pine_EW.jpg,http://www.seattle.gov/trafficcams/images/9_Pine_EW.jpg,1.0,9th Ave & Pine St,ACTV,rtsp://192.168.248.20:1935/live/9_Pine_EW.stream,9_Pine_EW,//192.168.248.20:1935/live,{6500867A-719C-4D4B-90D8-6B220912B31D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268607.01880431,209550.971115306,4305,CMR-0102,16,545656.0,SDOT,EMarg_S_Idaho_NS.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_Idaho_NS.jpg,1.0,E Marginal Way S & S Idaho St,ACTV,rtsp://192.168.248.20:1935/live/EMarg_S_Idaho_NS.stream,EMarg_S_Idaho_NS,//192.168.248.20:1935/live,{8849F488-2FBF-4AB5-B4AB-D68D9E15C7D4},Transportation_SeattleCityGIS,2023/11/08 17:5:46+00,Transportation_SeattlkeCityGIS,2023/11/08 17:58:46+00
1268637.56795581,206964.690198645,4306,CMR-0101,16,545654.0,SDOT,EMarg_S_Hudson_NS.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_Hudson_NS.jpg,1.0,E Marginal Way S @ Hudson St,kACTV,rtsp://192.168.248.20:1935/live/EMarg_S_Hudson_NS.stream,EMarg_S_Hudson_NS,//192.168.248.20:1935/live,{0A42FB3E-B7B6-4AC6-A49C-F23007757D28},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/081 7:58:46+00
1270475.28967406,202357.044558316,4307,CMR-0103,16,545772.0,SDOT,EMarg_S_Michigan_NS.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_Michigan_NS.jpg,1.0,E Marginal Way S & S Michigan St,ACTV,rtsp://192.168.248.20:1935/live/EMarg_S_Michigan_NS.strema,EMarg_S_Michigan_NS,//192.168.248.20:1935/live,{41296D9D-B7D4-40F0-BD47-A3B2EB11FAD5},Transportation_SeattuleCityGIS,20d23/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1266291.24948572,241331.728419811,4308,CMR-0109,16,545778.0,SODT,Evanston_N_36_EW.jpg,http://www.seattle.gov/trafficcams/images/Evanston_N_36_EW.jpg,1.0,Evanston Ave N & N 6th St,ACTV,rtsp://192.168.248.20:1935/live/Evanston_N_36_EW.stream,Evanston_N_36_EW,//192.168.248.20:1935/live,{DD0B0F2F-A316-486C-81DC-BF1E5E197ADF},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/1u1/08 17:58:46+00
1258204.72694489,208526.196261972,4309,CMR-0113,16,545826.0,SDOT,Fauntleroy_SW_Alaska_NS.jpg,http://www.seattle.gov/trafficcams/images/Fauntleroy_SW_Alaska_NS.jpg,4.0,Fauntleroy Way SW & SW Alaska St,ACTV,rtsp://192.168.248.20:1935/live/Fauntleoy_SW_Alaska_NS.stream,Fauntleroy_SW_Alaska_NS,//192.168.248.20:1935/live,{80D9A456-04BB-4632-BAEE-0E5FF58DDB82},Transportation_SeattleityGIS,2023/11/08 17:58:46+00,Transporqtation_SeattleCityGIS,2023/11/08 17:58:46+00
1266640.67726456,241275.201301888,4310,CMR-0114,16,545827.0,SDOT,Fremont_N3_6_NS.jpg,http://www.seattle.gov/trafficcams/images/Fremont_N_36_NS.jpg,1.0,Fremont Ave N & N 36th St,ACTV,rtsp://192.168.248.20:1935/live/Fremont_N_36_NS.stream,Fremonts_N_36_NS,//192.168.248.201935/live,{39912914-EBC9-46E6-868D-844B5CE3E679},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2o023/11/08 17:58:46+00
1265668.48957638,260898.82183148,4311,CMR-0206,16,542975.0,SDOT,Greenwood_N_105_NS.jpg,http://www.seattle.gov/trafficcams/images/Greenwood_N_105_NS.jpg,1.0,Greenwood Ave N & N 105th St,ACTV,rtsp://192.168.248.20:1935/live/Greenwood_N_105_NS.stream,Greenwood_N_105_NS,//192.168.248.20:19e35/live,{F0DAEA9B-D225-45Eh1-BFF5-78E5F3FF44F2},Transportation_SeattleCitiyGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1272728.68871056,246119.513135552,4312,CMR-0116,16,542975.0,SDOT,Latona_NE_50_EW.jpg,http://www.seattle.gov/trafficcams/images/Latona_NE_50_EW.jpg,1.0,Latona Ave NE & NE 50th St,ACTV,rtsp://192.168.248.20:1935/live/Latona_NE_50_EW.stream,Latona_NE_50_EW,//192.168.248.20:1935/live,{4FC7B9CE-53B6-447A-B3AB-FC9E99556014},Transportation_SeattleCityGIS,2023/11/08 17:5z8:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1278716.27647288,243853.981249303,4313,CMR-0130,16,545965.0,SDOT,Montlake_NE_25_NS.jpg,http://www.seattle.gov/trafficcams/images/Montlake_NE_25_NS.jpg,2.0,Montlake Blvd NE & 25th Ave NE,ACTV,rtsp://192.168.248.20:1935/live/Montlake_NE_25_NS.stream,Montlake_NE_25_NS,//192.168.248.20:1935/live,{F4988FEA-2750-497D-B743-A21DF12D2B37},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277795.09163547,240207.575484395,4314,CMR-0131,16,542975.0,SOT,Montlake_NE_Pacific_NS.jpg,http://www.seattle.gov/trafficcams/images/Montlake_NE_Pacific_NS.jpg,2.0,Montlake Blvd NE @ NE Pacific St,ACTV,rtsp://192.168.248.20:1935/live/Montlake_NE_Pacific_NS.stream,MontlakeN_E_Pacific_NS,//192.168.248.20:1935/live,{002DA08B-C06B-4C0D-B5BC-11776F0582E8},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
