yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2012,Santa Barbara,11,Community-Acquired Pneumonia,517.0,314909.0,164.2,158.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Barbara,11,Community-Acquired Pneumonia,555.0,319459.0,173.7,167.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,11,Community-Acquired Pneumonia,425.0,324453.0,131.0,127.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,11,Community-Acquired Pneumonia,281.0,241070.0,116.6,108.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,303,"344,335",88.0,115.8,1.0,Cell suppressed for small numbers
2017,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,261,"345,601",75.5,98.5,1.174068227082825,Cell suppressed for small numbers
2018,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,218,"346,132",63.0,81.3,1.0,Cell suppressed for small numbers
2019,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,201,"346,808",58.0,74.0,1.0,Cell suppressed for small numbers
2020,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,147,"349,310",42.1,53.5,0.64081952353863,Cell suppressed for small numbers
2021,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,119,"339,478",35.1,43.2,1.0,Cell suppressed for small numbers
2022,Santa Barbara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,147,"346,432",42.4,52.7,1.0,Cell suppressed for small numbers
2005,Santa Barbara,12,Urinary Tract Infection,362.0,306606.0,118.1,119.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,12,Urinary Tract Infection,392.0,307420.0,127.5,128.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,12,Urinary Tract Infection,402.0,310281.0,129.6,129.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,12,Urinary Tract Infection,374.0,314006.0,119.1,117.8,0,***,0.0,0.0,1.1814321098637457,Cell suppressed for small numbers
2009,Santa Barbara,12,Urinary Tract Infection,356.0,317734.0,112.0,110.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,12,Urinary Tract Infection,329.0,321346.0,102.4,101.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,12,Urinary Tract Infection,345.0,323344.0,106.7,104.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,12,Urinary Tract Infection,336.0,314909.0,106.7,101.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Barbara,12,Urinary Tract Infection,343.0,319459.0,107.4,101.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,12,Urinary Tract Infection,360.0,324453.0,111.0,105.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,12,Urinary Tract Infection,255.0,241070.0,105.8,97.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,259,"344,335",75.2,92.7,1.0,Cell suppressed for small numbers
2017,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,218,"345,601",63.1,77.1,1.0,Cell suppressed for small numbers
2018,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,215,"346,132",62.1,75.3,1.0,Cell suppressed for small numbers
2019,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,188,"346,808",54.2,65.0,1.0,Cell suppressed for small numbers
2020,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,144,"349,310",41.2,49.0,1.0,Cell suppressed for small numbers
2021,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,207,"339,478",61.0,70.5,1.0,Cell suppressed for small numbers
2022,Santa Barbara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,203,"346,432",58.6,67.9,1.0,Cell suppressed for small numbers
2005,Santa Barbara,13,Angina without Procedure,38.0,306606.0,12.4,13.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,13,Angina without Procedure,34.0,307420.0,11.1,12.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,13,Angina without Procedure,39.0,310281.0,12.6,13.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,13,Angina without Procedure,32.0,314006.0,10.2,11.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,13,Angina without Procedure,34.0,317734.0,10.7,11.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,13,Angina without Procedure,19.0,321346.0,5.9,6.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,13,Angina without Procedure,28.0,323344.0,8.7,9.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,13,Angina without Procedure,19.0,314909.0,6.0,6.2,0,***,0.0,0.0,0.8322405457485896,Cell suppressed for small numbers
2013,Santa Barbara,13,Angina without Procedure,23.0,319459.0,7.2,7.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,13,Angina without Procedure,18.0,324453.0,5.5,5.8,0,***,0.0,0.0,1.2612661592273489,Cell suppressed for small numbers
2015,Santa Barbara,13,Angina without Procedure,13.0,241070.0,5.4,5.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Santa Barbara,14,Uncontrolled Diabetes,17.0,306606.0,5.5,5.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,14,Uncontrolled Diabetes,13.0,307420.0,4.2,4.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,14,Uncontrolled Diabetes,17.0,310281.0,5.5,5.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,14,Uncontrolled Diabetes,11.0,314006.0,3.5,3.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,14,Uncontrolled Diabetes,14.0,317734.0,4.4,4.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,14,Uncontrolled Diabetes,15.0,321346.0,4.7,4.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,14,Uncontrolled Diabetes,10.0,323344.0,3.1,3.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,14,Uncontrolled Diabetes,12.0,314909.0,3.8,3.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Barbara,14,Uncontrolled Diabetes,15.0,319459.0,4.7,4.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,14,Uncontrolled Diabetes,11.0,324453.0,3.4,3.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,14,Uncontrolled Diabetes,10.0,241070.0,4.1,4.2,0,***,0.0,0.0,1.1328600577866528,Cell suppressed for small numbers
2016,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,73,"344,335",21.2,29.2,1.0,Cell suppressed for small numbers
2017,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,57,"345,601",16.5,22.6,1.0,Cell suppressed for small numbers
2018,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,65,"346,132",18.8,25.5,1.0,Cell suppressed for small numbers
2019,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,67,"346,808",19.3,26.0,1.0,Cell suppressed for small numbers
2020,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,51,"349,310",14.6,19.6,1.1279252589110484,Cell suppressed for small numbers
2021,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,57,"339,478",16.8,21.9,1.0,Cell suppressed for small numbers
2022,Santa Barbara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,59,"346,432",17.0,22.5,1.0,Cell suppressed for small numbers
2005,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),22.0,135802.0,16.2,16.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),18.0,135856.0,13.2,13.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),22.0,136954.0,16.1,16.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),12.0,138464.0,8.7,9.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),15.0,140003.0,10.7,11.3,0,***,0.0,0.0,0.6283719773070401,Cell suppressed for small numbers
2010,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),21.0,140924.0,14.9,15.7,0,***,0.0,0.0,0.787806858210397,Cell suppressed for small numbers
2011,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),14.0,142823.0,9.8,10.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),18.0,131581.0,13.7,14.3,0,***,0.0,0.0,1.0126799566708231,Cell suppressed for small numbers
2013,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),18.0,134369.0,13.4,14.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),28.0,138020.0,20.3,21.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),13.0,98939.0,13.1,13.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,16,"156,073",10.3,15.9,1.0,Cell suppressed for small numbers
2017,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,***,6.4,9.9,1.0,Cell suppressed for small numbers
2018,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,14,"156,403",9.0,13.8,1.0,Cell suppressed for small numbers
2019,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,15,"156,510",9.6,14.8,1.0,Cell suppressed for small numbers
2020,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,15,"157,070",9.5,14.8,1.0,Cell suppressed for small numbers
2021,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,11,"147,113",7.5,11.4,1.0,Cell suppressed for small numbers
2022,Santa Barbara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,12,"153,373",7.8,12.1,1.0,Cell suppressed for small numbers
2005,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),56.0,306606.0,18.3,20.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),47.0,307420.0,15.3,17.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),45.0,310281.0,14.5,16.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),33.0,314006.0,10.5,11.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),34.0,317734.0,10.7,11.7,0,***,0.0,0.0,0.8828487287554776,Cell suppressed for small numbers
2010,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),31.0,321346.0,9.6,10.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),38.0,323344.0,11.8,12.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),36.0,314909.0,11.4,11.8,0,***,0.0,0.0,1.175761996675463,Cell suppressed for small numbers
2013,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),50.0,319459.0,15.7,16.1,0,***,0.0,0.0,1.3578948550680718,Cell suppressed for small numbers
2014,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),35.0,324453.0,10.8,11.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),23.0,241070.0,9.5,9.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,55,"344,335",16.0,21.1,1.0,Cell suppressed for small numbers
2017,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,36,"345,601",10.4,13.7,1.0,Cell suppressed for small numbers
2018,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,44,"346,132",12.7,16.6,1.4945787358196732,Cell suppressed for small numbers
2019,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,59,"346,808",17.0,22.0,1.0,Cell suppressed for small numbers
2020,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,62,"349,310",17.7,22.8,0.5180466930262628,Cell suppressed for small numbers
2021,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,60,"339,478",17.7,22.0,1.0,Cell suppressed for small numbers
2022,Santa Barbara,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,45,"346,432",13.0,16.5,0.6535143420813253,Cell suppressed for small numbers
2005,Santa Barbara,90,Prevention Quality Overall Composite,3033.0,306606.0,989.2,1042.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,90,Prevention Quality Overall Composite,3017.0,307420.0,981.4,1028.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Barbara,90,Prevention Quality Overall Composite,2897.0,310281.0,933.7,970.2,0,***,0.0,0.0,0.7312367888386145,Cell suppressed for small numbers
2008,Santa Barbara,90,Prevention Quality Overall Composite,2640.0,314006.0,840.7,867.5,0,***,0.0,0.0,0.8627431817331731,Cell suppressed for small numbers
2009,Santa Barbara,90,Prevention Quality Overall Composite,2576.0,317734.0,810.7,833.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,90,Prevention Quality Overall Composite,2531.0,321346.0,787.6,807.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,90,Prevention Quality Overall Composite,2367.0,323344.0,732.0,745.9,0,***,0.0,0.0,0.8852228013798121,Cell suppressed for small numbers
2012,Santa Barbara,90,Prevention Quality Overall Composite,2458.0,314909.0,780.5,766.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Barbara,90,Prevention Quality Overall Composite,2519.0,319459.0,788.5,769.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,90,Prevention Quality Overall Composite,2404.0,324453.0,740.9,732.9,0,***,0.0,0.0,1.3678734319168369,Cell suppressed for small numbers
2015,Santa Barbara,90,Prevention Quality Overall Composite,1746.0,241070.0,724.3,688.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"2,027","344,335",588.7,791.5,0.6186368798518653,Cell suppressed for small numbers
2017,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"2,042","345,601",590.9,788.6,1.0,Cell suppressed for small numbers
2018,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"1,883","346,135",544.0,720.2,1.2629201813861388,Cell suppressed for small numbers
2019,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"2,007","346,808",578.7,759.5,1.0,Cell suppressed for small numbers
2020,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"1,735","349,310",496.7,648.6,1.0,Cell suppressed for small numbers
2021,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"1,777","339,478",523.5,664.5,1.0,Cell suppressed for small numbers
2022,Santa Barbara,90,Overall Composite,0.0,304287.0,0.0,0.0,"1,809","346,432",522.2,668.2,1.0,Cell suppressed for small numbers
2005,Santa Barbara,91,Prevention Quality Acute Composite,1428.0,306606.0,465.7,482.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,91,Prevention Quality Acute Composite,1462.0,307420.0,475.6,489.0,0,***,0.0,0.0,1.1713556798695626,Cell suppressed for small numbers
2007,Santa Barbara,91,Prevention Quality Acute Composite,1396.0,310281.0,449.9,458.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,91,Prevention Quality Acute Composite,1291.0,314006.0,411.1,415.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,91,Prevention Quality Acute Composite,1131.0,317734.0,356.0,358.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,91,Prevention Quality Acute Composite,1096.0,321346.0,341.1,342.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,91,Prevention Quality Acute Composite,1058.0,323344.0,327.2,326.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,91,Prevention Quality Acute Composite,1078.0,314909.0,342.3,329.4,0,***,0.0,0.0,0.8146813087852852,Cell suppressed for small numbers
2013,Santa Barbara,91,Prevention Quality Acute Composite,1089.0,319459.0,340.9,325.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,91,Prevention Quality Acute Composite,1003.0,324453.0,309.1,299.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,91,Prevention Quality Acute Composite,679.0,241070.0,281.7,262.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,562,"344,335",163.2,208.7,1.0,Cell suppressed for small numbers
2017,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,479,"345,601",138.6,175.7,1.0,Cell suppressed for small numbers
2018,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,433,"346,133",125.1,157.2,1.0,Cell suppressed for small numbers
2019,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,389,"346,808",112.2,139.4,1.0,Cell suppressed for small numbers
2020,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,291,"349,310",83.3,102.9,1.0,Cell suppressed for small numbers
2021,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,326,"339,478",96.0,115.1,1.0,Cell suppressed for small numbers
2022,Santa Barbara,91,Acute Composite,0.0,304287.0,0.0,0.0,350,"346,432",101.0,121.8,1.0,Cell suppressed for small numbers
2005,Santa Barbara,92,Prevention Quality Chronic Composite,1605.0,306606.0,523.5,557.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Barbara,92,Prevention Quality Chronic Composite,1555.0,307420.0,505.8,536.0,0,***,0.0,0.0,1.1198232915569877,Cell suppressed for small numbers
2007,Santa Barbara,92,Prevention Quality Chronic Composite,1501.0,310281.0,483.8,508.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Barbara,92,Prevention Quality Chronic Composite,1349.0,314006.0,429.6,449.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Barbara,92,Prevention Quality Chronic Composite,1445.0,317734.0,454.8,473.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Barbara,92,Prevention Quality Chronic Composite,1435.0,321346.0,446.6,463.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Barbara,92,Prevention Quality Chronic Composite,1309.0,323344.0,404.8,418.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Barbara,92,Prevention Quality Chronic Composite,1380.0,314909.0,438.2,435.7,0,***,0.0,0.0,0.8561667147557952,Cell suppressed for small numbers
2013,Santa Barbara,92,Prevention Quality Chronic Composite,1430.0,319459.0,447.6,442.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Barbara,92,Prevention Quality Chronic Composite,1401.0,324453.0,431.8,432.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Barbara,92,Prevention Quality Chronic Composite,1067.0,241070.0,442.6,426.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,465","344,335",425.5,580.7,0.5644486793814347,Cell suppressed for small numbers
2017,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,563","345,601",452.3,612.9,1.0,Cell suppressed for small numbers
2018,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,450","346,132",418.9,563.3,1.2248496208245363,Cell suppressed for small numbers
2019,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,618","346,808",466.5,622.3,1.0,Cell suppressed for small numbers
2020,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,444","349,310",413.4,548.8,1.0,Cell suppressed for small numbers
2021,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,451","339,478",427.4,552.0,1.0,Cell suppressed for small numbers
2022,Santa Barbara,92,Chronic Composite,0.0,304287.0,0.0,0.0,"1,459","346,432",421.2,548.6,1.0,Cell suppressed for small numbers
2016,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,405,"344,335",117.6,149.0,0.6220544810866399,Cell suppressed for small numbers
2017,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,377,"345,601",109.1,137.9,1.0,Cell suppressed for small numbers
2018,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,427,"346,132",123.4,155.4,1.0,Cell suppressed for small numbers
2019,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,500,"346,808",144.2,181.1,1.0,Cell suppressed for small numbers
2020,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,491,"349,310",140.6,176.0,1.1581720706981278,Cell suppressed for small numbers
2021,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,512,"339,478",150.8,186.0,1.0,Cell suppressed for small numbers
2022,Santa Barbara,93,Diabetes Composite,0.0,304287.0,0.0,0.0,471,"346,432",136.0,169.0,0.9896964537451828,Cell suppressed for small numbers
2005,Santa Clara,1,Diabetes Short-term Complications,449.0,1267009.0,35.4,34.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,1,Diabetes Short-term Complications,453.0,1280352.0,35.4,34.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,1,Diabetes Short-term Complications,419.0,1297418.0,32.3,31.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,1,Diabetes Short-term Complications,483.0,1319407.0,36.6,35.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,1,Diabetes Short-term Complications,485.0,1339490.0,36.2,35.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,1,Diabetes Short-term Complications,525.0,1357407.0,38.7,37.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,1,Diabetes Short-term Complications,535.0,1377352.0,38.8,38.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,1,Diabetes Short-term Complications,579.0,1358776.0,42.6,42.6,0,***,0.0,0.0,1.0063474953274496,Cell suppressed for small numbers
2013,Santa Clara,1,Diabetes Short-term Complications,609.0,1383328.0,44.0,44.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,1,Diabetes Short-term Complications,620.0,1385342.0,44.8,44.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,1,Diabetes Short-term Complications,508.0,1063381.0,47.8,48.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,587,"1,493,296",39.3,67.8,1.0,Cell suppressed for small numbers
2017,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,596,"1,501,944",39.7,68.6,1.0,Cell suppressed for small numbers
2018,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,546,"1,508,214",36.2,62.7,1.0,Cell suppressed for small numbers
2019,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,549,"1,507,624",36.4,63.1,1.0,Cell suppressed for small numbers
2020,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,554,"1,520,713",36.4,63.1,1.0,Cell suppressed for small numbers
2021,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,578,"1,493,505",38.7,67.2,1.0,Cell suppressed for small numbers
2022,Santa Clara,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,626,"1,490,785",42.0,73.1,1.0,Cell suppressed for small numbers
2005,Santa Clara,2,Perforated Appendix,340.0,1474.0,23.1,24.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,2,Perforated Appendix,365.0,1495.0,24.4,25.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,2,Perforated Appendix,374.0,1630.0,22.9,24.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,2,Perforated Appendix,340.0,1587.0,21.4,23.0,0,***,0.0,0.0,0.6530450860755642,Cell suppressed for small numbers
2009,Santa Clara,2,Perforated Appendix,350.0,1590.0,22.0,23.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,2,Perforated Appendix,347.0,1465.0,23.7,24.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,2,Perforated Appendix,373.0,1299.0,28.7,29.9,0,***,0.0,0.0,1.2499542155091343,Cell suppressed for small numbers
2012,Santa Clara,2,Perforated Appendix,350.0,1243.0,28.2,28.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,2,Perforated Appendix,350.0,1089.0,32.1,32.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,2,Perforated Appendix,350.0,899.0,38.9,38.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,2,Perforated Appendix,282.0,631.0,44.7,42.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Santa Clara,3,Diabetes Long-term Complications,1069.0,1267009.0,84.4,94.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,3,Diabetes Long-term Complications,1122.0,1280352.0,87.6,97.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
