index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,REP,MV
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,REP,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,REP,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
CLN,CLN,CLN,CLN,REP,CLN,CLN,CLN,CLN,CLN,CLN
