yearvalue(long),prscrbr_geo_lvl,prscrbr_geo_cd(double precision),prscrbr_geo_desc,breakout_type,breakout,tot_prscrbrs(double precision),tot_opioid_prscrbrs(double precision),tot_opioid_clms(double precision),tot_clms(double precision),opioid_prscrbng_rate(double precision),opioid_prscrbng_rate_five_y_chg(double precision),opioid_prscrbng_rate_one_y_chg(double precision),la_tot_opioid_clms(double precision),la_opioid_prscrbng_rate(double precision),la_opioid_prscrbng_rate_five_y_chg(double precision),la_opioid_prscrbng_rate_one_y_chg(double precision)
2021,County,12121.0,National,Totals,Rural,43.0,30.0,2854.0,110931.0,2.57,-1.55,-0.4,171.0,5.99,-5.69,-0.19
2021,County,12123.0,Arkansas,Totals,Rural,35.0,21.0,4875.0,86604.0,5.63,-1.98,-0.61,302.0,6.19,-0.42,0.2
2021,County,12125.0,Delaware,Totals,Urban,12.0,8.0,942.0,27051.0,3.48,-0.14,-0.11,0.0,0.0,0.0,0.0
2021,County,12127.0,New York,Totals,Rural,1918.0,1243.0,147441.0,3208394.0,4.6,-1.48,-0.26,14519.0,9.85,-2.31,-0.41
2021,County,12129.0,Colorado,Totals,Rural,25.0,14.0,888.0,55803.0,1.59,-3.97,-0.94,25.0,2.82,-4.51,-2.11
2021,County,12131.0,Connecticut,Totals,Urban,180.0,102.0,7895.0,214456.0,3.68,-1.98,-1.33,431.0,5.46,-0.37,0.52
2021,County,12133.0,Connecticut,Totals,Urban,25.0,20.0,2391.0,76013.0,3.15,-0.31,-1.15,122.0,5.1,-1.49,-1.72
2021,County,13001.0,Mississippi,Totals,Rural,32.0,26.0,3640.0,82401.0,4.42,0.07,-1.84,247.0,6.79,1.55,-1.24
2021,County,13003.0,National,Totals,Urban,5.0,4.0,2275.0,27372.0,8.31,-1.22,-0.33,28.0,1.23,-2.72,-0.25
2021,County,13005.0,Oregon,Totals,Rural,19.0,16.0,7052.0,101627.0,6.94,-0.31,-0.04,350.0,4.96,-1.18,-0.2
2021,County,13007.0,Colorado,Totals,Urban,4.0,4.0,565.0,15024.0,3.76,0.44,0.38,0.0,0.0,0.0,0.0
2021,County,13009.0,Alaska,Totals,Rural,99.0,60.0,8839.0,230811.0,3.83,-0.52,0.27,183.0,2.07,-2.51,-0.32
2021,County,13011.0,New York,Totals,Urban,9.0,7.0,144.0,18309.0,0.79,-0.3,-0.38,0.0,0.0,0.0,0.0
2021,County,13013.0,Alaska,Totals,Rural,97.0,59.0,5544.0,144174.0,3.85,-2.12,-0.94,124.0,2.24,-0.38,-1.71
2021,County,13015.0,Hawaii,Totals,Rural,233.0,155.0,30560.0,585850.0,5.22,-0.49,1.98,1573.0,5.15,-2.99,0.47
2021,County,13017.0,Florida,Totals,Urban,30.0,21.0,5835.0,112419.0,5.19,-3.83,-0.09,250.0,4.28,-8.76,0.39
2021,County,13019.0,National,Totals,Urban,17.0,13.0,2613.0,59225.0,4.41,-0.24,-0.39,116.0,4.44,-1.07,-0.22
2021,County,13021.0,Washington,Totals,Urban,1178.0,767.0,85673.0,1588006.0,5.4,-0.65,-0.2,6718.0,7.84,-2.63,-0.06
2021,County,13023.0,District of Columbia,Totals,Urban,13.0,11.0,1287.0,36166.0,3.56,-2.29,-2.42,57.0,4.43,-2.44,-0.66
2021,County,13025.0,California:Sierra,Totals,Rural,6.0,6.0,1801.0,32366.0,5.56,1.26,-0.39,104.0,5.77,2.99,0.9
2021,County,13027.0,Alabama,Totals,Rural,12.0,9.0,5924.0,87090.0,6.8,-0.48,-0.76,203.0,3.43,-1.06,0.38
2021,County,13029.0,Iowa,Totals,Rural,45.0,33.0,4842.0,109608.0,4.42,-4.9,-0.19,221.0,4.56,-12.21,-0.19
2021,County,13031.0,Alabama:Jefferson,Totals,Rural,201.0,136.0,27076.0,492515.0,5.5,1.75,0.92,2044.0,7.55,2.83,1.3
2021,County,13033.0,Montana,Totals,Rural,20.0,15.0,4507.0,113600.0,3.97,-1.36,0.1,171.0,3.79,-0.49,0.18
2021,County,13035.0,California:Yuba,Totals,Rural,24.0,16.0,12559.0,85619.0,14.67,2.98,0.73,1247.0,9.93,-4.03,-1.12
2021,County,13037.0,Virgin Islands,Totals,Rural,10.0,7.0,388.0,18695.0,2.08,-1.66,-1.61,0.0,0.0,-0.99,0.0
2021,County,13039.0,Florida,Totals,Urban,94.0,44.0,3439.0,107732.0,3.19,-2.33,-0.82,180.0,5.23,-1.11,-1.08
2021,County,13043.0,National,Totals,Urban,17.0,16.0,2791.0,49765.0,5.61,-0.63,-0.39,62.0,2.22,-2.51,-0.4
2021,County,13045.0,California:Orange,Totals,Urban,342.0,219.0,36911.0,647370.0,5.7,-0.12,-0.2,3001.0,8.13,-0.91,-1.05
2021,County,13047.0,National,Totals,Rural,96.0,64.0,6592.0,255683.0,2.58,-2.66,-0.08,207.0,3.14,-5.52,-0.91
2021,County,13049.0,Alabama:Geneva,Totals,Rural,8.0,7.0,3036.0,45850.0,6.62,-0.8,-0.25,43.0,1.42,-0.06,0.51
2021,County,13051.0,Oregon,Totals,Rural,1365.0,876.0,91875.0,1704029.0,5.39,-1.01,0.07,7869.0,8.56,-2.04,-0.85
2021,County,13053.0,Arkansas,Totals,Rural,43.0,28.0,466.0,7335.0,6.35,1.03,2.13,0.0,0.0,0.0,0.0
2021,County,13055.0,District of Columbia,Totals,Urban,23.0,18.0,3028.0,67722.0,4.47,0.16,-0.28,124.0,4.1,1.5,0.55
2021,County,13057.0,Missouri,Totals,Rural,500.0,326.0,66748.0,736356.0,9.06,-1.18,-0.1,12171.0,18.23,-2.11,-0.06
2021,County,13059.0,National,Totals,Urban,841.0,503.0,93277.0,1003537.0,9.29,1.29,0.2,10672.0,11.44,0.73,0.28
2021,County,13061.0,Alaska,Totals,Rural,6.0,4.0,812.0,38288.0,2.12,-6.1,0.11,11.0,1.35,-5.53,-0.59
2021,County,13063.0,Kansas,Totals,Rural,438.0,266.0,17255.0,554486.0,3.11,-3.35,-0.23,772.0,4.47,-6.56,-0.63
2021,County,13065.0,Arizona:Pima,Totals,Urban,8.0,8.0,3849.0,47917.0,8.03,-0.21,-0.23,50.0,1.3,-2.14,-0.65
2021,County,13067.0,Alabama,Totals,Urban,2567.0,1549.0,121323.0,2581765.0,4.7,-1.65,-0.1,13151.0,10.84,-2.8,-1.16
2021,County,13069.0,New Mexico,Totals,Rural,135.0,89.0,20620.0,368318.0,5.6,-2.16,-0.88,1211.0,5.87,-1.65,0.5
2021,County,13071.0,Delaware,Totals,Rural,137.0,88.0,7865.0,273409.0,2.88,-0.61,-0.22,353.0,4.49,-1.6,-0.39
2021,County,13073.0,California:El Dorado,Totals,Urban,302.0,216.0,39282.0,458758.0,8.56,-2.99,-0.11,4647.0,11.83,-7.08,-1.52
2021,County,13075.0,Florida:Baker,Totals,Rural,24.0,15.0,3046.0,78937.0,3.86,-1.79,0.04,191.0,6.27,-2.11,-0.12
2021,County,13077.0,Delaware,Totals,Urban,375.0,249.0,25797.0,501581.0,5.14,-1.93,-1.46,2094.0,8.12,-5.51,-3.86
2021,County,13079.0,Wyoming,Totals,Rural,2.0,2.0,2993.0,29110.0,10.28,2.33,-0.03,257.0,8.59,-2.49,0.69
2021,County,13081.0,West Virginia,Totals,Urban,106.0,69.0,20659.0,332576.0,6.21,1.4,-0.77,1965.0,9.51,1.11,-0.89
2021,County,13083.0,Colorado,Totals,Rural,17.0,13.0,742.0,47266.0,1.57,-0.31,0.24,23.0,3.1,0.0,3.1
2021,County,13085.0,Washington,Totals,Urban,64.0,46.0,3132.0,106263.0,2.95,-1.32,-0.17,140.0,4.47,-1.52,-1.07
2021,County,13087.0,District of Columbia,Totals,Rural,44.0,30.0,6627.0,138270.0,4.79,-1.28,-0.16,394.0,5.95,-0.47,0.23
2021,County,13089.0,Arkansas,Totals,Urban,3031.0,1758.0,112947.0,2606551.0,4.33,-0.65,0.24,8473.0,7.5,-0.95,-0.17
2021,County,13091.0,Hawaii,Totals,Rural,41.0,31.0,4804.0,156674.0,3.07,-2.28,-0.21,417.0,8.68,-1.94,-1.3
2021,County,13093.0,Pennsylvania,Totals,Urban,5.0,3.0,68.0,7609.0,0.89,-3.17,0.0,0.0,0.0,-12.24,0.0
2021,County,13095.0,Florida,Totals,Rural,425.0,263.0,36405.0,749289.0,4.86,-1.42,-0.26,3092.0,8.49,-2.15,-0.62
2021,County,13097.0,Alabama:Randolph,Totals,Urban,246.0,148.0,12512.0,315799.0,3.96,-1.24,0.29,1330.0,10.63,-1.72,-0.57
2021,County,13099.0,Montana,Totals,Rural,11.0,9.0,1350.0,26704.0,5.06,-0.85,-1.36,0.0,0.0,0.0,0.0
2021,County,13103.0,California,Totals,Rural,79.0,55.0,5495.0,123732.0,4.44,-0.41,0.14,119.0,2.17,-2.94,-0.44
2021,County,13105.0,California:Sierra,Totals,Rural,24.0,19.0,5585.0,120959.0,4.62,-0.5,-0.18,107.0,1.92,-0.86,0.4
2021,County,13107.0,Pennsylvania,Totals,Urban,47.0,35.0,6649.0,160487.0,4.14,-0.16,0.48,243.0,3.65,-3.45,-0.36
2021,County,13109.0,Alabama,Totals,Urban,13.0,11.0,2736.0,50253.0,5.44,1.49,0.34,776.0,28.36,17.32,-0.56
2021,County,13111.0,Arkansas,Totals,Urban,55.0,43.0,8624.0,167133.0,5.16,-1.38,0.09,336.0,3.9,-3.27,-0.87
2021,County,13113.0,Hawaii,Totals,Rural,518.0,338.0,22302.0,738671.0,3.02,-1.37,-0.5,1869.0,8.38,-3.13,-1.24
2021,County,13115.0,Arizona,Totals,Rural,567.0,359.0,70972.0,1032960.0,6.87,-0.06,-0.21,6641.0,9.36,0.86,-0.26
2021,County,13117.0,Alabama,Totals,Rural,455.0,306.0,23284.0,578439.0,4.03,-2.02,-1.4,1578.0,6.78,-4.13,-2.82
2021,County,13119.0,Alabama,Totals,Urban,36.0,26.0,5638.0,191877.0,2.94,-2.08,-0.21,131.0,2.32,-0.32,0.13
2021,County,13121.0,Alaska,Totals,Rural,5583.0,3385.0,216780.0,4285533.0,5.06,-0.79,0.01,26313.0,12.14,-0.91,-0.58
2021,County,13123.0,National,Totals,Rural,41.0,31.0,5254.0,120172.0,4.37,-2.24,-0.79,460.0,8.76,-2.69,-0.88
2021,County,13125.0,Alabama,Totals,Urban,1.0,1.0,36.0,2646.0,1.36,1.36,1.36,0.0,0.0,0.0,0.0
2021,County,13127.0,Mississippi,Totals,Rural,305.0,198.0,26238.0,582341.0,4.51,-2.37,0.18,2363.0,9.01,-3.48,-2.07
2021,County,13129.0,Georgia,Totals,Rural,138.0,99.0,13690.0,224145.0,6.11,1.32,-0.21,781.0,5.7,-2.7,-1.52
2021,County,13131.0,Connecticut,Totals,Urban,39.0,26.0,2303.0,89206.0,2.58,-1.26,-0.37,56.0,2.43,1.28,0.6
2021,County,13133.0,West Virginia,Totals,Rural,70.0,44.0,3774.0,172157.0,2.19,-3.65,-0.23,133.0,3.52,-3.78,0.46
2021,County,13135.0,Arkansas,Totals,Urban,2378.0,1432.0,117865.0,2509475.0,4.7,-1.15,-0.39,13460.0,11.42,-1.86,-0.2
2021,County,13137.0,National,Totals,Urban,86.0,66.0,6329.0,234192.0,2.7,-2.05,-0.17,199.0,3.14,-2.44,0.02
2021,County,13139.0,National,Totals,Urban,1089.0,727.0,70885.0,1365797.0,5.19,-0.73,-0.52,6342.0,8.95,-1.52,-0.6
2021,County,13141.0,California,Totals,Rural,5.0,4.0,481.0,16704.0,2.88,-0.47,0.19,27.0,5.61,2.53,1.95
2021,County,13143.0,Kansas,Totals,Rural,33.0,26.0,9148.0,155322.0,5.89,0.72,-0.17,999.0,10.92,1.28,-1.22
2021,County,13145.0,National,Totals,Rural,18.0,16.0,513.0,12532.0,4.09,1.71,1.54,0.0,0.0,0.0,0.0
2021,County,13147.0,Arkansas,Totals,Urban,30.0,24.0,4220.0,102664.0,4.11,-0.88,0.14,139.0,3.29,-0.72,-0.23
2021,County,13149.0,Alabama,Totals,Urban,4.0,1.0,0.0,8690.0,3.6,-1.32,-0.21,0.0,0.0,0.0,0.0
2021,County,13151.0,Mississippi,Totals,Rural,624.0,425.0,48950.0,826074.0,5.93,-1.32,-0.89,4538.0,9.27,-1.29,-2.54
2021,County,13153.0,Montana,Totals,Urban,409.0,268.0,33868.0,602948.0,5.62,-1.76,-0.02,1094.0,3.23,-5.75,-0.16
2021,County,13155.0,West Virginia,Totals,Urban,12.0,9.0,1890.0,51184.0,3.69,-1.04,0.18,0.0,0.0,0.0,0.0
2021,County,13157.0,National,Totals,Urban,184.0,126.0,16352.0,351808.0,4.65,-1.94,-0.31,610.0,3.73,-4.15,-0.58
2021,County,13159.0,National,Totals,Rural,9.0,9.0,1498.0,38321.0,3.91,-0.73,-0.27,77.0,5.14,-3.64,-2.48
2021,County,13161.0,National,Totals,Urban,24.0,19.0,4356.0,79257.0,5.5,-2.8,-0.68,181.0,4.16,-2.76,-0.3
2021,County,13163.0,Florida:Baker,Totals,Rural,14.0,13.0,2125.0,96247.0,2.21,-0.86,-0.03,48.0,2.26,0.51,1.08
2021,County,13165.0,Kansas,Totals,Rural,7.0,3.0,3068.0,49912.0,6.15,0.71,0.41,272.0,8.87,-2.47,-1.91
2021,County,13167.0,National,Totals,Rural,12.0,9.0,791.0,33988.0,2.33,-2.04,-1.7,0.0,0.0,0.0,0.0
2021,County,13169.0,California,Totals,Urban,25.0,16.0,7303.0,230095.0,3.17,-10.45,0.09,602.0,8.24,-11.96,-1.64
2021,County,13171.0,National,Totals,Rural,19.0,12.0,2969.0,91296.0,3.25,-0.06,0.28,94.0,3.17,-3.53,-1.47
2021,County,13173.0,National,Totals,Urban,5.0,3.0,742.0,22301.0,3.33,-0.9,0.04,0.0,0.0,0.0,0.0
2021,County,13175.0,California:El Dorado,Totals,Rural,151.0,91.0,12030.0,488954.0,2.46,-1.84,-0.27,727.0,6.04,-6.04,-2.71
2021,County,13177.0,Colorado,Totals,Urban,35.0,25.0,1697.0,44734.0,3.79,-1.18,0.22,16.0,0.94,-4.15,0.0
2021,County,13179.0,Montana,Totals,Rural,170.0,113.0,10084.0,185924.0,5.42,-0.43,2.36,1072.0,10.63,4.31,8.41
2021,County,13181.0,Colorado,Totals,Urban,4.0,3.0,2101.0,32528.0,6.46,-1.04,-0.2,79.0,3.76,-4.06,0.8
2021,County,13183.0,Alabama,Totals,Urban,1.0,0.0,0.0,3050.0,0.0,-2.8,-0.21,0.0,0.0,0.0,0.0
2021,County,13185.0,Hawaii,Totals,Rural,388.0,265.0,42130.0,773527.0,5.45,-0.7,0.01,5669.0,13.46,1.26,-0.76
2021,County,13187.0,Arizona,Totals,Rural,50.0,36.0,3407.0,126387.0,2.7,-2.41,0.07,142.0,4.17,-0.79,-0.07
2021,County,13189.0,Delaware,Totals,Rural,52.0,38.0,6262.0,239569.0,2.61,-2.02,-0.17,267.0,4.26,-2.71,-2.7
2021,County,13191.0,Alaska:Southeast Fairbanks,Totals,Urban,6.0,5.0,422.0,19332.0,2.18,-1.42,-0.4,0.0,0.0,0.0,0.0
2021,County,13193.0,California:El Dorado,Totals,Rural,14.0,10.0,2118.0,66351.0,3.19,-0.75,0.16,67.0,3.16,-4.05,0.89
2021,County,13195.0,Kansas,Totals,Rural,13.0,8.0,1083.0,29107.0,3.72,-2.99,-0.49,39.0,3.6,0.8,-0.08
2021,County,13197.0,Florida,Totals,Urban,5.0,4.0,214.0,17805.0,1.2,-0.97,-0.2,0.0,0.0,0.0,0.0
2021,County,13199.0,New Jersey,Totals,Rural,19.0,11.0,1158.0,59691.0,1.94,-1.56,-0.61,0.0,0.0,0.0,0.0
2021,County,13201.0,California,Totals,Rural,25.0,18.0,2335.0,51148.0,4.57,-0.87,0.08,199.0,8.52,-1.63,-1.07
2021,County,13205.0,Alaska:Southeast Fairbanks,Totals,Rural,24.0,18.0,3646.0,90160.0,4.04,-1.91,0.1,220.0,6.03,-3.91,-1.6
2021,County,13207.0,Arkansas,Totals,Rural,18.0,13.0,2493.0,99901.0,2.5,-0.99,-0.27,36.0,1.44,-1.43,0.02
2021,County,13209.0,Connecticut,Totals,Rural,2.0,2.0,0.0,5895.0,3.6,-1.32,-0.21,0.0,0.0,0.0,0.0
2021,County,13211.0,Illinois,Totals,Rural,25.0,23.0,2953.0,82132.0,3.6,-0.17,-0.73,87.0,2.95,-3.93,-0.33
2021,County,13213.0,Florida,Totals,Urban,50.0,36.0,5985.0,196807.0,3.04,-1.94,-0.23,487.0,8.14,-4.33,0.49
2021,County,13215.0,Arkansas,Totals,Rural,873.0,560.0,85672.0,1318270.0,6.5,-0.83,0.04,9692.0,11.31,-2.19,-0.55
2021,County,13217.0,Alaska,Totals,Urban,156.0,108.0,17762.0,240794.0,7.38,0.27,0.22,2269.0,12.77,0.8,-1.11
2021,County,13219.0,Connecticut,Totals,Urban,165.0,104.0,9548.0,276463.0,3.45,-5.43,-0.15,253.0,2.65,-12.41,-0.06
2021,County,13221.0,Idaho,Totals,Urban,11.0,7.0,76.0,14060.0,0.54,-3.75,0.2,12.0,15.79,8.99,-11.48
2021,County,13223.0,California:Sierra,Totals,Rural,151.0,102.0,21149.0,279380.0,7.57,-1.83,-1.78,2494.0,11.79,-1.57,-1.43
2021,County,13225.0,National,Totals,Urban,44.0,36.0,4521.0,114914.0,3.93,-0.63,-0.22,148.0,3.27,-1.86,0.02
2021,County,13227.0,New Mexico,Totals,Urban,98.0,61.0,8397.0,191023.0,4.4,1.21,1.72,1142.0,13.6,9.31,9.67
2021,County,13229.0,Georgia,Totals,Rural,12.0,7.0,4037.0,40982.0,9.85,2.17,0.41,511.0,12.66,-1.66,1.81
2021,County,13231.0,California:El Dorado,Totals,Rural,4.0,2.0,47.0,5716.0,0.82,-1.29,-1.47,0.0,0.0,0.0,0.0
2021,County,13233.0,California,Totals,Urban,46.0,35.0,5194.0,143453.0,3.62,-0.9,-0.29,78.0,1.5,-0.75,0.07
2021,County,13235.0,Missouri,Totals,Urban,23.0,20.0,7342.0,86744.0,8.46,4.17,2.98,1003.0,13.66,6.91,-2.24
2021,County,13237.0,Wyoming,Totals,Urban,36.0,22.0,3252.0,90628.0,3.59,1.1,-0.07,128.0,3.94,-0.82,-0.75
2021,County,13239.0,Wyoming,Totals,Urban,3.0,3.0,129.0,2832.0,4.56,3.81,2.3,0.0,0.0,0.0,0.0
2021,County,13241.0,New Jersey,Totals,Urban,35.0,28.0,6825.0,96024.0,7.11,0.77,-0.31,228.0,3.34,-1.55,-0.49
2021,County,13243.0,Indiana,Totals,Urban,7.0,7.0,320.0,13141.0,2.44,-1.21,-0.99,41.0,12.81,6.14,1.51
2021,County,13245.0,Colorado,Totals,Urban,1961.0,1303.0,66982.0,1578572.0,4.24,-0.71,-0.01,4895.0,7.31,0.55,-0.26
2021,County,13247.0,Delaware,Totals,Rural,12.0,1.0,0.0,0.0,3.6,-1.32,-0.21,0.0,0.0,0.0,0.0
