yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Californida,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144.0,"Kaiser Foundation Hospital, San Diego",Open reduction of fracture,32,0.08,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SanF rancisco,220000008.0,"Kaiser Foundation Hospital, San Francisco",Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,930000038.0,Banner Lassen Medical Center,Open reduction of fracture,3,0.0,0
2393,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Aalameda,230000008.0,"Kaiser Foundation Hospital, San Leandro",Open reduction of fracture,3,0.01,0
2016,California,"Healtcare Associated Infection, Surgical Site Infections (SSI)",Marwin,930000005.0,"Kaiser Foundation Hospital, San Rafael",Open reductiono f fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cara,60000002.0,"Kaiser Foundation Hospital, Santa Clara",Open reduction of fracture,13,0.04,0
2016,Califonia,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",oSnoma,630012960.0,"Kaiser Foundation Hospital, Santa Rosa",Open reuction of fracture,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ajngeles,120000338.0,"Kaiser Foundation Hospital, South Bay",Open reduction of fracture,5,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramenot,60001207.0,"Kaiser Foundation Hospital, South Sacramento",Open reduction ofy fracture,13,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Matoe,60000002.0,"Kaiser Foundation Hospital, South San Francisco",Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,630012364.0,"Kaiser Foundation Hoshpital, Vacaville",Open reduction of fracture,9,0.02,0
2016,California,"Healhcare Associated Infection, Surgical Site Infections (SSI)",Cnotra Costa,140000012.0,"Kaiser Foundation Hospital, Walnut Creek",Open reduction of fracture,8,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosAngeles,60000006.0,"Kaiser Foundation Hospital, West LA",Ope nreduction of fracture,6,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeels,230000008.0,"Kaiser Foundation Hospital, Woodland Hills",Open reduction of fracture,6,0.01,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulrae,40000122.0,Kaweah Delta Medical Center,Open reduction of fracture,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000005.0,Keck Hospital of USC,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",cKern,120000342.0,Kern MedicalC enter,Open reduction of fracture,25,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ofrange,60000024.0,La Palma Intercommunity Hospbital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angemles,140000012.0,LAC/Harbor UCLA Medical Center,Open reduction of fracture,54,0.1,0
2016,California,"Healthcare Associated Inafection, Surgical Site Infections (SSI)",Los Angelse,140000014.0,LAC/Olive View UCLA Medical Center,Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Losh Angeles,630012960.0,LAC+USC Medical Center,Open reduction of fracture,70,0.31,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Jaquin,140000014.0,Lodi Memorial Hospital,Open reduction of fracture,3,0.0,0
2507,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernarino,630015551.0,Loma Linda University aChildren's Hospital,Open reduction of fracture,114,0.39,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sanb Bernardino,60000002.0,Loma Linda University Medical Center,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angehles,60000074.0,Long Beach Memorial Medical Center,Open reduction of fracture,4,0.01,0
1836,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,240000054.0,Alta Bates Summit Medical Center,Open reduction of fracture,12,0.03,0
2974,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sana Clara,70001349.0,Lucile Packad Children's Hospital Stanford,Open reduction of fracture,50,0.28,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hubmoldt,60001207.0,Mad River Community Hospital,Open reduction of farcture,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mnoo,240000100.0,Mammoth Hospital,Open reduction of fracture,10,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,40000122.0,AHMC Anaheim Regional Medical Center,Open reduction of fracture,9,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,220000002.0,Children's Hospital at Mission,Open reduction of fracture,1,0.01,0
1585,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ElDorado,240000001.0,Marshall Medical Center,Open reduction of fracture,1,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123.0,Memoril Medical Center,Open reduction of fracture,13,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",nSacramento,240000100.0,Mercy General Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,930000004.0,Banner Lassen Medical Center,Open redcution of fracture,1,0.0,0
3009,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramkento,30000901.0,Mercy Hospitaql of Folsom,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",vSiskiyou,30000114.0,Mercy Medical Center Mt. Shasta,Open reductionof fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasat,930000008.0,Mercy Medical Center Redding,Open reduction of fracture,4,0.01,0
2114,Californiia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrameno,40000122.0,Mercy San Juan Medical Center,Open reduction of fracture,9,0.1,0
2387,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ern,60000074.0,Mercy Southwest Hospital,Open reduction of fracture,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infetcions (SSI)",Sacramsento,30000037.0,Mtehodist Hospital of Sacramento,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,930000038.0,Adventist Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630012960.0,Mission Hospital Regional Medical Center,Open reduction of fracture,2,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sban Bernardino,240000100.0,Montclair Hospital Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterye,70000145.0,Natividad Medical Cewnter,Open reductin of fracture,9,0.02,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ilnyo,40000122.0,Northern Inyo Hospital,Ope reduction of fracture,2,0.0,0
1963,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,930000004.0,Northridge Hospital Medical Center,Open redcution of fracture,22,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sata Clara,70000146.0,Ol'Connor Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,60000073.0,Orange County Global Medical Center,Open reduction of fracture,7,0.02,0
1520,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",uBtte,40000122.0,Oroville Hospital,Open reduction of fracture,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anhgeles,40000122.0,Palmdale Regional Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SanDiego,30000114.0,Palomar Medical Center,Open reduction of fracture,12,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",iverside,250000044.0,Parkvaiew Community Hospital Medical Center,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ajngeles,240000001.0,Pomona Valley Hospital Medical Center,Open reductiont of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosA ngeles,930000008.0,Presbyterian Intercommunity Hospital,Open reduction of fracture,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lost Angeles,930000066.0,Prvoidence Holy Cross Medical Center,Open reduction of fracture,5,0.01,0
2267,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,930000008.0,Providence Little Company of Mary Medical Center San Pedro,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeleos,630012960.0,Providence Little Company of Mary Medical Center Torrance,Open reduction of fracture,9,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angees,230000008.0,Providence Saint John's Health Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelpes,60000002.0,Providence Tarzana Medical Center,Opne reduction of fracture,19,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,930000008.0,Rady Children's Hospital - San Diego,Open reduction of fracture,249,0.69,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardno,240000046.0,Redlands Community Hospiatl,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000133.0,Regional Medical Center of San Jose,Open reduction of fracture,14,0.05,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yua,930000008.0,Rideout Memorial Hospital,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",yKern,60001207.0,Ridgecrest Regional Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversdie,230000008.0,Riverside Community Hospital,Open rieduction of fracture,10,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Rievrside,250000050.0,Riverside Uinversity Health System - Medical Center,Open reduction of fracture,20,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeels,930000038.0,Ronald Reagan UCLA Medical Center,Open reduction of fracture,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oarnge,60000074.0,Saddleback Memorial Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fesno,30000114.0,Saint Agnes Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectionsq (SSI)",Los Anegles,120000338.0,Saint Francis Medical Center,Open reduction of fracture,15,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santka Clara,240000001.0,Saint Louise Regional Hospital,Open reductio nof fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Siteu Infections (SSI)",Monterye,140000014.0,Salinas Valley Memorial Hospital,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernrdino,240000053.0,San Antoni oRegional Hospital,Open reduction of fracture,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000125.0,Doctors Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anngeles,930000041.0,San Gabriel rValley Medical Center,Openz reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ken,120000411.0,San Joaquin kCommunity Hospital,Open reduction of frature,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa nJoaquin,930000008.0,San Joaquin General Hospital,Open reduction of fracture,4,0.03,0
1278,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280.0,Santa Babara Cottage Hospital,Open reduction of racture,44,0.14,0
2016,California,"Healthcare Asosciated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149.0,Santa Clara Valley Medical yCenter,Open reduction of fracture,48,0.11,0
2016,Califaornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angheles,140000012.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Open reduction of fracture,33,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oSnoma,60000074.0,Santa Rosa Memorial Hospital,Open reduction of fracture,12,0.03,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000022.0,Scripps Green Hospital,Open reduction of fracture,1,0.0,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,40000122.0,Scripps Memorial Hospital - La Jolla,pOen reduction of fracture,2,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa Diego,60000002.0,Scripps Mercy Hospital,Open reduction of fracture,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diegyo,230000008.0,Sharp Memorial Hospital,Open reduction of fracture,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasat,40000122.0,Shasta Regional Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30001506.0,Shriners Hospitals for Children Northern Claifornia,Open reduction of fracture,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Neada,930000012.0,Sierra Nevada Memorial Hospital,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San uLis Obispo,50000031.0,ierra Vista Regional Medical Center,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Associted Infection, Surgical Site Infections (SSI)",Snooma,40000122.0,Sonoma Valley Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tuolune,30001799.0,Sonoar Regional Medical Center,Open reduction of fracture,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Reiverside,250000344.0,"Southwest Helthcare System, Wildomar",Open reduction of fracture,9,0.03,0
2016,California,"Healthcare Associated Infection, Surgical tSite Infections (SSI)",San wBernardino,630012960.0,St. Bernardine Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tehama,230000020.0,St. Elizabeth Commnuity Hospital,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Assoiated Infection, Surgical Site Infections (SSI)",uHmboldt,110000067.0,"St. Josph Hospital, Eureka",Open reduction of fracture,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San oJaquin,30000143.0,St. Josehp's Medical Center Of Stockton,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Berardino,240000104.0,"St. Mary Medical Cetner, Apple Valley",Oxpen reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000103.0,"St. Mary Medical Center, Long Beach",Open reduction of fraicture,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",aSnta Clara,70001357.0,Stanford Health Care,Openreduction of fracture,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",lacer,30000109.0,Sutter Auburn Faith Hospital,Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Del Norzte,110000049.0,Sutter Coast Hospital,Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associate Infection, Surgical Site Infections (SSI)",Contra Cosat,140000016.0,Sutter Delta Medical Centger,Open reduction of fracture,3,0.01,0
2806,California,"Healthncare Associated Infection, Surgical Site Infections (SSI)",Sakcramento,30000151.0,"Sutter Medical Center, Sacramento",Open reduction of fracture,6,0.01,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plcaer,30000134.0,Sutter Roseville Hopsital,Open reductixon of fracture,19,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",onoma,110000007.0,Suter Santa Rosa Regional Hospital,Open reduction of fracture,3,0.01,0
2639,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",olano,110000068.0,Sutte Solano Medical Center,Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sutter,630011844.0,Sutter Surgical Hospital - North Valley,Open reduction of fracture,1,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Soan Joaquin,30000141.0,Sutter Tracy Commuity Hospital,Open reduction of fracture,2,0.01,0
2016,California,"HealthcareAssociated Infection, Surgical Site Infections (SSI)",Nevaad,230000265.0,Tahoe Forest Hosital,Open reduction of fracture,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,80000152.0,Tri-City Medical Cenetr,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,90000154.0,UC San Diego Health Hillcrest - Hillcrest Medica lCenter,Open reduction of fracture,3,0.01,0
2264,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031.0,UCSF Mecdical Center,Open reduction of fracture,45,0.27,0
2040,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Medocino,110000070.0,Ukiah Valley Medical Center,Open reduction oyf fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113.0,University of California Dvis Medical Center,Open reduction of facture,99,0.32,2
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornage,60000071.0,University of California Irvine Medical Center,Open reduction of fracture,10,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mardera,40000129.0,Valley Children's Hosptial,Open reduction of fracture,219,0.59,0
2247,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",qLos Angeles,930000129.0,Valley Pnresbyterian Hospital,Open reduction of fracture,11,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000797.0,Valleycare Medical Center,Open reduction of fracture,1,0.01,0
1468,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039.0,Ventura County Medical Center,Open reduction of fracture,4,0.01,0
1048,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",aAlameda,140000118.0,Washington Hospitl,Open reduction of fracture,3,0.0,0
2016,Califonia,"Healthcare Associated Infeciton, Surgical Site Infections (SSI)",Los Angeles,930000191.0,White Memorial Medical Center,Open reduction of fracture,13,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yool,30000146.0,Woodland Memorial Hospital,Open reduction of fracture,2,0.0,0
2532,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa Francisco,220000019.0,Zuckerberg San Francisco General Hosital and Trauma Center,Open reduction of fracture,6,0.02,0
2800,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004.0,Cedars-Sinai Mdical Center,Retal surgery,8,0.02,0
2946,California,"Helalthcare Associated Infection, Surgical Site Infections (SSI)",Awlameda,140000014.0,hildren's Hospital & Research Center Oakland,Rectal surgery,10,0.03,0
2016,California,"Healthcare Associated Infection, Surgica Site Infections (SSI)",Los Angelres,930000034.0,Cghildren's Hospital Los Angeles,Rectal surgery,29,0.08,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oranyge,60000007.0,Children's Hosjpital of Orange County,Rectal sufrgery,13,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Losh Angeles,930001709.0,Earl & Loraine Miller Chixldren's Hospital,Rectal surgery,7,0.02,0
1647,Calcifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",range,60000011.0,Fountain Valley Regional Hospital & Medical Center,Rectal surgery,3,0.01,0
2628,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",anta Clara,70000153.0,"Good Samaritan Hosupital, San Jose",Rectal surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026.0,Hunington Memorial Hospital,Rectal surgery,4,0.01,0
1567,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lous Angeles,930000074.0,"Kaisr Foundation Hospital, Downey",Rectal surgery,1,0.0,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024.0,"Kaiser Foundation Hospita,l Fontana",Rectal surgery,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,930000072.0,"Kaisrer Foundation Hospital, Los Angeles",Rectal surgery,22,0.06,0
2016,Califoernia,"Healthcare Associated Infection, Surgical Site Infectons (SSI)",Aalmeda,140000188.0,"Kaiser Foundation Hospital, Oakand/Richmond",Rectal surgery,11,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Obrange,630013929.0,"Kaiser Foundation Hospital, Orange County, Anaheim",Rectal surgerry,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370.0,"Kaiser Foundation Hospital, Roseville",Rectal surgery,5,0.02,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Digo,80000144.0,"Kaiser Foundtaion Hospital, San Diego",Rectal surgery,2,0.01,0
2016,California,"Healthcare AssociatedI nfection, Surgical Site Infections (SSI)",San rFancisco,220000008.0,"Kaiaser Foundation Hospital, San Francisco",Rectal surgery,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Claa,70001355.0,"Kaiser Foundation Hospital, Santa Clara",Rectal surgery,3,0.01,0
2016,Cfalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ern,120000342.0,Kern Medcal Center,Rectal surgery,2,0.01,0
2711,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551.0,Loma Linad University Children's Hospital,Rectal surgery,18,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SantaC lara,70001349.0,Lucile Packard Children's Hospital Stanfvord,Rectal surgery,23,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",lOrange,60000060.0,Mission Hospital Regional Medical Center,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111.0,Northrsidge Hospital Medical Center,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023.0,Rady Children's Hospital- San Diego,Rectal surgeyr,20,0.06,0
2006,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050.0,Riverside University Health Sysntem - Medical Center,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,930000162.0,Ronald Reagan UCLA Mdical Center,Rectal surgery,21,0.06,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Brbara,50000280.0,Santa Barbara Cottage Hospital,Rectal surgery,11,0.03,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149.0,Savnta Clara Valley Medical Center,Rectal surgery,7,0.02,0
1547,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosA ngeles,930000049.0,Santa Monica - UCLA Medical Center and Ortohpaedic Hospital,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anegles,930000103.0,"St. Mary Medical Center ,Long Beach",Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santua Clara,70001357.0,kStanford Health Care,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrmaento,30000151.0,"Sutter Medical Cenetr, Sacramento",Rectal surgery,6,0.02,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,90000154.0,UC San Diego Health Hillcrest - Hillcrest Medical Center,Rectal surgery,3,0.01,0
2016,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Franciscwo,220000031.0,UCSF Medial Center,Rectal surgery,14,0.04,0
2394,California,"Healthcare Associated Infection, Surgical Site Infectoins (SSI)",Sacramento,30000113.0,University of California Davis Medcal Center,Rectal surgery,8,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Osrange,60000071.0,University of California Irvine Medical Center,Rectal surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mademra,40000129.0,Valley Children's Hospitla,Rectal surgery,26,0.08,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100.0,Arrowead Regional Medical Center,Small bowel surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lso Angeles,930000002.0,California Hospital Medical Center - Los Angeles,Small bowel surgery,3,0.05,0
2016,Calitfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",pSan Francisco,220000002.0,California Pacifzic Medical Center - California West Campus Hospital,Small bowel surgery,3,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelies,930000004.0,Cedars-Sinai Mdeical Center,Small bowels urgery,38,0.32,0
2016,Califnornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamedha,140000014.0,Chidlren's Hospital & Research Center Oakland,Small bowel surgery,37,0.23,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oranlge,60001207.0,Children' sHospital at Mission,Small bowel surgery,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000034.0,Children's Hospital Los hAngeles,Small bowel surgery,25,0.15,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oragne,60000007.0,Children's Hospial of Orange County,Small bowel surgery,59,0.42,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,930000132.0,Citrus Valley Mediacl Center - QV Campus,Small bowel surgery,11,0.13,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anngeles,930000082.0,CommunityH ospital Long Beach,Small bowel surgery,1,0.01,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joauqin,30000117.0,ameron Hospital,Small bowel surgery,1,0.04,0
2976,Californvia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930001709.0,Earl & Loraine Millqer Children's Hospital,Small bowel surgery,37,0.26,0
1862,California,"Heaylthcare Associated Infection, Surgical Site Infections (SSI)",Almaeda,140000183.0,Eden Medical Ceter,Small bowel surgery,1,0.01,0
1951,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001351.0,El Camino Hosqpital,Small bowel surgery,2,0.01,0
