OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
31261,2,Hydrography Shoreline,807.730196417945
31262,1,Surficial Material Contact,2397.10810051119
31263,1,Surficial Material Contact,564.026598764642
31264,3,State Boundary,831.173846670354
31265,2,Hydrography Shoreline,957.501721511033
31266,1,Surficial Material Contact,6251.17346141621
31267,1,Surficial Material Contact,1211.02814300277
31268,2,Hydrography Shoreline,779.879073351382
31269,2,Hydrography Shoreline,257.302708405281
31270,2,Hydrography Shoreline,421.966553284685
31271,2,Hydrography Shoreline,356.737199149471
31272,2,Hydrography Shoreline,371.081183127089
31273,2,Hydrography Shoreline,2807.75910483254
31274,1,Surficial Material Contact,7592.13608152516
31275,1,Surficial Material Contact,3277.76535049703
31276,1,Surficial Material Contact,818.541671547696
31277,1,Surficial Material Contact,19890.8534995648
31278,1,Surficial Material Contact,8884.68035072786
31279,2,Hydrography Shoreline,249.633745662652
31280,1,Surficial Material Contact,1474.76157908611
31281,2,Hydrography Shoreline,1144.5199359035
31282,2,Hydrography Shoreline,496.539706642341
31283,1,Surficial Material Contact,208.398587861503
31284,1,Surficial Material Contact,3361.84636160191
31285,2,Hydrography Shoreline,8765.99837040244
31286,2,Hydrography Shoreline,3000.64255565456
31287,1,Surficial Material Contact,248.986020467927
31288,1,Surficial Material Contact,3484.9803953941
31289,2,Hydrography Shoreline,4010.46203265187
31290,2,Hydrography Shoreline,22915.416084639
31291,1,Surficial Material Contact,24529.9578014624
31292,1,Surficial Material Contact,10645.9098377589
31293,1,Surficial Material Contact,1746.9593268074
31294,2,Hydrography Shoreline,390.427037878141
31295,2,Hydrography Shoreline,4569.49077036339
31296,2,Hydrography Shoreline,1462.41573131074
31297,1,Surficial Material Contact,2420.97797774834
31298,1,Surficial Material Contact,7.69027883352968
31299,2,Hydrography Shoreline,193.41877171561
31300,1,Surficial Material Contact,7399.13098945564
31301,1,Surficial Material Contact,6644.50748187222
31302,1,Surficial Material Contact,360.28729308072
31303,2,Hydrography Shoreline,7124.86878970778
31304,2,Hydrography Shoreline,6813.41029861041
31305,2,Hydrography Shoreline,123.433457806091
31306,2,Hydrography Shoreline,2689.94786304995
31307,1,Surficial Material Contact,4395.87637795926
31308,2,Hydrography Shoreline,2414.3762352711
31309,2,Hydrography Shoreline,235.899131485888
31310,2,Hydrography Shoreline,160.186969534998
31311,1,Surficial Material Contact,445.48636721225
31312,2,Hydrography Shoreline,6464.09786695559
31313,2,Hydrography Shoreline,22579.3298535854
31314,1,Surficial Material Contact,15225.2919953023
31315,1,Surficial Material Contact,4596.13846918868
31316,1,Surficial Material Contact,16.6806359010626
31317,1,Surficial Material Contact,3447.41850814471
31318,1,Surficial Material Contact,8264.29131372179
31319,1,Surficial Material Contact,3515.80621844585
31320,1,Surficial Material Contact,345.688944591171
31321,2,Hydrography Shoreline,685.437612089159
31322,1,Surficial Material Contact,530.801251887664
31323,2,Hydrography Shoreline,27314.6431259117
31324,1,Surficial Material Contact,3204.37070328085
31325,1,Surficial Material Contact,1182.98387385937
31326,2,Hydrography Shoreline,1134.1722955464
31327,1,Surficial Material Contact,2932.06546646959
31328,1,Surficial Material Contact,462.510513208717
31329,2,Hydrography Shoreline,88.9330274323468
31330,2,Hydrography Shoreline,633.751371372235
31331,2,Hydrography Shoreline,1688.38641762199
31332,1,Surficial Material Contact,4343.38776391353
31333,1,Surficial Material Contact,923.744421290056
31334,1,Surficial Material Contact,4753.7039720146
31335,1,Surficial Material Contact,4079.41562655418
31336,1,Surficial Material Contact,1572.5391003572
31337,2,Hydrography Shoreline,22934.1805425319
31338,1,Surficial Material Contact,1992.23189977858
31339,2,Hydrography Shoreline,524.693989595018
31340,1,Surficial Material Contact,16997.6079629222
31341,2,Hydrography Shoreline,3794.37328562743
31342,1,Surficial Material Contact,1076.94423557649
31343,2,Hydrography Shoreline,1897.60028809206
31344,2,Hydrography Shoreline,1385.6511555948
31345,2,Hydrography Shoreline,1767.98384013981
31346,1,Surficial Material Contact,1080.41269579944
31347,1,Surficial Material Contact,1466.37574467528
31348,1,Surficial Material Contact,1377.29063522886
31349,1,Surficial Material Contact,8263.29696095879
31350,2,Hydrography Shoreline,2101.55955712573
31351,1,Surficial Material Contact,2644.0954475585
31352,2,Hydrography Shoreline,245.931181303838
31353,1,Surficial Material Contact,9258.82495584797
31354,1,Surficial Material Contact,4803.03319068105
31355,2,Hydrography Shoreline,4206.52048549413
31356,2,Hydrography Shoreline,1946.70098707556
31357,1,Surficial Material Contact,2638.31490992045
31358,1,Surficial Material Contact,4239.61389949592
31359,1,Surficial Material Contact,703.72823428638
31360,2,Hydrography Shoreline,1637.90912544664
31361,1,Surficial Material Contact,2323.53980268669
31362,2,Hydrography Shoreline,2777.5344496351
31363,2,Hydrography Shoreline,9527.89010837149
31364,3,State Boundary,5040.3846487923
31365,2,Hydrography Shoreline,573.119408269822
31366,1,Surficial Material Contact,2327.67140925427
31367,1,Surficial Material Contact,926.983282953921
31368,2,Hydrography Shoreline,7764.57250882191
31369,1,Surficial Material Contact,2462.15477571911
31370,1,Surficial Material Contact,233.763445757998
31371,1,Surficial Material Contact,2778.18447355729
31372,1,Surficial Material Contact,570.326328865275
31373,1,Surficial Material Contact,14353.774440077
31374,1,Surficial Material Contact,10653.9434354969
31375,1,Surficial Material Contact,1109.52590684099
31376,2,Hydrography Shoreline,839.333517657626
31377,1,Surficial Material Contact,5287.31726493311
31378,3,State Boundary,1084.94685147007
31379,2,Hydrography Shoreline,5126.6667805685
31380,1,Surficial Material Contact,4876.41042691501
31381,2,Hydrography Shoreline,815.708301924456
31382,3,State Boundary,188.437983169371
31383,1,Surficial Material Contact,500.631056342888
31384,1,Surficial Material Contact,58.8531540104292
31385,2,Hydrography Shoreline,393.672303947267
31386,1,Surficial Material Contact,387.681110877994
31387,2,Hydrography Shoreline,618.377562798867
31388,1,Surficial Material Contact,612.163146692135
31389,2,Hydrography Shoreline,1972.93663475993
31390,2,Hydrography Shoreline,1224.02301722291
31391,2,Hydrography Shoreline,1130.0415563104
31392,1,Surficial Material Contact,1687.96974082061
31393,2,Hydrography Shoreline,5910.73107647919
31394,2,Hydrography Shoreline,1743.54835139738
31395,2,Hydrography Shoreline,1186.58122240267
31396,2,Hydrography Shoreline,298.473796122273
31397,1,Surficial Material Contact,2501.01714355887
31398,1,Surficial Material Contact,1829.28045220441
31399,1,Surficial Material Contact,1526.53537242583
31400,1,Surficial Material Contact,1462.62020386747
31401,2,Hydrography Shoreline,837.641340093045
31402,1,Surficial Material Contact,6534.1467815048
31403,1,Surficial Material Contact,8878.03999729501
31404,3,State Boundary,1394.04077770139
31405,1,Surficial Material Contact,977.428470859582
31406,1,Surficial Material Contact,2870.32942229508
31407,1,Surficial Material Contact,1640.80731027703
31408,2,Hydrography Shoreline,14645.6632554395
31409,1,Surficial Material Contact,12020.8729880505
31410,1,Surficial Material Contact,4275.60136860061
31411,1,Surficial Material Contact,229.386530386769
31412,1,Surficial Material Contact,1641.81126731627
31413,2,Hydrography Shoreline,1859.99668722631
31414,2,Hydrography Shoreline,1733.81573352263
31415,1,Surficial Material Contact,1701.96852491776
31416,1,Surficial Material Contact,116.457903572545
31417,2,Hydrography Shoreline,9246.79245605063
31418,1,Surficial Material Contact,2254.46396637584
31419,1,Surficial Material Contact,3931.95445298102
31420,1,Surficial Material Contact,171.558779800491
31421,1,Surficial Material Contact,1831.60482384059
31422,1,Surficial Material Contact,3543.1986014043
31423,1,Surficial Material Contact,3883.86390841093
31424,1,Surficial Material Contact,7050.17601763059
31425,1,Surficial Material Contact,3776.08023923443
31426,1,Surficial Material Contact,3878.86395225308
31427,2,Hydrography Shoreline,7956.18751138654
31428,2,Hydrography Shoreline,698.719384333595
31429,1,Surficial Material Contact,9630.28954075032
31430,2,Hydrography Shoreline,1752.66552849301
31431,2,Hydrography Shoreline,91.6427708624907
31432,2,Hydrography Shoreline,1302.57023119188
31433,1,Surficial Material Contact,1480.92552395727
31434,1,Surficial Material Contact,2548.50464043461
31435,2,Hydrography Shoreline,7934.90648280378
31436,1,Surficial Material Contact,3486.00593905232
31437,1,Surficial Material Contact,1027.48964297971
31438,2,Hydrography Shoreline,374.802405996154
31439,2,Hydrography Shoreline,9606.49303619239
31440,1,Surficial Material Contact,9960.77737978355
31441,2,Hydrography Shoreline,395.458892378145
31442,1,Surficial Material Contact,546.297846675301
31443,1,Surficial Material Contact,1597.71108953206
31444,2,Hydrography Shoreline,1775.35921079815
31445,2,Hydrography Shoreline,2036.35536979866
31446,1,Surficial Material Contact,1615.36394383068
31447,2,Hydrography Shoreline,125.010586034087
31448,2,Hydrography Shoreline,6968.16056894455
31449,2,Hydrography Shoreline,93.1869868466824
31450,2,Hydrography Shoreline,2079.8845685232
31451,2,Hydrography Shoreline,112.102612771692
31452,2,Hydrography Shoreline,133.745174649885
31453,1,Surficial Material Contact,6973.48173611382
31454,2,Hydrography Shoreline,14863.439691634
31455,1,Surficial Material Contact,5916.33147175727
31456,1,Surficial Material Contact,4909.05633664625
31457,2,Hydrography Shoreline,199.957774827361
31458,1,Surficial Material Contact,446.604422963832
31459,2,Hydrography Shoreline,1174.97386647764
31460,2,Hydrography Shoreline,181.238896037522
31461,1,Surficial Material Contact,571.452470787753
31462,1,Surficial Material Contact,4758.00219666143
31463,1,Surficial Material Contact,8558.40872572621
31464,2,Hydrography Shoreline,5421.02564749785
31465,1,Surficial Material Contact,1911.55554171009
31466,1,Surficial Material Contact,9811.97688260134
31467,1,Surficial Material Contact,978.53446125771
31468,2,Hydrography Shoreline,307.638731837037
31469,1,Surficial Material Contact,197.295044925755
31470,2,Hydrography Shoreline,325.535404429005
31471,1,Surficial Material Contact,389.023957823205
31472,1,Surficial Material Contact,1011.27796743016
31473,1,Surficial Material Contact,2133.77920400018
31474,1,Surficial Material Contact,606.974123710818
31475,1,Surficial Material Contact,5235.33283897163
31476,2,Hydrography Shoreline,3474.63133974262
31477,1,Surficial Material Contact,621.939392458471
31478,1,Surficial Material Contact,2645.0111357902
31479,2,Hydrography Shoreline,1133.90885323047
31480,2,Hydrography Shoreline,236.172022675065
31481,2,Hydrography Shoreline,2937.48113463165
31482,1,Surficial Material Contact,1301.17021003121
31483,1,Surficial Material Contact,30853.850763547
31484,1,Surficial Material Contact,1195.07475194191
31485,2,Hydrography Shoreline,1694.40973758322
31486,2,Hydrography Shoreline,1462.30957945134
31487,1,Surficial Material Contact,1973.21835848803
31488,2,Hydrography Shoreline,401.596503219663
31489,1,Surficial Material Contact,568.57777982336
31490,2,Hydrography Shoreline,993.729603146198
31491,1,Surficial Material Contact,9508.24698101501
31492,2,Hydrography Shoreline,4901.91907571937
31493,1,Surficial Material Contact,2386.15705922493
31494,1,Surficial Material Contact,537.468818488945
31495,1,Surficial Material Contact,1710.85505820583
31496,1,Surficial Material Contact,6664.8845149939
31497,2,Hydrography Shoreline,391.307260085949
31498,1,Surficial Material Contact,18609.0898403584
31499,2,Hydrography Shoreline,408.044144348562
31500,1,Surficial Material Contact,521.672414164176
31501,2,Hydrography Shoreline,527.391630761551
31502,2,Hydrography Shoreline,142.88731292174
31503,2,Hydrography Shoreline,321.186647522133
31504,1,Surficial Material Contact,1028.15035707424
31505,2,Hydrography Shoreline,3150.16210557651
31506,1,Surficial Material Contact,9226.79927068488
31507,2,Hydrography Shoreline,166.93066577681
31508,1,Surficial Material Contact,10836.8058392722
31509,1,Surficial Material Contact,2543.76896036183
31510,1,Surficial Material Contact,2033.22475521552
31511,1,Surficial Material Contact,5689.56907413692
31512,1,Surficial Material Contact,44.044601656416
31513,2,Hydrography Shoreline,428.202235329227
31514,2,Hydrography Shoreline,2792.42347207835
31515,1,Surficial Material Contact,5369.27807868486
31516,1,Surficial Material Contact,4480.48731163001
31517,2,Hydrography Shoreline,663.306423710696
31518,2,Hydrography Shoreline,1805.06132429779
31519,2,Hydrography Shoreline,993.961152903162
31520,1,Surficial Material Contact,5762.97103113976
31521,1,Surficial Material Contact,2690.32270144754
31522,2,Hydrography Shoreline,1822.35039174067
31523,1,Surficial Material Contact,3367.08487148776
31524,1,Surficial Material Contact,5306.67295257304
31525,2,Hydrography Shoreline,720.689987661586
31526,2,Hydrography Shoreline,3048.90224056801
31527,1,Surficial Material Contact,11355.0640742209
31528,1,Surficial Material Contact,2943.90744599712
31529,2,Hydrography Shoreline,1449.74020656047
31530,2,Hydrography Shoreline,173.060220138218
31531,2,Hydrography Shoreline,4559.46719682183
31532,1,Surficial Material Contact,3875.12238579745
31533,1,Surficial Material Contact,1054.08691461417
31534,2,Hydrography Shoreline,4049.6725105976
31535,1,Surficial Material Contact,2291.58318044978
31536,1,Surficial Material Contact,674.976415813483
31537,2,Hydrography Shoreline,10609.4164174863
31538,1,Surficial Material Contact,419.015372434643
31539,1,Surficial Material Contact,1272.5897678434
31540,2,Hydrography Shoreline,21796.0150605776
31541,1,Surficial Material Contact,9751.88773498269
31542,1,Surficial Material Contact,3708.98614352794
31543,1,Surficial Material Contact,18042.9120858879
31544,2,Hydrography Shoreline,995.097787879659
31545,2,Hydrography Shoreline,2262.23833613815
31546,1,Surficial Material Contact,1553.36677057912
31547,2,Hydrography Shoreline,16590.3435106992
31548,2,Hydrography Shoreline,2069.90073456525
31549,3,State Boundary,6652.88287550485
31550,1,Surficial Material Contact,10361.2107234313
31551,2,Hydrography Shoreline,1252.10224741162
31552,2,Hydrography Shoreline,1529.16472102754
31553,2,Hydrography Shoreline,857.103931508907
31554,1,Surficial Material Contact,1668.56747484837
31555,1,Surficial Material Contact,700.641308359239
31556,2,Hydrography Shoreline,731.192022315905
31557,2,Hydrography Shoreline,380.380066206781
31558,2,Hydrography Shoreline,934.914754866031
31559,2,Hydrography Shoreline,2125.91859893766
31560,1,Surficial Material Contact,627.084490919836
31561,1,Surficial Material Contact,5149.25045235762
31562,3,State Boundary,690.353138983729
31563,2,Hydrography Shoreline,1844.48428809865
31564,2,Hydrography Shoreline,9664.17809115286
31565,2,Hydrography Shoreline,2509.74523730329
31566,1,Surficial Material Contact,7266.37084271374
31567,2,Hydrography Shoreline,21534.3656277343
31568,2,Hydrography Shoreline,666.306763407001
31569,1,Surficial Material Contact,3471.51386147957
31570,2,Hydrography Shoreline,5600.16092758954
31571,1,Surficial Material Contact,2067.64991363927
31572,2,Hydrography Shoreline,657.257842916529
31573,2,Hydrography Shoreline,416.210931090251
31574,2,Hydrography Shoreline,1861.63257260288
31575,1,Surficial Material Contact,3978.58073970835
31576,1,Surficial Material Contact,456.084549052229
31577,1,Surficial Material Contact,1078.55271434588
31578,1,Surficial Material Contact,2980.02576733952
31579,1,Surficial Material Contact,2370.54225520584
31580,2,Hydrography Shoreline,2337.70886688451
31581,1,Surficial Material Contact,457.855298710999
31582,2,Hydrography Shoreline,1754.10730678237
31583,1,Surficial Material Contact,321.007369138852
31584,1,Surficial Material Contact,15720.1718101248
31585,1,Surficial Material Contact,96.459547611879
31586,1,Surficial Material Contact,5581.17475457348
31587,1,Surficial Material Contact,41364.9288273294
31588,1,Surficial Material Contact,18176.0288558787
31589,1,Surficial Material Contact,1619.8457058846
31590,2,Hydrography Shoreline,186.567213988021
31591,2,Hydrography Shoreline,169.485588417703
31592,1,Surficial Material Contact,1693.20441361291
31593,2,Hydrography Shoreline,867.454646107974
31594,1,Surficial Material Contact,15482.4267280604
31595,1,Surficial Material Contact,855.757075030202
31596,2,Hydrography Shoreline,1058.47979765452
31597,1,Surficial Material Contact,660.761875563561
31598,2,Hydrography Shoreline,2990.89393654056
31599,1,Surficial Material Contact,985.821902353444
31600,3,State Boundary,1969.36986590056
31601,2,Hydrography Shoreline,631.411393937714
31602,1,Surficial Material Contact,7283.27543799901
31603,2,Hydrography Shoreline,979.806267105657
31604,2,Hydrography Shoreline,2347.20593669766
31605,2,Hydrography Shoreline,684.997908076347
31606,1,Surficial Material Contact,1280.89921985507
31607,1,Surficial Material Contact,6234.17631318495
31608,1,Surficial Material Contact,9664.17070358384
31609,2,Hydrography Shoreline,5581.57318443188
31610,1,Surficial Material Contact,2363.01398060726
31611,2,Hydrography Shoreline,1389.53550972001
31612,1,Surficial Material Contact,793.237262312841
31613,1,Surficial Material Contact,3406.37748103337
31614,2,Hydrography Shoreline,884.414621217071
31615,1,Surficial Material Contact,6356.19352732432
31616,1,Surficial Material Contact,11105.0357091038
31617,1,Surficial Material Contact,1628.61709700592
31618,2,Hydrography Shoreline,3610.20592164729
31619,1,Surficial Material Contact,2833.33695179054
31620,1,Surficial Material Contact,9968.77496730899
31621,2,Hydrography Shoreline,20096.045739022
31622,2,Hydrography Shoreline,3824.99856571197
31623,1,Surficial Material Contact,551.534408384086
31624,1,Surficial Material Contact,1074.44099564337
31625,1,Surficial Material Contact,1106.60602058085
31626,1,Surficial Material Contact,3351.38694984486
31627,1,Surficial Material Contact,5191.73949399488
31628,3,State Boundary,2122.85483629862
31629,2,Hydrography Shoreline,418.350344248515
31630,1,Surficial Material Contact,7253.44084640384
31631,1,Surficial Material Contact,2607.3097697049
31632,2,Hydrography Shoreline,29730.3255198365
31633,2,Hydrography Shoreline,7487.03787518976
31634,1,Surficial Material Contact,163.772260482893
31635,2,Hydrography Shoreline,16556.684527787
31636,2,Hydrography Shoreline,7219.96234018841
31637,1,Surficial Material Contact,57.4092085589873
31638,1,Surficial Material Contact,1291.13194471144
31639,2,Hydrography Shoreline,1025.95795368141
31640,1,Surficial Material Contact,8983.62200522221
31641,2,Hydrography Shoreline,343.937033114177
31642,1,Surficial Material Contact,9316.63549116609
31643,2,Hydrography Shoreline,811.650488020782
31644,1,Surficial Material Contact,3132.24898339392
31645,2,Hydrography Shoreline,6964.11193600485
31646,2,Hydrography Shoreline,429.952518449632
31647,2,Hydrography Shoreline,702.895899295742
31648,1,Surficial Material Contact,643.093220142959
31649,1,Surficial Material Contact,5275.29201574019
31650,2,Hydrography Shoreline,3569.85607323811
31651,1,Surficial Material Contact,827.402687975418
31652,2,Hydrography Shoreline,15679.4862877657
31653,2,Hydrography Shoreline,212.210369817131
31654,1,Surficial Material Contact,2696.48810312459
31655,2,Hydrography Shoreline,740.175868671198
31656,1,Surficial Material Contact,2515.0166300745
31657,1,Surficial Material Contact,4021.64995238185
31658,2,Hydrography Shoreline,4099.39760082012
31659,1,Surficial Material Contact,972.676532194791
31660,1,Surficial Material Contact,518.301141867566
31661,2,Hydrography Shoreline,267.304656637377
31662,1,Surficial Material Contact,1127.67631911544
31663,2,Hydrography Shoreline,2505.36760102598
31664,2,Hydrography Shoreline,2471.58768018615
31665,1,Surficial Material Contact,5659.93684551203
31666,2,Hydrography Shoreline,273.450216209214
31667,3,State Boundary,2800.88083430234
31668,2,Hydrography Shoreline,857.631123062433
31669,1,Surficial Material Contact,5804.21365611046
31670,1,Surficial Material Contact,6618.31195455145
31671,1,Surficial Material Contact,3076.49807164091
31672,2,Hydrography Shoreline,829.455444672529
31673,2,Hydrography Shoreline,3295.04639146182
31674,1,Surficial Material Contact,923.750767031311
31675,1,Surficial Material Contact,3503.80215954664
31676,2,Hydrography Shoreline,2956.77412299545
31677,1,Surficial Material Contact,1180.62177614022
31678,2,Hydrography Shoreline,532.494012475109
31679,1,Surficial Material Contact,764.33328048468
31680,3,State Boundary,690.908739925085
31681,1,Surficial Material Contact,9088.59974674341
31682,1,Surficial Material Contact,577.172975732236
31683,2,Hydrography Shoreline,562.773596453621
31684,1,Surficial Material Contact,7263.48254999955
31685,1,Surficial Material Contact,4337.55255369639
31686,2,Hydrography Shoreline,918.163538672584
31687,1,Surficial Material Contact,4484.16968162636
31688,2,Hydrography Shoreline,362.942925198716
31689,1,Surficial Material Contact,3057.33623247406
31690,1,Surficial Material Contact,1220.8588540782
31691,2,Hydrography Shoreline,1646.28281320869
31692,1,Surficial Material Contact,1804.0362556981
31693,1,Surficial Material Contact,198.755869377505
31694,2,Hydrography Shoreline,576.804252715802
31695,2,Hydrography Shoreline,869.7445456904
31696,1,Surficial Material Contact,946.679579889819
31697,2,Hydrography Shoreline,17318.1649137233
31698,1,Surficial Material Contact,11354.1969368602
31699,2,Hydrography Shoreline,2232.27393652725
31700,1,Surficial Material Contact,23155.6584621765
31701,1,Surficial Material Contact,3302.23453351851
31702,2,Hydrography Shoreline,1790.69288861443
31703,1,Surficial Material Contact,3604.87935159841
31704,2,Hydrography Shoreline,5603.22878829574
31705,1,Surficial Material Contact,17192.2666013665
31706,2,Hydrography Shoreline,775.587701587704
31707,2,Hydrography Shoreline,5877.86041758919
31708,1,Surficial Material Contact,1173.76811374106
31709,1,Surficial Material Contact,4401.59638963033
31710,1,Surficial Material Contact,9454.15242296965
31711,2,Hydrography Shoreline,3101.55295062743
31712,1,Surficial Material Contact,19581.2714772772
31713,2,Hydrography Shoreline,1492.0773057181
31714,1,Surficial Material Contact,646.274397346901
31715,1,Surficial Material Contact,8594.6472132774
31716,2,Hydrography Shoreline,2551.21101369936
31717,1,Surficial Material Contact,3430.95185918379
31718,1,Surficial Material Contact,9338.09167555895
31719,3,State Boundary,3924.86427676464
31720,1,Surficial Material Contact,18164.2734236957
31721,2,Hydrography Shoreline,2301.84261638816
31722,1,Surficial Material Contact,458.15277862937
31723,1,Surficial Material Contact,327.713736166821
31724,1,Surficial Material Contact,2790.16620171218
31725,2,Hydrography Shoreline,3196.45909187689
31726,2,Hydrography Shoreline,304.657868253232
31727,2,Hydrography Shoreline,1190.38056256814
31728,2,Hydrography Shoreline,5032.38219272166
31729,2,Hydrography Shoreline,2529.45943169864
31730,1,Surficial Material Contact,6010.50069065904
31731,1,Surficial Material Contact,996.678508360762
31732,1,Surficial Material Contact,6902.82203986181
31733,1,Surficial Material Contact,5361.44551822026
31734,1,Surficial Material Contact,5865.10749290311
31735,2,Hydrography Shoreline,571.085005265592
31736,1,Surficial Material Contact,5.6520479699919
31737,1,Surficial Material Contact,4848.04453266838
31738,1,Surficial Material Contact,867.26245484746
31739,1,Surficial Material Contact,9163.62126071398
31740,1,Surficial Material Contact,9145.44133228055
31741,3,State Boundary,1013.35565119764
31742,2,Hydrography Shoreline,511.129318926201
31743,2,Hydrography Shoreline,177.610418776615
31744,2,Hydrography Shoreline,488.321661662652
31745,3,State Boundary,259.960873070106
31746,2,Hydrography Shoreline,1803.39924266795
31747,1,Surficial Material Contact,3523.22610318045
31748,1,Surficial Material Contact,737.022282482768
31749,2,Hydrography Shoreline,659.175549151597
31750,1,Surficial Material Contact,685.763616731017
31751,2,Hydrography Shoreline,2143.11513685213
31752,2,Hydrography Shoreline,346.294885293677
31753,3,State Boundary,171.324729349773
31754,1,Surficial Material Contact,818.593544508177
31755,1,Surficial Material Contact,1336.34625324125
31756,1,Surficial Material Contact,3028.43133027117
31757,1,Surficial Material Contact,9940.67153260899
31758,2,Hydrography Shoreline,1225.40945996909
31759,2,Hydrography Shoreline,2109.97235348874
31760,2,Hydrography Shoreline,2006.89482845389
31761,1,Surficial Material Contact,1478.25158808542
31762,2,Hydrography Shoreline,1509.91689820896
31763,2,Hydrography Shoreline,9517.617640109
31764,1,Surficial Material Contact,766.72296286382
31765,2,Hydrography Shoreline,461.854010160851
31766,2,Hydrography Shoreline,379.272014626601
31767,2,Hydrography Shoreline,950.107431021234
31768,2,Hydrography Shoreline,1003.12926357542
31769,2,Hydrography Shoreline,15723.2766168377
31770,2,Hydrography Shoreline,4471.26867984569
31771,1,Surficial Material Contact,1109.16391795606
31772,2,Hydrography Shoreline,1078.57650914609
31773,2,Hydrography Shoreline,6241.17548237462
31774,1,Surficial Material Contact,3647.3614122792
31775,2,Hydrography Shoreline,9004.18273882969
31776,2,Hydrography Shoreline,1466.02159210795
31777,1,Surficial Material Contact,6138.88858077577
31778,1,Surficial Material Contact,378.00016858519
31779,1,Surficial Material Contact,2216.26351545417
31780,2,Hydrography Shoreline,337.525542521697
31781,2,Hydrography Shoreline,1874.39853585643
31782,1,Surficial Material Contact,2864.74430986485
31783,1,Surficial Material Contact,208.90565601617
31784,1,Surficial Material Contact,957.717875945203
31785,1,Surficial Material Contact,7623.8662087752
31786,1,Surficial Material Contact,4827.74745909935
31787,1,Surficial Material Contact,6950.83678386544
31788,1,Surficial Material Contact,6819.8378703891
31789,2,Hydrography Shoreline,3534.52998383908
31790,2,Hydrography Shoreline,6953.56910662777
31791,2,Hydrography Shoreline,10950.5227414967
31792,1,Surficial Material Contact,5311.59485518489
31793,2,Hydrography Shoreline,853.835210959751
31794,2,Hydrography Shoreline,10784.2842609742
31795,1,Surficial Material Contact,698.506846367158
31796,2,Hydrography Shoreline,1249.51320727929
31797,1,Surficial Material Contact,1514.32795982473
31798,1,Surficial Material Contact,1691.37057757537
31799,1,Surficial Material Contact,7650.609537088
31800,1,Surficial Material Contact,518.334651167921
31801,2,Hydrography Shoreline,991.654116948562
31802,1,Surficial Material Contact,17936.3886036735
31803,1,Surficial Material Contact,9784.55993516259
31804,2,Hydrography Shoreline,472.968588851114
31805,1,Surficial Material Contact,497.75222141943
31806,1,Surficial Material Contact,203.1306672555
31807,1,Surficial Material Contact,91.5571868482893
31808,2,Hydrography Shoreline,5009.84750603272
31809,1,Surficial Material Contact,60.4181701557068
31810,1,Surficial Material Contact,2017.90049062554
31811,1,Surficial Material Contact,202.74156080367
31812,2,Hydrography Shoreline,7262.8903606591
31813,1,Surficial Material Contact,4692.32361395129
31814,2,Hydrography Shoreline,3450.89782916218
31815,2,Hydrography Shoreline,1006.32834633803
31816,1,Surficial Material Contact,5272.37581370055
31817,2,Hydrography Shoreline,1905.20749919051
31818,1,Surficial Material Contact,356.436138339536
31819,1,Surficial Material Contact,534.699354586014
31820,2,Hydrography Shoreline,3943.09664827818
31821,1,Surficial Material Contact,325.728155763651
31822,1,Surficial Material Contact,3026.63123354268
31823,1,Surficial Material Contact,2829.53681976541
31824,1,Surficial Material Contact,372.355486306833
31825,1,Surficial Material Contact,231.989741101797
31826,2,Hydrography Shoreline,1298.54167444606
31827,1,Surficial Material Contact,1406.01619942942
31828,1,Surficial Material Contact,187.699831268488
31829,1,Surficial Material Contact,860.053737940969
31830,1,Surficial Material Contact,8096.17216766852
31831,1,Surficial Material Contact,1744.51929151342
31832,2,Hydrography Shoreline,4228.14260634324
31833,1,Surficial Material Contact,452.868239627767
31834,1,Surficial Material Contact,2600.08521542459
31835,1,Surficial Material Contact,7138.1079375413
31836,1,Surficial Material Contact,1692.51901431371
31837,1,Surficial Material Contact,75.1408715826786
31838,1,Surficial Material Contact,1124.43981437466
31839,1,Surficial Material Contact,1926.12835927817
31840,1,Surficial Material Contact,1242.79053850729
31841,1,Surficial Material Contact,791.906946084578
31842,1,Surficial Material Contact,1808.8976095391
31843,2,Hydrography Shoreline,9343.8500504418
31844,1,Surficial Material Contact,215.324323109528
31845,1,Surficial Material Contact,395.374062421001
31846,1,Surficial Material Contact,1521.89503511002
31847,1,Surficial Material Contact,564.890021226558
31848,1,Surficial Material Contact,619.338487057868
31849,2,Hydrography Shoreline,647.883407654745
31850,1,Surficial Material Contact,5995.28241467995
31851,1,Surficial Material Contact,4189.9551347506
31852,1,Surficial Material Contact,3008.15970710719
31853,1,Surficial Material Contact,1790.42683922224
31854,1,Surficial Material Contact,7261.31889058079
31855,2,Hydrography Shoreline,530.465304458192
31856,1,Surficial Material Contact,556.291302253672
31857,1,Surficial Material Contact,5741.53348735788
31858,1,Surficial Material Contact,1026.74678528829
31859,1,Surficial Material Contact,423.070550902581
31860,1,Surficial Material Contact,1180.54394807092
31861,1,Surficial Material Contact,4583.51843505131
31862,2,Hydrography Shoreline,1354.86246138228
31863,1,Surficial Material Contact,7125.14038377314
31864,1,Surficial Material Contact,494.934154988206
31865,1,Surficial Material Contact,2545.35404454727
31866,1,Surficial Material Contact,1241.18381984049
31867,2,Hydrography Shoreline,4349.17580215849
