Id,SIGHTINGDATE,GROUPSIZE,LAT,LON,CERTAINTY,CATEGORY,MOM_CALF,DUPLICATE
10793,24-Mar-08,4,41.9,-70.28,Definite,Dedicated Eg Aerial,No,
10792,24-Mar-08,8,41.93,-70.2,Definite,Dedicated Eg Aerial,No,
10791,24-Mar-08,4,41.57,-69.42,Definite,Dedicated Eg Aerial,No,
10790,24-Mar-08,13,41.67,-69.53,Definite,Dedicated Eg Aerial,No,
10789,24-Mar-08,1,41.72,-69.85,Definite,Dedicated Eg Aerial,No,
10788,24-Mar-08,9,41.75,-69.68,Definite,Dedicated Eg Aerial,No,
10787,24-Mar-08,2,42.1,-68.83,Definite,Dedicated Eg Aerial,No,
10786,24-Mar-08,2,41.83,-69.85,Definite,Dedicated Eg Aerial,No,
10785,23-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10784,23-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10783,23-Mar-08,,42.3,-70.03,Definite,Acoustic,No,
10782,23-Mar-08,,42.32,-70.23,Definite,Acoustic,No,
10781,23-Mar-08,,41.59,-69.35,Probable,US Coast Guard,No,
10780,20-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10779,20-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10778,20-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10777,20-Mar-08,,42.3,-70.03,Definite,Acoustic,No,
10776,20-Mar-08,,42.32,-70.23,Definite,Acoustic,No,
10775,19-Mar-08,,42.33,-70.35,Definite,Acoustic,No,
10774,19-Mar-08,,42.33,-70.45,Definite,Acoustic,No,
10773,19-Mar-08,,42.35,-70.68,Definite,Acoustic,No,
10772,18-Mar-08,2,42.12,-70.19,Definite,Dedicated Eg Aerial,No,
10771,18-Mar-08,3,42.03,-70.23,Definite,Dedicated Eg Aerial,No,
10770,18-Mar-08,1,41.96,-70.18,Definite,Dedicated Eg Aerial,No,
10769,13-Mar-08,1,41.92,-70.18,Definite,Dedicated Eg Aerial,No,
10768,18-Mar-08,1,41.4,-71.1,Definite,US Coast Guard,No,169
10767,18-Mar-08,1,41.42,-71.09,Probable,Opportunistic,No,
10766,16-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10765,16-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10764,15-Mar-08,1,40.18,-74.02,Probable,Opportunistic,No,
10763,15-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10762,15-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10761,15-Mar-08,2,40.85,-72.4,Definite,Opportunistic,No,
10760,14-Mar-08,6,41.98,-70.25,Definite,Dedicated Eg Aerial,No,
10759,14-Mar-08,14,42,-70.23,Definite,Dedicated Eg Aerial,No,
10758,13-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10757,13-Mar-08,,42.35,-70.68,Definite,Acoustic,No,
10756,14-Mar-08,11,41.52,-69.42,Definite,Dedicated Eg Aerial,No,
10755,13-Mar-08,1,40.84,-72.48,Definite,Opportunistic,No,
10754,12-Mar-08,1,38.6,-75.05,Probable,Opportunistic,No,
10753,12-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10752,12-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10751,12-Mar-08,,42.3,-70.03,Definite,Acoustic,No,
10750,12-Mar-08,,42.35,-70.68,Definite,Acoustic,No,
10749,11-Mar-08,11,41.97,-70.21,Definite,Dedicated Eg Aerial,No,
10748,11-Mar-08,6,41.98,-70.22,Definite,Dedicated Eg Shipboard,No,
10747,10-Mar-08,2,42.03,-69.98,Definite,Dedicated Eg Shipboard,No,
10746,10-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10745,10-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10744,10-Mar-08,3,41.92,-70.23,Definite,Dedicated Eg Shipboard,No,
10742,7-Mar-08,1,41.85,-70.24,Definite,Dedicated Eg Shipboard,No,
10741,7-Mar-08,6,41.92,-70.25,Definite,Dedicated Eg Shipboard,No,
10740,8-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10739,7-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10738,7-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10737,7-Mar-08,2,42.23,-70.34,Definite,Opportunistic,No,
10736,7-Mar-08,1,42.24,-70.34,Definite,Opportunistic,No,
10735,7-Mar-08,4,42.64,-69.54,Definite,Dedicated Eg Shipboard,No,
10734,6-Mar-08,1,41.91,-70.23,Definite,Dedicated Eg Aerial,No,
10733,6-Mar-08,1,41.92,-70.2,Definite,Dedicated Eg Aerial,No,
10732,6-Mar-08,5,41.9,-70.21,Definite,Dedicated Eg Aerial,No,
10731,6-Mar-08,1,41.92,-70.28,Definite,Dedicated Eg Aerial,No,
10730,6-Mar-08,1,41.91,-70.26,Definite,Dedicated Eg Aerial,No,
10729,6-Mar-08,1,42.11,-69.82,Definite,Dedicated Eg Aerial,No,
10728,6-Mar-08,1,42.15,-69.44,Definite,Dedicated Eg Aerial,No,
10727,6-Mar-08,2,42.2,-70.32,Definite,Dedicated Eg Aerial,No,
10726,6-Mar-08,1,42.26,-70.37,Definite,Dedicated Eg Aerial,No,
10724,2-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10723,2-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10722,2-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10721,3-Mar-08,1,41.96,-70.24,Definite,Opportunistic,No,
10720,3-Mar-08,1,41.95,-70.24,Definite,Opportunistic,No,
10719,1-Mar-08,,42.08,-69.85,Definite,Acoustic,No,
10718,1-Mar-08,,42.15,-69.9,Definite,Acoustic,No,
10717,1-Mar-08,,42.23,-69.95,Definite,Acoustic,No,
10716,29-Feb-08,1,41.95,-70.32,Definite,Dedicated Eg Aerial,No,
10715,29-Feb-08,2,41.94,-70.23,Definite,Dedicated Eg Aerial,No,
10714,29-Feb-08,2,41.87,-70.29,Definite,Dedicated Eg Aerial,No,
10713,29-Feb-08,1,42.6,-69.97,Definite,Dedicated Eg Aerial,No,
10712,25-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10711,25-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10710,25-Feb-08,,42.33,-70.45,Definite,Acoustic,No,
10709,25-Feb-08,2,42.83,-69.25,Definite,Dedicated Eg Aerial,No,
10708,25-Feb-08,6,41.67,-69.66,Definite,Dedicated Eg Aerial,No,
10707,25-Feb-08,1,41.92,-70.28,Definite,Dedicated Eg Aerial,No,
10706,23-Feb-08,1,42.64,-69.45,Definite,Dedicated Eg Shipboard,No,
10705,24-Feb-08,1,41.92,-70.25,Definite,Dedicated Eg Aerial,No,
10704,24-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10703,23-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10702,23-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10701,23-Feb-08,3,42.3,-70.23,Probable,Commercial vessel,No,
10700,22-Feb-08,1,42.71,-69.19,Definite,Dedicated Eg Shipboard,No,
10699,23-Feb-08,1,36.84,-75.96,Definite,Whale watch,No,
10698,22-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10697,21-Feb-08,,41.86,-70.37,Definite,Dedicated Eg Aerial,No,
10696,20-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10695,20-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10694,20-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10693,19-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10692,19-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10691,16-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10690,17-Feb-08,2,42.92,-69.12,Definite,Dedicated Eg Shipboard,No,
10689,14-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10688,15-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10687,15-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10686,14-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10685,13-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10684,12-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10683,12-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10682,9-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10681,9-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10679,7-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10678,6-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10677,6-Feb-08,,42.33,-70.35,Definite,Acoustic,No,
10675,6-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10674,5-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10673,6-Feb-08,,42.3,-70.03,Definite,Acoustic,No,
10671,4-Feb-08,,42.08,-69.85,Definite,Acoustic,No,
10670,4-Feb-08,,42.15,-69.9,Definite,Acoustic,No,
10669,4-Feb-08,,42.23,-69.95,Definite,Acoustic,No,
10668,4-Feb-08,,42.3,-70.03,Definite,Acoustic,No,
10667,3-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10666,4-Feb-08,1,41.93,-70.23,Definite,Dedicated Eg Shipboard,No,
10665,4-Feb-08,1,41.83,-70.35,Definite,Dedicated Eg Shipboard,No,
10664,4-Feb-08,1,42.53,-69.57,Definite,Dedicated Eg Aerial,No,
10663,4-Feb-08,1,43,-69.08,Definite,Dedicated Eg Aerial,No,
10662,4-Feb-08,1,42.85,-69.02,Definite,Dedicated Eg Aerial,No,
10661,4-Feb-08,17,42.7,-69.03,Definite,Dedicated Eg Aerial,No,
10660,4-Feb-08,1,43.08,-69.22,Definite,Dedicated Eg Aerial,No,
10659,4-Feb-08,1,42.37,-66.39,Definite,Opportunistic,No,
10658,3-Feb-08,1,42.69,-70.06,Definite,Dedicated Eg Aerial,No,
10657,3-Feb-08,3,42.66,-70.14,Definite,Dedicated Eg Aerial,No,
10656,3-Feb-08,1,41.76,-70.29,Definite,Dedicated Eg Aerial,No,
10655,3-Feb-08,1,41.96,-70.08,Definite,Dedicated Eg Aerial,No,
10654,3-Feb-08,2,38.03,-75.15,Probable,Opportunistic,No,
10653,3-Feb-08,2,37.8,-75.25,Probable,Opportunistic,No,56
10652,31-Jan-08,,42.08,-69.85,Definite,Acoustic,No,
10651,31-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10650,31-Jan-08,,42.23,-69.95,Definite,Acoustic,No,
10649,1-Feb-08,,42.3,-70.03,Definite,Acoustic,No,
10648,1-Feb-08,,42.32,-70.23,Definite,Acoustic,No,
10647,29-Jan-08,1,41.77,-70.35,Definite,Dedicated Eg Aerial,No,48
10646,29-Jan-08,1,,,Definite,Opportunistic,No,49
10645,28-Jan-08,,41.93,-70.18,Definite,Acoustic,No,48
10644,29-Jan-08,,42.08,-69.85,Definite,Acoustic,No,
10643,29-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10642,29-Jan-08,,42.23,-69.95,Definite,Acoustic,No,
10641,29-Jan-08,,42.3,-70.03,Definite,Acoustic,No,
10640,28-Jan-08,,42.32,-70.23,Definite,Acoustic,No,
10639,27-Jan-08,,42.08,-69.85,Definite,Acoustic,No,
10638,28-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10636,27-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10635,25-Jan-08,,42.3,-70.03,Definite,Acoustic,No,
10634,24-Jan-08,1,42.07,-69.76,Definite,Dedicated Eg Aerial,No,
10633,24-Jan-08,2,42.23,-69.78,Definite,Dedicated Eg Aerial,No,
10632,22-Jan-08,,42.08,-69.85,Definite,Acoustic,No,
10631,22-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10630,22-Jan-08,,42.3,-70.03,Definite,Acoustic,No,
10629,22-Jan-08,,42.32,-70.23,Definite,Acoustic,No,
10628,22-Jan-08,2,42.08,-70.09,Definite,Opportunistic,No,
10627,21-Jan-08,,42.08,-69.85,Definite,Acoustic,No,
10626,21-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10625,21-Jan-08,,42.23,-69.95,Definite,Acoustic,No,
10624,21-Jan-08,,42.3,-70.03,Definite,Acoustic,No,
10623,21-Jan-08,,42.32,-70.23,Definite,Acoustic,No,
10622,21-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10621,21-Jan-08,,42.23,-69.95,Definite,Acoustic,No,
10620,18-Jan-08,,42.15,-69.9,Definite,Acoustic,No,
10619,18-Jan-08,,42.23,-69.95,Definite,Acoustic,No,
10618,18-Jan-08,,42.3,-70.03,Definite,Acoustic,No,
10617,17-Jan-08,3,43.22,-68.33,Definite,Dedicated Eg Aerial,No,
10616,17-Jan-08,22,43.15,-68.3,Definite,Dedicated Eg Aerial,No,
10615,17-Jan-08,3,43.33,-68.27,Definite,Dedicated Eg Aerial,No,
10614,17-Jan-08,2,43.45,-68.05,Definite,Dedicated Eg Aerial,No,
10613,17-Jan-08,1,43.1,-68.48,Definite,Dedicated Eg Aerial,No,
10612,13-Jan-08,1,42.04,-70.12,Definite,Opportunistic,No,
10611,13-Jan-08,1,42.6,-69.82,Definite,Dedicated Eg Aerial,No,
10610,13-Jan-08,1,42.74,-70.06,Definite,Dedicated Eg Aerial,No,
10609,13-Jan-08,3,42.85,-70.07,Definite,Dedicated Eg Aerial,No,
10608,13-Jan-08,2,43.1,-70.17,Definite,Dedicated Eg Aerial,No,
10607,13-Jan-08,3,42.58,-70.08,Definite,Dedicated Eg Aerial,No,
10606,13-Jan-08,2,42.63,-69.95,Definite,Dedicated Eg Aerial,No,
10605,12-Jan-08,1,41.81,-70.35,Definite,Dedicated Eg Aerial,No,
10596,19-Dec-07,1,43.2,-68.73,Definite,Dedicated Eg Aerial,No,
10595,19-Dec-07,1,43.31,-68.37,Definite,Dedicated Eg Aerial,No,
10594,19-Dec-07,4,43.52,-68.33,Definite,Dedicated Eg Aerial,No,
10593,19-Dec-07,25,43.42,-68.52,Definite,Dedicated Eg Aerial,No,
10592,18-Dec-07,1,42.98,-70.1,Definite,Dedicated Eg Aerial,Yes,
10591,16-Dec-07,,42.52,-70.65,Definite,Acoustic,No,
10590,9-Dec-07,3,43.65,-68.07,Definite,Dedicated Eg Aerial,No,
10589,9-Dec-07,5,43.53,-68.27,Definite,Dedicated Eg Aerial,No,
10588,9-Dec-07,9,43.48,-68.4,Definite,Dedicated Eg Aerial,No,
10587,9-Dec-07,9,43.28,-68.75,Definite,Dedicated Eg Aerial,No,
10586,8-Dec-07,1,42.4,-70.61,Definite,Opportunistic,No,528
10585,8-Dec-07,1,42.4,-70.61,Definite,Opportunistic,No,529
10584,5-Dec-07,2,43.09,-70.15,Definite,Dedicated Eg Shipboard,Yes,
10583,5-Dec-07,2,43.05,-70.07,Definite,Dedicated Eg Shipboard,No,
10582,5-Dec-07,2,43.01,-70.08,Definite,Dedicated Eg Shipboard,No,
10581,5-Dec-07,2,43,-70.05,Definite,Dedicated Eg Shipboard,Yes,
10580,26-Nov-07,1,43.01,-70.04,Definite,Dedicated Eg Shipboard,No,
10579,26-Nov-07,1,43.05,-70.2,Definite,Dedicated Eg Shipboard,No,
10578,26-Nov-07,1,43.04,-70.2,Definite,Dedicated Eg Shipboard,No,
10577,26-Nov-07,1,43.01,-70.19,Definite,Dedicated Eg Shipboard,No,
10576,20-Nov-07,7,43.02,-70.15,Definite,Dedicated Eg Shipboard,No,
10575,20-Nov-07,1,43.32,-68.42,Definite,Dedicated Eg Aerial,No,
10574,20-Nov-07,20,43.35,-68.58,Definite,Dedicated Eg Aerial,No,
10573,17-Nov-07,1,44.8,-66.68,Definite,Dedicated Eg Shipboard,No,514
10572,18-Nov-07,1,44.62,-66.61,Definite,Dedicated Eg Shipboard,No,
10571,18-Nov-07,2,44.81,-66.66,Probable,Dedicated Eg Shipboard,No,
10570,18-Nov-07,1,42.87,-70.34,Definite,Dedicated Eg Shipboard,No,
10569,18-Nov-07,4,43.03,-70.22,Definite,Dedicated Eg Shipboard,No,
10568,18-Nov-07,1,43.03,-70.21,Definite,Dedicated Eg Shipboard,No,
10567,18-Nov-07,1,43.03,-70.21,Definite,Dedicated Eg Shipboard,No,
10566,18-Nov-07,1,43.04,-70.19,Definite,Dedicated Eg Shipboard,No,
10565,18-Nov-07,1,43.04,-70.19,Definite,Dedicated Eg Shipboard,No,
10564,18-Nov-07,1,42.99,-70.07,Definite,Dedicated Eg Shipboard,No,
10563,18-Nov-07,2,42.75,-70.32,Definite,Dedicated Eg Shipboard,Yes,
10562,13-Nov-07,2,42.7,-70.62,Probable,Opportunistic,No,
10561,12-Nov-07,3,43.06,-70.24,Probable,US Coast Guard,No,498
10560,12-Nov-07,1,43.07,-70.17,Definite,Dedicated Eg Shipboard,No,498
10559,12-Nov-07,1,43.1,-70.16,Definite,Dedicated Eg Shipboard,No,498
10558,12-Nov-07,1,43.1,-70.16,Definite,Dedicated Eg Shipboard,No,498
10557,12-Nov-07,1,43.07,-69.98,Definite,Dedicated Eg Shipboard,No,
10556,12-Nov-07,2,43.07,-69.99,Definite,Dedicated Eg Shipboard,No,
10555,12-Nov-07,4,43.01,-70.15,Definite,Whale watch,No,
10554,12-Nov-07,2,43.07,-70.17,Definite,Whale watch,No,498
10553,12-Nov-07,1,44.82,-66.49,Definite,Dedicated Eg Aerial,No,
10552,9-Nov-07,1,43.05,-70.17,Definite,Dedicated Eg Shipboard,No,
10551,9-Nov-07,1,43.1,-70.15,Definite,Dedicated Eg Shipboard,No,
10550,9-Nov-07,5,43.1,-70.17,Definite,Dedicated Eg Shipboard,No,
10549,9-Nov-07,1,43.15,-70.15,Definite,Dedicated Eg Shipboard,No,
10548,9-Nov-07,1,43.09,-70.04,Definite,Dedicated Eg Shipboard,No,
10547,9-Nov-07,1,42.8,-69.62,Definite,Dedicated Eg Aerial,No,
10546,5-Nov-07,4,42.98,-70.21,Definite,Dedicated Eg Shipboard,No,
10545,5-Nov-07,6,43.07,-70.16,Definite,Dedicated Eg Shipboard,No,486
10544,5-Nov-07,4,42.83,-70.13,Definite,Dedicated Eg Shipboard,No,485
10543,5-Nov-07,4,43.08,-70.14,Definite,Whale watch,No,488
10542,5-Nov-07,5,42.83,-70.14,Definite,Dedicated Eg Shipboard,No,487
10541,5-Nov-07,2,43.17,-70.05,Definite,Dedicated Eg Aerial,No,
10540,31-Oct-07,2,40.61,-73.4,Definite,Opportunistic,No,475
10539,1-Nov-07,1,37.83,-75.07,Probable,Opportunistic,No,481
10538,1-Nov-07,1,37.83,-75.07,Probable,Opportunistic,No,482
10537,31-Oct-07,28,44.72,-66.32,Definite,Dedicated Eg Shipboard,Yes,
10536,31-Oct-07,3,42.94,-70.21,Definite,Dedicated Eg Shipboard,No,
10535,31-Oct-07,5,43.08,-70.18,Definite,Dedicated Eg Shipboard,No,
10534,31-Oct-07,1,42.93,-70.04,Definite,Dedicated Eg Shipboard,No,
10533,31-Oct-07,2,40.61,-73.54,Definite,Opportunistic,No,475
10532,31-Oct-07,2,40.58,-73.51,Definite,Opportunistic,No,
10531,26-Oct-07,2,43.44,-68.28,Definite,Dedicated Eg Aerial,No,
10530,26-Oct-07,3,43.53,-68.43,Definite,Dedicated Eg Aerial,No,
10529,26-Oct-07,6,43.4,-68.35,Definite,Dedicated Eg Aerial,No,
10528,26-Oct-07,4,43.04,-70.01,Definite,Dedicated Eg Shipboard,Yes,
10527,26-Oct-07,2,43.12,-70.17,Definite,Dedicated Eg Shipboard,No,
10526,26-Oct-07,2,42.99,-70.04,Definite,Dedicated Eg Shipboard,No,
10525,26-Oct-07,1,43.05,-70.01,Definite,Dedicated Eg Shipboard,Yes,
10524,26-Oct-07,2,42.78,-70.36,Definite,Dedicated Eg Shipboard,Yes,
10523,26-Oct-07,2,43.06,-70.08,Definite,Whale watch,No,468
10522,26-Oct-07,1,43.02,-70.1,Definite,Whale watch,No,468
10521,26-Oct-07,3,42.94,-70.21,Definite,Whale watch,No,469
10520,24-Oct-07,11,44.6,-66.53,Definite,Dedicated Eg Shipboard,No,
10519,24-Oct-07,4,44.52,-66.4,Definite,Dedicated Eg Shipboard,No,
10518,24-Oct-07,1,44.61,-66.41,Definite,Dedicated Eg Shipboard,No,
10517,24-Oct-07,3,44.7,-66.4,Definite,Dedicated Eg Shipboard,No,
10516,22-Oct-07,12,42.85,-70.08,Definite,Dedicated Eg Shipboard,No,
10515,22-Oct-07,1,43.08,-70.17,Definite,Dedicated Eg Shipboard,No,457
10514,22-Oct-07,1,43.05,-70.19,Definite,Whale watch,No,
10513,20-Oct-07,1,42.94,-70.46,Probable,Opportunistic,No,
10512,18-Oct-07,2,43.01,-70.27,Definite,Dedicated Eg Shipboard,No,
10511,18-Oct-07,1,43.08,-70.18,Definite,Dedicated Eg Shipboard,No,
10510,18-Oct-07,1,43.02,-70.2,Definite,Whale watch,No,
10509,18-Oct-07,1,43,-70.19,Definite,Whale watch,No,
10508,18-Oct-07,1,43.02,-70.14,Definite,Whale watch,No,
10507,18-Oct-07,2,43.05,-70.09,Definite,Whale watch,No,
10506,17-Oct-07,2,43.09,-70.16,Definite,Whale watch,No,
10505,17-Oct-07,2,43,-70.18,Definite,Whale watch,No,
10504,16-Oct-07,2,42.88,-70.07,Definite,Dedicated Eg Aerial,No,
10503,16-Oct-07,3,43.08,-69.93,Definite,Dedicated Eg Aerial,No,
10502,16-Oct-07,2,43,-70.13,Definite,Dedicated Eg Aerial,No,
10501,15-Oct-07,1,43,-70.22,Definite,Whale watch,No,
10500,7-Oct-07,1,43.05,-70.17,Probable,US Coast Guard,No,
10499,5-Oct-07,3,44.25,-67.2,Definite,Dedicated Eg Aerial,No,
10498,1-Oct-07,80,44.63,-66.43,Definite,Dedicated Eg Shipboard,No,
10497,17-Sep-07,80,44.63,-66.43,Definite,Dedicated Eg Shipboard,No,
10496,17-Sep-07,3,44.35,-67.35,Definite,Opportunistic,Yes,
10495,16-Sep-07,1,43.99,-67.96,Definite,Opportunistic,No,
10494,10-Sep-07,2,43.2,-70.18,Definite,Whale watch,Yes,
10493,8-Sep-07,1,42.83,-70.49,Definite,Whale watch,No,
10492,6-Sep-07,1,42.98,-66.41,Definite,US Coast Guard,No,
10491,6-Sep-07,1,42.94,-66.66,Definite,US Coast Guard,No,
10490,6-Sep-07,3,42.89,-67.14,Definite,US Coast Guard,No,
10489,4-Sep-07,1,42.94,-70.11,Definite,Whale watch,No,
10488,1-Sep-07,1,42.8,-70.58,Definite,Whale watch,No,
10487,31-Aug-07,60,44.7,-66.42,Definite,Dedicated Eg Shipboard,Yes,
10486,30-Aug-07,1,42.92,-70.31,Definite,Whale watch,No,
10485,20-Aug-07,1,43.61,-66.68,Definite,Dedicated Eg Shipboard,No,
10484,20-Aug-07,1,43.64,-66.66,Definite,Dedicated Eg Shipboard,No,
10483,20-Aug-07,6,43.82,-66.77,Definite,Dedicated Eg Shipboard,No,
10482,27-Aug-07,1,44.09,-67.88,Definite,Dedicated Eg Shipboard,No,
10481,24-Aug-07,2,42.41,-70.4,Definite,Whale watch,Yes,
10480,24-Aug-07,2,42.41,-70.4,Definite,Whale watch,Yes,
10479,22-Aug-07,18,43.62,-66.7,Definite,Dedicated Eg Shipboard,No,
10478,22-Aug-07,1,44.03,-66.93,Definite,Dedicated Eg Aerial,No,
10477,22-Aug-07,6,44.7,-66.5,Definite,Dedicated Eg Aerial,No,
10476,22-Aug-07,5,43.39,-66.66,Definite,Dedicated Eg Shipboard,No,
10475,22-Aug-07,1,43.36,-66.71,Definite,Dedicated Eg Shipboard,No,
10474,22-Aug-07,2,43.34,-70.22,Definite,Opportunistic,Yes,415
10473,21-Aug-07,1,42.96,-65.37,Definite,Dedicated Eg Shipboard,No,
10472,21-Aug-07,2,43.36,-70.15,Definite,Whale watch,Yes,417
10471,20-Aug-07,1,42.28,-66.57,Definite,Dedicated Eg Aerial,No,
10470,20-Aug-07,2,42.67,-65.77,Definite,Dedicated Eg Aerial,No,
10469,17-Aug-07,4,44.38,-66.43,Definite,Dedicated Eg Shipboard,No,
10468,17-Aug-07,3,44.63,-66.38,Definite,Dedicated Eg Aerial,No,
10467,17-Aug-07,1,44.57,-66.53,Definite,Dedicated Eg Aerial,No,
10466,17-Aug-07,5,44.55,-66.55,Definite,Dedicated Eg Shipboard,Yes,
10465,16-Aug-07,45,44.72,-66.42,Definite,Dedicated Eg Shipboard,No,
10464,16-Aug-07,5,44.65,-66.41,Definite,Dedicated Eg Shipboard,No,
10463,16-Aug-07,3,44.67,-66.34,Definite,Dedicated Eg Shipboard,No,
10461,15-Aug-07,1,43.89,-66.4,Definite,Dedicated Eg Shipboard,No,
10460,15-Aug-07,1,44.11,-66.78,Definite,Dedicated Eg Shipboard,No,
10459,15-Aug-07,2,44.13,-66.85,Definite,Dedicated Eg Shipboard,No,
10458,14-Aug-07,2,42.71,-70.45,Definite,Whale watch,Yes,
10457,14-Aug-07,2,42.69,-70.43,Definite,Whale watch,Yes,
10456,11-Aug-07,1,43.32,-69.42,Definite,Dedicated Eg Aerial,No,
10455,5-Aug-07,45,44.72,-66.42,Definite,Dedicated Eg Shipboard,No,
10454,1-Aug-07,4,44.49,-66.43,Definite,Dedicated Eg Shipboard,No,
10453,1-Aug-07,3,44.63,-66.43,Definite,Dedicated Eg Shipboard,No,
10452,1-Aug-07,1,43.62,-68.34,Definite,Dedicated Eg Shipboard,No,
10451,1-Aug-07,4,42.98,-65.03,Definite,Dedicated Eg Shipboard,Yes,
10450,1-Aug-07,2,42.73,-70.44,Definite,Whale watch,Yes,
10449,31-Jul-07,1,43.95,-68.09,Definite,Whale watch,No,
10448,27-Jul-07,1,42.28,-65.91,Definite,Dedicated Eg Shipboard,No,
10445,24-Jul-07,20,41.55,-68.68,Definite,Dedicated Eg Aerial,No,
10444,24-Jul-07,6,41.38,-68.83,Definite,Dedicated Eg Aerial,No,
10443,24-Jul-07,4,41.28,-68.95,Definite,Dedicated Eg Aerial,No,
10440,16-Jul-07,2,42.28,-70.31,Definite,Whale watch,No,
10439,13-Jul-07,1,42.53,-70.38,Probable,US Coast Guard,No,
10438,14-Jul-07,1,42.3,-67.3,Probable,US Coast Guard,No,
10437,14-Jul-07,2,42.42,-70.43,Definite,Whale watch,No,
10436,3-Jul-07,1,44.6,-66.6,Definite,Whale watch,No,
10434,3-Jul-07,2,42.25,-70.02,Definite,Opportunistic,Yes,
10433,2-Jul-07,2,44.38,-67.05,Definite,Dedicated Eg Aerial,Yes,
10432,1-Jul-07,2,41.97,-68.81,Definite,Dedicated Eg Aerial,No,
10431,30-Jun-07,4,41.9,-68.42,Definite,Dedicated Eg Aerial,No,
10430,30-Jun-07,1,41.5,-69.55,Definite,Dedicated Eg Aerial,No,
10429,30-Jun-07,4,41.35,-68.82,Definite,Dedicated Eg Aerial,No,
10428,30-Jun-07,21,41.22,-69.08,Definite,Dedicated Eg Aerial,No,
10427,25-Jun-07,2,41.31,-69.17,Probable,US Coast Guard,No,
10426,25-Jun-07,18,41.48,-68.92,Definite,Dedicated Eg Aerial,Yes,
10425,25-Jun-07,3,41.65,-68.85,Definite,Dedicated Eg Aerial,No,
10424,25-Jun-07,9,41.57,-69.17,Definite,Dedicated Eg Aerial,No,
10423,24-Jun-07,2,42.1,-68.25,Definite,Dedicated Eg Aerial,No,
10422,24-Jun-07,3,42.35,-68.37,Definite,Dedicated Eg Aerial,No,
10421,24-Jun-07,2,42.08,-68.65,Definite,Dedicated Eg Aerial,No,
10420,24-Jun-07,1,42.08,-68.88,Definite,Dedicated Eg Aerial,No,
10419,24-Jun-07,15,42.25,-69,Definite,Dedicated Eg Aerial,No,
10418,23-Jun-07,2,42.19,-69.99,Probable,US Coast Guard,No,
10417,23-Jun-07,1,42.17,-66.57,Definite,Dedicated Eg Aerial,No,
