OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
730,R1,4.91904018,,,{32AC3F84-7F2F-4CCA-92E9-C3B501D74DC1},969.107025751047,19906.7284437133
731,R1,12.57579134,,,{0B1E8AB4-E801-456E-98D8-FFBA25E44B48},1152.44562576827,50892.6241189463
732,R1,8.49742047,,,{8AB03A29-050A-4AC5-8D05-55DF9DED2023},1292.0974387471,34387.9772118869
733,R1,1.70845811,,,{37D81392-6C7A-40E6-8C73-2D1AF51A163B},477.605591977033,6913.912153569
734,R1,1.9453446,,,{1ECDE1AA-59B1-4BB3-876B-706DC192CDD2},443.001608042017,7872.56156888634
735,R1,5.27862009,,,{567DACE4-1850-4473-9E04-3F9919518835},728.678409966309,21361.9024704198
736,R1,102.58181951,,,{50A46BC5-909D-4261-9E05-CC7274E350F0},4107.98925656894,415135.544001586
737,R1,640.60728863,,,{3E700BC0-E235-4758-86BE-AEF4987737A1},10458.0936297687,2592456.01709309
738,R1,21.57292157,,,{28C5A9ED-5D3A-47D5-B7CD-0D0491C2C2D5},4089.38008819989,87302.8629858536
739,R1,2519.52265304,,,{EDAE8591-9D08-47BA-8D8E-A4C69813AAD4},18127.9281752122,10196186.9276612
740,R1,161.38810485,,,{28881D66-127A-42FD-A9F2-493C40F6EDA6},3530.47890453377,653117.08272207
741,R1,14.75326253,,,{C116FDFC-6925-4522-9C48-B1A6C1A7723B},1504.72519019144,59704.5723813796
742,R1,11.31904583,,,{9C729A83-5CCB-494D-AE53-4631A1BAE567},844.277184546198,45806.7352662727
743,R1,13.68715031,,,{8E05E42C-C40B-4127-81BB-AB03C6397208},1668.43797798202,55390.1521638735
744,R1,11.51456685,,,{BF1AA7EC-AECE-4B9A-9545-2777FD9D5CAC},895.389274456845,46597.9838912759
745,R1,15.49932017,,,{2027048E-E62E-419F-891E-3AE5DE8A0916},1421.79802648243,62723.7725044518
746,R1,3.02157913,,,{EA18613E-00FA-461B-A06A-EC18308BF53E},518.562393719834,12227.945502698
747,R1,241.14246301,,,{D7129F70-EE1F-41DC-A861-2C58FBBB262B},5644.7701737829,975872.801194832
748,R1,9.86468414,,,{7FBD7C1E-CD3C-416A-97B0-FC12D1147A37},1561.71624472523,39921.1189287616
749,R1,3.36172462,,,{420C7505-A448-47A4-B227-F183C0C24AD8},991.168156530181,13604.4709373812
750,R1,1.54891632,,,{9BDE2DB9-54B7-48AB-8060-CB13A76EDED5},380.77551476135,6268.26686009711
751,R1,4.29728539,,,{7F703F37-1B0F-4FE7-8BDE-022968A3480A},519.132141208875,17390.5660913403
752,R1,43.6758459,,,{691980EC-9F01-450E-B319-ED454E3DAA75},2157.01937219617,176750.579552171
753,R1,2.18891121,,,{30DD146D-24DB-4BE2-9BF2-F7A16D480AFB},462.444653536196,8858.24460271872
754,R1,264.86793225,,,{BD061211-8CD3-4E0C-BC3A-013ECADF6A31},4817.72508222553,1071886.75010872
755,R1,9.11758196,,,{D7610488-41A2-4468-A6AB-2B5D8208CE1E},1020.70195837228,36897.6916913617
756,R1,320.7604936,,,{CC66B1F5-7B27-4C7C-AC4F-3CCA609E49AC},6431.99120941928,1298076.81937352
757,R1,39.67479991,,,{C55C71D9-FBA3-4DB9-B25B-B0FBE6D712FC},2428.23255515953,160558.85657939
758,R1,319.57412713,,,{2E03E187-104C-45B4-84AF-D3A20EDF2493},4824.84522698604,1293275.74553715
759,R1,3.24750129,,,{D8D093C4-9F33-4F34-B494-21ACF0DAE37D},752.494115976708,13142.2236734249
760,R1,5.45711917,,,{55DEBBAB-7C07-46C4-8DFF-4D6813619A82},977.345781631288,22084.2654980457
761,R1,6.33934583,,,{4EC22ECB-C0BA-4FBA-B3CD-4F30F91558FF},802.509191188994,25654.5243170765
762,R1,8.02697935,,,{9607CF3C-C28E-4806-9984-F8D8F970DD8A},805.195910990905,32484.1619615216
763,R1,29.86592515,,,{EE858167-800D-4E76-9836-A9975C4F4E92},1789.50116168898,120863.591065629
764,R1,24.9350038,,,{D6B3783C-539A-417E-A7A8-8D832CD618B0},1424.72490102222,100908.78106738
765,R1,4.40581905,,,{48061213-716C-4637-AA8A-ECD2A6578E84},765.107290888265,17829.7879545235
766,R1,38.25989792,,,{C6678EE3-FE53-44E3-9CF8-E059E3AC582C},2565.74903601675,154832.928621964
767,R1,1.8219757,,,{52C696E6-03D1-4616-882A-19CC6D27BF9F},380.017349680263,7373.3033850271
768,R1,2.63503951,,,{B52BFFE6-887A-408C-A9B9-C6CC0271E6EE},480.409490980516,10663.6689199178
769,R1,2.76602075,,,{A6A803B6-BE4B-4C3C-BA39-9D3405BF53BB},1015.68188283733,11193.7333159148
770,R1,2.01447364,,,{57EF0410-842D-427E-BDD8-6A41F1CE98D2},364.181413921752,8152.31796762911
771,R1,2.99652135,,,{19929A6F-C472-442E-A9D7-BF51A9139BF0},799.325964794289,12126.5398401851
772,R1,142.0976764,,,{3CC67B9A-3A80-40D3-90E4-4A644793631A},5473.49318608985,575051.178388054
773,R1,1.3823422,,,{7B2C674C-6AFD-4759-86D8-82D67F632DC0},486.400330362238,5594.16266915543
774,R1,2.67652063,,,{2699AA2F-4380-4F1F-AA0F-AF3897112C98},417.937062705593,10831.5377524534
775,R1,2.37727537,,,{9D97E263-6128-42C3-8F99-1066E89EDE4C},688.236217553234,9620.53032393498
776,R1,14.12458571,,,{F654E7D8-13A2-4F66-BF03-5C3D40D7FF32},1348.86263544988,57160.3974473325
777,R1,3.25074191,,,{A1021FB6-6C1E-4FD1-899E-92D5881C703C},1078.86955000606,13155.3380669095
778,R1,1.6926149,,,{982F515A-4D69-44FC-A16C-9D77909485FB},361.553868538928,6849.7966913588
779,R1,2.30886637,,,{DC2D2ECB-9313-41C2-9B80-643D28D53B20},383.58274796178,9343.68784629764
780,R1,3.23509331,,,{71336188-AE06-4793-BBA0-20C3A7E41240},435.704735681449,13092.0101599666
781,R1,39.00754212,,,{42FE0896-1360-41B4-9505-ABBA97AE7DF0},1633.19736671056,157858.549343461
782,R1,42.91747917,,,{B51B740E-240C-4F23-B681-1BD4E6ED3251},4371.99367838054,173681.566054663
783,R1,40.17322174,,,{970BD84D-082C-48E2-8BD5-65FA296906A7},1612.83793654987,162575.906141222
784,R1,109.51155247,,,{2757B112-39D9-430F-9706-024AE162C673},8868.67594651343,443179.28971231
785,R1,3527.47956615,,,{8A7195D1-7165-49F8-B190-4858D059F913},56516.2984389248,14275260.0364806
786,R1,26.52400425,,,{0C900B18-8675-4E4B-8A28-869949A0D705},3418.83800446038,107339.263313121
787,R1,6.00535083,,,{159E11D8-AB16-41CB-BBF0-1FD35B3E9970},631.605924011841,24302.8891264093
788,R1,12.20349527,,,{01B50C7D-6174-4864-B7B6-758F66981774},1133.71881346315,49385.9893699813
789,R1,40.10536283,,,{0A79075F-83FF-4495-95CB-089C7DED3385},1611.47321144634,162301.289783157
790,R1,1.59556956,,,{182F77FB-AFB4-4E72-BCBB-CCEF84F7D742},391.223883676737,6457.06659858382
791,R1,17.21970154,,,{5AA7B11E-742C-4BD7-9B69-C73CBDA89D3D},1794.05331925116,69685.9365564812
792,R1,2.81546523,,,{B4113FE0-8D0F-4C25-B4E1-BD3C9FF55CEA},850.482251522563,11393.8288153937
793,R1,3.61657086,,,{C75DAB90-BBC2-4ED0-AE4C-95A428D3F37B},590.850561068859,14635.801146777
794,R1,3.27366789,,,{BD8703CB-16F8-4C16-AFFB-6EDE3BB6162A},465.02339694282,13248.1165711883
795,R1,27.40393033,,,{BE572885-2EDC-4CA1-8B68-8EB6844DC566},1281.28975994266,110900.211956228
796,R1,32.53812119,,,{DDA1DE8A-EB2F-4667-A6C7-B8BC2A70EAC8},1661.79264905482,131677.627726452
797,K,3316.31613644,,,{C118F981-D9D3-4208-B5E0-948D84C62CC3},30054.524587167,13420708.5605929
798,R1,2.71492223,,,{C905767A-6BCC-428B-9099-984F5ECA695E},885.95315065921,10986.9441395466
799,R1,170.29259399,,,{0A685A5B-B55C-4AED-AFFE-1336332281D6},5534.4527955835,689152.414930488
800,R1,61.08177695,,,{27687BC2-F83E-451C-97BC-F9193DF37E54},2504.25592487575,247190.163149957
801,R1,40.13375041,,,{6746CA9E-E55B-4139-9A78-34F51D0F67D4},1613.31680483995,162416.170712462
802,R1,1.69594212,,,{4CB9F7DA-8E57-4800-8B0A-D421E2CB75D3},765.415270874911,6863.26152586858
803,R1,1.90498524,,,{7197EAD5-541A-46BE-B669-8AD70360397B},675.046161293748,7709.232392122
804,R1,1.21404904,,,{791A8150-537F-492C-9A46-9789F7C449DD},583.930169652517,4913.10167040888
805,R1,1.73968318,,,{E3A1AE55-5135-437D-86BD-A88F7687A905},702.167062871072,7040.27602667418
806,R1,2.09969551,,,{3B15AB80-CD3D-42D8-8103-45DF2ACF4A1D},662.675185785482,8497.20003953212
807,R1,38.38252855,,,{4073C7CE-4FA2-4FD4-B64E-AF628AC2D478},2387.94535735822,155329.199130477
808,R1,2.38693314,,,{3A54776F-3E77-42ED-AA0C-140169A3EC22},908.885799086397,9659.61408168657
809,R1,1.89210533,,,{A174C250-19BD-4D8D-9C9B-EF595A9ABD9F},434.242990854791,7657.10905274245
810,R1,8.97769736,,,{B8924EE1-FED2-47C3-8F3F-EC4523BAFB98},769.737629176386,36331.5965601
811,R1,14.97418353,,,{F61AB50D-667D-45CB-87A7-8F8C68605C1F},1032.21082875185,60598.6115130104
812,R1,4.71266785,,,{7B628D62-B286-47AC-BA73-5ECAA973C225},564.897375748852,19071.5659368903
813,R1,1.24261448,,,{129B7242-D5B4-4F62-A291-6C3312872B9D},368.045538940884,5028.70236341727
814,R1,2.0174579,,,{F7644A9C-5D88-49FB-A9F6-9EC203DD2000},639.128075395205,8164.39491203281
815,R1,2.85986887,,,{EC9F4F29-AA30-43EA-B15C-3E45BCC33F71},455.039783157434,11573.524689936
816,R1,3.05134003,,,{DB87ACF8-DF85-4B84-B60D-8A65E397BDCB},977.907945185838,12348.3840450339
817,R1,22.02985278,,,{7C6125FF-DB45-445B-B6D8-192C6A5EA318},1893.21081585959,89152.0053381115
818,R1,1.58347644,,,{D730288E-F63D-45D9-8045-66E360CA75DF},491.468292125934,6408.12729105102
819,R1,13.57056585,,,{C89BAE2D-4F6F-41FD-8D8F-8B2CDCE69565},1131.33259804035,54918.3497073466
820,R1,2.05398431,,,{9813510B-CEED-4814-AFCA-77FC2118F539},444.410484446005,8312.21262788499
821,R1,13.59138825,,,{5C72B54C-B54D-4660-86C1-9CE972BEB815},1181.7236189448,55002.6153086263
822,R1,41.74837551,,,{4FAD6923-2E59-4841-A92A-E8C5A0F845FB},1714.03357535632,168950.352641816
823,R1,1.37290053,,,{04EBBFC4-EBFF-4AD5-B9EC-749D234D4CF9},320.028424805004,5555.9534292177
824,R1,5.13692167,,,{FCA2BEC2-FE16-4A1F-B613-C90344CC97C6},643.84424471117,20788.4670487465
825,R1,12.85474841,,,{7B9B4722-CD9E-4AC2-8E1F-EFD498D9E4E0},1032.05754354644,52021.5277993363
826,R1,6.63884277,,,{ECDF46ED-0531-4CC3-9602-EF0B0B2769D2},798.004721773329,26866.550220034
827,R1,4.18333913,,,{76EA2D7D-81C4-4385-8EE3-9AFFA81F2175},661.753610646623,16929.4400867186
828,R1,838.58241034,,,{A3CBFB15-470C-4AC3-9C80-881315B9EB6D},9299.74685629861,3393636.09205214
829,R1,224.21182026,,,{7AA5C530-CDFB-43A2-BF79-C014CCCC0331},8528.26457285653,907356.648694996
830,R1,3.67167139,,,{310B5870-BBD9-4AE6-A402-F568B876DB73},866.203370911126,14858.7859817171
831,R1,8.40104311,,,{4A6B6F30-519D-4134-8EB7-7E52F92ED7EC},1218.66661864814,33997.9503085194
832,R1,162.27292875,,,{47323DFF-DAA6-4C78-9E53-ACA98E113AFE},3503.39613096902,656697.852230105
833,R1,201.47518536,,,{E2638937-A08C-490D-A359-5F9A67290E91},5634.77871287379,815344.386283554
834,R1,37.77050249,,,{F38197F1-24B7-4208-9770-BFC920BA3D96},2072.59987811554,152852.407688738
835,R1,23.17108281,,,{17E8C17E-345B-473A-98A5-F32D51A22188},1198.53691132537,93770.4177359487
836,R1,4.04865936,,,{F4FB2174-0101-4CCA-BF7B-DDE51D28F2B0},669.424037500364,16384.4082351254
837,R1,16.89205468,,,{36EEDF41-CD10-4585-ADC0-7BBE753759E4},1044.99974856165,68359.9914956396
838,R1,1.34458398,,,{8DF3E3A5-09B6-420D-94F2-51BC05D7199F},715.389934223772,5441.35994949278
839,R1,89.84188471,,,{C6A2976F-B8F4-4816-87EC-4B71050C318E},3060.5473285689,363578.652256284
840,R1,12.85436351,,,{BDB17EDF-C144-4AE6-8BFA-D9DF106C0034},1654.1712663841,52019.9701704196
841,R1,1.0227002,,,{ACA54BBF-2ACC-46F0-A3D8-DF4A8AA23733},441.787387183238,4138.73731321898
842,R1,4.49554917,,,{57994374-6916-41DE-A2D8-A38FFE9C6CB4},544.12632451223,18192.9143208587
843,R1,28.58841004,,,{2BB323BF-1E70-4692-9770-294BB032168B},3218.09956607357,115693.650302183
844,R1,1168.27999577,,,{74FDDA0F-DD24-4E41-97C2-ED776A7AB5FF},13854.7897186731,4727880.18251257
845,R1,1.09485612,,,{EEA3AC44-C496-4F83-B91F-8B25CA6F6B4B},608.452050950028,4430.7431520434
846,R1,1256.35475694,,,{A43CFA28-11D6-4AF2-AB79-F399805A1BEA},23816.7470722087,5084307.51110744
847,R1,1.78534387,,,{74417AC3-CEC0-40AE-91BF-B20370E88596},576.221993646895,7225.05902286331
848,R1,3.86414317,,,{A391A4C2-541A-4148-BF4C-AC713DCC905C},672.758085082596,15637.6947333371
849,R1,1.56783984,,,{5E9394F9-3D3D-4EE3-BD17-8432CFC14001},685.890130050814,6344.84793030052
850,R1,1.39682927,,,{A912BDDF-143F-41B6-9EB2-9EBB53E6E517},471.943073984281,5652.78999262409
851,R1,9.65709308,,,{FA697D33-A43C-4217-8787-9206A97E89B3},2441.15534768875,39081.0243848644
852,R1,1.21224177,,,{DCE71F71-22EF-448D-B6B9-8FF43910C604},582.63641437479,4905.78790109498
853,R1,39.97414156,,,{DBD9C8B1-5DE6-4B1B-8396-41B4E6CC0D34},1889.37235622646,161770.254058497
854,R1,12.2378392,,,{414FE8BA-F0A6-4ABA-9AE3-CA4E37200D25},1881.21473016587,49524.9749023369
855,R1,1.92847992,,,{E7AD48F9-8E77-44B9-AFBB-501FA0FFFE41},861.443540739026,7804.31238486666
856,R1,2.2153652,,,{464E8095-9B27-4CDE-81DF-1016B2BBF4CC},578.892466618304,8965.30049693303
857,R1,319.21048282,,,{5C7F972B-41D7-47D3-AEF4-90CD09DCD4A5},4821.42859834776,1291804.1233876
858,R1,3.81854839,,,{881797AA-F2F4-40CC-A9D7-1940C3A54D2A},1127.36658573051,15453.1784712238
859,R1,10.37863177,,,{985A66D1-BF10-4CB5-86D0-FFF2092646AB},1395.83873145247,42000.9994572931
860,R1,1.98806793,,,{2CE29D46-EF8D-47D6-A7C8-96BEF5962DD2},418.97589500774,8045.45746129331
861,R1,19.20925765,,,{CD253EEC-49FD-427F-A530-C62571C3B579},3058.19835493535,77737.4164908798
862,R1,71.47484251,,,{6695B0CD-2D89-4042-90CA-37D279FC9EBA},3144.43853145213,289249.574326539
863,R1,4.32456238,,,{D4C96653-EC06-4683-B382-E368B48B78B4},1305.90298435814,17500.9525834737
864,R1,4.53208294,,,{AB068915-5424-4806-BCD6-C580D26BF73F},514.303550008243,18340.7618072879
865,R1,68.50021487,,,{7EE5D336-32BA-4BE8-821E-1CB10E7E39CC},3431.31785390103,277211.635537881
866,R1,66.12518336,,,{84E337F3-C6FA-44F4-ADAE-284F9C4946FC},2602.57171972172,267600.185843095
867,R1,2.51005412,,,{5629474B-6211-44BB-A388-DA7466379B9A},516.323535617061,10157.8690173846
868,R1,1.85959987,,,{36E2591E-0C31-4F79-AD6A-C6E9FB0FE98A},1139.05173461021,7525.56357239025
869,R1,26.99619136,,,{D8B80D1A-1207-4533-A6A0-4A94FED1DC95},2651.68688845283,109250.14433949
870,R1,17.55655041,,,{1CE1AF4D-C328-4764-B764-F67F2BD59BB2},1047.99704295229,71049.1209937227
871,R1,2.20733979,,,{93568DBB-D9E0-4029-B1C3-24A6B2C50EC7},442.568276868084,8932.82270083606
872,R1,131.50375148,,,{BFE760A8-6E7D-473F-A49F-1DD3AD99A5EB},5603.41281860293,532178.914991373
873,R1,6.63937258,,,{D6AA748D-4383-4718-B5F3-C1E9CF6EEF03},1908.43526634089,26868.6943116611
874,R1,11.26959576,,,{ED9C1F4F-60C2-411D-A1D4-9B609CC299F6},1014.44615986665,45606.617128816
875,R1,2.11376854,,,{5B3248FC-4874-4F90-84B3-41C2F410CE19},404.079040072346,8554.15178752683
876,R1,1.66584663,,,{DD9B1B5C-46C0-41A9-BD85-F68F6935AF0F},576.474953498699,6741.46892792272
877,R1,1.92077619,,,{E2BD55B1-FB24-4915-BB5F-27B2ED2F270A},1300.42790523326,7773.13635955653
878,R1,276.7232129,,,{4569236B-CCAC-44C8-9B64-51F7FEBFDC2C},8583.45816707018,1119863.55931572
879,R1,1.33367346,,,{C294CF15-5122-45F6-A17E-E8DE62604408},299.922408238515,5397.20645835181
880,R1,3.2898046,,,{18BCCA50-8D59-4C85-91B5-883AE70B7825},498.05993788354,13313.4197708575
881,R1,1.56683286,,,{DBC6AAFC-B39B-4496-B89F-96B0192BC99D},362.406478787062,6340.77282244845
882,R1,1.23699879,,,{2856947C-54F6-4792-96BB-5BB5011D55A4},385.700078290914,5005.97639477209
883,R1,1.8150611,,,{BC254F23-257D-4765-8C3B-B3574522E3CB},359.169147152055,7345.32086127293
884,R1,2.03792241,,,{E05A05A6-623B-4CDC-BB2D-488A25371B24},1121.55556805726,8247.21217474815
885,R1,33.25612152,,,{9A68F8C1-8A89-4D53-9FFC-4653BB32BB65},2080.95789228572,134583.283523796
886,R1,1.44726058,,,{C60AA908-AF48-42B0-A3D1-5BD6E54A3356},678.739208202568,5856.87906155866
887,R1,1.44689269,,,{33F2A0F9-43A7-41C6-A983-EECFB066CA62},308.834252847158,5855.39023895619
888,R1,9.23170012,,,{172D8C60-5777-448B-990D-976BCD1CF546},1676.46668852263,37359.5133438861
889,R1,34.62215153,,,{575D0DFA-318D-446C-8FED-BC4BB690526C},2292.29282326792,140111.432788459
890,R1,3.62677008,,,{460BA72C-3230-4610-9E6F-11613ABCE398},884.411974388241,14677.0761015143
891,R1,1.67719527,,,{4C69BB5D-C978-4459-B2F0-35425A237D5E},494.473779087325,6787.39543388777
892,R1,2.35785626,,,{4650D108-F395-4475-BD31-D9DC7627800B},788.800122474554,9541.94367356042
893,R1,359.76372181,,,{AE582602-761E-48E1-87CE-8EFDB985792F},17825.7103738862,1455917.91085901
894,R1,3.61391402,,,{0579D0FB-677F-4A82-8F14-719079BF33DC},1109.92150519442,14625.0492892217
895,R1,89.59093835,,,{1520BDD6-621A-40D4-B5EA-B30920A180C2},5440.90454873261,362563.104329125
896,R1,5.01616662,,,{6F14BC0B-E99C-4644-A2DB-2BFE6FAB4858},1456.49760867524,20299.7867454096
897,R1,54.21512491,,,{2DC0C44C-5A8E-4704-9662-A261C463E12D},3196.59315086028,219401.697904401
898,R1,2828.86314252,,,{A685A036-E052-444B-92EE-09A1F12DF7DB},18471.7685898103,11448048.44643
899,R1,1.31246992,,,{0AD57604-B701-4AF8-9A3E-726342014592},2938.69908712074,5311.39845505896
900,R1,9.85300985,,,{916D0457-7E1E-4788-9CF9-4CE596A6E403},1965.42306397779,39873.8745950715
901,R1,5.41613386,,,{AD8216FE-9FDB-47F6-8BC2-DC7EC8FBF830},1755.29904683524,21918.4031837174
902,R1,10.61936716,,,{4DEFA1B3-437A-4C32-950E-0A941D526BEC},3200.308841204,42975.22488794
903,R1,1.62072999,,,{D200840B-188D-49BD-A3C7-578EB34164C5},617.045361912002,6558.88763127253
904,R1,1.86540326,,,{86E62ED3-69A8-4663-83B4-79F9F2C1A5E0},365.388296309754,7549.0491558672
905,R1,1.69824467,,,{6AC0FD2F-8DED-4688-8681-5480C6D537FA},1026.74446204776,6872.5796665223
906,R1,1.3101366,,,{DAC31F84-1731-4A73-B0BF-B1D03AD5FE6A},568.008276268682,5301.95580030829
907,R1,52.23700334,,,{686B2ACA-5E7A-43CA-890B-136888020096},2855.92383613865,211396.492102671
908,R1,6.69475833,,,{B2F972DA-CBFC-4888-8099-D7361784AD8D},1022.19621397273,27092.8333893747
909,R1,1.12531791,,,{2A115B56-F331-47D6-BBE5-00FE7A7569FD},1665.70713331014,4554.01813079708
910,R1,17.68027128,,,{F556D317-9D3D-48FB-A914-82D3EBA72987},4366.93043994969,71549.8035834612
911,R1,77.10603692,,,{ADBFDA01-8607-46A9-8008-1E164E1B9671},3647.36688382908,312038.300104377
912,R1,1.01144221,,,{BC2A937E-55F6-4220-952F-F185E5D43DDA},410.591254347496,4093.17766978346
913,R1,2.88335372,,,{03BD4164-5CAC-4C75-935E-B5E98478429F},1632.48322523948,11668.5648941944
914,R1,13.11393799,,,{1AFBB088-2CBD-42D4-A553-903AA619ECC0},2847.95523943681,53070.4349848991
915,R1,4.21435497,,,{B5C25701-B2FC-4964-A4AB-42F1EC0CF82D},1473.03402831125,17054.9572567425
916,R1,3.07544025,,,{A816BBB1-FCDA-4C1E-A671-8069F9EB8A84},1025.79456285198,12445.914566592
917,R1,56.99641281,,,{5B72B9DC-3761-459E-9D50-D129B19D31F3},3319.78702394169,230657.215396044
918,R1,11.70052362,,,{2B57CD25-E948-4ED1-AB05-DE4E90384E5B},3251.36850550662,47350.5272564521
919,R1,31.68678085,,,{99405B96-A7A5-4C2A-9DC4-4855A3823316},1782.85200802226,128232.361938028
920,R1,20.86399584,,,{6E6F6041-E05F-4F7D-A559-243554D757BD},1531.24663391267,84433.9309330734
921,R1,104.84689387,,,{36B284C8-2C2E-4EA4-B7BA-12C8AD85F3E4},6476.29257801327,424302.011133336
922,R1,1.34036675,,,{A20C451A-B03B-4003-A3C8-56AA6E85836A},573.386164165177,5424.29337420381
923,R1,33.65825872,,,{8C7E49F2-2340-4EB8-9357-FF21EB302A01},2450.17631974151,136210.681484154
924,R1,47.45960119,,,{2B380120-C8D3-4034-8888-077E54C78790},1788.03971234152,192062.954757576
925,R1,84.20194448,,,{C9D4D6A0-B17B-4D74-8398-1EDD58A9D016},5769.16540528562,340754.533251256
926,R1,40.97744878,,,{3B422DD3-BC18-4A9B-BC72-3DE841AA6067},2383.44471099168,165830.510442821
927,R1,740.31627242,,,{E39F1E08-B19A-4A77-BC1C-A20E1221ED32},9571.63084212788,2995965.56122135
928,R1,1.05425853,,,{30DC09B8-048F-421A-831A-01C0C6EB2C3D},952.64191441383,4266.44988880401
929,R1,25.03453434,,,{647F1562-F1C1-4CF6-AD3E-48A8EF6114AA},5687.50010755559,101311.568503019
930,R1,39.84609506,,,{03183EB7-E350-4216-A4EE-F5F6F763D077},1844.58433516172,161252.066189201
931,R1,1.19163712,,,{C3A68908-7CA3-475D-B881-7B36B65F8888},513.905754619031,4822.40351464821
932,R1,684.88074926,,,{317BABB5-9FDC-4A28-965E-3D3156DA9828},12961.3282353495,2771625.06722327
933,R1,1.77734966,,,{C36F120B-F62C-4DAB-BA32-3871A4B5627B},1097.85199717254,7192.70748810016
934,R1,1.59269881,,,{8C820333-33CB-4638-B708-52382860F620},1178.96963650708,6445.44904439309
935,R1,1.3581316,,,{C69632F5-5BCC-4305-BB9D-7A62ECB34D1F},593.094791297314,5496.18545526153
936,R1,88.18323914,,,{25873293-9FAC-44CF-B343-A38ACAAABD1E},3860.32953315818,356866.325103257
937,R1,4.76605316,,,{C284C6BE-BC59-404F-9EC1-3A4157223FD6},1047.52965087598,19287.6094675537
938,R1,2.25176632,,,{AC1D4AC0-BDCC-4E6D-9B7B-7B8F9778926F},398.742471622764,9112.61119697808
939,R1,2.64632045,,,{2A33CB84-8447-4AD8-861C-7CA9F3ED6223},939.500175748656,10709.3214752368
940,R1,1.2632052,,,{3AC1E841-3C78-48B7-8B9E-1C0927C7104F},507.235442901855,5112.03040166518
941,R1,52.81896375,,,{611EA92D-6A65-4805-B652-6ACF02174D32},1809.42663233159,213751.611701165
942,R1,3.90233712,,,{E5A296D5-AA9A-49E0-87CA-413C9DFB98AD},1506.91769009373,15792.2607623852
943,R1,3.8400505,,,{67B9FE0F-E99D-44EC-8356-315C6E93C6DD},868.629479053197,15540.1947905733
944,R1,1.28712686,,,{DB592ED6-9476-4E27-B7B7-9125272D3C8F},807.454452578399,5208.83829500494
945,R1,9.28319859,,,{8982D213-F44F-44E2-9B3A-310870DCF9B4},2252.31197481178,37567.9210783093
946,R1,4.20980392,,,{0773E30E-9EAB-419A-B4C5-7BC56CA3701F},2126.6511441307,17036.5397093674
947,R1,1.01358315,,,{B0FF905F-4DC7-4A9D-A074-298225D5817A},465.212027744359,4101.84179567567
948,R1,6.8823658,,,{E73E18B3-C363-4D79-87BA-C701BF9E20FA},616.25794035092,27852.0568851526
949,R1,6.5463821,,,{A2DE1520-6522-480D-898B-8CEBB4A08154},2221.93625074758,26492.3736928161
950,R1,1.24836361,,,{74EAB961-85F1-4874-9938-7AA4CFB0BDF3},652.60676629539,5051.96838081625
951,R1,2.210404,,,{4DE9C84D-CD15-43E3-ADC8-54CD0D007443},985.732183165576,8945.22317075678
952,R1,217.8994443,,,{73820B19-95B0-4791-BABC-0F0DCF568614},8802.02513711179,881811.268040882
953,R1,2.36831662,,,{8703E68D-FDC6-4CF2-8015-128E1E0F9429},912.478719194316,9584.27540679967
954,R1,2.09868456,,,{8CFD43D2-2453-4D09-BC87-B673B132C15A},990.622780483216,8493.10886246953
955,R1,1.81905722,,,{B5B11A5C-1AA4-45E2-8EDD-079FED92C124},824.569528808591,7361.49265678471
956,R1,1.45653095,,,{FA474E0B-D967-42AD-8835-5A40F9E73647},833.193281938861,5894.39504561693
957,R1,4.09164502,,,{9AB2DA3F-F982-4FAB-8181-9A3F0A8EEF5E},990.12422304464,16558.3657209462
958,R1,3.82865227,,,{93C62457-8A37-40A7-8BE6-345CE30FB29B},794.664067210297,15494.0675818658
959,R1,2.08724819,,,{0F71E945-6FA2-4984-A92F-4337FE9D97E0},516.045031925821,8446.82733058368
960,R1,7.04822817,,,{1309673C-245A-4069-8984-55E7B5E8461B},1679.90383772254,28523.2807338698
961,R1,107.33968402,,,{B40B6E04-A052-429E-A301-C9D491DE4937},4876.38237147143,434390.014992687
962,R1,1.89972933,,,{07D26FBA-210B-4E8D-857E-88C8E9BED400},843.303698058842,7687.96238279503
963,R1,2.75102287,,,{EBEFDC03-B385-4025-9193-D82007DF5E46},1756.21923961083,11133.0388040382
964,R1,1.74429925,,,{0EBE6CDA-037F-4B65-90B7-B2585CBA12D4},990.481811779699,7058.95667064731
965,R1,1.41232736,,,{85882967-1F3B-4E4A-9714-BE579EEC285D},539.792188970126,5715.5087752413
966,R1,3.18237787,,,{1B9145C3-7FCA-4DF6-80CB-F173CA1B9AAB},467.552951673338,12878.6775102477
967,R1,14.53672737,,,{436C6BE5-6457-4CDA-B759-3D3674FEF804},1482.74110570876,58828.2822039822
968,R1,5.97154468,,,{507ACCE8-D412-4FB1-BCF6-C4E5A3B66139},884.12063790571,24166.0799322538
969,R1,3.85620223,,,{D3F098B6-0A35-4F45-88B0-85C5CD806B75},904.2964700937,15605.5587551865
970,R1,23.88643043,,,{E6534372-79B5-466F-B73C-623A24D1719D},1807.3250005461,96665.3383496143
971,R1,65.19180654,,,{0D09CD35-A768-4BC6-9DEB-3C414DC0E1B6},2538.71076600192,263822.928866446
972,R1,4.26948447,,,{4D29A8B7-080C-41D8-ABC6-D3569A79C845},638.100147750524,17278.0592913726
