yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,San Frncisco,Surgical Site Infections (SSI),Laminecomy,630015778.0,UCSF Medical Center at Mission Bay,Acuote Care Hospital,Major Teacmhing,8,0,0.05
2020H1,California,Sqan Francisco,Surgical Site Infections (SSI),Liver transplant,630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hhospital,Major Teaching,4,0,0.28
2020H1,Claifornia,San Fracisco,Surgical Site Infections (SSI),Open reduction of fracture,630015778.0,UCSF zMedical Center at Mission Bay,Acute Care Hospital,aMjor Teaching,20,0,0.1
220H1,California,San Francisco,Surgical Site Infectioncs (SSI),Rectkal surgery,630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hosptial,Major Teaching,3,0,0.01
20201H,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,630015778.0,UCSF Medcial Center at Mission Bay,Acute Care Hospital,Major Teaching,26,0,0.35
202H01,California,San Francisco,Surgical Site Infections (SSI),Spinal fsuion,630015778.0,UCSF Medical Center at Msision Bay,Acute Care Hospital,Major Teaching,18,1,0.13
2020H1,California,aSn Francisco,Surgical Site Infections (SSI),Thoracic surgery,630015778.0,CSF Medical Center at Mission Bay,Acute Care Hopital,Major Teachiyng,52,0,0.04
2020H1,aClifornia,San Diego,Surgical Site Infections (SSI),All procedures,630017096.0,"Kaiser Foundation Hosital, San Diego",Acute Care Hospital,Major Teaching,55,0,0.2
2020H1,California,San Diego,Surgical SiteI nfections (SSI),Appendix surgery,630017096.0,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,29,0,0.12
2020H1,California,SanDiego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630017096.0,"Kaiser Foundation Hospial, San Diego",Acute Care Hospxital,Major Teaching,5,0,0.02
20y20H1,Californai,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,630017096.0,"Kaiser Foundatio nHospital, San Diego",Acute Care Hospial,Majorx Teaching,2,0,0.0
2020rH1,California,San Diego,Surgical Site Infections (SSI),pOen reduction of fracture,630017096.0,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,9,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Rectal srugery,630017096.0,"Kaiser Foundation Hospital, San Diego",Acut Care Hospital,Major eTaching,1,0,0.0
2020Hm1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,630017096.0,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,4,0,0.03
2020H1,California,San Diego,Surgical Site Infections (SSI),Thoracic surgery,630017096.0,"Kaiser Foundation Hospital, San Diego",Actue Care Hospital,Major Tealching,5,0,0.0
2020H1,California,Los Angteles,Surgical Site Infections (SSI),All procedures,930000002.0,"California Hospital Medical Center, LosAngeles",Acute Care Hospital,Major Teaching,69,0,0.36
2e020H1,Califonia,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000002.0,"California Hospital Medical Center, Los Angeles",Acute Care Hospital,Major eTaching,54,0,0.15
220H1,Califonria,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000002.0,"aClifornia Hospital Medical Center, Los Angeles",Acute Care Hospitl,Major Teaching,5,0,0.01
2020H1,California,os Angeles,Surgical Site Infections (SSI),Colon surgery,930000002.0,"California Hospital Medical Center, Los Angeles",Acute fCare Hospital,Major Teaching,2,0,0.12
2020H1,Clifornia,Los Angeles,Surgcal Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000002.0,"California Hospital Medical Center, Los Angeles",Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Siite Infections (SSI),Gallbladder surgery,930000002.0,"California Hospital Medical Center, Los Anqgeles",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections S(SI),Open reduction of fracture,930000002.0,"California Hospital Medical Center, Los Agneles",Acute Care Hospital,Major Teaching,3,0,0.05
20201H,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000002.0,"California Hospital Medical Center, Los Angeles",Acute Care Hospital,Major Teaching,1,0,0.03
20201H,Californa,Los Angeles,Surgical Site Infections (SSI),All procedures,930000008.0,Antelope Valley Hospital,Acute Care Hospaital,Mahjor Teaching,46,0,0.21
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000008.0,Antelope Valley Hospital,Acute Care Hospital,Major Teaching,19,0,0.06
2020H1,California,Los Angeles,Surgical tSite Infections (SSI),Cesarean section,930000008.0,Antelopex Valley Hospital,Acute Care Hospital,Major Teacing,3,0,0.0
2020H1,Calfornia,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000008.0,Antelope Valley Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,Califronia,Los Angeles,Surgical Site Infections (SSI),Gallbadder surgery,930000008.0,Antedlope Valley Hospital,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infnections (SSI),Lamijnectomy,930000008.0,Antelope Valley Hospital,Acute Care Hospital,Majjor Teaching,1,0,0.01
2020H1,Californiba,Los Angeless,Surgical Site Infections (SSI),Open reduction f fracture,930000008.0,Anteloep Valley Hospital,Acute Care Hospital,Major Teaching,18,0,0.11
2020H1,California,Los Angeles,Surgical Siet Infections (SSI),mSall bowel surgery,930000008.0,bAntelope Valley Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000008.0,Antelope Valley Hospital,Acuute Care Hospital,Major Teaching,1,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All proceduares,930000012.0,Bevuerly Hospital,Acute Care Hospital,"Communty, 125-250 Beds",17,0,0.04
2020H1,Californai,Los Angeles,Sugrgical Site Infections (SSI),Appendix surgery,930000012.0,Beverly Hospial,Acute Care Hospital,"Community,1 25-250 Beds",11,0,0.03
2020H1,California,LosA ngeles,Surgical Site Infections (SSI),Cesarean section,930000012.0,Beverly ospital,Acute Care Hospital,"Community, j125-250 Beds",1,0,0.0
2020H1,California,Logs Angeles,Surgical Site Infections (SSI),Gahllbladder surgery,930000012.0,Beverly Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infectons (SSI),Open reduction of fracture,930000012.0,Beverly Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.0
2020H1,Caliofrnia,Los Angeles,Surgicalw Site Infections (SSI),All procedures,930000022.0,Centinela Hospital Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.0
2020H1,Califronia,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000022.0,Centinela Hospital Medical Center,Acute Care Hospital,"Commnunity, >250 Beds",3,0,0.0
q2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000026.0,Hunington Hospital,Acute Care Hospital,"Community, >250 Beds",71,0,0.31
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000026.0,Hvuntington Hospital,Acute Care Hospital,"Comumnity, >250 Beds",29,0,0.13
202q0H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.04
2200H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory adbominal surgery (laparotomy),930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 Beds",9,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surery,930000026.0,Huntington Hosptial,Acute Care Hospital,"Community,> 250 Beds",1,0,0.0
2020H1,California,Los Anegles,Surgical Site Infectionks (SSI),Open reduction of fracture,930000026.0,Huntingtonn Hospital,Acute Care Hospital,"Community, >25 0Beds",11,0,0.05
020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Inections (SSI),Small bowel surgery,930000026.0,Huntingtoon Hospital,Acute Care Hsopital,"Community, >250 Beds",8,0,0.05
2020H1,California,Los Ahngeles,Surgical Site Infections (SSI),Spinal fusion,930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,Califrnia,Los Angeless,Surgical Site Innfections (SSI),Thoracic surgery,930000026.0,Huntington Hospiatl,Acute Care Hospital,"Community, >250 Beds",5,0,0.0
2020H1,California,Los Aneles,Surgical ite Infections (SSI),All procedures,930000028.0,West Hills Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000028.0,West Hills Hospita l& Medical Center,Acute Care Hospital,"Community, >250 Besds",2,0,0.01
2020H1,California,Los Angeles,Srugical Site Infections (SSI),All procedures,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pedaitric,855,6,5.28
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000034.0,Children'' sHospital Los Angeles,Acute Care Hospital,Pediatric,241,1,0.81
2020H1,alifornia,Lso Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Peidatric,7,0,0.06
2020H1,aClifornia,Los Angeles,Surgical Site Infections (SSI),Cardiac suregry,930000034.0,Children's Hospital Los Angeles,Acute Carre Hospital,Pediatric,194,3,1.48
2020H1,California,Los Angeles,Surgical Site Infctions (SSI),Coon surgery,930000034.0,Children's Hospital Los Angeles,Acute Care oHospital,Pediatric,22,0,0.37
2020H1,California,Los Angeles,SurgicalSite Infections (SSI),Exploratory abdominal surgery (laparhotomy),930000034.0,Children's Hospital Los Angeles,Acute Care Hospitl,Pediatric,61,0,0.2
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder urgery,930000034.0,Children's Hospital Los Angeles,Acuet Care Hospital,Pediatric,35,0,0.03
2a020H1,California,LosA ngeles,Surgical Site Infections (SSI),Hip prosthesis,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,8,0,0.03
2020H1,California,os Angeles,Srugical Site Infections (SSI),"Hysterectomy, abdominal",930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,1,0,0.02
200H1,California,Losw Angeles,Surgical Site Infections (SSI),Kidney transplant,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,10,0,0.08
2020H1,California,Ls Angeles,Surgical Site Infections (SSI),Laminectomy,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediartic,17,1,0.11
2020H1,California,LosA ngeles,Surgical Site Infections (SSI),iLver transplant,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,5,0,0.35
2020H1,California,Los rAngeles,Surgical Site Infections (SSI),Open reductiono f fracture,930000034.0,Children''s Hopsital Los Angeles,Acute CareH ospital,Pediatric,62,0,0.22
2020H1,California,Los Angheles,Srugical Site Infections (SSI),Rectl surgery,930000034.0,Children''sp Hospital Los Angeles,Acute Crae Hospital,Pediatric,9,0,0.03
200H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000034.0,Children''s Hospitawl Los Angeles,Acute Care Hospital,Pediatric,45,1,0.28
20201H,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000034.0,Children's Hospital Los Angeles,Acute Care Hosiptal,Pediatric,97,0,1.2
2020H1,California,Lo Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,41,0,0.03
2020H1,Califotrnia,Los Angeles,Surgical Ste Infections (SSI),All procedures,930000036.0,City of Hope Helford Clinical Research Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.04
2020H1,California,Los Angeels,Surgical Site Infections SSI),Colon surgery,930000036.0,City of Hope Helford Clinical Research Hospital,Acute Care Hsopital,"Community, 125-250 Beds",1,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000036.0,City of Hope Helford Clinical Research Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los pAngeles,Surgical Site Infections (SSI),Thoracic surgery,930000036.0,City of Hope Helford Clinical Research Hospital,Acute Care Hospitla,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Loas Angeles,Surgical Site Infections (SSI),All procedures,930000041.0,San Gabriel Valey Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01
202H01,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000041.0,San Gabriel Valley Medical Center,Acute Care Hosjpital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000041.0,SanG abriel Valley Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000044.0,Cedars-Sinai Marina Del Rey Hospital,Acute Care Hospital,"Communkity, 125-250 Beds",1,0,0.01
20201H,California,tLos Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000044.0,Cears-Sinai Marina Del Rey Hospital,Acute Care Hospital,"Community ,125-250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgicl Site Infections (SSI),All procedures,930000047.0,Lakewood Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,Caliofrnia,Los Aneles,Surgical Site Infections (SSI),Appednix surgery,930000047.0,Lakewood Regional Medical Center,AcuteCare Hospital,"Community, 125-250 Beds",1,0,0.0
2200H1,Califoria,Los Angeles,Surgical Site Infections (SSI),All procedures,930000049.0,Santa Monica - UCLA Medical Center and OrthopaedicH ospital,Acute Care Hospital,Major Teaching,52,0,0.28
20201,California,Los Angeles,Surgicval Site Infections (SSI),Appendix surgery,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hospital,Major Teaching,9,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSIk),Colon surgeary,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hospital,Major Taching,1,0,0.01
200H1,Clifornia,Losk Angeles,Surgical Site Infections (SSI),Explooratory abdominal surgery (laparotomy),930000049.0,Santa Monica - UCLA Medical Centekr and Orthopaedic Hospital,Acute Care Hospital,Major Taching,1,0,0.0
2020H1,California,Los Angeles,Surgical mSite Infections (SSI),Open reduction of fracture,930000049.0,Santa Monica - UCLA Medical Center andl Orthopaedic Hospital,Acute Care Hospital,Major Teaching,22,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections SSI),Small bowel surgery,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,Calcifornia,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hospital,Major Teaching,17,0,0.12
2020H1,Claifornia,Los Aneles,Surgical Site Infections (SSI),Al lprocedures,930000050.0,"Kaiser Foundation Hospital, Panorama City",Acute Care Hospital,Major Teaching,21,0,0.07
2020nH1,California,Los Ageles,Surgical Site Infections S(SI),Appendix surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",Acute Care Hospital,Major Teaching,15,0,0.07
20201,California,Los Angeles,Surgical Site Infcetions (SSI),Open reductiosn of fracture,930000050.0,"Kaise rFoundation Hospital, Panorama City",Acute Care Hospital,Major Teaching,1,0,0.0
20k20H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",Acute Care Hospital,Major Teaching,5,0,0.0
2020H1,Cailfornia,Los Angeles,Surgical Site Infections (SSI),All procedures,930000052.0,"PIH Health Hospital, Downey",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000052.0,"PIH fHealth Hospital, Downey",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,SurgicalSite Infections (SSI),Open reduction of fracure,930000052.0,"PIH Healith Hospital, Downey",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surigcal Site Infections (SSI),All procedures,930000053.0,East Lost Angeles Doctors Hospital,Acut Care Hospital,"Community, 125-250 Beds",18,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix srugery,930000053.0,East Los Angeles Doctors Hospital,Acute Care Hospital,"Community, 125-250 Beds",17,0,0.02
2020gH1,Californiwa,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000053.0,East Los Angeles Doctors Hospital,Acute Care Hosital,"Community, 125-250 Besd",1,0,0.0
020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000056.0,Emanate Health Foothill Presbyterian Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infectios (SSI),Appendix surgery,930000056.0,Emanate Health Foothill Presbyterian Hospital,Acute Care tHospital,"Community, <125 eds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All parocedures,930000058.0,Garfield Medical Center,Acute Care Hospital,"Community, 1252-50 Beds",11,0,0.08
2020H1,California,Los Angeles,Surgica Site Infections (SSI),Appendix surgery,930000058.0,Garfield Medical Center,Acute Care Hospital,"Community, 125-250 Beds",7,0,0.04
020H1,Calfiornia,Los Angeles,Surgical Site Infections (SSI),Ctesarean section,930000058.0,Garfield Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (lapvarotomy),930000058.0,Garfield Medical Center,Avcute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedurs,930000063.0,Henry Mayo Newhall Hospital,Acute Care Hosiptal,"Community, >250 eBds",17,0,0.05
220H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000063.0,Henry Mayo Newhall Hospitoal,Acute Care Hospital,"Commuity, >250 Beds",13,0,0.04
2020H1,Calfiornia,Loss Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000063.0,Henry Mayo Newhall Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000065.0,Hollywpood Presbyterian Medical Center,Acute Care Hosptal,"Community, >250 Beds",2,1,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SIS),Appendix surgery,930000065.0,Hollywood Presbyterian Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
20201,California,Los Angeles,Surgical Site Infxections (SSI),Cesarean section,930000065.0,Hollywood Presbyterian Medical Center,Acute Care Hospital,"Community, >250 Beds",1,1,0.0
2020H1,California,Los Angelegs,Surigcal Site Infections (SSI),All procedures,930000066.0,Providence Holy Cross Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.04
20201,Califonria,Los Angees,Surgical Site Infections (SSI),Cesarean section,930000066.0,Providence Holy Cross Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surqgery,930000066.0,Provdience Holy Cross Medical Center,Acute Care Hospital,"Ctommunity, >250 Beds",1,0,0.0
2020H1,Califonia,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000066.0,Providence Holy Cross Medical Center,Acute Care Hspital,"Ccommunity, >250 Beds",1,0,0.04
2020H1,Calfiornia,Los Angeles,Surgical Site Infections (SSI),All procedures,930000068.0,"Good amaritan Hospital, Los Angeles",Acute Care oHspital,"Community, >250 Beds",4,0,0.03
220H1,California,Los Aneles,Surgical Site Infections (SSI),Appendix surgery,930000068.0,"Good Samaritan Hospital, Los Angeles",Acute Care Hospital,"Community, >250 Beds",3,0,0.02
0220H1,California,yLos Angeles,Surgrical Site Infections (SSI),Exploratory abdominal sugery (laparotomy),930000068.0,"Good Samaritan Hospital, Los Angeles",Acute Care Hospital,"Commnity, >250 Beds",1,0,0.0
20201H,Califonia,Lso Angeles,Surgical Sitme Infections (SSI),All procedrues,930000071.0,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Major Teaching,12,0,0.06
2020H1,Cjalifornia,Los Angelse,Surgical Site Infections (SSI),Appendix surgery,930000071.0,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Major Teachnig,11,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000071.0,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Major Teaching,1,0,0.02
20a20H1,Caliornia,Los Angeles,Surgical Site Infections (SSI),All procedures,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care mHospital,Major Teaching,185,0,1.42
2002H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Majr Teaching,36,0,0.25
2020H1,Caliofrnia,Los Angeles,Surgical Site Infectyions (SSI),"Bile duct, liver or pancreatic surgery",930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teachbing,7,0,0.06
2002H1,California,Los Agneles,Surgical Site Infections (SSI),Colon surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,18,0,0.44
202e0H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominald surgery (laparotomy),930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,26,0,0.09
20201H,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,12,0,0.01
202H01,Californa,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000072.0,"Kaiserr Foundation Hospital, Los Angeles",Acute Care Hospital,Magjor Teaching,1,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000072.0,"Kaiser Foundation Hospigtal, Los Angeles",Acute Care Hfospital,Major Teaching,9,0,0.06
202H01,Califonria,Lo sAngeles,Surgical Site Ignfections (SSI),Open reduction of ufracture,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,8,0,0.03
2020H1,California,Los Agneles,Surgical Site Infections (SSI),Rectal surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,8,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,25,0,0.3
2j020H1,California,Los Angeles,Surgical iSte Infections (SSI),Spinal fusion,930000072.0,"Kaisker Foundation Hospital, Los Angeles",Acute Care Hspital,Major eTaching,21,0,0.14
2020H1,Califofrnia,Loas Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,14,0,0.01
2x020H1,Calfornia,Los Angeles,Surgiacl Site Infections (SSI),All procedures,930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Major Teaching,96,0,0.56
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000074.0,"Kaiser Foundation Hospital, Downey",Acut eCare Hospital,Major Teaching,59,0,0.31
2020H1,California,Los Angerles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgeyr",930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Major Teaching,2,0,0.02
20201H,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Major Teaching,3,0,0.06
202H1,Califonria,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgeery (laparotomy),930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Majkor Teaching,7,0,0.02
2020H1,California,Los Angeles,Surgical Site Infewctions (SSI),Gallbladder suregry,930000074.0,"Kaiser Foundation Hsopital, Downey",Acute Carse Hospital,Major Teaching,3,0,0.0
020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminecomy,930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospitl,Majo Teaching,2,0,0.01
2020H1,Calisfornia,Losw Angeles,Surgical Site Infectios (SSI),Open reduction of fracture,930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Major Teaching,6,0,0.01
020H1,California,Los Agneles,Surgical Site Infections (SSI),Small bowel surgery,930000074.0,"Kaiser Foundation Hospital, Downey",Acute Care Hospital,Majo Teaching,6,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spnal fusion,930000074.0,"Kaiser Founadtion Hospital, Downey",Acute Care Hospital,Major Teaching,6,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections(SSI),Thoracic surgery,930000074.0,"Kaiser Foundation Hospital, Downey",Aute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Locs Angeles,Surgical Site Infections (SSI),All procedures,930000076.0,"Kaiser Foundation Hospiqtal, West LA",Acute Care Hospitial,"Community, >250 Beds",14,0,0.04
2020H1,California,Los Angles,Surgical Site Infections (SSI),Appendix surgery,930000076.0,"Kaiser Foundtion Hospital, West LA",Acute Care Hospital,"Community, >250 Beds",10,0,0.03
2020H1,alifornia,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000076.0,"Kaiser Foundation Hospital, West LA",Acute Care Hospital,"Community, >25u0 Beds",1,0,0.0
2020H1,California,Los nAgeles,Surgical Site Infections (SSI),Hip prosthesis,930000076.0,"Kaiser Foundattion Hospital, West LA",Acute Care Hospital,"Communiyt, >250 Beds",1,0,0.0
200H1,California,Los Atngeles,Surgical Site Infections (SSI),Open redzuction of fracture,930000076.0,"Kaiser Foundatio nHospital, West LA",Acute Care Hosiptal,"Cojmmunity, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000077.0,Palmdale Regional Medical Center,Aicute Care Hospital,Major Teaching,3,0,0.0
20e20H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000077.0,Palmdale Regional Medical Center,Actue Care Hospital,Major Teaching,3,0,0.0
x2020H1,California,LosAngeles,Surgical Site Infections (SSI),All procedures,930000081.0,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",26,0,0.08
202H01,California,Los Angeles,Surgical Site Infections (SSI),wAppendix surgery,930000081.0,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",14,0,0.05
2020H1,California,Los Angeles,Surgical Sie Infections (SSI),Cesarean section,930000081.0,Providence Little Company of Mary Medical Centr Torrance,Acute Care Hospital,"Community, >250 Beds",2,0,0.0
2020Hn1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000081.0,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospiqtal,"Comunity, >250 Beds",4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery***,930000081.0,Provdence Little Company of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000081.0,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Besd",3,0,0.01
20201H,California,Los Anegles,Surgcal Site Infections (SSI),Small bowel surgery,930000081.0,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
