ObjectId,APNO,MixedUse,SqFootage,ProjType,Rooms,Units,BldLots,NonBldLots,AppType,WorkType,SubWrkType,ProjName,Category,BOZA,BOZADate,PC,PCDate,LDT,LDTDate,DRC,DRCDate,STNO,PreDir,Address,Suffix,PostDir,SubD,CreYear,LastYear,XCoord,YCoord,Latitude,Longitude
2004,16729,0,0,zoned EZ1,0,0,2,0,SUBDIV,LMP, ,261 EILER AVE,minorplat, ,, ,, ,, ,,261, ,EILER,AVE, , ,2011,2012,1209043.226,244739.689,38.16241614,-85.75039077
2005,17408,0,0,zoned R6,0,0,2,0,SUBDIV,LMP, ,ASH STREET MINOR PLAT,minorplat, ,, ,, ,, ,,939, ,ASH,ST, , ,2012,2012,1213113.816,268391.7283,38.22753788,-85.73756356
2006,16726,0,0,zoned C2,0,0,2,0,SUBDIV,LMP, ,1041 ZORN AVE,minorplat, ,, ,, ,, ,,1041, ,ZORN,AVE, , ,2011,2012,1224969.182,286333.3478,38.27731804,-85.6972799
2007,18553,0,0,zoned CM,0,0,3,0,SUBDIV,LMP, ,OLD HENRY CROSSING LOTS 11B&11,minorplat, ,, ,, ,, ,,2100, ,HIGH WICKHAM,PL, , ,2012,2013,1284129.179,282838.2575,38.27009227,-85.49104925
2008,16715,0,44942,recreation,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,YMCA-NORTON COMMONS,commercial, ,, ,, ,, ,,11000, ,BROWNSBORO,RD, , ,2011,2011,1263985.29,304490.5596,38.32877689,-85.56228133
2009,17407,0,7205,warehouse,0,0,0,0,SITEPLAN,LCAT3, ,LEWIS SEED CO.,industrial, ,, ,, ,,Approved,08/01/2012,130,N,SPRING,ST, , ,2012,2013,1217682.72,278156.0074,38.25454878,-85.72220391
2010,18127,0,4314,retail,0,0,0,0,SITEPLAN,LRDDP, ,RETAIL/RESTAURANT,commercial, ,, ,,Approved,11/08/2012, ,,10331, ,WESTPORT,RD, , ,2012,2013,1264461.519,291797.9055,38.29394518,-85.55999208
2011,19280,0,566,warehouse,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,WESTPORT RETAIL CENTER,industrial, ,, ,, ,,Approved,07/17/2013,10500, ,WESTPORT,RD, ,101,2013,2013,1265395.794,291798.5593,38.29398341,-85.55673713
2012,17124,0,18200,office,0,0,0,0,SITEPLAN,LRDDP, ,THREE-H CROSSINGS,commercial, ,, ,, ,,Approved,04/04/2012,11551, ,PLANTSIDE,DR, , ,2012,2012,1269028.255,261531.5973,38.2110192,-85.54260174
2013,16710,0,3800,convenience store,0,0,0,0,SITEPLAN,LVAR, ,NEW CONVENIENCE STORE/ GAS SER,commercial,Approved,11/21/2011, ,, ,, ,,9110, ,BLUE LICK,RD, , ,2011,2011,1226116.575,227871.0748,38.11684863,-85.69009934
2014,19280,0,5515,retail,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,WESTPORT RETAIL CENTER,commercial, ,, ,, ,,Approved,07/17/2013,10500, ,WESTPORT,RD, ,101,2013,2013,1265395.794,291798.5593,38.29398341,-85.55673713
2015,17122,0,8099,restaurant,0,0,0,0,ZONE,LZONE, ,Ables Lake,commercial, ,,Approved,11/01/2012,Sent to PC,09/27/2012, ,,7208, ,WHIPPLE,RD, , ,2012,2012,1165759.662,211597.2357,38.06938713,-85.89884429
2016,18533,0,0,single-family,0,0,24,7,SITEPLAN,LRDDP, ,BROOKVIEW ESTATES,single family, ,,Approved,03/21/2013, ,, ,,2900, ,TWIN CREEK,DR, , ,2012,2013,1285204.739,288371.0363,38.28532363,-85.48756216
2017,18127,0,2394,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,RETAIL/RESTAURANT,commercial, ,, ,,Approved,11/08/2012, ,,10331, ,WESTPORT,RD, , ,2012,2013,1264461.519,291797.9055,38.29394518,-85.55999208
2018,17405,0,0,zoned R6,0,0,2,0,SUBDIV,LMP, ,ST. ANTHONY'S LANDING,minorplat, ,, ,, ,, ,,7800, ,ALFRED SCHLATTER,DR, ,1,2012,2012,1189066.294,240252.0537,38.14918048,-85.81959484
2019,16706,0,7000,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,SPRINGHURST TOWNE CENTER- MEIJ,commercial, ,, ,, ,, ,,4100, ,TOWNE CENTER,DR, , ,2011,2012,1266184.587,293521.2215,38.29874405,-85.55407398
2020,17121,0,0,multi-family,0,79,0,0,SITEPLAN,LRDDP, ,9034 FERN CREEK RD,multi family, ,, ,, ,, ,,7001, ,ADENO,WAY, , ,2012,2012,1254543.137,239829.6196,38.1508623,-85.5919092
2021,19280,0,2366,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,WESTPORT RETAIL CENTER,commercial, ,, ,, ,,Approved,07/17/2013,10500, ,WESTPORT,RD, ,101,2013,2013,1265395.794,291798.5593,38.29398341,-85.55673713
2022,18521,0,12388,restaurant,0,0,0,0,ZONE,LZONE, ,"BEER ENGINE, LLC",commercial, ,,Approved,04/04/2013,Sent to PC,02/28/2013, ,,1036,E,BURNETT,AVE, , ,2012,2013,1212563.483,266589.0623,38.22256396,-85.73937763
2023,18125,0,10540,auto services,0,0,0,0,ZONE,LZONE, ,KEN TOWERY'S RETAIL TIRE CENTE,commercial, ,,Approved,03/07/2013,Sent to PC,01/24/2013, ,,10004, ,BROWNSBORO,RD, , ,2012,2013,1263897.409,299288.8831,38.31449118,-85.5623293
2024,17403,0,0,zoned R3,0,0,2,0,SUBDIV,LMP, ,HICKEY- 3312 BROWNSBORO VISTA,minorplat, ,, ,, ,, ,,3312, ,BROWNSBORO VISTA,DR, , ,2012,2012,1253997.899,293065.9303,38.29701245,-85.59651137
2025,16680,0,10202,religious,0,0,0,0,SITEPLAN,LCAT3, ,ST. JOHN VIANNEY BUILDING ADDI,institutional, ,, ,, ,,Approved,04/18/2012,4839, ,SOUTHSIDE,DR, , ,2011,2012,1205634.067,250361.1991,38.17769777,-85.76256735
2026,16678,0,0,assisted living,0,20,0,0,ZONE,LCUP, ,SHEPHERD'S CARE MEMORY HOME,multi family,Approved,3/19/2012, ,, ,, ,,6300,E,MANSLICK,RD, , ,2011,2012,1239153.118,229571.176,38.12206753,-85.64488109
2027,16675,0,12480,retail,0,0,0,0,SITEPLAN,DEVPLAN,LDDP,DOLLAR GENERAL STORE- SHEPERDS,commercial, ,, ,, ,,Approved,12/28/2011,5501, ,CLEARWATER FARM,BLVD, , ,2011,2012,1234788.999,241736.6506,38.15528794,-85.66069704
2028,16643,0,4700,banking,0,0,0,0,SITEPLAN,LRDDP, ,12523 TAYLORSVILLE RD,commercial, ,, ,, ,, ,,12523, ,TAYLORSVILLE,RD, , ,2011,2011,1275092.368,253442.1801,38.1890394,-85.52111003
2029,16633,0,14820,retail,0,0,0,0,SITEPLAN,LDCWAV, ,Walgreens,commercial, ,,Approved,08/04/2011,Sent to PC,06/23/2011,Approved,10/26/2011,3404,W,BROADWAY, , , ,2011,2013,1192703.031,276862.9588,38.24986983,-85.80910525
2030,16620,0,16930,retail,0,0,0,0,SITEPLAN,LRDDP, ,7931 BARDSTOWN ROAD,commercial, ,, ,, ,, ,,7931, ,BARDSTOWN,RD, , ,2011,2011,1258540.74,233063.7764,38.13244411,-85.57766998
2031,16620,0,4500,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,7931 BARDSTOWN ROAD,commercial, ,, ,, ,, ,,7931, ,BARDSTOWN,RD, , ,2011,2011,1258540.74,233063.7764,38.13244411,-85.57766998
2032,16618,0,0,zoned R5,0,0,2,0,SUBDIV,LMP, ,SOUTHERN BAPTIST THEOLOGICAL S,minorplat, ,, ,, ,, ,,2700, ,SEMINARY,CT, , ,2011,2011,1226038.885,275727.1733,38.24824314,-85.69297521
2033,16616,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,BUTCHERTOWN HISTORIC PROPERTIE,minorplat, ,, ,, ,, ,,1437, ,STORY,AVE, , ,2011,2011,1216814.805,279244.7104,38.25749985,-85.7252867
2034,16615,0,0,single-family,0,0,328,8,SUBDIV,SUBDIV,CONSUB,"BROOKFIELD SUBDIVISION, SECTIO",single family, ,, ,, ,, ,,200, ,BROOKFIELD HILLS,CT, , ,2011,2012,1295458.311,269960.8437,38.23514634,-85.45100639
2035,16611,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,133 S. HURSTBOURNE PKWY,minorplat, ,, ,, ,, ,,133,S,HURSTBOURNE,PKY, , ,2011,2011,1259580.982,273670.7015,38.24398119,-85.57608634
2036,16584,0,0,zoned R4,0,0,3,0,SUBDIV,LMP, ,505 S. ENGLISH STATION RD,minorplat, ,, ,, ,, ,,505, ,ENGLISH STATION,WAY, , ,2011,2011,1281226.335,269900.8779,38.23446159,-85.50054761
2037,16574,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,THIENEMAN-DIXIE HWY AND VALLEY,minorplat, ,, ,, ,, ,,10017, ,DIXIE,HWY, , ,2011,2011,1175781.889,225699.3477,38.10859362,-85.8648955
2038,16573,0,4145,retail,0,0,0,0,SITEPLAN,LDCWAV, ,4028 TAYLORSVILLE RD,commercial, ,, ,, ,,Approved,10/26/2011,4028, ,TAYLORSVILLE,RD, , ,2011,2013,1245826.584,264860.0421,38.21923612,-85.6235153
2039,16569,0,6284,restaurant,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,LONGHORN RESTAURANT,commercial, ,, ,, ,, ,,4813, ,OUTER,LOOP, , ,2011,2011,1230991.054,235863.6925,38.13900206,-85.67358782
2040,16563,0,0,zoned C1,0,0,3,0,SUBDIV,LMP, ,BLUEGRASS MANOR -TACO BELL,minorplat, ,, ,, ,, ,,4910, ,SHELBYVILLE,RD, , ,2011,2012,1245359.239,276117.4069,38.25012637,-85.62572707
2041,16562,0,2667,warehouse,0,0,0,0,SITEPLAN,LSCAPE,LSCAPE,4415 EAST INDIAN TRAIL,industrial, ,, ,, ,, ,,4415,E,INDIAN,TRL, , ,2011,2011,1229433.516,250166.8179,38.1782079,-85.67977452
2042,16554,0,0,zoned R4,0,0,2,0,SUBDIV,LMP, ,HEGELE MINOR PLAT,minorplat, ,, ,, ,, ,,6300,E,MANSLICK,RD, , ,2011,2012,1239153.118,229571.176,38.12206753,-85.64488109
2043,16551,0,31383,recreation,0,0,0,0,ZONE,LCUP, ,SPRINGHURST TENNIS CLUB,commercial, ,, ,, ,, ,,4109, ,SIMCOE,LN, , ,2011,2011,1261483.712,296274.7553,38.30612054,-85.57059029
2044,16535,0,575,auto services,0,0,0,0,SITEPLAN,LRDDP, ,GIORDANA CO,commercial, ,, ,, ,,Approved,12/28/2011,2009, ,WATTERSON,TRL, , ,2011,2011,1264903.655,262799.9009,38.21434181,-85.55701796
2045,16515,0,10480,retail,0,0,0,0,ZONE,CUP,LCUP,Beckley Pointe,commercial,Approved,3/5/2012, ,, ,, ,,301, ,SHELBY STATION,DR, , ,2011,2012,1284312.265,271134.6383,38.23796376,-85.48986284
2046,16515,0,820,restaurant,0,0,0,0,ZONE,CUP,LCUP,Beckley Pointe,commercial,Approved,3/5/2012, ,, ,, ,,301, ,SHELBY STATION,DR, , ,2011,2012,1284312.265,271134.6383,38.23796376,-85.48986284
2047,16514,0,988,private club,0,0,0,0,ZONE,LCUP, ,ST MARTINS BROTHERHOOD ADDITIO,commercial,Approved,3/19/2012, ,, ,, ,,1502, ,WINTER,AVE, , ,2011,2012,1217082.971,271838.1164,38.23717569,-85.72394015
2048,16510,0,200,fuel kiosk,0,0,0,0,SITEPLAN,LRDDP, ,KROGER L-350,commercial,Approved,12/5/2011, ,, ,,Approved,12/28/2011,5533, ,NEW CUT,RD, , ,2011,2012,1202224.244,238279.586,38.1443715,-85.77373238
2049,16483,0,62351,retail,0,0,0,0,SITEPLAN,LCAT3, ,MCMAHAN PLAZA REVISIONS,commercial, ,, ,, ,,Approved,07/18/2012,3041, ,BRECKENRIDGE,LN, , ,2011,2014,1245044.719,263982.2969,38.21679404,-85.62619082
2050,16483,0,228,fuel kiosk,0,0,0,0,SITEPLAN,LCAT3, ,MCMAHAN PLAZA REVISIONS,commercial, ,, ,, ,,Approved,07/18/2012,3041, ,BRECKENRIDGE,LN, , ,2011,2014,1245044.719,263982.2969,38.21679404,-85.62619082
2051,16474,0,0,zoned R4,0,0,2,0,SUBDIV,LMP, ,GLENVIEW PARK,minorplat, ,, ,, ,, ,,5700, ,RHODES,WAY, , ,2011,2011,1240427.443,291684.7848,38.29266595,-85.64371894
2052,16472,0,0,zoned M3,0,0,2,0,SUBDIV,LMP, ,"AIR SYSTEMS, INC",minorplat, ,, ,, ,, ,,4512, ,BISHOP,LN, , ,2011,2011,1227185.594,255938.3178,38.19395856,-85.68790701
2053,16452,0,15003,retail,0,0,0,0,SITEPLAN,LVAR, ,133 S HURSTBOURNE PKY,commercial,Approved,10/17/2011, ,, ,,Approved,10/12/2011,133,S,HURSTBOURNE,PKY, , ,2011,2011,1259580.982,273670.7015,38.24398119,-85.57608634
2054,16452,0,4938,restaurant,0,0,0,0,SITEPLAN,LVAR, ,133 S HURSTBOURNE PKY,commercial,Approved,10/17/2011, ,, ,,Approved,10/12/2011,133,S,HURSTBOURNE,PKY, , ,2011,2011,1259580.982,273670.7015,38.24398119,-85.57608634
2055,16434,0,26800,retail,0,0,0,0,SITEPLAN,LDDP, ,BEST BUY,commercial, ,, ,, ,, ,,4300, ,TOWNE CENTER,DR, , ,2011,2011,1265381.036,294290.8071,38.30082584,-85.55691176
2056,16433,0,0,zoned R4,0,0,2,0,SUBDIV,LMP, ,DONALD AND BARBARA ROBINSON TR,minorplat, ,, ,, ,, ,,16071, ,WINDING RIDGE,TRL, , ,2011,2011,1286964.717,237369.5075,38.14534995,-85.47906014
2057,16409,0,10640,retail,0,0,0,0,SITEPLAN,LDDP, ,DOLLAR GENERAL MEDALLION CT,commercial, ,, ,, ,,Approved,12/14/2011,4201, ,MEDALLION,CT, , ,2011,2012,1228599.481,246047.8114,38.16686278,-85.68245275
2058,16397,0,8000,retail,0,0,0,0,ZONE,LZONE, ,FAMILY DOLLAR BARDSTOWN RD,commercial, ,,Approved,01/19/2012,Sent to PC,12/08/2011, ,,4401, ,BARDSTOWN,RD, , ,2011,2012,1242524.125,252859.2504,38.18614965,-85.63438118
2059,16392,0,0,zoned C2,0,0,3,0,SUBDIV,LMP, ,SOUTHGATE OUTLOTS,minorplat, ,, ,, ,, ,,5025, ,MUD,LN, , ,2011,2011,1231415.173,218891.8257,38.09242023,-85.67120289
2060,16387,0,91,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,MCDONALDS MAJOR REMODEL LOUISV,commercial, ,, ,, ,,Approved,10/12/2011,10411, ,DIXIE,HWY, , ,2011,2013,1174601.907,223785.5086,38.10328207,-85.86887893
2061,16386,0,6750,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,BLANKENBAKER RETAILS,commercial, ,, ,, ,, ,,801, ,BLANKENBAKER,PKY, , ,2011,2011,1269382.772,268617.3744,38.23048859,-85.54171387
2062,16374,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,JEFFERSON CENTRE,minorplat, ,, ,, ,, ,,5702, ,OUTER,LOOP, , ,2011,2011,1236188.949,235541.5564,38.13833677,-85.65550029
2063,16349,0,3750,restaurant,0,0,0,0,SITEPLAN,DEVPLAN,LRDDP,ZAXBY'S,commercial, ,, ,, ,,Approved,10/12/2011,5025, ,MUD,LN, , ,2011,2011,1231415.173,218891.8257,38.09242023,-85.67120289
2064,16345,0,0,zoned R5,0,0,3,0,SUBDIV,LMPLF, ,301 NOTTING HILL,minorplat, ,, ,, ,, ,,301, ,NOTTING HILL,BLVD, , ,2011,2011,1306583.788,270550.4097,38.23715709,-85.41230204
2065,16344,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,MEIJER PROPERTY,minorplat, ,, ,, ,, ,,9901, ,DIXIE,HWY, , ,2011,2011,1176828.29,226923.7397,38.11200565,-85.86133379
2066,16339,0,0,bed & breakfast,6,0,0,0,ZONE,LCUP, ,BASHFORD MANOR B&B,hotel,Approved,11/7/2011, ,, ,, ,,2227, ,BASHFORD MANOR,LN, , ,2011,2013,1235095.924,259801.3092,38.20490102,-85.66059188
2067,17740,0,23100,mini-warehouse,0,0,0,0,ZONE,LCUP, ,STOR-ALL CANE RUN RD,commercial,Approved,7/2/2012, ,, ,, ,,4100, ,CANE RUN,RD, , ,2012,2012,1185658.265,260698.4397,38.2051584,-85.83266578
2068,18864,0,0,single-family,0,0,1,0,URBAN,LCOA, ,2220 SYCAMORE AVE,single family, ,, ,, ,, ,,2220, ,SYCAMORE,AVE, , ,2013,2013,1222900.269,278285.5509,38.25513205,-85.70404354
2069,19277,0,0,single-family,0,0,88,0,SUBDIV,SUBDIV,LPSUBR,ARLINGTON MEADOWS,single family, ,, ,, ,, ,,18110, ,SHELBYVILLE,RD, , ,2013,2013,1302361.507,269645.9095,38.23452629,-85.42696087
2070,17731,0,9350,mini-warehouse,0,0,0,0,SITEPLAN,LDCWAV, ,FORT LOCKS SELF STORAGE,commercial, ,, ,, ,,Approved,08/15/2012,7606, ,DIXIE,HWY, , ,2012,2013,1182610.599,237291.1418,38.14074669,-85.84186248
2071,18516,0,540,medical,0,0,0,0,ZONE,LCUP, ,Guiding Light Islamic Center,commercial,Approved,7/1/2013, ,, ,, ,,6500, ,SIX MILE,LN, , ,2012,2013,1242653.345,256762.4271,38.19687198,-85.63413572
2072,19275,0,0,zoned PEC,0,0,2,0,SUBDIV,MINORPLAT,LMAP,"BOLAND-MALONEY REALTY CO., INC",minorplat, ,, ,, ,, ,,4010, ,COLLINS,LN, , ,2013,2013,1274796.621,294182.277,38.30089009,-85.52409965
2073,18848,0,0,multi-family,0,72,0,0,SITEPLAN,LRDDP, ,THE WOODS OF LEXINGTON RD,multi family,Approved,6/3/2013, ,,Approved,05/23/2013, ,,2100, ,LIEBERT,LN, ,101,2013,2013,1222071.99,275602.5038,38.24772937,-85.70677985
2074,18121,0,3360,convenience store,0,0,0,0,URBAN,LDDRO, ,THORNTON'S,commercial, ,, ,, ,, ,,100,W,BROADWAY, , , ,2012,2012,1208551.534,274915.7604,38.24524714,-85.75381416
2075,17401,0,0,zoned EZ1,0,0,3,0,SUBDIV,LMP, ,2905 FERN VALLEY RD,minorplat, ,, ,, ,, ,,2905, ,FERN VALLEY,RD, , ,2012,2013,1220666.365,242914.3517,38.15791724,-85.70986974
2076,17727,0,0,zoned C2,0,0,2,0,SUBDIV,LMP, ,10719 DIXIE HWY,minorplat, ,, ,, ,, ,,10719, ,DIXIE,HWY, , ,2012,2013,1174065.149,221569.4358,38.09717167,-85.87060848
2077,17118,0,0,zoned R5,0,0,2,0,SUBDIV,LMP, ,MINOR PLAT,minorplat, ,, ,, ,, ,,636, ,COUNTRY CLUB,RD, , ,2012,2012,1224723.791,282549.9164,38.26691944,-85.69792743
2078,18091,0,7800,auto services,0,0,0,0,SITEPLAN,LVAR, ,NEIL HUFFMAN SUBARU,commercial, ,, ,, ,, ,,4916, ,DIXIE,HWY, , ,2012,2012,1186932.595,248128.2187,38.1707054,-85.8274825
2079,17397,0,835,religious,0,0,0,0,URBAN,LBTOWN, ,ADDITION TO WOODBOURNE HOUSE,institutional, ,, ,, ,, ,,2024, ,WOODFORD,PL, , ,2012,2012,1225593.282,267557.1646,38.22579179,-85.69408065
2080,18506,0,16940,office,0,0,0,0,SITEPLAN,LRDDP, ,TRUMAN PARK,commercial, ,, ,, ,,Approved,01/16/2013,1200, ,TRUMAN PARK,DR, , ,2012,2013,1282469.282,277704.3795,38.25593436,-85.49658842
2081,19273,0,3000,auto services,0,0,0,0,SITEPLAN,LDCWAV, ,NEIL HUFFMAN,commercial, ,, ,, ,,Approved,06/19/2013,4926, ,DIXIE,HWY, , ,2013,2013,1186709.943,247882.7326,38.17002092,-85.82824223
2082,18088,0,480,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,SOUPY'S,commercial, ,, ,, ,,Approved,10/17/2012,3027, ,HUNSINGER,LN, , ,2012,2012,1245528.645,264574.6866,38.21844042,-85.62453741
2083,17389,0,9500,manufacturing,0,0,0,0,ZONE,LZONE, ,ROSEBUD HOLDING COMPANY LLC,industrial, ,,Approved,03/21/2013,Sent to PC,01/10/2013, ,,1851, ,OUTER,LOOP, , ,2012,2013,1213672.171,233377.9285,38.13142638,-85.73365679
2084,18502,0,0,zoned C1,0,0,2,0,SUBDIV,MINORPLAT,LMAP,RAISING CANE'S CENTER,minorplat, ,, ,, ,, ,,10490, ,WESTPORT,RD, , ,2012,2014,1264922.697,291555.0205,38.29329628,-85.55837333
2085,18839,0,0,single-family,0,0,97,2,SUBDIV,SUBDIV,CONSUB,CONSERVATION SUBD. OFF EASUM R,single family, ,, ,,Approved,06/27/2013, ,,11302, ,EASUM,RD, , ,2013,2013,1268512.274,245290.9724,38.16640659,-85.54360353
2086,17723,0,0,zoned C1,0,0,1,0,SUBDIV,LMP, ,ECLIPSE/ ALLSTATE,minorplat, ,, ,,Approved,12/13/2012, ,,9612, ,TAYLORSVILLE,RD, , ,2012,2012,1258682.363,259162.5867,38.20411029,-85.57848634
2087,18082,0,7680,medical,0,0,0,0,SITEPLAN,LRDDP, ,FRESINUS,commercial, ,, ,, ,,Approved,10/17/2012,6415, ,BARDSTOWN,RD, , ,2012,2013,1255831.23,240682.457,38.15325542,-85.58747344
2088,18496,0,0,zoned OTF,0,0,1,0,SUBDIV,LMP, ,COMMERCE CENTER II,minorplat, ,, ,, ,, ,,1512, ,CRUMS,LN, , ,2012,2013,1193783.526,254286.1239,38.18793251,-85.8040169
2089,19267,0,0,zoned R6,0,0,2,0,SUBDIV,LMP, ,SUBDIVIDE,minorplat, ,, ,, ,, ,,9415, ,BROWN AUSTIN,RD, , ,2013,2013,1205395.589,227220.5286,38.11415058,-85.76207534
2090,17388,0,730,auto services,0,0,0,0,ZONE,LCUP, ,SWOPE HONDA,commercial,Approved,6/18/2012, ,, ,, ,,1, ,SWOPE AUTOCENTER,DR, , ,2012,2012,1257896.891,263855.2883,38.21696404,-85.58145557
2091,18813,0,0,zoned C1,0,0,2,0,SUBDIV,LMP, ,9616 TAYLORSVILLE RD,minorplat, ,, ,, ,, ,,9616, ,TAYLORSVILLE,RD, , ,2013,2013,1258682.363,259162.5867,38.20411029,-85.57848634
2092,17087,0,3000,retail,0,0,0,0,SITEPLAN,LRDDP, ,Bluegrass Manor,commercial, ,, ,, ,,Approved,03/07/2012,4906, ,SHELBYVILLE,RD, , ,2012,2013,1245147.219,276134.2344,38.25016387,-85.62646617
2093,17348,0,0,zoned RR,0,0,2,0,SUBDIV,LMP, ,11806 SEATONVILLE RD MINOR PLA,minorplat, ,, ,, ,, ,,11806, ,SEATONVILLE,RD, , ,2012,2012,1269300.776,234142.7238,38.13582655,-85.54031802
2094,19246,0,0,zoned R6,0,0,2,0,SUBDIV,MINORPLAT,LMAP,227 N 19TH STREET,minorplat, ,, ,, ,,Approved,07/03/2013,227,N,19TH,ST, , ,2013,2013,1200942.69,281047.4101,38.26173823,-85.78065916
2095,17722,0,0,zoned R4,0,0,4,0,SUBDIV,LMP, ,DOMINION HOMES,minorplat, ,, ,, ,, ,,7100, ,MOUNT WASHINGTON,RD, , ,2012,2012,1242521.716,214853.5923,38.08179652,-85.63240504
2096,18062,0,3600,warehouse,0,0,0,0,ZONE,LZONE, ,R&D PROPERTIES,industrial, ,,Approved,01/17/2013,Sent to PC,12/13/2012, ,,8506, ,NASH,RD, , ,2012,2013,1207963.522,232066.6827,38.12757194,-85.75342607
2097,18811,0,680,commercial,0,0,0,0,URBAN,LCOA, ,4TH STREET LIVE EXTERIOR WINDO,commercial, ,, ,, ,, ,,432,S,4TH,ST, ,220,2013,2013,1207474.937,277498.5703,38.25229027,-85.75770956
2098,18490,0,6525,retail,0,0,0,0,SITEPLAN,LRDDP, ,TRACT 3 7931 BARDSTOWN RD,commercial, ,, ,, ,,Approved,02/06/2013,7901, ,BARDSTOWN,RD, , ,2012,2013,1258247.366,233624.2061,38.13397129,-85.57871792
2099,17087,0,4286,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,Bluegrass Manor,commercial, ,, ,, ,,Approved,03/07/2012,4906, ,SHELBYVILLE,RD, , ,2012,2013,1245147.219,276134.2344,38.25016387,-85.62646617
2100,17346,0,3696,medical,0,0,0,0,SITEPLAN,LRDDP, ,7400 JEFFERSON BOULEVARD,commercial, ,, ,, ,, ,,7400, ,JEFFERSON,BLVD, , ,2012,2012,1230329.495,237420.5341,38.14324859,-85.67597152
2101,19223,0,465,industrial,0,0,0,0,URBAN,LCOA, ,1200 STORY AVE.,industrial, ,, ,, ,, ,,1200, ,STORY,AVE, , ,2013,2013,1216000.496,278359.9391,38.25503473,-85.72807278
2102,17720,0,2400,warehouse,0,0,0,0,SITEPLAN,LRDDP, ,S&S TOOL AND MACHINE COMPANY A,industrial, ,, ,, ,,Approved,08/15/2012,13045, ,MIDDLETOWN INDUSTRIA,BLVD, , ,2012,2013,1278792.928,276541.0818,38.25260291,-85.50933472
2103,18054,0,125000,office,0,0,0,0,SITEPLAN,LDDP, ,SHELBYHURST OFFICE BUILDING 700,commercial, ,, ,, ,,Approved,10/17/2012,700,N,HURSTBOURNE,PKY, , ,2012,2013,1258174.613,278530.2508,38.25726844,-85.58122725
2104,18806,0,1600,retail,0,0,0,0,SITEPLAN,LRDDP, ,Dorsey Commons,commercial,Approved,6/3/2013, ,,Approved,05/09/2013, ,,1105, ,DORSEY,LN, , ,2013,2013,1263147.936,281750.685,38.26630696,-85.56406912
2105,18464,0,225,restaurant,0,0,0,0,SITEPLAN,LVAR, ,PRP'S ICE CREAM CORNER ADDITIO,commercial,Approved,12/17/2012, ,, ,, ,,5115, ,GREENWOOD,RD, , ,2012,2013,1179823.705,238652.4779,38.14435174,-85.8516333
2106,17086,0,3200,banking,0,0,0,0,SITEPLAN,LRDDP, ,BB&T,commercial, ,, ,, ,,Approved,04/18/2012,721, ,BLANKENBAKER,PKY, , ,2012,2012,1269269.584,268938.9698,38.23136725,-85.54212357
2107,17344,0,0,zoned C2,0,0,1,0,SUBDIV,LMPLF, ,MALL ST. MATTHEWS,minorplat, ,, ,, ,, ,,5000, ,SHELBYVILLE,RD, , ,2012,2012,1246044.3,275200.056,38.24763567,-85.62329418
2108,17339,0,37766,medical,0,0,0,0,ZONE,LCUP, ,NORTON WOMEN'S SUBURBAN HOSPIT,commercial,Approved,4/16/2012, ,, ,, ,,4001, ,DUTCHMANS,LN, , ,2012,2012,1243212.819,270753.152,38.23530947,-85.63292008
2109,17320,0,14498,retail,0,0,0,0,SITEPLAN,LRDDP, ,HURSTBOURNE GEM LANE DEVELOPME,commercial, ,, ,,Approved,05/24/2012, ,,2520, ,HURSTBOURNE GEM,LN, , ,2012,2012,1254367.026,263166.2076,38.21493126,-85.59370543
2110,17320,0,9000,restaurant,0,0,0,0,SITEPLAN,LRDDP, ,HURSTBOURNE GEM LANE DEVELOPME,commercial, ,, ,,Approved,05/24/2012, ,,2520, ,HURSTBOURNE GEM,LN, , ,2012,2012,1254367.026,263166.2076,38.21493126,-85.59370543
2111,17318,0,3936,convenience store,0,0,0,0,SITEPLAN,LVAR, ,SPEEDWAY,commercial,Approved,5/21/2012, ,, ,, ,,7933, ,FEGENBUSH,LN, , ,2012,2012,1248012.341,235313.1463,38.1381978,-85.61438468
2112,17317,0,0,multi-family,0,646,0,0,SITEPLAN,DEVPLAN,LDDP,THE VILLAGES AT ENGLISH STATIO,multi family, ,, ,, ,,Approved,05/16/2012,500, ,MARLOWS FORD,RD, , ,2012,2012,1280715.296,269511.3219,38.2333729,-85.50230817
