yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,Orange,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630013929.0,"Kaiser Foundation Hospial, Orange County, Anaheim",cute Care Hospital,Major Teaching,8,0,0.03
2020H1,Califgornia,range,Surgical Site Infections (SSI),Gallbladder surgery,630013929.0,"Kaiser Foundation Hospital, Orange Conty, Anaheim",Acute Care Hospital,ajor Teaching,3,0,0.0
2020H1,California,Orange,Surgical Site Infections (SS)I,Open reduction of fracture,630013929.0,"Kapiser Foundation Hospital, Orange County, Anaheim",Acutge Care Hospital,Major Taching,3,0,0.0
202H01,California,Orange,Surgical Site Infections (SSI),Rectal surgery,630013929.0,"Kaiser Foundation Hospital, Orange County, Anaheim",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Orange,Surgical Site Infections (SSI),Small bowel surgery,630013929.0,"Kaiser Foundatio Hospital, Orange County, Anaheim",Acute Carep Hospital,Major Teacing,12,0,0.1
2020H1,alifornia,Oraenge,Surgical Site Infections (SSI),Thoracic surgery,630013929.0,"Kaiser Foundatino Hospital, Orange County, Anaheim",Acute Care Holspital,Major Teaching,5,0,0.0
2020H1,California,Riverside,Surgical Site Inzfections (SSI),All proycedures,630014442.0,Temecula Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,630014442.0,Temecula Valley Hopsital,nAcute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Alameda,Surgical Site Infectiosn (SSI),All procedures,630015029.0,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,"Community, 125-205 Beds",5,0,0.03
2020H1,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,630015029.0,"Kaiser Foundation Hospsital, San Leandro",Acute Care Hsopital,"Community, 125-250 Beds***",3,0,0.02
2020H1,California,Alameda,Surgical Site Infections (SSI),Cesarean section,630015029.0,"Kaiser Foundation Hospital, Samn Leandro",Acute Care Hsopital,"Community, 125-250 Beds",2,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,630015551.0,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teabching,494,0,3.88
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgelry,630015551.0,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,133,0,1.07
2020H1,California,San Bernardino,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic srugery",630015551.0,Loma Linda University Children's Hospital,Aute Care Hospital,Major Teaching,6,0,0.05
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cardiac surgery,630015551.0,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,66,0,0.55
2020H1,California,San Berardino,Surgical Site Infections (SSI),Cesarean section,630015551.0,Loma Lindpa University Children's Hospital,Acute Cgare Hospital,Majore Teaching,3,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,630015551.0,Loma Lnda University Children's Hospital,Acute Care Hosvpital,Major Teaching,24,0,0.41
2002H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015551.0,Loma Linda Univcersity Children's Hospital,cute Care Hospital,Major Teaching,80,0,0.42
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,630015551.0,Loma Linda University Children' sHospital,Ancute Care Hospital,Major Teaching,16,0,0.01
2020H1,California,Sna Bernardino,Surgical Site Infections (SSI),Hip prosthesis,630015551.0,Lomaj Linda University Children's Hospital,Acute Carek Hospital,Major Teaching,1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Kidney transplant,630015551.0,Loma Lina University Children's Hospital,cute Care Hospital,Major Teaching,2,0,0.02
20201,California,San Berardino,Surgical Site Infections (SSI),Laminectomy,630015551.0,Loma Linda University Children'sH ospital,Acufte Care Hospital,Major Teaching,11,0,0.07
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,630015551.0,Loma Linda Univeersity Children's Hospital,Acute Carje Hospital,Major Teraching,66,0,0.39
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Rectal surgery,630015551.0,Loma Linda University Children's Hopital,Acute Care Hospital,Majnor Teaching,2,0,0.01
2020H1,alifornia,San Bernardion,Surgical Site Infections (SSI),Small bowel surgery,630015551.0,Loma Lnda University Children's Hospital,Acute Cvare Hospital,Major Teaching,43,0,0.6
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,630015551.0,Loma Linda Universtiy Children's Hospital,Acute Care Hospiatl,Major Teaching,22,0,0.25
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,630015551.0,Loma Linda University Childre's Hospital,Acunte Care Hospital,Major Teaching,19,0,0.02
2020H1,California,San Francisco,Surgical Site Infections (SSI),All gprocedures,630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hospital,Major Teaching,338,1,2.86
2020H1,California,San Freancisco,Surgical Site Infections (SSI),Appendix surgery,630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hospital,Major Txeaching,41,0,0.24
020H1,California,San Francisco,Surgical Site Inefctions (SSI),"Bhile duct, liver or pancreatic surgery",630015778.0,UCSF Medical Center at Mission Bay,Acutee Care Hospital,Major Teaching,9,0,0.08
2020H1,California,San Francisco,Srgical Site Infections (SSI),Cardiac surgery,630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hopital,Major Teaching,97,0,1.13
20c20H1,California,San Francisco,Surgical Site Infections (SSI),Cesarean section,630015778.0,UCSF Medical Center at Missio nBay,Acute Care Hsopital,Major Teaching,1,0,0.0
2020H1,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,630015778.0,UCSFMedical Center at Mission Bay,Acute Care Hospital,Major Teaching,13,0,0.28
2020H1,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630015778.0,UCSF Medical Center at Mission Bay,Acute Care Hospital,Major Teaching,23,0,0.08
2020H1,Califoirnia,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,630015778.0,UeCSF Medical Center at Mission Bay,Agcute Care Hospital,MajorT eaching,13,0,0.01
2020H1,California,San Francisco,Surgical Site Infections (SSI),Kidney transplant,630015778.0,UCSF Medical Center at iMission Bay,Acute Casre Hospital,Major Teaching,9,0,0.07
2020H1,California,San Francisco,Surgical Site Infections (SSI),Knee prosthesis***,630015778.0,UCSF Medical Center at MissionBay,Acute Care Hospial,Major Teaching,1,0,0.01
2020H1,California,San Fbrancisco,Surgical Site Infections (SSI),Laminectomy,630015778.0,UCSF Medical Cente rat Mission Bay,Acue Care Hospital,Major Teaching,8,0,0.05
2020H1,aClifornia,San Francisco,Surgical Site Infections (SSI),Liver transplant,630015778.0,UCSF Medical Cneter at Mission Bay,Acute Care Hospitawl,Major Teaching,4,0,0.28
2020H1,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,630015778.0,UCSF Medical Center a tMission Bay,Acue Care Hospital,ajor Teaching,20,0,0.1
2020Hn1,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,630015778.0,UCSF Medica lCenter at Mission Bay,Acute Crae Hospital,Major Teaching,3,0,0.01
2020H1,Califokrnia,San Francisco,Surgicla Site Infections (SSI),Small bowel surgery,630015778.0,UCSF Medical Centeru at Mission Bay,Acute Care Hospital,Major Teaching,26,0,0.35
2020H1,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,630015778.0,UCSF Medicail Center at Mission Bay,Acute Care Hospitl,Major Teaching,18,1,0.13
2020H1,California,San Farncisco,Surgical Site Infections (SSI),Thoracic surgery,630015778.0,UCSF Meical Center at Mission Bay,Acute Cre Hospital,Major Teaching,52,0,0.04
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,630017096.0,"Kaiser Foundation Hospital, San Diego",Acute Care Hospital,Major Teaching,55,0,0.2
2020H1,California,San Dieog,Surgcal Site Infections (SSI),Appendmix surgery,630017096.0,"Kaiser Foundation Hopital, San Diego",Acute Care Hospital,Major Teaching,29,0,0.12
2020H1,California,San Diego,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630017096.0,"Kaiser Foundation Hospital, San Diego",Acutem Care Hospital,Major Teaching,5,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Gallbladder surgery,630017096.0,"Kaiser Foundation Hospital ,San Diego",Acute Care ospital,Major Teaching,2,0,0.0
2020H1,Calfiornia,San Diego,Surgical Site Infections (SSI),Open reductxion of fracture,630017096.0,"Kaiser Foundatio Hospital, San Diego",AcuteCare Hospital,Major Teaching,9,0,0.02
2020H1,California,San Diego,Surgical Site Infections (SSI),Rectal surgery,630017096.0,"Kaisert Foundation Hospital, San Diego",Acute Car eHospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),Spinal fusion,630017096.0,"Kaisr Foundation Hospital, San Diego",Acute are Hospital,Major Teaching,4,0,0.03
2020H1,California,San Diegko,Surgical Site Infections (SSI),Thoracic surgery,630017096.0,"Kaiser Focundation Hospital, San Diego",Acute Care Hospiatl,Major Teaching,5,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All pcrocedures,930000002.0,"California Hospital Medical Center, Los Angeles",Acute Care Hospital,Major Teaching,69,0,0.36
b2020H1,California,Los Angeles,Surgica Site Infections (SSI),Appendix surgery,930000002.0,"alifornia Hospital Medical Center, Los Angeles",Acute Care Hospital,Major Teaching,54,0,0.15
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000002.0,"California Hospital Medical Center, Los Angeles",cAute Care Hospital,Major Teaching,5,0,0.01
202w0H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000002.0,"Cmalifornia Hospital Medical Center, Los Angeles",Acute Care Hospiatl,Major Teaching,2,0,0.12
2020H1,California,Los Angeles,Surgical Site cInfections (SSI),oExploratory abdominal surgery (laparotomy),930000002.0,"Californi Hospital Medical Center, Los Angeles",Acute Care Hosiptal,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000002.0,"California Hospitgal Medical Center, Los Angeles",Acute Carke Hospital,Mjaor Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000002.0,"California Hospital Medial Center, Los Angeles",Acute Care Hospkital,Major Teaching,3,0,0.05
2020H1,California,Los Angeles,Surgical Site Infectios (SSI),Thoracic surgery,930000002.0,"Caliornia Hospital Medical Center, Los Angeles",Acute Care Hopsital,Major Teaching,1,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All probcedures,930000008.0,Antelope Vallcey Hospital,Acute Care Hospital,Major Teaching,46,0,0.21
200H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000008.0,Antelope Valley Hospital,Acute Care oHspital,Major Teaching,19,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000008.0,Antelope Valley Hospital,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,Califfornia,Los Angeles,Surgical Site Infections (SSI),Colorn surgery,930000008.0,Antelope Valley Hospital,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,Calfiornia,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000008.0,Antelmope Valley Hospital,Acute Care Hospiptal,Major Teaching,2,0,0.0
20n20H1,Californiba,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000008.0,Anwtelope Valley Hospital,Acute Care Hospitla,Major Teaxching,1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000008.0,Antelope Valley Hospfital,Acute are Hospital,Major Teaching,18,0,0.11
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000008.0,AntelopeValley Hospital,Aute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,LosA ngeles,Surgical Site Infections (SSI),Spinal fusion,930000008.0,Antelop Valley Hospital,Acute Care Hospitla,Major Teaching,1,0,0.02
2020H1,Cazlifornia,Los Angeldes,Surgical Site Infections (SI),All procedures,930000012.0,Beverl yHospital,Acute CareH ospital,"Community, 125-250 Beds",17,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000012.0,Beverly Hospital,Acute Care Hospital,"Communty, 125-250 Beds",11,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000012.0,eBverly Hospital,Acute Care Hjospital,"Cvommunity, 125-250 Beds",1,0,0.0
2020H1,California,Los nAgeles,Surgical Site Infections (SSI),Gallbladder surgery,930000012.0,Beverly Hospital,Acute Care Hoespital,"ommunity, 125-250 Beds",3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000012.0,Beevrly Hospital,Acute Care oHspital,"Community, 125-250 Beds",2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infecitons (SSI),All procedures,930000022.0,Centinela Hospital Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.0
2020H1,Ccalifornia,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000022.0,Centinlea Hospital Medical Center,Acute Care Hosiptal,"Community, >250 Beds",3,0,0.0
2020H1,California,Los Angeles,SurgicalS ite Infections (SSI),All procedures,930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 eBds",71,0,0.31
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000026.0,Huntington Hospital,Acute Care Hospital,"Community, >250 Beds",29,0,0.13
20k20H1,California,Los Angeles,urgical Site Infections (SSI),Colon surgery,930000026.0,Huntignton Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000026.0,Huntington Hsopital,Acuteu Care Hospital,"Comunity, >250 Beds",9,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SS),Gallbladderl surgery,930000026.0,Huntingtogn Hospital,Amcute Care Hospital,"Commnuity, >250 Beds",1,0,0.0
2020H1,Calfiornia,Los Angeles,Surgicl Site Infections (SSI),Open reduction of fracture,930000026.0,Huntington Hospitadl,Acute Care Hospital,"Community, >250 Beds",11,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000026.0,Huntignton Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000026.0,Huntidngton Hospital,Acute Care Hosspital,"Community,>250 Beds",8,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000026.0,Huntingto nHospital,Acutte Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000026.0,HuntingtonHospital,Acute Crae Hospital,"Community, >250 Beds",5,0,0.0
220H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000028.0,West Hills Hospital & Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
20z20H1,California,Los Angels,Surgical Site Infections (SSI),Appendix surgery,930000028.0,West Hills Hospital & Medicla Center,Acute Care Hospitl,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,855,6,5.28
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000034.0,Children's Hospitla Los Angeles,Acute Care Hospital,Pediatric,241,1,0.81
20201H,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, lijver or pancreatic surgery",930000034.0,Children's Hospital Los Angeles,Acute Care Hospitpal,Pediatric,7,0,0.06
200H1,Califorynia,Los Angeles,Sugical Site Infections (SSI),Cardiac surgery,930000034.0,Children's Hospital Los Angeles,Acute Care Hospitl,Pdeiatric,194,3,1.48
2020H1,California,Los Angeles,Surical Site Infections (SSI),Colon surgery,930000034.0,Children's Hospital Los Angeles,Acute Care Hospital,Pediatric,22,0,0.37
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000034.0,Children'sH ospital Los Angeles,Acute Care Hospital,Pediatric,61,0,0.2
20l20H1,California,Los Angeleis,Surgical Site Infections (SSI),Gallbladder surgery,930000034.0,Children's Hosital Los Angeles,Aucte Care Hospital,Pediatric,35,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000034.0,Childrn's Hospital Los Angeles,Acute Care cHospital,Pediatric,8,0,0.03
2020H1,Califvornia,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000034.0,Cildren's Hospital Los Angeles,Acue Care Hospital,Pediatric,1,0,0.02
2020H1,California,Lo sAngeles,Surgical Site Infections (SSI),Kidney transplant,930000034.0,Children's Hospita lLos Angeles,Acute CareH ospital,Pediatric,10,0,0.08
2020H1,Califoria,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000034.0,Chilrden's Hospital Los Angeles,Acute Care Hospiktal,Pediatric,17,1,0.11
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Liver transplant,930000034.0,Children's Hospital Ls Angeles,Acutge Care Hospital,Pediatric,5,0,0.35
202H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000034.0,Children's iHospital Los Angeles,Acute Carbe Hospital,Pediatric,62,0,0.22
2020Hv1,California,Los Angeles,Surgical Site Infections (SSI),Recatl surgery,930000034.0,Children's Hospital Los Angeles,Acute CareHospital,ediatric,9,0,0.03
2020H1,alifornia,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000034.0,Children's Hospital Ls Angeles,Acute Care Hospital,Pediatric,45,1,0.28
2020H1,Claifornia,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000034.0,Children's Hospitl Los Angeles,Acte Care Hospital,Pediatric,97,0,1.2
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000034.0,Chiladren's Hospital Los Angeles,Acue Care Hospital,Pediatric,41,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000036.0,City of Hope Helford Clinical Research Hospital,Acute Care Hospital,"Community, 15-250 Beds",3,0,0.04
2e020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000036.0,City of Hope Helford Clinical Research Hospital,Acute Cre Hospital,"Community, 125-250 Beds",1,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotoy),930000036.0,City of Hope Helford Clinical Research Hospoital,Acute Care Hsopital,"Commuinty, 125-250 Beds",1,0,0.0
20201H,California,Los Angeles,Surical Site Infections (SSI),Thoracic surgery,930000036.0,City of Hope HelfordClinical Research Hospital,Acute Care Hopsital,"Community, 125-250s Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000041.0,San Gabriel Valley Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01
2020H1,Californqia,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000041.0,aSn Gabriel Valley Medical Center,Acute vCare Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000041.0,Sn Gabriel Valley Medical Center,Acute CareHospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000044.0,Cedars-Sinai Marina Del Rey Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01
2200H1,California,Los Angeles,Surgical iSte Infections (SSI),Open reduction of fracture,930000044.0,Cedarxs-Sinai Marina Del Rey Hospital,Acue Care Hospital,"Community, 125-250 Beds",1,0,0.01
2020H1,Calihfornia,Los Angeles,Surgical Skite Infections (SSI),All procedures,930000047.0,Lakewood Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,Claifornia,Los Angeles,Surgical Sit eInfections (SSI),Appendix surgery,930000047.0,Lakewood Reygional Medical Center,Acute Care Hosptal,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hospital,Major Texaching,52,0,0.28
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appenix surgery,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hocspital,Acute Care Hosptial,Major Teaching,9,0,0.05
2020H1,Californfia,Los Anegles,Surgical Site Infections (SSI),Colon surgery,930000049.0,Santa Monica - UCLA Medical Center and Orthzopaedic Hospital,Acute Carue Hospital,Major Teaching,1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000049.0,aSnta Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hosptial,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000049.0,Santa Monica - UCLA Medcal Center and Orthopaedic Hospital,Acut Care Hospital,Major Teaching,22,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000049.0,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Acute Care Hosital,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Sprinal fusion,930000049.0,Santa Monica - UCLA Medical Centre and Orthopaedic Hospital,Acute are Hospital,Major Teachnig,17,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000050.0,"Kaiser Foundation Hospital, Panorama City",Acute CareH ospital,Major Teaching,21,0,0.07
2020H1,California,fLos Angeles,Surgical Site Incfections (SSI),Appendix surgery,930000050.0,"Kaiser Foundation Hospital, Panorama City",Acute Care Hspital,Major Teaching,15,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000050.0,"Kaiser Founkdation Hospital, Panorama City",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,Califorina,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000050.0,"Kaiser Foundation Hoaspital, Panorama City",Acute Care Hospeital,Major Teaching,5,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000052.0,"PIH Health Hospital, Downye",Acute Crae Hospital,Major Teaching,2,0,0.0
2020H1,California,LosA ngeles,Surgical Site Infections (SSI),Appendix surgery,930000052.0,"PIH Health Hospital, Downey",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000052.0,"PIH Health Hospital, jDowney",Aucte Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000053.0,East Los Angeles Doctors Hospital,Acute Careq Hospital,"Community, 125-250 Beds",18,0,0.02
2020H1,Californija,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000053.0,East Los Angeles Doctors Hospiytal,Acute Care Hospital,"Community, 125-250 Beds",17,0,0.02
2020H1,California,Los Angeles,Surgical Site Infecthions (SSI),Cesarean section,930000053.0,East Los Angeles Doectors Hospital,AcuteCare Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000056.0,Emanate Health Foothill Presbyterian Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,Caleifornia,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000056.0,Emanate Health Fothill Presbyterian Hospital,Acute Care xHospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000058.0,GarfieldMedical Center,Acute Care Hospital,"Cmomunity, 125-250 Beds",11,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000058.0,Garfield Medical Center,Acute Care Hspital,"Community, 125-250 Beds",7,0,0.04
0220H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000058.0,Garield Medical Center,Acute Care Hspital,"Community, 125250 Beds",3,0,0.04
2020H1,California,Los ngeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000058.0,GarfieldMedical Center,Acute Care Hospitla,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Lnos Angeles,Surgical Site Infectons (SSI),All procedures,930000063.0,Henry Mayo Newhall Hospital,Acute Care Hospital,"Community, >250 Beds",17,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000063.0,Hnery Mayo Newhall Hospital,Acute Cae Hospital,"Community, >250 Beds",13,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000063.0,Henry Mayo Newhall Hosopital,Acute Care oHspital,"Communtiy, >250 Beds",4,0,0.01
2020H1,California,Los Angelse,Surgical Site Infections (SSI),All procedures,930000065.0,Hollywood Presbyterian Medical Center,Acute Care Hspital,"Community, >250 Beds",2,1,0.0
2020H1,California,Los Angeels,Surgical Site Infections (SI),Appendix surgery,930000065.0,Hollywood Presbyterian MedicalCenter,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000065.0,Hllywood Presbyterian Medical Center,Acutce Care Hospital,"Community ,>250 Beds",1,1,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000066.0,Providence Holy Cross Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.04
2020H1,California,Los ngeles,Surigcal Site Infections (SSI),Cesarean section,930000066.0,Providence Hloy Cross Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000066.0,Providence Holy Cross Medical Crenter,Actue Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,LosA ngeles,Surgical Site Infections (SSI),Small bowel surgery,930000066.0,Providence Hloy Cross Medical Center,Ancute Care Hospital,"Community, >250 Beds",1,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000068.0,"Good Samaritan Hospital, Los Alngeles",Acute Care Hospital,"Community, >250 Beds",4,0,0.03
2020H1,Califoria,oLs Angeles,Surgical Site Infections (SSI),Appendix surgery,930000068.0,"Good Samaritan Hospital, Los Angeles",Acute are Hospital,"Community, >250 Beds",3,0,0.02
2020H1,Califorhnia,Los Angeles,Suragical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000068.0,"Good Samaritan Hospital, os Angeles",Acnute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000071.0,"Kaiser Foundation Hospistal, South Bay",Acute Care Hospital,Major Teaching,12,0,0.06
2020H1,Claifornia,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000071.0,"Kaiser Foundation Hospital, South Bay",Acute nCare Hospital,Major Teaching,11,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000071.0,"Kaiser Foudnation Hospital, South Bay",Acute Care Hospiftal,Major Teaching,1,0,0.02
2020H1,California,Los Angeles,Swurgical Site Infections (SSI),All procedures,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acute Care Hospital,Major Teaching,185,0,1.42
2020H1,Californai,Los Angeles,Srugical Site Infections (SSI),Appendix surgery,930000072.0,"Kaiser Foundation Hospital, Los Angeles",Acut Care Hospital,Major Teaching,36,0,0.25
