X,Y,OBJECTID,PARCELID,BLOCK,LOT,SUBLOT,LRSN,LAND_SIZE,PROP_ADDRESS,PROP_HOUSE,PROP_DIR,PROP_STREET,PROP_STREETTYPE,REASSESS_YEAR,REM_DEEDBOOK,REM_DEEDPAGE,REM_DEEDDATE,CUR_LASTNAME,CUR_FIRSTNAME,CUR_NAME2,CUR_ADDRESS1,CUR_ADDRESS2,CUR_CITY,CUR_STATE,CUR_ZIP,CUR_PROP_CLASS,CUR_LAND,CUR_IMPROVEMENT,CUR_TOTAL,PROP_CLASS,GOV_TYPE,ORIG_FID
1282114.61125,285332.598749995,8134,001506160000,0015,0616,0000,91030110,   1.32700,2599 TERRA CROSSING BLVD,  2599, ,TERRA CROSSING,BLVD,11,C9645,377,2010/11/17 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO,LOUISVILLE WATER COMPANY,2823 FRANKFORT AVE, ,LOUISVILLE,KY,40206-2639,E,231740,0,231740,620,1,17251
1278664.895,272291.621250004,8135,043700080008,0437,0008,0008,81491,   3.91430,108 URTON LN,   108, ,URTON,LN,98,11897,56,2021/01/11 00:00:00+00,MIDDLETOWN,FIRE PROTECTION DISTRI, ,PO BOX 436257, ,LOUISVILLE,KY,40253-6257,E,350340,1407700,1758040,604,5,17252
1219115.70625,233018.668750003,8136,064901340000,0649,0134,0000,237096,   0.57410,2708 ZIB LN,  2708, ,ZIB,LN,02,8985,0395,2007/02/15 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORP, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,17000,0,17000,620,1,17253
1219188.58125,232998.147499993,8137,064901260000,0649,0126,0000,237148,   0.55600,2710 ZIB LN,  2710, ,ZIB,LN,99,8985,0395,2007/02/15 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORP, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,15500,0,15500,620,1,17254
1219259.50875001,232980.007499993,8138,064901190000,0649,0119,0000,237201,   0.53700,2712 ZIB LN,  2712, ,ZIB,LN,06,8985,0395,2007/02/15 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORP, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,17000,0,17000,620,1,17255
1237235.93125001,256415.242500007,8139,049800640000,0498,0064,0000,155608,   0.19580,3907 BARDSTOWN RD,  3907, ,BARDSTOWN,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,69550,69550,620,1,17256
1257259.9175,276759.751249999,8140,002106080000,0021,0608,0000,91028358,  78.77360,440 N WHITTINGTON PKWY,   440,N,WHITTINGTON,PKWY,09, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,7169880,0,7169880,608,2,17257
1166500.8275,228649.885000005,8141,104770160000,1047,7016,0000,248796,   0.13430,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,96,5841,0809,1989/02/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY RIV, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,600,0,600,620,1,17258
1189254.31375,243644.257499993,8142,122800460000,1228,0046,0000,1022335,   0.37570,6504 OAK VALLEY DR,  6504, ,OAK VALLEY,DR,21,12039,518,2021/06/08 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MET, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,21000,275770,296770,620,1,17259
1189161.8075,243468.951250002,8143,122800330000,1228,0033,0000,207825,   0.37360,6508 OAK VALLEY DR,  6508, ,OAK VALLEY,DR,21,11969,811,2021/03/26 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MET, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,21000,190820,211820,620,1,17260
1194191.50125,260892.876249999,8144,100903370000,1009,0337,0000,135775,   0.04380,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,CITY,OF SHIVELY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,1310,1310,604,5,17261
1219705.62,284489.870000005,8145,088M00470000,088M,0047,0000,21383,   3.12780,RIVER RD, , ,RIVER,RD,12,7046,0723,1998/05/29 00:00:00+00,WATERFRONT,DEVELOPMENT CORP, ,129 RIVER RD, ,LOUISVILLE,KY,40202-1335,E,556020,0,556020,620,1,17262
1218098.81625,283329.451250002,8146,088M00010000,088M,0001,0000,24719,  21.07580,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,1010180,1010180,620,1,17263
1218314.44125,283604.202500001,8147,088M00030000,088M,0003,0000,25220,   1.92810,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,168380,168380,620,1,17264
1218414.755,282804.208749995,8148,088M00020000,088M,0002,0000,27534,   4.30630,1701 RIVER RD,  1701, ,RIVER,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,336740,336740,620,1,17265
1206049.40000001,223734.495000005,8149,112100620000,1121,0062,0000,258278,   0.09200,MITCHELL HILL RD, , ,MITCHELL HILL,RD,81, , ,1900/01/01 00:00:00+00,FAIRDALE,FIRE PRO DIST, ,10015 MITCHELL HILL RD, ,FAIRDALE,KY,40118-9005,E,0,47600,47600,604,5,17266
1206141.75624999,223520.582499996,8150,112100180000,1121,0018,0000,258363,   3.01450,10015 MITCHELL HILL RD, 10015, ,MITCHELL HILL,RD,90, , ,1900/01/01 00:00:00+00,FAIRDALE,FIRE PROTECTION DISTRI, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,126000,126000,604,5,17267
1206078.46125001,223881.893749997,8151,112100190000,1121,0019,0000,258034,   0.24060,10005 MITCHELL HILL RD, 10005, ,MITCHELL HILL,RD,94,10695,0980,2016/08/25 00:00:00+00,COMMONWEALTH,OF KENTUCKY FBO TRANSP, ,10015 MITCHELL HILL RD, ,FAIRDALE,KY,40118-9005,E,24800,15200,40000,602,2,17268
1206103.7375,223762.644999996,8152,112100210000,1121,0021,0000,258089,   0.05070,10714 W MANSLICK RD, 10714,W,MANSLICK,RD,91,5905,0773,1989/10/12 00:00:00+00,FAIRDALE,FIRE PROTECTION DISTRI, ,10015 MITCHELL HILL RD, ,FAIRDALE,KY,40118-9005,E,30000,0,30000,604,5,17269
1237380.56874999,250412.367500007,8153,061800850000,0618,0085,0000,181832,   6.03060,4815 PROGRESS BLVD,  4815, ,PROGRESS,BLVD,81, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,128940,128940,602,2,17270
1208351.88,277804.287499994,8154,017F00930000,017F,0093,0000,8002318,   1.85560,280 W JEFFERSON ST,   280,W,JEFFERSON,ST,08,8058,0349,2003/01/29 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,6921470,0,6921470,620,1,17271
1246583.63,286795.601249993,8155,W00100690000,W001,0069,0000,9712212,  11.43260,1913 HERR LN,  1913, ,HERR,LN,04,5895,0525,1989/09/07 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,188270,0,188270,608,4,17272
1206980.12125,248126.349999994,8156,059P00020000,059P,0002,0000,1039144,  36.52450,105 ROCHESTER DR,   105, ,ROCHESTER,DR,16, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY RED, ,163 ROCHESTER DR, ,LOUISVILLE,KY,40214-2600,E,1826230,0,1826230,620,1,17273
1207210.58125,248795.847499996,8157,059E02570000,059E,0257,0000,8006534,   2.27670,220 E SOUTHLAND BLVD,   220,E,SOUTHLAND,BLVD,15,10526,0864,2015/12/28 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4, ,LOUISVILLE,KY,40202-2814,E,305910,0,305910,620,1,17274
1202814.25125,267557.463750005,8158,042C01260000,042C,0126,0000,8009478,  16.89310,1495 S 11TH ST,  1495,S,11TH,ST,19,11485,241,2019/08/20 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,959850,63690,1023540,620,1,17275
1250173.39,213295.438749999,8159,009201000000,0092,0100,0000,1027244,   6.30910,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17276
1209330.965,276560.456249997,8160,016B01170000,016B,0117,0000,800444,   1.01220,BROOK ST, , ,BROOK,ST,93,11543,409,2019/11/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,530 S JACKSON ST, ,LOUISVILLE,KY,40202-1675,E,0,21000,21000,609,2,17277
1222115.0,244776.564999998,8161,063204280000,0632,0428,0000,203396,   0.23130,6006 ORVILLE DR,  6006, ,ORVILLE,DR,17,11963,826,2021/03/22 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MET, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,18000,81000,99000,620,1,17278
1227906.03125,227901.268749997,8162,084700050000,0847,0005,0000,249825,   4.13100,1100 FARMAN CT,  1100, ,FARMAN,CT,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,29700,29700,620,1,17279
1205321.0975,223865.349999994,8163,105006740000,1050,0674,0000,258134,  17.39660,10104 MITCHELL HILL RD, 10104, ,MITCHELL HILL,RD,09,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,14000,0,14000,608,4,17280
1191509.4875,248744.353750005,8164,102103180000,1021,0318,0000,189569,   1.14160,GAGEL AVE, , ,GAGEL,AVE,94,6376,0902,1993/11/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,9000,0,9000,620,3,17281
1207611.6425,265548.852500007,8165,033F02330000,033F,0233,0000,1029247,   0.79160,E BRANDEIS AVE, ,E,BRANDEIS,AVE, , , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,608,2,17282
1202717.05249999,217259.606250003,8166,105600170000,1056,0017,0000,267181,  14.46620,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,83,5337,0332,1983/03/02 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,14480,0,14480,620,1,17283
1203358.95874999,220662.385000005,8167,105600810000,1056,0081,0000,263192,  13.01950,10506 KEYS FERRY RD, 10506, ,KEYS FERRY,RD,20,10790,0910,2016/12/29 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MET, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,88120,0,88120,620,3,17284
1201389.06874999,220111.608750001,8168,105600210000,1056,0021,0000,263667,  21.54160,706 WOLF RUN RD,   706, ,WOLF RUN,RD,14,10269,0105,2014/07/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,140000,0,140000,620,1,17285
1202115.45125,219539.542500004,8169,105604070000,1056,0407,0000,91039798,  34.80670,KEYS FERRY RD, , ,KEYS FERRY,RD,16,10608,0063,2016/04/29 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,192400,0,192400,620,1,17286
1200247.38875,220296.086250007,8170,105600060000,1056,0006,0000,264157,  90.17810,10324 KEYS FERRY RD, 10324, ,KEYS FERRY,RD,99,7308,0264,1999/08/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,253160,0,253160,620,1,17287
1211836.645,220217.857500002,8171,105105980000,1051,0598,0000,264242,  11.42080,10608 NATIONAL TPKE, 10608, ,NATIONAL,TPKE,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,6350,6350,608,4,17288
1207118.44499999,247562.621250004,8172,059P00030004,059P,0003,0004,91028646,   0.75420,130 ROCHESTER DR,   130, ,ROCHESTER,DR,10, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY RED, ,163 ROCHESTER DR, ,LOUISVILLE,KY,40214-2600,E,30610,0,30610,620,1,17289
1177795.8125,215540.961250007,8173,105400210000,1054,0021,0000,267291, 245.37770,5143 BLEVINS GAP RD,  5143, ,BLEVINS GAP,RD,83,5346,0878,1983/04/26 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,68850,0,68850,620,1,17290
1247448.97750001,223823.706249997,8174,066401500000,0664,0150,0000,258159,   2.02350,8206 COOPER CHAPEL RD,  8206, ,COOPER CHAPEL,RD,17,12019,616,2021/05/18 00:00:00+00,COMMONWEALTH,OF KENTUCKY TRANSPORTA, ,8206 COOPER CHAPEL RD, ,LOUISVILLE,KY,40229-1756,E,62470,150640,213110,602,2,17291
1168715.76875,220080.370000005,8175,116370000000,1163,7000,0000,264327,   4.89100,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,99,7160,0581,1998/12/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,22500,0,22500,620,1,17292
1255932.37875,309167.217500001,8176,000330000000,0003,3000,0000,9701365,  22.84880,HIDDEN CREEK RD, , ,HIDDEN CREEK,RD, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17293
1252907.46250001,307646.019999996,8177,000330010000,0003,3001,0000,9701366,   2.48420,MONTERO DR, , ,MONTERO,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17294
1173724.4025,244681.573750004,8178,102400450000,1024,0045,0000,201051,  51.24440,6224 TERRY RD,  6224, ,TERRY,RD,81,7160,0581,1998/12/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,11070,11070,620,1,17295
1218218.77625,234334.693749994,8179,064903390000,0649,0339,0000,233269,   0.41570,8004 PAUL RD,  8004, ,PAUL,RD,16,10783,0712,2016/12/19 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,2380,0,2380,620,1,17296
1218526.15375,234262.805000007,8180,064904430000,0649,0443,0000,1029480,   0.55150,PAUL RD, , ,PAUL,RD,16,10783,0712,2016/12/19 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,1960,0,1960,620,1,17297
1218507.595,234191.208749995,8181,064904420000,0649,0442,0000,1029481,   0.54370,PAUL RD, , ,PAUL,RD,16,10783,0712,2016/12/19 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,1960,0,1960,620,1,17298
1218487.7025,234118.508750007,8182,064904410000,0649,0441,0000,1029482,   0.57200,PAUL RD, , ,PAUL,RD,16,10783,0712,2016/12/19 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,1960,0,1960,620,1,17299
1251596.11875001,278730.90625,8183,026001660000,0260,0166,0000,46625,   1.13850,515 WOOD RD,   515, ,WOOD,RD,86, , ,1900/01/01 00:00:00+00,CITY,OF LYNDON, ,8031 NEW LA GRANGE RD, ,LOUISVILLE,KY,40222-4707,E,85600,0,85600,604,5,17300
1208588.69,265775.383750007,8184,035C00400000,035C,0040,0000,8004828,   2.07480,1820 ARTHUR ST,  1820, ,ARTHUR,ST,15,10262,0074,2014/06/30 00:00:00+00,UNIVERSITY,OF LOUISVILLE FOUNDATI, ,2301 S 3RD ST, ,LOUISVILLE,KY,40208-1838,E,108930,837070,946000,608,2,17301
1208488.705,265365.311250001,8185,035C00390000,035C,0039,0000,8004827,   3.23840,1950 ARTHUR ST,  1950, ,ARTHUR,ST,15,10262,0079,2014/06/30 00:00:00+00,UNIVERSITY,OF LOUISVILLE FOUNDATI, ,2301 S 3RD ST, ,LOUISVILLE,KY,40208-1838,E,325250,2474250,2799500,608,2,17302
1271039.16249999,302617.594999999,8186,163703110000,1637,0311,0000,9711612,   0.16270,11318 DEHAM DR, 11318, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17303
1270917.04000001,302614.048749998,8187,163703130000,1637,0313,0000,9711614,   0.19530,11314 DEHAM DR, 11314, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17304
1270979.73625,302628.942499995,8188,163703120000,1637,0312,0000,9711613,   0.18170,11316 DEHAM DR, 11316, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17305
1249139.70999999,219929.436250001,8189,008602210000,0086,0221,0000,91040743,   1.04900,JUSTICE WAY, , ,JUSTICE,WAY, ,10723,0663,2016/09/29 00:00:00+00,CITY,OF HERITAGE CREEK, ,8700 JUSTICE WAY, ,LOUISVILLE,KY,40229-2584,E,0,0,0,604,5,17306
1219731.27375001,280695.616249993,8190,088A00830000,088A,0083,0000,37307,   0.65490,1806 MELLWOOD AVE,  1806, ,MELLWOOD,AVE,82,3044,0187,1953/07/14 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,500,500,620,1,17307
1214894.17,273035.431250006,8191,021J01140000,021J,0114,0000,78478,   0.41630,1235 E BRECKINRIDGE ST,  1235,E,BRECKINRIDGE,ST,89,5818,0225,1988/11/02 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,5300,5300,620,1,17308
1204103.44499999,278451.258750007,8192,014H00110000,014H,0011,0000,48562,   2.29120,301 S 12TH ST,   301,S,12TH,ST,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,185220,185220,620,1,17309
1208542.60625,265608.992500007,8193,035C00140000,035C,0014,0000,8004823,   1.64800,1901 S FLOYD ST,  1901,S,FLOYD,ST,15,11208,897,2018/07/30 00:00:00+00,UNIVERSITY,OF LOUISVILLE FOUNDATI, ,215 CENTRAL AVE STE 212, ,LOUISVILLE,KY,40208-1451,E,176440,753060,929500,608,2,17310
1208067.11499999,247606.813749999,8194,059P00040000,059P,0004,0000,1039145,   8.26050,100 ROCHESTER DR,   100, ,ROCHESTER,DR,08, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY RED, ,163 ROCHESTER DR, ,LOUISVILLE,KY,40214-2600,E,337410,0,337410,620,1,17311
1218627.0325,276328.391249999,8195,068L00270000,068L,0027,0000,91030740,   5.28130,1450 LEXINGTON RD,  1450, ,LEXINGTON,RD,11,9969,0185,2012/10/29 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,333560,135030,468590,620,3,17312
1212058.59,241941.272499993,8196,063000620000,0630,0062,0000,91009366,  15.91940,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,0,0,620,1,17313
1219784.6825,233326.921250001,8197,064900330000,0649,0033,0000,235966,   2.93580,8108 MINOR LN,  8108, ,MINOR,LN,19,11395,912,2019/04/26 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,107220,0,107220,620,1,17314
1211710.20874999,278600.607500002,8198,018E00500000,018E,0050,0000,47904,   0.74380,100 N HANCOCK ST,   100,N,HANCOCK,ST,08,11419,759,2019/05/31 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4, ,LOUISVILLE,KY,40202-2814,E,1897530,196240,2093770,660,1,17315
1215530.83499999,260274.702500001,8199,069630000000,0696,3000,0000,1031242,   0.01730,1099 AUDUBON PKWY,  1099, ,AUDUBON,PKWY, , , ,1900/01/01 00:00:00+00,CITY,OF AUDUBON PARK, ,3340 ROBIN RD, ,LOUISVILLE,KY,40213-1336,E,0,0,0,604,5,17316
1216654.675,281249.192499995,8200,020A00620000,020A,0062,0000,2004904,   2.41710,1432 FRANKFORT AVE,  1432, ,FRANKFORT,AVE, ,12228,990,2021/12/20 00:00:00+00,WATERFRONT,DEVELOPMENT CORP, ,129 RIVER RD, ,LOUISVILLE,KY,40202-1335,E,0,0,0,620,1,17317
1279233.245,274795.436250001,8201,002305160000,0023,0516,0000,68592,  10.86620,313 N ENGLISH STATION RD,   313,N,ENGLISH STATION,RD, , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,17318
1258697.05249999,228961.909999996,8202,065701090000,0657,0109,0000,247783,   4.42360,8612 OLD BARDSTOWN RD,  8612, ,OLD BARDSTOWN,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,43200,43200,620,1,17319
1218588.01000001,234439.303749993,8203,064904450000,0649,0445,0000,1029478,   1.04170,PAUL RD, , ,PAUL,RD,16,10783,0712,2016/12/19 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,4270,0,4270,620,1,17320
1241816.1275,219074.223749995,8204,008600370000,0086,0037,0000,265464,  28.60690,6711 R MOUNT WASHINGTON RD,  6711, ,MOUNT WASHINGTON,RD,81,11499,427,2019/09/06 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,246000,246000,620,1,17321
1261884.16625001,244518.944999993,8205,005102500000,0051,0250,0000,204305,   0.33770,10201 EASUM RD, 10201, ,EASUM,RD,17,10641,0897,2016/06/17 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,45000,118570,163570,602,2,17322
1217345.47875001,227753.217500001,8206,064905490000,0649,0549,0000,91040011,   0.53530,2401 S PARK RD,  2401,S,PARK,RD,16, , ,1900/01/01 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORP, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,69590,0,69590,620,1,17323
1201188.21875,215373.992500007,8207,105601480000,1056,0148,0000,268254,  33.97340,2050 TOP HILL RD,  2050, ,TOP HILL,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,77080,77080,620,1,17324
1211698.28749999,278801.018749997,8208,018E00510000,018E,0051,0000,8002474,   0.62140,501 E MAIN ST,   501,E,MAIN,ST,08,11419,759,2019/05/31 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4, ,LOUISVILLE,KY,40202-2814,E,1565140,120420,1685560,660,1,17325
1258968.97125,234109.147499993,8209,005600610000,0056,0061,0000,8414472,   0.51570,9925 BRENTLINGER LN,  9925, ,BRENTLINGER,LN,19,11293,313,2018/11/20 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,42000,0,42000,620,1,17326
1215790.3725,273632.799999997,8210,021M00K10000,021M,00K1,0000,9750058,   1.01250,E BRECKINRIDGE ST, ,E,BRECKINRIDGE,ST, , , ,1900/01/01 00:00:00+00,LOUISVILLE,HOUSING SERVICES CORP, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,0,0,0,656,1,17327
1303234.58625001,235379.128749996,8211,005500480000,0055,0048,0000,9750533,  28.98200,18011 LORRAINE WAY, 18011, ,LORRAINE,WAY, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17328
1171442.21875,231100.196250007,8212,303802210000,3038,0221,0000,241965,   8.17010,7000 TRANSPORT CT,  7000, ,TRANSPORT,CT,98, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY RIV, ,6900 RIVERPORT DR, ,LOUISVILLE,KY,40258-2888,E,67900,0,67900,620,1,17329
1205570.69875,265600.908749998,8213,034D00220000,034D,0022,0000,113379,   2.10150,420 W CARDINAL BLVD,   420,W,CARDINAL,BLVD,17, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY FOR UNIVER, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,525380,0,525380,602,2,17330
1198965.22624999,277237.296250001,8214,001D00080000,001D,0008,0000,56266,   0.10350,2125 MAGAZINE ST,  2125, ,MAGAZINE,ST,19,10820,920,2017/02/10 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5000,0,5000,620,1,17331
1198981.30374999,277335.206249997,8215,001D01370000,001D,0137,0000,1021560,   0.02370,PLYMOUTH CT, , ,PLYMOUTH,CT,18,10820,920,2017/02/10 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY LAN, ,444 S 5TH ST STE 500, ,LOUISVILLE,KY,40202-2332,E,5000,0,5000,620,1,17332
