X,Y,OBJECTID,DATECOLL,LOCATION,LATD,LATM,LOND,LONM,DENSITY,DEPTHM,TIMECOLL,COMMENTS,SEAWEED,PLOT_LOC,YR
1162661.47294505,674452.988015637,507,10/18/94,JORDAN COVE,41,18.62999916,72,9.50399971,M,0,0, ,ABSENT,O,94
1161841.22885063,674399.929066643,508,10/18/94,JORDAN COVE,41,18.62199974,72,9.68299961,L,1.29999995,0,EDGE OF EELGRASS BED,ABSENT,O,94
1161897.16607472,674394.383145973,509,10/18/94,JORDAN COVE,41,18.62100028,72,9.67099952,H,1.70000004,0, ,ABSENT,O,94
1164750.46286155,674347.324841142,510,10/22/93,JORDAN COVE,41,18.61000061,72,9.04800033,A,2.40000009, ," SAND; SILT; ROCKS",ABSENT,O,93
1163572.53214656,674296.169103563,511,10/22/93,JORDAN COVE,41,18.60300064,72,9.3050003,A,2.90000009, , SAND,AGAR,O,93
1180429.12310523,674279.057917312,512,08/25/93,OSPREY BEACH,41,18.57999992,72,5.62400007,H,2.70000004, , THICK PATCHES,ABSENT,O,93
1163096.66105105,674243.957921892,513,10/18/94,JORDAN COVE,41,18.59499931,72,9.40900039,L,4.5,0,SALINITY 30.5,ABSENT,O,94
1162090.54200031,674237.070140392,514,10/18/94,JORDAN COVE,41,18.59499931,72,9.62899971,M,2.29999995,0, ,ABSENT,O,94
1162882.03713647,674236.564892054,515,10/18/94,JORDAN COVE,41,18.59399986,72,9.45600032,H,4,0, ,ABSENT,O,94
1162090.72900781,674207.414031729,516,10/22/93,JORDAN COVE,41,18.59000015,72,9.62899971,P,0, , CONTINUOUS,ABSENT,O,93
1161976.72989197,674206.630896807,517,10/22/93,JORDAN COVE,41,18.59000015,72,9.65400028,H,1.20000004, , SAND THICK,ABSENT,O,93
1163226.84812663,674172.209049642,518,10/18/94,JORDAN COVE,41,18.58300018,72,9.38099956,A,0,0, ,ABSENT,O,94
1158910.4991478,674095.636040062,519,10/18/94,BAY POINT,41,18.57999992,72,10.32299995,A,2,0,MEDIUM TO COARSE SAND,ABSENT,A,94
1158958.99905081,674094.292866901,520,10/18/94,BAY POINT,41,18.57500076,72,10.31299972,M,2.29999995,0,"LARGE EELGRASS CLUMPS; SAND MED-COARSE",ABSENT,O,94
1158912.2491443,674070.261090815,521,10/18/94,BAY POINT,41,18.57099914,72,10.32299995,M,2.29999995,0,VERY SPARSE TO MEDIUM EELGRASS CLUMPS,ABSENT,O,94
1158889.99984497,674052.307058483,522,10/18/94,BAY POINT,41,18.56800079,72,10.32800006,L,2.70000004,11:45,"BLACK ROCK; SAND; SEAWEEDS; SEA URCHIN; STRIPPER",PRESENT,O,94
1162197.48207514,673970.926971897,523,10/18/94,JORDAN COVE,41,18.55100059,72,9.60599994,L,4,11:03, ,ABSENT,O,94
1162289.98189014,673844.050913304,524,10/18/94,JORDAN COVE,41,18.53000068,72,9.58600044,L,4.6999998,0,EDGE OF EELGRASS BED,ABSENT,O,94
1150585.17491922,673809.820010647,525,10/18/94,NIANTIC BAY,41,18.53700065,72,12.14200019,M,2,0,CLUMPS OF EELGRASS,ABSENT,O,94
1162377.42003547,673807.583138481,526,10/18/94,JORDAN COVE,41,18.52400016,72,9.56700038,A,4.6999998,0, ,ABSENT,O,94
1150553.92498173,673802.211101979,527,10/18/94,NIANTIC BAY,41,18.53599929,72,12.14900016,M,0,0,"BAND OF EELGRASS; EVEN BUT THIN",ABSENT,O,94
1165302.84200613,673694.353049979,528,10/22/93,JORDAN COVE,41,18.5020008,72,8.92800045,A,3.0999999, , ,ABSENT,O,93
1150498.99005222,673644.70715189,529,10/18/94,NIANTIC BAY,41,18.51000022,72,12.16100025,M,2.29999995,0,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1150715.9879778,673634.224889398,530,10/18/94,NIANTIC BAY,41,18.50799942,72,12.11400032,M,2.70000004,0,SOUTH OF BREAKWATER,ABSENT,O,94
1150796.55113688,673622.866972476,531,10/18/94,NIANTIC BAY,41,18.50600051,72,12.09599971,M,3,3:11,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1150336.61701739,673516.170991644,532,10/18/94,NIANTIC BAY,41,18.48900032,72,12.19699954,M,1.70000004,0,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1179363.95200722,673505.940040976,533,08/25/93,OCEAN BEACH STATE PARK,41,18.45400047,72,5.8579998,H,3.40000009, ," VERY THICK; CONTINUOUS",ABSENT,O,93
1204966.93196914,673415.351967558,534,08/23/93,GROTON LONG PT.,41,18.40500068,72,0.26699998,P,0, ,SAND TO ROCK AT EDGE OF BED,LAMI,O,93
1204935.87002338,673389.881874144,535,08/23/93,GROTON LONG PT.,41,18.40099906,72,0.27399998,P,2.5999999, , ,ABSENT,O,93
1205049.99512322,673379.008864388,536,08/23/93,NOT DEFINED,41,18.39900016,72,0.24899999,A,0, , ,ABSENT,O,93
1205009.80786763,673372.727052808,537,08/23/93,GROTON LONG PT.,41,18.39800071,72,0.25799998,H,0, , ,ABSENT,O,93
1204976.30793464,673366.507905141,538,08/23/93,GROTON LONG PT.,41,18.39699935,72,0.26499998,P,0, , EDGE OF BED,ABSENT,O,93
1109151.24794473,673346.165098056,539,06/16/95,JUST SOUTH OF RR BRIDGE,41,18.49799919,72,21.19099998,A,0.60000002,11:09,"15M FROM SHORE, MUD-SILT, SPARSE RUPPIA, SALINITY 10%o",ABSENT,O,95
1204989.93290739,673342.914120317,540,08/23/93,GROTON LONG PT.,41,18.39299964,72,0.26199999,A,3.79999995, ,"SEAWEED ON SHORE, COBBLES, BOULDERS","ASCO,FUCU",O,93
1162045.23992555,673338.274037734,541,10/18/94,JORDAN COVE,41,18.4470005,72,9.64000034,L,3,0,EELGRASS VERY SPARSE,"CODI,ULVA",O,94
1162063.17689756,673332.461057231,542,10/18/94,JORDAN COVE,41,18.44599914,72,9.63599967,A,3.29999995,0, ,LAMI,O,94
1162005.24000555,673306.866948307,543,10/18/94,JORDAN COVE,41,18.44199943,72,9.64900016,L,0,0, ,ABSENT,O,94
1161918.05284397,673306.272133231,544,10/18/94,JORDAN COVE,41,18.44199943,72,9.66800022,L,2.70000004,0, ,ABSENT,O,94
1161958.30309156,673300.615976557,545,10/18/94,JORDAN COVE,41,18.44099998,72,9.65900039,M,2.70000004,0, ,ABSENT,O,94
1161871.30392171,673270.364068553,546,10/18/94,JORDAN COVE,41,18.43600082,72,9.67800045,A,2.29999995,0,"STRIPPER CARCASS; QUARRY SILT",ABSENT,O,94
1204962.93492989,673260.14689739,547,08/23/93,GROTON LONG PT.,41,18.38100051,72,0.254,P,3.70000004, ,"SAND, HEALTHY AND LUSH",ABSENT,A,93
1204920.56001464,673252.365088806,548,08/23/93,GROTON LONG PT.,41,18.37999916,72,0.26300001,P,3.70000004, , ,ABSENT,A,93
1165567.65807755,673229.162051231,549,10/22/93,WHITE PT.,41,18.42499923,72,8.87100028,A,0, , BOULDERS,ABSENT,O,93
1204963.99890414,673138.582836062,550,08/23/93,GROTON LONG PT.,41,18.36100006,72,0.254,P,3.70000004, , EDGE OF BED,ABSENT,A,93
1165416.03502122,673122.43883948,551,10/22/93,WHITE PT.,41,18.42600059,72,8.87699985,H,0, , ,ABSENT,A,93
1165425.28598697,673073.579029053,552,10/22/93,WHITE PT.,41,18.41799926,72,8.875,M,2.40000009, ," SAND; BOULDERS",ABSENT,A,93
1178964.77203131,673071.459938809,553,08/25/93,OCEAN BEACH STATE PARK,41,18.38299942,72,5.94600009,M,0, ," THICK; CONTINUOUS",ABSENT,O,93
1165398.59903248,673049.671924651,554,10/22/93,WHITE PT.,41,18.41399955,72,8.88099956,H,0, , EDGE OF BED,ABSENT,A,93
1178882.20986047,673045.646014065,555,08/25/93,OCEAN BEACH STATE PARK,41,18.37899971,72,5.96400022,A,2.0999999, , ,ABSENT,O,93
1178891.58615406,672984.925991148,556,08/25/93,OCEAN BEACH STATE PARK,41,18.36899948,72,5.96199989,A,0, , ,ABSENT,O,93
1178896.64913605,672912.315900147,557,08/25/93,OCEAN BEACH STATE PARK,41,18.35700035,72,5.96099996,L,3.70000004, , SOLITARY SHORTSHOOTS,ABSENT,O,93
1178715.21609998,672655.91910322,558,08/25/93,OCEAN BEACH STATE PARK,41,18.31500053,72,6.00099992,A,1.79999995, , ,ABSENT,O,93
1178815.90290648,672644.826933816,559,08/25/93,OCEAN BEACH STATE PARK,41,18.31299972,72,5.97900009,P,0, , PATCHY,ABSENT,O,93
1165824.72711723,672605.280096889,560,10/22/93,WHITE PT.,41,18.3220005,72,8.81599998,A,0, , BOULDERS,ABSENT,O,93
1178780.84195296,672548.184082478,561,08/25/93,OCEAN BEACH STATE PARK,41,18.29700088,72,5.98699998,P,2.0999999, , ROCKS  BETWEEN LARGE BOULDERS,ABSENT,O,93
1178978.2168863,672469.608124137,562,08/25/93,OCEAN BEACH STATE PARK,41,18.28400039,72,5.94399976,A,4, , STEEP,ABSENT,O,93
1165987.29109655,672375.137840644,563,10/22/93,WHITE PT.,41,18.28400039,72,8.78100013,M,3.0999999, , SAND,ABSENT,O,93
1160477.32311389,672301.8771604,564,10/18/94,JORDAN COVE,41,18.28899955,72,9.96000003,A,3,0,ROCKS,"CHON,LAMI,ULVA",A,94
1160455.44914189,672229.079077646,565,10/18/94,JORDAN COVE,41,18.27700042,72,9.96500015,A,7,0, ,ABSENT,A,94
1150304.88512547,671821.313160896,566,10/18/94,NIANTIC BAY,41,18.20999908,72,12.20600032,M,2,0,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1109106.81889972,671815.889943391,567,06/16/95,WEST BANK CT RIVER,41,18.24600028,72,21.20199966,A,1.29999995,11:17,MUD/SAND/SILT,ENTE,O,95
1150432.63486998,671773.187929064,568,10/18/94,NIANTIC BAY,41,18.20199966,72,12.17800045,M,2.29999995,0,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1150625.32214864,671707.690028563,569,10/18/94,NIANTIC BAY,41,18.19099998,72,12.13599967,M,3.70000004,0, ,ABSENT,O,94
1150567.1969368,671707.330121145,570,10/18/94,NIANTIC BAY,41,18.19099998,72,12.14900016,M,3.29999995,0,BETWEEN CRESCENT BEACH & BLACK PT.,ABSENT,O,94
1150636.57212614,671701.830132142,571,10/18/94,NIANTIC BAY,41,18.19000053,72,12.13399982,A,3.70000004,0,"EDGE OF BED; LAMINARIA EAST OF BED",LAMI,O,94
1176936.05102314,671653.662905648,572,08/25/93,HARKNESS MEMORIAL PARK,41,18.15200042,72,6.39099979,P,2.40000009, , EDGE OF BED,ABSENT,O,93
1177005.55088414,671628.975947142,573,08/25/93,HARKNESS MEMORIAL PARK,41,18.14800071,72,6.37599992,P,2.5999999, , ,ABSENT,O,93
1176978.86294539,671616.912979141,574,08/25/93,HARKNESS MEMORIAL PARK,41,18.1459999,72,6.38199996,A,3, , ,ABSENT,O,93
1167100.17010438,671527.467948064,575,08/30/93,WHITE PT.,41,18.14299964,72,8.53899955,H,0, ," SAND; BOULDERS PATCHY",ABSENT,O,93
1167095.92011289,671496.295110136,576,08/30/93,WHITE PT.,41,18.13800048,72,8.53999996,P,0, , BOULDERS ONE TALL PATCH,ABSENT,O,93
1167293.23205422,671419.108912811,577,08/30/93,MAGONK PT. - WHITE PT.,41,18.125,72,8.49699974,H,3.5, ," SAND; ROCK THICK PATCHES",LAMI,O,93
1177168.48986273,671369.239918053,578,08/25/93,HARKNESS MEMORIAL PARK,41,18.10499954,72,6.34100008,P,3.70000004, , ,ABSENT,O,93
1178409.73409939,671348.897110984,579,08/25/93,HARKNESS MEMORIAL PARK,41,18.10000038,72,6.07000017,A,4, , ,ABSENT,O,93
1167513.35792631,671275.359856471,580,08/30/93,MAGONK PT.,41,18.10099983,72,8.44900035,A,0, , SAND.ROCK,LAMI,O,93
1166677.29988714,671244.270023644,581,10/22/93,WHITE PT.,41,18.09700012,72,8.63199996,M,3.40000009, , SAND,ABSENT,O,93
1177534.74109872,671140.694115311,582,08/25/93,HARKNESS MEMORIAL PARK,41,18.06699943,72,6.26100015,P,4, , ,ABSENT,O,93
1172272.39598039,671118.81095697,583,08/25/93,WATERFORD PUBLIC BEACH,41,18.08099937,72,7.40999984,P,0, , EDGE OF BED,ABSENT,A,93
1171503.65014255,671105.613148734,584,08/25/93,WATERFORD PUBLIC BEACH,41,18.07799911,72,7.57800006,H,0, , THICK,ABSENT,A,93
1172286.64595188,671101.98290664,585,08/25/93,WATERFORD PUBLIC BEACH,41,18.06699943,72,7.40700006,P,0, , EDGE OF BED,ABSENT,O,93
1172150.27188081,671095.059035972,586,08/25/93,WATERFORD PUBLIC BEACH,41,18.06599998,72,7.43699979,P,0, , ,ABSENT,O,93
1172013.89715356,671094.073145553,587,08/25/93,WATERFORD PUBLIC BEACH,41,18.06599998,72,7.467,A,0, , ,ABSENT,O,93
1171499.3381433,671087.7851004,588,08/25/93,WATERFORD PUBLIC BEACH,41,18.07500076,72,7.57899999,H,0, , ,ABSENT,A,93
1171935.77296597,671069.790057644,589,08/25/93,WATERFORD PUBLIC BEACH,41,18.06200027,72,7.4840002,P,0, , ,ABSENT,O,93
1171491.40213555,670987.986087397,590,08/25/93,WATERFORD PUBLIC BEACH,41,18.04899978,72,7.58099985,P,2.0999999, , ,ABSENT,O,93
1173043.0181268,670973.30403015,591,08/25/93,WATERFORD PUBLIC BEACH,41,18.05400085,72,7.2420001,P,2.40000009, , CONTINUOUS,ABSENT,A,93
1172395.21003923,670933.748006895,592,08/25/93,WATERFORD PUBLIC BEACH,41,18.03899955,72,7.38399982,P,0, , ,ABSENT,O,93
1167794.48498872,670912.482957557,593,08/30/93,MAGONK PT.,41,18.06999969,72,8.38799953,P,0, ," SAND ONE PATCH; EDGE OF BED",ABSENT,A,93
1173430.14202447,670899.401946977,594,08/25/93,WATERFORD PUBLIC BEACH,41,18.04000091,72,7.15600013,A,0, , ,"CHOR,LAMI",A,93
1170993.53108406,670874.680867806,595,08/30/93,WATERFORD PUBLIC BEACH,41,18.03100013,72,7.69000005,P,0, , NEAR EDGE OF BED,ABSENT,O,93
1171364.84103698,670859.561147392,596,08/30/93,WATERFORD PUBLIC BEACH,41,18.02799987,72,7.6090002,H,3.0999999, , THICK,ABSENT,O,93
1171483.40313581,670854.500133887,597,08/25/93,WATERFORD PUBLIC BEACH,41,18.02700042,72,7.58300018,L,3.0999999, , THINNING,ABSENT,O,93
1170984.9061013,670831.617961809,598,08/30/93,WATERFORD PUBLIC BEACH,41,18.02400016,72,7.69199991,P,0, , ,ABSENT,O,93
1167911.36106731,670827.326959893,599,08/30/93,MAGONK PT.,41,18.05599975,72,8.36299991,H,1.39999997, , NEAR ROCK BAND,ABSENT,A,93
1171483.90411906,670787.78012298,600,08/25/93,WATERFORD PUBLIC BEACH,41,18.01600074,72,7.58300018,P,3.70000004, , ,ABSENT,O,93
1176077.25385623,670766.576097146,601,08/25/93,HARKNESS MEMORIAL PARK,41,18.00699996,72,6.57999992,L,2.70000004, ," GRAVEL THIN; SHORT; SPARSE",AGAR,O,93
1170828.90805373,670751.911100224,602,08/30/93,WATERFORD PUBLIC BEACH,41,18.01099967,72,7.72599983,A,2.40000009, , ,ABSENT,O,93
1167970.11193405,670737.294987723,603,08/30/93,MAGONK PT.,41,18.04100036,72,8.35000038,A,3.0999999, , ,ABSENT,A,93
1171059.40693656,670735.789085224,604,08/30/93,WATERFORD PUBLIC BEACH,41,18.00799942,72,7.67600011,H,0, ," SAND; LEDGE EDGE OF BED","CODI,LAMI",O,93
1171021.3450048,670735.507917807,605,08/30/93,WATERFORD PUBLIC BEACH,41,18.00799942,72,7.68400001,A,0, , ROCK,ABSENT,O,93
1173651.32990231,670712.260917053,606,08/25/93,WATERFORD PUBLIC BEACH,41,18.02899932,72,7.11000013,A,2.40000009, , SAND,ABSENT,A,93
1173664.51786806,670704.620840475,607,08/25/93,WATERFORD PUBLIC BEACH,41,18.03499984,72,7.10699987,A,2.70000004, , ,ABSENT,A,93
1168268.23600972,670652.469041899,608,08/30/93,MAGONK PT. - SEASIDE PT.,41,18.01899909,72,8.28499984,M,3.40000009, , EDGE OF BED,ABSENT,A,93
1169102.04405339,670603.776882067,609,08/30/93,SEASIDE PT.,41,17.99200057,72,8.09599971,H,0, , ,ABSENT,A,93
1168639.79694639,670600.254907474,610,08/30/93,SEASIDE PT.,41,18.01000022,72,8.20400047,H,0, , THICK,ABSENT,A,93
1168691.35885113,670582.833026305,611,08/30/93,SEASIDE PT.,41,18.00699996,72,8.19299983,H,2.70000004, , THICK,ABSENT,A,93
1169106.73203614,670568.229052886,612,08/30/93,SEASIDE PT.,41,17.98600006,72,8.09500026,P,2.70000004, , EDGE OF BED,ABSENT,A,93
1170367.47492146,670554.371140972,613,08/30/93,WATERFORD PUBLIC BEACH,41,17.97900009,72,7.82700014,A,3.0999999, ," ROCKS; BOULDERS",LAMI,O,93
1170756.72414297,670527.51587972,614,08/30/93,WATERFORD PUBLIC BEACH,41,17.97400093,72,7.7420001,A,3.5, , ,ABSENT,O,93
1174522.63983947,670523.800992146,615,08/25/93,HARKNESS MEMORIAL PARK,41,17.96899986,72,6.92000007,A,0, , SMALL BOULDERS,LAMI,O,93
1170651.97500864,670483.763998732,616,08/30/93,WATERFORD PUBLIC BEACH,41,17.96699905,72,7.76499986,A,3.5, , ROCK,LAMI,O,93
1170305.35201421,670481.275158554,617,08/30/93,SEASIDE PT.,41,17.96699905,72,7.84100008,P,0, , BOULDERS EDGE OF BED,ABSENT,O,93
1170305.47701398,670469.415930316,618,08/30/93,SEASIDE PT.,41,17.96500015,72,7.84100008,P,3.40000009, , EDGE OF BED,ABSENT,O,93
1169149.98293389,670464.760099724,619,08/30/93,SEASIDE PT.,41,17.96899986,72,8.08600044,P,3.0999999, , ,ABSENT,A,93
1170236.16514473,670462.993042886,620,08/30/93,SEASIDE PT.,41,17.9640007,72,7.85599994,P,0, , ,ABSENT,O,93
1169132.23395364,670446.836907223,621,08/30/93,SEASIDE PT.,41,17.9659996,72,8.09000015,A,0, , ROCK,ABSENT,A,93
1170131.29101063,670431.100062057,622,08/30/93,SEASIDE PT.,41,17.95899963,72,7.87900018,P,3.0999999, , EDGE OF BED,ABSENT,O,93
1171372.40893522,670428.179136142,623,08/25/93,WATERFORD PUBLIC BEACH,41,17.95700073,72,7.6079998,P,4.5999999, , ONE TALL PATCH,ABSENT,O,93
1171354.59696297,670422.117140397,624,08/25/93,WATERFORD PUBLIC BEACH,41,17.95599937,72,7.61199998,L,4.5999999, , ,ABSENT,O,93
1169957.41799881,670351.268856898,625,08/30/93,SEASIDE PT.,41,17.94599914,72,7.91699981,P,0, , ,ABSENT,O,93
1169884.48212105,670235.109968483,626,08/30/93,SEASIDE PT.,41,17.92700004,72,7.93300008,A,0, , ROCK,LAMI,O,93
1140938.20602421,669982.013033733,627,11/03/94,ROCKY NECK,0,0,0,0,A,1.29999995, ,OFF ROCKY NECK NEAR HOUSES,ABSENT,A,94
1175475.51785497,669887.352133811,628,08/25/93,HARKNESS MEMORIAL PARK,41,17.86300086,72,6.71299982,A,0, , ,ABSENT,O,93
1139531.96605456,669819.132125899,629,11/03/94,ROCKY NECK,41,17.89100074,72,14.56099987,M,1.29999995,1:34,SNORKELING TOWARD SHORE,ABSENT,O,94
1139632.83986856,669770.804138556,630,11/03/94,ROCKY NECK,41,17.88299942,72,14.53899955,M,1.70000004, ,NEAR SHORE,ABSENT,O,94
1139545.65401931,669764.364846975,631,11/03/94,ROCKY NECK,41,17.88199996,72,14.55799961,A,0, , ,ABSENT,O,94
1141954.26599997,669741.601112977,632,12/01/94,WEST OF GIANTS NECK,41,17.87599945,72,14.03199958,A,1.70000004, , ,ABSENT,O,94
1143298.44605438,669720.02405639,633,11/03/94,TOWARD GIANTS NECK,41,17.87100028,72,13.73900032,M,1.70000004,12:49,"EELGRASS PATCHES IN SMALL SANDY SPACES; BEDROCK",FUCU,O,94
1140127.71387881,669664.012029305,634,11/03/94,ROCKY NECK,41,17.86499977,72,14.43099975,M,2.29999995, , ,ABSENT,O,94
1140608.64894055,669643.142976567,635,11/03/94,LANDS END ROCKY NECK,41,17.86100006,72,14.32600021,M,2.29999995, ,EDGE OF EELGRASS BED,ABSENT,O,94
1141049.3970748,669608.694882721,636,11/03/94,LANDS END ROCKY NECK,41,17.85499954,72,14.22999954,A,0, ,SOUTH EDGE OF EELGRASS BED,ABSENT,O,94
1139013.2830368,669578.151964813,637,11/03/94,ROCKY NECK,0,0,0,0,M,1.70000004, ,BY ROCKY NECK BREAKWATER,ABSENT,A,94
1140463.77587073,669556.279961303,638,11/03/94,LANDS END ROCKY NECK,41,17.84700012,72,14.3579998,A,3,1:58,SOUTH EDGE OF EELGRASS BED,ABSENT,O,94
1140980.39786898,669553.411856815,639,11/03/94,LANDS END ROCKY NECK,41,17.84600067,72,14.24499988,A,2.29999995, , ,ABSENT,O,94
1142208.14114839,669548.897102058,640,12/01/94,WEST OF GIANTS NECK,41,17.84399986,72,13.97700023,A,1.70000004,11:59,"MED.COARSE SAND; ALGAL DETRITUS",ABSENT,O,94
1139393.72092421,669367.606126055,641,11/03/94,ROCKY NECK,41,17.81699943,72,14.592,A,1.29999995, , ,ABSENT,O,94
1143716.57185856,669357.836132482,642,11/03/94,TOWARD GIANTS NECK,41,17.81100082,72,13.64799976,H,2.29999995,12:42, ,ABSENT,O,94
1144128.0700513,669354.387976646,643,11/03/94,TOWARD GIANTS NECK,41,17.80999946,72,13.55799961,M,1.29999995, , ,ABSENT,O,94
1142273.26798664,669306.814909056,644,12/01/94,WEST OF GIANTS NECK,41,17.80400085,72,13.93799972,L,2.70000004,11:55,CHONDRUS ALONG ROCKY OUTCROP,"CHON,LAMI",A,94
1138738.84985864,669297.048852473,645,11/03/94,LANDS END ROCKY NECK,41,17.80599975,72,14.73499965,L,1,2:15, ,ABSENT,O,94
1142337.64285789,669286.160094723,646,12/01/94,WEST OF GIANTS NECK,41,17.80100059,72,13.92000007,L,2, ,CHONDRUS ALONG ROCKY OUTCROP,"CHON,LAMI",A,94
1142269.20598689,669240.080134392,647,12/01/94,WEST OF GIANTS NECK,41,17.79299926,72,13.93900012,A,2.70000004, , ,ABSENT,A,94
1142214.45708063,669239.063076064,648,12/01/94,WEST OF GIANTS NECK,41,17.79299926,72,13.97599983,A,0, ,"SALINITY 31.0; TEMP 8 C",ABSENT,O,94
1143267.82603689,669233.5309349,649,10/25/94,TOWARD SEAL ROCK,41,17.79100036,72,13.74600028,M,0,2:08,"PATCHY CLUMPS OF EELGRASS; NEAR BUOY",ABSENT,O,94
1143346.26288788,669210.280981392,650,10/25/94,TOWARD SEAL ROCK,41,17.78700065,72,13.72900009,M,3.70000004, , ,ABSENT,O,94
1138922.78813906,669201.752127066,651,11/03/94,LANDS END ROCKY NECK,41,17.79000091,72,14.69499969,A,1.29999995, , ,ABSENT,O,94
1138927.47513756,669170.642937303,652,11/03/94,LANDS END ROCKY NECK,41,17.78499984,72,14.69400024,A,1.70000004, , ,ABSENT,O,94
1144285.75904039,669167.058954984,653,11/03/94,TOWARD GIANTS NECK,41,17.77899932,72,13.52400016,M,1, , ,ABSENT,O,94
1142270.83196789,669160.812904477,654,12/01/94,WEST OF GIANTS NECK,41,17.78000068,72,13.96399974,A,3, ,CHONDRUS ALONG ROCKY OUTCROP,"CHON,LAMI",O,94
1138936.60110356,669135.110856146,655,11/03/94,LANDS END ROCKY NECK,41,17.77899932,72,14.69200038,L,1.29999995, ,ONE TO TWO SHORT SHOOTS,ABSENT,O,94
1140566.9669373,669125.444864973,656,11/03/94,LANDS END ROCKY NECK,41,17.77599906,72,14.33600044,A,3.29999995, ,SOUTH EDGE OF EELGRASS BED,ABSENT,O,94
1144335.19594939,669124.371048227,657,11/03/94,TOWARD HUNTLEY IS.,41,17.77199935,72,13.51299953,H,1, , ,ABSENT,O,94
1144335.25894138,669118.433067977,658,11/03/94,TOWARD HUNTLEY IS.,41,17.7709999,72,13.51299953,A,1, , ,ABSENT,O,94
1143526.20216055,669034.936843887,659,10/25/94,TOWARD SEAL ROCK,41,17.75799942,72,13.68999958,L,4, ,EELGRASS CLUMPS TOWARD SEAL ROCK,ABSENT,O,94
1143517.32685022,669028.951947734,660,10/25/94,TOWARD SEAL ROCK,41,17.75699996,72,13.69200038,L,4, , ,ABSENT,O,94
1144231.19911014,668947.304145142,661,11/03/94,TOWARD HUNTLEY IS.,41,17.74300003,72,13.53600025,H,1, , ,ABSENT,O,94
1143614.01497705,668937.623062149,662,10/25/94,TOWARD SEAL ROCK,41,17.74200057,72,13.67099952,L,4,1:56, ,ABSENT,O,94
1163893.52986413,668935.664076567,663,08/30/93,TWO TREE IS.,41,17.71999931,72,9.24300003,A,0, , ROCK,ABSENT,O,93
1164640.46308155,668934.909156814,664,08/30/93,TWO TREE IS.,41,17.71899986,72,9.07999992,H,3.20000004, , SAND PATCHY,ABSENT,O,93
1142958.76792797,668933.661127806,665,11/03/94,PATTAGANSETT RIVER,41,17.74200057,72,13.81400012,A,2.29999995, , ,ABSENT,O,94
1143650.07789706,668888.903999478,666,10/25/94,TOWARD SEAL ROCK,41,17.73399925,72,13.6630001,L,4, , ,ABSENT,O,94
1142889.83204222,668872.455869645,667,11/03/94,PATTAGANSETT RIVER,41,17.73200035,72,13.82900047,A,3.70000004, ,BY SEAL ROCK,ABSENT,O,94
1143793.70293789,668811.202055141,668,10/25/94,TOWARD SEAL ROCK,41,17.72100067,72,13.63199996,L,3.70000004, , ,ABSENT,O,94
1143588.45498881,668725.446977317,669,11/03/94,PATTAGANSETT RIVER,41,17.70700073,72,13.67700004,L,0, ,"ONE SHORT SHOOT 12"" TALL",ABSENT,O,94
1144122.95195131,668722.766864553,670,11/03/94,TOWARD HUNTLEY IS.,41,17.70599937,72,13.56000041,H,1.29999995,12:21, ,ABSENT,O,94
1143894.89007147,668715.450934306,671,10/25/94,TOWARD SEAL ROCK,41,17.70499992,72,13.60999965,M,4, , ,ABSENT,O,94
1144096.20200481,668710.735064477,672,10/25/94,TOWARD SEAL ROCK,41,17.70400047,72,13.56599998,H,2.70000004,1:42, ,ABSENT,O,94
1143505.89314605,668693.821056306,673,11/03/94,PATTAGANSETT RIVER,41,17.70199966,72,13.69499969,A,0, , ,ABSENT,O,94
1143886.57906447,668611.6050134,674,10/25/94,TOWARD SEAL ROCK,41,17.68799972,72,13.61200046,L,3.70000004, , ,ABSENT,O,94
1137551.23904489,668550.283941805,675,11/03/94,POINT O'WOODS,41,17.68400001,72,14.99499988,M,2.29999995, , ,ABSENT,O,94
1137468.80088955,668500.891980231,676,11/03/94,POINT O'WOODS,41,17.67600059,72,15.01299953,M,2.29999995,2:30,EDGE OF EELGRASS BED,ABSENT,O,94
1164053.84811306,668389.673042566,677,08/30/93,TWO TREE IS.,41,17.62999916,72,9.20899963,A,0, , ROCK,ABSENT,O,93
1145536.76113155,668294.013128892,678,10/25/94,BLACK POINT,41,17.63400077,72,13.25199985,L,1.70000004, ,EELGRASS TO SHORE AND BETWEEN ROCKS,ABSENT,O,94
1144928.45198072,668290.28610222,679,10/25/94,GRISWOLD IS.,41,17.63400077,72,13.38500022,H,0,12:55,EAST OF GRISWOLD IS.,ABSENT,O,94
1143859.52006347,668277.849119231,680,11/03/94,PATTAGANSETT RIVER,41,17.63299942,72,13.61800003,M,4, ,SEVEN SHORT SHOOTS/M2,ABSENT,O,94
1145205.95109764,668266.789101973,681,10/25/94,BLACK POINT,41,17.62999916,72,13.32400035,M,2.70000004, , ,ABSENT,O,94
1145179.13815914,668260.694954067,682,10/25/94,BLACK POINT,41,17.62899971,72,13.32999992,M,1.70000004,11:43,EELGRASS TO THE ROCKS,ABSENT,O,94
