county_name,code,district_name,city,address,state,zip,phone,fax,web_siteurl,superintendent,superintendents_email,board_president,unnamed_one_three,unnamed_one_four
OKLAHOMA    ,55-I001,PUTNAM CITY                   ,Warr Acres,5401 Northwest 40Th Street,OK,73122.0,(405) 495-5200,(405) 491-7516,www.putnamcityschools.org,Fred Rhodes,frhodes@putnamcityschools.org,Becky Haliburton,NULL,NULL
OKLAHOMA    ,55-I003,LUTHER                        ,Luther,900 South Dogwood,OK,73054.0,(405) 277-3233,(405) 277-3498,www.lutherlions.org,Barry Gunn,BGUNN@LUTHERLIONS.ORG,Steve Broudy,NULL,NULL
OKLAHOMA    ,55-I004,CHOCTAW-NICOMA PARK           ,Choctaw,12880 Northeast Tenth Street,OK,73020.0,(405) 769-4859,(405) 769-9821,http://www.cnpschools.org/,Jim Mccharen,SUPT@CNPSCHOOLS.ORG,Elizabeth Parker,NULL,NULL
OKLAHOMA    ,55-I006,DEER CREEK                    ,Edmond,20701 North Macarthur Boulevard,OK,73012.0,(405) 348-6100,(405) 348-3049,www.deercreekschools.org,Ranet Tippens,ranettippens@dcsok.org,Jerrod Roberts,NULL,NULL
OKLAHOMA    ,55-I007,HARRAH                        ,Harrah,20670 Walker Street,OK,73045.0,(405) 347-2820,(405) 347-2849,www.harrahschools.com,Paul Blessington,pblessington@harrahschools.com,Trey Swan,NULL,NULL
OKLAHOMA    ,55-I009,JONES                         ,Jones,9200 N. Hiwassee Rd.,OK,73049.0,(405) 399-9215,(405) 399-9212,www.jones.k12.ok.us,Carl Johnson,cjohnson@joneshs.k12.ok.us,Brett Ramsey,NULL,NULL
OKLAHOMA    ,55-I012,EDMOND                        ,Edmond,1001 West Danforth Road,OK,73003.0,(405) 340-2828,(405) 340-2835,http://www.edmondschools.net,Bret Towne,Bret.Towne@edmondschools.net,Cynthia Benson,NULL,NULL
OKLAHOMA    ,55-I037,MILLWOOD                      ,Oklahoma City,6724 North Martin Luther King Avenue,OK,73111.0,(405) 478-1336,(405) 478-4698,http://www.millwoodps.org,Cecilia Robinson,crobinson@millwoodps.org,Christopher Harrison,NULL,NULL
OKLAHOMA    ,55-I041,WESTERN HEIGHTS               ,Oklahoma City,8401 Southwest 44Th Street,OK,73179.0,(405) 350-3410,(405) 745-6322,www.westernheights.k12.ok.us,Joe Kitchens,joe.kitchens@westernheights.k12.ok.us,Robert Everman,NULL,NULL
OKLAHOMA    ,55-I052,MIDWEST CITY-DEL CITY         ,Midwest City,7217 Se 15Th Street,OK,73110.0,(405) 737-4461,(405) 739-1615,www.mid-del.net,Rick Cobb,rcobb@mid-del.net,Jimmie Nolen,NULL,NULL
OKLAHOMA    ,55-I053,CROOKED OAK                   ,Oklahoma City,1450 S Eastern Aveneue,OK,73129.0,(405) 677-5252,(405) 670-8070,www.crookedoak.org,Brad Richards,Brichards@crookedoak.org,Tammy Carpenter,NULL,NULL
OKLAHOMA    ,55-I088,BETHANY                       ,Bethany,6721 Northwest 42Nd Street,OK,73008.0,(405) 789-3801,(405) 499-4606,http://www.bethanyschools.com,Drew Eichelberger,deichelberger@bps.k12.ok.us,Heather Miller,NULL,NULL
OKLAHOMA    ,55-I089,OKLAHOMA CITY                 ,Oklahoma City,3100 North Kelley Avenue,OK,73111.0,(405) 587-0000,(405) 587-0443,www.okcps.org,Aurora Lora,aalora@okcps.org,Paula Lewis,NULL,NULL
OKLAHOMA    ,55-J001,OKLAHOMA YOUTH ACADEMY        ,Oklahoma City,3812 N Santa Fe,OK,73118.0,(405) 530-2800,(405) 530-2938,http://www.ok.gov/oja/,Melissa White,melissa.white@oja.ok.gov,Dr. Donnie Nero,NULL,NULL
OKLAHOMA    ,55-K001,(ILC) POOLED INVESTMENT       ,NULL,NULL,NULL,NULL,() -,() -,NULL,NULL,NULL,NULL,NULL,NULL
OKLAHOMA    ,55-Z001,EPIC ONE ON ONE CHARTER SCHOOL,Okc,4101 Nw 122Nd Street Suite B,OK,73120.0,(405) 749-4550,(405) 749-4540,www.epiccharterschools.org,David Chaney,david.chaney@epiccharterschools.org,Doug Scott,NULL,NULL
OKLAHOMA    ,55-Z002,OKLAHOMA VIRTUAL CHARTER ACAD ,Midwest City,1160 S Douglas Blvd,OK,73130.0,(405) 259-9478,(405) 259-8332,www.k12.com/ovca,Sheryl Tatum,shtatum@okvirtual.org,Terry Hopper,NULL,NULL
OKLAHOMA    ,55-Z003,OKLAHOMA CONNECTIONS ACADEMY  ,Bartlesville ,2425 Nowata Pl,OK,74006.0,(918) 977-3285,(918) 331-3629,www.connectionseducation.com/okca,Tammy Shepherd,tshepherd@okca.connectionsacademy.org,Bob Sullivan,NULL,NULL
OKLAHOMA    ,55-Z004,INSIGHT SCHOOL OF OKLAHOMA    ,Midwest City,1156 S Douglas Blvd,OK,73130.0,(405) 835-2133,(405) 200-1742,ok.insightschools.net,Sheryl Tatum,shetatum@insightok.org,Deanna Gwatney,NULL,NULL
OKMULGEE    ,56-C011,TWIN HILLS                    ,Okmulgee,7225 Twin Hills Road,OK,74447.0,(918) 733-2531,(918) 733-2861,www.twinhills.k12.ok.us,Gary Mcelroy,gmcelroy@twinhills.k12.ok.us,Gary Hudgens,NULL,NULL
OKMULGEE    ,56-I001,OKMULGEE                      ,Okmulgee,316 E. 8Th Street ,OK,74447.0,(918) 758-2000,(918) 758-2088,www.okmulgeeps.com,Renee Dove,rdove@okmulgeeps.com,Rod Wiemer,NULL,NULL
OKMULGEE    ,56-I002,HENRYETTA                     ,Henryetta,1801 Troy Aikman Dr,OK,74437.0,(918) 652-6523,(918) 652-6510,http://www.henryetta.k12.ok.us/,Dwayne Noble,dnoble@henryetta.k12.ok.us,James Williams,NULL,NULL
OKMULGEE    ,56-I003,MORRIS                        ,Morris,307 South 6Th Street,OK,74445.0,(918) 733-9072,(918) 733-4205,www.morrisschools.net,Chris Karch,ckarch@morrisschools.net,James Allerd,NULL,NULL
OKMULGEE    ,56-I004,BEGGS                         ,Beggs,1201 West Ninth Street,OK,74421.0,(918) 267-3628,(918) 267-3635,http://www.beggs.k12.ok.us,Rondald Martin,rwmartin@beggs.k12.ok.us,Rick Martin,NULL,NULL
OKMULGEE    ,56-I005,PRESTON                       ,Preston,10061 Pringey Avenue,OK,74456.0,(918) 756-3388,(918) 756-2122,http://www.preston.k12.ok.us/,Mark Hudson,mhudson@preston.k12.ok.us,David Reagor,NULL,NULL
OKMULGEE    ,56-I006,SCHULTER                      ,Schulter,23507 Flax Ave,OK,74460.0,(918) 652-8219,(918) 652-8474,www.schulter.k12.ok.us,Allen Callahan,acallahan@schulter.k12.ok.us,Mike Mahan,NULL,NULL
OKMULGEE    ,56-I007,WILSON                        ,Henryetta,8867 Chestnut Road,OK,74437.0,(918) 652-3374,(918) 652-8140,www.wpstigers.k12.ok.us,Andrea James,ajames@wpstigers.k12.ok.us,Jimmy Floyd,NULL,NULL
OKMULGEE    ,56-I008,DEWAR                         ,Dewar,204 East 5Th Street,OK,74431.0,(918) 652-9625,(918) 652-3096,www.dewar.k12.ok.us,Todd Been,tpbeen@dewar.k12.ok.us,Rick Chisum,NULL,NULL
OSAGE       ,57-C003,OSAGE HILLS                   ,Bartlesville,225 Country Road 2706,OK,74003.0,(918) 336-6804,(918) 336-4238,www.osagehills.k12.ok.us,Jeannie O'daniel,principal@osagehills.k12.ok.us,Jim Smith,NULL,NULL
OSAGE       ,57-C007,BOWRING                       ,Pawhuska,87 County Road 3304,OK,74056.0,(918) 336-6892,(918) 336-1348,www.bowringps.k12.ok.us,Nicole Hinkle,nhinkle@bowringps.k12.ok.us,John Strom,NULL,NULL
OSAGE       ,57-C035,AVANT                         ,Avant,145 Cherokee Ave,OK,74001.0,(918) 263-2135,(918) 263-2143,www.avant.k12.ok.us,Cindi Hemm,chemm@avant.k12.ok.us,Adrian Phillips,NULL,NULL
OSAGE       ,57-C052,ANDERSON                      ,Sand Springs,2195 Anderson Road,OK,74063.0,(918) 245-0289,(918) 245-3281,www.andersontrojans.org,Kevin Younger,kyounger@andersontrojans.org,Michele Drummond,NULL,NULL
OSAGE       ,57-C077,MCCORD                        ,Ponca City,977 South Mccord Road,OK,74604.0,(580) 765-8806,(580) 765-8552,www.mccord.k12.ok.us,Moore Beverly,bmoore@mccord.k12.ok.us,Joy Neal,NULL,NULL
OSAGE       ,57-I002,PAWHUSKA                      ,Pawhuska,1801 Mckenzie Road,OK,74056.0,(918) 287-1265,(918) 287-4461,www.pawhuskadistrict.org,Janet Neufeld,jneufeld@pawhuskdistrict.org,Michael Tolson,NULL,NULL
OSAGE       ,57-I011,SHIDLER                       ,Shidler,213 S Wg Ward,OK,74652.0,(918) 793-2021,(918) 793-2061,www.shidlerpublicschools.com,Ben West,benwest@shidlerps.org,Michael Godfrey,NULL,NULL
OSAGE       ,57-I029,BARNSDALL                     ,Barnsdall,200 S 7Th Street,OK,74002.0,(918) 847-2271,(918) 847-3029,http://www.barnsdallschools.org,Jeff Lay,jlay@barnsdallschools.org,Billy Moles,NULL,NULL
OSAGE       ,57-I030,WYNONA                        ,Wynona,108 W. Third,OK,74084.0,(918) 846-2467,(918) 846-2883,www.wynona.k12.ok.us,Shelly Shulanberger,sshulanberger@wynona.k12.ok.us,Ashley Hough,NULL,NULL
OSAGE       ,57-I038,HOMINY                        ,Hominy,200 South Pettit Avenue,OK,74035.0,(918) 885-6511,(918) 885-2538,www.hominy.k12.ok.us,Doyle Edwards,ed@hominy.k12.ok.us,Chrissie Fairweather,NULL,NULL
OSAGE       ,57-I050,PRUE                          ,Prue,104 Broadway,OK,74060.0,(918) 242-3351,(918) 242-3888,www.prue.k12.ok.us,Tom Scully,tscully@prue.k12.ok.us,Tracy Troutman,NULL,NULL
OSAGE       ,57-I090,WOODLAND                      ,Fairfax,100 North 6Th Street,OK,74637.0,(918) 642-3297,(918) 642-1355,http://www.woodland.k12.ok.us/,Todd Kimrey,TKIMREY@woodland.k12.ok.us,John Shaw,NULL,NULL
OSAGE       ,57-K001,(ILC) OSAGE COUNTY            ,Hominy,207 E. Main Street,OK,74035.0,(918) 885-2667,(918) 885-6742,ocic.k12.ok.us,Jacque Canady,jcanady@ocic.k12.ok.us,Rick Peters,NULL,NULL
OTTAWA      ,58-C010,TURKEY FORD                   ,Wyandotte,23900 S 670 Rd,OK,74370.0,(918) 786-4902,(918) 786-4902,www.turkeyford.net,Tamyra Larson,tlarson@turkeyford.net,Donna Mouser,NULL,NULL
OTTAWA      ,58-I001,WYANDOTTE                     ,Wyandotte,5 South 1St Street,OK,74370.0,(918) 678-2255,(918) 678-2304,http://www.wyandotte.k12.ok.us,Troy Gray,tgray@wyandotte.k12.ok.us,Danny Douthit,NULL,NULL
OTTAWA      ,58-I014,QUAPAW                        ,Quapaw,305 West First Street,OK,74363.0,(918) 674-2501,(918) 674-2721,http://www.qpswildcats.com,Randy Darr,rdarr@qpswildcats.com,John Jennings,NULL,NULL
OTTAWA      ,58-I018,COMMERCE                      ,Commerce,217 Commerce St,OK,74339.0,(918) 675-4316,(918) 675-4464,http://www.commercetigers.net,Jimmy Haynes,jhaynes@commercetigers.net,Kevin Reading,NULL,NULL
OTTAWA      ,58-I023,MIAMI                         ,Miami,26 North Main,OK,74354.0,(918) 542-8455,(918) 542-1236,www.miami.k12.ok.us,Jeremy Hogan,jhogan@mpswardogs.com,Harley Turner,NULL,NULL
OTTAWA      ,58-I026,AFTON                         ,Afton,410 S. Main,OK,74331.0,(918) 257-4470,(918) 257-4846,www.aftonschools.net,Randy Gardner,rgardner@aftonschools.net,Jeff Robinson,NULL,NULL
OTTAWA      ,58-I031,FAIRLAND                      ,Fairland,202 West Washington Avenue,OK,74343.0,(918) 676-3811,(918) 676-3594,http://www.fairlandowls.com/,Mark Alexander,malexander@fpsowls.com,Ray Davis,NULL,NULL
PAWNEE      ,59-C002,JENNINGS                      ,Jennings,475 North Oak Street,OK,74038.0,(918) 757-2536,(877) 549-7011,www.jennings.k12.ok.us,Derrick Meador,dmeador@jennings.k12.ok.us,Scott Lytle,NULL,NULL
PAWNEE      ,59-I001,PAWNEE                        ,Pawnee,615 Denver Street,OK,74058.0,(918) 762-3676,(918) 762-2704,http://www.pawnee.k12.ok.us/,Ned Williams,ned.williams@pawnee.k12.ok.us,Suzanne Spears,NULL,NULL
PAWNEE      ,59-I006,CLEVELAND                     ,Cleveland,600 North Gilbert Ave,OK,74020.0,(918) 358-2210,(918) 358-3071,http://www.clevelandtigers.com/,Aaron Espolt,aaronespolt@clevelandtigers.com,Danny Ward,NULL,NULL
PAYNE       ,60-C104,OAK GROVE                     ,Cushing,8409 East Ninth Street,OK,74023.0,(918) 352-2889,(918) 352-4187,www.oakgrove.k12.ok.us,Jon Aven,javen@oakgrove.k12.ok.us,Robert Giddeon,NULL,NULL
PAYNE       ,60-I003,RIPLEY                        ,Ripley,403 E. Cook St.,OK,74062.0,(918) 372-4567,(918) 372-4608,www.ripley.k12.ok.us,Kenny Beams,BEAMSK@RIPLEY.K12.OK.US,Susan Henderson,NULL,NULL
PAYNE       ,60-I016,STILLWATER                    ,Stillwater,314 South Lewis Street,OK,74074.0,(405) 533-6300,(405) 533-6311,www.stillwaterschools.com,Marc Moore,mmoore@stillwaterschools.com,Debra Vincent,NULL,NULL
PAYNE       ,60-I056,PERKINS-TRYON                 ,Perkins,103 Sw 2Nd,OK,74059.0,(405) 547-5703,(405) 547-2020,http://www.p-t.k12.ok.us/,James Ramsey,jeramsey@p-t.k12.ok.us,Winfrey Kinzie,NULL,NULL
PAYNE       ,60-I067,CUSHING                       ,Cushing,1401 North Little Street,OK,74023.0,(918) 225-3425,(918) 225-5256,www.cushing.k12.ok.us,Koln Knight,koln.knight@cushing.k12.ok.us,Shawn Hubble,NULL,NULL
PAYNE       ,60-I101,GLENCOE                       ,Glencoe,201 East Lone Chimney,OK,74032.0,(580) 669-4003,(580) 669-4004,www.glencoe.k12.ok.us,John Lazenby,jlazenby@glencoe.k12.ok.us,Rick Hays,NULL,NULL
PAYNE       ,60-I103,YALE                          ,Yale,315 East Chicago Avenue,OK,74085.0,(918) 387-2434,(918) 387-2503,http://www.yale.k12.ok.us,Dale Bledsoe,dbledsoe@yale.k12.ok.us,Mike Clark,NULL,NULL
PAYNE       ,60-K001,(ILC) FIVE-STAR               ,Cushing,1405 E Moses,OK,74023.0,(918) 225-5600,(918) 225-3026,www.fsilc.k12.ok.us,Nancy Anderson,nanderson@fsilc.k12.ok.us,Ned Williams,NULL,NULL
PITTSBURG   ,61-C009,KREBS                         ,Krebs,20 Southwest Fifth Street,OK,74554.0,(918) 426-4700,(918) 423-2909,krebs.k12.ok.us,Patrick Turner,pturner@krebs.k12.ok.us,Bill Pemberton,NULL,NULL
PITTSBURG   ,61-C029,FRINK-CHAMBERS                ,Mcalester,485 Frink Rd,OK,74501.0,(918) 423-2434,(918) 423-4687,NULL,Charles Peckio Jr.,rpeckio@frink.k12.ok.us,Brian Lott,NULL,NULL
PITTSBURG   ,61-C056,TANNEHILL                     ,Mcalester,9283 Tannehill Road,OK,74501.0,(918) 423-6393,(918) 423-3068,www.tannehill.k12.ok.us,John Wilcox,jwilcox@tannehill.k12.ok.us,Shirley Ross,NULL,NULL
PITTSBURG   ,61-C088,HAYWOOD                       ,Mcalester,11461 West State Hwy 31,OK,74501.0,(918) 423-6265,(918) 423-8063,http://www.haywood.k12.ok.us,Phillip Rattan,prattan@haywood.k12.ok.us,Laura Lalli,NULL,NULL
PITTSBURG   ,61-E020,CARLTON LANDING ACADEMY       ,Carlton Landing,10 Boulevard  Unit A,OK,74432.0,(918) 452-3572,(918) 452-3572,www.carltonlandingacademy.org,Darren White,dwhite@carltonlandingacademy.org,Kirk Humphreys,NULL,NULL
PITTSBURG   ,61-I001,HARTSHORNE                    ,Hartshorne,520 South Fifth Street,OK,74547.0,(918) 297-2534,(918) 297-2698,http://www.hartshorne.k12.ok.us/,Jason Lindley,jlindley@hartshorne.k12.ok.us,Brandon Budzinsky,NULL,NULL
PITTSBURG   ,61-I002,CANADIAN                      ,Canadian,308 Sw Belt Street,OK,74425.0,(918) 339-2705,(918) 339-2393,www.canadian.k12.ok.us.com,Michael Broyles,mbroyles@canadian.k12.okus,Orda Selph,NULL,NULL
PITTSBURG   ,61-I011,HAILEYVILLE                   ,Haileyville,3Rd & Riley Street,OK,74546.0,(918) 297-2626,(918) 297-7136,www.haileyville.k12.ok.us,Roger Hemphill,rhemphill@haileyville.k12.ok.us,Rusty Johnson,NULL,NULL
PITTSBURG   ,61-I014,KIOWA                         ,Kiowa,406 East 8Th Street,OK,74553.0,(918) 432-5631,(918) 432-5683,http://www.kiowa.k12.ok.us,Rick Pool,rpool@kiowa.k12.ok.us,Joe Wills,NULL,NULL
PITTSBURG   ,61-I017,QUINTON                       ,Quinton,210 N J Street,OK,74561.0,(918) 469-3100,(918) 469-3308,www.quintonschools.com,Stacey Henderson,shenderson@quintonschools.com,Bart Howell,NULL,NULL
PITTSBURG   ,61-I025,INDIANOLA                     ,Indianola,900 South Hwy 113,OK,74442.0,(918) 823-4231,(918) 823-4234,http://www.indianola.k12.ok.us/,Adam Newman,anewman@indianola.k12.ok.us,Nanci Battles,NULL,NULL
PITTSBURG   ,61-I028,CROWDER                       ,Crowder,400 Bond Street,OK,74430.0,(918) 334-3203,(918) 334-3295,www.crowder.k12.ok.us,Robert Florenzano,rflorenzano@crowder.k12.ok.us,Deelynn Hall,NULL,NULL
PITTSBURG   ,61-I030,SAVANNA                       ,Savanna,9567 South Us Hwy 69,OK,74565.0,(918) 548-3777,(918) 548-3836,http://www.savanna.k12.ok.us/,Gary Reeder,garyr@savanna.k12.ok.us,Leland Anderson,NULL,NULL
PITTSBURG   ,61-I063,PITTSBURG                     ,Pittsburg,200 West Grand,OK,74560.0,(918) 432-5062,(918) 432-5312,www.pittsburg.k12.ok.us,Chad Graham,cgraham@pittsburg.k12.ok.us,Loraine Parent,NULL,NULL
PITTSBURG   ,61-I080,MCALESTER                     ,Mcalester,200 East Adams,OK,74501.0,(918) 423-4771,(918) 423-8166,www.mcalester.k12.ok.us,Randy Hughes,rhughes@mcalester.k12.ok.us,Stephanie Giacomo,NULL,NULL
PONTOTOC    ,62-I001,ALLEN                         ,Allen,105 N. Denver,OK,74825.0,(580) 857-2417,(580) 857-2636,www.allen.k12.ok.us,Bill Caruthers,bcaruthers@allen.k12.ok.us,Robert Hammonds,NULL,NULL
PONTOTOC    ,62-I009,VANOSS                        ,Ada,4665 County Road 1555,OK,74820.0,(580) 759-2251,(580) 759-8916,www.vanoss.k12.ok.us,Marjana Tharp,mtharp@vanoss.k12.ok.us,Anthony Prince,NULL,NULL
PONTOTOC    ,62-I016,BYNG                          ,Ada,500 South New Bethel Boulevard,OK,74820.0,(580) 310-6751,(580) 436-3052,www.byngschools.com,Todd Crabtree,todd.crabtree@byngschools.org,Jamie Perry,NULL,NULL
PONTOTOC    ,62-I019,ADA                           ,Ada,324 W. 20Th,OK,74821.0,(580) 310-7200,(580) 310-7206,www.adapss.com,Mike Anderson,andersonm@adapss.com,Todd Boone,NULL,NULL
PONTOTOC    ,62-I024,LATTA                         ,Ada,13925 County Road 1560,OK,74820.0,(580) 332-2092,(580) 332-3116,www.latta.k12.ok.us,Cliff Johnson,supt@latta.k12.ok.us,Royce Chandler,NULL,NULL
PONTOTOC    ,62-I030,STONEWALL                     ,Stonewall,600 South Highschool,OK,74871.0,(580) 265-4241,(580) 265-4536,www.stonewall.k12.ok.us,Kevin Flowers,kflowers@stonewall.k12.ok.us,Linda Townsend,NULL,NULL
PONTOTOC    ,62-I037,ROFF                          ,Roff,100 N. Broadway,OK,74865.0,(580) 456-7663,(580) 456-7245,http://www.roff.k12.ok.us/,Scott Morgan,smorgan@roff.k12.ok.us,Justin Priest,NULL,NULL
POTTAWATOMIE,63-C010,NORTH ROCK CREEK              ,Shawnee,42400 Garrett's Lake Road,OK,74804.0,(405) 275-3473,(405) 273-7368,www.nrc.k12.ok.us,Blake Moody,bmoody@nrc.k12.ok.us,Rickey Gowin,NULL,NULL
POTTAWATOMIE,63-C027,GROVE                         ,Shawnee,2800 North Bryan Avenue,OK,74804.0,(405) 275-7435,(405) 273-2541,www.grove.k12.ok.us,Mark Bowlan,mbowlan@grove.k12.ok.us,Scott Pace,NULL,NULL
POTTAWATOMIE,63-C029,PLEASANT GROVE                ,Shawnee,1927 East Walnut Street,OK,74801.0,(405) 275-6092,(405) 275-6094,www.pleasantgroveschools.com,Scott Roper,sroper@pgs.k12.ok.us,Kelly Petty,NULL,NULL
POTTAWATOMIE,63-C032,SOUTH ROCK CREEK              ,Shawnee,17800 South Rock Creek Road,OK,74801.0,(405) 273-6072,(405) 273-8926,http://src.k12.ok.us/,Michael Crawford,mcrawford@src.k12.ok.us,Angela Motley,NULL,NULL
POTTAWATOMIE,63-I001,MCLOUD                        ,Mcloud,113 North Main Street,OK,74851.0,(405) 964-3314,(405) 964-2801,http://www.mcloudschools.us/,Steve Stanley,sstanley@mcloudschools.us,James Branscum,NULL,NULL
POTTAWATOMIE,63-I002,DALE                          ,Dale,300 Smith Avenue,OK,74851.0,(405) 964-5558,(405) 964-5559,www.dale.k12.ok.us,Charles Dickinson,cdickinson@dale.k12.ok.us,Ronnie Newton,NULL,NULL
POTTAWATOMIE,63-I003,BETHEL                        ,Shawnee,36000 Clear Pond Road,OK,74801.0,(405) 273-0385,(405) 273-5056,http://bethel.k12.ok.us,Tod Harrison,harrisont@bethel.k12.ok.us,Holli Jackson,NULL,NULL
POTTAWATOMIE,63-I004,MACOMB                        ,Macomb,36591 State Highway 59B,OK,74852.0,(405) 598-3892,(405) 598-8041,www.macomb.k12.ok.us,Matthew Riggs,mriggs@macomb.k12.ok.us,Don Daily,NULL,NULL
POTTAWATOMIE,63-I005,EARLSBORO                     ,Earlsboro,101 North Willie Stargell,OK,74840.0,(405) 997-5616,(405) 997-3181,www.earlsboro.k12.ok.us,Mark Maloy,mmaloy@earlsboro.k12.ok.us,Joe Brooks,NULL,NULL
POTTAWATOMIE,63-I092,TECUMSEH                      ,Tecumseh,1301 East Highland Street,OK,74873.0,(405) 598-3739,(405) 598-2861,www.tecumseh.k12.ok.us,Tom Wilsie,wilsiet@tecumseh.k12.ok.us,Shawn Fleming,NULL,NULL
POTTAWATOMIE,63-I093,SHAWNEE                       ,Shawnee,326 North Union Street,OK,74801.0,(405) 273-0653,(405) 273-6818,http://www.shawnee.k12.ok.us/,Dr. April Grace,agrace@shawnee.k12.ok.us,Keith Sandlin,NULL,NULL
POTTAWATOMIE,63-I112,ASHER                         ,Asher,201 South Division,OK,74826.0,(405) 784-2331,(405) 784-2306,www.asher.k12.ok.us,Terry Grissom,terryg@asher.k12.ok.us,Micheal Martin,NULL,NULL
POTTAWATOMIE,63-I115,WANETTE                       ,Wanette,502 North Martin,OK,74878.0,(405) 383-2222,(405) 383-2185,www.wanette.k12.ok.us,Dr. Silvia Mcneely,smcneely@wanette.k12.ok.us,Brian Richards,NULL,NULL
POTTAWATOMIE,63-I117,MAUD                          ,Maud,306 West Main Street,OK,74854.0,(405) 374-2416,(405) 374-2628,http://www.maud.k12.ok.us/,Jerry Mccormick,jlmccormick@maud.k12.ok.us,Stacy Ragan,NULL,NULL
PUSHMATAHA  ,64-C002,ALBION                        ,Albion,206 S Texas Avenue,OK,74521.0,(918) 563-4331,(918) 563-4330,NULL,C. Lynn Bullard,CLYNNBULLARDSUPT@HOTMAIL.COM,Rebecca Ludlow,NULL,NULL
PUSHMATAHA  ,64-C004,TUSKAHOMA                     ,Tuskahoma,165269 N 4356 Rd,OK,74574.0,(918) 569-7737,(918) 569-4154,http://www.tuskahoma.k12.ok.us,Barry Simpson,simcoapp@gmail.com,Lucretia Mcgee,NULL,NULL
PUSHMATAHA  ,64-C015,NASHOBA                       ,Nashoba,439670 State Hwy 144,OK,74558.0,(918) 755-4343,(918) 755-4418,www.nashoba.k12.ok.us,Charles Caughern Jr.,ccaughern@nashoba.k12.ok.us,Betty Fuller,NULL,NULL
PUSHMATAHA  ,64-I001,RATTAN                        ,Rattan,420 West Main,OK,74562.0,(580) 587-2546,(580) 587-4000,www.rattan.k12.ok.us,Shari Pillow,spillow@rattan.k12.ok.us,Randy Hammons,NULL,NULL
PUSHMATAHA  ,64-I010,CLAYTON                       ,Clayton,329 N. 1St Street,OK,74536.0,(918) 569-4492,(918) 569-7757,www.clayton.k12.ok.us,Randall Erwin,rerwin@clayton.k12.ok.us,Crystal Bray,NULL,NULL
PUSHMATAHA  ,64-I013,ANTLERS                       ,Antlers,219 Northeast A Street,OK,74523.0,(580) 298-5504,(580) 298-4006,www.antlers.k12.ok.us,Cary Ammons,cammons@antlers.k12.ok.us,Corey Bouffleur,NULL,NULL
PUSHMATAHA  ,64-I022,MOYERS                        ,Moyers,Hwy 2 N. Cobb Dr.,OK,74557.0,(580) 298-5549,(580) 298-2022,moyersisd.org,Donna Dudley,dadudley@moyers.k12.ok.us,John Nored,NULL,NULL
ROGER MILLS ,65-I003,LEEDEY                        ,Leedey,505 E 6Th,OK,73654.0,(580) 488-3424,(580) 488-3428,www.leedey.k12.ok.us,Rusty Puffinbarger,rpuffinbarger@leedey.k12.ok.us,James Smith,NULL,NULL
ROGER MILLS ,65-I006,REYDON                        ,Reydon,205 4Th Ave,OK,73660.0,(580) 655-4375,(580) 655-4622,http://www.reydon.k12.ok.us,Phil Drouhard,pdrouhard@reydon.k12.ok.us,David Wright,NULL,NULL
ROGER MILLS ,65-I007,CHEYENNE                      ,Cheyenne,910 E Buster Avenue,OK,73628.0,(580) 497-3371,(580) 497-3373,http://www.cheyenne.k12.ok.us,Robert Trammell,robert.trammell@cheyenne.k12.ok.us,Chad Smith,NULL,NULL
ROGER MILLS ,65-I015,SWEETWATER                    ,Sweetwater,11107 North Highway 30,OK,73666.0,(580) 534-2272,(580) 534-2273,www.sweetwater.k12.ok.us,Casey Reed,creed@sweetwater.k12.ok.us,Benji Burckhalter,NULL,NULL
ROGER MILLS ,65-I066,HAMMON                        ,Hammon,802 Shockey St.,OK,73650.0,(580) 473-2221,(580) 473-2464,www.hammon.k12.ok.us,Gary Baker,gbaker@hammon.k12.ok.us,Vic Mccallay,NULL,NULL
ROGERS      ,66-C009,JUSTUS-TIAWAH                 ,Claremore,14902 East School Road,OK,74019.0,(918) 341-3626,(918) 341-4920,www.justustiawah.com,David Garroutte,dgarroutte@justustiawah.com,Robyn Dennis,NULL,NULL
ROGERS      ,66-I001,CLAREMORE                     ,Claremore,102 W 10Th St,OK,74017.0,(918) 923-4200,(918) 923-4310,claremore.k12.ok.us,Bryan Frazier,bfrazier@claremore.k12.ok.us,Patrick Gotcher,NULL,NULL
ROGERS      ,66-I002,CATOOSA                       ,Catoosa,2000 South Cherokee Street,OK,74015.0,(918) 266-8603,(918) 266-8647,http://www.catoosaps.net/,Donna Campo,dcampo@catoosa.k12.ok.us,Jimmy Keeter,NULL,NULL
ROGERS      ,66-I003,CHELSEA                       ,Chelsea,401 Redbud Lane,OK,74016.0,(918) 789-2528,(918) 789-3271,http://www.chelseadragons.net,Rich Mcspadden,rmcspadden@chelseadragons.net,Lori Milam,NULL,NULL
ROGERS      ,66-I004,OOLOGAH-TALALA                ,Oologah,10700 South Hwy 169,OK,74053.0,(918) 443-6079,(918) 443-9088,www.oologah.k12.ok.us,Max Tanner,max.tanner@oologah.k12.ok.us,Robert Powell,NULL,NULL
ROGERS      ,66-I005,INOLA                         ,Inola,110 North Broadway,OK,74036.0,(918) 543-2255,(918) 543-8754,http://www.inola.k12.ok.us/,Kent Holbrook,kholbrook@inola.k12.ok.us,Wendy Keener,NULL,NULL
