OBJECTID,AREA,PERIMETER,ZONING_,ZONING_ID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,Shape_Length,Shape_Area
3068,12156.710584,472.298082906,3069,506,261,R6,RES MULTI-FAMILY,RESIDENTIAL,472.298081356998,12156.7192641373
3069,296968.081411,2398.50673057,3070,1144,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2398.50712272114,296968.09570071
3070,920555.150844,5643.78976294,3071,3679,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5643.79018609042,920555.122686593
3071,2245408.89141,6706.63036696,3072,2084,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6706.63047300418,2245408.50295989
3072,3925542.45661,8393.4598881,3073,1767,261,R6,RES MULTI-FAMILY,RESIDENTIAL,8393.4597555977,3925542.65046545
3073,63487.6041519,1026.01028163,3074,364,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1026.01029977005,63487.6253071104
3074,873014.507451,4128.48450593,3075,525,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4128.48440089748,873014.504370097
3075,423367.66814,3129.44542178,3076,1127,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3129.44515973156,423367.687410543
3076,3502058.74322,11006.6766878,3077,1510,261,R6,RES MULTI-FAMILY,RESIDENTIAL,11006.6761712029,3502058.9277632
3077,560353.135123,3916.62833884,3078,1535,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3916.62859287646,560353.160847282
3078,645254.252982,3310.05006634,3079,3840,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3310.05054362527,645254.438286104
3079,633527.755336,3462.94503723,3080,517,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3462.94463376211,633527.710558448
3080,766185.629632,4758.10565154,3081,1743,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4758.10560441832,766185.53133284
3081,177588.183536,2323.71043347,3082,1562,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2323.70973420314,177588.125056857
3082,55132.6347153,1176.18021235,3083,121,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1176.18025421813,55132.6128630721
3083,1920582.26726,6851.30100274,3084,1916,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6851.3008960406,1920582.3313697
3084,1726523.28274,9870.38573137,3085,1918,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9870.38568094771,1726523.34203173
3085,5693333.61394,11773.3300035,3086,981,261,R6,RES MULTI-FAMILY,RESIDENTIAL,11773.3299186219,5693333.4450131
3086,3129442.77276,17321.9904419,3087,989,261,R6,RES MULTI-FAMILY,RESIDENTIAL,17321.9906038477,3129442.64730466
3087,4446604.44533,16731.9828609,3088,1925,261,R6,RES MULTI-FAMILY,RESIDENTIAL,16731.9828178139,4446603.99192329
3088,2608797.54238,9494.00891901,3089,1932,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9494.01031818944,2608797.4761179
3089,2989084.72279,10671.6568129,3090,866,261,R6,RES MULTI-FAMILY,RESIDENTIAL,10671.6572897682,2989084.58561015
3090,332865.837912,2861.26011893,3091,383,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2861.26009777364,332865.858788065
3091,185850.108795,3543.21683901,3092,2017,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3543.21646363532,185850.121478205
3092,40753482.717,99593.3669032,3093,2318,261,R6,RES MULTI-FAMILY,RESIDENTIAL,99593.3625098565,40753482.4383502
3093,569966.885739,3902.52109822,3094,2323,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3902.52095363198,569966.868565792
3094,86040.4601919,1264.08017359,3095,2337,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1264.08000899704,86040.4737618105
3095,15417.9919023,636.61896211,3096,2344,261,R6,RES MULTI-FAMILY,RESIDENTIAL,636.618828016085,15417.9981694965
3096,40697.3264478,880.192890917,3097,2348,261,R6,RES MULTI-FAMILY,RESIDENTIAL,880.192504615791,40697.3280703485
3097,984049.16658,4191.97301186,3098,1009,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4191.97257666734,984049.300092315
3098,1522444.51532,6620.26267672,3099,2355,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6620.26339333162,1522444.61677896
3099,613409.814788,3470.34539891,3100,1010,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3470.34523365754,613409.815075958
3100,917328.692538,5043.58610674,3101,2378,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5043.5864097924,917328.745103587
3101,144852.038552,1559.74412444,3102,1017,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1559.7443091632,144852.087674642
3102,469965.326005,4151.84609754,3103,1018,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4151.84610284818,469965.293779799
3103,1627859.2521,5561.85484459,3104,1027,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5561.85488886773,1627859.17446678
3104,124904.21965,1883.66947709,3105,410,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1883.66991797661,124904.258855247
3105,2224605.35375,13226.1981062,3106,2430,261,R6,RES MULTI-FAMILY,RESIDENTIAL,13226.19791029,2224605.12709157
3106,67373.5297186,1042.19406125,3107,2445,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1042.19388424263,67373.5056077391
3107,775752.926797,5002.94528635,3108,2467,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5002.94545112691,775752.960664986
3108,159945.883281,3339.85530701,3109,2523,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3339.85582498365,159945.91272225
3109,58812.904396,979.079050087,3110,2543,261,R6,RES MULTI-FAMILY,RESIDENTIAL,979.078862581829,58812.88131274
3110,97648.9242183,1416.79238264,3111,2549,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1416.79189652312,97648.9035731352
3111,403469.499568,3735.38233156,3112,2550,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3735.38179841425,403469.483212141
3112,1112602.14524,9100.82883915,3113,2568,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9100.82880042801,1112602.20886931
3113,954428.790216,7623.31154808,3114,2167,261,R6,RES MULTI-FAMILY,RESIDENTIAL,7623.3112253957,954428.709555603
3114,372766.877524,4479.41128257,3115,2580,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4479.4114850663,372766.885290014
3115,18106.8574079,587.723169346,3116,2590,261,R6,RES MULTI-FAMILY,RESIDENTIAL,587.723067599995,18106.8529874723
3116,73747.7778568,1372.50829223,3117,2603,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1372.50807210633,73747.7823585544
3117,68791.4386549,1117.82413532,3118,2634,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1117.82399919114,68791.4496242524
3118,190201.185002,2801.01923672,3119,2648,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2801.01930044793,190201.228999395
3119,101396.30164,1370.23892695,3120,453,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1370.23920115305,101396.277277596
3120,53591.8889061,959.279688286,3121,455,261,R6,RES MULTI-FAMILY,RESIDENTIAL,959.279741882488,53591.8894993732
3121,183026.026027,2251.82146101,3122,2653,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2251.82183724582,183026.012768439
3122,44115.3437018,841.038964922,3123,2657,261,R6,RES MULTI-FAMILY,RESIDENTIAL,841.038942207348,44115.3356173585
3123,2418823.76392,8717.01771654,3124,2662,261,R6,RES MULTI-FAMILY,RESIDENTIAL,8717.01781159103,2418823.74347032
3124,68350.5660469,1271.36204395,3125,2672,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1271.36214926204,68350.5751256673
3125,60809.3583864,1076.52838704,3126,2675,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1076.52830214383,60809.3046656641
3126,12471.8534629,457.751654222,3127,2676,261,R6,RES MULTI-FAMILY,RESIDENTIAL,457.751388356743,12471.8291827551
3127,114249.468069,2088.09625752,3128,2677,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2088.09640884773,114249.495767505
3128,290309.550753,4208.59287888,3129,2686,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4208.59331611116,290309.523950083
3129,29206.2585489,706.538923752,3130,464,261,R6,RES MULTI-FAMILY,RESIDENTIAL,706.539444239422,29206.281814463
3130,138219.283023,1581.8091918,3131,469,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1581.80910354124,138219.269084581
3131,14405.2732415,573.861465318,3132,472,261,R6,RES MULTI-FAMILY,RESIDENTIAL,573.861848467538,14405.3019487271
3132,40763.6759093,813.124874736,3133,2739,261,R6,RES MULTI-FAMILY,RESIDENTIAL,813.124968347588,40763.6800343627
3133,21801.837183,646.050897614,3134,2743,261,R6,RES MULTI-FAMILY,RESIDENTIAL,646.050434185979,21801.7946654296
3134,19264.8086952,561.849842532,3135,3719,261,R6,RES MULTI-FAMILY,RESIDENTIAL,561.849956054174,19264.818226891
3135,447219.82696,5391.27500306,3136,2751,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5391.27518285219,447219.884264322
3136,44020.6975272,839.934454866,3137,2785,261,R6,RES MULTI-FAMILY,RESIDENTIAL,839.934848053392,44020.7000375029
3137,618304.364583,5887.91680277,3138,1968,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5887.91616528233,618304.502636407
3138,1659732.27425,9488.35894884,3139,2815,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9488.35972723744,1659732.27221953
3139,3605881.44424,14910.8906261,3140,2858,261,R6,RES MULTI-FAMILY,RESIDENTIAL,14910.8901530059,3605881.40971547
3140,21200.1910829,641.133033988,3141,497,261,R6,RES MULTI-FAMILY,RESIDENTIAL,641.133064035505,21200.1805314652
3141,75662.6670932,1294.73691097,3142,500,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1294.7368630772,75662.6823411886
3142,3061436.19226,9453.50603475,3143,2169,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9453.50668790006,3061436.09393705
3143,6228779.29477,25424.6172506,3144,2866,261,R6,RES MULTI-FAMILY,RESIDENTIAL,25424.615846235,6228778.66900213
3144,212152.558303,2165.95292114,3145,2887,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2165.95274050423,212152.560578555
3145,677073.718076,4514.15244446,3146,2903,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4514.15217849202,677073.733850629
3146,15604.6085568,758.317207505,3147,2930,261,R6,RES MULTI-FAMILY,RESIDENTIAL,758.317455177045,15604.6302769353
3147,145629.500028,2079.73710936,3148,2950,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2079.73715414098,145629.52109026
3148,476562.884011,4065.74415908,3149,1825,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4065.74420738399,476562.811330365
3149,2818715.83969,9452.98740196,3150,2967,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9452.98684536545,2818715.61413404
3150,1277650.72774,6984.63673798,3151,2175,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6984.63703021735,1277650.79950014
3151,14511568.9342,51318.2858547,3152,2982,261,R6,RES MULTI-FAMILY,RESIDENTIAL,51318.292435982,14511569.1189877
3152,898548.473875,3879.94828896,3153,530,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3879.94788466576,898548.438422073
3153,3122730.04523,10691.1081272,3154,1131,261,R6,RES MULTI-FAMILY,RESIDENTIAL,10691.1076899031,3122730.03824799
3154,298773.763705,3416.23365779,3155,3011,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3416.2339007037,298773.870776854
3155,467827.799917,3058.36020746,3156,2013,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3058.36005856377,467827.823689169
3156,9897374.35101,36582.8784365,3157,3073,261,R6,RES MULTI-FAMILY,RESIDENTIAL,36582.8802543944,9897374.28774383
3157,3172077.718,14693.5452596,3158,3099,261,R6,RES MULTI-FAMILY,RESIDENTIAL,14693.5436184056,3172077.7323614
3158,2327079.66691,7785.24215467,3159,541,261,R6,RES MULTI-FAMILY,RESIDENTIAL,7785.24192878946,2327079.54509975
3159,127593.378064,1817.77319993,3160,550,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1817.77296644185,127593.317241782
3160,1661641.176,5947.93032096,3161,3290,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5947.93095825911,1661641.28742127
3161,1811545.97809,6842.39404208,3162,551,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6842.39461254867,1811546.08292786
3162,855760.229602,4487.64860451,3163,3302,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4487.64859716085,855760.401607701
3163,1453777.52944,10645.7907361,3164,3339,261,R6,RES MULTI-FAMILY,RESIDENTIAL,10645.7915425804,1453777.45534025
3164,1605279.68856,6381.83906785,3165,553,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6381.83945222994,1605279.69220783
3165,86191.148775,1524.42529272,3166,3362,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1524.4250550562,86191.0864156189
3166,4517567.88915,21145.481055,3167,3410,261,R6,RES MULTI-FAMILY,RESIDENTIAL,21145.4815297881,4517567.81291373
3167,38702.8841784,925.579537129,3168,3412,261,R6,RES MULTI-FAMILY,RESIDENTIAL,925.580108715104,38702.907428262
3168,46142.4052482,861.847695406,3169,3414,261,R6,RES MULTI-FAMILY,RESIDENTIAL,861.848021373943,46142.4280486738
3169,126693.434007,1614.82435991,3170,3421,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1614.8240129288,126693.378740325
3170,27611.4847258,669.092427729,3171,3429,261,R6,RES MULTI-FAMILY,RESIDENTIAL,669.092809486733,27611.5170523767
3171,26295.0669708,677.724516131,3172,3437,261,R6,RES MULTI-FAMILY,RESIDENTIAL,677.724689190523,26295.0729029501
3172,18626.975043,566.023437054,3173,3459,261,R6,RES MULTI-FAMILY,RESIDENTIAL,566.023436003882,18626.9592263161
3173,73147.9332354,1352.32133361,3174,3468,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1352.32127681686,73147.9375427151
3174,25883.3882071,664.029236272,3175,3471,261,R6,RES MULTI-FAMILY,RESIDENTIAL,664.029729580887,25883.4334396866
3175,16628.8135232,538.45550107,3176,3478,261,R6,RES MULTI-FAMILY,RESIDENTIAL,538.455027017902,16628.7841593698
3176,91256.7918881,1187.44974929,3177,567,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1187.44960118152,91256.757442946
3177,3999404.96825,14901.7352321,3178,3491,261,R6,RES MULTI-FAMILY,RESIDENTIAL,14901.7347407561,3999404.86249603
3178,13421272.982,40417.6821015,3179,3495,261,R6,RES MULTI-FAMILY,RESIDENTIAL,40417.6818395716,13421273.1942765
3179,243555.49968,3179.31951603,3180,3497,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3179.31958104556,243555.475551915
3180,1120147.95115,4384.5613846,3181,625,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4384.56176721919,1120148.01558303
3181,185899.74697,1789.62121578,3182,3553,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1789.62126317203,185899.760002263
3182,1127713.54635,7685.15087632,3183,3556,261,R6,RES MULTI-FAMILY,RESIDENTIAL,7685.15105079509,1127713.57654417
3183,12886.5431168,491.22239901,3184,3612,261,R6,RES MULTI-FAMILY,RESIDENTIAL,491.222519443398,12886.5380265
3184,73087.0397847,1256.77755586,3185,3635,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1256.77719558993,73087.0381067646
3185,756877.435001,4242.24694713,3186,3642,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4242.24754046754,756877.576822908
3186,73024.2467689,1157.90520845,3187,3667,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1157.90590046672,73024.2892121211
3187,24812.7272141,634.029788056,3188,3670,261,R6,RES MULTI-FAMILY,RESIDENTIAL,634.030247747961,24812.7646179435
3188,211313.511043,2601.30470511,3189,1890,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2601.30491549502,211313.550249445
3189,60563.0584567,983.509728798,3190,3677,261,R6,RES MULTI-FAMILY,RESIDENTIAL,983.510101095172,60563.0953260316
3190,33393.2234056,795.839782012,3191,3789,261,R6,RES MULTI-FAMILY,RESIDENTIAL,795.839657693066,33393.2168761116
3191,938103.277024,5460.14079558,3192,3694,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5460.13997956787,938103.221700298
3192,220688.089583,2616.99393434,3193,3695,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2616.99386386284,220688.181874367
3193,417475.756717,3688.59430369,3194,3704,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3688.59386049069,417475.8806371
3194,35379.4054551,769.89628718,3195,759,261,R6,RES MULTI-FAMILY,RESIDENTIAL,769.896232028382,35379.4161088867
3195,2811210.1643,17264.7087527,3196,1261,261,R6,RES MULTI-FAMILY,RESIDENTIAL,17264.7121689738,2811209.9335247
3196,399750.422815,3695.93930415,3197,1269,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3695.93860837316,399750.277234588
3197,43072.2055664,918.197208611,3198,1293,261,R6,RES MULTI-FAMILY,RESIDENTIAL,918.196979399393,43072.2213739077
3198,38430.8016378,814.049315301,3199,1455,261,R6,RES MULTI-FAMILY,RESIDENTIAL,814.049232303024,38430.8236918736
3199,2172404.61956,7799.05173568,3200,1318,261,R6,RES MULTI-FAMILY,RESIDENTIAL,7799.05200239515,2172404.80545107
3200,317537.280848,3382.94886131,3201,238,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3382.94872948827,317537.363226107
3201,109396.715663,1776.33685151,3202,1850,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1776.33708665209,109396.695340161
3202,98310.8735076,1762.9110658,3203,1464,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1762.91167846501,98310.8871877822
3203,90974.2551539,1230.51694307,3204,1326,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1230.51707562442,90974.2629350998
3204,916801.407001,5883.26458985,3205,1851,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5883.2645881499,916801.132652182
3205,1352190.99013,6129.50604922,3206,1803,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6129.50589154544,1352190.99445613
3206,3437002.05707,13526.8182955,3207,1862,261,R6,RES MULTI-FAMILY,RESIDENTIAL,13526.8182765063,3437002.1133892
3207,41348.2954122,974.927217959,3208,210,261,R6,RES MULTI-FAMILY,RESIDENTIAL,974.92688741598,41348.2384298899
3208,31561.4686201,830.180620099,3209,1864,261,R6,RES MULTI-FAMILY,RESIDENTIAL,830.180181062076,31561.4444264868
3209,723942.781169,3824.03741663,3210,3715,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3824.03753548479,723942.655949919
3210,1277512.51944,5007.68037805,3211,2056,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5007.68001422521,1277512.56871827
3211,1314742.11538,5086.61315936,3212,701,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5086.61326561374,1314742.23618056
3212,16345.3146324,515.069587297,3213,217,261,R6,RES MULTI-FAMILY,RESIDENTIAL,515.068997186164,16345.3045161874
3213,46593.085221,1214.38671997,3214,218,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1214.38644410474,46593.0894569948
3214,13652.9022678,666.744025833,3215,220,261,R6,RES MULTI-FAMILY,RESIDENTIAL,666.744509354469,13652.9602046082
3215,28267.6658815,768.676098167,3216,223,261,R6,RES MULTI-FAMILY,RESIDENTIAL,768.675983944693,28267.6255218903
3216,5588579.65097,15632.876914,3217,835,261,R6,RES MULTI-FAMILY,RESIDENTIAL,15632.8770970721,5588579.1525007
3217,23978.3490875,737.537463714,3218,1370,261,R6,RES MULTI-FAMILY,RESIDENTIAL,737.537094965454,23978.3397252187
3218,381932.172528,2984.16012691,3219,2074,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2984.16004034938,381932.417116196
3219,179068.638604,2405.2466182,3220,170,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2405.24642029031,179068.594555834
3220,21892.336969,720.888631497,3221,123,261,R6,RES MULTI-FAMILY,RESIDENTIAL,720.888518023064,21892.324480862
3221,3209179.64149,9662.2269412,3222,175,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9662.22688422545,3209179.66703418
3222,364657.891898,4745.37185775,3223,307,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4745.37154837999,364657.908735715
3223,45779.1204548,886.01832422,3224,179,261,R6,RES MULTI-FAMILY,RESIDENTIAL,886.018337317136,45779.0805904976
3224,42303.6548439,820.911320611,3225,3799,261,R6,RES MULTI-FAMILY,RESIDENTIAL,820.9110941201,42303.6558927616
3225,637020.783221,3494.32086552,3226,1409,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3494.3206714121,637020.79764839
3226,213672.262773,2992.2667354,3227,192,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2992.26604696314,213672.262242937
3227,670324.741465,4491.46282099,3228,1410,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4491.46263660532,670324.634831272
3228,651021.723198,3338.30895303,3229,709,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3338.30857198563,651021.740339648
3229,21234.1557206,677.288582041,3230,200,261,R6,RES MULTI-FAMILY,RESIDENTIAL,677.288857915872,21234.203496008
3230,65825.7595403,1161.49680529,3231,2260,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1161.49675897707,65825.7689200406
3231,565931.066273,3819.84434251,3232,2269,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3819.84489980592,565931.08662153
3232,1347815.73325,5992.72446776,3233,1484,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5992.72452725605,1347815.82790451
3233,1681468.48486,5983.33236909,3234,137,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5983.33227632203,1681468.70260179
3234,109118.314347,1401.95226263,3235,895,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1401.95258912073,109118.367097143
3235,36723.6470043,908.928228512,3236,2116,261,R6,RES MULTI-FAMILY,RESIDENTIAL,908.928245840202,36723.6686233644
3236,695715.979002,3626.40517258,3237,2119,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3626.40468900832,695715.983095102
3237,3274212.22787,10423.6794961,3238,1497,261,R6,RES MULTI-FAMILY,RESIDENTIAL,10423.6792277912,3274212.39900843
3238,78476.6898628,1330.68826255,3239,1507,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1330.68812443621,78476.6765623864
3239,1039319.49249,4572.33983708,3240,1509,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4572.33956498268,1039319.53028693
3240,342261.848986,3162.56079849,3241,1557,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3162.56091161756,342261.791832173
3241,494829.356216,3500.5183078,3242,810,261,R6,RES MULTI-FAMILY,RESIDENTIAL,3500.51775217624,494829.265177917
3242,168630.166975,1675.8692914,3243,732,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1675.86915503616,168630.119369996
3243,377713.09811,2887.38487472,3244,118,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2887.38491557179,377713.031253356
3244,31103.3311987,743.164833344,3245,913,261,R6,RES MULTI-FAMILY,RESIDENTIAL,743.164785783953,31103.3279557406
3245,227272.220205,1935.21253335,3246,887,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1935.21257395096,227272.156486955
3246,207298.407413,2629.74394385,3247,770,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2629.74398357403,207298.394626008
3247,85191.1760785,1192.33673274,3248,914,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1192.33660332352,85191.1331603555
3248,157557.543165,2037.62893451,3249,3837,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2037.62912506212,157557.51042686
3249,982705.952187,6030.93774868,3250,1623,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6030.93784816606,982706.102498958
3250,19154.7734795,582.826914959,3251,2130,261,R6,RES MULTI-FAMILY,RESIDENTIAL,582.826785829571,19154.7623994201
3251,514259.201173,4369.95154403,3252,2132,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4369.95123703302,514259.085390262
3252,396656.263877,5318.9591945,3253,1653,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5318.95835041255,396656.181541224
3253,359093.598981,2626.74201288,3254,1635,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2626.74171947528,359093.517952139
3254,977927.293393,5253.75948927,3255,56,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5253.7597214755,977927.361955339
3255,933047.802965,5117.82309172,3256,59,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5117.82328030639,933047.653625893
3256,1913568.05396,9045.23067819,3257,2284,261,R6,RES MULTI-FAMILY,RESIDENTIAL,9045.23103973444,1913568.24976907
3257,34317.7196165,785.68203277,3258,111,261,R6,RES MULTI-FAMILY,RESIDENTIAL,785.682226203277,34317.7411485667
3258,332414.346003,2581.04385775,3259,51,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2581.04411268042,332414.300432292
3259,1153964.95745,6930.49524481,3260,1670,261,R6,RES MULTI-FAMILY,RESIDENTIAL,6930.49410970157,1153965.06520548
3260,822204.816755,5089.54067343,3261,1679,261,R6,RES MULTI-FAMILY,RESIDENTIAL,5089.54061200652,822204.910701099
3261,260887.850365,2491.45601347,3262,1711,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2491.45586457421,260887.926662011
3262,558497.343994,4142.69075586,3263,1719,261,R6,RES MULTI-FAMILY,RESIDENTIAL,4142.69086412165,558497.363312776
3263,123489.203789,1807.45802502,3264,79,261,R6,RES MULTI-FAMILY,RESIDENTIAL,1807.45801090272,123489.212035502
3264,199529.07803,2686.12269785,3265,1768,261,R6,RES MULTI-FAMILY,RESIDENTIAL,2686.12290631465,199529.00790985
3265,119989.69469,1413.68117923,3266,849,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1413.68102881074,119989.696657442
3266,913497.424688,4359.62847197,3267,864,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4359.62851460352,913497.298485859
3267,1393333.124,5488.38472866,3268,1938,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5488.38392577937,1393333.30613152
3268,263920.770886,4051.47912109,3269,1944,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4051.47912798808,263920.732513356
3269,89261.7367585,1440.04724052,3270,871,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1440.04752984861,89261.7802108676
3270,285717.715337,2400.94817111,3271,880,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2400.94796837196,285717.686416732
3271,1013638.24181,5615.17475916,3272,1035,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5615.17454972652,1013637.89093204
3272,905148.340828,3855.71097481,3273,1871,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3855.7109073516,905148.312321444
3273,441793.769608,2769.55827581,3274,419,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2769.55844210362,441793.823447436
3274,10659.8089216,521.599285157,3275,511,262,R7,RES MULTI-FAMILY,RESIDENTIAL,521.598967172191,10659.7782157274
3275,299756.441607,2304.69218779,3276,620,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2304.69179904332,299756.470374668
3276,346659.019914,2416.38842574,3277,2951,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2416.38805904464,346658.936997283
3277,44599.2804545,856.723272498,3278,2968,262,R7,RES MULTI-FAMILY,RESIDENTIAL,856.723320030886,44599.2966280438
3278,51502.4770469,926.488711574,3279,2995,262,R7,RES MULTI-FAMILY,RESIDENTIAL,926.488772674607,51502.4879402665
3279,181235.652169,2056.90021136,3280,2999,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2056.90127291156,181235.698522597
3280,140496.870612,1605.97371928,3281,3001,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1605.9735946882,140496.909309883
