X,Y,OBJECTID,LEASE_NUMBER,PROJECT_NAME,PROJECT_PHASE_NUMBER,DEVELOPER_NAME,WIND_TURBINE_ID,MAX_HEIGHT_M,MAX_MW,MAX_ROTOR_DIAMETER_M,WIND_TURBINE_MODEL,DEPTH_M,OPTION_NUMBER,STATUS,NOTES,LONGITUDE_NAD83,LATITUDE_NAD83,Northing,Easting,UTM_ZONE,is_spare
-8311311.5623,4622267.0948,4503,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-14,286,18,250,,,,,,-74.66178059,38.30263038,4239447.4561,529572.3561,18N,
-8188831.9612,4920418.3548,4504,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B01,290,15,260,Vestas 138-V236,,,Proposed,,-73.5615291,40.37384697,4470245.03,622117.3,18N,
-8188865.1724,4918368.9647,4505,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C01,290,15,260,Vestas 138-V236,,,Proposed,,-73.56182744,40.35982016,4468687.6,622117.29,18N,
-8187237.9189,4920013.8276,4506,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B02,290,15,260,Vestas 138-V236,,,Proposed,,-73.54720957,40.37107846,4469957.59,623338.03,18N,
-8187279.7697,4917455.4693,4507,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D02,290,15,260,Vestas 138-V236,,,Proposed,,-73.54758552,40.35356691,4468013.23,623338.03,18N,
-8185643.9999,4919609.0472,4508,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B03,290,15,260,Vestas 138-V236,,,Proposed,,-73.53289116,40.36830811,4469670.14,624558.77,18N,
-8185694.6637,4916541.8214,4509,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D03,290,15,260,Vestas 138-V236,,,Proposed,,-73.53334627,40.34731203,4467338.87,624558.77,18N,
-8184050.2172,4919204.0273,4510,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B04,290,15,260,Vestas 138-V236,,,Proposed,,-73.51857396,40.365536,4469382.69,625779.51,18N,
-8184109.8547,4915627.9947,4511,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D04,290,15,260,Vestas 138-V236,,,Proposed,,-73.51910969,40.34105535,4466664.5,625779.51,18N,
-8182456.5835,4918798.7813,4512,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B05,290,15,260,Vestas 138-V236,,,Proposed,,-73.50425811,40.36276223,4469095.25,627000.24,18N,
-8182525.3557,4914714.0161,4513,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D05,290,15,260,Vestas 138-V236,,,Proposed,,-73.5048759,40.33479704,4465990.14,627000.24,18N,
-8180863.0733,4918393.2826,4514,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B06,290,15,260,Vestas 138-V236,,,Proposed,,-73.48994336,40.35998662,4468807.8,628220.98,18N,
-8180941.1405,4913799.859,4515,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E06,290,15,260,Vestas 138-V236,,,Proposed,,-73.49064465,40.32853694,4465315.77,628220.98,18N,
-8179269.6994,4917987.5577,4516,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B07,290,15,260,Vestas 138-V236,,,Proposed,,-73.47562984,40.35720934,4468520.36,629441.72,18N,
-8179357.2224,4912885.5371,4517,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E07,290,15,260,Vestas 138-V236,,,Proposed,,-73.47641607,40.32227512,4464641.4,629441.72,18N,
-8177676.4623,4917581.5805,4518,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B08,290,15,260,Vestas 138-V236,,,Proposed,,-73.46131755,40.35443022,4468232.91,630662.46,18N,
-8177773.6009,4911971.0637,4519,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E08,290,15,260,Vestas 138-V236,,,Proposed,,-73.46219016,40.31601169,4463967.04,630662.46,18N,
-8176083.3621,4917175.3641,4520,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B09,290,15,260,Vestas 138-V236,,,Proposed,,-73.44700648,40.35164935,4467945.46,631883.2,18N,
-8176190.2766,4911056.4126,4521,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-F09,290,15,260,Vestas 138-V236,,,Proposed,,-73.44796691,40.30974646,4463292.67,631883.2,18N,
-8174490.3984,4916768.922,4522,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B10,290,15,260,Vestas 138-V236,,,Proposed,,-73.43269665,40.34886682,4467658.02,633103.94,18N,
-8174519.5015,4915119.3066,4523,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C10,290,15,260,Vestas 138-V236,,,Proposed,,-73.43295808,40.33757227,4466403.89,633103.94,18N,
-8174548.5878,4913469.9769,4524,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D10,290,15,260,Vestas 138-V236,,,Proposed,,-73.43321937,40.32627778,4465149.77,633103.94,18N,
-8174577.6579,4911820.9068,4525,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E10,290,15,260,Vestas 138-V236,,,Proposed,,-73.43348051,40.31498317,4463895.64,633103.94,18N,
-8172897.5719,4916362.2279,4526,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B11,290,15,260,Vestas 138-V236,,,Proposed,,-73.41838804,40.34608245,4467370.57,634324.68,18N,
-8172926.9374,4914712.7042,4527,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C11,290,15,260,Vestas 138-V236,,,Proposed,,-73.41865184,40.33478806,4466116.45,634324.68,18N,
-8172956.2866,4913063.44,4528,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D11,290,15,260,Vestas 138-V236,,,Proposed,,-73.41891549,40.32349355,4464862.32,634324.68,18N,
-8172985.6192,4911414.4483,4529,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E11,290,15,260,Vestas 138-V236,,,Proposed,,-73.41917899,40.31219902,4463608.19,634324.68,18N,
-8173024.5186,4909226.618,4530,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-F11,290,15,260,Vestas 138-V236,,,Proposed,,-73.41952843,40.29721088,4461943.93,634324.68,18N,
-8171304.8826,4915955.2949,4531,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B12,290,15,260,Vestas 138-V236,,,Proposed,,-73.40408067,40.34329633,4467083.12,635545.42,18N,
-8171334.5107,4914305.8501,4532,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C12,290,15,260,Vestas 138-V236,,,Proposed,,-73.40434683,40.33200201,4465829,635545.42,18N,
-8169712.33,4915548.1367,4533,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B13,290,15,260,Vestas 138-V236,,,Proposed,,-73.38977453,40.34050856,4466795.68,636766.16,18N,
-8169742.2211,4913898.7575,4534,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C13,290,15,260,Vestas 138-V236,,,Proposed,,-73.39004304,40.32921422,4465541.55,636766.16,18N,
-8168119.9151,4915140.7265,4535,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B14,290,15,260,Vestas 138-V236,,,Proposed,,-73.37546962,40.33771894,4466508.23,637986.9,18N,
-8168180.2049,4911842.412,4536,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D14,290,15,260,Vestas 138-V236,,,Proposed,,-73.37601121,40.31513048,4463999.98,637986.9,18N,
-8166558.0533,4913083.8704,4537,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C15,290,15,260,Vestas 138-V236,,,Proposed,,-73.36143918,40.32363347,4464966.66,639207.64,18N,
-8166696.5652,4905565.078,4538,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-H15,290,15,260,Vestas 138-V236,,,Proposed,,-73.36268345,40.27211936,4459246.46,639207.64,18N,
-8164935.4973,4914325.2044,4539,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B16,290,15,260,Vestas 138-V236,,,Proposed,,-73.34686351,40.33213455,4465933.34,640428.38,18N,
-8165088.7147,4906082.2583,4540,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-G16,290,15,260,Vestas 138-V236,,,Proposed,,-73.34823989,40.27566402,4459662.72,640428.38,18N,
-8163343.495,4913917.0795,4541,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B17,290,15,260,Vestas 138-V236,,,Proposed,,-73.33256231,40.32933969,4465645.89,641649.12,18N,
-8163405.3584,4910619.2406,4542,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D17,290,15,260,Vestas 138-V236,,,Proposed,,-73.33311804,40.30675169,4463137.64,641649.12,18N,
-8163467.1518,4907322.4905,4543,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-F17,290,15,260,Vestas 138-V236,,,Proposed,,-73.33367314,40.28416358,4460629.39,641649.12,18N,
-8161782.8328,4911859.747,4544,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C18,290,15,260,Vestas 138-V236,,,Proposed,,-73.31854264,40.31524922,4464104.32,642869.86,18N,
-8161814.0177,4910211.0497,4545,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D18,290,15,260,Vestas 138-V236,,,Proposed,,-73.31882278,40.30395532,4462850.2,642869.86,18N,
-8161845.1852,4908562.6116,4546,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E18,290,15,260,Vestas 138-V236,,,Proposed,,-73.31910276,40.29266132,4461596.07,642869.86,18N,
-8160159.9033,4913100.1285,4547,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30396362,40.32374482,4465071,644090.6,18N,
-8160191.368,4911451.2387,4548,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30424627,40.31245103,4463816.88,644090.6,18N,
-8160222.815,4909802.608,4549,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30452877,40.30115713,4462562.75,644090.6,18N,
-8158568.3142,4912691.3027,4550,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B20,290,15,260,Vestas 138-V236,,,Proposed,,-73.28966613,40.32094482,4464783.56,645311.34,18N,
-8158600.0412,4911042.4795,4551,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C20,290,15,260,Vestas 138-V236,,,Proposed,,-73.28995114,40.30965101,4463529.43,645311.34,18N,
-8156976.8635,4912282.2259,4552,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-B21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27536989,40.31814297,4464496.11,646532.08,18N,
-8165115.318,4904682.4896,4553,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-H16,290,15,260,Vestas 138-V236,,,Proposed,,-73.34847887,40.26606984,4458597.3573,640427.91,18N,
-8161876.3322,4906914.4639,4554,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-F18,290,15,260,Vestas 138-V236,,,Proposed,,-73.31938256,40.28136741,4460341.9541,642869.8619,18N,
-8160254.2415,4908154.268,4555,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-E19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30481107,40.28986333,4461308.6341,644090.6019,18N,
-8158631.7473,4909393.9473,4556,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-D20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29023596,40.29835731,4462275.3141,645311.3419,18N,
-8157008.8495,4910633.5012,4557,OCS-A 0512,Empire Wind,1,"Empire Offshore Wind, LLC",EW1-C21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27565722,40.30684938,4463241.9941,646532.0819,18N,
-8163533.755,4903766.1779,4558,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H17,290,15,260,Vestas 138-V236,,,Proposed,,-73.33427144,40.25978859,4457922.73,641649.12,18N,
-8161907.467,4905266.5644,4559,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G18,290,15,260,Vestas 138-V236,,,Proposed,,-73.31966225,40.27007332,4459087.82,642869.86,18N,
-8161953.0976,4902850.053,4560,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H18,290,15,260,Vestas 138-V236,,,Proposed,,-73.32007216,40.25350804,4457248.36,642869.86,18N,
-8160285.6556,4906506.1761,4561,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30509327,40.27856934,4460054.5,644090.6,18N,
-8160317.0491,4904858.3745,4562,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30537528,40.26727545,4458800.38,644090.6,18N,
-8160372.737,4901933.766,4563,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J19,290,15,260,Vestas 138-V236,,,Proposed,,-73.30587554,40.2472258,4456573.99,644090.6,18N,
-8158663.4408,4907745.6631,4564,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29052067,40.28706343,4461021.18,645311.34,18N,
-8158695.1137,4906097.6694,4565,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29080519,40.27576964,4459767.06,645311.34,18N,
-8158726.7689,4904449.9342,4566,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29108956,40.26447574,4458512.93,645311.34,18N,
-8158758.4063,4902802.4706,4567,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29137376,40.25318182,4457258.8,645311.34,18N,
-8158792.6732,4901017.33,4568,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J20,290,15,260,Vestas 138-V236,,,Proposed,,-73.29168158,40.24094195,4455899.63,645311.34,18N,
-8157040.8229,4908985.0249,4569,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27594444,40.29555559,4461987.86,646532.08,18N,
-8157072.7756,4907336.826,4570,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27623148,40.28426182,4460733.73,646532.08,18N,
-8157104.7099,4905688.9121,4571,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27651835,40.27296812,4459479.61,646532.08,18N,
-8157137.8986,4903975.5733,4572,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27681649,40.26122403,4458175.48,646532.08,18N,
-8157168.5248,4902393.8862,4573,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H21,290,15,260,Vestas 138-V236,,,Proposed,,-73.27709161,40.25038055,4456971.36,646532.08,18N,
-8157212.9065,4900100.7189,4574,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J21,290,15,260,Vestas 138-V236,,,Proposed,,-73.2774903,40.23465632,4455225.26,646532.08,18N,
-8155417.8014,4910224.2616,4575,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26136459,40.30404583,4462954.54,647752.82,18N,
-8155450.034,4908575.8707,4576,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26165414,40.29275217,4461700.41,647752.82,18N,
-8155482.248,4906927.765,4577,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26194353,40.28145857,4460446.29,647752.82,18N,
-8155546.6216,4903632.3556,4578,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G22,290,15,260,Vestas 138-V236,,,Proposed,,-73.26252181,40.2588712,4457938.04,647752.82,18N,
-8155578.7813,4901985.0517,4579,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H22,290,15,260,Vestas 138-V236,,,Proposed,,-73.2628107,40.24757744,4456683.91,647752.82,18N,
-8153794.3765,4911463.3726,4580,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24678112,40.31253415,4463921.22,648973.56,18N,
-8153859.3829,4908166.4923,4581,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24736508,40.28994709,4461412.97,648973.56,18N,
-8153891.8587,4906518.4536,4582,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24765682,40.27865348,4460158.84,648973.56,18N,
-8153924.3158,4904870.6997,4583,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24794838,40.26735993,4458904.72,648973.56,18N,
-8153989.1753,4901575.9935,4584,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24853103,40.24477268,4456396.47,648973.56,18N,
-8154021.5777,4899929.041,4585,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J23,290,15,260,Vestas 138-V236,,,Proposed,,-73.2488221,40.23347898,4455142.34,648973.56,18N,
-8154054.2636,4898267.0118,4586,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-K23,290,15,260,Vestas 138-V236,,,Proposed,,-73.24911573,40.22207997,4453876.52,648973.56,18N,
-8152301.6073,4906108.9183,4587,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E24,290,15,260,Vestas 138-V236,,,Proposed,,-73.23337135,40.27584674,4459871.4,650194.3,18N,
-8152334.3259,4904461.2315,4588,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F24,290,15,260,Vestas 138-V236,,,Proposed,,-73.23366526,40.26455319,4458617.27,650194.3,18N,
-8152367.0259,4902813.8295,4589,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G24,290,15,260,Vestas 138-V236,,,Proposed,,-73.23395901,40.2532597,4457363.15,650194.3,18N,
-8152399.7076,4901166.6857,4590,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H24,290,15,260,Vestas 138-V236,,,Proposed,,-73.2342526,40.2419661,4456109.02,650194.3,18N,
-8152432.3709,4899519.8132,4591,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J24,290,15,260,Vestas 138-V236,,,Proposed,,-73.23454601,40.23067247,4454854.89,650194.3,18N,
-8152484.549,4896887.6363,4592,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-K24,290,15,260,Vestas 138-V236,,,Proposed,,-73.23501474,40.21261809,4452850,650194.3,18N,
-8150645.479,4908995.1477,4593,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C25,290,15,260,Vestas 138-V236,,,Proposed,,-73.21849409,40.29562495,4462092.2,651415.04,18N,
-8150678.4959,4907347.0108,4594,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D25,290,15,260,Vestas 138-V236,,,Proposed,,-73.21879069,40.28433162,4460838.08,651415.04,18N,
-8150711.4944,4905699.1329,4595,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E25,290,15,260,Vestas 138-V236,,,Proposed,,-73.21908712,40.27303817,4459583.95,651415.04,18N,
-8150744.4743,4904051.5264,4596,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F25,290,15,260,Vestas 138-V236,,,Proposed,,-73.21938338,40.2617447,4458329.82,651415.04,18N,
-8150777.4353,4902404.2047,4597,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G25,290,15,260,Vestas 138-V236,,,Proposed,,-73.21967948,40.25045129,4457075.7,651415.04,18N,
-8150810.3779,4900757.1411,4598,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H25,290,15,260,Vestas 138-V236,,,Proposed,,-73.2199754,40.23915777,4455821.57,651415.04,18N,
-8150843.3016,4899110.362,4599,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J25,290,15,260,Vestas 138-V236,,,Proposed,,-73.22027116,40.22786432,4454567.45,651415.04,18N,
-8150876.207,4897463.8409,4600,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-K25,290,15,260,Vestas 138-V236,,,Proposed,,-73.22056676,40.21657075,4453313.32,651415.04,18N,
-8150917.0677,4895418.3324,4601,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-L25,290,15,260,Vestas 138-V236,,,Proposed,,-73.22093382,40.20253789,4451755,651415.04,18N,
-8149021.6845,4910233.3055,4602,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B25,290,15,260,Vestas 138-V236,,,Proposed,,-73.2039073,40.30410779,4463058.88,652635.78,18N,
-8149054.9816,4908584.9774,4603,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20420641,40.29281457,4461804.76,652635.78,18N,
-8149088.2602,4906936.9081,4604,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20450536,40.28152122,4460550.63,652635.78,18N,
-8149121.52,4905289.1106,4605,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20480414,40.27022786,4459296.5,652635.78,18N,
-8149154.7607,4903641.5978,4606,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20510274,40.25893456,4458042.38,652635.78,18N,
-8149187.9829,4901994.3434,4607,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20540118,40.24764115,4456788.25,652635.78,18N,
-8149221.1861,4900347.3734,4608,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20569945,40.2363478,4455534.13,652635.78,18N,
-8149254.3707,4898700.6616,4609,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-J26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20599755,40.22505434,4454280,652635.78,18N,
-8149313.8594,4895747.0203,4610,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-L26,290,15,260,Vestas 138-V236,,,Proposed,,-73.20653195,40.20479299,4452030,652635.78,18N,
-8147431.0646,4909822.8044,4611,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B27,290,15,260,Vestas 138-V236,,,Proposed,,-73.18961852,40.30129549,4462771.43,653856.52,18N,
-8147464.6232,4908174.557,4612,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C27,290,15,260,Vestas 138-V236,,,Proposed,,-73.18991998,40.29000235,4461517.31,653856.52,18N,
-8147498.163,4906526.5685,4613,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19022127,40.27870909,4460263.18,653856.52,18N,
-8147531.6838,4904878.8647,4614,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19052239,40.2674159,4459009.06,653856.52,18N,
-8147565.1858,4903231.4194,4615,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19082335,40.25612259,4457754.93,653856.52,18N,
-8147598.6686,4901584.2588,4616,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19112413,40.24482935,4456500.81,653856.52,18N,
-8147632.1328,4899937.3562,4617,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19142474,40.233536,4455246.68,653856.52,18N,
-8147685.6381,4897302.7815,4618,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-K27,290,15,260,Vestas 138-V236,,,Proposed,,-73.19190539,40.21546594,4453240,653856.52,18N,
-8145840.5832,4909412.0794,4619,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B28,290,15,260,Vestas 138-V236,,,Proposed,,-73.17533098,40.29848154,4462483.99,655077.26,18N,
-8145874.4035,4907763.8997,4620,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-C28,290,15,260,Vestas 138-V236,,,Proposed,,-73.17563479,40.28718839,4461229.86,655077.26,18N,
-8145909.5516,4906050.3116,4621,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-D28,290,15,260,Vestas 138-V236,,,Proposed,,-73.17595053,40.27544507,4459925.74,655077.26,18N,
-8145941.9865,4904468.3691,4622,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-E28,290,15,260,Vestas 138-V236,,,Proposed,,-73.1762419,40.26460211,4458721.61,655077.26,18N,
-8145975.7492,4902821.0177,4623,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-F28,290,15,260,Vestas 138-V236,,,Proposed,,-73.1765452,40.25330898,4457467.49,655077.26,18N,
-8146009.4931,4901173.9246,4624,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-G28,290,15,260,Vestas 138-V236,,,Proposed,,-73.17684832,40.24201573,4456213.36,655077.26,18N,
-8146056.9061,4898858.5005,4625,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-H28,290,15,260,Vestas 138-V236,,,Proposed,,-73.17727424,40.22613691,4454450,655077.26,18N,
-8144250.2411,4909001.1042,4626,OCS-A 0512,Empire Wind,2,"Empire Offshore Wind, LLC",EW2-B29,290,15,260,Vestas 138-V236,,,Proposed,,-73.16104469,40.29566576,4462196.54,656298,18N,
