OBJECTID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,PLSSID,TWNSHPLAB,SRVNAME,SURVTYP,SURVTYPTXT,SOURCEDATE,SOURCEREF,SHAPE_Length,SHAPE_Area
2839,NM,23,New Mexico Meridian,025,0,N,008,0,E,0,NM230250N0080E0,25N 8E,,,,,,36505.5802160988,82193612.8030602
2840,NM,23,New Mexico Meridian,025,0,N,009,0,E,0,NM230250N0090E0,25N 9E,,,,,,38664.9283899676,93321792.7414262
2841,NM,23,New Mexico Meridian,027,0,N,009,0,E,0,NM230270N0090E0,27N 9E,,,,,,38864.931337795,94098681.7035648
2842,NM,23,New Mexico Meridian,026,0,N,009,0,E,0,NM230260N0090E0,26N 9E,,,,,,38955.1957021938,94817499.2072946
2843,NM,23,New Mexico Meridian,027,0,N,005,0,W,0,NM230270N0050W0,27N 5W,,,,,,38828.0428437266,94046028.5278333
2844,NM,23,New Mexico Meridian,028,0,N,005,0,W,0,NM230280N0050W0,28N 5W,,,,,,33726.7608196063,70176602.7888071
2845,NM,23,New Mexico Meridian,029,0,N,005,0,W,0,NM230290N0050W0,29N 5W,,,,,,38229.9374916213,90962124.4076625
2846,NM,23,New Mexico Meridian,030,0,N,005,0,W,0,NM230300N0050W0,30N 5W,,,,,,38175.175672594,90624574.2712029
2847,NM,23,New Mexico Meridian,029,0,N,004,0,W,0,NM230290N0040W0,29N 4W,,,,,,38165.1073916329,90507562.0771571
2848,NM,23,New Mexico Meridian,030,0,N,004,0,W,0,NM230300N0040W0,30N 4W,,,,,,38323.3416515509,91267936.2044049
2849,NM,23,New Mexico Meridian,031,0,N,005,0,W,0,NM230310N0050W0,31N 5W,,,,,,36371.9475593955,82571671.6319268
2850,NM,23,New Mexico Meridian,031,0,N,004,0,W,0,NM230310N0040W0,31N 4W,,,,,,38601.7357071705,92747199.166083
2851,NM,23,New Mexico Meridian,032,0,N,005,0,W,0,NM230320N0050W0,32N 5W,,,,,,32578.9408746959,66364828.8489554
2852,NM,23,New Mexico Meridian,032,0,N,004,0,W,0,NM230320N0040W0,32N 4W,,,,,,33143.1702047899,68001703.9562093
2853,NM,23,New Mexico Meridian,028,0,N,009,0,E,0,NM230280N0090E0,28N 9E,,,,,,38629.5898983928,93015589.0030956
2854,NM,23,New Mexico Meridian,030,0,N,008,0,E,0,NM230300N0080E0,30N 8E,,,,,,38643.8721438999,92975219.3101063
2855,NM,23,New Mexico Meridian,030,0,N,009,0,E,0,NM230300N0090E0,30N 9E,,,,,,38804.7286377337,94013881.3466651
2856,NM,23,New Mexico Meridian,029,0,N,009,0,E,0,NM230290N0090E0,29N 9E,,,,,,38870.2917589547,93954128.7622392
2857,NM,23,New Mexico Meridian,029,0,N,010,0,E,0,NM230290N0100E0,29N 10E,,,,,,38822.9997374358,93690118.8807447
2858,NM,23,New Mexico Meridian,031,0,N,008,0,E,0,NM230310N0080E0,31N 8E,,,,,,38920.8037585118,94383988.7203694
2859,NM,23,New Mexico Meridian,031,0,N,009,0,E,0,NM230310N0090E0,31N 9E,,,,,,38827.3391681773,93875518.1380424
2860,NM,23,New Mexico Meridian,032,0,N,008,0,E,0,NM230320N0080E0,32N 8E,,,,,,26728.4680757509,38215699.6674
2861,NM,23,New Mexico Meridian,032,0,N,009,0,E,0,NM230320N0090E0,32N 9E,,,,,,26545.0755630028,37935539.6815447
2862,NM,23,New Mexico Meridian,004,0,N,010,0,W,0,NM230040N0100W0,4N 10W,,,,,,38894.2680250532,94355992.9591506
2863,NM,23,New Mexico Meridian,004,0,N,011,0,W,0,NM230040N0110W0,4N 11W,,,,,,38736.5758229592,93657047.5371528
2864,NM,23,New Mexico Meridian,006,0,N,010,0,W,0,NM230060N0100W0,6N 10W,,,,,,38469.6403360769,91851482.7379144
2865,NM,23,New Mexico Meridian,004,0,N,009,0,W,0,NM230040N0090W0,4N 9W,,,,,,38686.4822105166,93008078.8399822
2866,NM,23,New Mexico Meridian,005,0,N,009,0,W,0,NM230050N0090W0,5N 9W,,,,,,38671.6298011789,93009744.2294131
2867,NM,23,New Mexico Meridian,006,0,N,009,0,W,0,NM230060N0090W0,6N 9W,,,,,,38549.3545493663,92775281.9449119
2868,NM,23,New Mexico Meridian,031,0,N,011,0,W,0,NM230310N0110W0,31N 11W,,,,,,38283.9204663914,91556451.077193
2869,NM,23,New Mexico Meridian,032,0,N,011,0,W,0,NM230320N0110W0,32N 11W,,,,,,33062.7645965464,68242011.3590559
2870,NM,23,New Mexico Meridian,031,0,N,010,0,W,0,NM230310N0100W0,31N 10W,,,,,,38043.998873005,90423455.1362454
2871,NM,23,New Mexico Meridian,031,0,N,009,0,W,0,NM230310N0090W0,31N 9W,,,,,,37814.0162885616,89062515.5867506
2872,NM,23,New Mexico Meridian,032,0,N,009,0,W,0,NM230320N0090W0,32N 9W,,,,,,33251.578632274,68178905.1550609
2873,NM,23,New Mexico Meridian,011,0,N,007,0,W,0,NM230110N0070W0,11N 7W,,,,,,39235.3044408507,64955918.0820848
2874,NM,23,New Mexico Meridian,012,0,N,007,0,W,0,NM230120N0070W0,12N 7W,,,,,,34780.4932951022,64397393.2890995
2875,NM,23,New Mexico Meridian,013,0,N,006,0,W,0,NM230130N0060W0,13N 6W,,,,,,28306.8368153515,26333272.3606323
2876,NM,23,New Mexico Meridian,014,0,N,006,0,W,0,NM230140N0060W0,14N 6W,,,,,,38565.1710868998,91460189.7482989
2877,NM,23,New Mexico Meridian,012,0,N,004,0,W,0,NM230120N0040W0,12N 4W,,,,,,15482.6410056022,5558897.83226028
2878,NM,23,New Mexico Meridian,011,0,N,004,0,W,0,NM230110N0040W0,11N 4W,,,,,,37744.0430071797,47176445.1967567
2879,NM,23,New Mexico Meridian,011,0,N,006,0,W,0,NM230110N0060W0,11N 6W,,,,,,31228.9434324188,28098253.4585529
2880,NM,23,New Mexico Meridian,011,0,N,005,0,W,0,NM230110N0050W0,11N 5W,,,,,,26738.3599957421,38868323.9903148
2881,NM,23,New Mexico Meridian,014,0,N,005,0,W,0,NM230140N0050W0,14N 5W,,,,,,33993.1762280244,61992298.8443157
2882,NM,23,New Mexico Meridian,020,0,N,012,0,E,0,NM230200N0120E0,20N 12E,,,,,,40864.3308159106,101090114.841915
2883,NM,23,New Mexico Meridian,017,0,N,012,0,E,0,NM230170N0120E0,17N 12E,,,,,,36878.7822701177,84832369.6605373
2884,NM,23,New Mexico Meridian,018,0,N,012,0,E,0,NM230180N0120E0,18N 12E,,,,,,35768.8414378605,80419008.8443694
2885,NM,23,New Mexico Meridian,019,0,N,012,0,E,0,NM230190N0120E0,19N 12E,,,,,,38400.8953288425,91707657.8340128
2886,NM,23,New Mexico Meridian,017,0,N,013,0,E,0,NM230170N0130E0,17N 13E,,,,,,37975.393463728,91264576.4582459
2887,NM,23,New Mexico Meridian,020,0,N,013,0,E,0,NM230200N0130E0,20N 13E,,,,,,41827.8516088183,108463838.937043
2888,NM,23,New Mexico Meridian,018,0,N,013,0,E,0,NM230180N0130E0,18N 13E,,,,,,38103.049565681,88271035.5250478
2889,NM,23,New Mexico Meridian,019,0,N,013,0,E,0,NM230190N0130E0,19N 13E,,,,,,39405.5450781381,95834009.5240602
2890,NM,23,New Mexico Meridian,021,,N,013,0,E,0,NM230210N0130E0,21N 13E,,,,,,36556.948749091,83484827.0858268
2891,NM,23,New Mexico Meridian,021,0,S,004,0,E,0,NM230210S0040E0,21S 4E,,,,,,38285.3981175332,91656378.1350603
2892,NM,23,New Mexico Meridian,021,0,S,003,0,E,0,NM230210S0030E0,21S 3E,,,,,,38481.7009951029,92117292.7675457
2893,NM,23,New Mexico Meridian,022,0,S,004,0,E,0,NM230220S0040E0,22S 4E,,,,,,38211.84310463,90640463.2206958
2894,NM,23,New Mexico Meridian,025,0,N,011,0,E,0,NM230250N0110E0,25N 11E,,,,,,37000.0009636811,83727779.5959421
2895,NM,23,New Mexico Meridian,021,0,N,010,0,E,0,NM230210N0100E0,21N 10E,,,,,,47333.9199194551,65528221.4283153
2896,NM,23,New Mexico Meridian,011,0,N,002,0,E,0,NM230110N0020E0,11N 2E,,,,,,29768.2414579181,52471032.299837
2897,NM,23,New Mexico Meridian,011,0,N,001,0,E,0,NM230110N0010E0,11N 1E,,,,,,40373.9428283325,55107902.1878498
2898,NM,23,New Mexico Meridian,013,0,N,001,0,W,0,NM230130N0010W0,13N 1W,,,,,,38699.4381859037,74613833.1962411
2899,NM,23,New Mexico Meridian,013,0,N,002,0,W,0,NM230130N0020W0,13N 2W,,,,,,38955.6375648119,71454860.7487303
2900,NM,23,New Mexico Meridian,008,0,N,008,0,E,0,NM230080N0080E0,8N 8E,,,,,,39587.9893247127,85952639.1844046
2901,NM,23,New Mexico Meridian,008,0,N,003,0,W,0,NM230080N0030W0,8N 3W,,,,,,32605.1620755199,61997178.38406
2902,NM,23,New Mexico Meridian,007,0,N,003,0,W,0,NM230070N0030W0,7N 3W,,,,,,38623.4430118179,67311734.7550454
2903,NM,23,New Mexico Meridian,018,0,N,010,0,E,0,NM230180N0100E0,18N 10E,,,,,,53368.9722606014,64411907.1898673
2904,NM,23,New Mexico Meridian,014,0,N,016,0,W,0,NM230140N0160W0,14N 16W,,,,,,41639.4635700066,10942163.044133
2905,NM,23,New Mexico Meridian,022,0,N,012,0,E,0,NM230220N0120E0,22N 12E,,,,,,32845.5047933609,9081463.18229162
2906,NM,23,New Mexico Meridian,022,0,N,008,0,E,0,NM230220N0080E0,22N 8E,,,,,,36241.7666392128,16222942.0770598
2907,NM,23,New Mexico Meridian,020,0,N,008,0,E,0,NM230200N0080E0,20N 8E,,,,,,41426.1503110639,91027012.0718765
2908,NM,23,New Mexico Meridian,021,,N,011,0,E,0,NM230210N0110E0,21N 11E,,,,,,32529.5891524214,17366233.8830035
2909,NM,23,New Mexico Meridian,021,0,N,008,0,E,0,NM230210N0080E0,21N 8E,,,,,,68619.8759359441,65072156.5414026
2910,NM,23,New Mexico Meridian,023,0,N,008,0,E,0,NM230230N0080E0,23N 8E,,,,,,32805.0275467923,64258826.5834849
2911,NM,23,New Mexico Meridian,023,0,N,008,0,E,0,NM230230N0080E0,23N 8E,,,,,,25068.6159780167,13298206.9527451
2912,NM,23,New Mexico Meridian,022,0,N,009,0,E,0,NM230220N0090E0,22N 9E,,,,,,33299.787370033,11242451.9758381
2913,NM,23,New Mexico Meridian,022,0,N,011,0,E,0,NM230220N0110E0,22N 11E,,,,,,28780.2404339372,14512874.560789
2914,NM,23,New Mexico Meridian,021,,N,012,0,E,0,NM230210N0120E0,21N 12E,,,,,,43572.8831951061,62480632.5392862
2915,NM,23,New Mexico Meridian,028,0,N,037,0,E,0,NM230280N0370E0,28N 37E,,,,,,25917.8408895984,29343229.4445887
2916,NM,23,New Mexico Meridian,029,0,N,037,0,E,0,NM230290N0370E0,29N 37E,,,,,,26083.457255917,28774235.1341362
2917,NM,23,New Mexico Meridian,030,0,N,037,0,E,0,NM230300N0370E0,30N 37E,,,,,,25871.5647120783,28322677.5669575
2918,NM,23,New Mexico Meridian,032,0,N,037,0,E,0,NM230320N0370E0,32N 37E,,,,,,15438.1016998195,13979060.6455257
2919,NM,23,New Mexico Meridian,027,0,N,037,0,E,0,NM230270N0370E0,27N 37E,,,,,,26355.4859396501,30135576.5267332
2920,NM,23,New Mexico Meridian,031,0,N,037,0,E,0,NM230310N0370E0,31N 37E,,,,,,26237.8475931655,29527858.0427999
2921,NM,23,New Mexico Meridian,026,0,N,037,0,E,0,NM230260N0370E0,26N 37E,,,,,,11939.5587953789,8923359.10022916
2922,NM,23,New Mexico Meridian,027,0,N,001,0,E,0,NM230270N0010E0,27N 1E,,,,,,32857.8393619239,55078799.1166313
2923,NM,23,New Mexico Meridian,028,0,N,001,0,E,0,NM230280N0010E0,28N 1E,,,,,,31370.4357825824,56008570.7550907
2924,NM,23,New Mexico Meridian,029,0,N,001,0,E,0,NM230290N0010E0,29N 1E,,,,,,31550.741588869,56867948.4696575
2925,NM,23,New Mexico Meridian,027,0,N,003,0,E,0,NM230270N0030E0,27N 3E,,,,,,29072.1914633426,47859835.0816743
2926,NM,23,New Mexico Meridian,027,0,N,004,0,E,0,NM230270N0040E0,27N 4E,,,,,,36237.2878770786,70224617.5015359
2927,NM,23,New Mexico Meridian,026,0,N,005,0,E,0,NM230260N0050E0,26N 5E,,,,,,38623.138528357,92862069.0144647
2928,NM,23,New Mexico Meridian,027,0,N,002,0,E,0,NM230270N0020E0,27N 2E,,,,,,28192.221180929,34861740.794288
2929,NM,23,New Mexico Meridian,027,0,N,005,0,E,0,NM230270N0050E0,27N 5E,,,,,,38657.9580436199,92892678.2433733
2930,NM,23,New Mexico Meridian,026,0,N,006,0,E,0,NM230260N0060E0,26N 6E,,,,,,38559.9927556908,92835535.9009987
2931,NM,23,New Mexico Meridian,026,0,N,008,0,E,0,NM230260N0080E0,26N 8E,,,,,,36637.0654988508,82717630.0889094
2932,NM,23,New Mexico Meridian,026,0,N,007,0,E,0,NM230260N0070E0,26N 7E,,,,,,38707.2366597766,93292186.5119644
2933,NM,23,New Mexico Meridian,027,0,N,008,0,E,0,NM230270N0080E0,27N 8E,,,,,,36601.8392350498,82525637.6174302
2934,NM,23,New Mexico Meridian,027,0,N,007,0,E,0,NM230270N0070E0,27N 7E,,,,,,38725.7232245301,93344019.9562549
2935,NM,23,New Mexico Meridian,028,0,N,005,0,E,0,NM230280N0050E0,28N 5E,,,,,,20999.0360301054,10610847.5901389
2936,NM,23,New Mexico Meridian,029,0,N,006,0,E,0,NM230290N0060E0,29N 6E,,,,,,27839.0232926337,45168518.4789323
2937,NM,23,New Mexico Meridian,029,0,N,007,0,E,0,NM230290N0070E0,29N 7E,,,,,,38742.9850411564,93502785.3593583
2938,NM,23,New Mexico Meridian,028,0,N,006,0,E,0,NM230280N0060E0,28N 6E,,,,,,11313.2937688585,5901231.57946923
2939,NM,23,New Mexico Meridian,028,0,N,008,0,E,0,NM230280N0080E0,28N 8E,,,,,,36653.3883766031,82723546.6899959
2940,NM,23,New Mexico Meridian,029,0,N,008,0,E,0,NM230290N0080E0,29N 8E,,,,,,38762.0158617464,93597343.4752912
2941,NM,23,New Mexico Meridian,028,0,N,007,0,E,0,NM230280N0070E0,28N 7E,,,,,,41115.1101083839,87002637.3984642
2942,NM,23,New Mexico Meridian,030,0,N,001,0,E,0,NM230300N0010E0,30N 1E,,,,,,31517.502776456,56057380.4796177
2943,NM,23,New Mexico Meridian,032,0,N,001,0,E,0,NM230320N0010E0,32N 1E,,,,,,25467.4875909776,36420808.0764617
2944,NM,23,New Mexico Meridian,031,0,N,001,0,E,0,NM230310N0010E0,31N 1E,,,,,,31457.3060978553,55837166.0910693
2945,NM,23,New Mexico Meridian,030,0,N,007,0,E,0,NM230300N0070E0,30N 7E,,,,,,38617.9800523425,92974394.7759075
2946,NM,23,New Mexico Meridian,031,0,N,007,0,E,0,NM230310N0070E0,31N 7E,,,,,,38657.8860445768,93031371.0003425
2947,NM,23,New Mexico Meridian,032,0,N,007,0,E,0,NM230320N0070E0,32N 7E,,,,,,26495.6421460228,37718400.9547707
2948,NM,23,New Mexico Meridian,004,0,N,007,0,E,0,NM230040N0070E0,4N 7E,,,,,,37945.3297392659,89411055.0469089
2949,NM,23,New Mexico Meridian,005,0,N,006,0,E,0,NM230050N0060E0,5N 6E,,,,,,39165.546369023,37769516.0202275
2950,NM,23,New Mexico Meridian,004,0,N,006,0,E,0,NM230040N0060E0,4N 6E,,,,,,38886.1171344718,79328367.3328227
2951,NM,23,New Mexico Meridian,005,0,N,007,0,E,0,NM230050N0070E0,5N 7E,,,,,,38656.4321430004,87707661.4705436
2952,NM,23,New Mexico Meridian,006,0,N,006,0,E,0,NM230060N0060E0,6N 6E,,,,,,38182.5498250857,39347825.3839483
2953,NM,23,New Mexico Meridian,006,0,N,007,0,E,0,NM230060N0070E0,6N 7E,,,,,,39010.1066804157,76219707.4033058
2954,NM,23,New Mexico Meridian,014,0,N,024,0,E,0,NM230140N0240E0,14N 24E,,,,,,38656.4065730112,93080828.4823246
2955,NM,23,New Mexico Meridian,013,0,N,026,0,E,0,NM230130N0260E0,13N 26E,,,,,,38642.6829008093,93104854.5824127
2956,NM,23,New Mexico Meridian,014,0,N,026,0,E,0,NM230140N0260E0,14N 26E,,,,,,38674.1551797458,93268903.6175569
2957,NM,23,New Mexico Meridian,014,0,N,025,0,E,0,NM230140N0250E0,14N 25E,,,,,,38700.4947662122,93242047.2101865
2958,NM,23,New Mexico Meridian,015,0,N,024,0,E,0,NM230150N0240E0,15N 24E,,,,,,38615.5888014141,93121609.4524801
2959,NM,23,New Mexico Meridian,015,0,N,025,0,E,0,NM230150N0250E0,15N 25E,,,,,,38711.8227408092,93343758.9126598
2960,NM,23,New Mexico Meridian,015,0,N,026,0,E,0,NM230150N0260E0,15N 26E,,,,,,38644.3812632846,93063810.0701284
2961,NM,23,New Mexico Meridian,013,0,N,027,0,E,0,NM230130N0270E0,13N 27E,,,,,,38689.1319672405,92867579.0069751
2962,NM,23,New Mexico Meridian,013,0,N,025,0,E,0,NM230130N0250E0,13N 25E,,,,,,34977.9970385428,68920148.4561718
2963,NM,23,New Mexico Meridian,012,0,N,026,0,E,0,NM230120N0260E0,12N 26E,,,,,,26590.7380118189,25812237.7835454
2964,NM,23,New Mexico Meridian,011,0,N,026,0,E,0,NM230110N0260E0,11N 26E,,,,,,35545.1693887021,75412508.505563
2965,NM,23,New Mexico Meridian,011,0,N,027,0,E,0,NM230110N0270E0,11N 27E,,,,,,28817.4805468491,40331819.1668548
2966,NM,23,New Mexico Meridian,013,0,N,031,0,E,0,NM230130N0310E0,13N 31E,,,,,,38701.7847611228,93295705.3982846
2967,NM,23,New Mexico Meridian,014,0,N,030,0,E,0,NM230140N0300E0,14N 30E,,,,,,38643.6836076492,92947789.801727
2968,NM,23,New Mexico Meridian,014,0,N,031,0,E,0,NM230140N0310E0,14N 31E,,,,,,38740.5702208402,93472346.3336981
2969,NM,23,New Mexico Meridian,012,0,N,028,0,E,0,NM230120N0280E0,12N 28E,,,,,,12782.7176964985,6466799.12535207
2970,NM,23,New Mexico Meridian,012,0,N,030,0,E,0,NM230120N0300E0,12N 30E,,,,,,24209.4291219912,27543663.9677782
2971,NM,23,New Mexico Meridian,012,0,N,031,0,E,0,NM230120N0310E0,12N 31E,,,,,,38785.0123093135,52936794.0067006
2972,NM,23,New Mexico Meridian,012,0,N,029,0,E,0,NM230120N0290E0,12N 29E,,,,,,27513.0577515406,33889593.9106714
2973,NM,23,New Mexico Meridian,011,0,N,028,0,E,0,NM230110N0280E0,11N 28E,,,,,,36504.3233716415,86090006.2471507
2974,NM,23,New Mexico Meridian,017,0,N,026,0,E,0,NM230170N0260E0,17N 26E,,,,,,25669.1474445808,26515474.6428917
2975,NM,23,New Mexico Meridian,018,0,N,026,0,E,0,NM230180N0260E0,18N 26E,,,,,,38397.4570410837,90662831.3640225
2976,NM,23,New Mexico Meridian,018,0,N,028,0,E,0,NM230180N0280E0,18N 28E,,,,,,37777.0090996223,57288727.7699859
2977,NM,23,New Mexico Meridian,018,0,N,027,0,E,0,NM230180N0270E0,18N 27E,,,,,,34678.4502836026,68523946.2220827
2978,NM,23,New Mexico Meridian,016,0,N,025,0,E,0,NM230160N0250E0,16N 25E,,,,,,5496.89368722241,1170911.43889459
2979,NM,23,New Mexico Meridian,017,0,N,025,0,E,0,NM230170N0250E0,17N 25E,,,,,,35000.7798107283,74507010.6770896
2980,NM,23,New Mexico Meridian,016,0,N,024,0,E,0,NM230160N0240E0,16N 24E,,,,,,37815.7534239311,45646204.6227728
2981,NM,23,New Mexico Meridian,017,0,N,027,0,E,0,NM230170N0270E0,17N 27E,,,,,,604.681029471325,14166.9416421669
2982,NM,23,New Mexico Meridian,016,0,N,029,0,E,0,NM230160N0290E0,16N 29E,,,,,,29257.1907394792,38411394.680689
2983,NM,23,New Mexico Meridian,015,0,N,029,0,E,0,NM230150N0290E0,15N 29E,,,,,,6659.97728643779,1605928.78747043
2984,NM,23,New Mexico Meridian,017,0,N,028,0,E,0,NM230170N0280E0,17N 28E,,,,,,12479.0927746982,5773504.05480897
2985,NM,23,New Mexico Meridian,015,0,N,030,0,E,0,NM230150N0300E0,15N 30E,,,,,,35576.9353144798,77928489.1543466
2986,NM,23,New Mexico Meridian,017,0,N,029,0,E,0,NM230170N0290E0,17N 29E,,,,,,36378.0105549112,84796155.6647998
2987,NM,23,New Mexico Meridian,023,0,N,011,0,E,0,NM230230N0110E0,23N 11E,,,,,,38735.7019187648,92228862.5973778
2988,NM,23,New Mexico Meridian,024,,N,010,0,E,0,NM230240N0100E0,24N 10E,,,,,,38505.4813915072,92340052.6134606
2989,NM,23,New Mexico Meridian,023,0,N,010,0,E,0,NM230230N0100E0,23N 10E,,,,,,38701.7403361594,93289056.230049
2990,NM,23,New Mexico Meridian,022,,N,010,0,E,0,NM230220N0100E0,22N 10E,,,,,,39891.1098365665,16113158.1017466
2991,NM,23,New Mexico Meridian,023,0,N,009,0,E,0,NM230230N0090E0,23N 9E,,,,,,38951.4229453248,92820350.3577492
2992,NM,23,New Mexico Meridian,012,0,N,008,0,W,0,NM230120N0080W0,12N 8W,,,,,,38647.3635126198,93526999.8623561
2993,NM,23,New Mexico Meridian,013,0,N,007,0,W,0,NM230130N0070W0,13N 7W,,,,,,38678.5819311434,78838812.9286522
2994,NM,23,New Mexico Meridian,013,0,N,008,0,W,0,NM230130N0080W0,13N 8W,,,,,,38438.8934016845,89011822.4806877
2995,NM,23,New Mexico Meridian,014,0,N,008,0,W,0,NM230140N0080W0,14N 8W,,,,,,35085.5783679352,75477782.4776238
2996,NM,23,New Mexico Meridian,014,0,N,007,0,W,0,NM230140N0070W0,14N 7W,,,,,,37450.8499398885,24054783.3899752
2997,NM,23,New Mexico Meridian,015,0,N,008,0,W,0,NM230150N0080W0,15N 8W,,,,,,38972.0125143522,94273330.3249432
2998,NM,23,New Mexico Meridian,015,0,N,007,0,W,0,NM230150N0070W0,15N 7W,,,,,,38733.6152649738,93094607.9983805
2999,NM,23,New Mexico Meridian,025,0,S,001,0,W,0,NM230250S0010W0,25S 1W,,,,,,38622.7858226366,93043023.5668616
3000,NM,23,New Mexico Meridian,024,0,S,001,0,W,0,NM230240S0010W0,24S 1W,,,,,,38654.9773042304,93167505.7452512
3001,NM,23,New Mexico Meridian,026,0,S,001,0,E,0,NM230260S0010E0,26S 1E,,,,,,38580.0516904108,92818864.0417444
3002,NM,23,New Mexico Meridian,025,0,S,001,0,E,0,NM230250S0010E0,25S 1E,,,,,,38709.5517954918,93361627.2368746
3003,NM,23,New Mexico Meridian,024,0,S,002,0,E,0,NM230240S0020E0,24S 2E,,,,,,45370.9117760746,48985201.753887
3004,NM,23,New Mexico Meridian,024,0,S,001,0,E,0,NM230240S0010E0,24S 1E,,,,,,43912.9695643012,70560568.3227291
3005,NM,23,New Mexico Meridian,024,0,S,003,0,E,0,NM230240S0030E0,24S 3E,,,,,,37385.838879966,90295558.2199397
3006,NM,23,New Mexico Meridian,022,0,S,001,0,W,0,NM230220S0010W0,22S 1W,,,,,,38640.3961677088,93256373.8020428
3007,NM,23,New Mexico Meridian,022,0,S,001,0,E,0,NM230220S0010E0,22S 1E,,,,,,48486.2961790869,37211890.2245148
3008,NM,23,New Mexico Meridian,023,0,S,001,0,W,0,NM230230S0010W0,23S 1W,,,,,,40459.517840139,89853960.823612
3009,NM,23,New Mexico Meridian,023,0,S,001,0,E,0,NM230230S0010E0,23S 1E,,,,,,28309.2405762331,23377756.1218373
3010,NM,23,New Mexico Meridian,023,0,S,002,0,E,0,NM230230S0020E0,23S 2E,,,,,,29139.7140227391,37319511.8188883
3011,NM,23,New Mexico Meridian,022,0,S,002,0,E,0,NM230220S0020E0,22S 2E,,,,,,38703.6383941371,93491954.7320663
3012,NM,23,New Mexico Meridian,023,0,S,003,0,E,0,NM230230S0030E0,23S 3E,,,,,,38658.9782783703,93064733.1740844
3013,NM,23,New Mexico Meridian,028,0,S,002,0,E,0,NM230280S0020E0,28S 2E,,,,,,38700.0887384288,93539641.5916168
3014,NM,23,New Mexico Meridian,027,0,S,002,0,E,0,NM230270S0020E0,27S 2E,,,,,,38868.6374608049,94256964.5089102
3015,NM,23,New Mexico Meridian,027,0,S,003,0,E,0,NM230270S0030E0,27S 3E,,,,,,40261.5526136865,34551829.5900651
3016,NM,23,New Mexico Meridian,029,0,S,003,0,E,0,NM230290S0030E0,29S 3E,,,,,,27430.6222120658,38726711.7831794
3017,NM,23,New Mexico Meridian,028,0,S,003,0,E,0,NM230280S0030E0,28S 3E,,,,,,40723.353566372,32157514.3225883
3018,NM,23,New Mexico Meridian,029,0,S,004,0,E,0,NM230290S0040E0,29S 4E,,,,,,16237.6788383539,12990260.7274028
3019,NM,23,New Mexico Meridian,026,0,S,002,0,E,0,NM230260S0020E0,26S 2E,,,,,,38608.8679390151,92786501.2476501
3020,NM,23,New Mexico Meridian,025,0,S,002,0,E,0,NM230250S0020E0,25S 2E,,,,,,37357.6661449164,88045488.7825555
3021,NM,23,New Mexico Meridian,025,0,S,003,0,E,0,NM230250S0030E0,25S 3E,,,,,,43437.4684288332,78530671.5346306
3022,NM,23,New Mexico Meridian,026,0,S,003,0,E,0,NM230260S0030E0,26S 3E,,,,,,43966.9407991803,64239507.2865579
3023,NM,23,New Mexico Meridian,026,0,S,004,0,E,0,NM230260S0040E0,26S 4E,,,,,,37380.3243821376,87322100.9842996
3024,NM,23,New Mexico Meridian,025,0,S,004,0,E,0,NM230250S0040E0,25S 4E,,,,,,38642.662481256,93271655.2097189
3025,NM,23,New Mexico Meridian,025,0,N,018,0,E,0,NM230250N0180E0,25N 18E,,,,,,10998.08556105,770785.469902531
3026,NM,23,New Mexico Meridian,024,0,N,018,0,E,0,NM230240N0180E0,24N 18E,,,,,,37018.3004889359,89426703.1039461
3027,NM,23,New Mexico Meridian,025,0,N,016,0,E,0,NM230250N0160E0,25N 16E,,,,,,18316.1375539485,1146094.41943328
3028,NM,23,New Mexico Meridian,025,0,N,017,0,E,0,NM230250N0170E0,25N 17E,,,,,,18309.9136940582,796223.509981227
3029,NM,23,New Mexico Meridian,025,0,N,015,0,E,0,NM230250N0150E0,25N 15E,,,,,,38746.1659199272,51871616.1045414
3030,NM,23,New Mexico Meridian,027,0,N,011,0,E,0,NM230270N0110E0,27N 11E,,,,,,38534.0212858261,92935763.08325
3031,NM,23,New Mexico Meridian,027,0,N,013,0,E,0,NM230270N0130E0,27N 13E,,,,,,38472.9466073321,92685332.427591
3032,NM,23,New Mexico Meridian,028,0,N,011,0,E,0,NM230280N0110E0,28N 11E,,,,,,38687.9156634929,93117933.9713513
3033,NM,23,New Mexico Meridian,027,0,N,012,0,E,0,NM230270N0120E0,27N 12E,,,,,,34327.6567086522,44466231.9844012
3034,NM,23,New Mexico Meridian,028,0,N,012,0,E,0,NM230280N0120E0,28N 12E,,,,,,38764.4572624256,93512776.8066
3035,NM,23,New Mexico Meridian,028,0,N,013,0,E,0,NM230280N0130E0,28N 13E,,,,,,23407.9722986715,16230262.3298652
3036,NM,23,New Mexico Meridian,024,0,N,020,0,E,0,NM230240N0200E0,24N 20E,,,,,,23792.1069002588,28265385.6649059
3037,NM,23,New Mexico Meridian,024,0,N,021,0,E,0,NM230240N0210E0,24N 21E,,,,,,25183.0133338014,31280580.7362446
3038,NM,23,New Mexico Meridian,024,0,N,019,0,E,0,NM230240N0190E0,24N 19E,,,,,,30197.2463683725,35226487.0793684
3039,NM,23,New Mexico Meridian,024,0,N,023,0,E,0,NM230240N0230E0,24N 23E,,,,,,37413.2399427988,63586451.3607246
