score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
91,2023/07/28 04:00:00+00,94,2023/06/02 00:00:00,97,2022/07/18 00:00:00,64148.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DEER CREEK PATIO HOMES,4101 LANDHERR DR,LOUISVILLE,KY,40299,2000/06/05 00:00:00,295.0
94,2023/07/20 04:00:00+00,96,2023/06/01 00:00:00,96,2022/08/15 00:00:00,40052.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COURTYARD BY MARRIOTT,9608 BLAIRWOOD RD.,LOUISVILLE,KY,40222,2007/09/17 00:00:00,296.0
80,2023/05/16 04:00:00+00,87,2022/12/22 00:00:00,82,2022/03/24 00:00:00,97812.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,LOUISVILLE,KY,40223,1988/06/07 00:00:00,297.0
91,2023/08/01 04:00:00+00,94,2023/07/04 00:00:00,92,2023/07/03 00:00:00,29239.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PARK TERRACE CONDO,1611 SPRING DR,LOUISVILLE,KY,40205,1988/06/06 00:00:00,298.0
100,2023/07/21 04:00:00+00,95,2023/06/16 00:00:00,94,2022/07/25 00:00:00,91385.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PARK LAUREATE APARTMENTS,2050 STONEYBROOK DRIVE,LOUISVILLE,KY,40220,2012/07/17 00:00:00,299.0
100,2023/08/02 04:00:00+00,97,2023/06/09 00:00:00,98,2022/06/28 00:00:00,42375.0,695,SWIMMING AREA,199.0,WADING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,300.0
95,2023/08/05 04:00:00+00,97,2023/06/20 00:00:00,92,2022/08/17 00:00:00,64173.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COOPER FARMS,10500 LEVEN BLVD.,LOUISVILLE,KY,40229,2005/07/22 00:00:00,301.0
97,2023/07/18 04:00:00+00,94,2023/07/05 00:00:00,90,2022/07/07 00:00:00,29244.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CARDINAL OAKS CONDOS,7122 CARDINAL OAKS DR,LOUISVILLE,KY,40214,1990/08/22 00:00:00,302.0
100,2023/08/11 04:00:00+00,100,2023/07/07 00:00:00,100,2022/07/21 00:00:00,97948.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SPRINGHOUSE,8400 TAPESTRY CIRCLE,LOUISVILLE,KY,40222,2016/11/11 00:00:00,303.0
100,2023/08/18 04:00:00+00,82,2023/06/26 00:00:00,86,2022/08/26 00:00:00,91655.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DISTRICT AT HURSTBOURNE,9811 VIEUX CARRE,LOUISVILLE,KY,40223,2013/05/21 00:00:00,304.0
91,2023/08/24 04:00:00+00,100,2023/06/27 00:00:00,92,2022/07/18 00:00:00,29245.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PARTRIDGE MEADOWS APTS,8102 FOUR WINDS DR,LOUISVILLE,KY,40222,1988/06/06 00:00:00,305.0
97,2023/07/21 04:00:00+00,97,2023/06/26 00:00:00,100,2022/07/15 00:00:00,98008.0,695,SWIMMING AREA,198.0,SPLASH PuAD,BROAD RUN PARK CLIFFSIDE SPRAY,10751 BROAD RUN PARKWAY,FERN CREEK,KY,40291,1988/06/07 00:00:00,306.0
81,2023/08/11 04:00:00+00,75,2023/06/06 00:00:00,86,2022/08/10 00:00:00,64195.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HAMPTON INN,4100 HAMPTON LAKE WAY,LOUISVILLE,KY,40241,2005/08/08 00:00:00,307.0
100,2023/08/02 04:00:00+00,100,2023/06/09 00:00:00,96,2022/06/28 00:00:00,42376.0,695,SWIMMING AREA,251.0,SWIMMING / DIVING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,308.0
86,2023/06/21 04:00:00+00,100,2023/01/24 00:00:00,100,2022/08/11 00:00:00,91657.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PARK LAUREATE APTS INDOOR,2050 STONYBROOK DRIVE,LOUISVILLE,KY,40220,2012/10/18 00:00:00,309.0
89,2023/08/11 04:00:00+00,92,2023/07/07 00:00:00,95,2022/08/03 00:00:00,29254.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CASA GRANADA CONDOS,3030 BRECKENRIDGE LN.,LOUISVILLE,KY,40220,1988/06/06 00:00:00,310.0
82,2023/11/02 04:00:00+00,94,2023/02/02 00:00:00,89,2022/11/18 00:00:00,98312.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BEST WESTERN PREMIER,4110 DIXIE HIGHWAY,LOUISVILLE,KY,40216,2015/09/11 00:00:00,311.0
95,2023/07/24 04:00:00+00,92,2023/06/27 00:00:00,96,2022/08/08 00:00:00,64209.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,LOUISVILLE,KY,40206,2005/05/27 00:00:00,312.0
100,2023/08/02 04:00:00+00,94,2023/06/09 00:00:00,94,2023/06/09 00:00:00,42377.0,695,SWIMMING AREA,191.0,SWIMMING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,313.0
90,2023/08/31 04:00:00+00,100,2023/01/17 00:00:00,100,2022/08/10 00:00:00,91985.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ESPORTA FITNESS,4620 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2012/11/26 00:00:00,314.0
97,2023/07/24 04:00:00+00,94,2023/06/15 00:00:00,100,2022/08/03 00:00:00,29256.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CASA GRANDE CONDOS OF ZORN,740 ZORN AVE,LOUISVILLE,KY,40206,1988/06/06 00:00:00,315.0
94,2023/08/11 04:00:00+00,92,2023/05/24 00:00:00,84,2022/08/16 00:00:00,98346.0,695,SWIMMING AREA,191.0,SWIMMING POOL,STAYBRIDGE SUITES,11711 GATEWORTH WAY,LOUISVILLE,KY,40299,2015/09/15 00:00:00,316.0
96,2023/07/18 04:00:00+00,92,2023/06/06 00:00:00,89,2022/07/12 00:00:00,64213.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BROOKRIDGE VILLAGE,9510 RIDGESIDE DR,LOUISVILLE,KY,40291,2005/07/18 00:00:00,317.0
78,2023/08/17 04:00:00+00,98,2023/07/17 00:00:00,95,2022/08/11 00:00:00,42381.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE LANDINGS,5500 TIMBER RIDGE RD,PROSPECT,KY,40059,1996/09/03 00:00:00,318.0
95,2023/04/07 04:00:00+00,90,2023/01/11 00:00:00,96,2022/03/10 00:00:00,92579.0,695,SWIMMING AREA,191.0,SWIMMING POOL,U OF L - TRAINING POOL,2216 S FLOYD ST,LOUISVILLE,KY,40208,2013/06/30 00:00:00,319.0
85,2023/08/23 04:00:00+00,92,2023/06/22 00:00:00,93,2022/08/18 00:00:00,29259.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CASA GRANDE OF THIERMAN,161 THIERMAN LN,LOUISVILLE,KY,40207,1988/06/06 00:00:00,320.0
82,2023/05/12 04:00:00+00,89,2022/05/06 00:00:00,94,2021/03/24 00:00:00,98844.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,321.0
78,2023/08/01 04:00:00+00,79,2023/06/28 00:00:00,91,2022/08/17 00:00:00,64231.0,695,SWIMMING AREA,229.0,SWIMMING / DIVING POOL,WOODMONT,4120 WOODMONT PARK LN,LOUISVILLE,KY,40245,2003/09/23 00:00:00,322.0
95,2023/07/21 04:00:00+00,94,2023/06/14 00:00:00,91,2022/08/02 00:00:00,42501.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BOULDER CREEK VANTAGE POINT #2 PHASE II,10400 PAVILION WAY EAST,LOUISVILLE,KY,40299,1990/08/14 00:00:00,323.0
96,2023/08/14 04:00:00+00,91,2023/07/10 00:00:00,93,2022/08/15 00:00:00,42581.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE SPRINGS CLUBHOUSE,1099 BALMORAL DRIVE,LOUISVILLE,KY,40205,1990/08/23 00:00:00,324.0
96,2023/04/06 04:00:00+00,98,2022/10/07 00:00:00,95,2022/04/13 00:00:00,43218.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,325.0
90,2023/04/06 04:00:00+00,88,2022/10/07 00:00:00,92,2022/04/13 00:00:00,43219.0,695,SWIMMING AREA,203.0,SPA,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,326.0
87,2023/04/06 04:00:00+00,95,2022/10/07 00:00:00,94,2022/04/13 00:00:00,43220.0,695,SWIMMING AREA,199.0,WADING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,327.0
94,2023/08/10 04:00:00+00,94,2023/07/11 00:00:00,95,2022/08/15 00:00:00,43221.0,695,SWIMMING AREA,199.0,WADING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,328.0
97,2023/07/26 04:00:00+00,94,2023/07/14 00:00:00,94,2022/08/16 00:00:00,44615.0,695,SWIMMING AREA,199.0,WADING POOL,SOUTH PARK COUNTRY CLUB - WADING POOL,915 SOUTH PARK RD,LOUISVILLE,KY,40118,1991/06/17 00:00:00,329.0
85,2023/07/26 04:00:00+00,97,2023/06/09 00:00:00,100,2022/07/05 00:00:00,44617.0,695,SWIMMING AREA,192.0,SWIMMING / DIVING sPOOL,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,LOUISVILLE,KY,40118,1991/06/17 00:00:00,330.0
90,2023/07/28 04:00:00+00,94,2023/07/05 00:00:00,97,2022/07/18 00:00:00,44643.0,695,SWIMMING AREA,199.0,WADING POOL,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,1991/06/20 00:00:00,331.0
93,2023/07/28 04:00:00+00,87,2023/07/05 00:00:00,97,2022/07/18 00:00:00,44644.0,695,SWIMMING AREA,279.0,SWIMMING / DIVING POOL,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,1991/06/20 00:00:00,332.0
89,2023/08/09 04:00:00+00,87,2023/06/06 00:00:00,93,2022/08/19 00:00:00,44751.0,695,SWIMMING AREA,191.0,SWIMMING POOL,GRAYSTONE MANOR CONDOS,3200 GRAYSTONE MANOR PARKWAY,LOUISVILLE,KY,40241,1991/07/08 00:00:00,333.0
85,2023/08/04 04:00:00+00,81,2023/06/16 00:00:00,94,2022/07/12 00:00:00,45506.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MOCKINGBIRD GARDENS,299 MOCKINGBIRD GARDENS DR,LOUISVILLE,KY,40207,1991/11/19 00:00:00,334.0
80,2023/08/04 04:00:00+00,89,2023/06/02 00:00:00,96,2022/07/07 00:00:00,45508.0,695,SWIMMING AREA,199.0,WADING POOL,LOUISVILLE BOAT CLUB,4200 RIVER ROAD,LOUISVILLE,KY,40207,1991/11/19 00:00:00,335.0
83,2023/08/04 04:00:00+00,88,2023/06/02 00:00:00,96,2022/07/07 00:00:00,45509.0,695,SWIMMING AREA,195.0,SWIMMING / DIVING POOL,LOUISVILLE BOAT CLUB,4200 RIVER ROAD,LOUISVILLE,KY,40207,1991/11/19 00:00:00,336.0
96,2023/08/16 04:00:00+00,96,2023/07/13 00:00:00,97,2022/07/25 00:00:00,46780.0,695,SWIMMING AREA,191.0,SWIMMING POOL,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,LOUISVILLE,KY,40205,1992/06/16 00:00:00,337.0
81,2023/08/28 04:00:00+00,97,2023/06/13 00:00:00,97,2022/08/15 00:00:00,46900.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PROMENADE COURT TOWNHOMES,152 PROMENADE CT,LOUISVILLE,KY,40223,1993/05/28 00:00:00,338.0
88,2023/07/13 04:00:00+00,90,2023/06/30 00:00:00,95,2022/08/11 00:00:00,46985.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CANTERBURY PLACE,1005 EAST BRIDGE COURT,LOUISVILLE,KY,40223,1992/07/21 00:00:00,339.0
86,2023/08/17 04:00:00+00,98,2023/07/17 00:00:00,94,2022/08/19 00:00:00,47145.0,695,SWIMMING AREA,191.0,SWIMMING POOL,WOODLANDS ON HARROD CREEK,5630 TIMBER CREEK CT,LOUISVILLE,KY,40059,1996/07/25 00:00:00,340.0
86,2023/01/04 05:00:00+00,83,2022/05/06 00:00:00,90,2021/12/17 00:00:00,47281.0,695,SWIMMING AREA,191.0,SWIMMING POOL,YMCA NORTHEAST-FAMILY POOL,9400 MILL BROOK RD,LOUISVILLE,KY,40223,1992/09/02 00:00:00,341.0
90,2023/08/30 04:00:00+00,88,2023/07/25 00:00:00,86,2022/08/08 00:00:00,47537.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SPRINGHURST SWIMMING POOL,4200 SPRINGHURST BLVD,LOUISVILLE,KY,40241,1996/09/03 00:00:00,342.0
94,2023/08/30 04:00:00+00,86,2023/07/25 00:00:00,92,2022/08/08 00:00:00,47538.0,695,SWIMMING AREA,199.0,WADING POOL,SPRINGHURST WADING POOL,4200 SPRINGHURST BLVD,LOUISVILLE,KY,40241,1996/09/03 00:00:00,343.0
91,2023/08/29 04:00:00+00,86,2023/03/22 00:00:00,93,2022/12/14 00:00:00,47621.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ST. XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,LOUISVILLE,KY,40217,1992/10/28 00:00:00,344.0
88,2023/08/01 04:00:00+00,91,2023/06/15 00:00:00,91,2022/08/03 00:00:00,48379.0,695,SWIMMING AREA,191.0,SWIMMING POOL,STONECREST CONDOMINIUMS,750 ZORN AVE,LOUISVILLE,KY,40206,1993/03/16 00:00:00,345.0
95,2023/08/15 04:00:00+00,93,2023/06/27 00:00:00,95,2022/08/24 00:00:00,48976.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,LOUISVILLE,KY,40229,1993/06/18 00:00:00,346.0
81,2023/08/12 04:00:00+00,78,2023/06/06 00:00:00,100,2022/08/08 00:00:00,49413.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SUTHERLAND,6800 WINDHAM PKWY,PROSPECT,KY,40059,1993/09/02 00:00:00,347.0
90,2023/08/14 04:00:00+00,92,2023/08/14 00:00:00,89,2023/07/11 00:00:00,50781.0,695,SWIMMING AREA,191.0,SWIMMING POOL,THE GARDENS OF EASTERN PARKWAY,1267 PARKWAY GARDEN CT,LOUISVILLE,KY,40204,1994/05/26 00:00:00,348.0
82,2023/07/25 04:00:00+00,80,2023/05/26 00:00:00,80,2022/08/18 00:00:00,51331.0,695,SWIMMING AREA,191.0,SWIMMING POOL,DORSEY HILLS CONDOMINIUM,10601 MCMEEKIN LN,LOUISVILLE,KY,40223,1994/08/04 00:00:00,349.0
57,2023/08/23 04:00:00+00,60,2023/06/14 00:00:00,96,2022/08/17 00:00:00,51429.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,PROSPECT,KY,40059,1994/08/17 00:00:00,350.0
98,2023/07/19 04:00:00+00,81,2023/06/21 00:00:00,91,2022/07/06 00:00:00,92827.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SOUTHPOINT AT VALLEY FARMS,10200 RENAISSANCE VALLEY WAY,LOUISVILLE,KY,40272,2013/05/24 00:00:00,351.0
87,2023/08/24 04:00:00+00,90,2023/06/28 00:00:00,93,2022/08/02 00:00:00,98913.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HOLIDAY INN EXPRESS,1921 BISHOP LANE,LOUISVILLE,KY,40218,1988/06/07 00:00:00,352.0
87,2023/08/01 04:00:00+00,92,2023/06/28 00:00:00,90,2022/08/17 00:00:00,64232.0,695,SWIMMING AREA,199.0,WADING POOL,WOODMONT,4120 WOODMONT PARK LN,LOUISVILLE,KY,40245,2003/09/29 00:00:00,353.0
100,2023/06/30 04:00:00+00,100,2023/06/23 00:00:00,100,2022/08/08 00:00:00,98925.0,695,SWIMMING AREA,207.0,SPLASH PAD,ROBSION PARK SPLASH PAD,8125R LAGRANGE RD,LYNDON,KY,40222,1988/06/07 00:00:00,354.0
84,2023/08/28 04:00:00+00,90,2023/07/03 00:00:00,96,2022/07/29 00:00:00,64284.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RESIDENCE INN - LOUISVILLE AIRPORT,700 PHILLIPS LN,LOUISVILLE,KY,40209,2005/07/19 00:00:00,355.0
92,2023/07/20 04:00:00+00,84,2023/06/02 00:00:00,95,2022/08/18 00:00:00,93087.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CLAIBORNE CROSSING,14601 PULPIT DRIVE,LOUISVILLE,KY,40245,2014/04/10 00:00:00,356.0
84,2023/10/11 04:00:00+00,87,2023/04/25 00:00:00,85,2022/09/19 00:00:00,98992.0,695,SWIMMING AREA,191.0,SWIMMING POOL,FAIRFIELD INN AND SUITES,1220 KENTUCKY MILLS DR,LOUISVILLE,KY,40299,1988/06/07 00:00:00,357.0
100,2023/07/24 04:00:00+00,100,2023/05/25 00:00:00,87,2022/08/01 00:00:00,64288.0,695,SWIMMING AREA,191.0,SWIMMING POOL,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,LOUISVILLE,KY,40291,2005/07/18 00:00:00,358.0
80,2023/07/31 04:00:00+00,95,2023/05/26 00:00:00,90,2022/08/25 00:00:00,29260.0,695,SWIMMING AREA,191.0,SWIMMING POOL,PLAINVIEW APTS,1000 STONE SPRING WAY,LOUISVILLE,KY,40223,1988/06/06 00:00:00,359.0
94,2023/07/28 04:00:00+00,89,2023/04/18 00:00:00,98,2022/09/27 00:00:00,99125.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MAIN & CLAY APARTMENTS,633 E MAIN ST.,LOUISVILLE,KY,40202,2018/07/27 00:00:00,360.0
87,2023/07/19 04:00:00+00,86,2023/05/22 00:00:00,85,2022/07/11 00:00:00,64340.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RESERVE AT GLENMARY ATTN: JIM BRYAN,10719 PROVIDENCE DR,LOUISVILLE,KY,40291,2005/08/18 00:00:00,361.0
98,2023/08/01 04:00:00+00,82,2023/06/14 00:00:00,100,2022/08/30 00:00:00,99201.0,695,SWIMMING AREA,191.0,SWIMMING POOL,SPRINGS AT HURSTBOURNE,9202 BUNSEN PARK DR,LOUISVILLE,KY,40220,2016/09/22 00:00:00,362.0
97,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29263.0,695,SWIMMING AREA,193.0,DIVING POOL,JEFFERSONTOWN-PLAINVIEW SWIM,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,363.0
97,2023/04/21 04:00:00+00,98,2022/11/18 00:00:00,95,2022/04/29 00:00:00,64504.0,695,SWIMMING AREA,212.0,SPA,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,LOUISVILLE,KY,40299,2000/07/25 00:00:00,364.0
95,2023/08/05 04:00:00+00,100,2023/07/07 00:00:00,100,2022/08/09 00:00:00,99408.0,695,SWIMMING AREA,243.0,SPLASH PAD,EP TOM SAWYER STATE PARK,3000 FREYS HILL RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,365.0
98,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29264.0,695,SWIMMING AREA,191.0,SWIMMING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,366.0
95,2023/04/21 04:00:00+00,96,2022/11/18 00:00:00,96,2022/04/29 00:00:00,64505.0,695,SWIMMING AREA,191.0,SWIMMING POOL,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,LOUISVILLE,KY,40299,2000/07/25 00:00:00,367.0
91,2023/08/10 04:00:00+00,85,2023/06/30 00:00:00,95,2022/08/11 00:00:00,99437.0,695,SWIMMING AREA,191.0,SWIMMING POOL,AVENUE APARTMENTS,1019 EVERETT AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,368.0
100,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29265.0,695,SWIMMING AREA,191.0,SWIMMING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,LOUISVILLE,KY,40223,1988/06/06 00:00:00,369.0
100,2023/08/01 04:00:00+00,100,2023/06/02 00:00:00,100,2022/07/19 00:00:00,64575.0,695,SWIMMING AREA,199.0,WADING POOL,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,LOUISVILLE,KY,40222,2005/05/27 00:00:00,370.0
85,2023/07/25 04:00:00+00,82,2023/06/15 00:00:00,90,2022/07/22 00:00:00,99462.0,695,SWIMMING AREA,191.0,SWIMMING POOL,LITTLE SPRING FARM,11600 VISTA CLUB DRIVE,LOUISVILLE,KY,40291,2016/03/22 00:00:00,371.0
91,2023/07/19 04:00:00+00,91,2023/04/28 00:00:00,93,2022/08/09 00:00:00,64696.0,695,SWIMMING AREA,191.0,SWIMMING POOL,VILLAGES OF PARK DUVALLE II,1804 RUSSELL LEE DRIVE,LOUISVILLE,KY,40211,2000/09/07 00:00:00,372.0
94,2023/07/27 04:00:00+00,98,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29267.0,695,SWIMMING AREA,199.0,WADING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,373.0
90,2023/04/05 04:00:00+00,95,2022/11/01 00:00:00,95,2022/04/27 00:00:00,64893.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BAPTIST MILESTONE THERAPY,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/18 00:00:00,374.0
90,2023/05/03 04:00:00+00,95,2022/11/30 00:00:00,95,2022/02/23 00:00:00,29270.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,LOUISVILLE,KY,40213,1988/06/06 00:00:00,375.0
97,2023/04/05 04:00:00+00,97,2022/11/01 00:00:00,97,2022/04/27 00:00:00,64902.0,695,SWIMMING AREA,207.0,SPA,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/18 00:00:00,376.0
94,2023/07/22 04:00:00+00,95,2023/06/21 00:00:00,97,2022/07/21 00:00:00,29275.0,695,SWIMMING AREA,191.0,SWIMMING POOL,POPLAR TERRACE APTS,1106 POPLAR LEVEL PLAZA,LOUISVILLE,KY,40217,1991/08/27 00:00:00,377.0
92,2023/04/05 04:00:00+00,87,2022/11/01 00:00:00,94,2022/04/27 00:00:00,64951.0,695,SWIMMING AREA,191.0,SWIMMING POOL,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/29 00:00:00,378.0
84,2023/08/04 04:00:00+00,77,2023/06/29 00:00:00,82,2022/08/08 00:00:00,29289.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CHEROKEE GARDEN CONDOS,1040 CHEROKEE RD.,LOUISVILLE,KY,40204,1988/06/07 00:00:00,379.0
91,2023/08/05 04:00:00+00,95,2023/06/09 00:00:00,93,2022/08/24 00:00:00,65165.0,695,SWIMMING AREA,191.0,SWIMMING POOL,INDIAN FALLS,9420 RIVER TRAIL DR,LOUISVILLE,KY,40229,2000/12/07 00:00:00,380.0
90,2023/08/23 04:00:00+00,90,2023/07/14 00:00:00,97,2022/08/11 00:00:00,29293.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RIVER VALLEY CLUB,4701 RIVER RD,LOUISVILLE,KY,40222,1988/08/03 00:00:00,381.0
90,2023/08/05 04:00:00+00,95,2023/06/09 00:00:00,93,2022/08/24 00:00:00,65166.0,695,SWIMMING AREA,199.0,WADING POOL,INDIAN FALLS,9420 RIVER TRAIL DR,LOUISVILLE,KY,40229,2000/12/07 00:00:00,382.0
99,2022/05/03 04:00:00+00,96,2021/12/08 00:00:00,100,2019/10/14 00:00:00,29300.0,695,SWIMMING AREA,191.0,SWIMMING POOL,CHURCHILL PARK SCHOOL,435 BOXLEY AVE.,LOUISVILLE,KY,40209,1988/06/07 00:00:00,383.0
73,2022/02/23 05:00:00+00,95,2021/04/30 00:00:00,84,2020/12/04 00:00:00,65220.0,695,SWIMMING AREA,191.0,SWIMMING POOL,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,2007/09/20 00:00:00,384.0
91,2023/08/14 04:00:00+00,90,2023/06/28 00:00:00,91,2022/08/08 00:00:00,29302.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COACH HOUSE CONDOMINIUMS,5800 COACH GATE WYNDE,LOUISVILLE,KY,40207,1988/06/07 00:00:00,385.0
86,2023/08/30 04:00:00+00,93,2023/06/28 00:00:00,100,2022/08/18 00:00:00,29303.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COACH GATE CONDOMINIUMS,1111 WELLINGTON PL,LOUISVILLE,KY,40207,1988/06/07 00:00:00,386.0
100,2023/08/22 04:00:00+00,80,2023/07/21 00:00:00,96,2022/07/14 00:00:00,29307.0,695,SWIMMING AREA,191.0,SWIMMING POOL,COUNTRY ACRES APARTMENTS,102 COUNTRY ACRES,LOUISVILLE,KY,40218,1988/06/07 00:00:00,387.0
89,2023/09/06 04:00:00+00,82,2023/03/15 00:00:00,78,2023/01/06 00:00:00,29311.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ROYAL AMBASSADOR,1602 GARDINER LN,LOUISVILLE,KY,40205,1988/06/07 00:00:00,388.0
88,2023/08/01 04:00:00+00,93,2023/05/31 00:00:00,94,2022/08/03 00:00:00,29314.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ROYAL ARMS APTS,1900 BASHFORD MANOR LN,LOUISVILLE,KY,40218,1988/06/07 00:00:00,389.0
93,2023/03/24 04:00:00+00,93,2022/09/20 00:00:00,84,2022/03/17 00:00:00,29315.0,695,SWIMMING AREA,191.0,SWIMMING POOL,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,LOUISVILLE,KY,40206,1988/08/03 00:00:00,390.0
97,2023/08/14 04:00:00+00,100,2023/06/28 00:00:00,91,2022/08/08 00:00:00,29317.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ROYAL COACH CONDOMINIUMS,5701 COACH GATE WYNDE,LOUISVILLE,KY,40207,1988/06/07 00:00:00,391.0
92,2023/08/15 04:00:00+00,97,2023/07/10 00:00:00,97,2022/08/15 00:00:00,29320.0,695,SWIMMING AREA,191.0,SWIMMING POOL,ROYAL OAKS CONDOS,1901 MANOR HOUSE DR,LOUISVILLE,KY,40220,1988/06/07 00:00:00,392.0
