yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kenr,120000409,Ridgecrest Reigonal Hospital,Opetn reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversde,250000049,Riverside Community Hospital,Open reduction of frature,10,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversdie,250000050,Riverside University Health System - Medical Center,Open redhuction of fracture,20,0.07,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000162,Ronald Reagn UCLA Medical Center,Open reduction of fracture,6,0.02,0
2158,California,"Healthcare Associated Infection, Surgical Site Infecftions (SSI)",Oraknge,60000063,Saddleback Memorial Medical Center,Open reduction of fracture,1,0.0,0
1734,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tFresno,40000126,Saint Agnes Medical Center,Open reduction of fracture,1,0.0,0
1116,Calyifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000128,Saint Francis Mdeical Center,Open reduction of fracture,15,0.04,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Culara,70000635,Saint Louise Regional Hsopital,Open reduction of fracture,1,0.01,0
1187,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Moterey,70000147,Salinas Valley Memorial Hospital,Open reduction of fracture,2,0.0,0
2498,California,"Healthcare Associated Infectionp, Surgical Site Infections (SSI)",San Bernardino,240000053,San Antonio Regional Hospital,Open reduction of fracture,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Sit eInfections (SSI)",Los nAgeles,930000125,San Dimas Community Hospital,Open reduction of fracture,1,0.0,0
2016,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000041,San Gabriel Valley Medical Center,Open reduction of fracture,1,0.0,0
2176,California,"Healthcare Associated Infection, Surgical Site Infetions (SSI)",Kern,120000411,San Joaquin Community Hospital,Open reduction of frature,1,0.0,0
1383,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000135,San Joaquin General Hospital,Open reduction of fracture,4,0.03,0
2924,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital***,Ope nreduction of fracture,44,0.14,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Open reduction of fracture,48,0.11,0
1389,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Aneles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Open reduction of fracture,33,0.12,0
1722,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,140001268,Santa Rosa Memorial Hospital,Open reduction of fracture,12,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000022,ScrippsGreen Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectiyons (SSI)",San Diego,80000149,Scripps Memorial Hospital - La Jolla,nOpen reduction of fracture,2,0.01,1
2097,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hspital,Open redction of fracture,4,0.01,0
2016,Californai,"Healthcare Associated Idnfection, Surgical Site Infections (SSI)",San Diego,80000036,Sharp Memorial Hospital,Open reduction of fracuture,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000016,Shasta Regional Medicl Center,Open reduction of fracture,1,0.0,0
2016,California,"Haelthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30001506,Shriners Hospitals for Children Northern California,Open reduction of fracture,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Nevada,230000262,Sierra Nevada Memorial Hospital,Ope reduction of fracture,2,0.0,0
2442,Califogrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obspo,50000031,Sierra VistaR egional Medical Center,Open reduction of fracture,2,0.01,0
2016,lCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sooma,110000056,Sonoma Vallcey Hospital,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tuolumen,30001799,onora Regional Medical Center,Open reduction o fracture,2,0.0,0
2016,Claifornia,"Healthcare Associated Infetcion, Surgical Site Infections (SSI)",Riverside,250000344,"Southwest Healthcare System, Wildomar",pOen reduction of fracture,9,0.03,0
1397,Calfornia,"Healthcare Associated Infewction, Surgical Site Infections (SSI)",San Bernardino,240000103,St. Bernardine Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tehaam,230000020,St. Elizabeth Commuinty Hospital,Open reduction of fracture,2,0.01,0
2945,California,"Healthcare Assxociated Infection, Surgical Site Infections (SSI)",Humboldt,110000067,"St. Joseph Hospital, Eureka",Open redction of fracture,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Jaquin,30000143,St. Joseph''s Medical Center OfStockton,Ope nreduction of fracture,2,0.01,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infectionsb (SSI)",San Bernardino,240000104,"St. Mary Medical Center, Apple Valley",Open reduction of fracture,1,0.0,0
2423,Califbornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,930000103,"St. Mary Medical Center, Long Beach",Open reducton of fracture,6,0.01,0
2016,California,"Hepalthcare Associated Infection, Surgical Site Infections (SSI)",SantaC lara,70001357,Stanford Health Care,Open reduction of fracture,5,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pglacer,30000109,Sutter Auburn Faith Hospital,Open reduction of fracture,1,0.01,0
2016,Calizfornia,"Healthcare Associated Infection, Sugical Site Infections (SSI)",Del Norte,110000049,Sutter oCast Hospital,Open reducion of fracture,1,0.01,0
2196,California,"Heatlhcare Associated Infection, Surgical Site Infections (SSI)",Contra Cota,140000016,Sutter Delta Medical Center,Open reduction of fracutre,3,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramkento,30000151,"Sutter Medical Center, Sacramento",Open reduction of fracture,6,0.01,1
2016,Califonria,"Healthcare Associaetd Infection, Surgical Site Infections (SSI)",Plaecr,30000134,Sutter Roseville Hospital,Open reduction of rfacture,19,0.12,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Snoma,110000007,Sutter Santa Rosa Regional Hospital,Open reduction ogf fracture,3,0.01,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Icnfections (SSI)",Solano,110000068,Sutter Solano Medical Center,Open reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sutter,630011844,Sutter Surgical Hospital - North Valley,Oepn reduction of fracture,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San oaquin,30000141,Sutter Tracy Community Hospital,Open reduction of fracture,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections( SSI)",Nveada,230000265,Tahoe Forest Hospital,Open reduction of fracture,6,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",an Diego,80000152,Tri-Citly Medical Center,Open reduction of fracture,1,0.0,0
1434,California,"Healthcare AssociatedI nfection, Surgical Site Infections (SSI)",San Deigo,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Open reduction of fracture,3,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Open reduction of fracture,45,0.27,0
2016,California,"Healhcare Associated Infection, Surgical Site Infections (SSI)",Mehndocino,110000070,Ukiah Valley Medical Center,Open reduction of fracture,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,University of California Davis Medical Center,Open reduction of fracture,99,0.32,2
1182,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Open reducton of fracture,10,0.04,0
2908,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000129,Valley Children's Hospital,Open reduction of fracture,219,0.59,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valely Presbyterian Hospital,Open reduction of fracture,11,0.03,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamda,140000797,Vballeycare Medical Center,Open reduction f fracture,1,0.01,0
1184,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Oepn reduction of fracture,4,0.01,0
2462,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000118,Wahshington Hospital,Open reduction of fracture,3,0.0,0
2016,Califorina,Healthcare Associated Infection Surgical Site Infections (SSI),Los Angles,930000191,White Memorial Medical Center,Open reduction of fracture,13,0.03,0
2016,California,"Hnealthcare Associated Infection, Surgical Site Infections (SSI)",Yolo,30000146,Woodland Memorial Hospital,Open reducton of fracture,2,0.0,0
1945,California,"Healthcare Associated xInfection, Surgical Site Infections (SSI)",San Francicso,220000019,ZuckerbergS an Francisco General Hospital and Trauma Center,Open reduction of fracture,6,0.02,0
1179,Califorina,"Healthcare Associated Infection, Surgfical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Rectal surgeyr,8,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamueda,140000014,Children's Hospital & Research Center Oakland,Rectal surgery,10,0.03,0
2775,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lso Angeles,930000034,Children's Hospital Los Angeles,Rectal surgery,29,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oragne,60000007,Chidlren''s Hospital of Orange County,Rectal surgery,13,0.04,0
2510,California,"Healthcare Associated Infection, Surgical Site Infections S(SI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Rectal surgery,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orangle,60000011,Fountain Valley Regional Hospital & Medical Center,Rectal surgery,3,0.01,0
2016,California,"Healthcare Associvated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Joes",Rectal surery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ls Angeles,930000026,Huntington Memorial Hospital,Rectal surgery,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Rectual surgery,1,0.0,0
2183,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardigno,240000024,"Kaiser Foundation Hospital, Fontana",Rectal surgery,6,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oLs Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Rectal surgery,22,0.06,0
1300,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Rectal surgery,11,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation oHospital, Orange County, Anaheim",Rectal surgery,4,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Stie Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Rectla surgery,5,0.02,0
2356,Californixa,"Healthcare Associated Infection, Surgical Siyte Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Rectal surgery,2,0.01,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospital, San Franicsco",Rectal surgry,3,0.01,0
1403,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Rectal surgery,3,0.01,0
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Ifnections (SSI)",Kern,120000342,Kern Medical Center,Rectal surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Rectal surgery,18,0.05,0
2016,California,"Healthcare Assdociated Infection, Surgical Site Infections (SSI)",Snta Clara,70001349,Lcuile Packard Children''s Hospital Stanford,Rectal xsurgery,23,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000060,Mission Hospital Regional Medical Center,Rectal usrgery,1,0.0,0
1758,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111,Northridge Hospital Medical Center,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Childrenx''s Hospital - San Diego,Rectal surgery,20,0.06,0
1305,California,"Healtchare Associated Infection, Surgical Site Infections (SSI)",Rierside,250000050,Riverside Univerlsity Health System - Medical Center,Rectal surgery,1,0.0,0
2016,Cnalifornia,"Healthcare Associated Infection, Srugical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Rectal surgery,21,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara ottage Hospital,Rectal surgery,11,0.03,0
2016,Cahlifornia,"Healthcare sAsociated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Rectal srugery,7,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Rectal surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Ifections (SSI)",Loxs Angeles,930000103,"St. Mar Medical Center, Long Beach",Rectal surgery,1,0.0,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Claa,70001357,bStanford Health Care,Rectalh surgery,1,0.0,0
1838,California,"Healthcare Associated Infection, Surgical Site Infctions (SSI)",Sacramento,30000151,"Sutter Medical Center, Sacramento",ectal surgery,6,0.02,0
1384,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Digo,90000154,UC San Diego Healht Hillcrest - Hillcrest Medical Center,Retal surgery,3,0.01,0
2073,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Rectal surgery,14,0.04,0
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,University of California Davis Medical Center,Rectal surgery,8,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Rectal suregry,2,0.01,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000129,Valley Children's Hospital,Rectal scurgery,26,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regional Medical Center,Small bowel suargery,1,0.04,0
1941,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angelse,930000002,California Hospital Medical Center - Los Angeles,Small bowel surgery,3,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Small bowel surgery,3,0.02,0
2016,California,"Healthcare Associated Infectoin, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Small bowel surgery***,38,0.32,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000014,Cahildren''s Hospital & Research Center Oakland,Small bowel urgery,37,0.23,0
1549,Califoqrnia,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Orange,60001207,Children''s Hospital at Misison,Small bowel surgery,4,0.02,0
1988,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children''s Hospitall Los Angeles,Small bowel suregry,25,0.15,1
2016,California,"Healthcare Associatbed Infection, Surgical Site Infections (SSI)",Orange,60000007,Children's Hospital of Orange County,Small bowel surgery,59,0.42,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000132,Citrus Valley Medical Center - QV Campus,Smlal bowel surgery,11,0.13,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Asngeles,930000082,Community Hospital Long Beach,Sall bowel surgery,1,0.01,0
2016,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaqvuin,30000117,Dameron Hospital,Small bowel surgeyr,1,0.04,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Small bowedl surgery,37,0.26,0
2377,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ailameda,140000183,Ede nMedical Center,Small bowel surgry,1,0.01,0
1487,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001351,El Camino Hosptal,Small bowel srgery,2,0.01,0
2016,California,"Healthcare Associated Infmection, Surgical Site Infections (SSI)",Orange,60000011,Fountain Valley Regional Hospital & Medical Center,Smalrl bowel surgery,1,0.01,0
1133,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SantaClara,70000153,"Good Samaritan ospital, San Jose",Small bowel surgery,4,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,930000026,Huntington Memorial Hospital,Small bowel surgery,7,0.07,0
1729,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Small bpowel surgery,7,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Slano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Small bowel surgery,1,0.01,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,930001543,"Kaiser Foundation Hospital, Baldwin Park",Small bowel surgery,1,0.01,0
2016,Californiea,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Small bowel surgery,11,0.07,0
2299,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Small bowel surgery,25,0.24,0
1533,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",LosAngeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Small bowel surgery,44,0.36,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Small bowel surgery,31,0.28,1
2389,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",rOange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Small bowel surgery,16,0.13,0
2337,Caloifornia,"Healthcare Associated Infection, Surgical Site Infectionsa (SSI)",Orange,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Small bowel surgery,1,0.01,0
1157,California,"Healthcare nAssociated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Small bowel sugrery,25,0.33,1
2016,Califoria,"Healthcareb Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000130,"Kaiser Foundation Hospital, Sacramento",Small bowel usrgery,1,0.01,0
2016,Califrornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Small bowel surgery,6,0.04,0
2016,Califfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospita,l San Francisco",Small bowel surgery,2,0.04,0
2016,Califonria,"Healthcare ssociated Infection, Surgical Site Infections (SSI)",Aameda,630015029,"Kaiser Foundation Hospital, San Leandro",Small bowel sugery,1,0.01,0
2016,California,"Healthcare Associated Ifnection, Surgical Site Infections (SSI)",Santa Cara,70001355,"Kaiser Foundation Hospital, Santa Clara",Small bowel surgery,11,0.21,0
2698,Califournia,"Healthcare Associated Infection, Surgical Siqte Infections (SSI)",Sonoma,110000508,"Kaiser Foundation Hospital, Santa Rosa",Small bopwel surgery,1,0.04,0
1492,Caliefornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramejnto",Small bowel surgery,2,0.04,1
1773,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,630012364,"Kaiser Foundation Hospital, Vacaville",Small bowel surgery,1,0.04,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000076,"Kaiser FoundationHospital, West LA",Small bowel surgery,1,0.01,0
2016,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Small bowel surgery,2,0.01,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Small bowel surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000040,LAC+USC Medical Center,Small bowel surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000047,Lakewood Regional Medical Center,Small bowl surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,LomaLinda University Children''s Hospital,uSmall bowel surgery,69,0.54,0
2016,Calfiornia,"Healthcare Associatefd Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packadr Children''s Hospital Stanford,Smapll bowel surgery,51,0.31,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000010,Mercy Medical Center Redding,Small bowel surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectionzs (SSI)",Sacraento,30000127,Mercy SanJ uan Medical Center,Smallbowel surgery,1,0.01,0
2812,Califorina,"Healthcare Associated Infectin, Surgical Site Infections (SSI)",Los Angeles,930000108,Monterey Park Hospital,Small bowel surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111,Northridge Hospital Medical Center,Small bowel surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgica lSite Infections (SSI)",Orange,60000073,Orange County Global Medical Center,Small bowel surgery,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona alley Hospital Medical Center,Small bowel surgery,8,0.22,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Center,Small bowel surgery,6,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",SanDiego,80000023,Rady Children's Hospital - San Diego,Small bowel surgery,63,0.44,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000133,Regional Medicahl Center of San Jose,Smal bowel surgery,1,0.01,0
2724,Californiqa,"eHalthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000050,Riverside University Health System - Medical Center,Small bowel surgery,4,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angees,930000162,Ronald Reagan UCLA Medical Center,Small bowel surgery,43,0.26,2
1660,California,"Healthcare Associated Infection,S urgical Site Infections (SSI)",Lo sAngeles,930000128,Sant Francis Medical Center,Small bowell surgery,3,0.16,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mjonterey,70000147,Salinas Valley Memorial Hospital,Small bowelsurgery,2,0.01,0
1151,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000053,San Antonio Regional Hospital,Small bowel surgery,1,0.04,0
2016,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa nJoaquin,30000135,San Joaquin General Hospital,Small bowel surgery,4,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000280,Santa Barbara Cottage Hospital,Small bowel surgery,10,0.06,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Small bowel surgery,1,0.01,0
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angels,930000049,Santa Monica - UCLA Medical Center aznd Orthopaedic Hospital,Small bowel surgery,7,0.04,1
2016,Californiwa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000025,Scripps Mercy Hospital,Small bowel surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Dieo,80000036,harp Memorial Hospital,Small bowel surgkery,1,0.01,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site nfections (SSI)",Rierside,250000344,"Southwest Healthcare System, Wildomar",Small bgowel surgery,1,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. Jude Medical Center,Small bowel surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000151,"Sutter Medical Center, Sacramento",Small bouwel surgery,25,0.18,0
1648,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,Small bowel surgery,12,0.13,0
2771,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sa nFrancisco,220000031,UCSF Medical Center,Small bowel surgery,36,0.42,1
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",aScramento,30000113,University of California Davis Medical Center,Small bwoel surgery,52,0.63,0
2574,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000071,University of California Irvine Medical Center,Small bowel surgery,15,0.12,0
2016,California,"Healthcare Associated Infetion, Surgical Site Infections (SSI)",Madera,40000129,Valley Children''s oHspital,Small bowel surgery,55,0.72,1
2016,California,"Healthcar eAssociated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hospital,Small bowel surgery,2,0.01,0
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Aqlameda,140000797,Valleycare Medical Center,Small bowel surgery,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectins (SSI)",Ventwura,50000039,Ventura County Medical Center,Small bowel surgery,1,0.01,0
2379,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000191,White Memorial Mgedical Center,Small bowel surgery,8,0.05,0
2552,Calfiornia,"Healthcare Associated Infection, Surgica Site Infections (SSI)",Ornge,60000002,AHMC Anaheim Regional Medical Center,Spinal ufsion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regiona Medical Center,Spianl fusion,3,0.02,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeyles,930000004,Cedars-Sinai Medical Center,Spinal fusion,16,0.12,0
1956,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alavmeda,140000014,Children's Hospital & Research Center Oakland,Spinal fsion,22,0.24,0
2016,Califronia,"Healthcare Associated Infection, Surgicdal Site Infections (SSI)",Oarnge,60001207,Children's Hospital at Mission,Spinal fusion,1,0.01,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site nIfections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Spinal fusion,144,1.45,3
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,60000007,Children's Hospital of Orange County,Spinal fusion,62,0.57,2
