score_recent(long),date_recent,score_two(long),date_two,score_three(long),date_three,permitnumber(long),facilitytype(long),facilitytypedescription,subtype(long),subtypedescription,premisename,premiseaddress,premisecity,premisestate,premisezip(long),openingdate,object_id(long)
86,2023/06/21 04:00:00+00,100,2023/01/24 00:00:00,100,2022/08/11 00:00:00,91657,832,SWIMMING AREA,191,SWIMMING POOL,PARK LAUREATE APTS INDOOR,2050 STONYBROOK DRIVE,LOUISVILLE,KY,40220,2012/10/18 00:00:00,309
89,2023/08/11 04:00:00+00,92,2023/07/07 00:00:00,95,2022/08/03 00:00:00,29254,695,SWIMMING AREA,191,SWIMMING POOL,CASA GRANADA CONDOS,3030 BRECKENRIDGE LN.,LOUISVILLE,KY,40220,1988/06/06 00:00:00,310
82,2023/11/02 04:00:00+00,94,2023/02/02 00:00:00,89,2022/11/18 00:00:00,98312,695,SWIMMING AREA,191,SWIMMING POOL,BEST WESTERN PREMIER,4110 DIXIE HIGHWAY,LOUISVILLE,KY,40216,2015/09/11 00:00:00,311
95,2023/07/24 04:00:00+00,92,2023/06/27 00:00:00,96,2022/08/08 00:00:00,64209,911,SWIMMING AREA,191,SWIMMING POOL,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,LOUISVILLE,KY,40206,2005/05/27 00:00:00,312
100,2023/08/02 04:00:00+00,94,2023/06/09 00:00:00,94,2023/06/09 00:00:00,42377,695,SWIMMING AREA,191,SWIMMING POOL,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE DRIVE,LOUISVILLE,KY,40220,1990/08/15 00:00:00,313
90,2023/08/31 04:00:00+00,100,2023/01/17 00:00:00,100,2022/08/10 00:00:00,91985,695,SWIMMING AREA,191,SWIMMING POOL,ESPORTA FITNESS,4620 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2012/11/26 00:00:00,314
97,2023/07/24 04:00:00+00,94,2023/06/15 00:00:00,100,2022/08/03 00:00:00,29256,451,SWIMMING AREA,191,SWIMMING POOL,CASA GRANDE CONDOS OF ZORN,740 ZORN AVE,LOUISVILLE,KY,40206,1988/06/06 00:00:00,315
94,2023/08/11 04:00:00+00,92,2023/05/24 00:00:00,84,2022/08/16 00:00:00,98346,695,SWIMMING AREA,191,SWIMMING POOL,STAYBRIDGE SUITES,11711 GATEWORTH WAY,LOUISVILLE,KY,40299,2015/09/15 00:00:00,316
96,2023/07/18 04:00:00+00,92,2023/06/06 00:00:00,89,2022/07/12 00:00:00,64213,419,SWIMMING AREA,191,SWIMMING POOL,BROOKRIDGE VILLAGE,9510 RIDGESIDE DR,LOUISVILLE,KY,40291,2005/07/18 00:00:00,317
78,2023/08/17 04:00:00+00,98,2023/07/17 00:00:00,95,2022/08/11 00:00:00,42381,695,SWIMMING AREA,191,SWIMMING POOL,THE LANDINGS,5500 TIMBER RIDGE RD,PROSPECT,KY,40059,1996/09/03 00:00:00,318
95,2023/04/07 04:00:00+00,90,2023/01/11 00:00:00,96,2022/03/10 00:00:00,92579,695,SWIMMING AREA,191,SWIMMING POOL,U OF L - TRAINING POOL,2216 S FLOYD ST,LOUISVILLE,KY,40208,2013/06/30 00:00:00,319
85,2023/08/23 04:00:00+00,92,2023/06/22 00:00:00,93,2022/08/18 00:00:00,29259,452,SWIMMING AREA,191,SWIMMING POOL,CASA GRANDE OF THIERMAN,161 THIERMAN LN,LOUISVILLE,KY,40207,1988/06/06 00:00:00,320
82,2023/05/12 04:00:00+00,89,2022/05/06 00:00:00,94,2021/03/24 00:00:00,98844,695,SWIMMING AREA,191,SWIMMING POOL,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,321
78,2023/08/01 04:00:00+00,79,2023/06/28 00:00:00,91,2022/08/17 00:00:00,64231,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,WOODMONT,4120 WOODMONT PARK LN,LOUISVILLE,KY,40245,2003/09/23 00:00:00,322
95,2023/07/21 04:00:00+00,94,2023/06/14 00:00:00,91,2022/08/02 00:00:00,42501,695,SWIMMING AREA,191,SWIMMING POOL,BOULDER CREEK VANTAGE POINT #2 PHASE II,10400 PAVILION WAY EAST,LOUISVILLE,KY,40299,1990/08/14 00:00:00,323
96,2023/08/14 04:00:00+00,91,2023/07/10 00:00:00,93,2022/08/15 00:00:00,42581,695,SWIMMING AREA,191,SWIMMING POOL,THE SPRINGS CLUBHOUSE,1099 BALMORAL DRIVE,LOUISVILLE,KY,40205,1990/08/23 00:00:00,324
96,2023/04/06 04:00:00+00,98,2022/10/07 00:00:00,95,2022/04/13 00:00:00,43218,695,SWIMMING AREA,191,SWIMMING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,325
90,2023/04/06 04:00:00+00,88,2022/10/07 00:00:00,92,2022/04/13 00:00:00,43219,695,SWIMMING AREA,197,SPA,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,326
87,2023/04/06 04:00:00+00,95,2022/10/07 00:00:00,94,2022/04/13 00:00:00,43220,695,SWIMMING AREA,199,WADING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,327
94,2023/08/10 04:00:00+00,94,2023/07/11 00:00:00,95,2022/08/15 00:00:00,43221,945,SWIMMING AREA,199,WADING POOL,SBTS HEALTH & REC CENTER,2825 LEXINGTON RD,LOUISVILLE,KY,40280,1990/11/14 00:00:00,328
97,2023/07/26 04:00:00+00,94,2023/07/14 00:00:00,94,2022/08/16 00:00:00,44615,695,SWIMMING AREA,199,WADING POOL,SOUTH PARK COUNTRY CLUB - WADING POOL,915 SOUTH PARK RD,LOUISVILLE,KY,40118,1991/06/17 00:00:00,329
85,2023/07/26 04:00:00+00,97,2023/06/09 00:00:00,100,2022/07/05 00:00:00,44617,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,LOUISVILLE,KY,40118,1991/06/17 00:00:00,330
90,2023/07/28 04:00:00+00,94,2023/07/05 00:00:00,97,2022/07/18 00:00:00,44643,695,SWIMMING AREA,199,WADING POOL,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,1991/06/20 00:00:00,331
93,2023/07/28 04:00:00+00,87,2023/07/05 00:00:00,97,2022/07/18 00:00:00,44644,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN,LOUISVILLE,KY,40205,1991/06/20 00:00:00,332
89,2023/08/09 04:00:00+00,87,2023/06/06 00:00:00,93,2022/08/19 00:00:00,44751,702,SWIMMING AREA,191,SWIMMING POOL,GRAYSTONE MANOR CONDOS,3200 GRAYSTONE MANOR PARKWAY,LOUISVILLE,KY,40241,1991/07/08 00:00:00,333
85,2023/08/04 04:00:00+00,81,2023/06/16 00:00:00,94,2022/07/12 00:00:00,45506,695,SWIMMING AREA,191,SWIMMING POOL,MOCKINGBIRD GARDENS,299 MOCKINGBIRD GARDENS DR,LOUISVILLE,KY,40207,1991/11/19 00:00:00,334
80,2023/08/04 04:00:00+00,89,2023/06/02 00:00:00,96,2022/07/07 00:00:00,45508,695,SWIMMING AREA,199,WADING POOL,LOUISVILLE BOAT CLUB,4200 RIVER ROAD,LOUISVILLE,KY,40207,1991/11/19 00:00:00,335
83,2023/08/04 04:00:00+00,88,2023/06/02 00:00:00,96,2022/07/07 00:00:00,45509,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,LOUISVILLE BOAT CLUB,4200 RIVER ROAD,LOUISVILLE,KY,40207,1991/11/19 00:00:00,336
96,2023/08/16 04:00:00+00,96,2023/07/13 00:00:00,97,2022/07/25 00:00:00,46780,973,SWIMMING AREA,191,SWIMMING POOL,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,LOUISVILLE,KY,40205,1992/06/16 00:00:00,337
81,2023/08/28 04:00:00+00,97,2023/06/13 00:00:00,97,2022/08/15 00:00:00,46900,695,SWIMMING AREA,191,SWIMMING POOL,PROMENADE COURT TOWNHOMES,152 PROMENADE CT,LOUISVILLE,KY,40223,1993/05/28 00:00:00,338
88,2023/07/13 04:00:00+00,90,2023/06/30 00:00:00,95,2022/08/11 00:00:00,46985,440,SWIMMING AREA,191,SWIMMING POOL,CANTERBURY PLACE,1005 EAST BRIDGE COURT,LOUISVILLE,KY,40223,1992/07/21 00:00:00,339
86,2023/08/17 04:00:00+00,98,2023/07/17 00:00:00,94,2022/08/19 00:00:00,47145,695,SWIMMING AREA,191,SWIMMING POOL,WOODLANDS ON HARROD CREEK,5630 TIMBER CREEK CT,LOUISVILLE,KY,40059,1996/07/25 00:00:00,340
86,2023/01/04 05:00:00+00,83,2022/05/06 00:00:00,90,2021/12/17 00:00:00,47281,695,SWIMMING AREA,191,SWIMMING POOL,YMCA NORTHEAST-FAMILY POOL,9400 MILL BROOK RD,LOUISVILLE,KY,40223,1992/09/02 00:00:00,341
90,2023/08/30 04:00:00+00,88,2023/07/25 00:00:00,86,2022/08/08 00:00:00,47537,695,SWIMMING AREA,191,SWIMMING POOL,SPRINGHURST SWIMMING POOL,4200 SPRINGHURST BLVD,LOUISVILLE,KY,40241,1996/09/03 00:00:00,342
94,2023/08/30 04:00:00+00,86,2023/07/25 00:00:00,92,2022/08/08 00:00:00,47538,1008,SWIMMING AREA,199,WADING POOL,SPRINGHURST WADING POOL,4200 SPRINGHURST BLVD,LOUISVILLE,KY,40241,1996/09/03 00:00:00,343
91,2023/08/29 04:00:00+00,86,2023/03/22 00:00:00,93,2022/12/14 00:00:00,47621,695,SWIMMING AREA,191,SWIMMING POOL,ST. XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,LOUISVILLE,KY,40217,1992/10/28 00:00:00,344
88,2023/08/01 04:00:00+00,91,2023/06/15 00:00:00,91,2022/08/03 00:00:00,48379,695,SWIMMING AREA,191,SWIMMING POOL,STONECREST CONDOMINIUMS,750 ZORN AVE,LOUISVILLE,KY,40206,1993/03/16 00:00:00,345
95,2023/08/15 04:00:00+00,93,2023/06/27 00:00:00,95,2022/08/24 00:00:00,48976,524,SWIMMING AREA,191,SWIMMING POOL,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,LOUISVILLE,KY,40229,1993/06/18 00:00:00,346
81,2023/08/12 04:00:00+00,78,2023/06/06 00:00:00,100,2022/08/08 00:00:00,49413,695,SWIMMING AREA,191,SWIMMING POOL,SUTHERLAND,6800 WINDHAM PKWY,PROSPECT,KY,40059,1993/09/02 00:00:00,347
90,2023/08/14 04:00:00+00,92,2023/08/14 00:00:00,89,2023/07/11 00:00:00,50781,936,SWIMMING AREA,191,SWIMMING POOL,THE GARDENS OF EASTERN PARKWAY,1267 PARKWAY GARDEN CT,LOUISVILLE,KY,40204,1994/05/26 00:00:00,348
82,2023/07/25 04:00:00+00,80,2023/05/26 00:00:00,80,2022/08/18 00:00:00,51331,635,SWIMMING AREA,191,SWIMMING POOL,DORSEY HILLS CONDOMINIUM,10601 MCMEEKIN LN,LOUISVILLE,KY,40223,1994/08/04 00:00:00,349
57,2023/08/23 04:00:00+00,60,2023/06/14 00:00:00,96,2022/08/17 00:00:00,51429,695,SWIMMING AREA,191,SWIMMING POOL,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,PROSPECT,KY,40059,1994/08/17 00:00:00,350
98,2023/07/19 04:00:00+00,81,2023/06/21 00:00:00,91,2022/07/06 00:00:00,92827,605,SWIMMING AREA,191,SWIMMING POOL,SOUTHPOINT AT VALLEY FARMS,10200 RENAISSANCE VALLEY WAY,LOUISVILLE,KY,40272,2013/05/24 00:00:00,351
87,2023/08/24 04:00:00+00,90,2023/06/28 00:00:00,93,2022/08/02 00:00:00,98913,598,SWIMMING AREA,191,SWIMMING POOL,HOLIDAY INN EXPRESS,1921 BISHOP LANE,LOUISVILLE,KY,40218,1988/06/07 00:00:00,352
87,2023/08/01 04:00:00+00,92,2023/06/28 00:00:00,90,2022/08/17 00:00:00,64232,695,SWIMMING AREA,199,WADING POOL,WOODMONT,4120 WOODMONT PARK LN,LOUISVILLE,KY,40245,2003/09/29 00:00:00,353
100,2023/06/30 04:00:00+00,100,2023/06/23 00:00:00,100,2022/08/08 00:00:00,98925,695,SWIMMING AREA,198,SPLASH PAD,ROBSION PARK SPLASH PAD,8125R LAGRANGE RD,LYNDON,KY,40222,1988/06/07 00:00:00,354
84,2023/08/28 04:00:00+00,90,2023/07/03 00:00:00,96,2022/07/29 00:00:00,64284,695,SWIMMING AREA,191,SWIMMING POOL,RESIDENCE INN - LOUISVILLE AIRPORT,700 PHILLIPS LN,LOUISVILLE,KY,40209,2005/07/19 00:00:00,355
92,2023/07/20 04:00:00+00,84,2023/06/02 00:00:00,95,2022/08/18 00:00:00,93087,613,SWIMMING AREA,191,SWIMMING POOL,CLAIBORNE CROSSING,14601 PULPIT DRIVE,LOUISVILLE,KY,40245,2014/04/10 00:00:00,356
84,2023/10/11 04:00:00+00,87,2023/04/25 00:00:00,85,2022/09/19 00:00:00,98992,695,SWIMMING AREA,191,SWIMMING POOL,FAIRFIELD INN AND SUITES,1220 KENTUCKY MILLS DR,LOUISVILLE,KY,40299,1988/06/07 00:00:00,357
100,2023/07/24 04:00:00+00,100,2023/05/25 00:00:00,87,2022/08/01 00:00:00,64288,399,SWIMMING AREA,191,SWIMMING POOL,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,LOUISVILLE,KY,40291,2005/07/18 00:00:00,358
80,2023/07/31 04:00:00+00,95,2023/05/26 00:00:00,90,2022/08/25 00:00:00,29260,695,SWIMMING AREA,191,SWIMMING POOL,PLAINVIEW APTS,1000 STONE SPRING WAY,LOUISVILLE,KY,40223,1988/06/06 00:00:00,359
94,2023/07/28 04:00:00+00,89,2023/04/18 00:00:00,98,2022/09/27 00:00:00,99125,695,SWIMMING AREA,191,SWIMMING POOL,MAIN & CLAY APARTMENTS,633 E MAIN ST.,LOUISVILLE,KY,40202,2018/07/27 00:00:00,360
87,2023/07/19 04:00:00+00,86,2023/05/22 00:00:00,85,2022/07/11 00:00:00,64340,695,SWIMMING AREA,191,SWIMMING POOL,RESERVE AT GLENMARY ATTN: JIM BRYAN,10719 PROVIDENCE DR,LOUISVILLE,KY,40291,2005/08/18 00:00:00,361
98,2023/08/01 04:00:00+00,82,2023/06/14 00:00:00,100,2022/08/30 00:00:00,99201,695,SWIMMING AREA,191,SWIMMING POOL,SPRINGS AT HURSTBOURNE,9202 BUNSEN PARK DR,LOUISVILLE,KY,40220,2016/09/22 00:00:00,362
97,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29263,695,SWIMMING AREA,193,DIVING POOL,JEFFERSONTOWN-PLAINVIEW SWIM,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,363
97,2023/04/21 04:00:00+00,98,2022/11/18 00:00:00,95,2022/04/29 00:00:00,64504,695,SWIMMING AREA,197,SPA,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,LOUISVILLE,KY,40299,2000/07/25 00:00:00,364
95,2023/08/05 04:00:00+00,100,2023/07/07 00:00:00,100,2022/08/09 00:00:00,99408,695,SWIMMING AREA,198,SPLASH PAD,EP TOM SAWYER STATE PARK,3000 FREYS HILL RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,365
98,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29264,695,SWIMMING AREA,191,SWIMMING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,366
95,2023/04/21 04:00:00+00,96,2022/11/18 00:00:00,96,2022/04/29 00:00:00,64505,695,SWIMMING AREA,191,SWIMMING POOL,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,LOUISVILLE,KY,40299,2000/07/25 00:00:00,367
91,2023/08/10 04:00:00+00,85,2023/06/30 00:00:00,95,2022/08/11 00:00:00,99437,869,SWIMMING AREA,191,SWIMMING POOL,AVENUE APARTMENTS,1019 EVERETT AVE,LOUISVILLE,KY,40204,1988/06/07 00:00:00,368
100,2023/07/27 04:00:00+00,100,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29265,779,SWIMMING AREA,191,SWIMMING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,LOUISVILLE,KY,40223,1988/06/06 00:00:00,369
100,2023/08/01 04:00:00+00,100,2023/06/02 00:00:00,100,2022/07/19 00:00:00,64575,695,SWIMMING AREA,199,WADING POOL,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,LOUISVILLE,KY,40222,2005/05/27 00:00:00,370
85,2023/07/25 04:00:00+00,82,2023/06/15 00:00:00,90,2022/07/22 00:00:00,99462,695,SWIMMING AREA,191,SWIMMING POOL,LITTLE SPRING FARM,11600 VISTA CLUB DRIVE,LOUISVILLE,KY,40291,2016/03/22 00:00:00,371
91,2023/07/19 04:00:00+00,91,2023/04/28 00:00:00,93,2022/08/09 00:00:00,64696,841,SWIMMING AREA,191,SWIMMING POOL,VILLAGES OF PARK DUVALLE II,1804 RUSSELL LEE DRIVE,LOUISVILLE,KY,40211,2000/09/07 00:00:00,372
94,2023/07/27 04:00:00+00,98,2023/05/31 00:00:00,100,2022/07/22 00:00:00,29267,695,SWIMMING AREA,199,WADING POOL,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,JEFFERSONTOWN,KY,40223,1988/06/06 00:00:00,373
90,2023/04/05 04:00:00+00,95,2022/11/01 00:00:00,95,2022/04/27 00:00:00,64893,695,SWIMMING AREA,191,SWIMMING POOL,BAPTIST MILESTONE THERAPY,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/18 00:00:00,374
90,2023/05/03 04:00:00+00,95,2022/11/30 00:00:00,95,2022/02/23 00:00:00,29270,695,SWIMMING AREA,191,SWIMMING POOL,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,LOUISVILLE,KY,40213,1988/06/06 00:00:00,375
97,2023/04/05 04:00:00+00,97,2022/11/01 00:00:00,97,2022/04/27 00:00:00,64902,695,SWIMMING AREA,197,SPA,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/18 00:00:00,376
94,2023/07/22 04:00:00+00,95,2023/06/21 00:00:00,97,2022/07/21 00:00:00,29275,695,SWIMMING AREA,191,SWIMMING POOL,POPLAR TERRACE APTS,1106 POPLAR LEVEL PLAZA,LOUISVILLE,KY,40217,1991/08/27 00:00:00,377
92,2023/04/05 04:00:00+00,87,2022/11/01 00:00:00,94,2022/04/27 00:00:00,64951,695,SWIMMING AREA,191,SWIMMING POOL,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,LOUISVILLE,KY,40207,2000/10/29 00:00:00,378
84,2023/08/04 04:00:00+00,77,2023/06/29 00:00:00,82,2022/08/08 00:00:00,29289,695,SWIMMING AREA,191,SWIMMING POOL,CHEROKEE GARDEN CONDOS,1040 CHEROKEE RD.,LOUISVILLE,KY,40204,1988/06/07 00:00:00,379
91,2023/08/05 04:00:00+00,95,2023/06/09 00:00:00,93,2022/08/24 00:00:00,65165,393,SWIMMING AREA,191,SWIMMING POOL,INDIAN FALLS,9420 RIVER TRAIL DR,LOUISVILLE,KY,40229,2000/12/07 00:00:00,380
90,2023/08/23 04:00:00+00,90,2023/07/14 00:00:00,97,2022/08/11 00:00:00,29293,695,SWIMMING AREA,191,SWIMMING POOL,RIVER VALLEY CLUB,4701 RIVER RD,LOUISVILLE,KY,40222,1988/08/03 00:00:00,381
90,2023/08/05 04:00:00+00,95,2023/06/09 00:00:00,93,2022/08/24 00:00:00,65166,695,SWIMMING AREA,199,WADING POOL,INDIAN FALLS,9420 RIVER TRAIL DR,LOUISVILLE,KY,40229,2000/12/07 00:00:00,382
99,2022/05/03 04:00:00+00,96,2021/12/08 00:00:00,100,2019/10/14 00:00:00,29300,695,SWIMMING AREA,191,SWIMMING POOL,CHURCHILL PARK SCHOOL,435 BOXLEY AVE.,LOUISVILLE,KY,40209,1988/06/07 00:00:00,383
73,2022/02/23 05:00:00+00,95,2021/04/30 00:00:00,84,2020/12/04 00:00:00,65220,695,SWIMMING AREA,191,SWIMMING POOL,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,2007/09/20 00:00:00,384
91,2023/08/14 04:00:00+00,90,2023/06/28 00:00:00,91,2022/08/08 00:00:00,29302,359,SWIMMING AREA,191,SWIMMING POOL,COACH HOUSE CONDOMINIUMS,5800 COACH GATE WYNDE,LOUISVILLE,KY,40207,1988/06/07 00:00:00,385
86,2023/08/30 04:00:00+00,93,2023/06/28 00:00:00,100,2022/08/18 00:00:00,29303,695,SWIMMING AREA,191,SWIMMING POOL,COACH GATE CONDOMINIUMS,1111 WELLINGTON PL,LOUISVILLE,KY,40207,1988/06/07 00:00:00,386
100,2023/08/22 04:00:00+00,80,2023/07/21 00:00:00,96,2022/07/14 00:00:00,29307,695,SWIMMING AREA,191,SWIMMING POOL,COUNTRY ACRES APARTMENTS,102 COUNTRY ACRES,LOUISVILLE,KY,40218,1988/06/07 00:00:00,387
89,2023/09/06 04:00:00+00,82,2023/03/15 00:00:00,78,2023/01/06 00:00:00,29311,695,SWIMMING AREA,191,SWIMMING POOL,ROYAL AMBASSADOR,1602 GARDINER LN,LOUISVILLE,KY,40205,1988/06/07 00:00:00,388
88,2023/08/01 04:00:00+00,93,2023/05/31 00:00:00,94,2022/08/03 00:00:00,29314,695,SWIMMING AREA,191,SWIMMING POOL,ROYAL ARMS APTS,1900 BASHFORD MANOR LN,LOUISVILLE,KY,40218,1988/06/07 00:00:00,389
93,2023/03/24 04:00:00+00,93,2022/09/20 00:00:00,84,2022/03/17 00:00:00,29315,695,SWIMMING AREA,191,SWIMMING POOL,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,LOUISVILLE,KY,40206,1988/08/03 00:00:00,390
97,2023/08/14 04:00:00+00,100,2023/06/28 00:00:00,91,2022/08/08 00:00:00,29317,695,SWIMMING AREA,191,SWIMMING POOL,ROYAL COACH CONDOMINIUMS,5701 COACH GATE WYNDE,LOUISVILLE,KY,40207,1988/06/07 00:00:00,391
92,2023/08/15 04:00:00+00,97,2023/07/10 00:00:00,97,2022/08/15 00:00:00,29320,695,SWIMMING AREA,191,SWIMMING POOL,ROYAL OAKS CONDOS,1901 MANOR HOUSE DR,LOUISVILLE,KY,40220,1988/06/07 00:00:00,392
95,2023/07/20 04:00:00+00,93,2023/06/15 00:00:00,98,2022/08/03 00:00:00,29321,695,SWIMMING AREA,191,SWIMMING POOL,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,LOUISVILLE,KY,40206,1988/06/07 00:00:00,393
100,2023/08/16 04:00:00+00,100,2023/06/27 00:00:00,100,2022/08/08 00:00:00,29326,751,SWIMMING AREA,191,SWIMMING POOL,DEVONSHIRE APARTMENTS,8301 DONCASTER WAY,LOUISVILLE,KY,40222,1988/06/07 00:00:00,394
92,2023/09/19 04:00:00+00,92,2023/04/18 00:00:00,89,2022/09/12 00:00:00,29328,695,SWIMMING AREA,191,SWIMMING POOL,SHAWNEE HIGH SCHOOL,4010 W. MARKET STREET,LOUISVILLE,KY,40212,2002/03/04 00:00:00,395
100,2023/08/15 04:00:00+00,97,2023/07/06 00:00:00,100,2022/07/19 00:00:00,29334,695,SWIMMING AREA,191,SWIMMING POOL,SHENANDOAH CONDOS,1 DUPONT WAY,LOUISVILLE,KY,40207,1988/06/07 00:00:00,396
88,2023/07/19 04:00:00+00,83,2023/06/05 00:00:00,97,2022/08/24 00:00:00,29336,695,SWIMMING AREA,191,SWIMMING POOL,DOUGLASS HILLS CONDO,800 LOGSDON CT,LOUISVILLE,KY,40243,1988/06/07 00:00:00,397
95,2023/07/19 04:00:00+00,89,2023/06/29 00:00:00,91,2022/08/19 00:00:00,29337,695,SWIMMING AREA,199,WADING POOL,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,LOUISVILLE,KY,40243,1988/06/07 00:00:00,398
89,2023/07/19 04:00:00+00,89,2023/06/29 00:00:00,92,2022/08/19 00:00:00,29338,374,SWIMMING AREA,192,SWIMMING / DIVING POOL,DOUGLASS HILLS SWIM CLUB,501 GATEHOUSE LN,LOUISVILLE,KY,40243,1988/06/07 00:00:00,399
92,2023/08/05 04:00:00+00,93,2023/06/08 00:00:00,98,2022/08/09 00:00:00,29340,695,SWIMMING AREA,192,SWIMMING / DIVING POOL,EP TOM SAWYER STATE PARK,3000 FREYS HILL RD,LOUISVILLE,KY,40241,1988/06/07 00:00:00,400
100,2023/07/31 04:00:00+00,100,2023/06/28 00:00:00,95,2022/08/01 00:00:00,112636,695,SWIMMING AREA,195,WATERSLIDE,KY KINGDOM - WIKI WIKI WAI,937 PHILLIPS LANE,LOUISVILLE,KY,40209,1988/06/07 00:00:00,401
92,2023/07/25 04:00:00+00,93,2023/06/06 00:00:00,95,2022/08/03 00:00:00,112637,695,SWIMMING AREA,199,WADING POOL,KY KINGDOM - BUCCANEER BEACH,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/28 00:00:00,402
92,2023/08/05 04:00:00+00,84,2023/06/13 00:00:00,95,2022/08/03 00:00:00,112638,695,SWIMMING AREA,191,SWIMMING POOL,KY KINGDOM - SPLASH ZONE,937 PHILLIPS LANE,LOUISVILLE,KY,40209,2021/05/28 00:00:00,403
90,2023/09/15 04:00:00+00,93,2023/04/06 00:00:00,93,2022/11/17 00:00:00,112786,695,SWIMMING AREA,191,SWIMMING POOL,FAIRFIELD INN & SUITES,653 PHILLIPS LN,LOUISVILLE,KY,40209,2021/06/03 00:00:00,404
88,2023/08/10 04:00:00+00,81,2023/05/31 00:00:00,94,2022/08/22 00:00:00,112904,695,SWIMMING AREA,191,SWIMMING POOL,TANGLEWOOD APARTMENTS,500 BERMUDA LANE,LOUISVILLE,KY,40213,2021/06/21 00:00:00,405
84,2023/08/04 04:00:00+00,91,2023/06/16 00:00:00,91,2022/08/04 00:00:00,112908,695,SWIMMING AREA,191,SWIMMING POOL,UNION AT J-TOWN APARTMENTS,10101 GRAND AVE,LOUISVILLE,KY,40299,1988/06/07 00:00:00,406
93,2023/08/09 04:00:00+00,94,2023/05/12 00:00:00,80,2022/07/28 00:00:00,112930,695,SWIMMING AREA,191,SWIMMING POOL,BEECHER TERRACE,980 W LIBERTY STREET,LOUISVILLE,KY,40203,1988/06/07 00:00:00,407
100,2023/08/09 04:00:00+00,100,2023/05/12 00:00:00,95,2022/07/28 00:00:00,112931,695,SWIMMING AREA,199,WADING POOL,BEECHER TERRACE,980 W LIBERTY ST,LOUISVILLE,KY,40203,1988/06/07 00:00:00,408
92,2023/08/07 04:00:00+00,86,2023/06/21 00:00:00,93,2022/07/15 00:00:00,113042,695,SWIMMING AREA,191,SWIMMING POOL,HOMEWOOD SUITES,130 CENTRAL AVE,LOUISVILLE,KY,40209,1988/06/07 00:00:00,409
80,2023/07/14 04:00:00+00,92,2023/05/30 00:00:00,82,2022/11/28 00:00:00,114078,695,SWIMMING AREA,191,SWIMMING POOL,DONERAIL RUN,11404 TAYLORSVILLE RD,LOUISVILLE,KY,40299,1988/06/07 00:00:00,410
