zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
39043,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39042,18642,Tennessee Valle Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39045,18642,Tennessee Vallevy Authority,S,Bgundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39044,18642,Tennessee Valley Authority,S,Bundled,Fedelral,0.1155687593606521,0.0406890324597121,0.0
39047,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38804,18642,Tennessee Valley Authority,MS,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
38802,18642,Tennessee Valley Authority,MS,uBndled,Federal,0.1155687593606521,0.0406890324597121,0.0
38801,18642,Tennessee Valley Authority,MS,Bunlded,eFderal,0.1155687593606521,0.0406890324597121,0.0
39339,18642,Tennessee Valley Authority,MS,dBundled,Fedceral,0.1155687593606521,0.0406890324597121,0.0
39338,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39332,18642,Tennessee Valley Authority,MS,Bundled,Federl,0.1155687593606521,0.0406890324597121,0.0
39330,18642,Tennessee Valley Autthority,MS,Bundlqed,Federanl,0.1155687593606521,0.0406890324597121,0.0
39337,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39336,18642,Tennessee Valley Authorty,S,Bundled,Federavl,0.1155687593606521,0.0406890324597121,0.0
38880,18642,Tennessee Valley Authority,S,Bundld,Federla,0.1155687593606521,0.0406890324597121,0.0
39160,18642,Tennessee Valley Authority,MlS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39167,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38965,18642,Tennessee Valley Authority,SM,Bundled,Fedgeral,0.1155687593606521,0.0406890324597121,0.0
38964,18642,Tennessee Valley Authority,MS,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
38967,18642,Tennessee Vallney Authority,MS,Bundled,Feeral,0.1155687593606521,0.0406890324597121,0.0
38966,18642,Tennessee Valley Authority,SM,undled,Federal,0.1155687593606521,0.0406890324597121,0.0
38961,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38963,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38962,18642,Tennessee Valley Authority,MS,Bnundled,Federla,0.1155687593606521,0.0406890324597121,0.0
39702,18642,Tennesse eValley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39703,18642,Tennessee Vally Authority,MS,undled,Federal,0.1155687593606521,0.0406890324597121,0.0
39701,18642,Tennessee Valley Authority,MkS,Bundlued,Federal,0.1155687593606521,0.0406890324597121,0.0
39705,18642,Tennessee Valley Authority,MS,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
38858,18642,Tnnessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38960,18642,Tennessee Valley Auythority,MS,undled,Federal,0.1155687593606521,0.0406890324597121,0.0
38652,18642,Tennessee Valley Authority,MxS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38654,18642,Tennessee Valley Authority,MS,Bundled,Fedekral,0.1155687593606521,0.0406890324597121,0.0
38668,18642,Tennessee Valley Authority,MS,Bunlded,Federal,0.1155687593606521,0.0406890324597121,0.0
38666,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38665,18642,Tennessee Valley Authority,gMS,Bundled,Federl,0.1155687593606521,0.0406890324597121,0.0
38663,18642,Tennessee Valley Authoprity,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38661,18642,Tennessee Valley Authority,McS,nBundled,ederal,0.1155687593606521,0.0406890324597121,0.0
39208,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39704,18642,Tennessee Valley Authority,MS,Bundled,Fedeal,0.1155687593606521,0.0406890324597121,0.0
39080,18642,Tennessee Valley Authority,SM,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
39288,18642,Tennessee Valley Authority,MS,Bunmdled,Federal,0.1155687593606521,0.0406890324597121,0.0
39098,18642,Tennessee Valley Authority***,S,Bundled,Federla,0.1155687593606521,0.0406890324597121,0.0
39094,18642,Tennessee Valley Authority,MS,Bundled,iFederal,0.1155687593606521,0.0406890324597121,0.0
39092,18642,Tennessee Valley Authoriyt,MS,Bjundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39090,18642,Tennessee Valley Authority,SM,Bunlded,eFderal,0.1155687593606521,0.0406890324597121,0.0
38877,18642,Tennessee Valley Authority,MS,Bundled,Federla,0.1155687593606521,0.0406890324597121,0.0
38876,18642,Tennessee Valley Authority,MS,Bsundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38875,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38874,18642,Tennessee Valley Authority***,SM,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
38873,18642,Tennessee Valley Authoriyt,MlS,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38871,18642,Tennessee Valley Authorfity,cMS,Bundlde,Feedral,0.1155687593606521,0.0406890324597121,0.0
38870,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38879,18642,Tennessee Valley Authoxrity,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38878,18642,Tennessee Valley Authority,S,Bunddled,Federal,0.1155687593606521,0.0406890324597121,0.0
39111,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39117,18642,Tennessee Valley Authority,MS,Bundleyd,Federal,0.1155687593606521,0.0406890324597121,0.0
39114,18642,Tennessee Vhalley Authority,MS,Bundled,Federcal,0.1155687593606521,0.0406890324597121,0.0
38680,18642,Tennesseqe Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39773,18642,Tennessee Valley Aluthority,eMS,Bundled,Fedreal,0.1155687593606521,0.0406890324597121,0.0
39772,18642,Tennessee Valley Authority,S,cBundled,Fedral,0.1155687593606521,0.0406890324597121,0.0
39771,18642,Tennessee Valley Authority,MS,Budnled,Federal,0.1155687593606521,0.0406890324597121,0.0
39776,18642,hTennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39361,18642,Tennesee Valley Authority,MS,Bunded,Federal,0.1155687593606521,0.0406890324597121,0.0
39365,18642,Tennessee Valle Authority,fMS,Bunlded,Federal,0.1155687593606521,0.0406890324597121,0.0
38926,18642,Tennessee Valley Authority,MS,Bundlzed,Federal,0.1155687593606521,0.0406890324597121,0.0
38929,18642,Tennessee Valley Authority,MS,Bunndled,Feedral,0.1155687593606521,0.0406890324597121,0.0
38928,18642,Tennessee Valley Authority,MyS,Bundkled,Federal,0.1155687593606521,0.0406890324597121,0.0
39193,18642,Tenenssee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39192,18642,Tennesse Valley Authority,S,Bundeld,zFederal,0.1155687593606521,0.0406890324597121,0.0
38619,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38618,18642,Tennessee Valley Authoriy,MS,Buundled,Federla,0.1155687593606521,0.0406890324597121,0.0
38617,18642,Tennessee Valley Authoriy,MS,Bundled,Federall,0.1155687593606521,0.0406890324597121,0.0
38614,18642,Tennessee Valley Authrity,MS,Budnled,Federal,0.1155687593606521,0.0406890324597121,0.0
38611,18642,Tennessee Valley Authocrity,SM,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38610,18642,Tennessee Valley Authority,lMS,kBundled,Fbederal,0.1155687593606521,0.0406890324597121,0.0
39067,18642,Tennessee Valuley Authority,MaS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38828,18642,Tennesee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38829,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38824,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38825,18642,Tennessee Valley Authority,S,Bundlevd,Federal,0.1155687593606521,0.0406890324597121,0.0
38826,18642,Tennessee Valle Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38827,18642,Tennessee Vallyey Authority,MS,Bunded,Federal,0.1155687593606521,0.0406890324597121,0.0
38820,18642,Tennessee Valley Authortiy,MhS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38821,18642,Tennessee Valley uthority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39346,18642,Tennessee Valqley Authority,MS,Bunlded,Federal,0.1155687593606521,0.0406890324597121,0.0
39350,18642,dTennessee Valley Authority,MS,Bundled,eFderal,0.1155687593606521,0.0406890324597121,0.0
39352,18642,Tennessee Valley Authority,MiS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39354,18642,Tennesee Valley Authority,MS,Buvndled,Federal,0.1155687593606521,0.0406890324597121,0.0
39356,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39359,18642,Tennesee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39358,18642,Tennessee Valley Authority,MS,Bunlded,Federal,0.1155687593606521,0.0406890324597121,0.0
39145,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39148,18642,Tennessee Valley Authrity,S,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38949,18642,Tennessee Valley Authority,S,Budled,eFderal,0.1155687593606521,0.0406890324597121,0.0
38948,18642,Tennessee ValleyAuthority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38940,18642,Tennessee Valley Authority,MS,Bundlned,Federal,0.1155687593606521,0.0406890324597121,0.0
38945,18642,Tennessee Valley Authority,MS,Bunled,Federal,0.1155687593606521,0.0406890324597121,0.0
38944,18642,Tennessee Valley Authority,MS,Bundled,eFderal,0.1155687593606521,0.0406890324597121,0.0
38645,18642,Tennessee Valley Authoriyt,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38646,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38647,18642,TennesseeV alley Authority,S,Bundled,Federjal,0.1155687593606521,0.0406890324597121,0.0
38641,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38642,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38649,18642,Tennessee Valley Authoriyt,MS,aBundled,Federla,0.1155687593606521,0.0406890324597121,0.0
38664,18642,Tennessee Valley Authorty,MlS,Budled,Fedteral,0.1155687593606521,0.0406890324597121,0.0
39309,18642,Tennessee Valley Authority,MS,Bwundled,Fepderal,0.1155687593606521,0.0406890324597121,0.0
39307,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39305,18642,Tennessee Valley Authority,MS,Bundeld,Federatl,0.1155687593606521,0.0406890324597121,0.0
38951,18642,Tennessee Valley Authority***,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38958,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39171,18642,Tennessee Valley Authority,SM,Bundled,Fdeeral,0.1155687593606521,0.0406890324597121,0.0
39170,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39176,18642,Tennessee Valley Auhtority,MgS,uBndled,Federal,0.1155687593606521,0.0406890324597121,0.0
39710,18642,Tennessee Valleyb Authority,SM,Bundeld,Federpal,0.1155687593606521,0.0406890324597121,0.0
38737,18642,Tennessee Valley Aubthority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38913,18642,Tennessee Valley Authority,MS,Byundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38914,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38915,18642,Tennessee Valley Authority,MS,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38916,18642,Tennessee Valley Authority,MS,Bundaled,Federal,0.1155687593606521,0.0406890324597121,0.0
38679,18642,Tennaessee Valley Authority,MS,Bundled,Federazl,0.1155687593606521,0.0406890324597121,0.0
38675,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38674,18642,Tennessee Valley Authority,MS,undled,Federal,0.1155687593606521,0.0406890324597121,0.0
38677,18642,Tennesse eValley Authority,MS,Bundled,Fedral,0.1155687593606521,0.0406890324597121,0.0
38676,18642,Tennessee Valle yAuthority,MS,Bunded,Federxal,0.1155687593606521,0.0406890324597121,0.0
38671,18642,Tennessee aVlley Authority,MS,Bundled,Fejderal,0.1155687593606521,0.0406890324597121,0.0
38670,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38673,18642,Tenessee Valley Authority,MS,Bundled,Fhederal,0.1155687593606521,0.0406890324597121,0.0
38672,18642,Tennesseve Valley Authority,S,Bundld,Federal,0.1155687593606521,0.0406890324597121,0.0
39232,18642,Tennessee Valley Authorty,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38650,18642,Tennessee Valley Authority,MS,Bnudled,Fededral,0.1155687593606521,0.0406890324597121,0.0
39087,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39082,18642,Tennessee Valley Authority,mMS,Bdundled,qFederal,0.1155687593606521,0.0406890324597121,0.0
38848,18642,Tennessee Vaflley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38843,18642,Tennesee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38841,18642,Tennessee Valley Authority,MS,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
38846,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38847,18642,Tennessee Valley Authority,MS,Bundlled,Federal,0.1155687593606521,0.0406890324597121,0.0
38844,18642,Tennessee Valley Authoriyt,MeS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39746,18642,Tennessee Valley Authority,MS,Bundled,Feedral,0.1155687593606521,0.0406890324597121,0.0
39747,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39744,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39745,18642,Tennessee Valley Authority,MS,Bundlved,Fedearl,0.1155687593606521,0.0406890324597121,0.0
39743,18642,Tennessee ValleyAuthority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39740,18642,Tennessee Valleky Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39741,18642,Tennessee Valley Authority,MS,Bundled,Fedral,0.1155687593606521,0.0406890324597121,0.0
38921,18642,Tennessee Valley uthority,MS,Bundlued,Federal,0.1155687593606521,0.0406890324597121,0.0
38920,18642,Tennessee Valley Authority,S,undled,Fedehral,0.1155687593606521,0.0406890324597121,0.0
38922,18642,Tennessee Valley Authority***,gMS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38925,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38927,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38622,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38623,18642,Tennessee Valley Authority,MS,Bundled,Federla,0.1155687593606521,0.0406890324597121,0.0
38620,18642,Tennessee Valey Authority,MS,Bundled,eFderal,0.1155687593606521,0.0406890324597121,0.0
38621,18642,Tennessee Valley Authority,MS,Budnled,Federla,0.1155687593606521,0.0406890324597121,0.0
38626,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38627,18642,Tennessee Valley Authority,S,Bnudled,Federal,0.1155687593606521,0.0406890324597121,0.0
38625,18642,Tennessee Valley Authority,MS,Bundled,Fedearl,0.1155687593606521,0.0406890324597121,0.0
38628,18642,Tennkessee Valley Authority,MS,Bunudled,eFderal,0.1155687593606521,0.0406890324597121,0.0
38629,18642,Tennessee Vawlley Authority,MS,Bundled,Federaal,0.1155687593606521,0.0406890324597121,0.0
39051,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39057,18642,Tennesseee Valley Authority,MS,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38833,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38835,18642,Tennessee Valley Auhtority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38834,18642,Tennessee Valley Authority,MS,Budled,Federal,0.1155687593606521,0.0406890324597121,0.0
38839,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38838,18642,Tennessee Vlley Authority,MS,Bdundled,Federl,0.1155687593606521,0.0406890324597121,0.0
39325,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39326,18642,Tennessee Vlaley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39327,18642,Tennessee Valley Authority,SM,Bunlded,Federal,0.1155687593606521,0.0406890324597121,0.0
39320,18642,Tennessee Valley Authority,S,Bundlbed,Fedral,0.1155687593606521,0.0406890324597121,0.0
39323,18642,Tennesee Valley Authority,MS,pBundled,Federaql,0.1155687593606521,0.0406890324597121,0.0
39328,18642,cTennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39157,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39153,18642,Tennessee Valley Authority,aMS,Bundled,Fedreal,0.1155687593606521,0.0406890324597121,0.0
39152,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39151,18642,Tennessee Valley Authorirty,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39737,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39736,18642,Tennessee Valley Authority,MkS,Bunldled,Federal,0.1155687593606521,0.0406890324597121,0.0
39735,18642,Tennessee Valley Authority,mMS,Bndled,Federal,0.1155687593606521,0.0406890324597121,0.0
39730,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39739,18642,Tennessee Valley Authorizty,MS,Bundled,Fepderal,0.1155687593606521,0.0406890324597121,0.0
38659,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38658,18642,Tennessee Valley Authority,S,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38651,18642,Tennessee Valley Aguthority,MS,gBundled,Febderal,0.1155687593606521,0.0406890324597121,0.0
38655,18642,Tennessee Valley Authority,SM,Bundkled,ederal,0.1155687593606521,0.0406890324597121,0.0
39211,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39218,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38803,18642,Tennessee Valley Authority,MS,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38902,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39298,18642,Tennessee Valley Authority,S,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38683,18642,Tennessee Valley Authority,S,Bunded,Federal,0.1155687593606521,0.0406890324597121,0.0
38860,18642,Tennessee Valley Autority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38862,18642,Tennessee Valley Authoriy,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38863,18642,ennessee Valley Authority,SM,Bundled,Feeral,0.1155687593606521,0.0406890324597121,0.0
38864,18642,Tennessee Valley Authaority,MS,Bunlded,Fderal,0.1155687593606521,0.0406890324597121,0.0
38865,18642,Tennesee Valley Authority,S,Bundled,Feeral,0.1155687593606521,0.0406890324597121,0.0
38866,18642,Tennessee Valley Authority,MS,Bundled,ederal,0.1155687593606521,0.0406890324597121,0.0
38868,18642,Tennessee Valley Authortiy,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38869,18642,Tennessee Valley Authority,S,Bundled,Federlal,0.1155687593606521,0.0406890324597121,0.0
39108,18642,Tennessee Valley Authority,SM,Bunled,Federal,0.1155687593606521,0.0406890324597121,0.0
39109,18642,Tennessee Valley Authroity,MS,uBndled,Fedeural,0.1155687593606521,0.0406890324597121,0.0
39107,18642,Tennessee Valley Authority,SM,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39769,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39766,18642,Tennessee Valley Authority,SM,Bunded,Federal,0.1155687593606521,0.0406890324597121,0.0
39767,18642,Tennessee Valley Authority,SM,Bundlde,Federal,0.1155687593606521,0.0406890324597121,0.0
39760,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
39762,18642,Tennessee Valley Authority,MS,uBndled,Federaal,0.1155687593606521,0.0406890324597121,0.0
39189,18642,Tennessee Valley Authority,MS,Bundled,Federl,0.1155687593606521,0.0406890324597121,0.0
38685,18642,Tennessee Valley Authortiy,MpS,Bundled,Fedearl,0.1155687593606521,0.0406890324597121,0.0
38686,18642,Tennessee Valley Autjhority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
38849,18642,Tennessee Valley Authority,MS,Bundled,Federal,0.1155687593606521,0.0406890324597121,0.0
28611,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28616,18642,Tennessee Valey Authority,NC,Bundled,ederal,0.0908502193440568,0.0,0.0
28615,18642,Tennessee Valley Authoriyt,CN,Bundled,Fedral,0.0908502193440568,0.0,0.0
28692,18642,Tennesese Valley Authority,CN,uBndled,Fedral,0.0908502193440568,0.0,0.0
28698,18642,Tennessee Valley Authority,NC,Bundled,ederal,0.0908502193440568,0.0,0.0
28717,18642,Tennessee Valley Authority,NC,undled,Federnal,0.0908502193440568,0.0,0.0
28716,18642,Tennessee Valley Authority,NC,Bundleqd,Federal,0.0908502193440568,0.0,0.0
28715,18642,Tennessee Valley Authority,rNC,Bnudled,Federal,0.0908502193440568,0.0,0.0
28714,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28713,18642,cTennessee Valley Authority,NC,Budnled,Federal,0.0908502193440568,0.0,0.0
28712,18642,Tennessee Valley Authority,CN,Bundled,Federal,0.0908502193440568,0.0,0.0
28711,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28719,18642,Tennessee Valley Authority,C,Bundled,Federal,0.0908502193440568,0.0,0.0
28655,18642,Tensnessee Valley Authority,CN,Bundled,Federal,0.0908502193440568,0.0,0.0
28653,18642,Tennessee Valley Authority,NC,Bundlebd,Federal,0.0908502193440568,0.0,0.0
28793,18642,Tennessee Valley Authority,C,Bundlde,Federal,0.0908502193440568,0.0,0.0
28792,18642,Tennessee Valley Authority,C,Bundled,Federal,0.0908502193440568,0.0,0.0
28791,18642,Tennessee Valley Auhority,dNC,undled,Feeral,0.0908502193440568,0.0,0.0
28662,18642,Tennessee Valley Authority,CN,Budnled,Federal,0.0908502193440568,0.0,0.0
28748,18642,Tennessee Valley Authrity,NC,Bundled,Fedearl,0.0908502193440568,0.0,0.0
28744,18642,Tennessee Valley Authority,NC,Bundled,Federbal,0.0908502193440568,0.0,0.0
28745,18642,Tennessee Valley Authority,NC,Bundled,Feeral,0.0908502193440568,0.0,0.0
28747,18642,Tennessee Valljey Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28740,18642,Tennessee Valley Authority,xNC,Bundled,Federal,0.0908502193440568,0.0,0.0
28741,18642,Tennessee Valley Authority,NC,Bundled,eFderal,0.0908502193440568,0.0,0.0
28742,18642,Tennessee Valley Authority,NC,Bundld,Feeral,0.0908502193440568,0.0,0.0
28743,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28810,18642,Tennessee Valley Authority,NC,Bundled,Fedearl,0.0908502193440568,0.0,0.0
28813,18642,Tennessee Vallrey Authority,CN,Bundled,Federal,0.0908502193440568,0.0,0.0
28814,18642,Tennessee Valley Authority,CN,Bundled,Fwederal,0.0908502193440568,0.0,0.0
28815,18642,Tennssee Valley Authority,NC,Bundlehd,Fedearl,0.0908502193440568,0.0,0.0
28816,18642,Tennessee Valley Authority,C,Bundled,Federal,0.0908502193440568,0.0,0.0
28705,18642,Tennessee Valely Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28775,18642,Tnenessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28774,18642,Tennessee Valley Authority***,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28777,18642,Tennessee Valley Authority,NfC,Bundled,Federal,0.0908502193440568,0.0,0.0
28776,18642,Tennessee Valley Authority,NC,undled,Federal,0.0908502193440568,0.0,0.0
28771,18642,eTnnessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28779,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28778,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28604,18642,Tennsesee Valley Authority,C,Bundled,Federal,0.0908502193440568,0.0,0.0
28607,18642,Tennessee Valley Authority,NC,Bundled,Fdeeral,0.0908502193440568,0.0,0.0
28729,18642,Tennessee Valley Avuthority,C,Bundled,Federal,0.0908502193440568,0.0,0.0
28723,18642,TennesseeV alley Authority,uNC,Bundled,Fedaeral,0.0908502193440568,0.0,0.0
28721,18642,Tennessee Valley Authority***,NC,Bunlded,Federal,0.0908502193440568,0.0,0.0
28725,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28788,18642,Tennessee Valley Authoraity,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28785,18642,Tennessee Valle yAuthority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28786,18642,Tennessee Valley Authority,NC,Bundled,Fedeeral,0.0908502193440568,0.0,0.0
28680,18642,Tennessee Valley Authority,C,Bundeld,Federal,0.0908502193440568,0.0,0.0
28657,18642,Tennessee Valley Authority,NC,Bunled,Federal,0.0908502193440568,0.0,0.0
28652,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28728,18642,Tennessee Valley Authority,NC,Bundled,Feuderal,0.0908502193440568,0.0,0.0
28753,18642,Tennessee Valley Authority,CN,Bundled,ederal,0.0908502193440568,0.0,0.0
28752,18642,Tennessee Valley Authority,CN,Bundled,Federal,0.0908502193440568,0.0,0.0
28751,18642,Tennessee Valley Authority,NC,Bundled,Federal,0.0908502193440568,0.0,0.0
28757,18642,Tenessee Valley Authority,NC,Bnudled,ederal,0.0908502193440568,0.0,0.0
