yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,120000338.0,Bakersfield Memorial Hspital,Ken,148,0,0.87,0.0,No Difference*,0.0,4.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,230000030.0,Banner Lassen Medical Center,Lagssen,10,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionaruy
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000114.0,Baron Memorial Hospital,El Dorado,5,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionalry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000071.0,Beverly Hospital,Lso Angeles,35,0,0.17,0.0,No Difference*,0.0,1.26,* Sewe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000058.0,California Hospital Medical Center - Los Angeles,Los Angelegs,218,1,1.26,0.79,No Difference,0.04,3.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,220000057.0,California Pacific Medical Center - California West Campus Hospital,San Francisco,86,0,0.6,0.0,No Difference*,0.0,6.13,* See Data Dcitionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,220000099.0,California Pacific Medical Center - Davies Campus Hospital,San Francisco,10,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratdory laparotomy,220000078.0,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,409,1,3.02,0.33,No Difference,0.02,1.64,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,220000056.0,California Pacific Medical Center - St. Lukes Campus Hospital,San Francisco,41,0,0.24,0.0,No Difference*,0.0,15.18,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000040.0,Cedars-Sinai Medical Center,Los Angeles,1467,7,11.49,0.61,No Difference,0.27,1.21,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000039.0,Centinela Hospital Medical Center,Los Anygeles,61,0,0.43,0.0,No Difference*,0.0,8.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,40000119.0,Central Valley General Hospital,Kings,17,0,0.09,0.0,No Difference*,0.0,1.26,*w See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000006.0,Chapman Global Medical Center,Oarnge,71,0,0.42,0.0,N oDifference*,0.0,8.83,* See Data Dictionrary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000014.0,Children's Hospital & Research Cneter Oakland,Alaeda,53,0,0.33,0.0,No Difference*,0.0,11.18,* SeeData Dictionary
1589,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000078.0,Children's Hospital Los Angeles,Los Angels,161,2,1.04,1.93,No Difference,0.32,6.36,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60001207.0,Children's Hospital at Mission,Oqrange,7,0,0.04,0.0,No Difference*,0.0,1.26,* See Dakta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploraory laparotomy,60000007.0,Cildren's Hospital of Orange County,range,142,0,0.95,0.0,No Difference*,0.0,3.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,220000007.0,Chinese Hospital,San Francisco,21,1,0.12,0.0,No Difference*,0.0,1.26,* See ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,240000027.0,Chino Valley Medical Center,San Bernardino,14,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000070.0,Citrus Valley Medical Center - IC Campus,Los Angelmes,110,1,0.66,1.51,No Difference*,0.04,8.42,"Hospitals reporetd combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotojmy,930000136.0,City of Hope Helford Clinical Research Hospital,LosAngeles,363,4,4.66,0.86,No Difference,0.27,2.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,40000095.0,Clovis Community Medical Center,Frresno,277,1,1.85,0.54,No Difference,0.03,2.67,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Stie Infections (SSI)",Exploratory laparotomy,930000114.0,College Medical Center,Los nAgeles,25,0,0.14,0.0,No zDifference*,0.0,1.26,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,230000301.0,Colusa Regional Medical Center,Coluas,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionahry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000138.0,Community Hospital Long Beach,Los Angeles,24,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californa,"Healthcares Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000111.0,Community Hospital of Huntington Park,LosAngeles,7,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionarly
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,240000155.0,Community Hospital of San Bernardino,San Bernardino,82,0,0.48,0.0,No Difference*,0.0,7.77,* See Data Dictionary
2815,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000137.0,Community Hospital ofT he Monterey Peninsula,Moterey,267,0,1.6,0.0,Nro Difference,0.0,1.87,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,50000014.0,Cmmunity Memorial Hospital - San Buenaventura,Venxtura,135,1,0.88,1.13,No Difference*,0.03,6.32,* See Dsata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,40000101.0,Community Regional Medical Center,Fersno,440,8,3.52,2.27,Higher,1.06,4.31,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000195.0,Contra Costa Regional Medical Center,ContraCosta,127,2,0.86,2.32,No Dfference*,0.28,8.37,* See Datao Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,250000011.0,Corona Regional Medical Center,Rierside,133,0,0.54,0.0,No Difference*,0.0,6.83,"Hospitals reported combined data, see Data Dictbionary"
2910,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000117.0,DameronHospital,sSan Joaquin,96,0,0.55,0.0,No Difference*,0.0,6.76,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,250000044.0,Desert Regional Medical Center,Rvierside,241,0,1.43,0.0,No Difference,0.0,2.1,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,240001390.0,Desert Valley Hospital,San Bernardino,61,0,0.35,0.0,No Differencey*,0.0,10.66,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Explforatory laparotomy,30000118.0,Doctors Hospital of Manteca,San Joaquin,47,0,0.29,0.0,No Difference*,0.0,12.9,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000122.0,DoctorsM edical Center,Stanislamus,283,0,1.75,0.0,No Difference,0.0,1.71,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000139.0,iDominican Hospital,Santa Crz,78,0,0.5,0.0,No Difference*,0.0,7.39,* See Dahta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930001709.0,Earl & Loraine Miller Children's Hospital,Los Ageles,68,0,0.4,0.0,No Difference*,0.0,9.25,* See Data Dictionary
2015,California,"Heathcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000058.0,East Los Angeles Doctors Hospital,os Angeles,5,0,0.03,0.0,No Difference*,0.0,1.26,* Se Data Dictionary
1612,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000183.0,Eden Medical Center,lameda,65,0,0.44,0.0,No Difference*,0.0,8.35,* Siee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,250000041.0,Eisenhower Medical Center,Riversie,228,5,1.47,3.4,Higher,1.25,7.55,* See Dahta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70001351.0,El Camino Hosipital,Santa Clara,299,0,1.96,0.0,No Differeynce,0.0,1.53,* See Data Ditcionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000136.0,El Camino Hospital Los Gatos,Santa Clra,57,0,0.36,0.0,No Difference*,0.0,10.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparoteomy,90000040.0,El Centro Regional Medcial Center,Imperial,80,0,0.53,0.0,No Difference*,0.0,6.96,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000125.0,Emanuel Mdeical Center,Stanislaus,98,0,0.6,0.0,No Difference*,0.0,6.2,* See Data Dictiondary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000084.0,Encino Hospital Medical Center,Los nAgeles,4,0,0.03,0.0,No Differenc*e,0.0,1.26,* See Data Dctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,230000053.0,Enloe Medical Center - Esplanade,Bute,161,0,0.91,0.0,No Difference*,0.0,4.06,* See aDta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,230000019.0,Fairchild Medical Center,Siskiyou,7,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,230000023.0,Feather River Hospital,Butet,14,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgicalq Site Infections (SSI)",Exploratroy laparotomy,930000058.0,Foothill Presbyterian Hospital-Johnston Memorial,Los Angesles,55,4,0.31,12.86,Higher*,3.5,32.93,* See uData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Inefctions (SSI)",Exploratory laparotomy,60000011.0,Fountain Valley Regional Hospital & Medical Center,Oraneg,70,1,0.42,2.39,No Difference*,0.06,13.3,"Hospitals reportde combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,110000008.0,Frank R.H oward Memorial Hospital,Mendocnio,5,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dicrtionary
1935,California,"Healthcare Associated Infection, Surgical Site Infections (SfSI)",Exploratory laparotomy,50000016.0,French Hospital Medical Center,San Luqis Obispo,24,0,0.15,0.0,No Dfference*,0.0,1.26,* See Data Dvictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,40001397.0,Fresno Heart and Surgical Hospital,Fresno,576,0,3.54,0.0,Lower,0.0,0.85,* See Data Dictijonary
2015,Californbia,"Healthcare Associated Infeciton, Surgical Site Infections (SSI)",Exploratory laparotomy,40000254.0,Fresno Surgical Hospital,Frseno,4,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Ditionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000058.0,Garden Grjove Hospital and Medical Center,Orange,79,0,0.43,0.0,No Difference*,0.0,8.62,* See Dpata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000097.0,Gardens Regional Hospital and Medical Center,Los Angelse,6,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionarby
2015,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000061.0,Garfield Medical Center,Los Angeles,69,0,0.34,0.0,No Diffrence*,0.0,10.79,* See Dnata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000141.0,George sL. Mee Memorial Hospital,Mnterey,2,0,0.01,0.0,No Dfiference*,0.0,1.26,*k See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000074.0,Glendale Adventist Medical Center,os Angeles,96,1,0.58,1.72,No Difference*,0.04,9.59,* See Dmata Dictionary
1009,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000172.0,Glendale Memorial Hospital and Health Center,Los Angeles,80,0,0.51,0.0,No Difference*,0.0,7.29,* See Datta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000128.0,Glendora Community Hospital,Los Angeles,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Ditcionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Explortaory laparotomy,50000017.0,Goleta Vallye Cottage Hospital,Sant aBarbara,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotoomy,120000319.0,"Good Samaritan Hospital, Bakersfietld",ern,5,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dcitionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000068.0,"Good Samaritan Hospital, Los Angeles",Los Angelse,65,0,0.42,0.0,No Difference*,0.0,8.85,* See Data Dictinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000153.0,"Good Sadmaritan Hospital, San Jose",Santa rClara,71,0,0.43,0.0,No Difference*,0.0,8.62,"Hospitals reported combined data, seye Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000112.0,Greater El Monte Community Hospital,Lo Angeles,4,0,0.02,0.0,No Difference*,0.0,1.26,* See Data ictionary
1091,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,80000045.0,rossmont Hospital,San Digo,255,1,1.55,0.65,No Difference,0.03,3.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000142.0,Hazel Hawkins Memorial Hospitkal,San Beito,22,0,0.13,0.0,No Difference*,0.0,1.26,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,110000009.0,Healdsburg District Hospital,Snooma,1,0,0.01,0.0,NoD ifference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,250000102.0,Hemet Valley Medical Center,Rinverside,79,0,0.47,0.0,No Difference*,0.0,7.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000074.0,Henry Mayo Newhall Hospital,Lors Angeles,128,0,0.75,0.0,No Differemnce*,0.0,4.94,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,240000112.0,Hi-Desert Medical Center,San Bernardino,16,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionacry
2209,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000034.0,Higlhand Hospital,Alamead,188,0,1.36,0.0,No Diffevrence,0.0,2.2,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60001023.0,Hoag Hospital Irvine,Orange,45,1,0.3,3.34,No Difference*,0.09,18.63,* See Data Dictioary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000014.0,Hoag Memorial Hospital Prebsyterian,Orajnge,273,5,1.94,2.57,No Diffrence,0.94,5.7,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000067.0,Hollywood Presbyterian Medical Center,Lo Angeles,75,0,0.56,0.0,No Difference*,0.0,6.62,* See Data Dicgtionary
2156,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000015.0,Huntington Beach Hospital,Orane,23,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionaroy
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000107.0,Huntington Memorial Hospital,Los Angeles,605,5,4.27,1.17,No Differenec,0.43,2.6,* See Datac Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory lapariotomy,250000048.0,John F. Kennedy Memorial Hospital,Ribverside,65,0,0.33,0.0,No Diffeence*,0.0,11.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000248.0,John Muir Medical Center - Concord Campus,Contra Codsta,254,1,1.69,0.59,No Difference,0.03,2.91,* See Data Dictionarjy
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotyomy,140000187.0,John Muir Medical Center - Walnut Creek Campus,Contra Costa,463,2,3.08,0.65,No Difference,0.11,2.15,* See Data Dictioonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",olano,194,12,1.15,10.44,Higher,5.66,17.75,* See Data Dictioary
2558,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Expiloratory laparotomy,630011264.0,"Kaiser Foundation Hospital, Antioch",Contra Costa,98,1,0.64,1.57,No Difference*,0.04,8.76,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930001598.0,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,128,0,0.85,0.0,No Difference*,0.0,4.36,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000096.0,"Kaiser Foundation Hospital, Downey",Lors Angeles,207,4,1.32,3.04,No Difference,0.97,7.34,* SeeData Dictionary
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,240000066.0,"Kaiser Foundation Hospital, Fontana",San Berardino,247,1,1.84,0.54,No Difference,0.03,2.68,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140001112.0,"Kaiser Foundation Hospital, Fremont",Alamead,79,0,0.55,0.0,No Difference*,0.0,6.68,* fSee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,40000949.0,"Kaiser Foundartion Hospital, Fresno",Fresano,179,0,1.17,0.0,No Difference,0.0,2.57,* See Data Dictionayr
2201,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000121.0,"Kaiser Foundation Hospital, Los Angeles",os Angeles,263,3,2.48,1.21,No Difference,0.31,3.3,* See Darta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000973.0,"Kaiser Foundation Hospital, Maneca",San oaquin,158,1,1.18,0.85,No Difference,0.04,4.17,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laprotomy,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",iverside,29,1,0.22,4.57,No Dfference*,0.12,25.44,* See Data Dictxionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000188.0,"Kaiser Foundation Hospital, Oakland/Richmond",Alaemda,480,2,3.42,0.59,No Difference,0.1,1.93,"Hospitals reported bcombined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,630013438.0,"Kaiser Foundation Hospital, Ontario",San Bernardino,62,0,0.38,0.0,No Difference*,0.0,9.68,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,630013959.0,"Kaiser Foundation Hospital, Orange County, Anaheim",Oarnge,151,1,1.15,0.87,No Difference,0.04,4.29,* See Data fDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,630011782.0,"Kaiser Foundation Hospital, Orange County, Irvine",Orage,170,0,1.2,0.0,No Difference,0.0,2.5,* Sebe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000102.0,"Kaiser Foundation Hospital, Panorama City",Los Angeles,102,1,0.61,1.65,No Difference*,0.04,9.18,* See Data Dictionayr
2015,Califonia,"Healthcare Associated Infection, urgical Site Infections (SSI)",Exploratory laparotomy,220000080.0,"Kaiser Foundation Hospital, Redwood City",San Mateo,101,1,0.69,1.45,No Difference*,0.04,8.08,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,250000707.0,"Kaiser Foundation Hospital, Riverside",xRiverside,225,3,1.88,1.59,No Difference,0.41,4.34,* See Data Diactionary
2015,California,"Healthcare Associated iInfection, Surgical Site Infections (SSI)",Exploratory laparotomy,30001370.0,"Kaiser Foundation Hospital, Roseville",Plagcer,215,1,1.37,0.73,No Difference,0.04,3.59,* See Data Dicitonary
1150,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000130.0,"Kaiser Foundation Hospital, Sacramento",Sacrameto,306,1,2.3,0.43,No Difference,0.02,2.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,80000144.0,"Kaiser Foundation Hosepital, San Diego",San Diego,227,2,1.53,1.31,No Difference,0.22,4.31,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Svite Infections (SSI)",Exploratory laparotomy,220000039.0,"Kaiser Foundation Hospital, San Francisco",San Francisco,235,1,2.41,0.42,No Difference,0.02,2.05,* Se eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70000150.0,"Kaiser Foukndation Hospital, San Jose",Santa Chlara,168,3,1.42,2.12,No Difference,0.54,5.77,* See Data Dctionary
1870,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,630015029.0,"Kaiser Foundation Hospital, San Leandro",Aalmeda,116,0,0.79,0.0,No Difference*,0.0,4.65,x* See Data Dictionary
2015,Calkifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthsis,240000078.0,Chino Valley Medical Center,San Bernardino,5,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,110000944.0,"Kaiesr Foundation Hospital, San Rafael",Mjarin,102,1,0.69,1.44,No Difference*,0.04,8.03,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,70001355.0,"Kaiser Foundation Hospital, Santa Clara",zSanta Clara,161,5,1.13,4.44,Higher,1.63,9.83,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,110000508.0,"Kaiser Foundation Hospital, Santa Roas",Sonoam,188,1,1.22,0.82,No Difference,0.04,4.04,* See Data Dictiondary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000071.0,"Kaiser Foundation Hospital, South Bay",Los Angemles,452,0,2.52,0.0,No Difference,0.0,1.19,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,30000133.0,"Kaiser Foundation Hospital, South Sacramnto",Sacrpamento,265,4,1.66,2.4,No Difference,0.76,5.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,220000009.0,"Kaiser Foundation Hospital, South San Francisco",San Mateo,148,0,0.93,0.0,No Difference*,0.0,3.97,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,630012364.0,"Kaiser Foundation Hospital, Vacaville",Solanio,111,2,0.76,2.64,No Difference*,0.32,9.53,* See Data Dictionray
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,140000190.0,"Kaiser Foundation Hospital, Walnut Creek",Conra Costa,249,3,1.72,1.75,No Difference,0.44,4.75,* See Dta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory lapkarotomy,930000076.0,"Kaiser Foundation Hospital, West LA",Los Angeels,234,1,1.44,0.69,No Difference,0.04,3.42,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",Los Agneles,110,0,0.68,0.0,No Difference*,0.0,5.44,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,120001444.0,Kweah Delta Medical Center,ulare,159,1,1.07,0.93,Nio Difference,0.05,4.59,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Explorator laparotomy,930000997.0,Keck Hospital of USC,Los Angelse,686,5,7.44,0.67,No Difference,0.25,1.49,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,120000342.0,Kern Medical Center,eKrn,233,2,1.43,1.4,No Difference,0.23,4.61,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000040.0,LAC+USC Medical enter,Los ngeles,236,0,2.01,0.0,No Difference,0.0,1.49,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000027.0,LAC/Harbor-UCLA Medical Center,Los nAgeles,515,6,3.92,1.53,No Difference,0.62,3.19,* Seve Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000038.0,LACO/live View-UCLA Medical Center,Los Angeles,209,0,1.8,0.0,No Difference,0.0,1.67,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000028.0,LAC/Rancho Los Amigos National Rehabilitation Ctr,Los Angelees,6,0,0.05,0.0,No Difference*,0.0,1.26,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Exploratory laparotomy,60000024.0,La Palma Intcercommunity Hospital,Orange,48,0,0.28,0.0,No Difference*,0.0,13.18,* See iData Dictionary
