indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of poverty level,5.0,5.4,400% or more,1988-1994,32.0,2-5 yeasr,82.1,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of poverty level,51.0,5.4,400% or more,1999-2002,2.0,2-5f years,18.1,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percen tof poverty level,82.0,5.4,400% or more,2001-2004,87.0,2-5 oyears,43.1,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of poverty level,5.0,5.4,400% or more,0203-2006,4.0,2-5 yearrs,55.1,10.0,2.9,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent ogf poverty level,5.0,5.4,400% or more,2005-20y08,5.0,2-5 yeasr,38.1,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,ercent of poverty level,28.0,5.4,400% or more,2007-2010,6.0,2-5g years,75.1,5.8,1.5,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Prcent of poverty level,59.0,5.4,400% or more,2009-2012,7.0,-25 years,55.1,5.0,1.3,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of poverty level,63.0,5.4,400% or more,2011-2014,8.0,2-5 eyars,67.1,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of poverty lveel,5.0,5.4,400% or more,2013-2016,9.0,-5 years,31.1,8.2,2.3,-
Obesity among children and adolescents aged 2-19 years,2-5 years,2.0,"Percent of population, crude",1,Percent of povert ylevel,5.0,5.4,400% or more,2015-2018,10.0,2-5 yeafrs,77.1,6.6,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11 years,3.0,"Percent of population, crude",1,Sex,27.0,3.1,Male,1988-1994,19.0,6-11 years,0.2,11.6,1.3,-
Obesity among children and adolescents aged 2-19 years,6-11 years,3.0,"Percent of population, crude",1,Sex,23.0,96.1,Male,1999-2002,93.0,6-11 years,0.2,16.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 years,3.0,"Percent of population, crude",1,Sex,71.0,13.1,Male,2001-2004,3.0,6-11 years,0.2,18.7,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex,32.0,65.1,Male,2003-2006,4.0,6-11 years,0.2,18.0,1.7,-
Obesity among children and adolescents aged 2-19 years,v6-11 years,3.0,"Percent of population, crude",1,Sex,8.0,4.1,Male,2005-2080,5.0,6-11 years,65.2,18.7,1.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yesars,77.0,"Percent of population, crude",1,Sex,55.0,10.1,Male,207-2010,6.0,6-11 years,0.2,20.7,0.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yeacrs,3.0,"Percent of population, crude",1,Sex,16.0,7.1,Male,2009-2012,7.0,6-11 years,17.2,18.3,1.1,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,3.0,"Percent of population, crude",1,Sex,2.0,53.1,Male,2011-2014,8.0,6-11 years,88.2,17.6,1.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Sex,66.0,76.1,Male,2013-2016,9.0,6-11 years,92.2,19.6,1.6,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex,96.0,83.1,Male,2015-2018,10.0,6-11 years,31.2,20.9,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 years,3.0,"Percent of population, crude",1,Sex,77.0,101.2,Female,1988-1994,23.0,6-11 years,69.2,11.0,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Sex,17.0,31.2,Female,1999-2002,2.0,6-11 years,52.2,14.7,1.6,-
Obesity among children and adolescents aged 2-19 years,6-1 years,14.0,"Percent of population, crude",1,Sex,38.0,83.2,Female,2001u-2004,3.0,6-11 years,0.2,16.3,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1x1 years,72.0,"Percent of population, crude",1,Sex,83.0,20.2,Female,200r3-2006,4.0,6-11 years,83.2,15.8,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 ears,3.0,"Percent of population, crude",1,Secx,1.0,78.2,Female,20052-008,5.0,6-11 years,59.2,16.0,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 yeoars,74.0,"Percent of population, crude",1,Sex,92.0,1.2,Female,2007-2010,6.0,6-11 years,67.2,16.9,1.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,33.0,"Percent of population, crude",1,Sex,47.0,79.2,Female,2009-2012,7.0,6-11 years,22.2,17.4,1.0,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Sex,29.0,82.2,Female,2011-2014,8.0,6-11 years,46.2,17.5,1.3,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex,46.0,1.2,Female,2013-2016,9.0,6-11 years,0.2,16.1,1.3,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex,16.0,27.2,Female,2015-2018,10.0,6-11 years,40.2,17.7,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yars,3.0,"Percent of population, crude",1,Age,2.0,2.2,6-11 years,1988-1994,1.0,6-11 years,0.2,11.3,1.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yzears,3.0,"Percent of population, crude",1,Age,49.0,59.2,6-11 years,199-2002,2.0,6-11 years,81.2,15.9,1.1,-
Obesity among children and adolescents aged 2-19 years,l6-11 years,3.0,"Percent of population, crude",1,Ae,2.0,2.2,6-11 years,2001-2004,11.0,6-11 years,32.2,17.5,1.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,103.0,"Percent of population, crude",1,Age,90.0,9.2,6-11 years,003-2006,4.0,6-11 years,42.2,17.0,1.3,-
Obesity among children and adolescents aged 2-19 years,6d-11 years,3.0,"Percent of population, crude",1,Auge,5.0,2.2,6-11 years,200-2008,5.0,6-11 years,8.2,17.4,1.2,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,ge,2.0,2.2,6-11 years,207-2010,6.0,6-11 years,7.2,18.8,0.7,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,33.0,"Percent of population, crude",1,Age,85.0,2.2,6-11 years,2009-2012,7.0,6-11 years,57.2,17.9,0.9,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Age,82.0,2.2,6-11 years,2011-2014,8.0,6-11 years,35.2,17.5,1.2,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Age,64.0,2.2,6-11 years,2013-2016,9.0,6-11 years,58.2,17.9,1.2,-
Obesity among children and adolescents aged 2-19 years,6-11 myears,3.0,"Percent of population, crude",1,Aage,18.0,36.2,6-11 years,2015-2018,10.0,6-11 years,39.2,19.3,1.2,-
Obesity among children and adolescents aged 2-19 years,611 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,68.0,80.11,Not Hispanic or Latino: White only,1988-1994,78.0,6-11 years,46.2,10.2,1.4,-
Obesity among children and adolescents aged 2-19 years,l6-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,78.0,78.11,Not Hispanic or Latino: White only,1999-2002,79.0,6-11 years,79.2,13.6,1.5,-
Obesity among children and adolescents aged 2-19 years,6-l11 years,41.0,"Percent of population, crude",1,Race and Hispanic origin,72.0,44.11,Not Hispanic or Latino: White only,2001-2004,35.0,6-11 years,73.2,16.3,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Race and Hispanic origin,97.0,74.11,Not Hispanic or Latino: White only,2003-2060,4.0,6-11 years,22.2,15.0,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 years,86.0,"Percent of population, crude",1,Race and Hispanic origin,37.0,85.11,Not Hispanic or Latino: White only,2005-0208,5.0,6-11 years,42.2,15.6,1.9,-
Obesity among children and adolescents aged 2-19 years,6-11 yaers,3.0,"Percent of population, crude",1,Race and Hispanic origin,65.0,42.11,Not Hispanic or Latino: White only,2007-2010,6.0,6-11 years,64.2,16.4,1.2,-
Obesity among children and adolescents aged 2-19 years,61-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,89.0,63.11,Not Hispanic or Latino: White only,2009-2012,7.0,6-11 years,43.2,13.5,1.7,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,55.0,38.11,Not Hispanic or Latino: White only,2011-2014,8.0,6-11 years,65.2,13.6,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Race and Hispanic origin,87.0,102.11,Not Hispanic or Latino: White only,2013-2016,9.0,6-11 years,19.2,14.0,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 years,20.0,"Percent of population, crude",1,Race and Hispanic origin,46.0,3.11,Not Hispanic or Latino: White only,2015-2018,10.0,6-11 years,37.2,15.5,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11 myears,3.0,"Percent of population, crude",1,Race and Hispanic origin,5.0,50.12,Not Hispanic or Latino: Black or African American only,1988-1994,1.0,6-11 years,33.2,14.6,0.9,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,70.0,51.12,Not Hispanic or Latino: Black or African American only,1999-2002,41.0,6-11 years,24.2,19.8,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,43.0,3.12,Not Hispanic or Latino: Black or African American only,2001-2004,17.0,6-11 years,78.2,20.9,1.5,-
Obesity among children and adolescents aged 2-19 years,6-1 years,65.0,"Percent of population, crude",1,Race and Hispanic origin,28.0,32.12,Not Hispanic or Latino: Black or African American only,2003-2060,4.0,6-11 years,41.2,21.3,1.8,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,18.0,78.12,Not Hispanic or Latino: Black or African American only,200-52008,5.0,6-11 years,78.2,20.0,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 ears,3.0,"Percent of population, crude",1,Race and Hispanic origin,11.0,6.12,Not Hispanic or Latino: Black or African American only,2007-2010,6.0,6-11 years,20.2,23.9,2.2,-
Obesity among children and adolescents aged 2-19 years,611 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,21.0,71.12,Not Hispanic or Latino: Black or African American only,2009-2012,7.0,6-11 years,46.2,26.1,2.2,-
Obesity among children and adolescents aged 2-19 years,61-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,15.0,77.12,Not Hispanic or Latino: Black or African American only,2011-2014,8.0,6-11 years,93.2,21.4,2.0,-
Obesity among children and adolescents aged 2-19 years,y6-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,100.0,89.12,Not Hispanic or Latino: Black or African American only,2013-2016,9.0,6-11 years,10.2,19.8,1.6,-
Obesity among children and adolescents aged 2-19 years,6-c11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,16.0,36.12,Not Hispanic or Latino: Black or African American only,2015-2018,10.0,6-11 years,33.2,22.7,2.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Race and Hispanic origin,62.0,49.13,Not Hispanic or Latino: Asian only,1988-1994,23.0,6-11 years,22.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Race and Hispanic origin,12.0,39.13,Not Hispanic or Latino: Asian only,1999-2002,43.0,6-11 years,14.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,61-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,91.0,12.13,Not Hispanic or Latino: Asian only,2001-2004,4.0,6-11 years,32.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yearus,73.0,"Percent of population, crude",1,Race and Hispanic origin,24.0,3.13,Not Hispanic or Latino: Asian only,2003-2y006,4.0,6-11 years,16.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,15.0,3.13,Not Hispanic or Latino: Asian only,200-2008,5.0,6-11 years,92.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Race and Hispanic origin,13.0,14.13,Not Hispanic or Latino: Asian only,2007-2010,6.0,6-11 years,86.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yedars,3.0,"Percent of population, crude",1,Race and Hispanc origin,3.0,3.13,Not Hispanic or Latino: Asian only,2009-2012,7.0,6-11 years,76.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Race and Hisdpanic origin,3.0,33.13,Not Hispanic or Latino: Asian only,2011-2014,8.0,6-11 years,72.2,9.8,2.0,*
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Race and Hispanic origin,49.0,24.13,Not Hispanic or Latino: Asian only,2013-2016,9.0,6-11 years,4.2,12.9,2.9,-
Obesity among children and adolescents aged 2-19 years,6-g11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,3.0,79.13,Not Hispanic or Latino: Asian only,2015-2018,10.0,6-11 years,61.2,10.3,2.8,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Race and Hispanic rigin,3.0,3.21,Hispanic or Latino: All races,1988-1994,37.0,6-11 years,13.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 eyars,3.0,"Percent of population, crude",1,Race and Hispanic origin,28.0,3.21,Hispanic or Latino: All races,1999-2002,12.0,6-11 years,44.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,89.0,"Percent of population, crude",1,Race and Hispanic oqrigin,3.0,3.21,Hispanic or Latino: All races,2001-2004,36.0,6-11 years,0.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,3.0,"Percent of population, crude",1,Race and Hispanic origin,80.0,3.21,Hispanic or Latino: All races,20032-006,4.0,6-11 years,12.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Race and Hisanic origin,3.0,3.21,Hispanic or Latino: All races,2005-2008,5.0,6-11 years,18.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yaers,3.0,"Percent of population, crude",1,Race and Hispanic origin,24.0,3.21,Hispanic or Latino: All races,200-2010,6.0,6-11 years,34.2,23.8,1.2,-
Obesity among children and adolescents aged 2-19 years,-611 years,3.0,"Percent of population, crude",1,Rac eand Hispanic origin,3.0,3.21,Hispanic or Latino: All races,2009-2012,7.0,6-11 years,2.2,24.4,1.1,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Race nad Hispanic origin,3.0,3.21,Hispanic or Latino: All races,2011-2014,8.0,6-11 years,44.2,25.0,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11b years,3.0,"Percent of population, crude",1,Race and ispanic origin,3.0,3.21,Hispanic or Latino: All races,2013-2016,9.0,6-11 years,62.2,25.3,1.5,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,57.0,3.21,Hispanic or Latino: All races,2015-2018,10.0,6-11 years,88.2,26.6,1.8,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,92.0,"Percent of population, crude",1,Race nad Hispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,1988-1994,1.0,6-11 years,38.2,16.4,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yehars,3.0,"Percent of population, crude",1,Raec and Hispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,1999-2002,41.0,6-11 years,36.2,21.8,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11 yeairs,50.0,"Percent of population, crude",1,Race and Hispanic origihn,3.0,3.22,Hispanic or Latino: Mexican: All races,2001u-2004,3.0,6-11 years,48.2,21.3,1.8,-
Obesity among children and adolescents aged 2-19 years,-11 years,87.0,"Percent of population, crude",1,Race and Hiszpanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2003-2006,4.0,6-11 years,2.2,23.7,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11 yiears,3.0,"Percent of population, crude",1,Race and Hispanic roigin,3.0,3.22,Hispanic or Latino: Mexican: All races,2005-2008,5.0,6-11 years,73.2,24.9,2.0,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Race and Hispanic ocrigin,3.0,3.22,Hispanic or Latino: Mexican: All races,20d07-2010,6.0,6-11 years,75.2,23.3,1.6,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,3.0,"Percent of population, crude",1,Race and Hipsanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2009-2012,7.0,6-11 years,85.2,24.0,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Race nad Hispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2011-2014,8.0,6-11 years,90.2,25.3,1.7,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Raec and Hispanic origin,3.0,3.22,Hispanic or Latino: Mexican: All races,2013-2016,9.0,6-11 years,40.2,27.0,1.9,-
Obesity among children and adolescents aged 2-19 years,61-1 years,3.0,"Percent of population, crude",1,Race and Hispanic origin,90.0,3.22,Hispanic or Latino: Mexican: All races,2015-2018,10.0,6-11 years,75.2,28.2,2.4,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,1.1,Male: Not Hispanic or Latino: Black or African America,1988-1994,59.0,6-11 years,85.2,12.3,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11years,82.0,"Percent of population, crude",1,Sex and radce and Hispanic origin,4.0,52.1,Male: Not Hispanic or Latino: Black or African America,1999-2002,52.0,6-11 years,72.2,17.0,1.5,-
Obesity among children and adolescents aged 2-19 years,6-11 ytears,3.0,"Percent of population, crude",1,Sex and race and Hispanijc origin,4.0,58.1,Male: Not Hispanic or Latino: Black or African America,2001-2004,22.0,6-11 years,52.2,17.2,1.7,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sx and race and Hispanic origin,4.0,16.1,Male: Not Hispanic or Latino: Black or African America,2003-006,4.0,6-11 years,31.2,18.6,2.6,-
Obesity among children and adolescents aged 2-19 years,6-11 years,59.0,"Percent of population, crude",1,Sex and race and Hispanic origni,4.0,7.1,Male: Not Hispanic or Latino: Black or African America,2005-0208,5.0,6-11 years,7.2,18.7,2.7,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,102.0,"Percent of population, crude",1,Sex and rac and Hispanic origin,4.0,50.1,Male: Not Hispanic or Latino: Black or African America,2007-200,6.0,6-11 years,18.2,23.3,3.3,-
Obesity among children and adolescents aged 2-19 years,6-11 yers,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,51.1,Male: Not Hispanic or Latino: Black or African America,2009-2012,7.0,6-11 years,32.2,27.6,3.3,-
Obesity among children and adolescents aged 2-19 years,6-11 yaers,6.0,"Percent of population, crude",1,ex and race and Hispanic origin,4.0,1.1,Male: Not Hispanic or Latino: Black or African America,2011-2014,8.0,6-11 years,33.2,21.2,2.3,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,3.0,"Percent of population, crude",1,Sex and race and Hispani origin,4.0,1.1,Male: Not Hispanic or Latino: Black or African America,2013-2016,9.0,6-11 years,80.2,15.5,1.8,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispnaic origin,4.0,41.1,Male: Not Hispanic or Latino: Black or African America,2015-2018,10.0,6-11 years,93.2,18.3,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11 yeajrs,3.0,"Percent of population, crude",1,Sex and race and Hispanic roigin,4.0,4.111,Male: Not Hispanic or Latino: White only,1988-1994,65.0,6-11 years,86.2,10.7,2.0,-
Obesity among children and adolescents aged 2-19 years,q6-11 years,3.0,"Percent of population, crude",1,Sex and race and Hispnaic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,1999-2002,89.0,6-11 years,46.2,14.0,1.5,-
Obesity among children and adolescents aged 2-19 years,6-11 ears,99.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2001-2004,45.0,6-11 years,15.2,16.9,2.3,-
Obesity among children and adolescents aged 2-19 years,-611 years,3.0,"Percent of population, crude",1,Sexb and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,0203-2006,4.0,6-11 years,77.2,15.5,2.8,-
Obesity among children and adolescents aged 2-19 years,6-11 yeras,3.0,"Percent of population, crude",1,Sex and race and Hispnaic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,s2005-2008,5.0,6-11 years,75.2,16.5,2.2,-
Obesity among children and adolescents aged 2-19 years,-11 years,3.0,"Percent of population, crude",1,Sex and race ad Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2007-2010,6.0,6-11 years,74.2,18.6,1.5,-
Obesity among children and adolescents aged 2-19 years,611 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2009-2012,7.0,6-11 years,17.2,12.9,1.8,-
Obesity among children and adolescents aged 2-19 years,6-11 years***,3.0,"Percent of population, crude",1,Sex and race and Hispanico rigin,4.0,4.111,Male: Not Hispanic or Latino: White only,2011-2014,8.0,6-11 years,0.2,13.0,2.1,-
Obesity among children and adolescents aged 2-19 years,-11 years,42.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2013-2016,9.0,6-11 years,52.2,17.3,2.0,-
Obesity among children and adolescents aged 2-19 years,-611 years,59.0,"Percent of population, crude",1,Sex and xrace and Hispanic origin,4.0,4.111,Male: Not Hispanic or Latino: White only,2015-2018,10.0,6-11 years,17.2,18.3,2.3,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,1988-1994,86.0,6-11 years,79.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11years,30.0,"Percent of population, crude",1,Sex and race and Hispanic orgin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,1999-2002,17.0,6-11 years,56.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11years,50.0,"Percent of population, crude",1,Sex and race aand Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2001-2004,42.0,6-11 years,16.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,3.0,"Percent of population, crude",1,Sex and racea and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2003-2006***,4.0,6-11 years,2.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,u6-11 years,3.0,"Percent of population, crude",1,Sex and rcae and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,005-2008,5.0,6-11 years,65.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-1 1years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,0207-2010,6.0,6-11 years,81.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yearps,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2009-2012,7.0,6-11 years,24.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yaers,62.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2011-2014,8.0,6-11 years,93.2,14.7,3.6,*
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex andr ace and Hispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2013-2016,9.0,6-11 years,45.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex and race an dHispanic origin,4.0,4.113,Male: Not Hispanic or Latino: Asian only,2015-2018,10.0,6-11 years,76.2,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,-611 years,39.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,1988-1994,51.0,6-11 years,62.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-t11 years,3.0,"Percent of population, crude",1,Sex and race and Hipsanic origin,4.0,4.121,Male: Hispanic or Latino: All races,1999-2002,12.0,6-11 years,95.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,-611 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2001-2004,15.0,6-11 years,73.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11years,9.0,"Percent of population, crude",1,Sex and race and Hispfanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2003-206,4.0,6-11 years,17.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11e years,3.0,"Percent of population, crude",1,Sex and race and Hispanicorigin,4.0,4.121,Male: Hispanic or Latino: All races,20052008,5.0,6-11 years,38.2,17.9,1.4,-
Obesity among children and adolescents aged 2-19 years,6-11p years,3.0,"Percent of population, crude",1,Sex and race and Hispanc origin,4.0,4.121,Male: Hispanic or Latino: All races,2007-0210,6.0,6-11 years,30.2,26.0,1.4,-
Obesity among children and adolescents aged 2-19 years,61-1 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic orign,4.0,4.121,Male: Hispanic or Latino: All races,2009-2012,7.0,6-11 years,65.2,26.4,1.9,-
Obesity among children and adolescents aged 2-19 years,6-1 years,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2011-2014,8.0,6-11 years,42.2,25.8,2.5,-
Obesity among children and adolescents aged 2-19 years,6-11y ears,69.0,"Percent of population, crude",1,Sex and race nad Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2013-2016,9.0,6-11 years,27.2,26.1,3.1,-
Obesity among children and adolescents aged 2-19 years,6-11 yeears,3.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.121,Male: Hispanic or Latino: All races,2015-2018,10.0,6-11 years,41.2,27.5,3.1,-
Obesity among children and adolescents aged 2-19 years,6i-11 years,3.0,"Percent of population, crude",1,Sex and race anid Hispanic origin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,1988-1994,68.0,6-11 years,67.2,17.5,2.4,-
Obesity among children and adolescents aged 2-19 years,6-11 yeasr,99.0,"Percent of population, crude",1,Sex and race and Hispanic oriin,4.0,4.122,Male: Hispanic or Latino: Mexican: All races,1999-2002,94.0,6-11 years,95.2,26.5,2.2,-
