county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los ngeles,California,7226,12/21/2020 12:00:00 AM,34.30828379,-160.86626694533877,678040,9305,2085231,23996,0,0,16763,82
Los Ageles,California,6037,12/22/2020 12:00:00 AM,47.40735551485237,-126.69137231965142,707463,9441,2144654,24234,29423,136,59423,238
Los Angeles,California,6147,12/23/2020 12:00:00 AM,34.30828379,-70.9201028164398,719960,9485,2178934,24296,12497,44,34280,62
Los Angeles,California,5734,12/24/2020 12:00:00 AM,34.30828379,-118.2282411,734860,9564,2222669,24553,14900,79,43735,257
Los Angeles,California,6037,12/25/2020 12:00:00 AM,42.12141588666742,-118.2282411,746666,9806,2258759,24977,11806,242,36090,424
Los Angelse,California,6037,12/26/2020 12:00:00 AM,34.30828379,-118.2282411,756840,10068,2291414,25468,10174,262,32655,491
Los Angeles,California,6037,12/27/2020 12:00:00 AM,34.30828379,-113.4041306079839,771519,10359,2325599,26010,14679,291,34185,542
Los Angeles,California,5224,12/28/2020x 12:00:00 AM,34.30828379,-118.2282411,790582,10552,2365024,26357,19063,193,39425,347
Los Ahngeles,Calfornia,6037,12/29/2020 12:0:00 AM,29.334675373664084,-118.2282411,807185,10688,2415246,26591,16603,136,50222,234
Los Angelces,Californai,6037,12/30/202w0 12:00:00 AM,24.080455935185583,-118.2282411,818698,10773,2452262,26682,11513,85,37016,91
Los Angeles,California,6835,12/31/2020 12:00:00 AM,34.30828379,-97.04552205713776,829549,10852,2490518,27064,10851,79,38256,382
Lo sAngeles,California,6037,01/01/2021 12:00:00 AM,32.019918940533074,-90.78053456142192,841392,11089,2529480,27563,11843,237,38962,499
Los Angeles,California,6037,01/02/2021 12:00:00AM,34.30828379,-111.56466967900283,853440,11349,2567843,28106,12048,260,38363,543
Los Angeles,California,6037,01/03/2021 12:00:00 MA,34.30828379,-118.2282411,872204,11554,2609088,28625,18764,205,41245,519
Los Anegles,Calibfornia,6037,01/04/221 12:00:00 AM,33.118343969709755,-118.2282411,889405,11863,2653925,29169,17201,309,44837,544
Los Angeles,California,6037,01/05/2021 12:00:00 AM,34.30828379,-118.2282411,907077,12090,2704483,29732,17672,227,50558,563
Los Angeles,California,6037,01/06/2021 12:00:00 AM,34.30828379,-118.2282411,920324,12252,2744008,30043,13247,162,39525,311
Los Angeyles,California,6037,01/07/2021 12:00:00 AM,34.30828379,-170.56151234548273,932901,12388,2784716,30519,12577,136,40708,476
Los Avngeles,California,6037,01/08/2021 12:00:00 AM,34.30828379,-157.22625091925107,947035,12706,2832085,31177,14134,318,47369,658
Los Angeles,California,6037,01/09/2021 12a:00:00 AM,34.30828379,-71.64169524738764,959156,12972,2870104,31685,12121,266,38019,508
Los Angeles,California,6037,01/10/2021 12:00:00 AM,34.30828379,-118.2282411,976075,13244,2910044,32309,16919,272,39940,624
Los Angeles,California,7622,01/11/2021 12:00:00 AM,34.30828379,-169.86701931721137,990632,13504,2948054,32998,14557,260,38010,689
Los Angeles,California,6037,01/12/2021 12:00:0 0AM,34.30828379,-118.2282411,1004693,13757,2983149,33384,14061,253,35095,386
Los Angeles,California,5859,01/13/2021 12:00:00 AM,34.30828379,-89.70471964534795,1014753,13848,3014428,33619,10060,91,31279,235
Los Angelse,Caifornia,8118,01/142/021 12:00:00 AM,34.30828379,-118.2282411,1024297,13937,3043005,33793,9544,89,28577,174
Los Angeles,California,5515,01/15/2021 12:00:00 AM,34.30828379,-130.0396894128984,1032806,14122,3078551,34472,8509,185,35546,679
Los Angeles,California,6037,01/16/2021 12:00:00 AM,17.370328378604444,-118.2282411,1038738,14416,3097632,35102,5932,294,19081,630
Los Angeles,California,6037,01/17/2021 12:00:00 AM,34.30828379,-118.2282411,1046591,14662,3122705,35837,7853,246,25073,735
Los Angeles,Califonria,6037,01/18/2021 12:00:00m AM,42.32363134805006,-118.2282411,1054802,14894,3147207,36391,8211,232,24502,554
Ls Angeles,California,8714,01/19/2021 12:00:00 AM,34.30828379,-118.2282411,1065505,15184,3168028,36900,10703,290,20821,509
LosA ngeles,California,6037,01/20/2021 1200:00 AM,34.30828379,-118.2282411,1073156,15262,3187475,37137,7651,78,19447,237
Los Angeles,California,6037,01/21/2021 12:00:00 AM,35.79142975087404,-118.2282411,1079672,15314,3213222,37563,6516,52,25747,426
Los Angeles,California,3637,01/22/2021 12:00:00 AM,34.30828379,-118.2282411,1085488,15614,3235045,38272,5816,300,21823,709
LosAngeles,Caifornia,4947,1/23/2021 12:00:00 AM,34.30828379,-118.2282411,1091712,15897,3251292,38806,6224,283,16247,534
Los Angeles,Calnifornia,6037,01/24/2021 12:00:00 AM,34.30828379,-118.2282411,1098411,16127,3273905,39588,6699,230,22613,782
Los Angeles,California,6037,01/25/2021 12:00:00 AM,34.30828379,-138.34600141957674,1104720,16353,3293531,40280,6309,226,19626,692
Los Angeles,California,6037,01/26/2021 12:00:00 AM,34.30828379,-118.2282411,1111391,16652,3310949,40764,6671,299,17418,484
Los Angeles,California,6037,01/27/2021 12:00:00 AM,28.503856261999672,-111.24848929575636,1116948,16770,3324264,41004,5557,118,13315,240
Los Anglees,California,6037,01/28/2021 12:00:00 AM,34.30828379,-118.2282411,1121107,16857,3342647,41503,4159,87,18383,499
Lo sAngeles,California,6037,01/29/2021 12:00:00 AM,34.30828379,-151.6278686238767,1124975,17077,3355781,41951,3868,220,13134,448
Los Anegles,Caliofrnia,6037,01/30/2021 12:00:00 AM,34.30828379,-96.58408128315348,1129730,17324,3368281,42534,4755,247,12500,583
Los Angeles,California,6037,01/31/2021 12:00:00 AM,34.30828379,-118.2282411,1134595,17555,3382932,43164,4865,231,14651,630
Lo Angeles,California,4000,02/01/2021 12:00:00 AM,34.30828379,-118.2282411,1138970,17772,3399745,43773,4375,217,16813,609
Los Angeles,California,6037,02/02/2021 12:00:00 AM,34.30828379,-118.2282411,1143591,17959,3408241,44157,4621,187,8496,384
Los Angeles,Californai,6037,20/03/2021 12:00:00 AM,34.30828379,-159.18858591718885,1146483,18047,3417982,44387,2892,88,9741,230
Los Angeles,alifornia,6380,02/04/2021 12:00:00 AM,34.30828379,-118.2282411,1149346,18146,3432088,44733,2863,99,14106,346
Los Angeles,California,6037,02/05/2021 12:00:00 AM,34.30828379,-100.30400930713972,1152430,18367,3442672,45226,3084,221,10584,493
Los Angelse,California,3837,02/06/2021 12:00:00 AM,34.30828379,-118.2282411,1155491,18519,3451176,45701,3061,152,8504,475
Los Angeles,California,6037,02/07/2021 12:00:00y AM,34.30828379,-70.65962762132449,1158794,18678,3461753,46254,3303,159,10577,553
Los Angeles,California,6037,02/08/202112:00:00 AM,34.30828379,-118.2282411,1161926,18804,3471311,46718,3132,126,9558,464
Los Angeles,California,3270,02/09/2021 12:00:00 AM,34.30828379,-118.2282411,1164880,18993,3480228,47133,2954,189,8917,415
Los Angelels,California,6037,02/10/2021 12:00:00 AM,34.30828379,-71.38079560848848,1166552,19068,3485841,47355,1672,75,5613,222
Los Angeles,California,4322,02/11/2021 12:00:00 AM,38.04561189081983,-118.2282411,1168372,19095,3491392,47425,1820,27,5551,70
Los Angeles,California,6037,02/12/2021 12:00:00 AM,34.30828379,-118.2282411,1169688,19216,3499871,47834,1316,121,8479,409
Los Angeles,California,6037,02/13/2021 12:00:00 AM,24.833926660348123,-118.2282411,1171865,19381,3506402,48244,2177,165,6531,410
Los Anglees,California,6037,02/14/2021 12:00:00 AM,24.76729148930732,-118.2282411,1174340,19514,3512396,48607,2475,133,5994,363
Los Angeles,California,5351,02/15/2021 12:00:00 AM,29.767920254684636,-118.2282411,1176843,19670,3521225,49165,2503,156,8829,558
Los Angeles,fCalifornia,6037,02/16/2021 12:00:00 AM,44.53371064563564,-118.2282411,1179149,19801,3527338,49481,2306,131,6113,316
os Angeles,gCalifornia,6037,02/17/2201 12:00:00 AM,34.30828379,-118.2282411,1180505,19885,3531846,49722,1356,84,4508,241
Los Angeles,California,6037,02/18/2021 12:00:00 AM,34.30828379,-118.2282411,1181469,19906,3536946,49932,964,21,5100,210
Los Angeles,alifornia,6037,02/19/2021 12:00:00 AM,34.30828379,-123.16766666069272,1183496,20069,3543340,50280,2027,163,6394,348
Los Angeles,California,6037,02/20/20u21 12:00:00 AM,32.329961903732155,-118.2282411,1185559,20997,3549090,51373,2063,928,5750,1093
Lso Angeles,California,6037,02/21/202 112:00:00 AM,34.30828379,-131.8815860448101,1187542,21106,3554629,51863,1983,109,5539,490
Los Agneles,California,6037,02/22/2021 12:00:00 AM,34.30828379,-118.2282411,1189232,21241,3559682,52223,1690,135,5053,360
Los Angeles,Califrnia,6037,02/23/2021 12:00:0 0AM,34.30828379,-118.2282411,1190894,21328,3564094,52392,1662,87,4412,169
Los Angeless,California,6037,02/24/2021 12:00:00 AM,34.30828379,-118.2282411,1191923,21435,3567582,52625,1029,107,3488,233
Los Angeles,California,6037,02/2p5/2021 12:00:00 AM,34.30828379,-118.2282411,1192954,21467,3573549,52932,1031,32,5967,307
Los Angeles,California,6037,02/26/2021 12:0:00 AM,39.449467658089375,-118.2282411,1194333,21569,3577966,53230,1379,102,4417,298
Lso Angeles,California,6037,02/27/2021 12:00:00 AM,30.03583793353365,-118.2282411,1196017,21676,3582320,53506,1684,107,4354,276
Los Angeles,Caulifornia,6037,02/28/2021 12:00:00 AM,34.30828379,-118.2282411,1198178,21780,3587567,53866,2161,104,5247,360
os Angeles,Cailfornia,6037,03/01/2021 12:000:0 AM,34.30828379,-68.81841064509469,1200128,21916,3592560,54274,1950,136,4993,408
Los Angeles,California,6037,03/02/2021 12:00:00 AM,28.546673329330176,-118.2282411,1201868,22015,3596760,54552,1740,99,4200,278
Los Angeles,Calfiornia,6037,03/03/2021 12:00:00 AM,29.189994153406644,-118.2282411,1203152,22029,3599311,54641,1284,14,2551,89
Los Angeles,California,6037,03/04/2021 12:00:00 M,43.94909469880911,-143.10911534315085,1204018,22041,3602445,54728,866,12,3134,87
Los Angeles,Califoria,6037,03/05/2021 12:00:00 AM,34.30828379,-118.2282411,1205327,22104,3607891,55035,1309,63,5446,307
Los Angeples,California,6037,03/06/2021 12:00:00 AM,34.30828379,-175.02895825818155,1206740,22216,3611295,55288,1413,112,3404,253
Los Angees,Calimfornia,6037,03/07/2021 12:00:00 AM,34.30828379,-135.95454561475256,1208024,22319,3614852,55545,1284,103,3557,257
dLos Angeles,California,6037,03/08/2021 12:000:0 AM,34.30828379,-118.2282411,1209849,22407,3618976,55867,1825,88,4124,322
Los Angeles,California,6037,03/09/2021 12:00:00 AM,46.82050194367583,-118.2282411,1209661,22449,3620890,56056,-188,42,1914,189
Los Angeles,California,8916,03/10/2021 12:00:00 AM,34.30828379,-118.2282411,1210270,22474,3623063,56198,609,25,2173,142
os Angeles,California,6037,03/11/2021 12:00:00 AM,35.02849030997465,-118.2282411,1210663,22476,3626027,56289,393,2,2964,91
Los Angqeles,California,6037,03/12/2021 12:00:00 AM,34.30828379,-118.2282411,1210961,22521,3628300,56412,298,45,2273,123
Los Angeles,California,7011,03/13/2021 12:000:0 AM,34.30828379,-118.2282411,1211739,22581,3631572,56639,778,60,3272,227
Los Angeles,California,3625,03/14/2021 12:00:00 AM,48.03607585576541,-118.2282411,1212648,22666,3635179,56872,909,85,3607,233
Los Angeles,California,6037,03/15/2021 12:00:00 AM,34.30828379,-118.2282411,1213288,22722,3638212,57030,640,56,3033,158
Los nAgeles,California,6037,03/16/2021 12:00:00 AM,34.30828379,-118.2282411,1213792,22778,3640524,57053,504,56,2312,23
Los Angeles,California,6037,03/17/2021 12:00:00 AM,34.30828379,-118.2282411,1214178,22797,3641876,57161,386,19,1352,108
Los Angeles,California,7408,03/18/2021 12:00:00 AM,46.00843799922285,-59.84119853181121,1214754,22815,3645303,57420,576,18,3427,259
Los Angeles,California,6037,03/19/2021 12:00:00 AM,34.30828379,-118.2282411,1215179,22879,3647808,57599,425,64,2505,179
Los Angeles,California,6037,03/20/202 112:00:00 AM,26.90370491236213,-118.2282411,1215772,22965,3650638,57824,593,86,2830,225
Los Aingeles,California,5825,03/12/2021 12:00:00 AM,50.99407931630218,-153.2141115917325,1216319,23022,3653168,58123,547,57,2530,299
Los Angeles,California,6037,03/22/2021 12:00:00 AM,33.02621767343006,-118.2282411,1217116,23056,3656610,58352,797,34,3442,229
Ls Angeles,cCalifornia,6037,03/23/2021 12:00:0 AM,21.91158197701409,-64.25424468511974,1217775,23080,3658714,58548,659,24,2104,196
Los Angeels,California,6037,03/24/2021 1200:00 AM,31.53422024530421,-118.2282411,1218229,23103,3660713,58702,454,23,1999,154
Los Angeles,Californbia,6037,03/25/221 12:00:00 AM,49.99731440414455,-118.2282411,1218643,23101,3663913,58776,414,-2,3200,74
Los Angeles,California,6037,03/26/2i021 12:00:00 AM,34.30828379,-134.24191277422625,1219029,23111,3666266,58871,386,10,2353,95
os Angeles,California,6037,03/27/2021 12:00:00 AM,34.30828379,-118.2282411,1219614,23144,3668745,58998,585,33,2479,127
Los Angeles,aClifornia,8380,0328/2021 12:00:00 AM,48.74027504490342,-118.2282411,1220256,23191,3671349,59136,642,47,2604,138
Los Angeles,California,8630,03/29/2021 12:00:00 AM,34.40774233336663,-118.2282411,1220893,23236,3675191,59339,637,45,3842,203
Los Angeles,Califrnia,6037,03/30/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23264,3676183,59404,0,28,992,65
Los Aneles,California,6037,03/31/2021 12:00:00 AM,22.19494391554301,-118.2282411,1220893,23301,3676873,59458,0,37,690,54
Los Angeles,California,3068,04/01/2021 12:00:00 AM,32.10485558241315,-118.2282411,1222479,23301,3682861,59524,1586,0,5988,66
Los Angeles,California,6037,04/02/2021 12:00:00 AM,34.30828379,-118.2282411,1222802,23302,3685045,59609,323,1,2184,85
Los Angeles,California,6037,04/03/2021 12:00:00 AM,34.30828379,-92.42942612980704,1223205,23344,3687493,59716,403,42,2448,107
Los Angeles,California,6037,04/04/2021 12:00:00 AM,19.70830487037689,-118.2282411,1223821,23390,3690031,59856,616,46,2538,140
Los Anglees,Caligfornia,6037,04/0/2021 12:00:00 AM,19.735055411334663,-118.2282411,1224547,23431,3693674,60013,726,41,3643,157
Los Angeles,California,6037,04/06/2021 12:00:00 AM,34.03972342724268,-118.2282411,1225299,23467,3696980,60104,752,36,3306,91
Los Angeels,Californai,6037,04/07/2021 12:00:00 AM,38.545508195487685,-60.07206726984205,1225796,23493,3700471,60172,497,26,3491,68
Los Angeles,Claifornia,6037,04/08/2021 12:00:00 AM,34.30828379,-118.2282411,1226219,23503,3704070,60211,423,10,3599,39
Los Angeles,California,5073,04/09/2021 12:00:00 AM,18.469898728716878,-118.2282411,1226627,23505,3706629,60260,408,2,2559,49
Los Angeles,California,6037,0/10/2021 12:00:00 AM,34.30828379,-150.8197389601804,1226964,23553,3708716,60409,337,48,2087,149
Los Angeles,Caliofrnia,3650,04/11/2021 12:00:00 AM,39.250146049671486,-118.2282411,1227537,23579,3711723,60498,573,26,3007,89
Los Angeles,Calicfornia,6037,04/12/2021 1g2:00:00 AM,34.30828379,-118.2282411,1228118,23601,3714587,60620,581,22,2864,122
Los Angeles,California,6037,04/13/202k1 12:00:00 AM,34.30828379,-118.2282411,1228641,23628,3716579,60695,523,27,1992,75
Los Angeles,Caliofrnia,5852,04/14/2021 12:00:00 AM,34.30828379,-118.2282411,1228997,23653,3718210,60739,356,25,1631,44
Los Angeles,California,6037,041/5/2021 12:00:00 AM,28.192586211215964,-118.2282411,1229328,23648,3720901,60742,331,-5,2691,3
Los Angeles,Calfiornia,6037,04/16/2021 12:00:00 AM,34.30828379,-147.20426055351453,1229641,23668,3723446,60820,313,20,2545,78
Los Angeles,California,6037,04/17/021 12:00:00 AM,34.30828379,-126.83343526269962,1229998,23702,3725088,60892,357,34,1642,72
Los Angeles,California,4026,4/18/2021 12:00:00 AM,22.73152436404192,-118.2282411,1230398,23736,3727913,61010,400,34,2825,118
Los fAngeles,Califrnia,6037,04/19/221 12:00:00 AM,34.30828379,-118.2282411,1230398,23762,3729116,61095,0,26,1203,85
Los Angeles,Cailfornia,3988,04/20/2021 12:00:00 AM,30.2307652893934,-118.2282411,1231186,23785,3731145,61141,788,23,2029,46
Los nAgeles,California,4218,04/21/2021 12:00:00 AM,34.30828379,-127.23323610578448,1231532,23802,3731770,61175,346,17,625,34
Los Angeles,California,6037,04/w22/2021 12:00:00 AM,34.30828379,-128.59286688585703,1231838,23799,3734562,61191,306,-3,2792,16
Los Angeles,California,6037,04/23/2021 12:00:00 AM,22.63277651327044,-118.2282411,1232131,23804,3736745,61216,293,5,2183,25
Los Angeles,California,6037,04/24/202112:00:00 AM,34.30828379,-118.2282411,1232391,23833,3738327,61277,260,29,1582,61
Los Angeles,California,9006,04/25/2021 12:00:00 AM,34.30828379,-118.2282411,1232751,23872,3740038,61366,360,39,1711,89
Los Angeles,Califonria,6257,04/6/2021 12:00:00 AM,34.30828379,-118.2282411,1233091,23899,3742115,61461,340,27,2077,95
Los Angeles,alifornia,8456,04/27/2021 12:00:00 AM,34.30828379,-118.2282411,1233505,23919,3743681,61548,414,20,1566,87
Los Angeles,California,5949,04/28/2021 12:00:00 AM,34.30828379,-118.2282411,1233772,23946,3744937,61612,267,27,1256,64
Los Angeles,California,6037,04/29/2021 12:00:00 AM,35.171586197478454,-118.2282411,1233998,23943,3747337,61639,226,-3,2400,27
Los Angeles,aClifornia,6037,04/302021 12:00:00 AM,36.16776123667182,-118.5750644808396,1234242,23942,3749580,61686,244,-1,2243,47
Los Angeles,alifornia,6037,05/01/2021 12:00:00 AM,34.30828379,-118.2282411,1234242,23957,3750644,61728,0,15,1064,42
Los Angeles,Caliornia,6037,05/02/2021 12:00:00 AM,34.30828379,-118.2282411,1234746,23977,3753173,61808,504,20,2529,80
Los Angeles,California,6037,05/03/2021 12:00:00 AM,34.30828379,-118.2282411,1235150,23991,3755869,61874,404,14,2696,66
Los Angeles,California,6037,05/04/2021 12:00:00 AM,34.30828379,-118.2282411,1235422,24008,3757115,61937,272,17,1246,63
Los Angelse,Califrnia,8546,05/05/2021 12:00:00 AM,50.80843267314472,-118.2282411,1235651,24022,3758137,61971,229,14,1022,34
Los Angeles,California,6037,05/06/2021 12:00t:00 AM,34.30828379,-118.2282411,1235828,24026,3760303,61989,177,4,2166,18
Los Angeles,Californa,6037,05/07/2021 12:00:00 AM,34.30828379,-118.2282411,1235999,24030,3761779,62021,171,4,1476,32
Los Angeles,California,6037,05/08/2021 12:00:00 AM,36.26165139225621,-118.2282411,1236256,24048,3763281,62036,257,18,1502,15
Los Angeles,California,5416,05/09/2021 12:00:00 AM***,34.30828379,-118.2282411,1236456,24067,3764405,62083,200,19,1124,47
Los Angleles,California,6037,05/10/2021 12:00:00 AM,34.30828379,-118.2282411,1237021,24083,3767052,62133,565,16,2647,50
Los Angeles,California,6037,05/112021 12:00:00 AM,34.30828379,-118.2282411,1237273,24101,3768087,62161,252,18,1035,28
Los Angeles,California,6037,05/12/201 12:00:00 AM,34.30828379,-118.2282411,1237411,24115,3768805,62194,138,14,718,33
Los Angeles,California,5450,05/13/2021 12:00:00 AM,34.30828379,-61.7080757990657,1237561,24120,3769827,62201,150,5,1022,7
Los Angeleks,California,6037,05/14/2021 12:00:00 AM,34.30828379,-118.2282411,1237700,24123,3771240,62227,139,3,1413,26
Los Angeles,California,6037,05/15/2021 12:0:000 AM,34.30828379,-118.2282411,1237910,24133,3772702,62269,210,10,1462,42
Los Ageles,California,6037,05/16/2021 12:00:00 AM,34.30828379,-106.16095472978203,1238147,24143,3774494,62317,237,10,1792,48
Los Angeles,California,6463,05/17/2021 12:00:00 AM,39.676781757413806,-118.2282411,1238382,24168,3775619,62362,235,25,1125,45
LosA ngeles,California,6037,05/18/2021 12:00:0v0 AM,34.30828379,-118.2282411,1238607,24180,3776346,62409,225,12,727,47
Los Angeles,California,6037,05/19/2021 12:00:00 AM,34.30828379,-118.2282411,1238781,24192,3777077,62431,174,12,731,22
Los Aneles,Calfornia,5345,05/20/2021 12:00:00 AM,34.30828379,-103.2765851175861,1238932,24197,3778555,62447,151,5,1478,16
Los Angeles,Californai,6037,05/21/2021 12:00:00 AM,30.361985466026777,-118.2282411,1239127,24201,3779998,62485,195,4,1443,38
Los Angeles,California,6468,05/22/2021 12:00:00 AM,34.30828379,-118.2282411,1239306,24212,3781120,62519,179,11,1122,34
Los Angeles,California,6037,05/23/2021 12:00:00 AM,34.30828379,-118.2282411,1243338,24323,3786459,62679,4032,111,5339,160
Los Angeles,Calfiornia,6037,0/24/2021 12:00:00 AM,21.826924687872754,-118.2282411,1243531,24348,3787911,62709,193,25,1452,30
Los Angedles,California,6037,05/25/2021 12:00:00 AM,34.30828379,-169.71796804187312,1243712,24357,3788713,62710,181,9,802,1
Los Aneles,California,6037,05/26/2201 12:00:00 AM,34.30828379,-142.16081867536914,1243882,24359,3789227,62722,170,2,514,12
Los Angeles,California,7484,05/27/2021 12:00:00 AM,34.30828379,-118.2282411,1244054,24360,3789572,62724,172,1,345,2
Los Angeles,Coalifornia,6037,05/28/2021 12:00:00 AM,34.30828379,-146.45762506650198,1244170,24364,3790976,62736,116,4,1404,12
Los Angeles,California,6037,05/29/2021 12:00y:00 AM,34.30828379,-118.2282411,1244275,24367,3791889,62771,105,3,913,35
Los Angeles,California,6037,05/30/2021 12:00:00 AM,34.30828379,-118.2282411,1244473,24375,3792962,62830,198,8,1073,59
Los Angeles,California,4766,05/31/2021 12:00:00 AM,34.30828379,-98.65876316013812,1244684,24386,3794129,62885,211,11,1167,55
Los Angeles,California,3936,06/01/2021 12:00:00 AM,34.30828379,-118.2282411,1244917,24400,3794927,62920,233,14,798,35
Los Ageles,California,6037,06/02/2021 12:00:00 AM,39.52830575548643,-68.46983991487792,1245120,24411,3795580,62951,203,11,653,31
Los Angeles,Caliofrnia,7559,06/03/2021 12:00:0 AM,34.30828379,-118.2282411,1245254,24410,3796776,62958,134,-1,1196,7
Los Angeles,California,6037,06/04/2021 12:00:00 AM,34.30828379,-118.2282411,1245429,24413,3797937,62979,175,3,1161,21
Los Angeles,California,6037,06/05/2021 12:00:00 AM,34.30828379,-83.38653422015628,1245588,24426,3798631,62994,159,13,694,15
Los Angeles,California,6037,06/06/2021 12:00:00 AM,34.30828379,-118.2282411,1245786,24432,3799978,63039,198,6,1347,45
Los Angeles,California,6037,06/07/2021 12:00:00 AM,34.30828379,-171.0522228903425,1245949,24440,3801029,63077,163,8,1051,38
Los Aneles,California,4051,06/08/2021 12:00:00 AM,30.43860791825888,-118.2282411,1246123,24434,3801538,63097,174,-6,509,20
Los Angeles,California,6037,06/09/2021 12:00:00 AM,34.30828379,-174.08116328157735,1246129,24434,3801728,63103,6,0,190,6
Los Agneles,California,6037,06/10/2021 12:0:00 AM,34.30828379,-118.2282411,1246436,24433,3803094,63112,307,-1,1366,9
Los Angeles,California,6037,06/11/2021 120:0:00 AM,50.89180348106936,-118.2282411,1246640,24434,3804355,63116,204,1,1261,4
Los Angewles,California,6762,06/12/2021 12:00:00 AM,40.99065913119779,-118.2282411,1246832,24435,3805098,63135,192,1,743,19
Los Angeles,California,5347,6/13/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24439,3806154,63162,201,4,1056,27
Los Angelse,California,3550,06/14/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24444,3806465,63180,0,5,311,18
Los Angeles,California,6037,06/15/2021 12:00:00 AM,34.30828379,-138.75122446767784,1247361,24451,3807726,63213,328,7,1261,33
Los Angeles,California,6037,06/16/2021 12:00:00 AM,36.71063219497295,-118.2282411,1247618,24454,3808258,63240,257,3,532,27
Los Angeles,California,6037,06/17/2021 12:00:00 AM,44.1584940255501,-118.2282411,1247744,24456,3809710,63261,126,2,1452,21
Los Angeles,Cailfornia,6037,06/18/202 112:00:00 AM,34.30828379,-134.4789355743572,1247909,24459,3810808,63278,165,3,1098,17
Los Angeles,Claifornia,6037,06/19/2021 12:00:00 AM,25.773072281307485,-118.2282411,1248161,24461,3811723,63329,252,2,915,51
Los Angeles,California,6037,06/20/2021 12:00:00 AM,34.30828379,-118.2282411,1248415,24472,3812825,63405,254,11,1102,76
Los Angeles,Californaia,6037,06/21/2021 12:00:00 AM,34.30828379,-118.2282411,1248737,24480,3814010,63439,322,8,1185,34
Lo sAngeles,California,6037,06/22/2021 12:00:00 AM,49.5347408072826,-62.350600139635866,1249065,24483,3814890,63472,328,3,880,33
Los Angeles,California,6037,06/23/2021 12:00:00 AM,34.30828379,-78.63181074829745,1249304,24490,3815751,63492,239,7,861,20
Lso Angeles,California,6037,06/24/202y1 12:00:00 AM,34.30828379,-110.54836777816848,1249572,24493,3817372,63501,268,3,1621,9
Los Angeles,California,6037,06/25/2021 12:00:00 AM,34.30828379,-118.2282411,1249875,24496,3818057,63507,303,3,685,6
Los Angeels,California,6037,06/2/62021 12:00:00 AM,34.30828379,-122.44295576725422,1250240,24498,3816659,63537,365,2,-1398,30
Los Angeles,California,5715,06/27/2021 12:00:00 AM,34.30828379,-64.74680053676346,1250740,24499,3818326,63601,500,1,1667,64
Los Angeles,California,5935,06/28/2021 12:00:00 AM,34.30828379,-118.2282411,1251259,24506,3819662,63651,519,7,1336,50
Los Angeles,California,6037,06/29/2021 12:00:00 AM,34.30828379,-118.2282411,1251848,24506,3820442,63651,589,0,780,0
Los Angeles,California,6037,06/30/2021 12:00:00 AM,37.13767908208416,-118.2282411,1252303,24506,3820921,63650,455,0,479,-1
Los lAngeles,Claifornia,5283,07/01/2021 12:00:00 AM,34.30828379,-118.2282411,1252739,24506,3821572,63655,436,0,651,5
Los Angeles,Caliefornia,6037,07/02/2021 12:00:00 AM,36.58552002632111,-169.16954850367577,1253106,24522,3824369,63722,367,16,2797,67
Los Angeldes,California,3914,07/03/2021 12:00r:00 AM,34.30828379,-118.2282411,1253536,24525,3826508,63747,430,3,2139,25
Los Angeles,California,6037,07/04/2021 12:00:00 AM,34.30828379,-118.2282411,1254386,24531,3829942,63815,850,6,3434,68
Los Angeles,Californai,6037,07/05/2021 12:00:00 AM,34.30828379,-144.98164360173308,1255434,24542,3832060,63875,1048,11,2118,60
Los Angeles,California,6037,07/06/2021 12:00:00 AM,34.30828379,-129.3721313766879,1256557,24542,3834068,63932,1123,0,2008,57
Los Angeles,California,4069,07/07/2021 12:00:00 AM,34.30828379,-173.99957712715928,1257628,24542,3835469,63932,1071,0,1401,0
Los Angeles,California,8868,07/08/2021 2:00:00 AM,34.30828379,-118.2282411,1258685,24558,3840251,63964,1057,16,4782,32
Los Angeles,Calfiornia,6037,07/09/2021 12:00:00 AM,34.30828379,-118.2282411,1259992,24559,3845180,63984,1307,1,4929,20
Los Angeles,Cdalifornia,6037,07/10/2021 12:00:00 AM,34.30828379,-155.72890857300712,1261068,24569,3847746,64012,1076,10,2566,28
Los Angeles,Califonia,6037,07/11/2021 12:00:00 AM,23.11020846331873,-114.62253925150908,1261164,24578,3849540,64043,96,9,1794,31
Los Angeles,California,6037,07/12/2q021 12:00:00 AM,34.30828379,-118.2282411,1264450,24582,3855167,64086,3286,4,5627,43
Los Angeles,California,6037,07/13/2021 12:00:00 AM,34.30828379,-118.2282411,1266227,24582,3858391,64093,1777,0,3224,7
Los ngeles,California,6037,07/14/2021 12:00:00 AM,34.30828379,-118.2282411,1267860,24583,3860499,64094,1633,1,2108,1
Los Angeles,California,6037,07/15/2021 12:00:00 AM,34.30828379,-69.39207681434121,1267860,24598,3865655,64133,0,15,5156,39
Los Angeles,California,6037,07/16/2021 12:00:00 AM,38.90658237988951,-118.2282411,1271179,24600,3875420,64144,3319,2,9765,11
