472.fipstwo,f3161,f13161
2726.statecounty,TX_Huspeth,TX_Hudspeth
1067.statecounty,KY_nLewis,KY_Lewis
685.countytwo,Ltaah ,Latah 
2358.county,Isabpela Municipio,Isabela Municipio
2290.countytwo,Lancster ,Lancaster 
1616.county,Couteau ,Chouteau 
869.statevalue,IkN,IN
2552.countytwo,Hadrin ,Hardin 
721.statecounty,IL_oDuglas,IL_Douglas
1601.countytwo,Warrden ,Warren 
1383.countytwo,Re Lake ,Red Lake 
69.countytwo,fLawrence ,Lawrence 
2818.county,chleicher ,Schleicher 
536.statevalue,A,GA
2531.countytwo,Coce ,Cocke 
416.statevalue,AG,GA
339.county,aDixie ,Dixie 
2647.countytwo,Chmabers ,Chambers 
1431.county,lay ,Clay 
3024.statecounty,VA_Westmoerland,VA_Westmoreland
1618.countytwo,Danielys ,Daniels 
2334.countytwo,Caguas Municipo,Caguas Municipio
1441.fipstwo,f2967,f29067
1567.fipstwo,if28081,f28081
3061.statevalue,mWA,WA
2282.fipstwo,f40255,f42055
2739.fipstwo,f84255,f48255
2143.countytwo,Alfala ,Alfalfa 
85.statevalue,oAL,AL
1683.countytwo,Cahtham ,Chatham 
2029.countytwo,Oswergo ,Oswego 
1155.statevalue,A,LA
3128.statevalue,IW,WI
828.county,Gibsonr ,Gibson 
174.county,Ronse Island,Rose Island
1065.fipstwo,f2131,f21131
896.statevalue,SK,KS
1617.countytwo,Cster ,Custer 
3143.statevalue,IW,WI
534.county,Tulrner ,Turner 
1662.countytwo,Whaetland ,Wheatland 
1055.statevalue,YK,KY
3037.statecounty,VT_Esex,VT_Essex
2703.county,Gdregg ,Gregg 
74.countytwo,adison ,Madison 
1251.fipstwo,f260d27,f26027
711.fipstwo,f1702h1,f17021
3000.county,Rapphannock ,Rappahannock 
2009.statevalue,Y,NY
2200.fipstwo,40117,f40117
1029.statecounty,KY_Dviess,KY_Daviess
1025.fipstwo,f21015,f21051
2462.statevalue,DS,SD
2376.statecounty,PR_Oocovis Municipio,PR_Orocovis Municipio
1553.statecounty,MS_Humpreys,MS_Humphreys
2458.county,uBffalo ,Buffalo 
917.statevalue,bKS,KS
3205.fipstwo,f50495,f54095
541.statevalue,AG,GA
166.statecounty,A_Union,AR_Union
2235.county,Joesphine ,Josephine 
30.statevalue,L,AL
1047.fipstwo,f2105,f21095
195.statecounty,CAButte,CA_Butte
1627.fipstwo,f03037,f30037
840.statevalue,NI,IN
173.statecounty,AS_Manu'a Diastrict,AS_Manu'a District
499.countytwo,eNwton ,Newton 
1341.statevalue,NM,MN
763.fipstwo,f11711,f17111
951.statecounty,KSk_Marion,KS_Marion
1240.countytwo,llegan ,Allegan 
1318.statecounty,MI_Washtenwa,MI_Washtenaw
199.statecounty,CA_Del Nortbe,CA_Del Norte
2874.statevalue,TU,UT
741.statevalue,L,IL
2776.countytwo,Midalnd ,Midland 
1224.statevalue,EM,ME
925.fipstwo,f2006a1,f20061
2407.county,Allndale ,Allendale 
1377.county,ennington ,Pennington 
657.statevalue,DI,ID
2557.county,ickman ,Hickman 
2179.statevalue,K,OK
3089.statevalue,IW,WI
570.statecounty,A_Calhoun,IA_Calhoun
1885.countytwo,Prekins ,Perkins 
2223.fipstwo,f1009,f41009
1488.countytwo,helps ,Phelps 
1004.county,Barrfen ,Barren 
2510.county,Tod d,Todd 
1769.statecounty,NDBottineau,ND_Bottineau
1665.countytwo,Alamnace ,Alamance 
178.statecounty,AZ_Cocihse,AZ_Cochise
532.statecounty,GA_Tretlen,GA_Treutlen
1632.fipstwo,f0047,f30047
2369.statevalue,cPR,PR
71.county,Limetone ,Limestone 
807.statecounty,IN_Blackfrd,IN_Blackford
2583.countytwo,Overtno ,Overton 
1585.statevalue,MrS,MS
479.county,Laurenns ,Laurens 
3232.statecounty,WY_Tteton,WY_Teton
2183.county,Logean ,Logan 
177.countytwo,pache ,Apache 
1668.countytwo,nson ,Anson 
2184.countytwo,Loev ,Love 
585.fipstwo,f190d55,f19055
235.fipstwo,06087,f06087
1655.statevalue,T,MT
1697.county,Egdecombe ,Edgecombe 
496.statecounty,GAMorgan,GA_Morgan
1612.county,Brodawater ,Broadwater 
2353.statecounty,PR_Guaynabo Municipifo,PR_Guaynabo Municipio
3154.statecounty,WI_Waupaac,WI_Waupaca
2076.statecounty,OH_Faairfield,OH_Fairfield
396.county,aker ,Baker 
1191.statecounty,MAHampshire,MA_Hampshire
71.statecounty,A_Limestone,AL_Limestone
1244.fipstwo,f2603,f26013
3235.fipstwo,f56054,f56045
864.statevalue,N,IN
2540.statecounty,TN_Fayhette,TN_Fayette
1954.fipstwo,f3502k3,f35023
1243.statecounty,MI_Arentac,MI_Arenac
3012.fipstwo,f51157,f51175
2.countytwo,fAleutians West Census Area,Aleutians West Census Area
1059.countytwo,Knot t,Knott 
2910.statecounty,VA_Brisotl city,VA_Bristol city
1992.fipstwo,f3601,f36001
1438.county,Davidess ,Daviess 
1044.statecounty,KY_Greenpu,KY_Greenup
1671.countytwo,Beaufrt ,Beaufort 
1760.county,ayne ,Wayne 
535.countytwo,Twigs ,Twiggs 
2883.statevalue,UhT,UT
465.statevalue,A,GA
295.statevalue,yCO,CO
726.county,Fiayette ,Fayette 
1592.county,Stotne ,Stone 
2259.fipstwo,f2009,f42009
1301.fipstwo,bf26127,f26127
1423.statecounty,MO_Cape Giardeau,MO_Cape Girardeau
2789.statecounty,TX_Nueecs,TX_Nueces
1897.statecounty,NtE_Seward,NE_Seward
1295.statecounty,MI_Monre,MI_Monroe
2189.statecounty,OK_McCurtani,OK_McCurtain
2068.countytwo,Colmubiana ,Columbiana 
33.county,ibb ,Bibb 
1917.statecounty,NH_eMrrimack,NH_Merrimack
356.statevalue,LF,FL
1350.statevalue,uMN,MN
2349.fipstwo,f27054,f72054
1459.statecounty,M_Knox,MO_Knox
2254.statecounty,OR_amhill,OR_Yamhill
2899.county,lAleghany ,Alleghany 
200.statecounty,CA_El Dordao,CA_El Dorado
1478.fipstwo,f2g9141,f29141
2731.statevalue,XT,TX
2865.county,Zavaa ,Zavala 
2549.statevalue,TkN,TN
2384.county,Salias Municipio,Salinas Municipio
399.countytwo,Barow ,Barrow 
1615.county,Casade ,Cascade 
876.fipstwo,f18114,f18141
3107.fipstwo,f55403,f55043
2207.countytwo,Rogesr ,Rogers 
1031.county,Elluiott ,Elliott 
1632.statecounty,MTL_ake,MT_Lake
35.fipstwo,f00111,f01011
3112.countytwo,Jacskon ,Jackson 
1511.county,Stoddard ***,Stoddard 
17.county,Nome Ceensus Area,Nome Census Area
1690.countytwo,Cmberland ,Cumberland 
2769.countytwo,Maatgorda ,Matagorda 
259.fipstwo,f08071,f08017
1451.county,Hlot ,Holt 
4.statevalue,KA,AK
2058.statevalue,H,OH
2026.statecounty,NY_Otario,NY_Ontario
3092.statecounty,W_IBurnett,WI_Burnett
2548.statecounty,TN_Hamblne,TN_Hamblen
1946.fipstwo,f3007,f35007
385.countytwo,Sumetr ,Sumter 
1438.statecounty,MO_Davieszs,MO_Daviess
1015.statecounty,KY_Buytler,KY_Butler
96.countytwo,Wnston ,Winston 
1249.countytwo,Branchv ,Branch 
2069.statevalue,OoH,OH
1906.statecounty,NE_Washidngton,NE_Washington
819.countytwo,eKalb ,DeKalb 
444.fipstwo,f1310h5,f13105
921.statecounty,KS_Elsworth,KS_Ellsworth
759.statecounty,L_Marshall,IL_Marshall
364.fipstwo,f1079,f12079
1585.countytwo,Pfrentiss ,Prentiss 
1713.county,bIredell ,Iredell 
2802.fipstwo,f48831,f48381
9.statevalue,K,AK
2472.countytwo,eEdmunds ,Edmunds 
80.countytwo,Meontgomery ,Montgomery 
636.fipstwo,f19517,f19157
2700.county,Gonzlaes ,Gonzales 
2449.county,Williambsurg ,Williamsburg 
2558.countytwo,Houstn ,Houston 
771.statevalue,L,IL
1989.statecounty,V_Storey,NV_Storey
2101.fipstwo,f3095,f39095
2695.statevalue,X,TX
2518.county,Bedfodr ,Bedford 
1958.countytwo,Lun a,Luna 
1594.statevalue,S,MS
1570.statecounty,M_SLowndes,MS_Lowndes
2090.statevalue,H,OH
100.statecounty,A_Benton,AR_Benton
3076.statevalue,A,WA
305.fipstwo,f0809,f08109
525.countytwo,Taylro ,Taylor 
2755.statevalue,X,TX
2753.fipstwo,f4p8281,f48281
734.statevalue,LI,IL
1907.countytwo,Wayzne ,Wayne 
2302.fipstwo,4f2095,f42095
1612.countytwo,Broadwaetr ,Broadwater 
2248.statecounty,OR_Umatlila,OR_Umatilla
2492.countytwo,Lyma n,Lyman 
2772.county,McLennn ,McLennan 
2512.countytwo,Turnre ,Turner 
2374.statevalue,PoR,PR
3167.county,ayette ,Fayette 
1896.statecounty,NE_cotts Bluff,NE_Scotts Bluff
1538.county,Clark e,Clarke 
1277.statecounty,MI_Kalkaskxa,MI_Kalkaska
355.county,Indian Rivre ,Indian River 
2367.fipstwo,7f2089,f72089
2938.countytwo,Foyd ,Floyd 
594.statevalue,IoA,IA
380.county,mSanta Rosa ,Santa Rosa 
2528.county,hester ,Chester 
370.fipstwo,f2089,f12089
446.statecounty,GA_Eans,GA_Evans
334.statecounty,FL_Citrs,FL_Citrus
258.county,Chaffe ,Chaffee 
2597.statecounty,TN_Stewrt,TN_Stewart
1522.countytwo,Wfright ,Wright 
1268.county,oughton ,Houghton 
47.county,Conecu ,Conecuh 
861.county,Oraneg ,Orange 
2472.county,Edmund ,Edmunds 
2985.statecounty,VA_Norto ncity,VA_Norton city
7.county,Dillingham Censusv Area,Dillingham Census Area
1958.fipstwo,f5029,f35029
2769.fipstwo,f8321,f48321
3169.statevalue,VW,WV
3094.statecounty,WI_Cippewa,WI_Chippewa
628.statecounty,IA_O'Broien,IA_O'Brien
622.fipstwo,f91129,f19129
2463.county,Cliay ,Clay 
1744.countytwo,owan ,Rowan 
2961.county,King and Quene ,King and Queen 
2292.fipstwo,f42057,f42075
392.statecounty,FL_Washngton,FL_Washington
1555.statevalue,S,MS
382.county,eminole ,Seminole 
575.county,Cherkokee ,Cherokee 
2545.fipstwo,f4057,f47057
557.fipstwo,f1009,f15009
762.county,McDnough ,McDonough 
457.countytwo,Grad ,Grady 
3180.county,Lgan ,Logan 
2401.statevalue,RbI,RI
2627.fipstwo,f480k31,f48031
692.fipstwo,f16017,f16071
2931.fipstwo,f5103,f51053
2201.county,aPyne ,Payne 
1954.county,Hidalgop ,Hidalgo 
1575.county,Montgompery ,Montgomery 
26.countytwo,Wade Hampotn Census Area,Wade Hampton Census Area
1214.fipstwo,f2a4033,f24033
661.countytwo,Beneawh ,Benewah 
511.statecounty,GA_Rbaun,GA_Rabun
463.statecounty,GA_Haralsno,GA_Haralson
2155.fipstwo,f400z27,f40027
3112.statecounty,WI_Jckson,WI_Jackson
1029.county,Davies ,Daviess 
2080.statecounty,OHG_allia,OH_Gallia
1982.statevalue,VN,NV
209.fipstwo,f00635,f06035
641.statevalue,A,IA
1936.county,Psasaic ,Passaic 
2579.fipstwo,fd47125,f47125
2703.statevalue,X,TX
2214.statecounty,OK_Wzagoner,OK_Wagoner
2453.statevalue,D,SD
2322.fipstwo,72001,f72001
1813.statecounty,ND_raill,ND_Traill
2554.fipstwo,47075,f47075
932.fipstwo,f20705,f20075
954.statecounty,KS_Meaed,KS_Meade
34.fipstwo,f1009,f01009
689.countytwo,Madsion ,Madison 
807.county,Blaczkford ,Blackford 
353.statecounty,FLi_Hillsborough,FL_Hillsborough
1015.fipstwo,2f1031,f21031
2147.county,Blaineq ,Blaine 
2088.fipstwo,f3969,f39069
242.countytwo,Suttter ,Sutter 
3022.statecounty,VA_Washnigton,VA_Washington
1562.fipstwo,f280w71,f28071
931.fipstwo,2f0073,f20073
1517.fipstwo,f2919,f29219
2928.statecounty,VA_Cumbreland,VA_Cumberland
911.countytwo,Cfomanche ,Comanche 
1758.statecounty,NC_Washinggton,NC_Washington
2625.statevalue,TtX,TX
1370.county,Mwoer ,Mower 
1688.statevalue,CN,NC
2680.statecounty,TX_Edwars,TX_Edwards
681.statevalue,DI,ID
2175.statevalue,pOK,OK
944.statevalue,S,KS
685.statecounty,D_Latah,ID_Latah
2530.statevalue,N,TN
806.statevalue,N,IN
1184.fipstwo,f250q01,f25001
2433.fipstwo,4f5057,f45057
271.county,Elhbert ,Elbert 
3124.statecounty,WI_Marquete,WI_Marquette
761.countytwo,Masac ,Massac 
1914.fipstwo,f3307,f33007
3084.statecounty,WA_Whitmn,WA_Whitman
50.statecounty,AL_Crenshhaw,AL_Crenshaw
1655.county,iSlver Bow ,Silver Bow 
2385.fipstwo,f27125,f72125
733.statecounty,IL_Hmailton,IL_Hamilton
568.countytwo,uena Vista ,Buena Vista 
1572.fipstwo,f2091,f28091
669.statevalue,DI,ID
671.county,aribou ,Caribou 
990.countytwo,Sumnre ,Sumner 
947.statecounty,KS_iLncoln,KS_Lincoln
2606.statecounty,TsN_Washington,TN_Washington
1082.fipstwo,f21615,f21165
1356.statecounty,MN_Koochcihing,MN_Koochiching
318.statevalue,TC,CT
806.countytwo,enton ,Benton 
731.statevalue,LI,IL
400.statevalue,AG,GA
702.county,Aelxander ,Alexander 
2183.statecounty,OK_Lgan,OK_Logan
2060.statevalue,OjH,OH
1320.county,Wexfodr ,Wexford 
3104.fipstwo,f5507,f55037
13.statecounty,AK_Ketchikan lGateway Borough,AK_Ketchikan Gateway Borough
2572.fipstwo,cf47115,f47115
287.countytwo,Lnicoln ,Lincoln 
2067.statevalue,OjH,OH
937.county,Jacksn ,Jackson 
62.fipstwo,01065,f01065
905.countytwo,Cheroikee ,Cherokee 
1553.county,Humphrey s,Humphreys 
590.countytwo,Fayett ,Fayette 
114.statevalue,R,AR
846.fipstwo,f180j87,f18087
3123.statecounty,yWI_Marinette,WI_Marinette
675.statecounty,ID_Cuswter,ID_Custer
2699.county,Goliazd ,Goliad 
127.statevalue,RA,AR
1936.fipstwo,f34301,f34031
967.countytwo,Panee ,Pawnee 
174.statevalue,tAS,AS
1020.statevalue,Y,KY
1544.statecounty,MS_eForrest,MS_Forrest
2193.statecounty,OK_Nbole,OK_Noble
2184.statecounty,OKd_Love,OK_Love
885.fipstwo,f11865,f18165
1196.fipstwo,f25052,f25025
1290.statecounty,IM_Mason,MI_Mason
2278.fipstwo,4f2047,f42047
527.fipstwo,f1273,f13273
2728.countytwo,Huthinson ,Hutchinson 
3169.statecounty,mWV_Grant,WV_Grant
2044.countytwo,Sulilvan ,Sullivan 
2714.fipstwo,f8205,f48205
2343.statevalue,PhR,PR
1774.statecounty,NDC_avalier,ND_Cavalier
2520.statevalue,TeN,TN
753.county,iLvingston ,Livingston 
2056.statevalue,OzH,OH
2125.fipstwo,f39134,f39143
226.statecounty,C_San Benito,CA_San Benito
3055.countytwo,Dogulas ,Douglas 
1529.statevalue,S,MS
1538.fipstwo,f2y8023,f28023
1550.fipstwo,f2807,f28047
355.statevalue,L,FL
1677.statevalue,C,NC
427.fipstwo,f1301,f13071
1779.statevalue,D,ND
255.county,ent ,Bent 
2746.fipstwo,f48t269,f48269
796.county,Waye ,Wayne 
1167.statevalue,dLA,LA
2526.fipstwo,47019,f47019
410.fipstwo,13035,f13035
436.statevalue,AG,GA
2442.statecounty,SC_Oarngeburg,SC_Orangeburg
1019.fipstwo,f2103i9,f21039
3052.statecounty,WA_Cslark,WA_Clark
600.statevalue,A,IA
3081.countytwo,Waehkiakum ,Wahkiakum 
1265.statevalue,IM,MI
2006.countytwo,Eire ,Erie 
1599.countytwo,hUnion ,Union 
1978.county,Douglasd ,Douglas 
2515.fipstwo,f4635,f46135
2327.fipstwo,72011,f72011
1319.statevalue,iMI,MI
901.statevalue,S,KS
707.statevalue,IwL,IL
560.statecounty,IA_Alamakee,IA_Allamakee
1396.countytwo,Sgwift ,Swift 
1560.statecounty,MS_Jnoes,MS_Jones
1379.statevalue,NM,MN
2816.statevalue,nTX,TX
2090.county,Hockin g,Hocking 
2939.county,Foluvanna ,Fluvanna 
237.statecounty,CAS_ierra,CA_Sierra
2168.statecounty,OK_Gratn,OK_Grant
1755.fipstwo,f37118,f37181
1606.fipstwo,f2819,f28159
239.statecounty,CA_Solawno,CA_Solano
1039.countytwo,aGrrard ,Garrard 
193.statevalue,A,CA
1376.statevalue,N,MN
95.countytwo,Wilcfox ,Wilcox 
2931.statecounty,VA_Dinwidie,VA_Dinwiddie
1643.statecounty,MT_Pestroleum,MT_Petroleum
1792.countytwo,McLeman ,McLean 
1764.fipstwo,37199,f37199
693.statecounty,D_Owyhee,ID_Owyhee
1949.fipstwo,xf35013,f35013
2931.statevalue,A,VA
597.county,Hamilbton ,Hamilton 
2855.countytwo,Wilbrager ,Wilbarger 
1644.fipstwo,f3001,f30071
24.countytwo,Southeast Fairbaks Census Area,Southeast Fairbanks Census Area
3133.fipstwo,f50593,f55093
2715.statecounty,TX_askell,TX_Haskell
901.fipstwo,f200b13,f20013
3172.fipstwo,54029,f54029
2891.county,tah ,Utah 
1774.county,Cavaliser ,Cavalier 
788.statecounty,IL_zStark,IL_Stark
1968.county,Satna Fe ,Santa Fe 
25.statecounty,AK_Valdez-Cordoav Census Area,AK_Valdez-Cordova Census Area
2274.countytwo,Crawfod ,Crawford 
1347.county,Hennepi n,Hennepin 
2126.statevalue,HO,OH
1551.county,Hinyds ,Hinds 
785.county,Scott ***,Scott 
1887.countytwo,ierce ,Pierce 
921.county,llsworth ,Ellsworth 
1689.county,rCaven ,Craven 
489.county,MDuffie ,McDuffie 
351.statecounty,FL_Hnernando,FL_Hernando
1927.fipstwo,34013,f34013
1382.countytwo,amsey ,Ramsey 
2369.fipstwo,72093,f72093
236.statevalue,A,CA
2378.statevalue,RP,PR
993.statecounty,KS_Weabaunsee,KS_Wabaunsee
101.fipstwo,f00509,f05009
1642.countytwo,Par k,Park 
3181.statevalue,V,WV
1968.countytwo,Santa Fhe ,Santa Fe 
1099.fipstwo,f21c199,f21199
1963.countytwo,Rio Arrib ,Rio Arriba 
2308.statevalue,AP,PA
893.statevalue,N,IN
2288.countytwo,Juniatua ,Juniata 
1590.countytwo,Simpsocn ,Simpson 
2214.county,Wgoner ,Wagoner 
3146.fipstwo,f55119***,f55119
2375.statecounty,PR_Naranjiot Municipio,PR_Naranjito Municipio
1990.fipstwo,hf32031,f32031
400.countytwo,Brtow ,Bartow 
3005.countytwo,Rockbrdge ,Rockbridge 
900.statevalue,S,KS
103.county,Calhonu ,Calhoun 
2504.county,Roerts ,Roberts 
1196.statevalue,AM,MA
2600.fipstwo,4f7167,f47167
1871.statecounty,NE_Knotx,NE_Knox
1588.countytwo,Sctt ,Scott 
1625.statecounty,MT_xGarfield,MT_Garfield
1765.statevalue,jND,ND
1052.countytwo,Hickamn ,Hickman 
534.fipstwo,f1328e7,f13287
1479.fipstwo,29143,f29143
431.statevalue,A,GA
240.fipstwo,f00697,f06097
402.statecounty,GA_Berrin,GA_Berrien
884.fipstwo,f18136,f18163
2282.statevalue,AP,PA
2244.statecounty,OR_Multnomha,OR_Multnomah
1050.statecounty,KY_Heznderson,KY_Henderson
584.statecounty,IADecatur,IA_Decatur
1576.countytwo,Neshoa ,Neshoba 
2249.countytwo,Unionh ,Union 
2344.fipstwo,f72054,f72045
961.countytwo,Neoshow ,Neosho 
266.statecounty,CO_Dlenver,CO_Denver
2973.countytwo,Manassas Parkc ity,Manassas Park city
2270.statecounty,A_Clarion,PA_Clarion
1554.fipstwo,f28505,f28055
1553.statevalue,S,MS
2257.countytwo,Armstsrong ,Armstrong 
2924.statevalue,AV,VA
1220.fipstwo,f24405,f24045
652.fipstwo,f19819,f19189
196.countytwo,Calvaeras ,Calaveras 
714.county,Clintonf ,Clinton 
2879.statevalue,TU,UT
148.statecounty,AR_Ouacrhita,AR_Ouachita
3017.statecounty,VASurry,VA_Surry
1254.statevalue,uMI,MI
785.statevalue,LI,IL
2622.countytwo,aBstrop ,Bastrop 
3219.statevalue,Y,WY
1907.statevalue,E,NE
1626.county,Glaceir ,Glacier 
1050.countytwo,Henderslon ,Henderson 
2780.statecounty,X_Montague,TX_Montague
585.statecounty,I_Delaware,IA_Delaware
2691.fipstwo,f48t159,f48159
1025.statevalue,cKY,KY
1548.statevalue,SM,MS
922.statevalue,S,KS
657.fipstwo,f61001,f16001
1150.fipstwo,f22016,f22061
2496.fipstwo,f4693,f46093
381.county,Sarsaota ,Sarasota 
1703.statevalue,C,NC
3235.statevalue,Y,WY
1010.county,iBoyle ,Boyle 
1420.fipstwo,f2l9025,f29025
1095.county,Pndleton ,Pendleton 
1460.statevalue,O,MO
683.countytwo,fJerome ,Jerome 
2174.fipstwo,f40065***,f40065
2078.county,Frnaklin ,Franklin 
320.fipstwo,f09031,f09013
1077.county,Masno ,Mason 
2075.fipstwo,f9043,f39043
1866.county,Johnsno ,Johnson 
476.county,Jone s,Jones 
2329.statevalue,PkR,PR
2952.county,Hampton cbity,Hampton city
1679.county,Camdne ,Camden 
248.county,olo ,Yolo 
1332.statecounty,MN_Chippewoa,MN_Chippewa
662.fipstwo,f61011,f16011
2071.statevalue,OkH,OH
2789.fipstwo,f8355,f48355
1789.county,McHenr y,McHenry 
388.statecounty,F_Union,FL_Union
404.countytwo,leckley ,Bleckley 
3028.statecounty,VA_Wyteh,VA_Wythe
179.county,Coconinod ,Coconino 
835.countytwo,Hnery ,Henry 
2466.county,Custe r,Custer 
569.statevalue,AI,IA
2237.fipstwo,f4d1037,f41037
1961.statecounty,NM_Oteor,NM_Otero
1675.fipstwo,f37j021,f37021
2201.statecounty,OK_Payfne,OK_Payne
1484.county,Ozar k,Ozark 
459.statevalue,cGA,GA
248.statevalue,AC,CA
2122.countytwo,Putnm ,Putnam 
3099.fipstwo,gf55027,f55027
1831.fipstwo,f3127,f31027
1843.statevalue,EN,NE
986.statecounty,K_SSmith,KS_Smith
823.statecounty,IN_jFayette,IN_Fayette
3160.statecounty,WV_Btoone,WV_Boone
3220.statevalue,YW,WY
1635.statevalue,MhT,MT
1010.statevalue,mKY,KY
1351.countytwo,tasca ,Itasca 
2699.statevalue,X,TX
1242.countytwo,Antrm ,Antrim 
2065.county,lCark ,Clark 
2996.statecounty,VyA_Prince George,VA_Prince George
1267.countytwo,iHllsdale ,Hillsdale 
1158.statecounty,LA_Poitne Coupee,LA_Pointe Coupee
1462.statecounty,O_Lawrence,MO_Lawrence
1248.county,xBerrien ,Berrien 
1798.statecounty,ND_ePmbina,ND_Pembina
1086.county,oMntgomery ,Montgomery 
855.statevalue,N,IN
819.statecounty,I_DeKalb,IN_DeKalb
373.countytwo,range ,Orange 
2113.fipstwo,f39191,f39119
2363.fipstwo,f72018,f72081
756.statecounty,IL_Macouipn,IL_Macoupin
1553.countytwo,Humphryes ,Humphreys 
1752.county,Tranyslvania ,Transylvania 
2280.fipstwo,f42015,f42051
1236.fipstwo,f23092,f23029
1903.statecounty,NET_homas,NE_Thomas
2225.statevalue,oOR,OR
1660.statecounty,MT_Treansure,MT_Treasure
2596.statevalue,N,TN
553.statevalue,I,HI
1265.statecounty,MI_rGand Traverse,MI_Grand Traverse
107.county,lCay ,Clay 
333.statecounty,LF_Charlotte,FL_Charlotte
2132.statecounty,OpH_Tuscarawas,OH_Tuscarawas
2467.county,Dvaison ,Davison 
2495.statevalue,DS,SD
1471.countytwo,McDodnald ,McDonald 
1654.statevalue,T,MT
1615.fipstwo,f0013,f30013
283.countytwo,La Platav ,La Plata 
1238.statecounty,MI_Alcna,MI_Alcona
2495.fipstwo,f4089,f46089
2716.countytwo,Hqays ,Hays 
2251.statecounty,OR_Wasoc,OR_Wasco
207.countytwo,Kigs ,Kings 
2063.countytwo,Cagrroll ,Carroll 
366.statecounty,FL_Mrion,FL_Marion
1521.county,Wortnh ,Worth 
729.county,Flton ,Fulton 
2910.county,Bristolc ity,Bristol city
112.county,oCraighead ,Craighead 
2022.county,Ne York ,New York 
1717.statevalue,eNC,NC
1794.county,Morto ,Morton 
1272.countytwo,Igosco ,Iosco 
40.county,hilton ,Chilton 
1957.countytwo,Los Alamo s,Los Alamos 
36.fipstwo,f00113,f01013
1515.statecounty,MOTexas,MO_Texas
2398.statevalue,R,PR
2942.statevalue,VbA,VA
1759.statecounty,NC_Wactauga,NC_Watauga
2316.statevalue,PeA,PA
1169.county,Stp. Martin Parish,St. Martin Parish
1837.statevalue,NfE,NE
1235.county,Walod ,Waldo 
655.statevalue,A,IA
1322.statevalue,NM,MN
1240.statecounty,MI_Allregan,MI_Allegan
833.statecounty,IN_Harrson,IN_Harrison
2736.county,Jim Well ,Jim Wells 
815.county,rawford ,Crawford 
3018.fipstwo,f51p183,f51183
3129.county,kOneida ,Oneida 
1540.county,Cohaoma ,Coahoma 
1945.fipstwo,f5006,f35006
904.countytwo,Ckhautauqua ,Chautauqua 
1725.fipstwo,f3121,f37121
3030.countytwo,St. Croxi Island,St. Croix Island
2600.countytwo,ipton ,Tipton 
1359.fipstwo,f7077,f27077
2606.statevalue,NT,TN
370.countytwo,Nassa u,Nassau 
2844.countytwo,Va lVerde ,Val Verde 
2127.countytwo,Senecar ,Seneca 
751.countytwo,awrence ,Lawrence 
3230.county,Sublcette ,Sublette 
1984.countytwo,Lincofln ,Lincoln 
1389.statevalue,N,MN
1941.fipstwo,f3441,f34041
223.statecounty,CA_Plumoas,CA_Plumas
3085.countytwo,Yakimja ,Yakima 
1516.county,Vrenon ,Vernon 
3043.statevalue,T,VT
3080.statevalue,WgA,WA
388.statevalue,L,FL
2808.county,Robrts ,Roberts 
1842.countytwo,Deuerl ,Deuel 
177.statevalue,AeZ,AZ
591.fipstwo,f19076,f19067
1260.statecounty,MI_Eatno,MI_Eaton
2455.county,Brooikngs ,Brookings 
1688.statecounty,NC_Coulmbus,NC_Columbus
2571.fipstwo,f47131,f47113
2974.county,Martinsville city***,Martinsville city
2014.countytwo,Jfferson ,Jefferson 
2323.county,AguadaM unicipio,Aguada Municipio
250.county,Adamsx ,Adams 
2248.fipstwo,f4o1059,f41059
757.statevalue,cIL,IL
2263.countytwo,uBcks ,Bucks 
872.statecounty,I_Rush,IN_Rush
1032.fipstwo,f2065,f21065
2362.county,Lajas Mnicipio,Lajas Municipio
1782.statevalue,DN,ND
677.fipstwo,f6041,f16041
2682.statevalue,X,TX
3173.statecounty,WV_Haryd,WV_Hardy
2452.statevalue,DS,SD
925.statevalue,SK,KS
1790.statevalue,DN,ND
297.county,Pakr ,Park 
676.statecounty,ID_Elmoer,ID_Elmore
1859.fipstwo,f30183,f31083
1346.county,Gran ,Grant 
1682.county,Catawb a,Catawba 
115.county,Cross ***,Cross 
1612.fipstwo,f03007,f30007
3199.statevalue,VW,WV
2873.statevalue,T,UT
2903.county,nArlington ,Arlington 
3024.statevalue,VcA,VA
1292.fipstwo,f26190,f26109
705.county,Brow n,Brown 
2284.statecounty,P_Greene,PA_Greene
1836.statecounty,NE_Coflax,NE_Colfax
1261.statecounty,MIEmmet,MI_Emmet
2892.county,Wasaitch ,Wasatch 
159.countytwo,Sciott ,Scott 
2169.county,Gerer ,Greer 
521.statevalue,GwA,GA
588.countytwo,Dubyuque ,Dubuque 
1777.countytwo,uDnn ,Dunn 
1375.fipstwo,f27019,f27109
10.statecounty,AK_Hoonah-Angoon Census Arae,AK_Hoonah-Angoon Census Area
387.fipstwo,12123,f12123
951.fipstwo,f20151,f20115
2817.countytwo,San cSaba ,San Saba 
213.statevalue,CoA,CA
2277.statevalue,PfA,PA
448.county,Fagyette ,Fayette 
1030.county,Edmnoson ,Edmonson 
432.statecounty,GACrisp,GA_Crisp
1733.statevalue,CN,NC
2473.fipstwo,f46074,f46047
1693.county,aDvidson ,Davidson 
1331.statecounty,MN_Cavss,MN_Cass
1130.county,Caldwell Parihs,Caldwell Parish
2969.statecounty,VA_Lunenbugr,VA_Lunenburg
807.fipstwo,f18y009,f18009
