EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
117673,1748843,REGULAR,JENN'S CAKE POPS,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/04/15 00:00:00,100,,JENN'S CAKE POPS,,10287
117631,1779289,OFFICE,MARKET ZONE,,118 S 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/07/25 00:00:00,0,,MARKET ZONE,,10288
117477,1770317,REGULAR,SNOW FRUIT @ KROGER L-785,,4915 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/07/10 00:00:00,100,A,SNOW FRUIT @ KROGER L-785,,10289
117851,1742926,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/02/13 00:00:00,0,,MOE'S #2,,10290
117675,1737540,OTHER,CHOP IT LIKE IT'S HOT,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/24 00:00:00,100,,CHOP IT LIKE IT'S HOT,,10291
117631,1787073,FOLLOWUP,MARKET ZONE,,118 S 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/09/11 00:00:00,100,,MARKET ZONE,,10292
117478,1748119,REGULAR,SIS GOT TEA,,976 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/04/13 00:00:00,100,A,SIS GOT TEA,,10293
117851,1742927,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/02/15 00:00:00,0,,MOE'S #2,,10294
117675,1762717,REGULAR,CHOP IT LIKE IT'S HOT,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/09 00:00:00,100,A,CHOP IT LIKE IT'S HOT,,10295
117632,1736342,OTHER,USA BOUQUET,,617 E WASHINGTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/10 00:00:00,100,,USA BOUQUET,,10296
117478,1786486,REGULAR,SIS GOT TEA,,976 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/09/06 00:00:00,100,A,SIS GOT TEA,,10297
117851,1742930,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/02/17 00:00:00,0,,MOE'S #2,,10298
117678,1737556,OTHER,SHANNA CAKES,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/24 00:00:00,100,,SHANNA CAKES,,10299
117632,1777048,REGULAR,USA BOUQUET,,617 E WASHINGTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/08/02 00:00:00,100,A,USA BOUQUET,,10300
117479,1734008,REGULAR,EPIPHANY,,1525 HIGHLAND AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/02/08 00:00:00,100,A,EPIPHANY,,10301
117851,1742932,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/02/21 00:00:00,0,,MOE'S #2,,10302
117678,1769899,REGULAR,SHANNA CAKES,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/07/07 00:00:00,100,A,SHANNA CAKES,,10303
117634,1736378,COMPLAINT,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/12/16 00:00:00,0,,CORNER MARKET,,10304
117479,1771124,REGULAR,EPIPHANY,,1525 HIGHLAND AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/07/11 00:00:00,100,A,EPIPHANY,,10305
117851,1742935,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/02/21 00:00:00,0,,MOE'S #2,,10306
117696,1738352,OTHER,TAQUERIA PUEBLA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/28 00:00:00,99,,TAQUERIA PUEBLA,,10307
117634,1736381,FOLLOWUP,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/01/05 00:00:00,0,,CORNER MARKET,,10308
117482,1731300,OTHER,BARRY'S CHEESESTEAKS VALLEY STATION,,5408 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/12/07 00:00:00,95,,BARRY'S CHEESESTEAKS VALLEY STATION,,10309
117851,1784047,COMPLAINT,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/07/12 00:00:00,0,,MOE'S #2,,10310
117851,1784048,FOLLOWUP,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/07/27 00:00:00,0,,MOE'S #2,,10311
117851,1784049,FOLLOWUP,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/07/31 00:00:00,0,,MOE'S #2,,10312
117851,1784050,FOLLOWUP,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/08/09 00:00:00,0,,MOE'S #2,,10313
117851,1784051,FOLLOWUP,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/08/14 00:00:00,0,,MOE'S #2,,10314
117851,1784054,OFFICE,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/08/15 00:00:00,0,,MOE'S #2,,10315
117851,1784058,FOLLOWUP,MOE'S #2,,1636 W OAK ST,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/08/16 00:00:00,0,,MOE'S #2,,10316
117856,1743008,OTHER,TRES AMIGOS,,9921 ORMSBY STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/02/28 00:00:00,100,,TRES AMIGOS,,10317
117856,1744352,REGULAR,TRES AMIGOS,,9921 ORMSBY STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/03/27 00:00:00,100,A,TRES AMIGOS,,10318
117856,1780271,REGULAR,TRES AMIGOS,,9921 ORMSBY STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/08/14 00:00:00,100,A,TRES AMIGOS,,10319
117857,1747013,REGULAR,EXLINE EATS & TREATS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,CATERERS,2023/04/10 00:00:00,100,A,EXLINE EATS & TREATS,,10320
117857,1743030,OTHER,EXLINE EATS & TREATS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,CATERERS,2023/02/28 00:00:00,100,,EXLINE EATS & TREATS,,10321
117859,1747335,REGULAR,AUNTIES' SOUL FOOD AND SWEETS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/04/10 00:00:00,100,A,AUNTIES' SOUL FOOD AND SWEETS,,10322
117859,1743041,OTHER,AUNTIES' SOUL FOOD AND SWEETS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/02/28 00:00:00,100,,AUNTIES' SOUL FOOD AND SWEETS,,10323
117859,1795163,REGULAR,AUNTIES' SOUL FOOD AND SWEETS,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/10/10 00:00:00,100,A,AUNTIES' SOUL FOOD AND SWEETS,,10324
117860,1748364,REGULAR,SCOOTER'S COFFEE,,3410 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/04/11 00:00:00,100,A,SCOOTER'S COFFEE,,10325
117860,1743044,OTHER,SCOOTER'S COFFEE,,3410 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/02/28 00:00:00,100,,SCOOTER'S COFFEE,,10326
117860,1791762,REGULAR,SCOOTER'S COFFEE,,3410 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/09/27 00:00:00,97,A,SCOOTER'S COFFEE,,10327
117870,1743579,OTHER,HIGHVIEW ICE CREAM & COFFEE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/03/23 00:00:00,100,,HIGHVIEW ICE CREAM & COFFEE,,10328
117870,1777728,REGULAR,HIGHVIEW ICE CREAM & COFFEE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/08/05 00:00:00,100,,HIGHVIEW ICE CREAM & COFFEE,,10329
117870,1765344,REGULAR,HIGHVIEW ICE CREAM & COFFEE,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/06/20 00:00:00,100,,HIGHVIEW ICE CREAM & COFFEE,,10330
117873,1743602,OTHER,DRUNCH VIBES,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/03/23 00:00:00,100,,DRUNCH VIBES,,10331
117873,1768616,REGULAR,DRUNCH VIBES,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/07/01 00:00:00,100,A,DRUNCH VIBES,,10332
117874,1743613,OTHER,TAQUERIA LAS CATRINAS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/03/23 00:00:00,100,,TAQUERIA LAS CATRINAS,,10333
117874,1777401,REGULAR,TAQUERIA LAS CATRINAS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/08/02 00:00:00,100,A,TAQUERIA LAS CATRINAS,,10334
117874,1794912,REGULAR,TAQUERIA LAS CATRINAS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/10/09 00:00:00,100,A,TAQUERIA LAS CATRINAS,,10335
117881,1743872,OTHER,I LOVE TACOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/03/24 00:00:00,100,,I LOVE TACOS,,10336
117696,1776238,REGULAR,TAQUERIA PUEBLA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/07/28 00:00:00,100,A,TAQUERIA PUEBLA,,10337
117634,1736382,FOLLOWUP,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/01/24 00:00:00,0,,CORNER MARKET,,10338
117482,1733148,REGULAR,BARRY'S CHEESESTEAKS VALLEY STATION,,5408 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/02/02 00:00:00,97,A,BARRY'S CHEESESTEAKS VALLEY STATION,,10339
117699,1738364,OTHER,HOME FRY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/28 00:00:00,98,,HOME FRY,,10340
117634,1736363,OTHER,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/01/24 00:00:00,96,,CORNER MARKET,,10341
117699,1762745,REGULAR,HOME FRY,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/09 00:00:00,100,A,HOME FRY,,10342
117482,1775073,REGULAR,BARRY'S CHEESESTEAKS VALLEY STATION,,5408 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/07/26 00:00:00,98,A,BARRY'S CHEESESTEAKS VALLEY STATION,,10343
117713,1738961,OTHER,LIL CHEEZERS #2,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/03/02 00:00:00,100,,LIL CHEEZERS #2,,10344
117634,1738081,REGULAR,CORNER MARKET,,358 N 26TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023/02/27 00:00:00,97,,CORNER MARKET,,10345
117483,1731305,OTHER,JIMMY JOHN'S #4387,,5105 DIXIE HWY STE A,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/12/22 00:00:00,100,,JIMMY JOHN'S #4387,,10346
117713,1781161,REGULAR,LIL CHEEZERS #2,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/08/16 00:00:00,100,A,LIL CHEEZERS #2,,10347
117639,1736413,OTHER,ALCHEMY RESTAURANT,,10640 MEETING ST,,PROSPECT,KY,40059,FOOD SERVICE,2022/11/29 00:00:00,100,,ALCHEMY RESTAURANT,,10348
117483,1731817,REGULAR,JIMMY JOHN'S #4387,,5105 DIXIE HWY STE A,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/01/27 00:00:00,97,A,JIMMY JOHN'S #4387,,10349
117713,1760975,REGULAR,LIL CHEEZERS #2,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/05 00:00:00,100,A,LIL CHEEZERS #2,,10350
117639,1756727,REGULAR,ALCHEMY RESTAURANT,,10640 MEETING ST,,PROSPECT,KY,40059,FOOD SERVICE,2023/05/18 00:00:00,97,A,ALCHEMY RESTAURANT,,10351
117483,1770319,REGULAR,JIMMY JOHN'S #4387,,5105 DIXIE HWY STE A,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/07/10 00:00:00,96,A,JIMMY JOHN'S #4387,,10352
117723,1741183,REGULAR,SIX FORKS BURGER CO,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/03/04 00:00:00,100,,SIX FORKS BURGER CO,,10353
117639,1805398,REGULAR,ALCHEMY RESTAURANT,,10640 MEETING ST,,PROSPECT,KY,40059,FOOD SERVICE,2023/11/16 00:00:00,98,A,ALCHEMY RESTAURANT,,10354
117487,1731872,ENFORCEMENT ACTIONS,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/19 00:00:00,0,,DOMINO'S PIZZA #1422,,10355
117723,1754836,REGULAR,SIX FORKS BURGER CO,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/15 00:00:00,96,,SIX FORKS BURGER CO,,10356
117640,1736424,OTHER,CHARCUTERIE CREATIONS,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/12/13 00:00:00,100,,CHARCUTERIE CREATIONS,,10357
117487,1731873,FOLLOWUP,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/29 00:00:00,0,,DOMINO'S PIZZA #1422,,10358
117726,1739408,OTHER,PLANET ICE CREAM #1,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/03/06 00:00:00,100,,PLANET ICE CREAM #1,,10359
117640,1739777,REGULAR,CHARCUTERIE CREATIONS,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/03/07 00:00:00,100,A,CHARCUTERIE CREATIONS,,10360
117487,1731312,OTHER,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/01/17 00:00:00,98,,DOMINO'S PIZZA #1422,,10361
117726,1768446,REGULAR,PLANET ICE CREAM #1,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/06/29 00:00:00,100,,PLANET ICE CREAM #1,,10362
117640,1802212,REGULAR,CHARCUTERIE CREATIONS,,304 W WOODLAWN AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/11/01 00:00:00,100,A,CHARCUTERIE CREATIONS,,10363
117487,1731869,COMPLAINT,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/05 00:00:00,0,,DOMINO'S PIZZA #1422,,10364
117727,1739412,OTHER,PLANET ICE CREAM #2,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/03/06 00:00:00,100,,PLANET ICE CREAM #2,,10365
117643,1736434,OTHER,CORELIFE EATERY,,9365 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/12/27 00:00:00,98,,CORELIFE EATERY,,10366
117487,1731870,FOLLOWUP,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/12/16 00:00:00,0,,DOMINO'S PIZZA #1422,,10367
117727,1768444,REGULAR,PLANET ICE CREAM #2,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2023/06/28 00:00:00,100,,PLANET ICE CREAM #2,,10368
117643,1737137,REGULAR,CORELIFE EATERY,,9365 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/02/22 00:00:00,100,A,CORELIFE EATERY,,10369
117487,1735946,REGULAR,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/02/17 00:00:00,97,A,DOMINO'S PIZZA #1422,,10370
117742,1740134,REGULAR,SAM'S SMOKEHOUSE,,3400 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2023/03/08 00:00:00,95,A,SAM'S SMOKEHOUSE,,10371
117643,1766066,REGULAR,CORELIFE EATERY,,9365 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/06/22 00:00:00,98,A,CORELIFE EATERY,,10372
117487,1778841,REGULAR,DOMINO'S PIZZA #1422,,3951 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/08/09 00:00:00,98,A,DOMINO'S PIZZA #1422,,10373
117742,1739629,COMPLAINT,SAM'S SMOKEHOUSE,,3400 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/12/12 00:00:00,0,,SAM'S SMOKEHOUSE,,10374
117489,1735686,REGULAR,LAROSA'S FAMILY PIZZERIA,,10641 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/02/16 00:00:00,99,A,LAROSA'S FAMILY PIZZERIA,,10375
117647,1736563,COMPLAINT,THE COMMISSARY,,721 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE COMMISSARY,2023/01/27 00:00:00,0,,THE COMMISSARY,,10376
117742,1739632,OTHER,SAM'S SMOKEHOUSE,,3400 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/12/15 00:00:00,97,,SAM'S SMOKEHOUSE,,10377
117489,1731329,OTHER,LAROSA'S FAMILY PIZZERIA,,10641 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/01/17 00:00:00,100,,LAROSA'S FAMILY PIZZERIA,,10378
117647,1736566,OTHER,THE COMMISSARY,,721 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE COMMISSARY,2023/01/27 00:00:00,100,,THE COMMISSARY,,10379
117742,1797210,REGULAR,SAM'S SMOKEHOUSE,,3400 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2023/10/17 00:00:00,91,A,SAM'S SMOKEHOUSE,,10380
117489,1780235,REGULAR,LAROSA'S FAMILY PIZZERIA,,10641 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/08/14 00:00:00,99,A,LAROSA'S FAMILY PIZZERIA,,10381
117647,1765638,REGULAR,THE COMMISSARY,,721 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE COMMISSARY,2023/06/21 00:00:00,99,A,THE COMMISSARY,,10382
117745,1741483,REGULAR,TIGER SUGAR,,1501 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/03/14 00:00:00,97,A,TIGER SUGAR,,10383
117490,1731365,OTHER,MCALISTER'S DELI #102222,,9050 DIXIE HWY STE 105,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/01/19 00:00:00,98,,MCALISTER'S DELI #102222,,10384
117649,1736646,OTHER,TEXAS ROADHOUSE TEST KITCHEN,,6201 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/01/27 00:00:00,100,,TEXAS ROADHOUSE TEST KITCHEN,,10385
117745,1739648,OTHER,TIGER SUGAR,,1501 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/02/09 00:00:00,98,,TIGER SUGAR,,10386
117490,1731366,REGULAR,MCALISTER'S DELI #102222,,9050 DIXIE HWY STE 105,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/01/19 00:00:00,98,A,MCALISTER'S DELI #102222,,10387
117649,1740651,REGULAR,TEXAS ROADHOUSE TEST KITCHEN,,6201 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/03/09 00:00:00,100,A,TEXAS ROADHOUSE TEST KITCHEN,,10388
117745,1785959,REGULAR,TIGER SUGAR,,1501 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/09/05 00:00:00,98,A,TIGER SUGAR,,10389
117490,1769128,REGULAR,MCALISTER'S DELI #102222,,9050 DIXIE HWY STE 105,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/07/05 00:00:00,100,A,MCALISTER'S DELI #102222,,10390
117649,1773632,REGULAR,TEXAS ROADHOUSE TEST KITCHEN,,6201 DUTCHMANS LN,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/07/20 00:00:00,100,A,TEXAS ROADHOUSE TEST KITCHEN,,10391
117747,1741201,REGULAR,MISS MARY'S CONVENIENCE STORE,,500 S 20TH ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2023/03/13 00:00:00,100,,MISS MARY'S CONVENIENCE STORE,,10392
117491,1731371,OTHER,CITY BBQ,,4027 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/01/20 00:00:00,100,,CITY BBQ,,10393
117652,1741180,REGULAR,THE TOASTED PINEAPPLE SNACK SHACK,,,,LOUISVILLE,KY,40299,TEMPORARY FOODS,2023/03/04 00:00:00,98,,THE TOASTED PINEAPPLE SNACK SHACK,,10394
117747,1739659,OFFICE,MISS MARY'S CONVENIENCE STORE,,500 S 20TH ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2022/12/19 00:00:00,0,,MISS MARY'S CONVENIENCE STORE,,10395
117491,1738503,REGULAR,CITY BBQ,,4027 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/02/28 00:00:00,97,A,CITY BBQ,,10396
117659,1737116,OTHER,MCALISTER'S DELI #102220,,4002 TOWNE CENTER DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/01/30 00:00:00,100,,MCALISTER'S DELI #102220,,10397
117747,1739660,COMPLAINT,MISS MARY'S CONVENIENCE STORE,,500 S 20TH ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2022/12/27 00:00:00,0,,MISS MARY'S CONVENIENCE STORE,,10398
117491,1780902,REGULAR,CITY BBQ,,4027 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/08/15 00:00:00,96,A,CITY BBQ,,10399
117496,1745460,REGULAR,JP'S OUTDOOR KITCHEN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/04/02 00:00:00,100,A,JP'S OUTDOOR KITCHEN,,10400
118121,1790467,FOLLOWUP,MARIA'S MEXICAN FOOD,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,MARIA'S MEXICAN FOOD,,10401
118122,1767839,REGULAR,FRICK'N GOOD COOKIES,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/28 00:00:00,100,,FRICK'N GOOD COOKIES,,10402
118122,1766397,REGULAR,FRICK'N GOOD COOKIES,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,FRICK'N GOOD COOKIES,,10403
118123,1766412,REGULAR,RAMSEY FOOD SERVICE #3,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,99,,RAMSEY FOOD SERVICE #3,,10404
118123,1767598,REGULAR,RAMSEY FOOD SERVICE #3,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/28 00:00:00,98,,RAMSEY FOOD SERVICE #3,,10405
118125,1790412,REGULAR,RANCHO ALEGRE TACO TRUCK,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,RANCHO ALEGRE TACO TRUCK,,10406
118125,1768784,REGULAR,RANCHO ALEGRE TACO TRUCK,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/28 00:00:00,100,,RANCHO ALEGRE TACO TRUCK,,10407
118126,1766404,REGULAR,SAM HAMILTON CONCESSION STAND,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,SAM HAMILTON CONCESSION STAND,,10408
118470,1803742,REGULAR,LA CASA MEXICANA,,5211 PRESTON HWY UNIT C,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/11/09 00:00:00,95,A,LA CASA MEXICANA,,10409
118126,1767838,REGULAR,SAM HAMILTON CONCESSION STAND,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/28 00:00:00,100,,SAM HAMILTON CONCESSION STAND,,10410
118128,1752324,REGULAR,HALF BAKED BAKED,,,,LOUISVILLE,KY,40213,TEMPORARY FOODS,2023/04/15 00:00:00,98,,HALF BAKED BAKED,,10411
118129,1757576,REGULAR,TEAMCO FOODSERVICE LLC #6,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,TEAMCO FOODSERVICE LLC #6,,10412
118130,1767088,REGULAR,TEAMCO FOODSERVICE LLC #7,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,89,,TEAMCO FOODSERVICE LLC #7,,10413
118471,1753829,OTHER,PRETTY DECENT BAR,,2235 FRANKFORT AVE STE 107,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/04/04 00:00:00,98,,PRETTY DECENT BAR,,10414
118130,1767089,FOLLOWUP,TEAMCO FOODSERVICE LLC #7,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,TEAMCO FOODSERVICE LLC #7,,10415
118251,1783197,FOLLOWUP,ARDY'S CONCESSIONS LLC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,98,,ARDY'S CONCESSIONS LLC,,10416
118471,1754370,REGULAR,PRETTY DECENT BAR,,2235 FRANKFORT AVE STE 107,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/05/09 00:00:00,100,A,PRETTY DECENT BAR,,10417
118131,1759042,REGULAR,TIKI GRILL,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,90,,TIKI GRILL,,10418
118471,1801511,REGULAR,PRETTY DECENT BAR,,2235 FRANKFORT AVE STE 107,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/11/01 00:00:00,100,A,PRETTY DECENT BAR,,10419
118252,1772744,REGULAR,ARDY'S CONCESSIONS LLC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,97,,ARDY'S CONCESSIONS LLC,,10420
118346,1757556,REGULAR,T.S.A. GRAB & GO,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/30 00:00:00,95,,T.S.A. GRAB & GO,,10421
118132,1757610,REGULAR,TUSCANY LLC,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,100,,TUSCANY LLC,,10422
