vaccinationdate,age_range,first_daily_dose,first_daily_dose_cumulative,second_daily_dose,second_daily_dose_cumulative,single_daily_dose,single_daily_dose_cumulative,thirddailydose,thirddailydosecumulative,combined_all_doses,combined_all_doses_cumulative,fully_vaccinated,fully_vaccinated_cumulative,firstboosterdailydose,firstboosterdailydosecumulative,secondboosterdailydose,secondboosterdailydosecumulative
06/07/2022 11:00:00 AM,65 and Older,119.0,904557,120.0,837225,,53893,,0,,0,120.0,891118,264.0,684365,2302.0,256743
06/08/2022 11:00:00 AM,12-17,71.0,388525,55.0,358854,,176,,0,,0,55.0,359030,229.0,140339,20.0,507
06/08/2022 11:00:00 AM,18-49,280.0,2102203,198.0,1848701,17.0,168200,,0,,0,215.0,2016901,513.0,956689,395.0,23838
06/08/2022 11:00:00 AM,5 and Under,8.0,28,,0,,0,,0,,0,,0,,0,,0
06/08/2022 11:00:00 AM,5-11,157.0,260008,177.0,231593,3.0,119,,0,,0,180.0,231712,682.0,15616,,23
06/08/2022 11:00:00 AM,50-64,100.0,1056559,136.0,973807,2.0,100753,,0,,0,138.0,1074560,289.0,702667,1796.0,156051
06/08/2022 11:00:00 AM,65 and Older,129.0,904686,150.0,837375,,53893,,0,,0,150.0,891268,274.0,684639,2563.0,259306
06/08/2022 11:00:00 AM,Unknown,23.0,168876,9.0,144898,26.0,23287,,0,,0,35.0,168185,10.0,6768,,0
06/09/2022 11:00:00 AM,12-17,65.0,388590,55.0,358909,,176,,0,,0,55.0,359085,184.0,140523,15.0,522
06/09/2022 11:00:00 AM,18-49,262.0,2102465,158.0,1848859,18.0,168218,,0,,0,176.0,2017077,403.0,957092,338.0,24176
06/09/2022 11:00:00 AM,5 and Under,6.0,34,,0,,0,,0,,0,,0,,0,,0
06/09/2022 11:00:00 AM,5-11,188.0,260196,166.0,231759,,119,,0,,0,166.0,231878,639.0,16255,1.0,24
06/09/2022 11:00:00 AM,50-64,122.0,1056681,119.0,973926,2.0,100755,,0,,0,121.0,1074681,303.0,702970,1720.0,157771
06/09/2022 11:00:00 AM,65 and Older,113.0,904799,130.0,837505,,53893,,0,,0,130.0,891398,236.0,684875,2158.0,261464
06/09/2022 11:00:00 AM,Unknown,2.0,168878,3.0,144901,48.0,23335,,0,,0,51.0,168236,15.0,6783,,0
06/10/2022 11:00:00 AM,12-17,67.0,388657,60.0,358969,,176,,0,,0,60.0,359145,208.0,140731,17.0,539
06/10/2022 11:00:00 AM,18-49,255.0,2102720,203.0,1849062,17.0,168235,,0,,0,220.0,2017297,550.0,957642,509.0,24685
06/10/2022 11:00:00 AM,5-11,178.0,260374,178.0,231937,,119,,0,,0,178.0,232056,666.0,16921,3.0,27
06/10/2022 11:00:00 AM,50-64,131.0,1056812,147.0,974073,3.0,100758,,0,,0,150.0,1074831,326.0,703296,2258.0,160029
06/10/2022 11:00:00 AM,65 and Older,113.0,904912,127.0,837632,,53893,,0,,0,127.0,891525,294.0,685169,2415.0,263879
06/11/2022 11:00:00 AM,12-17,49.0,388706,57.0,359026,,176,,0,,0,57.0,359202,161.0,140892,21.0,560
06/11/2022 11:00:00 AM,18-49,151.0,2102871,106.0,1849168,12.0,168247,,0,,0,118.0,2017415,302.0,957944,283.0,24968
06/11/2022 11:00:00 AM,5 and Under,3.0,37,,0,,0,,0,,0,,0,,0,,0
06/11/2022 11:00:00 AM,5-11,131.0,260505,133.0,232070,,119,,0,,0,133.0,232189,620.0,17541,1.0,28
06/11/2022 11:00:00 AM,50-64,70.0,1056882,61.0,974134,1.0,100759,,0,,0,62.0,1074893,154.0,703450,1089.0,161118
06/11/2022 11:00:00 AM,65 and Older,58.0,904970,45.0,837677,1.0,53894,,0,,0,46.0,891571,79.0,685248,742.0,264621
06/12/2022 11:00:00 AM,12-17,38.0,388744,27.0,359053,,176,,0,,0,27.0,359229,95.0,140987,15.0,575
06/12/2022 11:00:00 AM,18-49,111.0,2102982,77.0,1849245,4.0,168251,,0,,0,81.0,2017496,194.0,958138,211.0,25179
06/12/2022 11:00:00 AM,5 and Under,2.0,39,,0,,0,,0,,0,,0,,0,,0
06/12/2022 11:00:00 AM,5-11,73.0,260578,63.0,232133,,119,,0,,0,63.0,232252,466.0,18007,,28
06/12/2022 11:00:00 AM,50-64,48.0,1056930,49.0,974183,3.0,100762,,0,,0,52.0,1074945,99.0,703549,650.0,161768
06/12/2022 11:00:00 AM,65 and Older,25.0,904995,18.0,837695,,53894,,0,,0,18.0,891589,36.0,685284,379.0,265000
06/13/2022 11:00:00 AM,12-17,62.0,388806,69.0,359122,,176,,0,,0,69.0,359298,198.0,141185,14.0,589
06/13/2022 11:00:00 AM,18-49,252.0,2103234,198.0,1849443,20.0,168271,,0,,0,218.0,2017714,405.0,958543,345.0,25524
06/13/2022 11:00:00 AM,5 and Under,3.0,42,,0,,0,,0,,0,,0,,0,,0
06/13/2022 11:00:00 AM,5-11,139.0,260717,134.0,232267,,119,,0,,0,134.0,232386,439.0,18446,1.0,29
06/13/2022 11:00:00 AM,50-64,80.0,1057010,109.0,974292,3.0,100765,,0,,0,112.0,1075057,240.0,703789,1417.0,163185
06/13/2022 11:00:00 AM,65 and Older,85.0,905080,97.0,837792,,53894,,0,,0,97.0,891686,185.0,685469,1639.0,266639
06/13/2022 11:00:00 AM,Unknown,10.0,168888,7.0,144908,51.0,23386,,0,,0,58.0,168294,17.0,6800,,0
06/14/2022 11:00:00 AM,12-17,53.0,388859,56.0,359178,,176,,0,,0,56.0,359354,207.0,141392,19.0,608
06/14/2022 11:00:00 AM,18-49,269.0,2103503,183.0,1849626,11.0,168282,,0,,0,194.0,2017908,424.0,958967,327.0,25851
06/14/2022 11:00:00 AM,5 and Under,3.0,45,,0,,0,,0,,0,,0,,0,,0
06/14/2022 11:00:00 AM,5-11,166.0,260883,177.0,232444,,119,,0,,0,177.0,232563,561.0,19007,2.0,31
06/14/2022 11:00:00 AM,50-64,84.0,1057094,107.0,974399,4.0,100769,,0,,0,111.0,1075168,270.0,704059,1329.0,164514
06/14/2022 11:00:00 AM,65 and Older,113.0,905193,115.0,837907,1.0,53895,,0,,0,116.0,891802,247.0,685716,1887.0,268526
06/15/2022 11:00:00 AM,12-17,56.0,388915,43.0,359221,,176,,0,,0,43.0,359397,215.0,141607,13.0,621
06/15/2022 11:00:00 AM,18-49,233.0,2103736,182.0,1849808,14.0,168296,,0,,0,196.0,2018104,397.0,959364,314.0,26165
06/15/2022 11:00:00 AM,5 and Under,5.0,50,,0,,0,,0,,0,,0,,0,,0
06/15/2022 11:00:00 AM,5-11,168.0,261051,129.0,232573,,119,,0,,0,129.0,232692,516.0,19523,1.0,32
06/15/2022 11:00:00 AM,50-64,84.0,1057178,108.0,974507,1.0,100770,,0,,0,109.0,1075277,276.0,704335,1343.0,165857
06/15/2022 11:00:00 AM,65 and Older,97.0,905290,138.0,838045,3.0,53898,,0,,0,141.0,891943,222.0,685938,1851.0,270377
06/16/2022 11:00:00 AM,12-17,69.0,388984,51.0,359272,,176,,0,,0,51.0,359448,179.0,141786,14.0,635
06/16/2022 11:00:00 AM,18-49,227.0,2103963,193.0,1850001,8.0,168304,,0,,0,201.0,2018305,401.0,959765,356.0,26521
06/16/2022 11:00:00 AM,5 and Under,4.0,54,,0,,0,,0,,0,,0,,0,,0
06/16/2022 11:00:00 AM,5-11,172.0,261223,167.0,232740,,119,,0,,0,167.0,232859,584.0,20107,,32
06/16/2022 11:00:00 AM,50-64,88.0,1057266,104.0,974611,,100770,,0,,0,104.0,1075381,279.0,704614,1381.0,167238
06/16/2022 11:00:00 AM,65 and Older,111.0,905401,97.0,838142,1.0,53899,,0,,0,98.0,892041,230.0,686168,1942.0,272319
06/16/2022 11:00:00 AM,Unknown,,168888,1.0,144909,10.0,23396,,0,,0,11.0,168305,5.0,6805,,0
06/17/2022 11:00:00 AM,12-17,63.0,389047,53.0,359325,,176,,0,,0,53.0,359501,244.0,142030,15.0,650
06/17/2022 11:00:00 AM,18-49,244.0,2104207,190.0,1850191,16.0,168320,,0,,0,206.0,2018511,468.0,960233,407.0,26928
06/17/2022 11:00:00 AM,5 and Under,5.0,59,,0,,0,,0,,0,,0,,0,,0
06/17/2022 11:00:00 AM,5-11,195.0,261418,189.0,232929,,119,,0,,0,189.0,233048,596.0,20703,1.0,33
06/17/2022 11:00:00 AM,50-64,103.0,1057369,125.0,974736,3.0,100773,,0,,0,128.0,1075509,318.0,704932,1620.0,168858
06/17/2022 11:00:00 AM,65 and Older,82.0,905483,93.0,838235,1.0,53900,,0,,0,94.0,892135,185.0,686353,1621.0,273940
06/18/2022 11:00:00 AM,12-17,34.0,389081,41.0,359366,,176,,0,,0,41.0,359542,145.0,142175,7.0,657
06/18/2022 11:00:00 AM,18-49,126.0,2104333,96.0,1850287,9.0,168329,,0,,0,105.0,2018616,238.0,960471,245.0,27173
06/18/2022 11:00:00 AM,5-11,108.0,261526,127.0,233056,,119,,0,,0,127.0,233175,403.0,21106,,33
06/18/2022 11:00:00 AM,50-64,67.0,1057436,46.0,974782,,100773,,0,,0,46.0,1075555,137.0,705069,775.0,169633
06/18/2022 11:00:00 AM,65 and Older,54.0,905537,34.0,838269,,53900,,0,,0,34.0,892169,77.0,686430,508.0,274448
06/19/2022 11:00:00 AM,12-17,19.0,389100,25.0,359391,,176,,0,,0,25.0,359567,102.0,142277,6.0,663
06/19/2022 11:00:00 AM,18-49,81.0,2104414,61.0,1850348,3.0,168332,,0,,0,64.0,2018680,176.0,960647,149.0,27322
06/19/2022 11:00:00 AM,5 and Under,2.0,61,,0,,0,,0,,0,,0,,0,,0
06/19/2022 11:00:00 AM,5-11,49.0,261575,59.0,233115,,119,,0,,0,59.0,233234,239.0,21345,,33
06/19/2022 11:00:00 AM,50-64,47.0,1057483,34.0,974816,,100773,,0,,0,34.0,1075589,76.0,705145,437.0,170070
06/19/2022 11:00:00 AM,65 and Older,33.0,905570,29.0,838298,,53900,,0,,0,29.0,892198,52.0,686482,321.0,274769
06/20/2022 11:00:00 AM,12-17,72.0,389172,37.0,359428,,176,,0,,0,37.0,359604,285.0,142562,29.0,692
06/20/2022 11:00:00 AM,18-49,224.0,2104638,130.0,1850478,8.0,168340,,0,,0,138.0,2018818,409.0,961056,330.0,27652
06/20/2022 11:00:00 AM,5 and Under,80.0,141,,0,,0,,0,,0,,0,,0,,0
06/20/2022 11:00:00 AM,5-11,192.0,261767,104.0,233219,,119,,0,,0,104.0,233338,651.0,21996,,33
06/20/2022 11:00:00 AM,50-64,77.0,1057560,108.0,974924,3.0,100776,,0,,0,111.0,1075700,230.0,705375,1201.0,171271
06/20/2022 11:00:00 AM,65 and Older,76.0,905646,71.0,838369,1.0,53901,,0,,0,72.0,892270,144.0,686626,1248.0,276017
06/20/2022 11:00:00 AM,Unknown,18.0,168906,3.0,144912,52.0,23448,,0,,0,55.0,168360,12.0,6817,,0
06/21/2022 11:00:00 AM,12-17,68.0,389240,58.0,359486,,176,,0,,0,58.0,359662,243.0,142805,16.0,708
06/21/2022 11:00:00 AM,18-49,263.0,2104901,215.0,1850693,10.0,168350,,0,,0,225.0,2019043,479.0,961535,291.0,27943
06/21/2022 11:00:00 AM,5 and Under,729.0,870,,0,,0,,0,,0,,0,,0,,0
06/21/2022 11:00:00 AM,5-11,170.0,261937,140.0,233359,,119,,0,,0,140.0,233478,504.0,22500,,33
06/21/2022 11:00:00 AM,50-64,93.0,1057653,94.0,975018,2.0,100778,,0,,0,96.0,1075796,299.0,705674,1192.0,172463
06/21/2022 11:00:00 AM,65 and Older,82.0,905728,98.0,838467,1.0,53902,,0,,0,99.0,892369,214.0,686840,1524.0,277541
06/22/2022 11:00:00 AM,12-17,60.0,389300,67.0,359553,,176,,0,,0,67.0,359729,285.0,143090,17.0,725
06/22/2022 11:00:00 AM,18-49,234.0,2105135,144.0,1850837,15.0,168365,,0,,0,159.0,2019202,500.0,962035,288.0,28231
06/22/2022 11:00:00 AM,5 and Under,1643.0,2513,4.0,4,,0,,0,,0,4.0,4,,0,,0
06/22/2022 11:00:00 AM,5-11,216.0,262153,175.0,233534,,119,,0,,0,175.0,233653,565.0,23065,3.0,36
06/22/2022 11:00:00 AM,50-64,106.0,1057759,90.0,975108,3.0,100781,,0,,0,93.0,1075889,283.0,705957,1148.0,173611
06/22/2022 11:00:00 AM,65 and Older,92.0,905820,108.0,838575,,53902,,0,,0,108.0,892477,238.0,687078,1449.0,278990
06/23/2022 11:00:00 AM,12-17,71.0,389371,46.0,359599,,176,,0,,0,46.0,359775,240.0,143330,26.0,751
06/23/2022 11:00:00 AM,18-49,241.0,2105376,203.0,1851040,14.0,168379,,0,,0,217.0,2019419,454.0,962489,321.0,28552
06/23/2022 11:00:00 AM,5 and Under,1220.0,3733,1.0,5,,0,,0,,0,1.0,5,,0,,0
06/23/2022 11:00:00 AM,5-11,213.0,262366,171.0,233705,,119,,0,,0,171.0,233824,652.0,23717,1.0,37
06/23/2022 11:00:00 AM,50-64,91.0,1057850,82.0,975190,3.0,100784,,0,,0,85.0,1075974,259.0,706216,1139.0,174750
06/23/2022 11:00:00 AM,65 and Older,99.0,905919,96.0,838671,,53902,,0,,0,96.0,892573,227.0,687305,1505.0,280495
06/23/2022 11:00:00 AM,Unknown,13.0,168919,4.0,144916,83.0,23531,,0,,0,87.0,168447,34727.0,41544,4955.0,4955
06/24/2022 11:00:00 AM,12-17,77.0,389448,68.0,359667,,176,,0,,0,68.0,359843,255.0,143585,21.0,772
06/24/2022 11:00:00 AM,18-49,206.0,2105582,204.0,1851244,10.0,168389,,0,,0,214.0,2019633,449.0,962938,373.0,28925
06/24/2022 11:00:00 AM,5 and Under,1542.0,5275,13.0,18,,0,,0,,0,13.0,18,,0,,0
06/24/2022 11:00:00 AM,5-11,226.0,262592,153.0,233858,,119,,0,,0,153.0,233977,587.0,24304,3.0,40
06/24/2022 11:00:00 AM,50-64,80.0,1057930,109.0,975299,1.0,100785,,0,,0,110.0,1076084,297.0,706513,1364.0,176114
06/24/2022 11:00:00 AM,65 and Older,65.0,905984,80.0,838751,1.0,53903,,0,,0,81.0,892654,200.0,687505,1352.0,281847
06/25/2022 11:00:00 AM,12-17,31.0,389479,37.0,359704,,176,,0,,0,37.0,359880,108.0,143693,10.0,782
06/25/2022 11:00:00 AM,18-49,140.0,2105722,121.0,1851365,7.0,168396,,0,,0,128.0,2019761,257.0,963195,212.0,29137
06/25/2022 11:00:00 AM,5 and Under,2279.0,7554,1.0,19,,0,,0,,0,1.0,19,,0,,0
06/25/2022 11:00:00 AM,5-11,110.0,262702,81.0,233939,,119,,0,,0,81.0,234058,366.0,24670,,40
06/25/2022 11:00:00 AM,50-64,63.0,1057993,52.0,975351,,100785,,0,,0,52.0,1076136,134.0,706647,583.0,176697
06/25/2022 11:00:00 AM,65 and Older,24.0,906008,34.0,838785,1.0,53904,,0,,0,35.0,892689,62.0,687567,425.0,282272
06/26/2022 11:00:00 AM,12-17,26.0,389505,12.0,359716,,176,,0,,0,12.0,359892,63.0,143756,5.0,787
06/26/2022 11:00:00 AM,18-49,87.0,2105809,76.0,1851441,3.0,168399,,0,,0,79.0,2019840,123.0,963318,129.0,29266
06/26/2022 11:00:00 AM,5 and Under,681.0,8235,,19,,0,,0,,0,,19,,0,,0
06/26/2022 11:00:00 AM,5-11,43.0,262745,50.0,233989,,119,,0,,0,50.0,234108,190.0,24860,,40
06/26/2022 11:00:00 AM,50-64,33.0,1058026,25.0,975376,,100785,,0,,0,25.0,1076161,76.0,706723,386.0,177083
06/26/2022 11:00:00 AM,65 and Older,20.0,906028,25.0,838810,1.0,53905,,0,,0,26.0,892715,28.0,687595,195.0,282467
06/27/2022 11:00:00 AM,12-17,92.0,389597,59.0,359775,,176,,0,,0,59.0,359951,237.0,143993,24.0,811
06/27/2022 11:00:00 AM,18-49,220.0,2106029,164.0,1851605,7.0,168406,,0,,0,171.0,2020011,443.0,963761,302.0,29568
06/27/2022 11:00:00 AM,5 and Under,1230.0,9465,7.0,26,,0,,0,,0,7.0,26,,0,,0
06/27/2022 11:00:00 AM,5-11,180.0,262925,138.0,234127,,119,,0,,0,138.0,234246,488.0,25348,1.0,41
06/27/2022 11:00:00 AM,50-64,87.0,1058113,97.0,975473,2.0,100787,,0,,0,99.0,1076260,233.0,706956,1168.0,178251
06/27/2022 11:00:00 AM,65 and Older,77.0,906105,66.0,838876,,53905,,0,,0,66.0,892781,166.0,687761,1193.0,283660
06/28/2022 11:00:00 AM,12-17,57.0,389654,49.0,359824,,176,,0,,0,49.0,360000,240.0,144233,13.0,824
06/28/2022 11:00:00 AM,18-49,253.0,2106282,170.0,1851775,13.0,168419,,0,,0,183.0,2020194,425.0,964186,295.0,29863
06/28/2022 11:00:00 AM,5 and Under,1359.0,10824,2.0,28,,0,,0,,0,2.0,28,,0,,0
06/28/2022 11:00:00 AM,5-11,204.0,263129,163.0,234290,,119,,0,,0,163.0,234409,574.0,25922,1.0,42
06/28/2022 11:00:00 AM,50-64,80.0,1058193,96.0,975569,2.0,100789,,0,,0,98.0,1076358,259.0,707215,1121.0,179372
06/28/2022 11:00:00 AM,65 and Older,91.0,906196,81.0,838957,1.0,53906,,0,,0,82.0,892863,190.0,687951,1293.0,284953
06/29/2022 11:00:00 AM,12-17,81.0,389735,54.0,359878,,176,,0,,0,54.0,360054,252.0,144485,13.0,837
06/29/2022 11:00:00 AM,18-49,339.0,2106621,219.0,1851994,5.0,168424,,0,,0,224.0,2020418,549.0,964735,269.0,30132
06/29/2022 11:00:00 AM,5 and Under,1515.0,12339,3.0,31,,0,,0,,0,3.0,31,,0,,0
06/29/2022 11:00:00 AM,5-11,177.0,263306,143.0,234433,,119,,0,,0,143.0,234552,461.0,26383,2.0,44
06/29/2022 11:00:00 AM,50-64,97.0,1058290,104.0,975673,1.0,100790,,0,,0,105.0,1076463,247.0,707462,1054.0,180426
06/29/2022 11:00:00 AM,65 and Older,85.0,906281,97.0,839054,1.0,53907,,0,,0,98.0,892961,231.0,688182,1449.0,286402
06/30/2022 11:00:00 AM,12-17,56.0,389791,58.0,359936,1.0,177,,0,,0,59.0,360113,231.0,144716,14.0,851
06/30/2022 11:00:00 AM,18-49,238.0,2106859,166.0,1852160,13.0,168437,,0,,0,179.0,2020597,383.0,965118,341.0,30473
06/30/2022 11:00:00 AM,5 and Under,1146.0,13485,6.0,37,,0,,0,,0,6.0,37,,0,,0
06/30/2022 11:00:00 AM,5-11,208.0,263514,169.0,234602,,119,,0,,0,169.0,234721,542.0,26925,2.0,46
06/30/2022 11:00:00 AM,50-64,85.0,1058375,76.0,975749,,100790,,0,,0,76.0,1076539,213.0,707675,1166.0,181592
06/30/2022 11:00:00 AM,65 and Older,76.0,906357,64.0,839118,1.0,53908,,0,,0,65.0,893026,171.0,688353,1267.0,287669
06/30/2022 11:00:00 AM,Unknown,15.0,168934,10.0,144926,3405.0,26936,,0,,0,3415.0,171862,1117.0,42661,739.0,5694
07/01/2022 11:00:00 AM,12-17,55.0,389846,52.0,359988,,177,,0,,0,52.0,360165,214.0,144930,19.0,870
07/01/2022 11:00:00 AM,18-49,194.0,2107053,174.0,1852334,16.0,168453,,0,,0,190.0,2020787,361.0,965479,405.0,30878
07/01/2022 11:00:00 AM,5 and Under,1129.0,14614,1.0,38,,0,,0,,0,1.0,38,,0,,0
07/01/2022 11:00:00 AM,5-11,176.0,263690,150.0,234752,,119,,0,,0,150.0,234871,545.0,27470,,46
07/01/2022 11:00:00 AM,50-64,86.0,1058461,96.0,975845,1.0,100791,,0,,0,97.0,1076636,243.0,707918,1446.0,183038
07/01/2022 11:00:00 AM,65 and Older,60.0,906417,69.0,839187,2.0,53910,,0,,0,71.0,893097,137.0,688490,1252.0,288921
07/02/2022 11:00:00 AM,12-17,30.0,389876,30.0,360018,,177,,0,,0,30.0,360195,94.0,145024,10.0,880
07/02/2022 11:00:00 AM,18-49,111.0,2107164,78.0,1852412,5.0,168458,,0,,0,83.0,2020870,179.0,965658,194.0,31072
07/02/2022 11:00:00 AM,5 and Under,861.0,15475,4.0,42,,0,,0,,0,4.0,42,,0,,0
07/02/2022 11:00:00 AM,5-11,73.0,263763,70.0,234822,,119,,0,,0,70.0,234941,225.0,27695,,46
07/02/2022 11:00:00 AM,50-64,38.0,1058499,46.0,975891,,100791,,0,,0,46.0,1076682,114.0,708032,613.0,183651
07/02/2022 11:00:00 AM,65 and Older,28.0,906445,25.0,839212,,53910,,0,,0,25.0,893122,46.0,688536,421.0,289342
07/03/2022 11:00:00 AM,12-17,17.0,389893,24.0,360042,,177,,0,,0,24.0,360219,46.0,145070,3.0,883
07/03/2022 11:00:00 AM,18-49,71.0,2107235,83.0,1852495,6.0,168464,,0,,0,89.0,2020959,120.0,965778,121.0,31193
07/03/2022 11:00:00 AM,5 and Under,164.0,15639,1.0,43,,0,,0,,0,1.0,43,,0,,0
07/03/2022 11:00:00 AM,5-11,34.0,263797,54.0,234876,,119,,0,,0,54.0,234995,146.0,27841,,46
07/03/2022 11:00:00 AM,50-64,28.0,1058527,24.0,975915,,100791,,0,,0,24.0,1076706,50.0,708082,373.0,184024
07/03/2022 11:00:00 AM,65 and Older,26.0,906471,17.0,839229,,53910,,0,,0,17.0,893139,23.0,688559,209.0,289551
07/04/2022 11:00:00 AM,12-17,4.0,389897,7.0,360049,,177,,0,,0,7.0,360226,15.0,145085,1.0,884
07/04/2022 11:00:00 AM,18-49,12.0,2107247,10.0,1852505,,168464,,0,,0,10.0,2020969,27.0,965805,15.0,31208
07/04/2022 11:00:00 AM,5 and Under,11.0,15650,,43,,0,,0,,0,,43,,0,,0
07/04/2022 11:00:00 AM,5-11,12.0,263809,2.0,234878,,119,,0,,0,2.0,234997,20.0,27861,,46
07/04/2022 11:00:00 AM,50-64,5.0,1058532,10.0,975925,,100791,,0,,0,10.0,1076716,9.0,708091,69.0,184093
07/04/2022 11:00:00 AM,65 and Older,6.0,906477,7.0,839236,,53910,,0,,0,7.0,893146,9.0,688568,70.0,289621
07/05/2022 11:00:00 AM,12-17,61.0,389958,65.0,360114,1.0,178,,0,,0,66.0,360292,234.0,145319,11.0,895
07/05/2022 11:00:00 AM,18-49,262.0,2107509,154.0,1852659,15.0,168479,,0,,0,169.0,2021138,413.0,966218,282.0,31490
07/05/2022 11:00:00 AM,5 and Under,668.0,16318,4.0,47,,0,,0,,0,4.0,47,,0,,0
07/05/2022 11:00:00 AM,5-11,196.0,264005,157.0,235035,,119,,0,,0,157.0,235154,545.0,28406,2.0,48
07/05/2022 11:00:00 AM,50-64,99.0,1058631,79.0,976004,,100791,,0,,0,79.0,1076795,243.0,708334,1111.0,185204
07/05/2022 11:00:00 AM,65 and Older,87.0,906564,67.0,839303,,53910,,0,,0,67.0,893213,159.0,688727,1070.0,290691
07/06/2022 11:00:00 AM,12-17,64.0,390022,52.0,360166,,178,,0,,0,52.0,360344,210.0,145529,18.0,913
07/06/2022 11:00:00 AM,18-49,255.0,2107764,159.0,1852818,24.0,168503,,0,,0,183.0,2021321,434.0,966652,325.0,31815
07/06/2022 11:00:00 AM,5 and Under,924.0,17242,6.0,53,,0,,0,,0,6.0,53,,0,,0
07/06/2022 11:00:00 AM,5-11,173.0,264178,155.0,235190,,119,,0,,0,155.0,235309,427.0,28833,,48
07/06/2022 11:00:00 AM,50-64,107.0,1058738,75.0,976079,3.0,100794,,0,,0,78.0,1076873,275.0,708609,1363.0,186567
07/06/2022 11:00:00 AM,65 and Older,88.0,906652,64.0,839367,,53910,,0,,0,64.0,893277,175.0,688902,1335.0,292026
07/07/2022 11:00:00 AM,12-17,67.0,390089,57.0,360223,,178,,0,,0,57.0,360401,203.0,145732,15.0,928
07/07/2022 11:00:00 AM,18-49,226.0,2107990,176.0,1852994,9.0,168512,,0,,0,185.0,2021506,347.0,966999,310.0,32125
07/07/2022 11:00:00 AM,5 and Under,824.0,18066,2.0,55,,0,,0,,0,2.0,55,,0,,0
07/07/2022 11:00:00 AM,5-11,182.0,264360,154.0,235344,,119,,0,,0,154.0,235463,463.0,29296,1.0,49
07/07/2022 11:00:00 AM,50-64,82.0,1058820,77.0,976156,2.0,100796,,0,,0,79.0,1076952,214.0,708823,1338.0,187905
07/07/2022 11:00:00 AM,65 and Older,97.0,906749,82.0,839449,,53910,,0,,0,82.0,893359,191.0,689093,1621.0,293647
07/07/2022 11:00:00 AM,Unknown,10.0,168944,4.0,144930,408.0,27344,,0,,0,412.0,172274,124.0,42785,108.0,5802
07/08/2022 11:00:00 AM,12-17,58.0,390147,53.0,360276,,178,,0,,0,53.0,360454,237.0,145969,18.0,946
07/08/2022 11:00:00 AM,18-49,243.0,2108233,178.0,1853172,8.0,168520,,0,,0,186.0,2021692,423.0,967422,430.0,32555
07/08/2022 11:00:00 AM,5 and Under,704.0,18770,,55,,0,,0,,0,,55,,0,,0
07/08/2022 11:00:00 AM,5-11,187.0,264547,171.0,235515,,119,,0,,0,171.0,235634,571.0,29867,,49
07/08/2022 11:00:00 AM,50-64,93.0,1058913,123.0,976279,1.0,100797,,0,,0,124.0,1077076,278.0,709101,1752.0,189657
07/08/2022 11:00:00 AM,65 and Older,100.0,906849,89.0,839538,,53910,,0,,0,89.0,893448,167.0,689260,1576.0,295223
07/09/2022 11:00:00 AM,12-17,33.0,390180,29.0,360305,,178,,0,,0,29.0,360483,138.0,146107,10.0,956
07/09/2022 11:00:00 AM,18-49,124.0,2108357,98.0,1853270,11.0,168531,,0,,0,109.0,2021801,237.0,967659,241.0,32796
07/09/2022 11:00:00 AM,5 and Under,556.0,19326,,55,,0,,0,,0,,55,,0,,0
07/09/2022 11:00:00 AM,5-11,98.0,264645,68.0,235583,,119,,0,,0,68.0,235702,231.0,30098,,49
07/09/2022 11:00:00 AM,50-64,67.0,1058980,55.0,976334,2.0,100799,,0,,0,57.0,1077133,147.0,709248,1005.0,190662
07/09/2022 11:00:00 AM,65 and Older,38.0,906887,21.0,839559,1.0,53911,,0,,0,22.0,893470,68.0,689328,529.0,295752
07/10/2022 11:00:00 AM,12-17,28.0,390208,22.0,360327,,178,,0,,0,22.0,360505,62.0,146169,6.0,962
07/10/2022 11:00:00 AM,18-49,84.0,2108441,52.0,1853322,6.0,168537,,0,,0,58.0,2021859,159.0,967818,169.0,32965
07/10/2022 11:00:00 AM,5 and Under,134.0,19460,2.0,57,,0,,0,,0,2.0,57,,0,,0
07/10/2022 11:00:00 AM,5-11,34.0,264679,34.0,235617,,119,,0,,0,34.0,235736,120.0,30218,,49
07/10/2022 11:00:00 AM,50-64,37.0,1059017,33.0,976367,,100799,,0,,0,33.0,1077166,73.0,709321,549.0,191211
07/10/2022 11:00:00 AM,65 and Older,27.0,906914,19.0,839578,,53911,,0,,0,19.0,893489,46.0,689374,329.0,296081
07/11/2022 11:00:00 AM,12-17,50.0,390258,46.0,360373,,178,,0,,0,46.0,360551,211.0,146380,16.0,978
07/11/2022 11:00:00 AM,18-49,247.0,2108688,189.0,1853511,19.0,168556,,0,,0,208.0,2022067,409.0,968227,338.0,33303
07/11/2022 11:00:00 AM,5 and Under,472.0,19932,2.0,59,,0,,0,,0,2.0,59,,0,,0
07/11/2022 11:00:00 AM,5-11,133.0,264812,151.0,235768,,119,,0,,0,151.0,235887,333.0,30551,,49
07/11/2022 11:00:00 AM,50-64,91.0,1059108,101.0,976468,2.0,100801,,0,,0,103.0,1077269,271.0,709592,1494.0,192705
07/11/2022 11:00:00 AM,65 and Older,93.0,907007,72.0,839650,1.0,53912,,0,,0,73.0,893562,159.0,689533,1443.0,297524
07/12/2022 11:00:00 AM,12-17,69.0,390327,37.0,360410,,178,,0,,0,37.0,360588,222.0,146602,20.0,998
07/12/2022 11:00:00 AM,18-49,223.0,2108911,188.0,1853699,9.0,168565,,0,,0,197.0,2022264,402.0,968629,349.0,33652
